registro_id,fecha,edificio,temperatura_c,ocupacion,kwh,superficie_m2,tarifa
ENE077-000410,2024-05-16,B2,24.1,78,264.08,1200,0.62
ENE077-000411,2024-05-16,B3,25.1,107,445.57,1800,0.62
ENE077-000412,2024-05-17,B1,22.2,44,126.8,600,0.62
ENE077-000413,2024-05-17,B2,23.8,63,246.66,1200,0.62
ENE077-000414,2024-05-17,B3,25.0,80,395.23,1800,0.62
ENE077-000415,2024-05-18,B1,26.7,9,139.75,600,0.62
ENE077-000416,2024-05-18,B2,24.0,15,,1200,0.62
ENE077-000417,2024-05-18,B3,25.3,17,315.33,1800,0.62
ENE077-000418,2024-05-19,B1,24.7,8,105.0,600,0.62
ENE077-000419,2024-05-19,B2,26.6,13,252.25,1200,0.62
ENE077-000420,2024-05-19,B3,25.9,21,356.62,1800,0.62
ENE077-000421,2024-05-20,B1,24.3,43,156.54,600,0.62
ENE077-000422,2024-05-20,B2,27.1,78,371.72,1200,0.62
ENE077-000423,2024-05-20,B3,26.9,99,"505,82",1800,0.62
ENE077-000424,2024-05-21,B1,27.0,21,157.18,600,0.62
ENE077-000425,2024-05-21,B2,26.7,72,348.03,1200,0.62
ENE077-000426,2024-05-21,B3,26.6,111,521.48,1800,0.62
ENE077-000427,2024-05-22,B1,23.8,49,149.83,600,0.62
ENE077-000428,2024-05-22,B2,23.7,71,259.05,1200,0.62
ENE077-000429,2024-05-22,B3,24.2,103,403.18,1800,0.62
ENE077-000430,2024-05-23,B1,24.6,47,164.8,600,0.62
ENE077-000431,2024-05-23,B2,24.5,77,291.39,1200,0.62
ENE077-000432,2024-05-23,B3,24.5,108,429.2,1800,0.62
ENE077-000433,2024-05-24,B1,24.9,27,126.04,600,0.62
ENE077-000434,2024-05-24,B2,24.3,67,264.43,1200,0.62
ENE077-000435,2024-05-24,B3,24.8,112,427.56,1800,0.62
ENE077-000436,2024-05-25,B1,24.2,9,88.63,600,0.62
ENE077-000437,2024-05-25,B2,25.1,13,208.66,1200,0.62
ENE077-000438,2024-05-25,B3,26.0,23,353.6,1800,0.62
ENE077-000439,2024-05-26,B1,29.1,7,188.46,600,0.62
ENE077-000440,2024-05-26,B2,21.3,16,138.34,1200,0.62
ENE077-000441,2024-05-26,B3,23.9,24,272.32,1800,0.62
ENE077-000443,2024-05-27,B2,26.2,76,334.19,1200,0.62
ENE077-000444,2024-05-27,B3,25.3,104,445.61,1800,0.62
ENE077-000445,2024-05-28,B1,24.0,46,146.04,600,0.62
ENE077-000446,2024-05-28,B2,24.8,58,264.78,1200,0.62
ENE077-000447,2024-05-28,B3,24.5,124,441.92,1800,0.62
ENE077-000448,2024-05-29,B1,24.3,36,140.32,600,0.62
ENE077-000449,2024-05-29,B2,22.6,56,208.46,1200,0.62
ENE077-000450,2024-05-29,B3,26.6,105,515.63,1800,0.62
ENE077-000451,2024-05-30,B1,24.7,41,144.3,600,0.62
ENE077-000452,2024-05-30,B2,22.0,59,212.04,1200,0.62
ENE077-000453,2024-05-30,B3,21.7,112,339.0,1800,0.62
ENE077-000454,2024-05-31,B1,24.5,34,131.01,600,0.62
ENE077-000455,2024-05-31,B2,23.6,79,262.44,1200,0.62
ENE077-000456,2024-05-31,B3,22.5,108,349.16,1800,0.62
ENE077-000457,2024-06-01,B1,23.4,8,83.22,600,0.62
ENE077-000458,2024-06-01,B2,22.9,17,147.75,1200,0.62
ENE077-000459,2024-06-01,B3,26.0,23,364.94,1800,0.62
ENE077-000460,2024-06-02,B1,23.7,9,91.31,600,0.62
ENE077-000461,2024-06-02,B2,21.5,12,124.86,1200,0.62
ENE077-000462,2024-06-02,B3,21.6,24,203.08,1800,0.62
ENE077-000463,2024-06-03,B1,24.7,55,159.51,600,0.62
ENE077-000464,2024-06-03,B2,22.6,58,222.56,1200,0.62
ENE077-000465,2024-06-03,B3,24.2,105,394.59,1800,0.62
ENE077-000466,2024-06-04,B1,21.9,53,138.37,600,0.62
ENE077-000467,2024-06-04,B2,23.8,83,269.41,1200,0.62
ENE077-000468,2024-06-04,B3,25.9,114,472.34,1800,0.62
ENE077-000469,2024-06-05,B1,23.8,59,180.04,600,0.62
ENE077-000470,2024-06-05,B2,22.4,72,245.25,1200,0.62
ENE077-000471,2024-06-05,B3,23.7,124,421.27,1800,0.62
ENE077-000472,2024-06-06,B1,27.4,35,192.12,600,0.62
ENE077-000473,2024-06-06,B2,22.2,83,258.61,1200,0.62
ENE077-000474,2024-06-06,B3,21.5,92,296.42,1800,0.62
ENE077-000475,2024-06-07,B1,23.6,47,134.97,600,0.62
ENE077-000476,2024-06-07,B2,24.2,57,257.0,1200,0.62
ENE077-000477,2024-06-07,B3,22.5,109,334.89,1800,0.62
ENE077-000478,2024-06-08,B1,20.1,11,63.5,600,0.62
ENE077-000479,2024-06-08,B2,20.5,13,116.48,1200,0.62
ENE077-000480,2024-06-08,B3,25.0,19,284.67,1800,0.62
ENE077-000481,2024-06-09,B1,21.0,7,55.11,600,0.62
ENE077-000482,2024-06-09,B2,23.7,13,155.07,1200,0.62
ENE077-000483,2024-06-09,B3,21.9,18,207.33,1800,0.62
ENE077-000484,2024-06-10,B1,23.0,55,150.6,600,0.62
ENE077-000485,2024-06-10,B2,23.6,85,287.12,1200,0.62
ENE077-000486,2024-06-10,B3,23.2,100,360.88,1800,0.62
ENE077-000487,2024-06-11,B1,19.0,60,119.88,600,0.62
ENE077-000488,2024-06-11,B2,21.1,60,195.88,1200,0.62
ENE077-000489,2024-06-11,B3,21.3,99,325.2,1800,0.62
ENE077-000490,2024-06-12,B1,20.5,49,123.7,600,0.62
ENE077-000491,2024-06-12,B2,22.4,62,208.91,1200,0.62
ENE077-000492,2024-06-12,B3,22.5,89,319.79,1800,0.62
ENE077-000493,2024-06-13,B1,21.1,39,117.73,600,0.62
ENE077-000494,2024-06-13,B2,23.2,72,245.51,1200,0.62
ENE077-000496,2024-06-14,B1,20.6,45,100.97,600,0.62
ENE077-000497,2024-06-14,B2,21.1,45,174.53,1200,0.62
ENE077-000498,2024-06-14,B3,20.9,111,327.71,1800,0.62
ENE077-000499,2024-06-15,B1,22.7,7,,600,0.62
ENE077-000500,2024-06-15,B2,23.3,12,159.73,1200,0.62
ENE077-000501,2024-06-15,B3,21.6,19,195.22,1800,0.62
ENE077-000502,2024-06-16,B1,23.5,11,86.27,600,0.62
ENE077-000503,2024-06-16,B2,20.5,19,137.08,1200,0.62
ENE077-000504,2024-06-16,B3,21.7,19,205.12,1800,0.62
ENE077-000505,2024-06-17,B1,20.4,52,128.34,600,0.62
ENE077-000506,2024-06-17,B2,21.3,64,204.21,1200,0.62
ENE077-000507,2024-06-17,B3,22.2,109,350.77,1800,0.62
ENE077-000508,2024-06-18,B1,20.7,52,124.22,600,0.62
ENE077-000509,2024-06-18,B2,19.6,85,223.38,1200,0.62
ENE077-000510,2024-06-18,B3,23.0,100,362.96,1800,0.62
ENE077-000511,2024-06-19,B1,22.1,61,151.77,600,0.62
ENE077-000512,2024-06-19,B2,18.4,74,203.41,1200,0.62
ENE077-000513,2024-06-19,B3,21.3,98,317.36,1800,0.62
ENE077-000514,2024-06-20,B1,19.3,38,125.51,600,0.62
ENE077-000515,2024-06-20,B2,19.5,72,215.77,1200,0.62
ENE077-000516,2024-06-20,B3,22.0,107,336.22,1800,0.62
ENE077-000517,2024-06-21,B1,22.2,38,116.92,600,0.62
ENE077-000518,2024-06-21,B2,20.8,67,195.3,1200,0.62
ENE077-000519,2024-06-21,B3,20.8,108,325.59,1800,0.62
ENE077-000520,2024-06-22,B1,21.7,9,66.75,600,0.62
ENE077-000521,2024-06-22,B2,21.9,17,140.91,1200,0.62
ENE077-000522,2024-06-22,B3,17.9,20,178.78,1800,0.62
ENE077-000523,2024-06-23,B1,19.2,8,57.35,600,0.62
ENE077-000524,2024-06-23,B2,19.7,14,125.95,1200,0.62
ENE077-000525,2024-06-23,B3,17.6,24,195.18,1800,0.62
ENE077-000526,2024-06-24,B1,17.9,42,110.81,600,0.62
ENE077-000527,2024-06-24,B2,21.4,83,250.14,1200,0.62
ENE077-000528,2024-06-24,B3,19.4,90,271.01,1800,0.62
ENE077-000529,2024-06-25,B1,21.5,29,114.61,600,0.62
ENE077-000530,2024-06-25,B2,19.7,89,233.03,1200,0.62
ENE077-000531,2024-06-25,B3,19.8,96,293.45,1800,0.62
ENE077-000532,2024-06-26,B1,20.1,30,113.06,600,0.62
ENE077-000533,2024-06-26,B2,21.6,55,194.48,1200,0.62
ENE077-000534,2024-06-26,B3,18.7,106,324.42,1800,0.62
ENE077-000535,2024-06-27,B1,19.4,43,122.97,600,0.62
ENE077-000536,2024-06-27,B2,19.4,56,185.92,1200,0.62
ENE077-000537,2024-06-27,B3,22.4,87,332.9,1800,0.62
ENE077-000538,2024-06-28,B1,20.3,70,143.33,600,0.62
ENE077-000539,2024-06-28,B2,21.6,63,214.82,1200,0.62
ENE077-000540,2024-06-28,B3,19.0,129,343.43,1800,0.62
ENE077-000541,2024-06-29,B1,19.4,11,59.65,600,0.62
ENE077-000542,2024-06-29,B2,20.8,15,136.64,1200,0.62
ENE077-000543,2024-06-29,B3,18.7,26,186.58,1800,0.62
ENE077-000544,2024-06-30,B1,16.1,9,70.95,600,0.62
ENE077-000545,2024-06-30,B2,16.5,17,138.01,1200,0.62
ENE077-000546,2024-06-30,B3,20.1,21,189.34,1800,0.62
ENE077-000547,2024-07-01,B1,17.8,31,113.13,600,0.62
ENE077-000549,2024-07-01,B3,20.1,111,328.37,1800,0.62
ENE077-000550,2024-07-02,B1,17.7,39,109.45,600,0.62
ENE077-000551,2024-07-02,B2,20.1,76,218.54,1200,0.62
ENE077-000552,2024-07-02,B3,18.4,89,281.57,1800,0.62
ENE077-000553,2024-07-03,B1,17.2,72,177.39,600,0.62
ENE077-000554,2024-07-03,B2,15.6,84,247.46,1200,0.62
ENE077-000555,2024-07-03,B3,15.5,95,337.42,1800,0.62
ENE077-000556,2024-07-04,B1,19.5,31,95.53,600,0.62
ENE077-000557,2024-07-04,B2,19.3,92,233.74,1200,0.62
ENE077-000558,2024-07-04,B3,21.5,113,342.51,1800,0.62
ENE077-000559,2024-07-05,B1,16.2,56,155.37,600,0.62
ENE077-000560,2024-07-05,B2,18.8,55,185.05,1200,0.62
ENE077-000561,2024-07-05,B3,20.8,103,304.31,1800,0.62
ENE077-000562,2024-07-06,B1,17.7,13,72.03,600,0.62
ENE077-000563,2024-07-06,B2,18.7,16,118.12,1200,0.62
ENE077-000564,2024-07-06,B3,18.4,25,193.74,1800,0.62
ENE077-000565,2024-07-07,B1,20.3,11,65.04,600,0.62
ENE077-000566,2024-07-07,B2,17.8,13,128.03,1200,0.62
ENE077-000567,2024-07-07,B3,16.7,18,195.49,1800,0.62
ENE077-000568,2024-07-08,B1,20.5,19,77.98,600,0.62
ENE077-000569,2024-07-08,B2,17.5,80,217.18,1200,0.62
ENE077-000570,2024-07-08,B3,19.6,96,300.1,1800,0.62
ENE077-000571,2024-07-09,B1,16.4,52,141.57,600,0.62
ENE077-000572,2024-07-09,B2,17.2,86,237.61,1200,0.62
ENE077-000573,2024-07-09,B3,16.4,112,352.19,1800,0.62
ENE077-000574,2024-07-10,B1,19.3,35,101.19,600,0.62
ENE077-000575,2024-07-10,B2,16.3,71,218.85,1200,0.62
ENE077-000576,2024-07-10,B3,16.7,86,302.75,1800,0.62
ENE077-000577,2024-07-11,B1,19.6,30,90.14,600,0.62
ENE077-000578,2024-07-11,B2,20.6,51,177.47,1200,0.62
ENE077-000579,2024-07-11,B3,17.8,118,320.2,1800,0.62
ENE077-000580,2024-07-12,B1,17.9,45,123.07,600,0.62
ENE077-000581,2024-07-12,B2,15.8,80,251.59,1200,0.62
ENE077-000582,2024-07-12,B3,18.4,104,,1800,0.62
ENE077-000583,2024-07-13,B1,16.7,10,86.47,600,0.62
ENE077-000584,2024-07-13,B2,18.0,14,107.01,1200,0.62
ENE077-000585,2024-07-13,B3,15.4,19,217.22,1800,0.62
ENE077-000586,2024-07-14,B1,18.2,9,69.35,600,0.62
ENE077-000587,2024-07-14,B2,15.7,17,159.47,1200,0.62
ENE077-000588,2024-07-14,B3,18.3,22,191.01,1800,0.62
ENE077-000589,2024-07-15,B1,16.8,27,100.25,600,0.62
ENE077-000590,2024-07-15,B2,17.4,74,221.64,1200,0.62
ENE077-000591,2024-07-15,B3,16.6,87,302.44,1800,0.62
ENE077-000592,2024-07-16,B1,15.2,37,128.23,600,0.62
ENE077-000593,2024-07-16,B2,17.8,73,221.53,1200,0.62
ENE077-000594,2024-07-16,B3,17.5,119,322.55,1800,0.62
ENE077-000595,2024-07-17,B1,17.6,45,110.45,600,0.62
ENE077-000596,2024-07-17,B2,15.4,81,250.35,1200,0.62
ENE077-000597,2024-07-17,B3,14.9,104,370.69,1800,0.62
ENE077-000598,2024-07-18,B1,16.0,42,133.42,600,0.62
ENE077-000599,2024-07-18,B2,16.6,72,213.94,1200,0.62
ENE077-000600,2024-07-18,B3,14.6,96,375.42,1800,0.62
ENE077-000602,2024-07-19,B2,13.1,77,295.42,1200,0.62
ENE077-000603,2024-07-19,B3,16.2,101,322.69,1800,0.62
ENE077-000604,2024-07-20,B1,13.9,11,98.67,600,0.62
ENE077-000605,2024-07-20,B2,15.1,15,160.38,1200,0.62
ENE077-000606,2024-07-20,B3,17.8,23,192.83,1800,0.62
ENE077-000607,2024-07-21,B1,16.1,8,81.63,600,0.62
ENE077-000608,2024-07-21,B2,15.8,15,128.03,1200,0.62
ENE077-000609,2024-07-21,B3,17.4,21,175.16,1800,0.62
ENE077-000610,2024-07-22,B1,15.2,54,153.79,600,0.62
ENE077-000611,2024-07-22,B2,16.4,59,220.1,1200,0.62
ENE077-000612,2024-07-22,B3,17.2,103,303.41,1800,0.62
ENE077-000613,2024-07-23,B1,17.2,35,129.92,600,0.62
ENE077-000614,2024-07-23,B2,15.7,66,228.36,1200,0.62
ENE077-000615,2024-07-23,B3,16.7,100,306.36,1800,0.62
ENE077-000616,2024-07-24,B1,15.0,53,149.19,600,0.62
ENE077-000617,2024-07-24,B2,17.8,66,190.32,1200,0.62
ENE077-000618,2024-07-24,B3,16.6,107,342.02,1800,0.62
ENE077-000619,2024-07-25,B1,14.8,58,172.9,600,0.62
ENE077-000620,2024-07-25,B2,15.0,64,234.66,1200,0.62
ENE077-000621,2024-07-25,B3,13.9,115,402.82,1800,0.62
ENE077-000622,2024-07-26,B1,16.1,50,139.72,600,0.62
ENE077-000623,2024-07-26,B2,15.0,74,251.72,1200,0.62
ENE077-000624,2024-07-26,B3,13.8,113,401.74,1800,0.62
ENE077-000625,2024-07-27,B1,14.4,13,82.49,600,0.62
ENE077-000626,2024-07-27,B2,15.1,16,173.5,1200,0.62
ENE077-000627,2024-07-27,B3,16.3,20,201.49,1800,0.62
ENE077-000628,2024-07-28,B1,16.3,7,69.75,600,0.62
ENE077-000629,2024-07-28,B2,13.5,11,194.21,1200,0.62
ENE077-000630,2024-07-28,B3,12.7,18,314.1,1800,0.62
ENE077-000631,2024-07-29,B1,12.2,24,129.54,600,0.62
ENE077-000632,2024-07-29,B2,13.4,96,319.63,1200,0.62
ENE077-000633,2024-07-29,B3,15.0,92,345.34,1800,0.62
ENE077-000634,2024-07-30,B1,16.1,49,"124,09",600,0.62
ENE077-000635,2024-07-30,B2,16.6,82,236.12,1200,0.62
ENE077-000636,2024-07-30,B3,14.4,100,380.11,1800,0.62
ENE077-000637,2024-07-31,B1,15.5,30,114.04,600,0.62
ENE077-000638,2024-07-31,B2,17.0,59,183.43,1200,0.62
ENE077-000639,2024-07-31,B3,16.0,90,314.7,1800,0.62
ENE077-000640,2024-08-01,B1,15.5,32,113.8,600,0.62
ENE077-000641,2024-08-01,B2,16.2,75,227.97,1200,0.62
ENE077-000642,2024-08-01,B3,12.9,116,445.1,1800,0.62
ENE077-000643,2024-08-02,B1,15.4,52,138.17,600,0.62
ENE077-000644,2024-08-02,B2,13.5,89,314.09,1200,0.62
ENE077-000645,2024-08-02,B3,14.7,101,374.38,1800,0.62
ENE077-000646,2024-08-03,B1,15.4,13,87.3,600,0.62
ENE077-000647,2024-08-03,B2,13.0,19,219.78,1200,0.62
ENE077-000648,2024-08-03,B3,15.7,21,217.75,1800,0.62
ENE077-000649,2024-08-04,B1,17.9,7,67.33,600,0.62
ENE077-000650,2024-08-04,B2,14.0,13,190.03,1200,0.62
ENE077-000651,2024-08-04,B3,13.4,22,301.13,1800,0.62
ENE077-000652,2024-08-05,B1,13.7,24,132.38,600,0.62
ENE077-000653,2024-08-05,B2,10.7,66,353.84,1200,0.62
ENE077-000655,2024-08-06,B1,11.7,47,184.51,600,0.62
ENE077-000656,2024-08-06,B2,13.4,76,293.85,1200,0.62
ENE077-000657,2024-08-06,B3,15.0,103,378.79,1800,0.62
ENE077-000658,2024-08-07,B1,12.5,45,177.12,600,0.62
ENE077-000659,2024-08-07,B2,14.5,72,252.9,1200,0.62
ENE077-000660,2024-08-07,B3,12.0,115,490.44,1800,0.62
ENE077-000661,2024-08-08,B1,12.9,39,161.61,600,0.62
ENE077-000662,2024-08-08,B2,10.5,80,382.86,1200,0.62
ENE077-000663,2024-08-08,B3,15.5,97,350.72,1800,0.62
ENE077-000664,2024-08-09,B1,13.4,57,167.96,600,0.62
ENE077-000665,2024-08-09,B2,13.1,66,,1200,0.62
ENE077-000666,2024-08-09,B3,15.0,103,365.29,1800,0.62
ENE077-000667,2024-08-10,B1,11.8,6,116.2,600,0.62
ENE077-000668,2024-08-10,B2,15.6,15,150.09,1200,0.62
ENE077-000669,2024-08-10,B3,13.8,20,274.99,1800,0.62
ENE077-000670,2024-08-11,B1,13.5,5,103.55,600,0.62
ENE077-000671,2024-08-11,B2,14.8,13,157.67,1200,0.62
ENE077-000672,2024-08-11,B3,11.0,25,409.86,1800,0.62
ENE077-000673,2024-08-12,B1,13.4,39,147.12,600,0.62
ENE077-000674,2024-08-12,B2,11.2,84,378.33,1200,0.62
ENE077-000675,2024-08-12,B3,13.1,111,448.35,1800,0.62
ENE077-000676,2024-08-13,B1,14.9,37,126.59,600,0.62
ENE077-000677,2024-08-13,B2,13.7,92,303.51,1200,0.62
ENE077-000678,2024-08-13,B3,13.8,104,400.86,1800,0.62
ENE077-000679,2024-08-14,B1,11.9,43,177.76,600,0.62
ENE077-000680,2024-08-14,B2,15.3,81,246.39,1200,0.62
ENE077-000681,2024-08-14,B3,11.3,118,524.82,1800,0.62
ENE077-000682,2024-08-15,B1,16.5,66,159.72,600,0.62
ENE077-000683,2024-08-15,B2,10.5,57,360.33,1200,0.62
ENE077-000684,2024-08-15,B3,13.0,120,452.58,1800,0.62
ENE077-000685,2024-08-16,B1,12.6,57,191.4,600,0.62
ENE077-000686,2024-08-16,B2,11.4,89,377.05,1200,0.62
ENE077-000687,2024-08-16,B3,10.8,110,553.34,1800,0.62
ENE077-000688,2024-08-17,B1,10.7,9,144.78,600,0.62
ENE077-000689,2024-08-17,B2,14.2,16,172.34,1200,0.62
ENE077-000690,2024-08-17,B3,10.3,19,448.05,1800,0.62
ENE077-000691,2024-08-18,B1,11.5,5,136.18,600,0.62
ENE077-000692,2024-08-18,B2,12.5,15,219.37,1200,0.62
ENE077-000693,2024-08-18,B3,13.6,21,282.23,1800,0.62
ENE077-000694,2024-08-19,B1,11.6,38,173.0,600,0.62
ENE077-000695,2024-08-19,B2,11.9,87,355.63,1200,0.62
ENE077-000696,2024-08-19,B3,13.4,105,422.3,1800,0.62
ENE077-000697,2024-08-20,B1,13.2,39,146.57,600,0.62
ENE077-000698,2024-08-20,B2,13.0,87,327.44,1200,0.62
ENE077-000699,2024-08-20,B3,12.3,100,462.6,1800,0.62
ENE077-000700,2024-08-21,B1,12.3,56,179.21,600,0.62
ENE077-000701,2024-08-21,B2,13.6,73,285.65,1200,0.62
ENE077-000702,2024-08-21,B3,11.9,116,500.77,1800,0.62
ENE077-000703,2024-08-22,B1,12.3,43,158.16,600,0.62
ENE077-000704,2024-08-22,B2,12.4,59,288.31,1200,0.62
ENE077-000705,2024-08-22,B3,11.4,110,529.9,1800,0.62
ENE077-000706,2024-08-23,B1,8.7,31,215.38,600,0.62
ENE077-000708,2024-08-23,B3,13.5,113,441.53,1800,0.62
ENE077-000709,2024-08-24,B1,11.7,9,123.47,600,0.62
ENE077-000710,2024-08-24,B2,11.7,18,254.62,1200,0.62
ENE077-000711,2024-08-24,B3,13.4,21,299.66,1800,0.62
ENE077-000712,2024-08-25,B1,7.9,6,215.98,600,0.62
ENE077-000713,2024-08-25,B2,11.2,13,270.75,1200,0.62
ENE077-000714,2024-08-25,B3,12.9,22,320.08,1800,0.62
ENE077-000715,2024-08-26,B1,11.8,65,227.83,600,0.62
ENE077-000716,2024-08-26,B2,14.4,79,268.36,1200,0.62
ENE077-000717,2024-08-26,B3,13.2,91,391.6,1800,0.62
ENE077-000718,2024-08-27,B1,11.3,46,196.46,600,0.62
ENE077-000719,2024-08-27,B2,10.5,80,384.7,1200,0.62
ENE077-000720,2024-08-27,B3,9.9,107,606.29,1800,0.62
ENE077-000721,2024-08-28,B1,15.0,33,120.85,600,0.62
ENE077-000722,2024-08-28,B2,9.7,69,401.7,1200,0.62
ENE077-000723,2024-08-28,B3,10.8,97,543.36,1800,0.62
ENE077-000724,2024-08-29,B1,11.5,55,192.91,600,0.62
ENE077-000725,2024-08-29,B2,10.8,79,396.54,1200,0.62
ENE077-000726,2024-08-29,B3,12.1,90,470.57,1800,0.62
ENE077-000727,2024-08-30,B1,12.4,51,174.87,600,0.62
ENE077-000728,2024-08-30,B2,8.7,68,461.64,1200,0.62
ENE077-000729,2024-08-30,B3,12.7,111,456.55,1800,0.62
ENE077-000730,2024-08-31,B1,9.1,3,188.85,600,0.62
ENE077-000731,2024-08-31,B2,9.4,11,327.21,1200,0.62
ENE077-000732,2024-08-31,B3,9.0,23,540.21,1800,0.62
ENE077-000733,2024-09-01,B1,10.2,9,162.22,600,0.62
ENE077-000734,2024-09-01,B2,11.8,11,249.15,1200,0.62
ENE077-000735,2024-09-01,B3,13.8,24,276.76,1800,0.62
ENE077-000736,2024-09-02,B1,12.2,34,166.33,600,0.62
ENE077-000737,2024-09-02,B2,10.2,91,416.5,1200,0.62
ENE077-000738,2024-09-02,B3,11.1,99,523.36,1800,0.62
ENE077-000739,2024-09-03,B1,8.0,56,272.15,600,0.62
ENE077-000740,2024-09-03,B2,10.8,83,367.78,1200,0.62
ENE077-000741,2024-09-03,B3,11.0,127,559.55,1800,0.62
ENE077-000742,2024-09-04,B1,11.1,60,225.33,600,0.62
ENE077-000743,2024-09-04,B2,9.1,76,447.9,1200,0.62
ENE077-000744,2024-09-04,B3,10.8,93,544.89,1800,0.62
ENE077-000745,2024-09-05,B1,11.8,74,228.26,600,0.62
ENE077-000746,2024-09-05,B2,11.6,66,320.68,1200,0.62
ENE077-000747,2024-09-05,B3,8.7,109,701.06,1800,0.62
ENE077-000748,2024-09-06,B1,9.7,50,,600,0.62
ENE077-000749,2024-09-06,B2,10.4,84,396.21,1200,0.62
ENE077-000750,2024-09-06,B3,9.9,118,632.37,1800,0.62
ENE077-000751,2024-09-07,B1,10.4,8,151.49,600,0.62
ENE077-000752,2024-09-07,B2,11.9,16,238.09,1200,0.62
ENE077-000753,2024-09-07,B3,11.1,20,394.99,1800,0.62
ENE077-000754,2024-09-08,B1,11.5,9,128.44,600,0.62
ENE077-000755,2024-09-08,B2,12.0,14,238.16,1200,0.62
ENE077-000756,2024-09-08,B3,11.5,23,374.17,1800,0.62
ENE077-000757,2024-09-09,B1,12.9,53,172.62,600,0.62
ENE077-000758,2024-09-09,B2,11.6,88,351.52,1200,0.62
ENE077-000759,2024-09-09,B3,11.5,104,513.84,1800,0.62
ENE077-000761,2024-09-10,B2,10.2,77,397.82,1200,0.62
ENE077-000762,2024-09-10,B3,8.6,115,704.16,1800,0.62
ENE077-000763,2024-09-11,B1,11.2,37,177.42,600,0.62
ENE077-000764,2024-09-11,B2,11.5,64,322.38,1200,0.62
ENE077-000765,2024-09-11,B3,11.0,95,529.92,1800,0.62
ENE077-000766,2024-09-12,B1,7.9,52,275.22,600,0.62
ENE077-000767,2024-09-12,B2,10.4,81,397.78,1200,0.62
ENE077-000768,2024-09-12,B3,13.5,113,428.03,1800,0.62
ENE077-000769,2024-09-13,B1,8.6,45,256.04,600,0.62
ENE077-000770,2024-09-13,B2,14.5,59,237.69,1200,0.62
ENE077-000771,2024-09-13,B3,10.2,97,575.41,1800,0.62
ENE077-000772,2024-09-14,B1,12.9,10,120.02,600,0.62
ENE077-000773,2024-09-14,B2,12.7,14,218.33,1200,0.62
ENE077-000774,2024-09-14,B3,10.7,25,427.76,1800,0.62
ENE077-000775,2024-09-15,B1,7.6,3,212.25,600,0.62
ENE077-000776,2024-09-15,B2,10.0,15,322.66,1200,0.62
ENE077-000777,2024-09-15,B3,10.4,21,461.27,1800,0.62
ENE077-000778,2024-09-16,B1,11.3,53,186.42,600,0.62
ENE077-000779,2024-09-16,B2,9.9,77,428.49,1200,0.62
ENE077-000780,2024-09-16,B3,9.6,119,639.31,1800,0.62
ENE077-000781,2024-09-17,B1,9.8,47,213.33,600,0.62
ENE077-000782,2024-09-17,B2,10.3,75,401.38,1200,0.62
ENE077-000783,2024-09-17,B3,10.4,114,583.9,1800,0.62
ENE077-000784,2024-09-18,B1,10.3,59,230.88,600,0.62
ENE077-000785,2024-09-18,B2,10.2,79,402.67,1200,0.62
ENE077-000786,2024-09-18,B3,9.5,102,645.93,1800,0.62
ENE077-000787,2024-09-19,B1,12.2,50,174.01,600,0.62
ENE077-000788,2024-09-19,B2,9.7,80,437.24,1200,0.62
ENE077-000789,2024-09-19,B3,10.7,105,567.96,1800,0.62
ENE077-000790,2024-09-20,B1,10.1,41,216.98,600,0.62
ENE077-000791,2024-09-20,B2,8.6,76,482.25,1200,0.62
ENE077-000792,2024-09-20,B3,9.5,127,667.11,1800,0.62
ENE077-000793,2024-09-21,B1,9.7,9,161.45,600,0.62
ENE077-000794,2024-09-21,B2,11.6,17,256.05,1200,0.62
ENE077-000795,2024-09-21,B3,8.7,24,565.29,1800,0.62
ENE077-000796,2024-09-22,B1,9.0,5,182.19,600,0.62
ENE077-000797,2024-09-22,B2,6.0,18,533.18,1200,0.62
ENE077-000798,2024-09-22,B3,8.6,22,560.33,1800,0.62
ENE077-000799,2024-09-23,B1,10.0,52,239.89,600,0.62
ENE077-000800,2024-09-23,B2,13.8,74,273.82,1200,0.62
ENE077-000801,2024-09-23,B3,5.6,120,981.61,1800,0.62
ENE077-000802,2024-09-24,B1,11.2,37,170.62,600,0.62
ENE077-000803,2024-09-24,B2,9.2,57,425.16,1200,0.62
ENE077-000804,2024-09-24,B3,10.1,123,604.04,1800,0.62
ENE077-000805,2024-09-25,B1,12.4,41,174.65,600,0.62
ENE077-000806,2024-09-25,B2,11.3,55,330.28,1200,0.62
ENE077-000807,2024-09-25,B3,11.5,104,496.91,1800,0.62
ENE077-000808,2024-09-26,B1,9.3,55,245.52,600,0.62
ENE077-000809,2024-09-26,B2,9.8,88,430.23,1200,0.62
ENE077-000810,2024-09-26,B3,7.6,116,782.27,1800,0.62
ENE077-000811,2024-09-27,B1,11.6,42,184.23,600,0.62
ENE077-000812,2024-09-27,B2,10.5,70,379.33,1200,0.62
ENE077-000814,2024-09-28,B1,10.6,8,143.75,600,0.62
ENE077-000815,2024-09-28,B2,10.8,14,293.13,1200,0.62
ENE077-000816,2024-09-28,B3,9.8,21,467.31,1800,0.62
ENE077-000817,2024-09-29,B1,9.7,16,172.22,600,0.62
ENE077-000818,2024-09-29,B2,9.5,17,335.58,1200,0.62
ENE077-000819,2024-09-29,B3,11.8,23,369.49,1800,0.62
ENE077-000820,2024-09-30,B1,10.8,54,212.52,600,0.62
