evento_id,registro_id,fecha_evento,estado_evento
EV000571,SOP043-000278,2024-06-14,cerrado
EV000572,SOP043-000279,2024-06-14,abierto
EV000573,SOP043-000279,2024-06-15,cerrado
EV000574,SOP043-000280,2024-06-14,abierto
EV000575,SOP043-000280,2024-06-15,cerrado
EV000576,SOP043-000281,2024-06-15,abierto
EV000577,SOP043-000281,2024-06-16,cerrado
EV000578,SOP043-000282,2024-06-16,abierto
EV000579,SOP043-000282,2024-06-17,cerrado
EV000580,SOP043-000283,2024-06-16,abierto
EV000581,SOP043-000283,2024-06-17,cerrado
EV000582,SOP043-000284,2024-06-17,abierto
EV000583,SOP043-000284,2024-06-18,cerrado
EV000584,SOP043-000285,2024-06-17,abierto
EV000585,SOP043-000286,2024-06-18,abierto
EV000586,SOP043-000287,2024-06-18,abierto
EV000587,SOP043-000287,2024-06-19,cerrado
EV000588,SOP043-000288,2024-06-19,abierto
EV000589,SOP043-000288,2024-06-21,cerrado
EV000590,SOP043-000289,2024-06-20,abierto
EV000591,SOP043-000289,2024-06-21,cerrado
EV000592,SOP043-000290,2024-06-20,abierto
EV000593,SOP043-000291,2024-06-21,abierto
EV000594,SOP043-000291,2024-06-22,cerrado
EV000595,SOP043-000292,2024-06-21,abierto
EV000596,SOP043-000293,2024-06-22,abierto
EV000597,SOP043-000293,2024-06-23,cerrado
EV000598,SOP043-000293,2024-06-24,abierto
EV000599,SOP043-000293,2024-06-26,cerrado
EV000600,SOP043-000294,2024-06-23,abierto
EV000601,SOP043-000294,2024-06-24,cerrado
EV000602,SOP043-000294,2024-06-25,abierto
EV000603,SOP043-000294,2024-06-27,cerrado
EV000604,SOP043-000295,2024-06-23,abierto
EV000605,SOP043-000295,2024-06-24,cerrado
EV000606,SOP043-000296,2024-06-24,abierto
EV000607,SOP043-000296,2024-06-25,cerrado
EV000608,SOP043-000297,2024-06-24,abierto
EV000609,SOP043-000297,2024-06-25,cerrado
EV000610,SOP043-000298,2024-06-25,abierto
EV000611,SOP043-000298,2024-06-26,cerrado
EV000612,SOP043-000299,2024-06-26,abierto
EV000613,SOP043-000299,2024-06-27,cerrado
EV000614,SOP043-000300,2024-06-26,abierto
EV000615,SOP043-000300,2024-06-27,cerrado
EV000616,SOP043-000301,2024-06-27,abierto
EV000617,SOP043-000301,2024-06-28,cerrado
EV000618,SOP043-000301,2024-06-29,abierto
EV000619,SOP043-000301,2024-07-01,cerrado
EV000620,SOP043-000302,2024-06-27,abierto
EV000621,SOP043-000302,2024-06-28,cerrado
EV000622,SOP043-000303,2024-06-28,abierto
EV000623,SOP043-000303,2024-06-29,cerrado
EV000624,SOP043-000304,2024-06-29,abierto
EV000625,SOP043-000305,2024-06-29,abierto
EV000626,SOP043-000305,2024-06-30,cerrado
EV000627,SOP043-000306,2024-06-30,abierto
EV000628,SOP043-000307,2024-06-30,abierto
EV000629,SOP043-000307,2024-07-01,cerrado
EV000630,SOP043-000308,2024-07-01,abierto
EV000631,SOP043-000308,2024-07-02,cerrado
EV000632,SOP043-000309,2024-07-02,abierto
EV000633,SOP043-000309,2024-07-03,cerrado
EV000634,SOP043-000310,2024-07-02,abierto
EV000635,SOP043-000310,2024-07-03,cerrado
EV000636,SOP043-000310,2024-07-04,abierto
EV000637,SOP043-000310,2024-07-06,cerrado
EV000638,SOP043-000311,2024-07-03,abierto
EV000639,SOP043-000311,2024-07-04,cerrado
EV000640,SOP043-000312,2024-07-03,abierto
EV000641,SOP043-000313,2024-07-04,abierto
EV000642,SOP043-000313,2024-07-05,cerrado
EV000643,SOP043-000314,2024-07-05,abierto
EV000644,SOP043-000314,2024-07-06,cerrado
EV000645,SOP043-000315,2024-07-05,abierto
EV000646,SOP043-000315,2024-07-06,cerrado
EV000647,SOP043-000315,2024-07-07,abierto
EV000648,SOP043-000315,2024-07-12,cerrado
EV000649,SOP043-000316,2024-07-06,abierto
EV000650,SOP043-000316,2024-07-07,cerrado
EV000651,SOP043-000316,2024-07-08,abierto
EV000652,SOP043-000316,2024-07-10,cerrado
EV000653,SOP043-000317,2024-07-06,abierto
EV000654,SOP043-000317,2024-07-07,cerrado
EV000655,SOP043-000317,2024-07-08,abierto
EV000656,SOP043-000317,2024-07-10,cerrado
EV000657,SOP043-000318,2024-07-07,abierto
EV000658,SOP043-000318,2024-07-10,cerrado
EV000659,SOP043-000319,2024-07-07,abierto
EV000660,SOP043-000319,2024-07-09,cerrado
EV000661,SOP043-000320,2024-07-08,abierto
EV000662,SOP043-000320,2024-07-09,cerrado
EV000663,SOP043-000321,2024-07-09,abierto
EV000664,SOP043-000321,2024-07-11,cerrado
EV000665,SOP043-000322,2024-07-09,abierto
EV000666,SOP043-000323,2024-07-10,abierto
EV000667,SOP043-000323,2024-07-11,cerrado
EV000668,SOP043-000324,2024-07-10,abierto
EV000669,SOP043-000324,2024-07-11,cerrado
EV000670,SOP043-000325,2024-07-11,abierto
EV000671,SOP043-000325,2024-07-13,cerrado
EV000672,SOP043-000326,2024-07-12,abierto
EV000673,SOP043-000326,2024-07-13,cerrado
EV000674,SOP043-000327,2024-07-12,abierto
EV000675,SOP043-000327,2024-07-13,cerrado
EV000676,SOP043-000328,2024-07-13,abierto
EV000677,SOP043-000328,2024-07-14,cerrado
EV000678,SOP043-000329,2024-07-13,abierto
EV000679,SOP043-000329,2024-07-14,cerrado
EV000680,SOP043-000330,2024-07-14,abierto
EV000681,SOP043-000330,2024-07-16,cerrado
EV000682,SOP043-000331,2024-07-15,abierto
EV000683,SOP043-000331,2024-07-16,cerrado
EV000684,SOP043-000332,2024-07-15,abierto
EV000685,SOP043-000332,2024-07-16,cerrado
EV000686,SOP043-000333,2024-07-16,abierto
EV000687,SOP043-000333,2024-07-17,cerrado
EV000688,SOP043-000334,2024-07-16,abierto
EV000689,SOP043-000334,2024-07-18,cerrado
EV000690,SOP043-000335,2024-07-17,abierto
EV000691,SOP043-000335,2024-07-18,cerrado
EV000692,SOP043-000335,2024-07-19,abierto
EV000693,SOP043-000335,2024-07-21,cerrado
EV000694,SOP043-000336,2024-07-18,abierto
EV000695,SOP043-000336,2024-07-19,cerrado
EV000696,SOP043-000337,2024-07-18,abierto
EV000697,SOP043-000337,2024-07-19,cerrado
EV000698,SOP043-000338,2024-07-19,abierto
EV000699,SOP043-000338,2024-07-20,cerrado
EV000700,SOP043-000339,2024-07-19,abierto
EV000701,SOP043-000340,2024-07-20,abierto
EV000702,SOP043-000340,2024-07-21,cerrado
EV000703,SOP043-000341,2024-07-21,abierto
EV000704,SOP043-000341,2024-07-22,cerrado
EV000705,SOP043-000342,2024-07-21,abierto
EV000706,SOP043-000342,2024-07-22,cerrado
EV000707,SOP043-000343,2024-07-22,abierto
EV000708,SOP043-000343,2024-07-23,cerrado
EV000709,SOP043-000344,2024-07-22,abierto
EV000710,SOP043-000344,2024-07-23,cerrado
EV000711,SOP043-000344,2024-07-24,abierto
EV000712,SOP043-000344,2024-07-26,cerrado
EV000713,SOP043-000345,2024-07-23,abierto
EV000714,SOP043-000345,2024-07-24,cerrado
EV000715,SOP043-000346,2024-07-24,abierto
EV000716,SOP043-000346,2024-07-25,cerrado
EV000717,SOP043-000347,2024-07-24,abierto
EV000718,SOP043-000347,2024-07-25,cerrado
EV000719,SOP043-000348,2024-07-25,abierto
EV000720,SOP043-000348,2024-07-26,cerrado
EV000721,SOP043-000349,2024-07-25,abierto
EV000722,SOP043-000349,2024-07-26,cerrado
EV000723,SOP043-000349,2024-07-27,abierto
EV000724,SOP043-000349,2024-07-29,cerrado
EV000725,SOP043-000350,2024-07-26,abierto
EV000726,SOP043-000351,2024-07-27,abierto
EV000727,SOP043-000352,2024-07-27,abierto
EV000728,SOP043-000352,2024-07-28,cerrado
EV000729,SOP043-000353,2024-07-28,abierto
EV000730,SOP043-000353,2024-07-29,cerrado
EV000731,SOP043-000354,2024-07-28,abierto
EV000732,SOP043-000354,2024-07-29,cerrado
EV000733,SOP043-000355,2024-07-29,abierto
EV000734,SOP043-000355,2024-07-30,cerrado
EV000735,SOP043-000356,2024-07-29,abierto
EV000736,SOP043-000356,2024-07-30,cerrado
EV000737,SOP043-000357,2024-07-30,abierto
EV000738,SOP043-000358,2024-07-31,abierto
EV000739,SOP043-000358,2024-08-01,cerrado
EV000740,SOP043-000359,2024-07-31,abierto
EV000741,SOP043-000359,2024-08-01,cerrado
EV000742,SOP043-000360,2024-08-01,abierto
EV000743,SOP043-000360,2024-08-02,cerrado
EV000744,SOP043-000361,2024-08-01,abierto
EV000745,SOP043-000361,2024-08-02,cerrado
EV000746,SOP043-000361,2024-08-03,abierto
EV000747,SOP043-000361,2024-08-05,cerrado
EV000748,SOP043-000362,2024-08-02,abierto
EV000749,SOP043-000363,2024-08-03,abierto
EV000750,SOP043-000363,2024-08-04,cerrado
EV000751,SOP043-000364,2024-08-03,abierto
EV000752,SOP043-000364,2024-08-04,cerrado
EV000753,SOP043-000365,2024-08-04,abierto
EV000754,SOP043-000365,2024-08-05,cerrado
EV000755,SOP043-000366,2024-08-04,abierto
EV000756,SOP043-000366,2024-08-05,cerrado
EV000757,SOP043-000367,2024-08-05,abierto
EV000758,SOP043-000367,2024-08-06,cerrado
EV000759,SOP043-000368,2024-08-06,abierto
EV000760,SOP043-000368,2024-08-08,cerrado
EV000761,SOP043-000369,2024-08-06,abierto
EV000762,SOP043-000369,2024-08-07,cerrado
EV000763,SOP043-000370,2024-08-07,abierto
EV000764,SOP043-000370,2024-08-08,cerrado
EV000765,SOP043-000371,2024-08-07,abierto
EV000766,SOP043-000371,2024-08-08,cerrado
EV000767,SOP043-000371,2024-08-09,abierto
EV000768,SOP043-000371,2024-08-11,cerrado
EV000769,SOP043-000372,2024-08-08,abierto
EV000770,SOP043-000373,2024-08-09,abierto
EV000771,SOP043-000373,2024-08-11,cerrado
EV000772,SOP043-000374,2024-08-09,abierto
EV000773,SOP043-000374,2024-08-10,cerrado
EV000774,SOP043-000375,2024-08-10,abierto
EV000775,SOP043-000375,2024-08-11,cerrado
EV000776,SOP043-000376,2024-08-10,abierto
EV000777,SOP043-000376,2024-08-12,cerrado
EV000778,SOP043-000377,2024-08-11,abierto
EV000779,SOP043-000377,2024-08-12,cerrado
EV000780,SOP043-000377,2024-08-13,abierto
EV000781,SOP043-000377,2024-08-16,cerrado
EV000782,SOP043-000378,2024-08-12,abierto
EV000783,SOP043-000378,2024-08-14,cerrado
EV000784,SOP043-000379,2024-08-12,abierto
EV000785,SOP043-000379,2024-08-13,cerrado
EV000786,SOP043-000380,2024-08-13,abierto
EV000787,SOP043-000381,2024-08-13,abierto
EV000788,SOP043-000381,2024-08-14,cerrado
EV000789,SOP043-000382,2024-08-14,abierto
EV000790,SOP043-000382,2024-08-15,cerrado
EV000791,SOP043-000383,2024-08-15,abierto
EV000792,SOP043-000383,2024-08-16,cerrado
EV000793,SOP043-000384,2024-08-15,abierto
EV000794,SOP043-000384,2024-08-16,cerrado
EV000795,SOP043-000385,2024-08-16,abierto
EV000796,SOP043-000385,2024-08-17,cerrado
EV000797,SOP043-000386,2024-08-16,abierto
EV000798,SOP043-000386,2024-08-17,cerrado
EV000799,SOP043-000386,2024-08-18,abierto
EV000800,SOP043-000386,2024-08-20,cerrado
EV000801,SOP043-000387,2024-08-17,abierto
EV000802,SOP043-000388,2024-08-17,abierto
EV000803,SOP043-000388,2024-08-18,cerrado
EV000804,SOP043-000389,2024-08-18,abierto
EV000805,SOP043-000390,2024-08-19,abierto
EV000806,SOP043-000390,2024-08-20,cerrado
EV000807,SOP043-000391,2024-08-19,abierto
EV000808,SOP043-000391,2024-08-20,cerrado
EV000809,SOP043-000392,2024-08-20,abierto
EV000810,SOP043-000392,2024-08-21,cerrado
EV000811,SOP043-000393,2024-08-20,abierto
EV000812,SOP043-000393,2024-08-21,cerrado
EV000813,SOP043-000394,2024-08-21,abierto
EV000814,SOP043-000394,2024-08-22,cerrado
EV000815,SOP043-000395,2024-08-22,abierto
EV000816,SOP043-000396,2024-08-22,abierto
EV000817,SOP043-000396,2024-08-23,cerrado
EV000818,SOP043-000397,2024-08-23,abierto
EV000819,SOP043-000397,2024-08-24,cerrado
EV000820,SOP043-000398,2024-08-23,abierto
EV000821,SOP043-000398,2024-08-24,cerrado
EV000822,SOP043-000399,2024-08-24,abierto
EV000823,SOP043-000399,2024-08-25,cerrado
EV000824,SOP043-000400,2024-08-25,abierto
EV000825,SOP043-000400,2024-08-26,cerrado
EV000826,SOP043-000401,2024-08-25,abierto
EV000827,SOP043-000401,2024-08-26,cerrado
EV000828,SOP043-000401,2024-08-27,abierto
EV000829,SOP043-000401,2024-08-29,cerrado
EV000830,SOP043-000402,2024-08-26,abierto
EV000831,SOP043-000402,2024-08-27,cerrado
EV000832,SOP043-000402,2024-08-28,abierto
EV000833,SOP043-000402,2024-08-30,cerrado
EV000834,SOP043-000403,2024-08-26,abierto
EV000835,SOP043-000403,2024-08-27,cerrado
EV000836,SOP043-000404,2024-08-27,abierto
EV000837,SOP043-000405,2024-08-28,abierto
EV000838,SOP043-000405,2024-08-29,cerrado
EV000839,SOP043-000405,2024-08-30,abierto
EV000840,SOP043-000405,2024-09-01,cerrado
EV000841,SOP043-000406,2024-08-28,abierto
EV000842,SOP043-000406,2024-08-29,cerrado
EV000843,SOP043-000406,2024-08-30,abierto
EV000844,SOP043-000406,2024-09-01,cerrado
EV000845,SOP043-000407,2024-08-29,abierto
EV000846,SOP043-000407,2024-08-30,cerrado
EV000847,SOP043-000408,2024-08-29,abierto
EV000848,SOP043-000408,2024-08-30,cerrado
EV000849,SOP043-000408,2024-08-31,abierto
EV000850,SOP043-000408,2024-09-02,cerrado
EV000851,SOP043-000409,2024-08-30,abierto
EV000852,SOP043-000409,2024-08-31,cerrado
EV000853,SOP043-000410,2024-08-31,abierto
EV000854,SOP043-000410,2024-09-02,cerrado
EV000855,SOP043-000411,2024-08-31,abierto
EV000856,SOP043-000411,2024-09-01,cerrado
EV000857,SOP043-000412,2024-09-01,abierto
EV000858,SOP043-000412,2024-09-02,cerrado
EV000859,SOP043-000412,2024-09-03,abierto
EV000860,SOP043-000412,2024-09-06,cerrado
EV000861,SOP043-000413,2024-09-01,abierto
EV000862,SOP043-000413,2024-09-02,cerrado
EV000863,SOP043-000414,2024-09-02,abierto
EV000864,SOP043-000415,2024-09-03,abierto
EV000865,SOP043-000415,2024-09-04,cerrado
EV000866,SOP043-000416,2024-09-03,abierto
EV000867,SOP043-000417,2024-09-04,abierto
EV000868,SOP043-000417,2024-09-05,cerrado
EV000869,SOP043-000418,2024-09-04,abierto
EV000870,SOP043-000419,2024-09-05,abierto
EV000871,SOP043-000419,2024-09-06,cerrado
EV000872,SOP043-000420,2024-09-06,abierto
EV000873,SOP043-000420,2024-09-07,cerrado
EV000874,SOP043-000421,2024-09-06,abierto
EV000875,SOP043-000421,2024-09-07,cerrado
EV000876,SOP043-000422,2024-09-07,abierto
EV000877,SOP043-000422,2024-09-08,cerrado
EV000878,SOP043-000423,2024-09-07,abierto
EV000879,SOP043-000423,2024-09-08,cerrado
EV000880,SOP043-000424,2024-09-08,abierto
EV000881,SOP043-000424,2024-09-09,cerrado
EV000882,SOP043-000425,2024-09-08,abierto
EV000883,SOP043-000425,2024-09-09,cerrado
EV000884,SOP043-000426,2024-09-09,abierto
EV000885,SOP043-000427,2024-09-10,abierto
EV000886,SOP043-000427,2024-09-11,cerrado
EV000887,SOP043-000428,2024-09-10,abierto
EV000888,SOP043-000429,2024-09-11,abierto
EV000889,SOP043-000429,2024-09-12,cerrado
EV000890,SOP043-000430,2024-09-11,abierto
EV000891,SOP043-000430,2024-09-12,cerrado
EV000892,SOP043-000431,2024-09-12,abierto
EV000893,SOP043-000431,2024-09-13,cerrado
EV000894,SOP043-000432,2024-09-13,abierto
EV000895,SOP043-000432,2024-09-14,cerrado
EV000896,SOP043-000433,2024-09-13,abierto
EV000897,SOP043-000433,2024-09-14,cerrado
EV000898,SOP043-000434,2024-09-14,abierto
EV000899,SOP043-000434,2024-09-15,cerrado
EV000900,SOP043-000435,2024-09-14,abierto
EV000901,SOP043-000435,2024-09-15,cerrado
EV000902,SOP043-000435,2024-09-16,abierto
EV000903,SOP043-000435,2024-09-19,cerrado
EV000904,SOP043-000436,2024-09-15,abierto
EV000905,SOP043-000436,2024-09-16,cerrado
EV000906,SOP043-000437,2024-09-16,abierto
EV000907,SOP043-000437,2024-09-17,cerrado
EV000908,SOP043-000438,2024-09-16,abierto
EV000909,SOP043-000438,2024-09-17,cerrado
EV000910,SOP043-000439,2024-09-17,abierto
EV000911,SOP043-000440,2024-09-17,abierto
EV000912,SOP043-000440,2024-09-18,cerrado
EV000913,SOP043-000441,2024-09-18,abierto
EV000914,SOP043-000442,2024-09-19,abierto
EV000915,SOP043-000442,2024-09-20,cerrado
EV000916,SOP043-000443,2024-09-19,abierto
EV000917,SOP043-000443,2024-09-20,cerrado
EV000918,SOP043-000444,2024-09-20,abierto
EV000919,SOP043-000444,2024-09-21,cerrado
EV000920,SOP043-000445,2024-09-20,abierto
EV000921,SOP043-000445,2024-09-21,cerrado
EV000922,SOP043-000446,2024-09-21,abierto
EV000923,SOP043-000446,2024-09-22,cerrado
EV000924,SOP043-000446,2024-09-23,abierto
EV000925,SOP043-000446,2024-09-25,cerrado
EV000926,SOP043-000447,2024-09-22,abierto
EV000927,SOP043-000447,2024-09-23,cerrado
EV000928,SOP043-000448,2024-09-22,abierto
EV000929,SOP043-000449,2024-09-23,abierto
EV000930,SOP043-000449,2024-09-24,cerrado
EV000931,SOP043-000450,2024-09-23,abierto
EV000932,SOP043-000450,2024-09-24,cerrado
EV000933,SOP043-000451,2024-09-24,abierto
EV000934,SOP043-000451,2024-09-25,cerrado
EV000935,SOP043-000451,2024-09-26,abierto
EV000936,SOP043-000451,2024-09-28,cerrado
EV000937,SOP043-000452,2024-09-25,abierto
EV000938,SOP043-000452,2024-09-26,cerrado
EV000939,SOP043-000453,2024-09-25,abierto
EV000940,SOP043-000453,2024-09-26,cerrado
EV000941,SOP043-000454,2024-09-26,abierto
EV000942,SOP043-000454,2024-09-27,cerrado
EV000943,SOP043-000455,2024-09-26,abierto
EV000944,SOP043-000455,2024-09-27,cerrado
EV000945,SOP043-000456,2024-09-27,abierto
EV000946,SOP043-000456,2024-09-29,cerrado
EV000947,SOP043-000457,2024-09-28,abierto
EV000948,SOP043-000457,2024-09-29,cerrado
EV000949,SOP043-000458,2024-09-28,abierto
EV000950,SOP043-000458,2024-09-29,cerrado
EV000951,SOP043-000459,2024-09-29,abierto
EV000952,SOP043-000459,2024-09-30,cerrado
EV000953,SOP043-000460,2024-09-29,abierto
EV000954,SOP043-000460,2024-09-30,cerrado
EV000955,SOP043-000461,2024-09-30,abierto
EV000956,SOP043-000461,2024-10-01,cerrado
EV000957,SOP043-000462,2024-09-30,abierto
EV000958,SOP043-000463,2024-10-01,abierto
EV000959,SOP043-000464,2024-10-02,abierto
EV000960,SOP043-000464,2024-10-03,cerrado
EV000961,SOP043-000465,2024-10-02,abierto
EV000962,SOP043-000465,2024-10-03,cerrado
EV000963,SOP043-000466,2024-10-03,abierto
EV000964,SOP043-000466,2024-10-04,cerrado
EV000965,SOP043-000467,2024-10-03,abierto
EV000966,SOP043-000467,2024-10-04,cerrado
EV000967,SOP043-000468,2024-10-04,abierto
EV000968,SOP043-000469,2024-10-05,abierto
EV000969,SOP043-000469,2024-10-07,cerrado
EV000970,SOP043-000470,2024-10-05,abierto
EV000971,SOP043-000470,2024-10-06,cerrado
EV000972,SOP043-000471,2024-10-06,abierto
EV000973,SOP043-000471,2024-10-07,cerrado
EV000974,SOP043-000472,2024-10-06,abierto
EV000975,SOP043-000472,2024-10-07,cerrado
EV000976,SOP043-000473,2024-10-07,abierto
EV000977,SOP043-000473,2024-10-08,cerrado
EV000978,SOP043-000474,2024-10-08,abierto
EV000979,SOP043-000474,2024-10-09,cerrado
EV000980,SOP043-000475,2024-10-08,abierto
EV000981,SOP043-000475,2024-10-09,cerrado
EV000982,SOP043-000475,2024-10-10,abierto
EV000983,SOP043-000475,2024-10-12,cerrado
EV000984,SOP043-000476,2024-10-09,abierto
EV000985,SOP043-000476,2024-10-10,cerrado
EV000986,SOP043-000477,2024-10-09,abierto
EV000987,SOP043-000477,2024-10-11,cerrado
EV000988,SOP043-000478,2024-10-10,abierto
EV000989,SOP043-000478,2024-10-11,cerrado
EV000990,SOP043-000479,2024-10-11,abierto
EV000991,SOP043-000479,2024-10-12,cerrado
EV000992,SOP043-000480,2024-10-11,abierto
EV000993,SOP043-000480,2024-10-12,cerrado
EV000994,SOP043-000481,2024-10-12,abierto
EV000995,SOP043-000482,2024-10-12,abierto
EV000996,SOP043-000482,2024-10-13,cerrado
EV000997,SOP043-000483,2024-10-13,abierto
EV000998,SOP043-000483,2024-10-15,cerrado
EV000999,SOP043-000484,2024-10-14,abierto
EV001000,SOP043-000484,2024-10-15,cerrado
EV001001,SOP043-000485,2024-10-14,abierto
EV001002,SOP043-000485,2024-10-15,cerrado
EV001003,SOP043-000486,2024-10-15,abierto
EV001004,SOP043-000486,2024-10-16,cerrado
EV001005,SOP043-000487,2024-10-15,abierto
EV001006,SOP043-000487,2024-10-16,cerrado
EV001007,SOP043-000487,2024-10-17,abierto
EV001008,SOP043-000487,2024-10-19,cerrado
EV001009,SOP043-000488,2024-10-16,abierto
EV001010,SOP043-000488,2024-10-17,cerrado
EV001011,SOP043-000489,2024-10-17,abierto
EV001012,SOP043-000489,2024-10-18,cerrado
EV001013,SOP043-000490,2024-10-17,abierto
EV001014,SOP043-000490,2024-10-18,cerrado
EV001015,SOP043-000490,2024-10-19,abierto
EV001016,SOP043-000490,2024-10-21,cerrado
EV001017,SOP043-000491,2024-10-18,abierto
EV001018,SOP043-000491,2024-10-19,cerrado
EV001019,SOP043-000492,2024-10-18,abierto
EV001020,SOP043-000492,2024-10-19,cerrado
EV001021,SOP043-000493,2024-10-19,abierto
EV001022,SOP043-000493,2024-10-20,cerrado
EV001023,SOP043-000494,2024-10-19,abierto
EV001024,SOP043-000494,2024-10-20,cerrado
EV001025,SOP043-000495,2024-10-20,abierto
EV001026,SOP043-000495,2024-10-22,cerrado
EV001027,SOP043-000496,2024-10-21,abierto
EV001028,SOP043-000496,2024-10-22,cerrado
EV001029,SOP043-000497,2024-10-21,abierto
EV001030,SOP043-000497,2024-10-22,cerrado
EV001031,SOP043-000498,2024-10-22,abierto
EV001032,SOP043-000498,2024-10-23,cerrado
EV001033,SOP043-000499,2024-10-22,abierto
EV001034,SOP043-000499,2024-10-23,cerrado
EV001035,SOP043-000500,2024-10-23,abierto
EV001036,SOP043-000500,2024-10-24,cerrado
EV001037,SOP043-000501,2024-10-24,abierto
EV001038,SOP043-000501,2024-10-25,cerrado
EV001039,SOP043-000501,2024-10-26,abierto
EV001040,SOP043-000501,2024-10-29,cerrado
EV001041,SOP043-000502,2024-10-24,abierto
EV001042,SOP043-000502,2024-10-25,cerrado
EV001043,SOP043-000503,2024-10-25,abierto
EV001044,SOP043-000503,2024-10-26,cerrado
EV001045,SOP043-000504,2024-10-25,abierto
EV001046,SOP043-000504,2024-10-26,cerrado
EV001047,SOP043-000504,2024-10-27,abierto
EV001048,SOP043-000504,2024-10-29,cerrado
EV001049,SOP043-000505,2024-10-26,abierto
EV001050,SOP043-000505,2024-10-27,cerrado
EV001051,SOP043-000506,2024-10-27,abierto
EV001052,SOP043-000506,2024-10-28,cerrado
EV001053,SOP043-000507,2024-10-27,abierto
EV001054,SOP043-000507,2024-10-28,cerrado
EV001055,SOP043-000508,2024-10-28,abierto
EV001056,SOP043-000508,2024-10-29,cerrado
EV001057,SOP043-000508,2024-10-30,abierto
EV001058,SOP043-000508,2024-11-01,cerrado
EV001059,SOP043-000509,2024-10-28,abierto
EV001060,SOP043-000509,2024-10-29,cerrado
EV001061,SOP043-000510,2024-10-29,abierto
EV001062,SOP043-000510,2024-10-30,cerrado
EV001063,SOP043-000511,2024-10-30,abierto
EV001064,SOP043-000511,2024-10-31,cerrado
EV001065,SOP043-000511,2024-11-01,abierto
EV001066,SOP043-000511,2024-11-03,cerrado
EV001067,SOP043-000512,2024-10-30,abierto
EV001068,SOP043-000512,2024-10-31,cerrado
EV001069,SOP043-000512,2024-11-01,abierto
EV001070,SOP043-000512,2024-11-03,cerrado
EV001071,SOP043-000513,2024-10-31,abierto
EV001072,SOP043-000513,2024-11-01,cerrado
EV001073,SOP043-000514,2024-10-31,abierto
EV001074,SOP043-000514,2024-11-01,cerrado
EV001075,SOP043-000515,2024-11-01,abierto
EV001076,SOP043-000515,2024-11-02,cerrado
EV001077,SOP043-000516,2024-11-02,abierto
EV001078,SOP043-000516,2024-11-03,cerrado
EV001079,SOP043-000517,2024-11-02,abierto
EV001080,SOP043-000517,2024-11-03,cerrado
EV001081,SOP043-000517,2024-11-04,abierto
EV001082,SOP043-000517,2024-11-07,cerrado
EV001083,SOP043-000518,2024-11-03,abierto
EV001084,SOP043-000519,2024-11-03,abierto
EV001085,SOP043-000519,2024-11-04,cerrado
EV001086,SOP043-000520,2024-11-04,abierto
EV001087,SOP043-000520,2024-11-05,cerrado
EV001088,SOP043-000521,2024-11-05,abierto
EV001089,SOP043-000521,2024-11-06,cerrado
EV001090,SOP043-000521,2024-11-07,abierto
EV001091,SOP043-000521,2024-11-09,cerrado
EV001092,SOP043-000522,2024-11-05,abierto
EV001093,SOP043-000522,2024-11-06,cerrado
EV001094,SOP043-000522,2024-11-07,abierto
EV001095,SOP043-000522,2024-11-10,cerrado
EV001096,SOP043-000523,2024-11-06,abierto
EV001097,SOP043-000523,2024-11-07,cerrado
EV001098,SOP043-000524,2024-11-06,abierto
EV001099,SOP043-000524,2024-11-07,cerrado
EV001100,SOP043-000525,2024-11-07,abierto
EV001101,SOP043-000525,2024-11-08,cerrado
EV001102,SOP043-000526,2024-11-08,abierto
EV001103,SOP043-000526,2024-11-09,cerrado
EV001104,SOP043-000527,2024-11-08,abierto
EV001105,SOP043-000527,2024-11-09,cerrado
EV001106,SOP043-000527,2024-11-10,abierto
EV001107,SOP043-000527,2024-11-12,cerrado
EV001108,SOP043-000528,2024-11-09,abierto
EV001109,SOP043-000528,2024-11-10,cerrado
EV001110,SOP043-000529,2024-11-09,abierto
EV001111,SOP043-000530,2024-11-10,abierto
EV001112,SOP043-000530,2024-11-11,cerrado
EV001113,SOP043-000531,2024-11-10,abierto
EV001114,SOP043-000531,2024-11-11,cerrado
EV001115,SOP043-000532,2024-11-11,abierto
EV001116,SOP043-000532,2024-11-12,cerrado
EV001117,SOP043-000533,2024-11-12,abierto
EV001118,SOP043-000534,2024-11-12,abierto
EV001119,SOP043-000534,2024-11-13,cerrado
EV001120,SOP043-000535,2024-11-13,abierto
EV001121,SOP043-000536,2024-11-13,abierto
EV001122,SOP043-000536,2024-11-14,cerrado
EV001123,SOP043-000537,2024-11-14,abierto
EV001124,SOP043-000538,2024-11-15,abierto
EV001125,SOP043-000538,2024-11-16,cerrado
EV001126,SOP043-000539,2024-11-15,abierto
EV001127,SOP043-000539,2024-11-16,cerrado
EV001128,SOP043-000540,2024-11-16,abierto
EV001129,SOP043-000541,2024-11-16,abierto
EV001130,SOP043-000541,2024-11-17,cerrado
EV001131,SOP043-000542,2024-11-17,abierto
EV001132,SOP043-000542,2024-11-18,cerrado
EV001133,SOP043-000543,2024-11-18,abierto
EV001134,SOP043-000543,2024-11-19,cerrado
EV001135,SOP043-000544,2024-11-18,abierto
EV001136,SOP043-000544,2024-11-19,cerrado
EV001137,SOP043-000545,2024-11-19,abierto
EV001138,SOP043-000545,2024-11-20,cerrado
EV001139,SOP043-000546,2024-11-19,abierto
EV001140,SOP043-000546,2024-11-20,cerrado
EV001141,SOP043-000547,2024-11-20,abierto
