registro_id,fecha,tienda,producto,unidades,precio,descuento,estado
CAJ090-000839,2024-05-16,T2,P04,7,21.63,0.1,completada
CAJ090-000840,2024-05-16,T3,P01,6,9.11,0.2,completada
CAJ090-000841,2024-05-16,T1,P09,5,40.81,0.2,completada
CAJ090-000842,2024-05-16,T2,P12,2,52.86,0.1,completada
CAJ090-000843,2024-05-16,T3,P11,5,48.86,0.2,completada
CAJ090-000844,2024-05-16,T1,P10,6,45.44,0.2,completada
CAJ090-000845,2024-05-17,T2,P10,4,"45,52",0,completada
CAJ090-000846,2024-05-17,T3,P01,1,9.19,0.05,completada
CAJ090-000847,2024-05-17,T1,P03,1,16.35,0.1,completada
CAJ090-000848,2024-05-17,T2,P06,8,28.34,0.15,anulada
CAJ090-000849,2024-05-17,T3,P01,2,8.68,0,completada
CAJ090-000850,2024-05-17,T1,P05,3,24.91,0.1,completada
CAJ090-000851,2024-05-18,T2,P08,6,37.38,0.1,completada
CAJ090-000852,2024-05-18,T3,P01,1,9.21,0,completada
CAJ090-000853,2024-05-18,T1,P11,4,49.49,0.05,completada
CAJ090-000854,2024-05-18,T2,P04,5,20.92,0.2,completada
CAJ090-000855,2024-05-18,T3,P07,5,32.12,0.1,completada
CAJ090-000856,2024-05-18,T1,P11,8,48.86,0.1,completada
CAJ090-000857,2024-05-19,T2,P06,9,29.42,0.2,completada
CAJ090-000858,2024-05-19,T3,P10,7,44.56,0.2,completada
CAJ090-000859,2024-05-19,T1,P12,3,52.02,0.05,completada
CAJ090-000860,2024-05-19,T2,P11,7,49.19,0.2,completada
CAJ090-000861,2024-05-19,T3,P10,6,44.45,0.1,completada
CAJ090-000862,2024-05-19,T1,P06,9,28.47,0.1,completada
CAJ090-000863,2024-05-20,T2,P07,3,33.1,0,completada
CAJ090-000864,2024-05-20,T3,P12,4,52.12,0.05,completada
CAJ090-000865,2024-05-20,T1,P03,7,17.48,0.2,completada
CAJ090-000866,2024-05-20,T2,P12,7,52.99,0.2,completada
CAJ090-000867,2024-05-20,T3,P09,5,41.04,0.2,completada
CAJ090-000868,2024-05-20,T1,P09,6,41.61,0.1,completada
CAJ090-000869,2024-05-21,T2,P12,3,52.4,0.05,completada
CAJ090-000870,2024-05-21,T3,P10,5,45.45,0.1,completada
CAJ090-000871,2024-05-21,T1,P01,9,8.62,0.2,completada
CAJ090-000872,2024-05-21,T2,P12,6,53.84,0.1,completada
CAJ090-000873,2024-05-21,T3,P09,1,41.89,0,completada
CAJ090-000874,2024-05-21, T1 ,P07,4,33.39,0,completada
CAJ090-000875,2024-05-21,T2,P04,8,20.64,0.15,completada
CAJ090-000876,2024-05-22,T3,P04,5,20.7,0.2,completada
CAJ090-000877,2024-05-22,T1,P09,1,41.72,0.05,completada
CAJ090-000878,2024-05-22,T2,P11,1,48.39,0.1,completada
CAJ090-000879,2024-05-22,T3,P02,1,12.86,0,completada
CAJ090-000880,2024-05-22,T1,P02,2,13.27,0.05,completada
CAJ090-000881,2024-05-22,T2,P08,5,37.75,0.15,completada
CAJ090-000882,2024-05-23,T3,P02,1,13.17,0.05,completada
CAJ090-000883,2024-05-23,T1,P11,2,49.44,0,completada
CAJ090-000884,2024-05-23,T2,P12,3,53.82,0,completada
CAJ090-000885,2024-05-23,T3,P12,1,52.48,0.1,completada
CAJ090-000886,2024-05-23,T1,P03,3,16.13,0.1,anulada
CAJ090-000887,2024-05-23,T2,P04,3,20.93,0,completada
CAJ090-000888,2024-05-24,T3,P03,4,16.8,0.05,completada
CAJ090-000889,2024-05-24,T1,P01,2,9.03,0,completada
CAJ090-000890,2024-05-24,T2,P04,3,20.89,0.1,completada
CAJ090-000891,2024-05-24,T3,P10,9,44.65,0.2,completada
CAJ090-000892,2024-05-24,T1,P06,7,28.67,0.1,completada
CAJ090-000893,2024-05-24,T2,P09,2,40.15,0,completada
CAJ090-000894,2024-05-25,T3,P05,9,24.29,0.1,completada
CAJ090-000895,2024-05-25,T1,P02,5,13.99,0.1,completada
CAJ090-000896,2024-05-25,T2,P06,4,28.69,0.05,completada
CAJ090-000897,2024-05-25,T3,P04,2,20.82,0,completada
CAJ090-000898,2024-05-25,T1,P06,5,28.43,0.2,completada
CAJ090-000899,2024-05-25,T2,P09,4,41.28,0.05,completada
CAJ090-000900,2024-05-26,T3,P09,6,40.36,0.1,anulada
CAJ090-000901,2024-05-26,T1,P03,7,17.85,0.1,completada
CAJ090-000902,2024-05-26,T2,P07,1,33.53,0.05,completada
CAJ090-000903,2024-05-26,T3,P02,6,12.58,0.15,completada
CAJ090-000904,2024-05-26,T1,P08,7,37.76,0.1,completada
CAJ090-000905,2024-05-26,T2,P08,6,36.21,0.15,completada
CAJ090-000906,2024-05-27,T3,P05,4,24.32,0,completada
CAJ090-000907,2024-05-27,T1,P01,7,8.71,0.15,completada
CAJ090-000908,2024-05-27,T2,P09,1,40.9,0.05,completada
CAJ090-000909,2024-05-27,T3,P09,7,41.9,0.1,completada
CAJ090-000910,2024-05-27,T1,P05,3,25.4,0.1,completada
CAJ090-000911,2024-05-27,T2,P11,4,49.59,0,completada
CAJ090-000912,2024-05-27,T3,P06,4,29.15,0.05,completada
CAJ090-000913,2024-05-28,T1,P05,1,24.7,0.05,completada
CAJ090-000914,2024-05-28,T2,P10,5,,0.2,completada
CAJ090-000915,2024-05-28,T3,P06,1,29.53,0,completada
CAJ090-000916,2024-05-28,T1,P09,5,41.29,0.15,completada
CAJ090-000917,2024-05-28,T2,P09,6,40.54,0.1,completada
CAJ090-000918,2024-05-28,T3,P11,9,48.95,0.2,completada
CAJ090-000919,2024-05-29,T1,P08,3,36.31,0.1,completada
CAJ090-000920,2024-05-29,T2,P11,6,49.41,0.1,completada
CAJ090-000921,2024-05-29,T3,P01,9,9.82,0.1,completada
CAJ090-000922,2024-05-29,T1,P12,1,53.27,0.05,completada
CAJ090-000923,2024-05-29,T2,P03,9,16.16,0.1,completada
CAJ090-000924,2024-05-29,T3,P09,1,40.35,0,completada
CAJ090-000925,2024-05-30,T1,P03,2,17.47,0,completada
CAJ090-000926,2024-05-30,T2,P03,1,17.48,0,completada
CAJ090-000927,2024-05-30,T3,P12,6,53.59,0.1,completada
CAJ090-000928,2024-05-30,T1,P12,9,53.01,0.1,completada
CAJ090-000929,2024-05-30,T2,P06,4,28.71,0.1,completada
CAJ090-000930,2024-05-30,T3,P09,2,41.3,0.1,completada
CAJ090-000931,2024-05-31,T1,P09,8,40.83,0.15,completada
CAJ090-000932,2024-05-31,T2,P07,6,33.16,0.1,completada
CAJ090-000933,2024-05-31,T3,P09,6,40.18,0.1,completada
CAJ090-000934,2024-05-31,T1,P09,2,41.36,0.1,completada
CAJ090-000935,2024-05-31,T2,P10,3,44.09,0.1,completada
CAJ090-000936,2024-05-31,T3,P07,1,32.64,0.1,completada
CAJ090-000937,2024-06-01,T1,P10,7,45.28,0.1,completada
CAJ090-000938,2024-06-01,T2,P07,4,32.15,0.05,completada
CAJ090-000939,2024-06-01,T3,P08,5,36.38,0.2,completada
CAJ090-000940,2024-06-01,T1,P04,3,21.44,0,completada
CAJ090-000941,2024-06-01,T2,P12,4,53.93,0.05,completada
CAJ090-000942,2024-06-01,T3,P09,6,41.09,0.1,completada
CAJ090-000943,2024-06-02,T1,P03,4,17.67,0.05,completada
CAJ090-000944,2024-06-02,T2,P05,3,24.1,0.05,completada
CAJ090-000945,2024-06-02,T3,P01,7,8.74,0.15,completada
CAJ090-000946,2024-06-02,T1,P07,6,33.28,0.1,completada
CAJ090-000947,2024-06-02,T2,P04,2,21.18,0.05,completada
CAJ090-000948,2024-06-02,T3,P05,6,24.12,0.2,completada
CAJ090-000949,2024-06-02,T1,P09,5,40.22,0.2,completada
CAJ090-000950,2024-06-03,T2,P08,7,36.5,0.2,completada
CAJ090-000951,2024-06-03,T3,P03,6,17.83,0.15,completada
CAJ090-000952,2024-06-03,T1,P06,2,28.41,0,anulada
CAJ090-000953,2024-06-03,T2,P07,8,32.4,0.15,completada
CAJ090-000954,2024-06-03,T3,P05,7,25.56,0.1,completada
CAJ090-000955,2024-06-03,T1,P11,4,48.84,0,completada
CAJ090-000956,2024-06-04,T2,P03,6,17.17,0.2,completada
CAJ090-000957,2024-06-04,T3,P02,2,13.7,0.1,completada
CAJ090-000958,2024-06-04,T1,P09,9,41.6,0.2,completada
CAJ090-000959,2024-06-04,T2,P11,7,49.16,0.15,completada
CAJ090-000960,2024-06-04,T3,P10,6,45.79,0.2,completada
CAJ090-000961,2024-06-04,T1,P12,7,52.32,0.1,completada
CAJ090-000962,2024-06-05,T2,P02,5,13.32,0.1,completada
CAJ090-000963,2024-06-05,T3,P09,4,40.34,0.05,completada
CAJ090-000964,2024-06-05,T1,P10,7,45.61,0.15,completada
CAJ090-000965,2024-06-05,T2,P08,3,37.17,0,completada
CAJ090-000966,2024-06-05,T3,P02,5,12.25,0.2,completada
CAJ090-000967,2024-06-05,T1,P05,6,24.17,0.15,completada
CAJ090-000968,2024-06-06,T2,P05,2,25.33,0.05,completada
CAJ090-000969,2024-06-06,T3,P03,8,17.72,0.2,completada
CAJ090-000970,2024-06-06,T1,P07,2,33.28,0.05,completada
CAJ090-000971,2024-06-06, T2 ,P09,3,41.3,0.1,completada
CAJ090-000972,2024-06-06,T3,P01,7,8.81,0.2,completada
CAJ090-000973,2024-06-06,T1,P01,8,8.85,0.1,completada
CAJ090-000974,2024-06-07,T2,P02,3,12.08,0,completada
CAJ090-000975,2024-06-07,T3,P01,6,9.08,0.15,completada
CAJ090-000976,2024-06-07,T1,P10,6,44.83,0.15,completada
CAJ090-000977,2024-06-07,T2,P07,1,33.78,0.1,completada
CAJ090-000978,2024-06-07,T3,P06,4,29.47,0.1,completada
CAJ090-000979,2024-06-07,T1,P01,1,8.7,0,completada
CAJ090-000980,2024-06-08,T2,P04,3,20.05,0.1,completada
CAJ090-000981,2024-06-08,T3,P05,6,25.85,0.15,completada
CAJ090-000982,2024-06-08,T1,P09,1,41.52,0,completada
CAJ090-000983,2024-06-08,T2,P03,2,17.38,0,completada
CAJ090-000984,2024-06-08,T3,P07,3,33.95,0,completada
CAJ090-000985,2024-06-08,T1,P08,2,36.69,0,completada
CAJ090-000986,2024-06-09,T2,P08,1,36.43,0.05,completada
CAJ090-000987,2024-06-09,T3,P02,7,12.25,0.1,completada
CAJ090-000988,2024-06-09,T1,P10,2,44.35,0.05,completada
CAJ090-000989,2024-06-09,T2,P02,3,12.11,0,completada
CAJ090-000990,2024-06-09,T3,P06,8,28.8,0.1,completada
CAJ090-000991,2024-06-09,T1,P10,4,44.53,0.05,completada
CAJ090-000992,2024-06-09,T2,P12,6,52.7,0.1,completada
CAJ090-000993,2024-06-10,T3,P08,6,37.13,0.1,completada
CAJ090-000994,2024-06-10,T1,P11,1,48.86,0,completada
CAJ090-000995,2024-06-10,T2,P01,2,8.03,0.05,anulada
CAJ090-000996,2024-06-10,T3,P07,6,33.08,0.15,completada
CAJ090-000997,2024-06-10,T1,P08,2,,0.1,completada
CAJ090-000998,2024-06-10,T2,P08,5,36.44,0.1,completada
CAJ090-000999,2024-06-11,T3,P11,8,48.32,0.1,completada
CAJ090-001000,2024-06-11,T1,P07,1,33.93,0,completada
CAJ090-001001,2024-06-11,T2,P04,4,20.07,0.05,completada
CAJ090-001002,2024-06-11,T3,P02,9,12.22,0.15,completada
CAJ090-001003,2024-06-11,T1,P01,1,8.09,0.1,completada
CAJ090-001004,2024-06-11,T2,P08,8,37.49,0.15,completada
CAJ090-001005,2024-06-12,T3,P05,6,24.76,0.15,completada
CAJ090-001006,2024-06-12,T1,P05,2,24.84,0,completada
CAJ090-001007,2024-06-12,T2,P04,4,21.87,0.05,completada
CAJ090-001008,2024-06-12,T3,P09,3,41.79,0.05,completada
CAJ090-001009,2024-06-12,T1,P06,2,29.18,0,completada
CAJ090-001010,2024-06-12,T2,P07,7,33.22,0.1,completada
CAJ090-001011,2024-06-13,T3,P12,1,53.81,0.1,completada
CAJ090-001012,2024-06-13,T1,P01,8,9.9,0.15,completada
CAJ090-001013,2024-06-13,T2,P09,2,41.2,0.1,completada
CAJ090-001014,2024-06-13,T3,P06,8,29.74,0.1,completada
CAJ090-001015,2024-06-13,T1,P07,2,33.55,0,completada
CAJ090-001016,2024-06-13,T2,P02,1,12.67,0,completada
CAJ090-001017,2024-06-14,T3,P03,3,16.61,0.05,completada
CAJ090-001018,2024-06-14,T1,P03,9,16.64,0.2,completada
CAJ090-001019,2024-06-14,T2,P02,5,12.98,0.2,completada
CAJ090-001020,2024-06-14,T3,P12,8,53.21,0.2,completada
CAJ090-001021,2024-06-14,T1,P06,5,28.38,0.15,completada
CAJ090-001022,2024-06-14,T2,P11,4,49.5,0,completada
CAJ090-001023,2024-06-15,T3,P03,2,17.38,0.1,completada
CAJ090-001024,2024-06-15,T1,P05,5,25.64,0.2,completada
CAJ090-001025,2024-06-15,T2,P06,6,29.39,0.15,completada
CAJ090-001026,2024-06-15,T3,P01,2,9.5,0.05,completada
CAJ090-001027,2024-06-15,T1,P06,4,28.89,0,completada
CAJ090-001028,2024-06-15,T2,P11,4,49.64,0.05,completada
CAJ090-001029,2024-06-15,T3,P09,8,41.02,0.1,completada
CAJ090-001030,2024-06-16,T1,P11,9,49.68,0.1,completada
CAJ090-001031,2024-06-16,T2,P08,8,36.55,0.2,completada
CAJ090-001032,2024-06-16,T3,P01,9,9.95,0.1,completada
CAJ090-001033,2024-06-16,T1,P12,2,52.42,0.1,completada
CAJ090-001034,2024-06-16,T2,P03,7,17.1,0.1,anulada
CAJ090-001035,2024-06-16,T3,P02,3,13.26,0.1,completada
CAJ090-001036,2024-06-17,T1,P03,8,17.41,0.15,completada
CAJ090-001037,2024-06-17,T2,P03,6,16.48,0.1,completada
CAJ090-001038,2024-06-17,T3,P11,4,48.6,0,completada
CAJ090-001039,2024-06-17,T1,P06,4,29.32,0.05,completada
CAJ090-001040,2024-06-17,T2,P12,1,53.99,0.05,completada
CAJ090-001041,2024-06-17,T3,P01,9,8.1,0.2,completada
CAJ090-001042,2024-06-18,T1,P04,9,20.73,0.2,completada
CAJ090-001043,2024-06-18,T2,P08,9,36.45,0.2,completada
CAJ090-001044,2024-06-18,T3,P12,7,53.45,0.2,completada
CAJ090-001045,2024-06-18,T1,P11,1,49.9,0.05,completada
CAJ090-001046,2024-06-18,T2,P12,1,53.06,0,completada
CAJ090-001047,2024-06-18,T3,P12,4,52.53,0.1,completada
CAJ090-001048,2024-06-19,T1,P12,1,53.72,0,completada
CAJ090-001049,2024-06-19,T2,P12,3,52.38,0,completada
CAJ090-001050,2024-06-19,T3,P08,2,37.47,0,completada
CAJ090-001051,2024-06-19,T1,P03,9,17.77,0.2,completada
CAJ090-001052,2024-06-19,T2,P10,3,44.45,0,completada
CAJ090-001053,2024-06-19,T3,P01,8,8.64,0.2,completada
CAJ090-001054,2024-06-20,T1,P01,8,8.85,0.15,completada
CAJ090-001055,2024-06-20,T2,P09,6,40.46,0.15,completada
CAJ090-001056,2024-06-20,T3,P01,8,"8,5",0.1,completada
CAJ090-001057,2024-06-20,T1,P04,6,21.51,0.1,completada
CAJ090-001058,2024-06-20,T2,P05,9,24.69,0.2,completada
CAJ090-001059,2024-06-20,T3,P04,8,21.8,0.2,completada
CAJ090-001060,2024-06-21,T1,P07,1,32.54,0.05,completada
CAJ090-001061,2024-06-21,T2,P08,6,37.17,0.2,completada
CAJ090-001062,2024-06-21,T3,P03,5,16.16,0.15,completada
CAJ090-001063,2024-06-21,T1,P05,1,25.33,0.1,completada
CAJ090-001064,2024-06-21,T2,P06,9,28.92,0.1,completada
CAJ090-001065,2024-06-21,T3,P03,5,17.64,0.2,completada
CAJ090-001066,2024-06-22,T1,P03,7,16.59,0.1,completada
CAJ090-001067,2024-06-22,T2,P08,8,36.85,0.2,completada
CAJ090-001068,2024-06-22, T3 ,P09,6,41.55,0.15,completada
CAJ090-001069,2024-06-22,T1,P12,1,52.75,0,completada
CAJ090-001070,2024-06-22,T2,P02,5,12.21,0.1,completada
CAJ090-001071,2024-06-22,T3,P01,6,9.64,0.2,completada
CAJ090-001072,2024-06-22,T1,P10,6,44.94,0.1,completada
CAJ090-001073,2024-06-23,T2,P08,9,37.98,0.15,completada
CAJ090-001074,2024-06-23,T3,P06,9,28.24,0.2,completada
CAJ090-001075,2024-06-23,T1,P07,9,33.16,0.2,completada
CAJ090-001076,2024-06-23,T2,P04,8,21.52,0.15,completada
CAJ090-001077,2024-06-23,T3,P10,6,44.31,0.1,completada
CAJ090-001078,2024-06-23,T1,P02,8,13.68,0.2,completada
CAJ090-001079,2024-06-24,T2,P04,9,21.56,0.15,completada
CAJ090-001080,2024-06-24,T3,P02,1,,0.05,completada
CAJ090-001081,2024-06-24,T1,P12,4,52.47,0.05,completada
CAJ090-001082,2024-06-24,T2,P04,8,21.21,0.2,anulada
CAJ090-001083,2024-06-24,T3,P07,6,33.51,0.1,completada
CAJ090-001084,2024-06-24,T1,P10,8,45.12,0.15,completada
CAJ090-001085,2024-06-25,T2,P06,8,28.24,0.15,completada
CAJ090-001086,2024-06-25,T3,P12,3,53.03,0.05,completada
CAJ090-001087,2024-06-25,T1,P05,7,25.87,0.15,completada
CAJ090-001088,2024-06-25,T2,P06,6,29.6,0.2,completada
CAJ090-001089,2024-06-25,T3,P10,1,45.05,0.05,completada
CAJ090-001090,2024-06-25,T1,P05,7,25.73,0.15,completada
CAJ090-001091,2024-06-26,T2,P12,9,52.91,0.15,completada
CAJ090-001092,2024-06-26,T3,P12,4,52.98,0.05,completada
CAJ090-001093,2024-06-26,T1,P11,6,49.78,0.1,anulada
CAJ090-001094,2024-06-26,T2,P10,8,44.23,0.2,completada
CAJ090-001095,2024-06-26,T3,P12,3,53.7,0.1,completada
CAJ090-001096,2024-06-26,T1,P03,9,17.83,0.15,anulada
CAJ090-001097,2024-06-27,T2,P03,2,17.45,0,completada
CAJ090-001098,2024-06-27,T3,P07,8,32.96,0.1,completada
CAJ090-001099,2024-06-27,T1,P07,7,32.52,0.1,completada
CAJ090-001100,2024-06-27,T2,P03,6,17.03,0.1,completada
CAJ090-001101,2024-06-27,T3,P07,5,32.8,0.1,completada
CAJ090-001102,2024-06-27,T1,P09,3,40.54,0.05,anulada
CAJ090-001103,2024-06-28,T2,P07,1,33.45,0.1,completada
CAJ090-001104,2024-06-28,T3,P10,3,44.13,0.1,completada
CAJ090-001105,2024-06-28,T1,P11,3,48.64,0,completada
CAJ090-001106,2024-06-28,T2,P05,8,25.8,0.2,completada
CAJ090-001107,2024-06-28,T3,P09,5,40.58,0.15,completada
CAJ090-001108,2024-06-28,T1,P07,2,32.5,0,completada
CAJ090-001109,2024-06-28,T2,P01,4,9.69,0,completada
CAJ090-001110,2024-06-29,T3,P04,9,21.2,0.1,completada
CAJ090-001111,2024-06-29,T1,P03,5,17.3,0.15,completada
CAJ090-001112,2024-06-29,T2,P07,8,32.56,0.2,completada
CAJ090-001113,2024-06-29,T3,P10,6,45.01,0.1,completada
CAJ090-001114,2024-06-29,T1,P11,5,49.97,0.15,completada
CAJ090-001115,2024-06-29,T2,P09,9,40.92,0.15,completada
CAJ090-001116,2024-06-30,T3,P06,8,29.65,0.15,completada
CAJ090-001117,2024-06-30,T1,P10,2,44.69,0.05,completada
CAJ090-001118,2024-06-30,T2,P07,3,32.02,0.05,completada
CAJ090-001119,2024-06-30,T3,P05,1,24.44,0,completada
CAJ090-001120,2024-06-30,T1,P10,1,44.14,0.1,completada
CAJ090-001121,2024-06-30,T2,P01,1,9.0,0.1,completada
CAJ090-001122,2024-07-01,T3,P02,1,12.37,0,completada
CAJ090-001123,2024-07-01,T1,P01,2,8.81,0,completada
CAJ090-001124,2024-07-01,T2,P06,7,29.87,0.15,completada
CAJ090-001125,2024-07-01,T3,P03,2,16.11,0.1,completada
CAJ090-001126,2024-07-01,T1,P11,5,48.35,0.15,completada
CAJ090-001127,2024-07-01,T2,P10,6,44.28,0.1,completada
CAJ090-001128,2024-07-02,T3,P02,2,12.92,0,completada
CAJ090-001129,2024-07-02,T1,P06,3,28.39,0.05,completada
CAJ090-001130,2024-07-02,T2,P04,2,20.44,0.1,completada
CAJ090-001131,2024-07-02,T3,P01,9,9.54,0.1,completada
CAJ090-001132,2024-07-02,T1,P12,6,53.2,0.2,completada
CAJ090-001133,2024-07-02,T2,P05,4,25.72,0.1,anulada
CAJ090-001134,2024-07-03,T3,P09,3,40.84,0.1,completada
CAJ090-001135,2024-07-03,T1,P02,8,13.01,0.15,completada
CAJ090-001136,2024-07-03,T2,P10,9,45.35,0.2,completada
CAJ090-001137,2024-07-03,T3,P06,6,29.15,0.2,completada
CAJ090-001138,2024-07-03,T1,P12,2,52.06,0.1,completada
CAJ090-001139,2024-07-03,T2,P01,9,9.95,0.2,completada
CAJ090-001140,2024-07-04,T3,P09,4,40.57,0.1,completada
CAJ090-001141,2024-07-04,T1,P10,8,45.02,0.1,completada
CAJ090-001142,2024-07-04,T2,P03,9,16.33,0.1,completada
CAJ090-001143,2024-07-04,T3,P08,2,37.91,0,completada
CAJ090-001144,2024-07-04,T1,P04,2,21.22,0.05,completada
CAJ090-001145,2024-07-04,T2,P09,3,41.17,0.05,completada
CAJ090-001146,2024-07-04,T3,P07,3,33.65,0.1,completada
CAJ090-001147,2024-07-05,T1,P05,5,25.43,0.2,completada
CAJ090-001148,2024-07-05,T2,P02,2,12.68,0,completada
CAJ090-001149,2024-07-05,T3,P04,7,21.59,0.15,completada
CAJ090-001150,2024-07-05,T1,P11,5,48.84,0.1,completada
CAJ090-001151,2024-07-05,T2,P12,6,52.18,0.1,completada
CAJ090-001152,2024-07-05,T3,P05,4,24.76,0,completada
CAJ090-001153,2024-07-06,T1,P05,9,24.92,0.2,completada
CAJ090-001154,2024-07-06,T2,P07,3,32.01,0.1,completada
CAJ090-001155,2024-07-06,T3,P07,1,33.88,0.1,completada
CAJ090-001156,2024-07-06,T1,P08,2,37.56,0.1,completada
CAJ090-001157,2024-07-06,T2,P07,4,33.68,0.1,completada
CAJ090-001158,2024-07-06,T3,P11,8,48.64,0.1,completada
CAJ090-001159,2024-07-07,T1,P11,3,48.65,0.05,completada
CAJ090-001160,2024-07-07,T2,P10,8,45.37,0.1,completada
CAJ090-001161,2024-07-07,T3,P08,9,36.08,0.15,completada
CAJ090-001162,2024-07-07,T1,P10,3,45.91,0.1,anulada
CAJ090-001163,2024-07-07,T2,P10,1,,0.1,completada
CAJ090-001164,2024-07-07,T3,P04,6,21.03,0.1,completada
CAJ090-001165,2024-07-08, T1 ,P04,4,20.16,0,completada
CAJ090-001166,2024-07-08,T2,P05,8,24.35,0.1,completada
CAJ090-001167,2024-07-08,T3,P08,4,36.5,0,completada
CAJ090-001168,2024-02-30,T1,P11,6,49.09,0.2,completada
CAJ090-001169,2024-07-08,T2,P05,3,24.14,0,completada
CAJ090-001170,2024-07-08,T3,P08,2,37.52,0.05,completada
CAJ090-001171,2024-07-09,T1,P04,8,20.56,0.15,completada
CAJ090-001172,2024-07-09,T2,P09,4,40.61,0.05,completada
CAJ090-001173,2024-07-09,T3,P03,4,16.82,0,completada
CAJ090-001174,2024-07-09,T1,P09,1,40.05,0,completada
CAJ090-001175,2024-07-09,T2,P12,7,52.82,0.1,completada
CAJ090-001176,2024-07-09,T3,P11,9,49.45,0.2,completada
CAJ090-001177,2024-07-10,T1,P01,8,9.62,0.2,completada
CAJ090-001178,2024-07-10,T2,P11,1,48.11,0.1,anulada
CAJ090-001179,2024-07-10,T3,P03,1,17.77,0.05,completada
CAJ090-001180,2024-07-10,T1,P03,8,16.11,0.2,completada
CAJ090-001181,2024-07-10,T2,P06,1,29.83,0.1,completada
CAJ090-001182,2024-07-10,T3,P11,4,48.75,0.1,completada
CAJ090-001183,2024-07-11,T1,P11,7,48.31,0.2,completada
CAJ090-001184,2024-07-11,T2,P03,7,16.54,0.1,completada
CAJ090-001185,2024-07-11,T3,P03,3,16.26,0.05,completada
CAJ090-001186,2024-07-11,T1,P11,4,48.14,0.05,completada
CAJ090-001187,2024-07-11,T2,P03,2,17.14,0.05,anulada
CAJ090-001188,2024-07-11,T3,P07,2,32.99,0.05,anulada
CAJ090-001189,2024-07-11,T1,P11,1,48.55,0.05,completada
CAJ090-001190,2024-07-12,T2,P05,1,25.57,0.1,completada
CAJ090-001191,2024-07-12,T3,P11,8,49.22,0.2,completada
CAJ090-001192,2024-07-12,T1,P05,2,25.22,0.05,completada
CAJ090-001193,2024-07-12,T2,P01,1,8.52,0.1,completada
CAJ090-001194,2024-07-12,T3,P03,2,16.96,0.1,completada
CAJ090-001195,2024-07-12,T1,P12,9,52.76,0.15,completada
CAJ090-001196,2024-07-13,T2,P06,8,28.64,0.2,completada
CAJ090-001197,2024-07-13,T3,P06,1,28.35,0,completada
CAJ090-001198,2024-07-13,T1,P06,1,28.36,0.1,completada
CAJ090-001199,2024-07-13,T2,P01,3,8.15,0,completada
CAJ090-001200,2024-07-13,T3,P03,2,17.74,0.1,completada
CAJ090-001201,2024-07-13,T1,P09,6,41.81,0.15,completada
CAJ090-001202,2024-07-14,T2,P09,4,41.85,0.1,completada
CAJ090-001203,2024-07-14,T3,P06,7,29.06,0.1,completada
CAJ090-001204,2024-07-14,T1,P09,8,41.75,0.2,completada
CAJ090-001205,2024-07-14,T2,P03,2,16.39,0.1,completada
CAJ090-001206,2024-07-14,T3,P02,4,12.13,0.05,completada
CAJ090-001207,2024-07-14,T1,P04,8,21.75,0.15,completada
CAJ090-001208,2024-07-15,T2,P02,5,13.61,0.2,completada
CAJ090-001209,2024-07-15,T3,P02,3,12.0,0,completada
CAJ090-001210,2024-07-15,T1,P03,9,16.61,0.2,completada
CAJ090-001211,2024-07-15,T2,P10,6,44.26,0.1,anulada
CAJ090-001212,2024-07-15,T3,P08,5,37.97,0.15,completada
CAJ090-001213,2024-07-15,T1,P02,3,13.3,0.05,completada
CAJ090-001214,2024-07-16,T2,P09,5,40.35,0.1,completada
CAJ090-001215,2024-07-16,T3,P02,5,13.95,0.2,completada
CAJ090-001216,2024-07-16,T1,P02,3,13.05,0.1,completada
CAJ090-001217,2024-07-16,T2,P07,7,33.0,0.15,completada
CAJ090-001218,2024-07-16,T3,P09,2,40.08,0.05,completada
CAJ090-001219,2024-07-16,T1,P09,4,40.29,0.1,completada
CAJ090-001220,2024-07-17,T2,P01,8,8.36,0.2,completada
CAJ090-001221,2024-07-17,T3,P09,4,40.53,0.05,completada
CAJ090-001222,2024-07-17,T1,P12,5,53.6,0.1,completada
CAJ090-001223,2024-07-17,T2,P01,6,8.76,0.1,completada
CAJ090-001224,2024-07-17,T3,P12,6,53.97,0.2,completada
CAJ090-001225,2024-07-17,T1,P11,9,48.39,0.15,completada
CAJ090-001226,2024-07-17,T2,P08,4,37.03,0.05,completada
CAJ090-001227,2024-07-18,T3,P05,8,24.88,0.2,completada
CAJ090-001228,2024-07-18,T1,P02,5,12.88,0.2,completada
CAJ090-001229,2024-07-18,T2,P03,8,17.15,0.1,completada
CAJ090-001230,2024-07-18,T3,P11,1,48.53,0.05,completada
CAJ090-001231,2024-07-18,T1,P07,9,32.72,0.1,completada
CAJ090-001232,2024-07-18,T2,P06,1,29.04,0.1,completada
CAJ090-001233,2024-07-19,T3,P01,6,9.32,0.2,completada
CAJ090-001234,2024-07-19,T1,P09,8,40.48,0.2,completada
CAJ090-001235,2024-07-19,T2,P08,6,37.57,0.2,completada
CAJ090-001236,2024-07-19,T3,P05,3,24.22,0,completada
CAJ090-001237,2024-07-19,T1,P03,2,16.22,0.1,completada
CAJ090-001238,2024-07-19,T2,P06,2,29.33,0.05,completada
CAJ090-001239,2024-07-20,T3,P03,3,17.91,0,completada
CAJ090-001240,2024-07-20,T1,P06,7,28.59,0.15,anulada
