registro_id,fecha,cliente,plan,zona,antiguedad_meses,consumo_gb,incidencias,baja_30d,motivo_baja
TEL073-000384,2024-04-03,C0024,total,sur,92,49.2,0,0,
TEL073-000385,2024-04-03,C0025,esencial,centro,32,19.61,4,0,
TEL073-000386,2024-04-03,C0026,plus,sur,59,25.37,1,0,
TEL073-000387,2024-04-03,C0027,total,centro,16,45.37,4,0,
TEL073-000388,2024-04-03,C0028,esencial,norte,53,2.96,1,0,
TEL073-000389,2024-04-03,C0029, PLUS ,centro,40,43.91,0,0,
TEL073-000390,2024-04-03,C0030,total,norte,45,42.92,1,0,
TEL073-000391,2024-04-03,C0031,esencial,centro,13,7.89,4,1,servicio
TEL073-000392,2024-04-03,C0032,plus,norte,35,29.25,1,0,
TEL073-000393,2024-04-03,C0033,total,sur,92,55.06,0,0,
TEL073-000394,2024-04-03,C0034,esencial,norte,72,8.98,0,0,
TEL073-000395,2024-04-03,C0035,plus,sur,84,29.02,0,0,
TEL073-000396,2024-04-03,C0036,total,norte,54,47.24,1,0,
TEL073-000397,2024-04-03,C0037,esencial,norte,36,7.49,0,0,
TEL073-000398,2024-04-03,C0038,plus,centro,40,33.19,1,0,
TEL073-000399,2024-04-03,C0039,total,norte,84,66.07,4,1,servicio
TEL073-000400,2024-04-03,C0040,esencial,norte,77,6.98,3,0,
TEL073-000401,2024-04-03,C0041,plus,norte,76,21.64,1,0,
TEL073-000402,2024-04-03,C0042,total,norte,25,45.92,1,0,
TEL073-000403,2024-04-03,C0043,esencial,centro,10,19.76,2,0,
TEL073-000404,2024-04-03,C0044,plus,centro,93,25.49,0,0,
TEL073-000405,2024-04-03,C0045,total,norte,55,31.19,2,0,
TEL073-000406,2024-04-03,C0046,esencial,norte,16,13.7,2,0,
TEL073-000407,2024-04-03,C0047,plus,centro,65,26.09,0,0,
TEL073-000408,2024-04-03,C0048,total,sur,65,45.94,2,0,
TEL073-000409,2024-04-03,C0049,esencial,centro,89,13.03,0,0,
TEL073-000410,2024-04-03,C0050,plus,norte,37,24.98,2,0,
TEL073-000411,2024-04-03,C0051,total,centro,72,36.44,2,0,
TEL073-000412,2024-04-03,C0052,esencial,norte,88,3.25,2,0,
TEL073-000413,2024-04-03,C0053,plus,centro,50,35.88,0,0,
TEL073-000414,2024-04-03,C0054,total,sur,51,47.48,0,0,
TEL073-000415,2024-04-03,C0055,esencial,norte,35,11.44,0,0,
TEL073-000416,2024-04-03,C0056,plus,centro,67,,2,0,
TEL073-000417,2024-04-03,C0057,total,sur,37,40.34,3,0,
TEL073-000418,2024-04-03,C0058,esencial,centro,57,3.58,3,0,
TEL073-000419,2024-04-03,C0059,plus,centro,88,42.1,0,0,
TEL073-000420,2024-04-03,C0060,total,norte,60,60.89,0,0,
TEL073-000421,2024-04-03,C0061,esencial,centro,13,18.33,3,0,
TEL073-000422,2024-04-03,C0062,plus,centro,35,29.24,2,0,
TEL073-000423,2024-04-03,C0063,total,centro,6,"51,74",0,0,
TEL073-000424,2024-04-03,C0064,esencial,centro,85,13.72,1,0,
TEL073-000425,2024-04-03,C0065,plus,centro,9,27.91,0,0,
TEL073-000426,2024-04-03,C0066,total,sur,45,56.17,3,1,mudanza
TEL073-000427,2024-04-03,C0067,esencial,sur,67,0,3,0,
TEL073-000428,2024-04-03,C0068,plus,norte,29,37.17,0,0,
TEL073-000429,2024-04-03,C0069,total,sur,51,47.2,0,0,
TEL073-000430,2024-04-03,C0070,esencial,centro,5,9.39,0,0,
TEL073-000431,2024-04-03,C0071,plus,centro,71,29.93,3,0,
TEL073-000432,2024-04-03,C0072,total,norte,30,41.4,2,1,precio
TEL073-000433,2024-04-03,C0073,esencial,sur,24,16.1,0,0,
TEL073-000434,2024-04-03,C0074,plus,centro,45,29.82,0,0,
TEL073-000435,2024-04-03,C0075,total,sur,55,39.11,0,0,
TEL073-000436,2024-04-03,C0076,esencial,centro,48,2.96,0,0,
TEL073-000437,2024-04-03,C0077,plus,sur,30,41.99,3,0,
TEL073-000438,2024-04-03,C0078,total,centro,72,54.96,3,0,
TEL073-000439,2024-04-03,C0079,esencial,sur,80,19.89,0,0,
TEL073-000440,2024-04-03,C0080,plus,sur,75,32.02,1,0,
TEL073-000441,2024-04-03,C0081,total,norte,22,53.23,0,0,
TEL073-000442,2024-04-03,C0082,esencial,centro,29,14.76,0,0,
TEL073-000443,2024-04-03,C0083,plus,centro,33,17.71,0,0,
TEL073-000444,2024-04-03,C0084,total,norte,21,50.14,0,0,
TEL073-000445,2024-04-03,C0085,esencial,centro,40,12.51,2,0,
TEL073-000446,2024-04-03,C0086,plus,norte,68,20.34,1,0,
TEL073-000447,2024-04-03,C0087,total,centro,49,51.73,2,1,mudanza
TEL073-000448,2024-04-03,C0088,esencial,norte,13,20.13,0,0,
TEL073-000449,2024-04-03,C0089,plus,sur,34,32.1,4,0,
TEL073-000450,2024-04-03,C0090,total,sur,35,39.45,0,0,
TEL073-000451,2024-04-03,C0091,esencial,norte,55,15.2,1,0,
TEL073-000452,2024-04-03,C0092,plus,sur,31,26.7,0,0,
TEL073-000453,2024-04-03,C0093,total,centro,56,45.97,0,0,
TEL073-000454,2024-04-03,C0094,esencial,norte,37,23.54,1,0,
TEL073-000455,2024-04-03,C0095,plus,norte,78,17.45,0,0,
TEL073-000456,2024-04-03,C0096,total,sur,70,51.99,0,0,
TEL073-000457,2024-04-03,C0097,esencial,norte,23,22.71,1,0,
TEL073-000458,2024-04-03,C0098,plus,centro,23,34.28,2,0,
TEL073-000459,2024-04-03,C0099,total,sur,78,54.82,0,0,
TEL073-000460,2024-04-03,C0100,esencial,norte,7,13.24,0,0,
TEL073-000461,2024-04-03,C0101,plus,sur,22,29.54,0,0,
TEL073-000462,2024-04-03,C0102,total,centro,71,28.25,0,0,
TEL073-000463,2024-04-03,C0103,esencial,sur,43,20.57,0,0,
TEL073-000464,2024-04-03,C0104,plus,centro,13,39.67,1,0,
TEL073-000465,2024-04-03,C0105,total,norte,18,47.52,0,0,
TEL073-000466,2024-04-03,C0106,esencial,centro,56,17.52,1,0,
TEL073-000467,2024-04-03,C0107,plus,centro,8,27.72,0,0,
TEL073-000468,2024-04-03,C0108,total,centro,4,59.62,0,1,servicio
TEL073-000469,2024-04-03,C0109,esencial,sur,68,0,0,0,
TEL073-000470,2024-04-03,C0110,plus,centro,86,28.13,0,0,
TEL073-000471,2024-04-03,C0111,total,norte,26,52.82,0,0,
TEL073-000472,2024-04-03,C0112,esencial,norte,25,19.84,0,0,
TEL073-000473,2024-04-03,C0113,plus,sur,34,31.18,1,0,
TEL073-000474,2024-04-03,C0114,total,norte,23,58.75,0,0,
TEL073-000475,2024-04-03,C0115,esencial,centro,25,0,0,0,
TEL073-000476,2024-04-03,C0116,plus,centro,15,35.79,1,0,
TEL073-000477,2024-04-03,C0117,total,sur,63,33.04,1,0,
TEL073-000478,2024-04-03,C0118,esencial,norte,17,7.84,0,0,
TEL073-000479,2024-04-03,C0119,plus,sur,49,38.58,1,0,
TEL073-000480,2024-04-03,C0120,total,norte,87,49.96,1,0,
TEL073-000481,2024-05-04,C0001,esencial,norte,11,8.79,1,1,servicio
TEL073-000482,2024-05-04,C0002,plus,norte,12,28.67,0,0,
TEL073-000483,2024-05-04,C0003,total,sur,35,45.04,1,0,
TEL073-000484,2024-05-04,C0004,esencial,norte,84,19.38,1,0,
TEL073-000485,2024-05-04,C0005,plus,sur,21,32.53,0,0,
TEL073-000486,2024-05-04,C0006, TOTAL ,norte,6,51.07,0,0,
TEL073-000487,2024-05-04,C0007,esencial,centro,79,7.78,0,0,
TEL073-000488,2024-05-04,C0008,plus,norte,74,35.07,1,0,
TEL073-000489,2024-05-04,C0009,total,sur,47,52.55,0,0,
TEL073-000490,2024-05-04,C0010,esencial,sur,91,15.96,1,0,
TEL073-000491,2024-05-04,C0011,plus,norte,93,35.15,0,1,precio
TEL073-000492,2024-05-04,C0012,total,sur,16,57.01,0,0,
TEL073-000493,2024-05-04,C0013,esencial,norte,9,0,0,0,
TEL073-000494,2024-05-04,C0014,plus,centro,74,24.12,0,0,
TEL073-000495,2024-05-04,C0015,total,centro,94,50.19,0,0,
TEL073-000496,2024-05-04,C0016,esencial,sur,55,16.39,1,0,
TEL073-000497,2024-05-04,C0017,plus,sur,64,39.81,1,0,
TEL073-000498,2024-05-04,C0018,total,sur,18,58.84,0,0,
TEL073-000499,2024-05-04,C0019,esencial,norte,39,,2,0,
TEL073-000500,2024-05-04,C0020,plus,sur,77,29.27,1,0,
TEL073-000501,2024-05-04,C0021,total,sur,17,46.2,2,1,servicio
TEL073-000502,2024-05-04,C0022,esencial,centro,94,13.63,0,0,
TEL073-000503,2024-05-04,C0023,plus,centro,54,33.82,0,0,
TEL073-000504,2024-05-04,C0024,total,sur,93,47.4,0,0,
TEL073-000505,2024-05-04,C0025,esencial,centro,33,2.89,1,0,
TEL073-000506,2024-05-04,C0026,plus,sur,60,32.33,0,0,
TEL073-000507,2024-05-04,C0027,total,centro,17,58.44,0,0,
TEL073-000508,2024-05-04,C0028,esencial,norte,54,9.6,0,0,
TEL073-000509,2024-05-04,C0029,plus,centro,41,48.88,0,0,
TEL073-000510,2024-05-04,C0030,total,norte,46,49.58,2,0,
TEL073-000511,2024-05-04,C0031,esencial,centro,14,0,0,0,
TEL073-000512,2024-05-04,C0032,plus,norte,36,35.35,0,0,
TEL073-000513,2024-05-04,C0033,total,sur,93,40.2,0,0,
TEL073-000514,2024-05-04,C0034,esencial,norte,73,31.59,1,0,
TEL073-000515,2024-05-04,C0035,plus,sur,85,40.04,1,0,
TEL073-000516,2024-05-04,C0036,total,norte,55,50.28,0,1,precio
TEL073-000517,2024-05-04,C0037,esencial,norte,37,7.98,0,0,
TEL073-000518,2024-05-04,C0038,plus,centro,41,35.19,2,0,
TEL073-000519,2024-05-04,C0039,total,norte,85,43.24,1,0,
TEL073-000520,2024-05-04,C0040,esencial,norte,78,1.74,2,0,
TEL073-000521,2024-05-04,C0041,plus,norte,77,34.0,1,0,
TEL073-000522,2024-05-04,C0042,total,norte,26,33.13,0,0,
TEL073-000523,2024-05-04,C0043,esencial,centro,11,8.59,2,0,
TEL073-000524,2024-05-04,C0044,plus,centro,94,27.09,2,0,
TEL073-000525,2024-05-04,C0045,total,norte,56,34.71,4,0,
TEL073-000526,2024-05-04,C0046,esencial,norte,17,20.04,0,0,
TEL073-000527,2024-05-04,C0047,plus,centro,66,12.61,0,0,
TEL073-000528,2024-05-04,C0048,total,sur,66,41.69,0,0,
TEL073-000529,2024-05-04,C0049,esencial,centro,90,18.42,0,0,
TEL073-000530,2024-05-04,C0050,plus,norte,38,16.42,0,0,
TEL073-000531,2024-05-04,C0051,total,centro,73,54.37,4,0,
TEL073-000532,2024-05-04,C0052,esencial,norte,89,5.55,0,0,
TEL073-000533,2024-05-04,C0053,plus,centro,51,34.43,0,0,
TEL073-000534,2024-05-04,C0054,total,sur,52,48.58,0,0,
TEL073-000535,2024-05-04,C0055,esencial,norte,36,11.12,1,0,
TEL073-000536,2024-05-04,C0056,plus,centro,68,22.83,1,0,
TEL073-000537,2024-05-04,C0057,total,sur,38,44.89,0,0,
TEL073-000538,2024-05-04,C0058,esencial,centro,58,10.69,0,0,
TEL073-000539,2024-05-04,C0059,plus,centro,89,15.89,0,0,
TEL073-000540,2024-05-04,C0060,total,norte,61,52.63,0,1,precio
TEL073-000541,2024-05-04,C0061,esencial,centro,14,7.2,0,0,
TEL073-000542,2024-05-04,C0062,plus,centro,36,23.85,0,0,
TEL073-000543,2024-05-04,C0063,total,centro,7,50.63,0,0,
TEL073-000544,2024-05-04,C0064,esencial,centro,86,15.94,0,0,
TEL073-000545,2024-05-04,C0065,plus,centro,10,26.95,0,0,
TEL073-000546,2024-05-04,C0066,total,sur,46,55.55,0,0,
TEL073-000547,2024-05-04,C0067,esencial,sur,68,9.2,0,0,
TEL073-000548,2024-05-04,C0068,plus,norte,30,24.74,2,0,
TEL073-000549,2024-05-04,C0069,total,sur,52,39.54,0,0,
TEL073-000550,2024-05-04,C0070,esencial,centro,6,8.72,1,0,
TEL073-000551,2024-05-04,C0071,plus,centro,72,29.84,1,0,
TEL073-000552,2024-05-04,C0072,total,norte,31,51.73,1,0,
TEL073-000553,2024-05-04,C0073,esencial,sur,25,18.06,2,0,
TEL073-000554,2024-05-04,C0074,plus,centro,46,34.1,0,0,
TEL073-000555,2024-05-04,C0075,total,sur,56,36.34,3,0,
TEL073-000556,2024-05-04,C0076,esencial,centro,49,8.15,0,0,
TEL073-000557,2024-05-04,C0077,plus,sur,31,24.82,0,0,
TEL073-000558,2024-05-04,C0078,total,centro,73,37.91,0,0,
TEL073-000559,2024-05-04,C0079,esencial,sur,81,4.89,0,0,
TEL073-000560,2024-05-04,C0080,plus,sur,76,19.75,0,0,
TEL073-000561,2024-05-04,C0081,total,norte,23,38.5,0,0,
TEL073-000562,2024-05-04,C0082,esencial,centro,30,7.62,0,0,
TEL073-000563,2024-05-04,C0083,plus,centro,34,50.22,0,0,
TEL073-000564,2024-05-04,C0084,total,norte,22,44.78,2,0,
TEL073-000565,2024-05-04,C0085,esencial,centro,41,16.94,0,0,
TEL073-000566,2024-05-04,C0086,plus,norte,69,14.64,1,0,
TEL073-000567,2024-05-04,C0087,total,centro,50,46.99,0,1,precio
TEL073-000568,2024-05-04,C0088,esencial,norte,14,12.03,0,0,
TEL073-000569,2024-05-04,C0089,plus,sur,35,24.61,0,0,
TEL073-000570,2024-05-04,C0090,total,sur,36,41.57,0,0,
TEL073-000571,2024-05-04,C0091,esencial,norte,56,15.47,0,0,
TEL073-000572,2024-05-04,C0092,plus,sur,32,30.07,1,0,
TEL073-000573,2024-05-04,C0093,total,centro,57,38.89,2,0,
TEL073-000574,2024-05-04,C0094,esencial,norte,38,11.64,0,0,
TEL073-000575,2024-05-04,C0095,plus,norte,79,26.51,1,0,
TEL073-000576,2024-05-04,C0096,total,sur,71,63.76,0,0,
TEL073-000577,2024-05-04,C0097,esencial,norte,24,25.73,1,0,
TEL073-000578,2024-05-04,C0098,plus,centro,24,39.72,2,0,
TEL073-000579,2024-05-04,C0099,total,sur,79,63.53,0,1,precio
TEL073-000580,2024-05-04,C0100,esencial,norte,8,27.85,0,0,
TEL073-000581,2024-05-04,C0101,plus,sur,23,34.3,0,0,
TEL073-000582,2024-05-04,C0102,total,centro,72,,2,0,
TEL073-000583,2024-05-04,C0103, ESENCIAL ,sur,44,10.51,1,0,
TEL073-000584,2024-05-04,C0104,plus,centro,14,30.83,0,0,
TEL073-000585,2024-05-04,C0105,total,norte,19,41.45,3,0,
TEL073-000586,2024-05-04,C0106,esencial,centro,57,5.02,0,0,
TEL073-000587,2024-05-04,C0107,plus,centro,9,49.7,1,0,
TEL073-000588,2024-05-04,C0108,total,centro,5,45.16,0,0,
TEL073-000589,2024-05-04,C0109,esencial,sur,69,15.2,1,0,
TEL073-000590,2024-05-04,C0110,plus,centro,87,26.21,1,0,
TEL073-000591,2024-05-04,C0111,total,norte,27,56.57,1,1,mudanza
TEL073-000592,2024-05-04,C0112,esencial,norte,26,9.04,0,0,
TEL073-000593,2024-05-04,C0113,plus,sur,35,37.45,0,0,
TEL073-000594,2024-05-04,C0114,total,norte,24,59.27,3,1,mudanza
TEL073-000595,2024-05-04,C0115,esencial,centro,26,9.85,0,0,
TEL073-000596,2024-05-04,C0116,plus,centro,16,26.26,1,0,
TEL073-000597,2024-05-04,C0117,total,sur,64,48.7,3,0,
TEL073-000598,2024-05-04,C0118,esencial,norte,18,8.15,0,0,
TEL073-000599,2024-05-04,C0119,plus,sur,50,34.11,2,0,
TEL073-000600,2024-05-04,C0120,total,norte,88,45.64,0,0,
TEL073-000601,2024-06-04,C0001,esencial,norte,12,0,2,0,
TEL073-000602,2024-06-04,C0002,plus,norte,13,22.06,0,0,
TEL073-000603,2024-06-04,C0003,total,sur,36,63.11,0,0,
TEL073-000604,2024-06-04,C0004,esencial,norte,85,17.22,0,0,
TEL073-000605,2024-06-04,C0005,plus,sur,22,20.7,1,0,
TEL073-000606,2024-06-04,C0006,total,norte,7,36.72,0,0,
TEL073-000607,2024-06-04,C0007,esencial,centro,80,6.87,1,0,
TEL073-000608,2024-06-04,C0008,plus,norte,75,37.73,2,0,
TEL073-000609,2024-06-04,C0009,total,sur,48,40.22,3,0,
TEL073-000610,2024-06-04,C0010,esencial,sur,92,10.21,0,0,
TEL073-000611,2024-06-04,C0011,plus,norte,94,22.87,1,0,
TEL073-000612,2024-06-04,C0012,total,sur,17,52.12,0,0,
TEL073-000613,2024-06-04,C0013,esencial,norte,10,10.64,0,0,
TEL073-000614,2024-06-04,C0014,plus,centro,75,29.93,0,0,
TEL073-000615,2024-06-04,C0015,total,centro,95,57.9,1,0,
TEL073-000616,2024-06-04,C0016,esencial,sur,56,12.63,0,0,
TEL073-000617,2024-06-04,C0017,plus,sur,65,36.97,0,0,
TEL073-000618,2024-06-04,C0018,total,sur,19,48.43,1,0,
TEL073-000619,2024-06-04,C0019,esencial,norte,40,0,1,1,mudanza
TEL073-000620,2024-06-04,C0020,plus,sur,78,40.28,0,0,
TEL073-000621,2024-06-04,C0021,total,sur,18,51.05,2,0,
TEL073-000622,2024-06-04,C0022,esencial,centro,95,21.08,0,0,
TEL073-000623,2024-06-04,C0023,plus,centro,55,40.54,2,0,
TEL073-000624,2024-06-04,C0024,total,sur,94,50.63,3,0,
TEL073-000625,2024-06-04,C0025,esencial,centro,34,20.51,1,0,
TEL073-000626,2024-06-04,C0026,plus,sur,61,32.49,0,0,
TEL073-000627,2024-06-04,C0027,total,centro,18,39.85,1,0,
TEL073-000628,2024-06-04,C0028,esencial,norte,55,14.13,1,0,
TEL073-000629,2024-06-04,C0029,plus,centro,42,33.77,0,0,
TEL073-000630,2024-06-04,C0030,total,norte,47,37.0,0,1,precio
TEL073-000631,2024-06-04,C0031,esencial,centro,15,10.73,0,0,
TEL073-000632,2024-06-04,C0032,plus,norte,37,12.06,0,0,
TEL073-000633,2024-06-04,C0033,total,sur,94,60.28,0,0,
TEL073-000634,2024-06-04,C0034,esencial,norte,74,"10,39",1,0,
TEL073-000635,2024-06-04,C0035,plus,sur,86,28.55,2,0,
TEL073-000636,2024-06-04,C0036,total,norte,56,61.13,2,0,
TEL073-000637,2024-06-04,C0037,esencial,norte,38,5.73,0,0,
TEL073-000638,2024-06-04,C0038,plus,centro,42,31.82,0,0,
TEL073-000639,2024-06-04,C0039,total,norte,86,47.64,1,1,precio
TEL073-000640,2024-06-04,C0040,esencial,norte,79,0,4,0,
TEL073-000641,2024-06-04,C0041,plus,norte,78,27.18,0,0,
TEL073-000642,2024-06-04,C0042,total,norte,27,44.52,2,0,
TEL073-000643,2024-06-04,C0043,esencial,centro,12,9.22,0,0,
TEL073-000644,2024-06-04,C0044,plus,centro,95,17.39,2,0,
TEL073-000645,2024-06-04,C0045,total,norte,57,33.84,0,0,
TEL073-000646,2024-06-04,C0046,esencial,norte,18,21.26,0,0,
TEL073-000647,2024-06-04,C0047,plus,centro,67,18.25,1,0,
TEL073-000648,2024-06-04,C0048,total,sur,67,44.83,2,0,
TEL073-000649,2024-06-04,C0049,esencial,centro,91,8.43,0,0,
TEL073-000650,2024-06-04,C0050,plus,norte,39,26.33,1,0,
TEL073-000651,2024-06-04,C0051,total,centro,74,60.35,1,0,
TEL073-000652,2024-06-04,C0052,esencial,norte,90,13.48,0,0,
TEL073-000653,2024-06-04,C0053,plus,centro,52,26.46,0,0,
TEL073-000654,2024-06-04,C0054,total,sur,53,35.95,0,0,
TEL073-000655,2024-06-04,C0055,esencial,norte,37,0.98,0,1,mudanza
TEL073-000656,2024-06-04,C0056,plus,centro,69,24.06,0,0,
TEL073-000657,2024-06-04,C0057,total,sur,39,43.06,1,0,
TEL073-000658,2024-06-04,C0058,esencial,centro,59,7.1,0,0,
TEL073-000659,2024-06-04,C0059,plus,centro,90,27.55,1,0,
TEL073-000660,2024-06-04,C0060,total,norte,62,51.44,0,0,
TEL073-000661,2024-06-04,C0061,esencial,centro,15,3.81,1,0,
TEL073-000662,2024-06-04,C0062,plus,centro,37,36.85,1,0,
TEL073-000663,2024-06-04,C0063,total,centro,8,45.0,0,0,
TEL073-000664,2024-06-04,C0064,esencial,centro,87,25.6,0,0,
TEL073-000665,2024-06-04,C0065,plus,centro,11,,0,0,
TEL073-000666,2024-06-04,C0066,total,sur,47,41.48,0,0,
TEL073-000667,2024-06-04,C0067,esencial,sur,69,18.24,0,0,
TEL073-000668,2024-06-04,C0068,plus,norte,31,25.79,0,0,
TEL073-000669,2024-06-04,C0069,total,sur,53,60.59,0,0,
TEL073-000670,2024-06-04,C0070,esencial,centro,7,6.04,1,0,
TEL073-000671,2024-06-04,C0071,plus,centro,73,28.72,2,0,
TEL073-000672,2024-06-04,C0072,total,norte,32,34.04,3,1,mudanza
TEL073-000673,2024-06-04,C0073,esencial,sur,26,9.73,0,0,
TEL073-000674,2024-06-04,C0074,plus,centro,47,20.2,0,0,
TEL073-000675,2024-06-04,C0075,total,sur,57,56.77,0,0,
TEL073-000676,2024-06-04,C0076,esencial,centro,50,4.34,1,0,
TEL073-000677,2024-06-04,C0077,plus,sur,32,27.17,0,0,
TEL073-000678,2024-06-04,C0078,total,centro,74,47.08,0,0,
TEL073-000679,2024-06-04,C0079,esencial,sur,82,12.31,2,0,
TEL073-000680,2024-06-04,C0080, PLUS ,sur,77,21.55,1,0,
TEL073-000681,2024-06-04,C0081,total,norte,24,60.3,0,0,
TEL073-000682,2024-06-04,C0082,esencial,centro,31,8.83,1,0,
TEL073-000683,2024-06-04,C0083,plus,centro,35,31.65,0,0,
TEL073-000684,2024-06-04,C0084,total,norte,23,43.92,0,0,
TEL073-000685,2024-06-04,C0085,esencial,centro,42,12.81,2,0,
TEL073-000686,2024-06-04,C0086,plus,norte,70,21.09,1,0,
TEL073-000687,2024-06-04,C0087,total,centro,51,45.48,0,0,
TEL073-000688,2024-06-04,C0088,esencial,norte,15,13.01,0,0,
TEL073-000689,2024-06-04,C0089,plus,sur,36,18.28,1,0,
TEL073-000690,2024-06-04,C0090,total,sur,37,42.1,0,0,
TEL073-000691,2024-06-04,C0091,esencial,norte,57,13.6,1,0,
TEL073-000692,2024-06-04,C0092,plus,sur,33,31.57,0,0,
TEL073-000693,2024-06-04,C0093,total,centro,58,47.27,1,0,
TEL073-000694,2024-06-04,C0094,esencial,norte,39,8.21,0,0,
TEL073-000695,2024-06-04,C0095,plus,norte,80,18.45,0,0,
TEL073-000696,2024-06-04,C0096,total,sur,72,44.09,4,1,precio
TEL073-000697,2024-06-04,C0097,esencial,norte,25,13.15,0,0,
TEL073-000698,2024-06-04,C0098,plus,centro,25,22.34,0,0,
TEL073-000699,2024-06-04,C0099,total,sur,80,49.01,0,0,
TEL073-000700,2024-06-04,C0100,esencial,norte,9,6.7,1,0,
TEL073-000701,2024-06-04,C0101,plus,sur,24,27.17,0,0,
TEL073-000702,2024-06-04,C0102,total,centro,73,42.73,0,0,
TEL073-000703,2024-06-04,C0103,esencial,sur,45,30.2,2,0,
TEL073-000704,2024-06-04,C0104,plus,centro,15,26.45,0,0,
TEL073-000705,2024-06-04,C0105,total,norte,20,41.27,2,0,
TEL073-000706,2024-06-04,C0106,esencial,centro,58,6.57,0,0,
TEL073-000707,2024-06-04,C0107,plus,centro,10,30.24,0,0,
TEL073-000708,2024-06-04,C0108,total,centro,6,40.96,0,0,
TEL073-000709,2024-06-04,C0109,esencial,sur,70,14.41,0,0,
TEL073-000710,2024-06-04,C0110,plus,centro,88,37.94,0,0,
TEL073-000711,2024-06-04,C0111,total,norte,28,43.62,3,1,precio
TEL073-000712,2024-06-04,C0112,esencial,norte,27,26.38,0,0,
TEL073-000713,2024-06-04,C0113,plus,sur,36,39.32,0,0,
TEL073-000714,2024-06-04,C0114,total,norte,25,63.56,0,0,
TEL073-000715,2024-06-04,C0115,esencial,centro,27,12.79,4,0,
TEL073-000716,2024-06-04,C0116,plus,centro,17,20.92,1,0,
TEL073-000717,2024-06-04,C0117,total,sur,65,53.22,1,1,servicio
TEL073-000718,2024-06-04,C0118,esencial,norte,19,10.82,0,0,
TEL073-000719,2024-06-04,C0119,plus,sur,51,27.47,0,1,mudanza
TEL073-000720,2024-06-04,C0120,total,norte,89,51.09,2,0,
TEL073-000721,2024-07-05,C0001,esencial,norte,13,16.95,2,0,
TEL073-000722,2024-07-05,C0002,plus,norte,14,31.55,3,1,mudanza
TEL073-000723,2024-07-05,C0003,total,sur,37,38.56,1,0,
TEL073-000724,2024-07-05,C0004,esencial,norte,86,13.92,1,0,
TEL073-000725,2024-07-05,C0005,plus,sur,23,44.77,1,0,
TEL073-000726,2024-07-05,C0006,total,norte,8,65.33,2,0,
TEL073-000727,2024-07-05,C0007,esencial,centro,81,13.13,0,1,servicio
TEL073-000728,2024-07-05,C0008,plus,norte,76,36.69,1,0,
TEL073-000729,2024-07-05,C0009,total,sur,49,44.37,3,0,
TEL073-000730,2024-07-05,C0010,esencial,sur,93,4.62,0,0,
TEL073-000731,2024-07-05,C0011,plus,norte,95,42.66,1,0,
TEL073-000732,2024-07-05,C0012,total,sur,18,37.08,1,0,
TEL073-000733,2024-07-05,C0013,esencial,norte,11,9.31,0,0,
TEL073-000734,2024-07-05,C0014,plus,centro,76,41.06,1,0,
TEL073-000735,2024-07-05,C0015,total,centro,96,39.77,2,0,
TEL073-000736,2024-07-05,C0016,esencial,sur,57,18.92,0,0,
TEL073-000737,2024-07-05,C0017,plus,sur,66,14.68,0,0,
TEL073-000738,2024-07-05,C0018,total,sur,20,47.06,3,1,servicio
TEL073-000739,2024-07-05,C0019,esencial,norte,41,13.62,1,0,
TEL073-000740,2024-07-05,C0020,plus,sur,79,30.69,2,0,
TEL073-000741,2024-07-05,C0021,total,sur,19,24.39,0,0,
TEL073-000742,2024-07-05,C0022,esencial,centro,96,31.95,1,0,
TEL073-000743,2024-07-05,C0023,plus,centro,56,26.05,4,0,
TEL073-000744,2024-07-05,C0024,total,sur,95,52.47,0,0,
TEL073-000745,2024-07-05,C0025,esencial,centro,35,0,0,0,
TEL073-000746,2024-07-05,C0026,plus,sur,62,24.19,0,0,
TEL073-000747,2024-07-05,C0027,total,centro,19,63.63,1,0,
TEL073-000748,2024-07-05,C0028,esencial,norte,56,,0,0,
TEL073-000749,2024-07-05,C0029,plus,centro,43,29.75,2,0,
TEL073-000750,2024-07-05,C0030,total,norte,48,49.57,0,0,
TEL073-000751,2024-07-05,C0031,esencial,centro,16,13.63,0,0,
TEL073-000752,2024-07-05,C0032,plus,norte,38,13.01,1,0,
TEL073-000753,2024-07-05,C0033,total,sur,95,60.04,0,0,
TEL073-000754,2024-07-05,C0034,esencial,norte,75,14.93,1,0,
TEL073-000755,2024-07-05,C0035,plus,sur,87,30.19,0,0,
TEL073-000756,2024-07-05,C0036,total,norte,57,48.13,0,0,
TEL073-000757,2024-07-05,C0037,esencial,norte,39,24.29,0,0,
TEL073-000758,2024-07-05,C0038,plus,centro,43,28.81,0,0,
TEL073-000759,2024-07-05,C0039,total,norte,87,43.58,1,1,precio
TEL073-000760,2024-07-05,C0040,esencial,norte,80,19.35,1,0,
TEL073-000761,2024-07-05,C0041,plus,norte,79,31.23,0,0,
TEL073-000762,2024-07-05,C0042,total,norte,28,39.56,0,0,
TEL073-000763,2024-07-05,C0043,esencial,centro,13,11.89,1,0,
TEL073-000764,2024-07-05,C0044,plus,centro,96,17.45,0,0,
TEL073-000765,2024-07-05,C0045,total,norte,58,46.04,1,0,
TEL073-000766,2024-07-05,C0046,esencial,norte,19,0,1,0,
TEL073-000767,2024-07-05,C0047,plus,centro,68,33.48,2,0,
TEL073-000768,2024-07-05,C0048,total,sur,68,51.22,0,0,
