registro_id,fecha,ruta,transportista,distancia_km,carga_kg,tiempo_min,prometido_min,entregado
TRA048-000359,2024-07-23,R1,T2,25.3,40.4,36.9,59.1,1
TRA048-000360,2024-07-24,R3,T3,45.0,120.0,65.5,81.8,1
TRA048-000361,2024-07-24,R6,T1,132.7,68.1,166.2,182.6,1
TRA048-000362,2024-07-25,R6,T2,14.5,119.6,52.6,46.7,1
TRA048-000363,2024-07-25,R3,T3,38.1,23.8,52.8,73.8,1
TRA048-000364,2024-07-26,R3,T1,89.8,77.5,158.4,133.3,1
TRA048-000365,2024-07-26,R3,T2,148.3,5.0,188.2,200.5,1
TRA048-000366,2024-07-27,R5,T3,39.9,100.5,57.8,75.9,1
TRA048-000367,2024-07-28,R6,T1,19.1,67.8,49.2,52.0,1
TRA048-000368,2024-07-28,R5,T2,143.7,134.3,210.4,195.3,1
TRA048-000369,2024-07-29,R1,T3,114.5,77.4,162.4,161.7,1
TRA048-000370,2024-07-29,R4,T1,132.9,104.3,145.6,182.8,1
TRA048-000371,2024-07-30,R2,T2,90.3,20.0,96.3,133.8,1
TRA048-000372,2024-07-30,R4,T3,106.6,16.0,157.6,152.6,1
TRA048-000373,2024-07-31,R4,T1,17.8,104.0,37.9,50.5,1
TRA048-000374,2024-08-01,R6,T2,138.9,147.9,183.4,189.7,1
TRA048-000375,2024-08-01,R1,T3,122.5,120.3,187.5,170.9,1
TRA048-000376,2024-08-02,R2,T1,71.7,136.6,101.7,112.5,1
TRA048-000377,2024-08-02,R4,T2,64.0,33.2,91.9,103.6,1
TRA048-000378,2024-08-03,R6,T3,124.2,12.5,138.3,172.8,1
TRA048-000379,2024-08-03,R2,T1,90.1,100.6,145.3,133.6,1
TRA048-000380,2024-08-04,R4,T2,51.5,138.7,94.1,89.2,1
TRA048-000381,2024-08-05,R5,T3,13.0,146.8,50.6,45.0,1
TRA048-000382,2024-08-05,R5,T1,133.5,44.4,158.9,183.5,1
TRA048-000383,2024-08-06,R1,T2,57.6,106.6,83.6,96.2,1
TRA048-000384,2024-08-06,R2,T3,145.6,122.5,221.0,197.4,1
TRA048-000385,2024-08-07,R4,T1,137.9,112.2,170.2,188.6,1
TRA048-000386,2024-08-07,R1,T2,128.6,141.0,196.3,177.9,1
TRA048-000387,2024-08-08,R5,T3,121.9,45.0,177.2,170.2,1
TRA048-000388,2024-08-09,R4,T1,22.3,50.4,6.1,55.6,1
TRA048-000389,2024-08-09,R6,T2,113.4,48.2,153.0,160.4,1
TRA048-000390,2024-02-30,R6,T3,17.7,57.2,34.8,50.4,1
TRA048-000391,2024-08-10,R1,T1,26.9,70.1,57.1,60.9,1
TRA048-000392,2024-08-11,R1,T2,70.9,47.9,82.7,111.5,1
TRA048-000393,2024-08-11,R2,T3,35.6,19.5,40.6,70.9,1
TRA048-000394,2024-08-12,R2,T1,21.1,52.8,57.9,54.3,1
TRA048-000395,2024-08-13,R5,T2,96.1,121.8,,140.5,0
TRA048-000396,2024-08-13,R4,T3,66.4,21.6,88.7,106.4,1
TRA048-000397,2024-08-14,R1,T1,142.5,36.6,153.6,193.9,1
TRA048-000398,2024-08-14,R1,T2,78.1,34.0,110.7,119.8,1
TRA048-000399,2024-08-15,R3,T3,44.1,145.0,65.6,80.7,1
TRA048-000400,2024-08-15,R3,T1,134.0,148.6,162.5,184.1,1
TRA048-000401,2024-08-16,R3,T2,106.7,101.9,163.6,152.7,1
TRA048-000402,2024-08-17,R6,T3,136.8,25.3,185.7,187.3,1
TRA048-000403,2024-08-17,R2,T1,22.0,116.4,65.3,55.3,1
TRA048-000404,2024-08-18,R6,T2,103.3,47.8,161.7,148.8,1
TRA048-000405,2024-08-18,R3,T3,9.5,111.1,24.7,40.9,1
TRA048-000406,2024-08-19,R4,T1,99.1,102.5,124.2,144.0,1
TRA048-000407,2024-08-19,R4,T2,17.7,47.6,52.5,50.4,1
TRA048-000408,2024-08-20,R2,T3,34.4,111.1,76.7,69.6,1
TRA048-000409,2024-08-21,R1,T1,115.3,30.9,121.5,162.6,1
TRA048-000410,2024-08-21,R6,T2,6.2,100.2,,37.1,0
TRA048-000411,2024-08-22,R4,T3,27.6,37.1,41.2,61.7,1
TRA048-000412,2024-08-22,R3,T1,120.6,117.5,171.1,168.7,1
TRA048-000413,2024-08-23,R3,T2,142.1,100.4,182.5,193.4,1
TRA048-000414,2024-08-23,R5,T3,66.5,12.5,118.6,106.5,1
TRA048-000415,2024-08-24,R3,T1,122.3,66.7,140.5,170.6,1
TRA048-000416,2024-08-25,R1,T2,141.1,106.2,,192.3,1
TRA048-000417,2024-08-25,R6,T3,54.1,23.6,59.7,92.2,1
TRA048-000418,2024-08-26,R3,T1,112.2,103.5,131.2,159.0,1
TRA048-000419,2024-08-26,R4,T2,117.9,9.5,169.0,165.6,1
TRA048-000420,2024-08-27,R1,T3,133.9,30.1,176.8,184.0,1
TRA048-000421,2024-08-27,R2,T1,27.6,108.5,83.6,61.7,1
TRA048-000422,2024-08-28,R4,T2,14.8,121.2,37.1,47.0,1
TRA048-000423,2024-08-29,R1,T3,111.6,68.8,"144,8",158.3,1
TRA048-000424,2024-08-29,R1,T1,56.5,145.4,,95.0,0
TRA048-000425,2024-08-30,R1,T2,147.6,85.8,174.7,199.7,1
TRA048-000426,2024-08-30,R1,T3,23.7,38.3,53.6,57.3,1
TRA048-000427,2024-08-31,R5,T1,24.8,124.0,,58.5,0
TRA048-000428,2024-08-31,R6,T2,43.5,93.3,47.0,80.0,1
TRA048-000429,2024-09-01,R5,T3,130.6,56.2,172.2,180.2,1
TRA048-000430,2024-09-01,R3,T1,101.8,142.0,125.8,147.1,1
TRA048-000431,2024-09-02,R5,T2,148.4,43.0,184.8,200.7,1
TRA048-000432,2024-09-03,R2,T3,98.0,20.6,-999,142.7,1
TRA048-000433,2024-09-03,R4,T1,106.9,110.9,157.2,152.9,1
TRA048-000434,2024-09-04,R5,T2,147.8,7.5,213.8,200.0,1
TRA048-000435,2024-09-04,R2,T3,95.5,104.5,,139.8,0
TRA048-000436,2024-09-05,R4,T1,147.4,148.8,232.7,199.5,1
TRA048-000437,2024-09-05,R5,T2,5.7,56.3,15.6,36.6,1
TRA048-000438,2024-09-06,R3,T3,59.6,70.2,88.5,98.5,1
TRA048-000439,2024-09-07,R4,T1,130.1,122.2,156.2,179.6,1
TRA048-000440,2024-09-07,R6,T2,116.6,117.5,162.4,164.1,1
TRA048-000441,2024-09-08,R5,T3,87.9,91.6,137.7,131.1,1
TRA048-000442,2024-09-08,R1,T1,91.9,71.2,143.1,135.7,1
TRA048-000443,2024-09-09,R4,T2,87.9,91.0,134.6,131.1,1
TRA048-000444,2024-09-09,R2,T3,44.0,87.7,87.7,80.6,1
TRA048-000445,2024-09-10,R2,T1,102.1,71.4,148.3,147.4,1
TRA048-000446,2024-09-11,R2,T2,67.6,122.6,91.8,107.7,1
TRA048-000447,2024-09-11,R6,T3,71.7,92.2,79.5,112.5,1
TRA048-000448,2024-09-12,R1,T1,57.9,41.6,56.1,96.6,1
TRA048-000449,2024-09-12,R2,T2,19.6,112.1,32.6,52.5,1
TRA048-000450,2024-09-13,R1,T3,12.2,31.0,31.0,44.0,1
TRA048-000451,2024-09-13,R6,T1,34.2,59.0,59.9,69.3,1
TRA048-000452,2024-09-14,R1,T2,3.8,77.2,39.9,34.4,1
TRA048-000453,2024-09-15,R3,T3,58.5,67.9,102.5,97.3,1
TRA048-000454,2024-09-15,R3,T1,94.3,10.9,100.6,138.4,1
TRA048-000455,2024-09-16,R5,T2,95.0,31.0,136.9,139.2,1
TRA048-000456,2024-09-16,R5,T3,101.6,45.4,159.8,146.8,1
TRA048-000457,2024-09-17,R4,T1,52.5,87.7,89.6,90.4,1
TRA048-000458,2024-09-17,R1,T2,75.7,26.3,95.3,117.1,1
TRA048-000459,2024-09-18,R5,T3,18.8,95.9,81.5,51.6,1
TRA048-000460,2024-09-19,R4,T1,111.7,107.2,151.7,158.5,1
TRA048-000461,2024-09-19,R4,T2,131.2,1.7,146.5,180.9,1
TRA048-000462,2024-09-20,R5,T3,15.6,144.5,44.6,47.9,1
TRA048-000463,2024-09-20,R1,T1,94.8,66.0,142.5,139.0,1
TRA048-000464,2024-09-21,R3,T2,32.9,63.0,71.4,67.8,1
TRA048-000465,2024-09-21,R3,T3,8.9,124.3,,40.2,0
TRA048-000466,2024-09-22,R5,T1,65.5,54.6,71.0,105.3,1
TRA048-000467,2024-09-23,R6,T2,7.0,110.8,50.0,38.0,1
TRA048-000468,2024-09-23,R5,T3,51.4,31.7,69.0,89.1,1
TRA048-000469,2024-09-24,R6,T1,118.6,108.8,155.9,166.4,1
TRA048-000470,2024-09-24,R1,T2,121.6,128.2,184.8,169.8,1
TRA048-000471,2024-09-25,R5,T3,120.8,149.3,191.6,168.9,1
TRA048-000472,2024-09-25,R5,T1,8.1,110.8,50.1,39.3,1
TRA048-000473,2024-09-26,R6,T2,84.5,21.2,108.7,127.2,1
TRA048-000474,2024-09-27,R2,T3,146.1,131.0,220.5,198.0,1
TRA048-000475,2024-09-27,R1,T1,115.8,123.5,146.4,163.2,1
TRA048-000476,2024-09-28,R5,T2,123.5,68.4,192.4,172.0,1
TRA048-000477,2024-09-28,R4,T3,70.3,5.4,115.5,110.8,1
TRA048-000478,2024-09-29,R2,T1,31.4,100.8,66.8,66.1,1
TRA048-000479,2024-09-29,R2,T2,32.6,43.3,76.0,67.5,1
TRA048-000480,2024-09-30,R5,T3,43.9,36.4,,80.5,0
TRA048-000481,2024-10-01,R3,T1,57.9,139.2,71.3,96.6,1
TRA048-000482,2024-10-01,R2,T2,6.8,120.3,52.2,37.8,1
TRA048-000483,2024-10-02,R6,T3,41.4,22.8,65.9,77.6,1
TRA048-000484,2024-10-02,R4,T1,79.9,127.8,131.3,121.9,1
TRA048-000485,2024-10-03,R6,T2,140.5,3.5,178.3,191.6,1
TRA048-000486,2024-10-03,R2,T3,136.3,64.7,210.5,186.7,1
TRA048-000487,2024-10-04,R2,T1,77.5,82.7,102.6,119.1,1
TRA048-000488,2024-10-05,R6,T2,17.7,89.8,45.0,50.4,1
TRA048-000489,2024-10-05,R2,T3,134.8,16.5,187.2,185.0,1
TRA048-000490,2024-10-06,R4,T1,122.2,116.9,154.2,170.5,1
TRA048-000491,2024-10-06,R4,T2,119.8,34.0,155.5,167.8,1
TRA048-000492,2024-10-07,R2,T3,93.1,137.3,143.1,137.1,1
TRA048-000493,2024-10-07,R6,T1,128.0,80.5,153.6,177.2,1
TRA048-000494,2024-10-08,R4,T2,67.8,10.8,76.5,108.0,1
TRA048-000495,2024-10-09,R5,T3,68.1,1.4,101.4,108.3,1
TRA048-000496,2024-10-09,R5,T1,95.5,140.4,140.8,139.8,1
TRA048-000497,2024-10-10,R4,T2,67.8,33.1,77.8,108.0,1
TRA048-000498,2024-10-10,R3,T3,135.5,135.1,192.7,185.8,1
TRA048-000499,2024-10-11,R5,T1,73.8,69.1,,114.9,1
TRA048-000500,2024-10-11,R5,T2,137.9,116.5,179.5,188.6,1
TRA048-000501,2024-10-12,R3,T3,9.2,121.9,31.5,40.6,1
TRA048-000502,2024-10-13,R2,T1,111.9,130.3,123.5,158.7,1
TRA048-000503,2024-10-13,R5,T2,54.1,119.1,115.6,92.2,1
TRA048-000504,2024-10-14,R1,T3,139.2,135.1,231.2,190.1,1
TRA048-000505,2024-10-14,R4,T1,110.0,75.6,,156.5,0
TRA048-000506,2024-10-15,R5,T2,26.7,140.9,66.2,60.7,1
TRA048-000507,2024-10-15,R6,T3,114.6,69.7,183.1,161.8,1
TRA048-000508,2024-10-16,R6,T1,30.6,32.0,47.6,65.2,1
TRA048-000509,2024-10-17,R2,T2,127.0,114.0,168.8,176.0,1
TRA048-000510,2024-10-17,R2,T3,76.0,116.4,115.0,117.4,1
TRA048-000511,2024-10-18,R5,T1,30.8,63.5,51.4,65.4,1
TRA048-000512,2024-10-18,R5,T2,145.8,51.6,188.6,197.7,1
TRA048-000513,2024-10-19,R6,T3,7.2,90.9,38.8,38.3,1
TRA048-000514,2024-10-19,R6,T1,102.6,92.4,153.8,148.0,1
TRA048-000515,2024-10-20,R6,T2,130.9,16.2,,180.5,0
TRA048-000516,2024-10-21,R1,T3,118.0,72.6,153.1,165.7,1
TRA048-000517,2024-10-21,R1,T1,3.3,143.0,51.6,33.8,1
TRA048-000518,2024-10-22,R1,T2,62.2,49.8,87.8,101.5,1
TRA048-000519,2024-10-22,R1,T3,71.6,20.1,110.9,112.3,1
TRA048-000520,2024-10-23,R6,T1,115.6,44.1,126.0,162.9,1
TRA048-000521,2024-10-23,R3,T2,60.3,3.0,101.6,99.3,1
TRA048-000522,2024-10-24,R1,T3,116.2,96.4,,163.6,0
TRA048-000523,2024-10-25,R5,T1,147.5,73.5,172.4,199.6,1
TRA048-000524,2024-10-25,R4,T2,22.2,120.3,,55.5,0
TRA048-000525,2024-10-26,R3,T3,130.0,96.0,213.2,179.5,1
TRA048-000526,2024-10-26,R5,T1,34.0,149.8,111.1,69.1,1
TRA048-000527,2024-10-27,R4,T2,31.2,128.9,80.0,65.9,1
TRA048-000528,2024-10-27,R2,T3,71.7,4.6,96.1,112.5,1
TRA048-000529,2024-10-28,R1,T1,75.3,83.6,103.6,116.6,1
TRA048-000530,2024-10-29,R5,T2,142.9,95.6,186.0,194.3,1
TRA048-000531,2024-10-29,R1,T3,4.4,71.0,24.9,35.1,1
TRA048-000532,2024-10-30,R4,T1,81.7,137.7,120.1,124.0,1
TRA048-000533,2024-10-30,R3,T2,66.6,50.7,94.7,106.6,1
TRA048-000534,2024-10-31,R2,T3,35.2,107.7,76.9,70.5,1
TRA048-000535,2024-10-31,R1,T1,102.5,39.9,95.9,147.9,1
TRA048-000536,2024-11-01,R4,T2,105.7,46.0,172.9,151.6,1
TRA048-000537,2024-11-02,R6,T3,59.0,15.3,107.0,97.8,1
TRA048-000538,2024-11-02,R5,T1,10.2,143.5,18.4,41.7,1
TRA048-000539,2024-11-03,R3,T2,53.0,48.7,82.8,90.9,1
TRA048-000540,2024-11-03,R5,T3,13.4,129.4,42.8,45.4,1
TRA048-000541,2024-11-04,R2,T1,118.3,124.9,134.5,166.0,1
TRA048-000542,2024-11-04,R2,T2,81.0,82.8,139.5,123.1,1
TRA048-000543,2024-11-05,R4,T3,21.7,127.0,50.9,55.0,1
TRA048-000544,2024-11-06,R3,T1,111.4,111.9,133.2,158.1,1
TRA048-000545,2024-11-06,R4,T2,121.2,38.8,158.0,169.4,1
TRA048-000546,2024-11-07,R4,T3,57.5,14.2,70.2,96.1,1
TRA048-000547,2024-11-07,R3,T1,107.8,53.5,125.2,154.0,1
TRA048-000548,2024-11-08,R5,T2,22.4,30.0,34.4,55.8,1
TRA048-000549,2024-11-08,R1,T3,3.0,120.4,47.8,33.5,1
TRA048-000550,2024-11-09,R4,T1,44.0,108.5,71.5,80.6,1
TRA048-000551,2024-11-10,R4,T2,128.5,60.7,176.5,177.8,1
TRA048-000552,2024-11-10,R1,T3,6.9,133.7,74.3,37.9,1
TRA048-000553,2024-11-11,R1,T1,57.7,134.5,101.0,96.4,1
TRA048-000554,2024-11-11,R2,T2,68.3,18.3,93.6,108.5,1
TRA048-000555,2024-11-12,R2,T3,70.9,89.6,104.9,111.5,1
TRA048-000556,2024-11-12,R4,T1,121.0,110.3,128.2,169.1,1
TRA048-000557,2024-11-13,R6,T2,73.7,90.0,121.2,114.8,1
TRA048-000558,2024-11-14,R2,T3,37.3,32.6,59.8,72.9,1
TRA048-000559,2024-11-14,R6,T1,141.8,42.3,175.1,193.1,1
TRA048-000560,2024-11-15,R1,T2,72.9,12.9,87.6,113.8,1
TRA048-000561,2024-11-15,R1,T3,86.8,19.1,130.0,129.8,1
TRA048-000562,2024-11-16,R6,T1,126.1,112.3,193.2,175.0,1
TRA048-000563,2024-11-16,R3,T2,110.4,7.3,131.4,157.0,1
TRA048-000564,2024-11-17,R3,T3,60.1,60.0,90.1,99.1,1
TRA048-000565,2024-11-18,R2,T1,4.7,85.4,35.0,35.4,1
TRA048-000566,2024-11-18,R5,T2,129.6,100.3,187.4,179.0,1
TRA048-000567,2024-11-19,R1,T3,124.7,48.0,178.7,173.4,1
TRA048-000568,2024-11-19,R4,T1,87.6,57.6,128.3,130.7,1
TRA048-000569,2024-11-20,R5,T2,104.9,97.0,159.7,150.6,1
TRA048-000570,2024-11-20,R2,T3,142.4,108.5,182.7,193.8,1
TRA048-000571,2024-11-21,R5,T1,63.9,30.4,75.5,103.5,1
TRA048-000572,2024-11-22,R6,T2,30.8,63.6,41.8,65.4,1
TRA048-000573,2024-11-22,R1,T3,27.2,49.1,57.1,61.3,1
TRA048-000574,2024-11-23,R4,T1,54.1,48.2,,92.2,0
TRA048-000575,2024-11-23,R4,T2,54.0,136.8,,92.1,0
TRA048-000576,2024-11-24,R1,T3,80.2,76.8,130.8,122.2,1
TRA048-000577,2024-11-24,R1,T1,121.0,43.2,158.3,169.1,1
TRA048-000578,2024-11-25,R5,T2,44.3,110.4,71.9,80.9,1
TRA048-000579,2024-11-26,R5,T3,60.6,38.3,90.1,99.7,1
TRA048-000580,2024-11-26,R1,T1,75.2,55.4,100.6,116.5,1
TRA048-000581,2024-11-27,R4,T2,57.1,5.0,58.4,95.7,1
TRA048-000582,2024-11-27,R1,T3,96.1,77.6,,140.5,1
TRA048-000583,2024-11-28,R3,T1,141.9,132.8,176.7,193.2,1
TRA048-000584,2024-11-28,R4,T2,26.0,133.2,75.0,59.9,1
TRA048-000585,2024-11-29,R2,T3,72.9,9.7,101.7,113.8,1
TRA048-000586,2024-11-30,R2,T1,69.6,82.1,106.0,110.0,1
TRA048-000587,2024-11-30,R1,T2,23.7,120.4,70.8,57.3,1
TRA048-000588,2024-12-01,R4,T3,64.5,39.7,104.4,104.2,1
TRA048-000589,2024-12-01,R3,T1,23.9,107.1,57.0,57.5,1
TRA048-000590,2024-12-02,R3,T2,99.4,60.4,135.0,144.3,1
TRA048-000591,2024-12-02,R4,T3,82.3,124.6,120.5,124.6,1
TRA048-000592,2024-12-03,R1,T1,128.6,140.4,182.2,177.9,1
TRA048-000593,2024-12-04,R4,T2,63.5,125.9,98.1,103.0,1
TRA048-000594,2024-12-04,R6,T3,67.2,63.9,112.0,107.3,1
TRA048-000595,2024-12-05,R3,T1,33.7,92.4,89.2,68.8,1
TRA048-000596,2024-12-05,R1,T2,141.1,30.2,157.0,192.3,1
TRA048-000597,2024-12-06,R3,T3,16.1,52.8,19.2,48.5,1
TRA048-000598,2024-12-06,R1,T1,101.2,49.5,122.3,146.4,1
TRA048-000599,2024-12-07,R3,T2,118.7,113.4,180.9,166.5,1
TRA048-000600,2024-12-08,R5,T3,49.3,95.0,84.9,86.7,1
TRA048-000601,2024-12-08,R6,T1,52.9,76.7,,90.8,0
TRA048-000602,2024-12-09,R4,T2,125.3,40.6,169.8,174.1,1
TRA048-000603,2024-12-09,R3,T3,135.9,49.2,193.0,186.3,1
TRA048-000604,2024-12-10,R4,T1,49.8,108.6,75.0,87.3,1
TRA048-000605,2024-12-10,R2,T2,44.8,34.1,79.7,81.5,1
TRA048-000606,2024-12-11,R3,T3,77.1,132.6,131.0,118.7,1
TRA048-000607,2024-12-12,R4,T1,106.3,76.8,125.9,152.2,1
TRA048-000608,2024-12-12,R3,T2,104.3,117.0,152.3,149.9,1
TRA048-000609,2024-12-13,R3,T3,42.7,117.8,116.0,79.1,1
TRA048-000610,2024-12-13,R2,T1,132.8,113.3,,182.7,0
TRA048-000611,2024-12-14,R3,T2,3.7,131.9,5,34.3,1
TRA048-000612,2024-12-14,R2,T3,49.5,31.8,86.4,86.9,1
TRA048-000613,2024-12-15,R3,T1,89.5,73.4,113.3,132.9,1
TRA048-000614,2024-12-16,R2,T2,20.6,95.0,45.8,53.7,1
TRA048-000615,2024-12-16,R3,T3,9.5,13.6,36.8,40.9,1
TRA048-000616,2024-12-17,R3,T1,88.9,124.3,119.4,132.2,1
TRA048-000617,2024-12-17,R4,T2,60.2,14.3,118.7,99.2,1
TRA048-000618,2024-12-18,R2,T3,26.9,66.9,64.2,60.9,1
TRA048-000619,2024-12-18,R6,T1,59.4,76.2,68.4,98.3,1
TRA048-000620,2024-12-19,R1,T2,107.9,25.6,,154.1,0
TRA048-000621,2024-12-20,R6,T3,12.1,42.9,53.2,43.9,1
TRA048-000622,2024-12-20,R2,T1,17.1,64.2,29.9,49.7,1
TRA048-000623,2024-12-21,R5,T2,87.3,82.2,,130.4,0
TRA048-000624,2024-12-21,R3,T3,145.4,8.9,155.3,197.2,1
TRA048-000625,2024-12-22,R2,T1,83.5,3.8,111.7,126.0,1
TRA048-000626,2024-12-22,R6,T2,139.3,143.1,217.7,190.2,1
TRA048-000627,2024-12-23,R6,T3,19.5,149.0,38.7,52.4,1
TRA048-000628,2024-12-24,R3,T1,60.9,35.7,109.1,100.0,1
TRA048-000629,2024-12-24,R1,T2,149.9,149.0,222.4,202.4,1
TRA048-000630,2024-12-25,R3,T3,117.8,47.2,205.4,165.5,1
TRA048-000631,2024-12-25,R1,T1,92.4,2.9,,136.3,0
TRA048-000632,2024-12-26,R2,T2,141.0,43.6,167.7,192.1,1
TRA048-000633,2024-12-26,R4,T3,113.4,126.9,197.2,160.4,1
TRA048-000634,2024-12-27,R1,T1,59.7,39.0,"63,3",98.7,1
TRA048-000635,2024-12-28,R5,T2,14.9,126.0,36.1,47.1,1
TRA048-000636,2024-12-28,R1,T3,14.5,65.4,19.7,46.7,1
TRA048-000637,2024-12-29,R4,T1,131.2,5.4,135.4,180.9,1
TRA048-000638,2024-12-29,R2,T2,72.0,117.0,111.8,112.8,1
TRA048-000639,2024-12-30,R4,T3,92.3,95.3,149.1,136.1,1
TRA048-000640,2024-12-30,R4,T1,144.8,17.9,181.3,196.5,1
TRA048-000641,2024-12-31,R4,T2,17.9,58.1,57.6,65.6,1
TRA048-000642,2025-01-01,R4,T3,135.4,69.5,186.6,200.7,1
TRA048-000643,2025-01-01,R4,T1,33.0,42.7,36.5,82.9,1
TRA048-000644,2025-01-02,R2,T2,21.9,50.2,58.8,70.2,1
TRA048-000645,2025-01-02,R1,T3,82.1,11.0,131.9,139.4,1
TRA048-000646,2025-01-03,R4,T1,61.3,35.1,80.8,115.5,1
TRA048-000647,2025-01-03,R5,T2,14.5,91.9,31.7,61.7,1
TRA048-000648,2025-01-04,R6,T3,57.4,50.5,104.4,111.0,1
TRA048-000649,2025-01-05,R3,T1,36.6,134.7,81.6,87.1,1
TRA048-000650,2025-01-05,R4,T2,99.8,100.6,148.1,159.8,1
TRA048-000651,2025-01-06,R2,T3,55.0,107.0,115.1,108.2,1
TRA048-000652,2025-01-06,R4,T1,49.8,140.2,112.5,102.3,1
TRA048-000653,2025-01-07,R2,T2,45.8,113.0,93.5,97.7,1
TRA048-000654,2025-01-07,R4,T3,120.7,90.2,176.7,183.8,1
TRA048-000655,2025-01-08,R3,T1,80.3,114.4,138.4,137.3,1
TRA048-000656,2025-01-09,R6,T2,78.8,15.6,93.4,135.6,1
TRA048-000657,2025-01-09,R2,T3,68.3,13.3,90.1,123.5,1
TRA048-000658,2025-01-10,R1,T1,116.8,139.5,158.6,179.3,1
TRA048-000659,2025-01-10,R1,T2,145.5,42.8,174.4,212.3,1
TRA048-000660,2025-01-11,R6,T3,56.7,126.6,95.9,110.2,1
TRA048-000661,2025-01-11,R2,T1,44.2,46.6,57.7,95.8,1
TRA048-000662,2025-01-12,R4,T2,100.8,2.5,119.3,160.9,1
TRA048-000663,2025-01-13,R1,T3,134.8,96.6,183.4,200.0,1
TRA048-000664,2025-01-13,R3,T1,34.5,91.0,57.8,84.7,1
TRA048-000665,2025-01-14,R2,T2,58.2,67.9,,111.9,1
TRA048-000666,2025-01-14,R1,T3,141.4,66.1,205.6,207.6,1
TRA048-000667,2025-01-15,R1,T1,123.1,148.5,133.0,186.6,1
TRA048-000668,2025-01-15,R1,T2,86.2,115.6,124.7,144.1,1
TRA048-000669,2025-01-16,R2,T3,29.9,130.3,73.2,79.4,1
TRA048-000670,2025-01-17,R6,T1,75.0,66.6,114.7,131.2,1
TRA048-000671,2025-01-17,R1,T2,125.1,110.7,170.1,188.9,1
TRA048-000672,2025-01-18,R3,T3,84.3,56.9,143.6,141.9,1
TRA048-000673,2025-01-18,R3,T1,82.1,89.5,95.1,139.4,1
TRA048-000674,2025-01-19,R4,T2,96.8,42.6,119.3,156.3,1
TRA048-000675,2025-01-19,R6,T3,95.3,3.7,129.5,154.6,1
TRA048-000676,2025-01-20,R5,T1,93.4,10.3,108.4,152.4,1
TRA048-000677,2025-01-21,R1,T2,144.0,77.8,195.5,210.6,1
TRA048-000678,2025-01-21,R2,T3,84.0,141.2,143.3,141.6,1
TRA048-000679,2025-01-22,R1,T1,46.4,3.8,48.9,98.4,1
TRA048-000680,2025-01-22,R4,T2,39.2,63.2,50.0,90.1,1
TRA048-000681,2025-01-23,R4,T3,111.6,67.1,155.9,173.3,1
TRA048-000682,2025-01-23,R6,T1,73.8,61.1,95.8,129.9,1
TRA048-000683,2025-01-24,R1,T2,84.1,77.8,111.2,141.7,1
TRA048-000684,2025-01-25,R1,T3,132.6,88.4,,197.5,0
TRA048-000685,2025-01-25,R6,T1,61.8,115.4,107.5,116.1,1
TRA048-000686,2025-01-26,R2,T2,74.4,41.1,,130.6,0
TRA048-000687,2025-01-26,R4,T3,147.2,51.1,208.9,214.3,1
TRA048-000688,2025-01-27,R5,T1,25.2,112.5,46.6,74.0,1
TRA048-000689,2025-01-27,R1,T2,40.8,62.7,56.2,91.9,1
TRA048-000690,2025-01-28,R6,T3,130.0,148.5,198.7,194.5,1
TRA048-000691,2025-01-29,R1,T1,96.6,77.6,128.7,156.1,1
TRA048-000692,2025-01-29,R3,T2,108.0,146.5,147.0,169.2,1
TRA048-000693,2025-01-30,R6,T3,99.0,25.8,123.2,158.8,1
TRA048-000694,2025-01-30,R1,T1,80.2,132.8,114.2,137.2,1
TRA048-000695,2025-01-31,R2,T2,93.1,104.2,105.1,152.1,1
TRA048-000696,2025-01-31,R5,T3,148.9,122.2,225.2,216.2,1
TRA048-000697,2025-02-01,R3,T1,19.2,32.2,30.0,67.1,1
TRA048-000698,2025-02-02,R5,T2,94.1,81.2,121.6,153.2,1
TRA048-000699,2025-02-02,R4,T3,44.5,76.9,57.0,96.2,1
TRA048-000700,2025-02-03,R5,T1,99.6,99.0,127.5,159.5,1
TRA048-000701,2025-02-03,R4,T2,113.3,129.6,145.6,175.3,1
TRA048-000702,2025-02-04,R2,T3,146.7,88.2,222.3,213.7,1
TRA048-000703,2025-02-04,R1,T1,107.1,68.4,145.0,168.2,1
TRA048-000704,2025-02-05,R5,T2,119.4,73.0,156.8,182.3,1
TRA048-000705,2025-02-06,R3,T3,42.4,32.6,85.7,93.8,1
TRA048-000706,2025-02-06,R4,T1,10.8,113.6,36.2,57.4,1
TRA048-000707,2025-02-07,R3,T2,107.5,31.5,158.8,168.6,1
TRA048-000708,2025-02-07,R1,T3,141.9,97.8,218.1,208.2,1
TRA048-000709,2025-02-08,R6,T1,85.5,110.8,116.9,143.3,1
TRA048-000710,2025-02-08,R4,T2,149.1,24.6,201.6,216.5,1
TRA048-000711,2025-02-09,R2,T3,52.0,145.9,,104.8,0
TRA048-000712,2025-02-10,R1,T1,125.4,55.5,162.7,189.2,1
TRA048-000713,2025-02-10,R4,T2,19.7,18.6,33.1,67.7,1
TRA048-000714,2025-02-11,R6,T3,83.4,51.5,124.5,140.9,1
TRA048-000715,2025-02-11,R3,T1,149.7,49.4,186.1,217.2,1
TRA048-000716,2025-02-12,R6,T2,52.6,77.5,65.7,105.5,1
TRA048-000717,2025-02-12,R6,T3,128.2,53.0,195.0,192.4,1
