registro_id,fecha,ruta,transportista,distancia_km,carga_kg,tiempo_min,prometido_min,entregado
TRA076-000359,2024-03-28,R2,T2,28.9,21.3,32.6,63.2,1
TRA076-000360,2024-03-28,R4,T3,133.3,56.1,205.6,183.3,1
TRA076-000361,2024-03-28,R4,T1,60.4,28.0,67.2,99.5,1
TRA076-000362,2024-03-28,R5,T2,99.4,112.3,149.9,144.3,1
TRA076-000363,2024-03-29,R4,T3,138.9,136.3,210.8,189.7,1
TRA076-000364,2024-03-29,R5,T1,68.2,58.4,,108.4,0
TRA076-000365,2024-03-29,R4,T2,36.0,132.9,74.7,71.4,1
TRA076-000366,2024-03-29,R6,T3,85.9,80.5,136.0,128.8,1
TRA076-000367,2024-03-30,R2,T1,87.8,28.3,89.0,131.0,1
TRA076-000368,2024-03-30,R2,T2,139.3,3.9,181.9,190.2,1
TRA076-000369,2024-03-30,R6,T3,136.6,3.9,143.4,187.1,1
TRA076-000370,2024-03-30,R1,T1,105.8,8.2,110.1,151.7,1
TRA076-000371,2024-03-31,R6,T2,119.8,116.8,152.2,167.8,1
TRA076-000372,2024-03-31,R3,T3,12.3,17.4,32.2,44.1,1
TRA076-000373,2024-03-31,R5,T1,130.1,31.1,140.4,179.6,1
TRA076-000374,2024-03-31,R6,T2,88.5,63.3,118.4,131.8,1
TRA076-000375,2024-04-01,R1,T3,66.9,75.2,111.5,106.9,1
TRA076-000376,2024-04-01,R3,T1,62.6,93.0,84.1,102.0,1
TRA076-000377,2024-04-01,R2,T2,5.9,89.9,13.7,36.8,1
TRA076-000378,2024-04-01,R1,T3,74.2,86.5,104.0,115.3,1
TRA076-000379,2024-04-02,R6,T1,131.4,62.5,144.4,181.1,1
TRA076-000380,2024-04-02,R1,T2,53.0,36.4,92.1,90.9,1
TRA076-000381,2024-04-02,R2,T3,109.5,68.8,170.6,155.9,1
TRA076-000382,2024-04-02,R4,T1,48.6,22.1,58.4,85.9,1
TRA076-000383,2024-04-03,R6,T2,30.6,74.1,30.1,65.2,1
TRA076-000384,2024-04-03,R5,T3,120.0,32.2,178.3,168.0,1
TRA076-000385,2024-04-03,R1,T1,135.3,94.2,168.1,185.6,1
TRA076-000386,2024-04-03,R5,T2,64.3,140.6,,103.9,0
TRA076-000387,2024-04-04,R5,T3,70.3,96.7,133.2,110.8,1
TRA076-000388,2024-04-04,R6,T1,145.5,65.2,191.1,197.3,1
TRA076-000389,2024-04-04,R6,T2,9.7,102.4,55.4,41.2,1
TRA076-000390,2024-04-04,R6,T3,15.6,69.3,46.6,47.9,1
TRA076-000391,2024-04-05,R1,T1,42.6,76.1,50.9,79.0,1
TRA076-000392,2024-04-05,R5,T2,23.7,140.2,63.4,57.3,1
TRA076-000393,2024-04-05,R6,T3,127.2,63.2,188.2,176.3,1
TRA076-000394,2024-04-05,R5,T1,123.7,76.3,160.8,172.3,1
TRA076-000395,2024-04-06,R5,T2,102.5,133.0,168.2,147.9,1
TRA076-000396,2024-04-06,R5,T3,133.4,9.6,184.4,183.4,1
TRA076-000397,2024-04-06,R5,T1,148.2,146.5,187.9,200.4,1
TRA076-000398,2024-04-06,R5,T2,104.5,122.3,159.1,150.2,1
TRA076-000399,2024-04-06,R5,T3,46.0,42.8,70.9,82.9,1
TRA076-000400,2024-04-07,R3,T1,100.3,72.9,142.2,145.3,1
TRA076-000401,2024-04-07,R5,T2,24.5,102.4,66.1,58.2,1
TRA076-000402,2024-04-07,R3,T3,125.2,90.8,162.1,174.0,1
TRA076-000403,2024-04-07,R1,T1,136.8,105.5,145.6,187.3,1
TRA076-000404,2024-04-08,R5,T2,20.2,17.7,27.7,53.2,1
TRA076-000405,2024-04-08,R2,T3,76.9,90.3,123.8,118.4,1
TRA076-000406,2024-04-08,R1,T1,24.1,110.8,22.3,57.7,1
TRA076-000407,2024-04-08,R4,T2,84.5,41.6,105.5,127.2,1
TRA076-000408,2024-04-09,R3,T3,87.5,109.4,149.5,130.6,1
TRA076-000409,2024-04-09,R4,T1,46.4,22.8,79.3,83.4,1
TRA076-000410,2024-04-09,R2,T2,131.2,103.5,189.4,180.9,1
TRA076-000411,2024-04-09,R6,T3,77.6,74.4,148.6,119.2,1
TRA076-000412,2024-04-10,R3,T1,65.9,12.4,109.2,105.8,1
TRA076-000413,2024-04-10,R2,T2,128.5,24.0,159.8,177.8,1
TRA076-000414,2024-04-10,R5,T3,104.4,79.7,145.1,150.1,1
TRA076-000415,2024-04-10,R3,T1,79.8,4.5,95.4,121.8,1
TRA076-000416,2024-04-11,R2,T2,123.6,148.8,,172.1,1
TRA076-000417,2024-04-11,R4,T3,47.0,103.2,107.4,84.0,1
TRA076-000418,2024-04-11,R2,T1,133.6,93.1,165.2,183.6,1
TRA076-000419,2024-04-11,R4,T2,84.0,24.8,120.5,126.6,1
TRA076-000420,2024-04-12,R4,T3,144.7,81.4,210.7,196.4,1
TRA076-000421,2024-04-12,R5,T1,23.8,18.4,,57.4,0
TRA076-000422,2024-04-12,R2,T2,97.9,39.3,124.1,142.6,1
TRA076-000423,2024-04-12,R2,T3,38.7,127.4,"91,3",74.5,1
TRA076-000424,2024-04-13,R1,T1,104.5,5.8,125.0,150.2,1
TRA076-000425,2024-04-13,R5,T2,106.4,38.4,131.7,152.4,1
TRA076-000426,2024-04-13,R5,T3,79.9,101.5,114.3,121.9,1
TRA076-000427,2024-04-13,R6,T1,78.2,108.8,85.7,119.9,1
TRA076-000428,2024-04-14,R2,T2,122.6,115.1,174.7,171.0,1
TRA076-000429,2024-04-14,R5,T3,84.4,21.0,139.4,127.1,1
TRA076-000430,2024-04-14,R6,T1,22.8,23.9,6.5,56.2,1
TRA076-000431,2024-04-14,R6,T2,110.2,94.5,144.2,156.7,1
TRA076-000432,2024-04-15,R1,T3,36.9,41.2,-999,72.4,1
TRA076-000433,2024-04-15,R3,T1,100.0,11.3,105.2,145.0,1
TRA076-000434,2024-04-15,R5,T2,64.7,129.4,86.0,104.4,1
TRA076-000435,2024-04-15,R2,T3,81.5,6.0,106.4,123.7,1
TRA076-000436,2024-04-15,R4,T1,112.3,13.6,130.7,159.1,1
TRA076-000437,2024-04-16,R1,T2,137.1,128.9,210.5,187.7,1
TRA076-000438,2024-04-16,R2,T3,85.7,47.4,129.1,128.6,1
TRA076-000439,2024-04-16,R5,T1,14.8,3.5,15.0,47.0,1
TRA076-000440,2024-04-16,R4,T2,138.3,62.1,177.8,189.0,1
TRA076-000441,2024-04-17,R4,T3,15.8,108.8,31.1,48.2,1
TRA076-000442,2024-04-17,R6,T1,86.5,99.0,124.4,129.5,1
TRA076-000443,2024-04-17,R1,T2,6.5,124.1,34.1,37.5,1
TRA076-000444,2024-04-17,R6,T3,91.0,72.0,132.9,134.6,1
TRA076-000445,2024-04-18,R2,T1,22.3,4.3,38.9,55.6,1
TRA076-000446,2024-04-18,R4,T2,81.0,24.6,111.5,123.1,1
TRA076-000447,2024-04-18,R5,T3,36.9,24.0,51.9,72.4,1
TRA076-000448,2024-04-18,R2,T1,64.2,69.3,74.7,103.8,1
TRA076-000449,2024-04-19,R6,T2,20.0,59.8,43.5,53.0,1
TRA076-000450,2024-04-19,R1,T3,16.6,109.3,52.1,49.1,1
TRA076-000451,2024-04-19,R4,T1,98.8,21.2,126.3,143.6,1
TRA076-000452,2024-04-19,R5,T2,85.9,145.8,140.0,128.8,1
TRA076-000453,2024-04-20,R3,T3,90.7,106.2,146.2,134.3,1
TRA076-000454,2024-04-20,R1,T1,39.5,40.0,68.5,75.4,1
TRA076-000455,2024-04-20,R6,T2,128.7,48.0,146.1,178.0,1
TRA076-000456,2024-04-20,R6,T3,51.9,144.6,109.1,89.7,1
TRA076-000457,2024-04-21,R3,T1,117.4,24.8,139.0,165.0,1
TRA076-000458,2024-04-21,R2,T2,70.7,71.9,92.5,111.3,1
TRA076-000459,2024-04-21,R5,T3,27.8,143.7,84.9,62.0,1
TRA076-000460,2024-04-21,R4,T1,33.5,113.3,40.7,68.5,1
TRA076-000461,2024-04-22,R3,T2,73.6,7.4,100.2,114.6,1
TRA076-000462,2024-04-22,R6,T3,128.6,17.6,,177.9,0
TRA076-000463,2024-04-22,R3,T1,53.3,2.0,67.9,91.3,1
TRA076-000464,2024-04-22,R2,T2,137.9,138.2,181.4,188.6,1
TRA076-000465,2024-04-23,R1,T3,106.0,18.8,140.6,151.9,1
TRA076-000466,2024-04-23,R1,T1,49.9,48.3,64.5,87.4,1
TRA076-000467,2024-04-23,R4,T2,121.3,73.7,164.1,169.5,1
TRA076-000468,2024-04-23,R6,T3,136.4,59.0,208.4,186.9,1
TRA076-000469,2024-04-24,R3,T1,56.8,145.5,95.9,95.3,1
TRA076-000470,2024-04-24,R1,T2,73.1,34.1,95.1,114.1,1
TRA076-000471,2024-04-24,R2,T3,63.2,106.5,100.7,102.7,1
TRA076-000472,2024-04-24,R1,T1,18.2,59.1,62.4,50.9,1
TRA076-000473,2024-04-25,R1,T2,81.6,90.0,,123.8,0
TRA076-000474,2024-04-25,R2,T3,52.0,149.3,82.6,89.8,1
TRA076-000475,2024-04-25,R5,T1,95.0,68.3,149.6,139.2,1
TRA076-000476,2024-04-25,R1,T2,103.2,9.0,137.9,148.7,1
TRA076-000477,2024-04-25,R1,T3,94.4,23.3,137.3,138.6,1
TRA076-000478,2024-04-26,R3,T1,103.6,115.1,152.2,149.1,1
TRA076-000479,2024-04-26,R6,T2,29.3,3.0,51.7,63.7,1
TRA076-000480,2024-04-26,R4,T3,27.2,138.6,52.2,61.3,1
TRA076-000481,2024-04-26,R6,T1,94.2,116.8,124.0,138.3,1
TRA076-000482,2024-04-27,R3,T2,130.0,44.9,182.5,179.5,1
TRA076-000483,2024-04-27,R4,T3,33.5,111.0,90.0,68.5,1
TRA076-000484,2024-04-27,R5,T1,45.1,136.1,87.9,81.9,1
TRA076-000485,2024-04-27,R5,T2,63.4,145.0,120.3,102.9,1
TRA076-000486,2024-04-28,R6,T3,10.6,143.7,36.9,42.2,1
TRA076-000487,2024-04-28,R5,T1,117.0,1.8,134.5,164.5,1
TRA076-000488,2024-04-28,R3,T2,48.7,95.4,,86.0,0
TRA076-000489,2024-04-28,R2,T3,29.9,97.2,69.9,64.4,1
TRA076-000490,2024-04-29,R1,T1,121.3,29.0,172.6,169.5,1
TRA076-000491,2024-04-29,R3,T2,138.3,13.2,167.0,189.0,1
TRA076-000492,2024-04-29,R2,T3,34.2,136.0,89.1,69.3,1
TRA076-000493,2024-04-29,R6,T1,71.8,11.4,122.4,112.6,1
TRA076-000494,2024-04-30,R4,T2,19.4,90.5,22.0,52.3,1
TRA076-000495,2024-04-30,R3,T3,20.0,104.2,69.1,53.0,1
TRA076-000496,2024-04-30,R4,T1,116.3,28.2,159.1,163.7,1
TRA076-000497,2024-04-30,R1,T2,122.4,20.6,152.9,170.8,1
TRA076-000498,2024-05-01,R2,T3,115.5,74.5,170.7,162.8,1
TRA076-000499,2024-05-01,R2,T1,88.1,27.1,,131.3,1
TRA076-000500,2024-05-01,R3,T2,10.8,139.6,56.4,42.4,1
TRA076-000501,2024-05-01,R3,T3,64.7,75.9,111.8,104.4,1
TRA076-000502,2024-05-02,R1,T1,25.1,17.8,33.3,58.9,1
TRA076-000503,2024-05-02,R6,T2,126.2,129.0,189.6,175.1,1
TRA076-000504,2024-05-02,R3,T3,11.5,141.0,50.8,43.2,1
TRA076-000505,2024-05-02,R5,T1,61.2,18.0,88.8,100.4,1
TRA076-000506,2024-05-03,R1,T2,41.3,125.4,92.4,77.5,1
TRA076-000507,2024-05-03,R5,T3,4.5,137.8,37.8,35.2,1
TRA076-000508,2024-05-03,R5,T1,98.7,94.0,149.8,143.5,1
TRA076-000509,2024-05-03,R6,T2,35.0,134.8,53.2,70.2,1
TRA076-000510,2024-05-04,R4,T3,132.6,149.6,210.0,182.5,1
TRA076-000511,2024-05-04,R2,T1,128.5,108.6,167.4,177.8,1
TRA076-000512,2024-05-04,R3,T2,93.9,90.6,126.4,138.0,1
TRA076-000513,2024-05-04,R4,T3,108.6,14.7,127.6,154.9,1
TRA076-000514,2024-05-05,R3,T1,20.5,74.1,49.7,53.6,1
TRA076-000515,2024-05-05,R1,T2,56.5,145.3,95.1,95.0,1
TRA076-000516,2024-05-05,R1,T3,87.8,128.7,133.1,131.0,1
TRA076-000517,2024-05-05,R4,T1,10.5,23.1,45.9,42.1,1
TRA076-000518,2024-05-05,R4,T2,105.1,105.5,,150.9,0
TRA076-000519,2024-05-06,R2,T3,47.1,21.0,102.1,84.2,1
TRA076-000520,2024-05-06,R4,T1,85.0,25.9,103.7,127.7,1
TRA076-000521,2024-05-06,R1,T2,141.4,5.6,187.1,192.6,1
TRA076-000522,2024-05-06,R4,T3,57.6,53.4,85.1,96.2,1
TRA076-000523,2024-05-07,R6,T1,131.9,148.5,190.2,181.7,1
TRA076-000524,2024-05-07,R4,T2,31.8,48.4,58.7,66.6,1
TRA076-000525,2024-05-07,R2,T3,6.8,46.9,,37.8,0
TRA076-000526,2024-05-07,R5,T1,106.8,21.8,130.9,152.8,1
TRA076-000527,2024-05-08,R4,T2,146.9,131.1,194.5,198.9,1
TRA076-000528,2024-05-08,R2,T3,124.8,120.3,188.7,173.5,1
TRA076-000529,2024-05-08,R5,T1,32.3,147.3,78.5,67.1,1
TRA076-000530,2024-05-08,R1,T2,125.0,130.8,156.0,173.8,1
TRA076-000531,2024-05-09,R1,T3,136.5,78.2,215.1,187.0,1
TRA076-000532,2024-05-09,R3,T1,118.8,13.4,144.9,166.6,1
TRA076-000533,2024-05-09,R3,T2,10.2,147.5,37.6,41.7,1
TRA076-000534,2024-05-09,R3,T3,67.0,38.3,106.7,107.0,1
TRA076-000535,2024-05-10,R1,T1,43.0,148.3,97.8,79.4,1
TRA076-000536,2024-05-10,R3,T2,90.3,145.3,165.1,133.8,1
TRA076-000537,2024-05-10,R1,T3,112.7,136.7,187.7,159.6,1
TRA076-000538,2024-05-10,R6,T1,47.3,105.2,71.0,84.4,1
TRA076-000539,2024-05-11,R5,T2,118.4,98.8,153.4,166.2,1
TRA076-000540,2024-05-11,R6,T3,143.7,80.1,215.2,195.3,1
TRA076-000541,2024-05-11,R4,T1,8.0,101.1,22.7,39.2,1
TRA076-000542,2024-05-11,R2,T2,109.2,118.8,174.4,155.6,1
TRA076-000543,2024-05-12,R3,T3,6.9,142.3,35.0,37.9,1
TRA076-000544,2024-05-12,R1,T1,57.5,16.0,86.6,96.1,1
TRA076-000545,2024-05-12,R5,T2,25.0,119.9,52.4,58.8,1
TRA076-000546,2024-05-12,R5,T3,17.3,39.7,51.0,49.9,1
TRA076-000547,2024-05-13,R1,T1,16.8,22.2,13.5,49.3,1
TRA076-000548,2024-05-13,R5,T2,120.3,71.4,181.5,168.3,1
TRA076-000549,2024-05-13,R6,T3,54.8,47.8,133.5,93.0,1
TRA076-000550,2024-05-13,R6,T1,52.5,70.0,87.5,90.4,1
TRA076-000551,2024-05-14,R2,T2,122.4,60.6,150.0,170.8,1
TRA076-000552,2024-05-14,R1,T3,51.1,22.7,93.3,88.8,1
TRA076-000553,2024-05-14,R1,T1,114.3,29.7,155.1,161.4,1
TRA076-000554,2024-05-14,R6,T2,74.2,126.9,117.5,115.3,1
TRA076-000555,2024-05-14,R2,T3,112.6,90.5,167.2,159.5,1
TRA076-000556,2024-05-15,R5,T1,102.7,133.1,131.6,148.1,1
TRA076-000557,2024-05-15,R6,T2,49.6,17.1,93.7,87.0,1
TRA076-000558,2024-05-15,R5,T3,49.7,96.7,90.4,87.2,1
TRA076-000559,2024-05-15,R4,T1,3.7,36.5,14.1,34.3,1
TRA076-000560,2024-05-16,R5,T2,94.9,67.3,154.1,139.1,1
TRA076-000561,2024-05-16,R4,T3,19.9,39.1,13.5,52.9,1
TRA076-000562,2024-05-16,R4,T1,25.8,90.3,25.7,59.7,1
TRA076-000563,2024-05-16,R1,T2,149.9,8.3,169.7,202.4,1
TRA076-000564,2024-05-17,R5,T3,15.3,56.1,53.2,47.6,1
TRA076-000565,2024-05-17,R2,T1,65.2,41.5,101.9,105.0,1
TRA076-000566,2024-05-17,R5,T2,70.2,132.1,,110.7,0
TRA076-000567,2024-05-17,R2,T3,36.9,31.2,56.4,72.4,1
TRA076-000568,2024-05-18,R3,T1,69.0,123.6,111.7,109.3,1
TRA076-000569,2024-05-18,R4,T2,103.4,32.5,146.5,148.9,1
TRA076-000570,2024-05-18,R3,T3,65.2,98.3,115.2,105.0,1
TRA076-000571,2024-05-18,R4,T1,25.5,77.0,58.8,59.3,1
TRA076-000572,2024-05-19,R4,T2,99.9,18.0,118.0,144.9,1
TRA076-000573,2024-05-19,R2,T3,51.4,57.7,107.6,89.1,1
TRA076-000574,2024-05-19,R2,T1,70.3,129.6,98.7,110.8,1
TRA076-000575,2024-05-19,R4,T2,26.0,145.8,36.3,59.9,1
TRA076-000576,2024-05-20,R1,T3,98.5,144.4,156.6,143.3,1
TRA076-000577,2024-05-20,R4,T1,63.4,6.7,60.1,102.9,1
TRA076-000578,2024-05-20,R3,T2,74.6,25.6,113.6,115.8,1
TRA076-000579,2024-05-20,R5,T3,85.9,15.2,88.6,128.8,1
TRA076-000580,2024-05-21,R6,T1,120.5,5.2,172.9,168.6,1
TRA076-000581,2024-05-21,R4,T2,59.5,55.1,110.0,98.4,1
TRA076-000582,2024-05-21,R1,T3,86.8,38.9,,129.8,1
TRA076-000583,2024-05-21,R6,T1,75.4,108.6,128.7,116.7,1
TRA076-000584,2024-05-22,R5,T2,51.3,54.9,51.2,89.0,1
TRA076-000585,2024-05-22,R4,T3,116.8,89.6,211.3,164.3,1
TRA076-000586,2024-05-22,R4,T1,14.9,138.1,31.6,47.1,1
TRA076-000587,2024-05-22,R5,T2,99.5,63.7,163.6,144.4,1
TRA076-000588,2024-05-23,R5,T3,7.1,38.9,16.6,38.2,1
TRA076-000589,2024-05-23,R3,T1,51.4,78.2,103.7,89.1,1
TRA076-000590,2024-05-23,R6,T2,105.8,22.0,137.0,151.7,1
TRA076-000591,2024-05-23,R3,T3,66.7,135.1,119.0,106.7,1
TRA076-000592,2024-05-24,R2,T1,39.5,128.3,60.2,75.4,1
TRA076-000593,2024-05-24,R4,T2,128.2,110.8,179.2,177.4,1
TRA076-000594,2024-05-24,R1,T3,46.2,90.0,83.1,83.1,1
TRA076-000595,2024-05-24,R5,T1,55.9,78.8,84.4,94.3,1
TRA076-000596,2024-05-24,R2,T2,97.9,78.7,150.8,142.6,1
TRA076-000597,2024-05-25,R4,T3,124.5,108.4,187.6,173.2,1
TRA076-000598,2024-05-25,R4,T1,130.8,96.0,187.0,180.4,1
TRA076-000599,2024-05-25,R4,T2,114.1,88.9,130.5,161.2,1
TRA076-000600,2024-05-25,R2,T3,91.5,5.1,115.9,135.2,1
TRA076-000601,2024-05-26,R2,T1,142.9,48.0,166.6,194.3,1
TRA076-000602,2024-05-26,R2,T2,125.8,42.9,186.7,174.7,1
TRA076-000603,2024-05-26,R1,T3,4.3,74.2,48.2,34.9,1
TRA076-000604,2024-05-26,R2,T1,18.2,115.6,53.3,50.9,1
TRA076-000605,2024-05-27,R3,T2,132.1,81.6,174.7,181.9,1
TRA076-000606,2024-05-27,R1,T3,63.2,72.1,98.5,102.7,1
TRA076-000607,2024-05-27,R6,T1,34.6,34.2,47.1,69.8,1
TRA076-000608,2024-05-27,R5,T2,114.4,132.7,160.6,161.6,1
TRA076-000609,2024-05-28,R5,T3,95.6,124.8,152.5,139.9,1
TRA076-000610,2024-05-28,R4,T1,137.7,46.6,178.3,188.4,1
TRA076-000611,2024-05-28,R4,T2,130.5,64.3,174.3,180.1,1
TRA076-000612,2024-05-28,R6,T3,38.2,37.3,68.7,73.9,1
TRA076-000613,2024-05-29,R3,T1,138.1,54.9,164.1,188.8,1
TRA076-000614,2024-05-29,R3,T2,146.5,71.6,206.1,198.5,1
TRA076-000615,2024-05-29,R2,T3,22.0,57.4,61.8,55.3,1
TRA076-000616,2024-05-29,R2,T1,149.3,132.0,177.6,201.7,1
TRA076-000617,2024-05-30,R2,T2,147.9,137.5,220.7,200.1,1
TRA076-000618,2024-05-30,R6,T3,2.9,56.2,18.5,33.3,1
TRA076-000619,2024-05-30,R3,T1,49.4,12.0,101.6,86.8,1
TRA076-000620,2024-05-30,R6,T2,50.4,5.2,65.7,88.0,1
TRA076-000621,2024-05-31,R5,T3,61.7,44.4,95.8,101.0,1
TRA076-000622,2024-05-31,R4,T1,123.1,14.2,164.2,171.6,1
TRA076-000623,2024-05-31,R1,T2,51.2,10.2,70.0,88.9,1
TRA076-000624,2024-05-31,R2,T3,31.8,5.0,52.0,66.6,1
TRA076-000625,2024-06-01,R3,T1,40.0,126.6,66.5,76.0,1
TRA076-000626,2024-06-01,R1,T2,143.7,18.8,198.7,195.3,1
TRA076-000627,2024-06-01,R2,T3,63.2,137.4,112.0,102.7,1
TRA076-000628,2024-06-01,R6,T1,26.9,55.1,79.0,60.9,1
TRA076-000629,2024-06-02,R1,T2,148.5,34.9,190.1,200.8,1
TRA076-000630,2024-06-02,R5,T3,147.5,138.0,231.7,199.6,1
TRA076-000631,2024-06-02,R1,T1,63.4,2.2,101.8,102.9,1
TRA076-000632,2024-06-02,R6,T2,145.5,33.7,206.0,197.3,1
TRA076-000633,2024-06-02,R3,T3,61.0,58.8,,100.1,0
TRA076-000634,2024-06-03,R4,T1,117.1,74.9,"160,2",164.7,1
TRA076-000635,2024-06-03,R5,T2,112.5,5.9,148.3,159.4,1
TRA076-000636,2024-06-03,R2,T3,82.9,80.6,,125.3,0
TRA076-000637,2024-06-03,R2,T1,122.4,110.7,178.0,170.8,1
TRA076-000638,2024-06-04,R1,T2,7.4,106.7,37.2,38.5,1
TRA076-000639,2024-06-04,R4,T3,9.5,52.8,63.1,40.9,1
TRA076-000640,2024-06-04,R3,T1,53.6,109.2,82.2,91.6,1
TRA076-000641,2024-06-04,R3,T2,128.7,1.9,163.3,178.0,1
TRA076-000642,2024-06-05,R2,T3,3.6,34.7,24.8,34.1,1
TRA076-000643,2024-06-05,R3,T1,81.5,58.1,109.9,123.7,1
TRA076-000644,2024-06-05,R6,T2,118.0,10.0,,165.7,0
TRA076-000645,2024-06-05,R4,T3,125.3,131.8,183.4,174.1,1
TRA076-000646,2024-06-06,R1,T1,92.7,136.3,110.3,136.6,1
TRA076-000647,2024-06-06,R5,T2,55.6,54.2,82.2,93.9,1
TRA076-000648,2024-06-06,R3,T3,134.2,91.7,166.1,184.3,1
TRA076-000649,2024-06-06,R6,T1,135.8,110.4,164.4,186.2,1
TRA076-000650,2024-06-07,R3,T2,143.8,133.3,219.5,195.4,1
TRA076-000651,2024-06-07,R2,T3,149.6,144.0,220.8,202.0,1
TRA076-000652,2024-06-07,R5,T1,90.9,11.8,115.3,134.5,1
TRA076-000653,2024-06-07,R6,T2,18.2,28.0,26.9,50.9,1
TRA076-000654,2024-06-08,R5,T3,31.8,24.0,51.4,66.6,1
TRA076-000655,2024-06-08,R4,T1,33.6,131.5,70.6,68.6,1
TRA076-000656,2024-06-08,R4,T2,20.1,9.1,21.9,53.1,1
TRA076-000657,2024-06-08,R5,T3,135.3,138.4,217.2,185.6,1
TRA076-000658,2024-06-09,R6,T1,49.1,75.2,79.8,86.5,1
TRA076-000659,2024-06-09,R4,T2,142.1,133.8,209.5,193.4,1
TRA076-000660,2024-06-09,R6,T3,30.4,60.1,50.5,65.0,1
TRA076-000661,2024-06-09,R6,T1,73.5,121.1,96.2,114.5,1
TRA076-000662,2024-06-10,R1,T2,43.7,30.3,59.2,80.3,1
TRA076-000663,2024-06-10,R3,T3,141.2,31.7,191.6,192.4,1
TRA076-000664,2024-06-10,R6,T1,118.3,45.4,158.9,166.0,1
TRA076-000665,2024-06-10,R5,T2,99.8,119.6,,144.8,1
TRA076-000666,2024-06-11,R4,T3,136.5,42.7,176.1,187.0,1
TRA076-000667,2024-06-11,R4,T1,124.6,78.5,159.0,173.3,1
TRA076-000668,2024-06-11,R1,T2,139.9,140.4,207.1,190.9,1
TRA076-000669,2024-06-11,R1,T3,147.4,46.5,213.7,199.5,1
TRA076-000670,2024-06-12,R3,T1,19.8,101.9,34.8,52.8,1
TRA076-000671,2024-06-12,R6,T2,52.6,137.0,109.9,90.5,1
TRA076-000672,2024-06-12,R5,T3,106.4,143.7,163.7,152.4,1
TRA076-000673,2024-06-12,R1,T1,146.7,38.1,174.4,198.7,1
TRA076-000674,2024-06-12,R6,T2,75.5,41.8,112.6,116.8,1
TRA076-000675,2024-06-13,R3,T3,72.9,94.3,109.2,113.8,1
TRA076-000676,2024-06-13,R6,T1,95.6,5.7,81.1,139.9,1
TRA076-000677,2024-06-13,R1,T2,142.3,86.3,190.9,193.6,1
TRA076-000678,2024-06-13,R3,T3,9.3,35.4,44.7,40.7,1
TRA076-000679,2024-06-14,R6,T1,24.3,126.6,39.0,57.9,1
TRA076-000680,2024-06-14,R6,T2,31.4,81.5,50.9,66.1,1
TRA076-000681,2024-06-14,R6,T3,130.9,93.9,200.3,180.5,1
TRA076-000682,2024-06-14,R2,T1,9.2,38.0,32.9,40.6,1
TRA076-000683,2024-06-15,R1,T2,146.7,25.6,199.7,198.7,1
TRA076-000684,2024-06-15,R6,T3,120.6,122.5,209.6,168.7,1
TRA076-000685,2024-06-15,R1,T1,124.0,34.6,149.2,172.6,1
TRA076-000686,2024-06-15,R3,T2,65.8,149.1,118.9,105.7,1
TRA076-000687,2024-06-16,R2,T3,10.2,78.9,,41.7,0
TRA076-000688,2024-06-16,R5,T1,141.1,28.7,187.7,192.3,1
TRA076-000689,2024-06-16,R4,T2,29.9,20.9,53.5,64.4,1
TRA076-000690,2024-06-16,R2,T3,138.1,78.8,203.5,188.8,1
TRA076-000691,2024-06-17,R6,T1,65.5,26.8,62.3,105.3,1
TRA076-000692,2024-06-17,R1,T2,126.9,126.2,195.3,175.9,1
TRA076-000693,2024-06-17,R1,T3,44.7,106.7,89.4,81.4,1
TRA076-000694,2024-06-17,R1,T1,54.3,8.7,60.2,92.4,1
TRA076-000695,2024-06-18,R3,T2,146.3,89.1,,198.2,0
TRA076-000696,2024-06-18,R3,T3,55.3,14.9,83.9,93.6,1
TRA076-000697,2024-06-18,R1,T1,111.8,106.4,139.0,158.6,1
TRA076-000698,2024-06-18,R2,T2,10.0,89.8,29.0,41.5,1
TRA076-000699,2024-06-19,R1,T3,9.3,74.9,48.9,40.7,1
TRA076-000700,2024-06-19,R1,T1,7.9,85.6,28.7,39.1,1
TRA076-000701,2024-06-19,R1,T2,43.1,19.6,56.3,79.6,1
TRA076-000702,2024-06-19,R4,T3,44.2,120.2,85.0,80.8,1
TRA076-000703,2024-06-20,R3,T1,42.8,57.6,84.7,79.2,1
TRA076-000704,2024-06-20,R4,T2,133.0,116.3,183.6,182.9,1
TRA076-000705,2024-06-20,R5,T3,107.6,100.9,167.4,153.7,1
TRA076-000706,2024-06-20,R6,T1,101.5,128.4,139.9,146.7,1
TRA076-000707,2024-06-21,R3,T2,108.2,24.3,144.0,154.4,1
TRA076-000708,2024-06-21,R6,T3,63.9,45.0,68.9,103.5,1
TRA076-000709,2024-06-21,R2,T1,40.9,25.8,60.3,77.0,1
TRA076-000710,2024-06-21,R5,T2,33.0,31.2,66.2,67.9,1
TRA076-000711,2024-06-22,R5,T3,138.6,69.8,200.5,189.4,1
TRA076-000712,2024-06-22,R4,T1,100.9,51.2,182.8,146.0,1
TRA076-000713,2024-06-22,R5,T2,91.9,138.3,127.2,135.7,1
TRA076-000714,2024-06-22,R6,T3,58.3,39.7,81.6,97.0,1
TRA076-000715,2024-06-22,R5,T1,13.3,33.6,39.6,45.3,1
TRA076-000716,2024-06-23,R2,T2,21.6,144.7,37.9,54.8,1
TRA076-000717,2024-06-23,R5,T3,147.1,143.4,193.7,199.2,1
