registro_id,fecha,cliente,plan,zona,antiguedad_meses,consumo_gb,incidencias,baja_30d,motivo_baja
TEL100-000384,2024-04-03,C0024,total,sur,92,39.42,1,0,
TEL100-000385,2024-04-03,C0025,esencial,centro,32,19.05,0,0,
TEL100-000386,2024-04-03,C0026,plus,sur,59,26.24,4,1,precio
TEL100-000387,2024-04-03,C0027,total,centro,16,35.5,0,0,
TEL100-000388,2024-04-03,C0028,esencial,norte,53,13.65,2,0,
TEL100-000389,2024-04-03,C0029, PLUS ,centro,40,31.1,0,0,
TEL100-000390,2024-04-03,C0030,total,norte,45,41.11,1,0,
TEL100-000391,2024-04-03,C0031,esencial,centro,13,6.23,0,0,
TEL100-000392,2024-04-03,C0032,plus,norte,35,37.28,0,1,precio
TEL100-000393,2024-04-03,C0033,total,sur,92,49.26,1,0,
TEL100-000394,2024-04-03,C0034,esencial,norte,72,11.43,1,0,
TEL100-000395,2024-04-03,C0035,plus,sur,84,38.43,1,0,
TEL100-000396,2024-04-03,C0036,total,norte,54,42.11,2,0,
TEL100-000397,2024-04-03,C0037,esencial,norte,36,4.0,0,0,
TEL100-000398,2024-04-03,C0038,plus,centro,40,16.97,2,1,precio
TEL100-000399,2024-04-03,C0039,total,norte,84,46.83,3,0,
TEL100-000400,2024-04-03,C0040,esencial,norte,77,13.92,0,0,
TEL100-000401,2024-04-03,C0041,plus,norte,76,34.09,1,0,
TEL100-000402,2024-04-03,C0042,total,norte,25,56.89,0,0,
TEL100-000403,2024-04-03,C0043,esencial,centro,10,17.2,0,0,
TEL100-000404,2024-04-03,C0044,plus,centro,93,38.11,0,0,
TEL100-000405,2024-04-03,C0045,total,norte,55,57.76,1,0,
TEL100-000406,2024-04-03,C0046,esencial,norte,16,0,1,0,
TEL100-000407,2024-04-03,C0047,plus,centro,65,25.33,2,0,
TEL100-000408,2024-04-03,C0048,total,sur,65,33.88,0,0,
TEL100-000409,2024-04-03,C0049,esencial,centro,89,0,0,0,
TEL100-000410,2024-04-03,C0050,plus,norte,37,30.8,0,0,
TEL100-000411,2024-04-03,C0051,total,centro,72,55.23,0,0,
TEL100-000412,2024-04-03,C0052,esencial,norte,88,5.96,0,0,
TEL100-000413,2024-04-03,C0053,plus,centro,50,23.29,0,0,
TEL100-000414,2024-04-03,C0054,total,sur,51,51.04,1,0,
TEL100-000415,2024-04-03,C0055,esencial,norte,35,0,0,0,
TEL100-000416,2024-04-03,C0056,plus,centro,67,,1,0,
TEL100-000417,2024-04-03,C0057,total,sur,37,44.25,0,0,
TEL100-000418,2024-04-03,C0058,esencial,centro,57,9.79,1,0,
TEL100-000419,2024-04-03,C0059,plus,centro,88,22.91,0,0,
TEL100-000420,2024-04-03,C0060,total,norte,60,35.53,4,0,
TEL100-000421,2024-04-03,C0061,esencial,centro,13,6.44,0,0,
TEL100-000422,2024-04-03,C0062,plus,centro,35,15.8,1,0,
TEL100-000423,2024-04-03,C0063,total,centro,6,"47,23",0,0,
TEL100-000424,2024-04-03,C0064,esencial,centro,85,11.68,1,0,
TEL100-000425,2024-04-03,C0065,plus,centro,9,34.34,0,1,precio
TEL100-000426,2024-04-03,C0066,total,sur,45,56.06,0,0,
TEL100-000427,2024-04-03,C0067,esencial,sur,67,12.49,3,0,
TEL100-000428,2024-04-03,C0068,plus,norte,29,31.36,0,0,
TEL100-000429,2024-04-03,C0069,total,sur,51,51.97,0,0,
TEL100-000430,2024-04-03,C0070,esencial,centro,5,10.36,2,0,
TEL100-000431,2024-04-03,C0071,plus,centro,71,32.85,0,0,
TEL100-000432,2024-04-03,C0072,total,norte,30,-999,0,0,
TEL100-000433,2024-04-03,C0073,esencial,sur,24,0.25,0,0,
TEL100-000434,2024-04-03,C0074,plus,centro,45,17.2,2,0,
TEL100-000435,2024-04-03,C0075,total,sur,55,38.38,0,0,
TEL100-000436,2024-04-03,C0076,esencial,centro,48,11.0,0,0,
TEL100-000437,2024-04-03,C0077,plus,sur,30,28.57,0,0,
TEL100-000438,2024-04-03,C0078,total,centro,72,51.28,0,0,
TEL100-000439,2024-04-03,C0079,esencial,sur,80,4.32,0,0,
TEL100-000440,2024-04-03,C0080,plus,sur,75,33.51,0,0,
TEL100-000441,2024-04-03,C0081,total,norte,22,43.93,0,0,
TEL100-000442,2024-04-03,C0082,esencial,centro,29,17.85,0,0,
TEL100-000443,2024-04-03,C0083,plus,centro,33,32.23,0,0,
TEL100-000444,2024-04-03,C0084,total,norte,21,43.56,0,0,
TEL100-000445,2024-04-03,C0085,esencial,centro,40,1.92,0,1,mudanza
TEL100-000446,2024-04-03,C0086,plus,norte,68,30.24,0,0,
TEL100-000447,2024-04-03,C0087,total,centro,49,60.39,4,0,
TEL100-000448,2024-04-03,C0088,esencial,norte,13,15.84,1,0,
TEL100-000449,2024-04-03,C0089,plus,sur,34,31.35,2,0,
TEL100-000450,2024-04-03,C0090,total,sur,35,62.39,1,0,
TEL100-000451,2024-04-03,C0091,esencial,norte,55,8.63,0,0,
TEL100-000452,2024-04-03,C0092,plus,sur,31,33.24,0,0,
TEL100-000453,2024-04-03,C0093,total,centro,56,36.65,0,0,
TEL100-000454,2024-04-03,C0094,esencial,norte,37,1.07,0,0,
TEL100-000455,2024-04-03,C0095,plus,norte,78,33.66,0,0,
TEL100-000456,2024-04-03,C0096,total,sur,70,49.9,1,0,
TEL100-000457,2024-04-03,C0097,esencial,norte,23,9.76,0,0,
TEL100-000458,2024-04-03,C0098,plus,centro,23,19.43,0,0,
TEL100-000459,2024-04-03,C0099,total,sur,78,37.04,2,0,
TEL100-000460,2024-04-03,C0100,esencial,norte,7,0,0,0,
TEL100-000461,2024-04-03,C0101,plus,sur,22,26.82,0,0,
TEL100-000462,2024-04-03,C0102,total,centro,71,37.36,0,0,
TEL100-000463,2024-04-03,C0103,esencial,sur,43,6.97,0,0,
TEL100-000464,2024-04-03,C0104,plus,centro,13,23.52,0,0,
TEL100-000465,2024-04-03,C0105,total,norte,18,40.2,1,0,
TEL100-000466,2024-04-03,C0106,esencial,centro,56,1.25,0,0,
TEL100-000467,2024-04-03,C0107,plus,centro,8,45.09,4,0,
TEL100-000468,2024-04-03,C0108,total,centro,4,47.85,1,0,
TEL100-000469,2024-04-03,C0109,esencial,sur,68,4.83,1,0,
TEL100-000470,2024-04-03,C0110,plus,centro,86,32.47,2,1,mudanza
TEL100-000471,2024-04-03,C0111,total,norte,26,38.81,0,0,
TEL100-000472,2024-04-03,C0112,esencial,norte,25,13.29,2,0,
TEL100-000473,2024-04-03,C0113,plus,sur,34,22.27,0,0,
TEL100-000474,2024-04-03,C0114,total,norte,23,36.79,1,0,
TEL100-000475,2024-04-03,C0115,esencial,centro,25,9.8,3,0,
TEL100-000476,2024-04-03,C0116,plus,centro,15,33.38,0,0,
TEL100-000477,2024-04-03,C0117,total,sur,63,52.91,1,0,
TEL100-000478,2024-04-03,C0118,esencial,norte,17,9.82,0,0,
TEL100-000479,2024-04-03,C0119,plus,sur,49,33.64,0,0,
TEL100-000480,2024-04-03,C0120,total,norte,87,42.48,0,0,
TEL100-000481,2024-05-04,C0001,esencial,norte,11,10.33,1,0,
TEL100-000482,2024-05-04,C0002,plus,norte,12,43.97,1,0,
TEL100-000483,2024-05-04,C0003,total,sur,35,57.38,1,0,
TEL100-000484,2024-05-04,C0004,esencial,norte,84,5.87,0,0,
TEL100-000485,2024-05-04,C0005,plus,sur,21,30.19,0,0,
TEL100-000486,2024-05-04,C0006, TOTAL ,norte,6,59.04,0,0,
TEL100-000487,2024-05-04,C0007,esencial,centro,79,8.68,0,0,
TEL100-000488,2024-05-04,C0008,plus,norte,74,30.57,0,0,
TEL100-000489,2024-05-04,C0009,total,sur,47,42.18,0,0,
TEL100-000490,2024-05-04,C0010,esencial,sur,91,17.91,0,1,precio
TEL100-000491,2024-05-04,C0011,plus,norte,93,36.87,0,0,
TEL100-000492,2024-05-04,C0012,total,sur,16,45.86,0,0,
TEL100-000493,2024-05-04,C0013,esencial,norte,9,28.53,4,0,
TEL100-000494,2024-05-04,C0014,plus,centro,74,36.24,0,0,
TEL100-000495,2024-05-04,C0015,total,centro,94,42.78,1,0,
TEL100-000496,2024-05-04,C0016,esencial,sur,55,9.35,0,0,
TEL100-000497,2024-05-04,C0017,plus,sur,64,11.97,0,0,
TEL100-000498,2024-05-04,C0018,total,sur,18,49.22,1,0,
TEL100-000499,2024-05-04,C0019,esencial,norte,39,,3,0,
TEL100-000500,2024-05-04,C0020,plus,sur,77,29.12,0,0,
TEL100-000501,2024-05-04,C0021,total,sur,17,52.65,0,0,
TEL100-000502,2024-05-04,C0022,esencial,centro,94,1.89,0,0,
TEL100-000503,2024-05-04,C0023,plus,centro,54,23.98,2,0,
TEL100-000504,2024-05-04,C0024,total,sur,93,45.74,2,0,
TEL100-000505,2024-05-04,C0025,esencial,centro,33,9.93,1,0,
TEL100-000506,2024-05-04,C0026,plus,sur,60,33.13,2,0,
TEL100-000507,2024-05-04,C0027,total,centro,17,51.77,0,0,
TEL100-000508,2024-05-04,C0028,esencial,norte,54,10.52,2,0,
TEL100-000509,2024-05-04,C0029,plus,centro,41,28.04,0,0,
TEL100-000510,2024-05-04,C0030,total,norte,46,51.39,0,1,mudanza
TEL100-000511,2024-05-04,C0031,esencial,centro,14,13.6,2,1,servicio
TEL100-000512,2024-05-04,C0032,plus,norte,36,36.19,0,0,
TEL100-000513,2024-05-04,C0033,total,sur,93,48.59,0,0,
TEL100-000514,2024-05-04,C0034,esencial,norte,73,6.89,0,0,
TEL100-000515,2024-05-04,C0035,plus,sur,85,36.71,0,0,
TEL100-000516,2024-05-04,C0036,total,norte,55,46.86,1,0,
TEL100-000517,2024-05-04,C0037,esencial,norte,37,16.76,0,0,
TEL100-000518,2024-05-04,C0038,plus,centro,41,33.84,1,0,
TEL100-000519,2024-05-04,C0039,total,norte,85,41.51,2,0,
TEL100-000520,2024-05-04,C0040,esencial,norte,78,4.73,1,1,precio
TEL100-000521,2024-05-04,C0041,plus,norte,77,32.6,1,0,
TEL100-000522,2024-05-04,C0042,total,norte,26,48.13,3,0,
TEL100-000523,2024-05-04,C0043,esencial,centro,11,16.91,0,0,
TEL100-000524,2024-05-04,C0044,plus,centro,94,43.13,1,0,
TEL100-000525,2024-05-04,C0045,total,norte,56,50.25,0,0,
TEL100-000526,2024-05-04,C0046,esencial,norte,17,13.12,0,0,
TEL100-000527,2024-05-04,C0047,plus,centro,66,28.84,0,0,
TEL100-000528,2024-05-04,C0048,total,sur,66,42.8,1,0,
TEL100-000529,2024-05-04,C0049,esencial,centro,90,18.69,0,0,
TEL100-000530,2024-05-04,C0050,plus,norte,38,24.86,0,0,
TEL100-000531,2024-05-04,C0051,total,centro,73,47.04,0,0,
TEL100-000532,2024-05-04,C0052,esencial,norte,89,19.08,2,0,
TEL100-000533,2024-05-04,C0053,plus,centro,51,33.55,0,0,
TEL100-000534,2024-05-04,C0054,total,sur,52,45.33,0,0,
TEL100-000535,2024-05-04,C0055,esencial,norte,36,13.99,1,0,
TEL100-000536,2024-05-04,C0056,plus,centro,68,24.64,0,0,
TEL100-000537,2024-05-04,C0057,total,sur,38,35.96,1,0,
TEL100-000538,2024-05-04,C0058,esencial,centro,58,17.86,0,0,
TEL100-000539,2024-05-04,C0059,plus,centro,89,40.98,2,0,
TEL100-000540,2024-05-04,C0060,total,norte,61,45.08,1,0,
TEL100-000541,2024-05-04,C0061,esencial,centro,14,10.38,3,0,
TEL100-000542,2024-05-04,C0062,plus,centro,36,30.39,0,0,
TEL100-000543,2024-05-04,C0063,total,centro,7,49.06,0,0,
TEL100-000544,2024-05-04,C0064,esencial,centro,86,13.84,1,0,
TEL100-000545,2024-05-04,C0065,plus,centro,10,26.83,1,0,
TEL100-000546,2024-05-04,C0066,total,sur,46,26.01,1,0,
TEL100-000547,2024-05-04,C0067,esencial,sur,68,12.4,0,0,
TEL100-000548,2024-05-04,C0068,plus,norte,30,36.21,3,0,
TEL100-000549,2024-05-04,C0069,total,sur,52,51.32,0,0,
TEL100-000550,2024-05-04,C0070,esencial,centro,6,17.22,0,0,
TEL100-000551,2024-05-04,C0071,plus,centro,72,21.43,3,1,mudanza
TEL100-000552,2024-05-04,C0072,total,norte,31,59.33,0,0,
TEL100-000553,2024-05-04,C0073,esencial,sur,25,16.95,1,1,precio
TEL100-000554,2024-05-04,C0074,plus,centro,46,34.25,0,0,
TEL100-000555,2024-05-04,C0075,total,sur,56,51.62,0,0,
TEL100-000556,2024-05-04,C0076,esencial,centro,49,9.85,0,0,
TEL100-000557,2024-05-04,C0077,plus,sur,31,29.02,1,0,
TEL100-000558,2024-05-04,C0078,total,centro,73,43.39,0,0,
TEL100-000559,2024-05-04,C0079,esencial,sur,81,23.86,0,0,
TEL100-000560,2024-05-04,C0080,plus,sur,76,17.33,0,0,
TEL100-000561,2024-05-04,C0081,total,norte,23,43.06,0,1,servicio
TEL100-000562,2024-05-04,C0082,esencial,centro,30,20.37,1,0,
TEL100-000563,2024-05-04,C0083,plus,centro,34,25.24,3,0,
TEL100-000564,2024-05-04,C0084,total,norte,22,41.3,2,0,
TEL100-000565,2024-05-04,C0085,esencial,centro,41,15.74,0,0,
TEL100-000566,2024-05-04,C0086,plus,norte,69,37.62,0,0,
TEL100-000567,2024-05-04,C0087,total,centro,50,51.22,1,0,
TEL100-000568,2024-05-04,C0088,esencial,norte,14,0,0,0,
TEL100-000569,2024-05-04,C0089,plus,sur,35,26.89,1,0,
TEL100-000570,2024-05-04,C0090,total,sur,36,55.87,0,0,
TEL100-000571,2024-05-04,C0091,esencial,norte,56,14.71,0,0,
TEL100-000572,2024-05-04,C0092,plus,sur,32,33.23,2,0,
TEL100-000573,2024-05-04,C0093,total,centro,57,53.99,1,0,
TEL100-000574,2024-05-04,C0094,esencial,norte,38,14.98,0,0,
TEL100-000575,2024-05-04,C0095,plus,norte,79,46.2,3,0,
TEL100-000576,2024-05-04,C0096,total,sur,71,52.86,0,0,
TEL100-000577,2024-05-04,C0097,esencial,norte,24,0,0,0,
TEL100-000578,2024-05-04,C0098,plus,centro,24,28.49,0,0,
TEL100-000579,2024-05-04,C0099,total,sur,79,46.06,1,0,
TEL100-000580,2024-05-04,C0100,esencial,norte,8,9.89,0,0,
TEL100-000581,2024-05-04,C0101,plus,sur,23,36.02,0,0,
TEL100-000582,2024-05-04,C0102,total,centro,72,,0,0,
TEL100-000583,2024-05-04,C0103, ESENCIAL ,sur,44,22.93,1,0,
TEL100-000584,2024-05-04,C0104,plus,centro,14,35.82,0,0,
TEL100-000585,2024-05-04,C0105,total,norte,19,38.46,1,0,
TEL100-000586,2024-05-04,C0106,esencial,centro,57,12.98,0,0,
TEL100-000587,2024-05-04,C0107,plus,centro,9,26.99,0,1,servicio
TEL100-000588,2024-05-04,C0108,total,centro,5,24.76,1,0,
TEL100-000589,2024-05-04,C0109,esencial,sur,69,12.7,0,1,precio
TEL100-000590,2024-05-04,C0110,plus,centro,87,35.69,0,0,
TEL100-000591,2024-05-04,C0111,total,norte,27,43.4,0,0,
TEL100-000592,2024-05-04,C0112,esencial,norte,26,2.87,0,0,
TEL100-000593,2024-05-04,C0113,plus,sur,35,38.31,1,0,
TEL100-000594,2024-05-04,C0114,total,norte,24,33.9,4,1,mudanza
TEL100-000595,2024-05-04,C0115,esencial,centro,26,0.73,2,0,
TEL100-000596,2024-05-04,C0116,plus,centro,16,22.67,0,0,
TEL100-000597,2024-05-04,C0117,total,sur,64,43.71,0,0,
TEL100-000598,2024-05-04,C0118,esencial,norte,18,10.16,0,0,
TEL100-000599,2024-05-04,C0119,plus,sur,50,42.97,4,0,
TEL100-000600,2024-05-04,C0120,total,norte,88,75.54,1,0,
TEL100-000601,2024-06-04,C0001,esencial,norte,12,32.0,2,0,
TEL100-000602,2024-06-04,C0002,plus,norte,13,39.59,0,0,
TEL100-000603,2024-06-04,C0003,total,sur,36,46.22,0,0,
TEL100-000604,2024-06-04,C0004,esencial,norte,85,11.78,0,0,
TEL100-000605,2024-06-04,C0005,plus,sur,22,31.51,0,0,
TEL100-000606,2024-06-04,C0006,total,norte,7,46.41,0,0,
TEL100-000607,2024-06-04,C0007,esencial,centro,80,16.59,1,0,
TEL100-000608,2024-06-04,C0008,plus,norte,75,19.42,1,0,
TEL100-000609,2024-06-04,C0009,total,sur,48,41.21,0,0,
TEL100-000610,2024-06-04,C0010,esencial,sur,92,6.41,1,0,
TEL100-000611,2024-06-04,C0011,plus,norte,94,20.65,1,0,
TEL100-000612,2024-06-04,C0012,total,sur,17,49.07,1,0,
TEL100-000613,2024-06-04,C0013,esencial,norte,10,10.97,3,0,
TEL100-000614,2024-06-04,C0014,plus,centro,75,30.31,3,0,
TEL100-000615,2024-06-04,C0015,total,centro,95,58.36,0,0,
TEL100-000616,2024-06-04,C0016,esencial,sur,56,4.51,1,0,
TEL100-000617,2024-06-04,C0017,plus,sur,65,44.45,0,0,
TEL100-000618,2024-06-04,C0018,total,sur,19,63.05,0,0,
TEL100-000619,2024-06-04,C0019,esencial,norte,40,0.79,1,0,
TEL100-000620,2024-06-04,C0020,plus,sur,78,31.12,0,0,
TEL100-000621,2024-06-04,C0021,total,sur,18,39.06,1,0,
TEL100-000622,2024-06-04,C0022,esencial,centro,95,11.26,0,0,
TEL100-000623,2024-06-04,C0023,plus,centro,55,28.94,1,0,
TEL100-000624,2024-06-04,C0024,total,sur,94,47.59,0,0,
TEL100-000625,2024-06-04,C0025,esencial,centro,34,0,0,0,
TEL100-000626,2024-06-04,C0026,plus,sur,61,24.97,0,0,
TEL100-000627,2024-06-04,C0027,total,centro,18,39.53,2,0,
TEL100-000628,2024-06-04,C0028,esencial,norte,55,22.47,0,0,
TEL100-000629,2024-06-04,C0029,plus,centro,42,43.4,0,0,
TEL100-000630,2024-06-04,C0030,total,norte,47,55.85,1,0,
TEL100-000631,2024-06-04,C0031,esencial,centro,15,7.73,1,0,
TEL100-000632,2024-06-04,C0032,plus,norte,37,26.01,0,0,
TEL100-000633,2024-06-04,C0033,total,sur,94,48.23,2,1,mudanza
TEL100-000634,2024-06-04,C0034,esencial,norte,74,"15,88",0,0,
TEL100-000635,2024-06-04,C0035,plus,sur,86,35.07,0,0,
TEL100-000636,2024-06-04,C0036,total,norte,56,40.71,1,0,
TEL100-000637,2024-06-04,C0037,esencial,norte,38,20.67,1,0,
TEL100-000638,2024-06-04,C0038,plus,centro,42,23.17,2,0,
TEL100-000639,2024-06-04,C0039,total,norte,86,51.45,1,0,
TEL100-000640,2024-06-04,C0040,esencial,norte,79,9.84,0,0,
TEL100-000641,2024-06-04,C0041,plus,norte,78,24.85,0,0,
TEL100-000642,2024-06-04,C0042,total,norte,27,41.12,0,0,
TEL100-000643,2024-06-04,C0043,esencial,centro,12,1.07,0,0,
TEL100-000644,2024-06-04,C0044,plus,centro,95,39.79,0,0,
TEL100-000645,2024-06-04,C0045,total,norte,57,45.15,1,0,
TEL100-000646,2024-06-04,C0046,esencial,norte,18,11.58,1,0,
TEL100-000647,2024-06-04,C0047,plus,centro,67,24.87,0,0,
TEL100-000648,2024-06-04,C0048,total,sur,67,54.9,0,0,
TEL100-000649,2024-06-04,C0049,esencial,centro,91,10.65,2,0,
TEL100-000650,2024-06-04,C0050,plus,norte,39,25.68,0,0,
TEL100-000651,2024-06-04,C0051,total,centro,74,46.65,1,1,mudanza
TEL100-000652,2024-06-04,C0052,esencial,norte,90,12.48,1,1,precio
TEL100-000653,2024-06-04,C0053,plus,centro,52,31.06,0,0,
TEL100-000654,2024-06-04,C0054,total,sur,53,49.05,0,0,
TEL100-000655,2024-06-04,C0055,esencial,norte,37,20.93,0,0,
TEL100-000656,2024-06-04,C0056,plus,centro,69,41.0,1,1,mudanza
TEL100-000657,2024-06-04,C0057,total,sur,39,29.86,1,0,
TEL100-000658,2024-06-04,C0058,esencial,centro,59,4.11,0,0,
TEL100-000659,2024-06-04,C0059,plus,centro,90,36.32,4,0,
TEL100-000660,2024-06-04,C0060,total,norte,62,42.21,2,1,mudanza
TEL100-000661,2024-06-04,C0061,esencial,centro,15,17.05,1,0,
TEL100-000662,2024-06-04,C0062,plus,centro,37,39.18,0,1,mudanza
TEL100-000663,2024-06-04,C0063,total,centro,8,43.08,1,0,
TEL100-000664,2024-06-04,C0064,esencial,centro,87,2.57,2,1,servicio
TEL100-000665,2024-06-04,C0065,plus,centro,11,,0,0,
TEL100-000666,2024-06-04,C0066,total,sur,47,54.77,0,0,
TEL100-000667,2024-06-04,C0067,esencial,sur,69,10.61,0,0,
TEL100-000668,2024-06-04,C0068,plus,norte,31,26.86,0,0,
TEL100-000669,2024-06-04,C0069,total,sur,53,26.24,0,0,
TEL100-000670,2024-06-04,C0070,esencial,centro,7,2.19,0,0,
TEL100-000671,2024-06-04,C0071,plus,centro,73,32.99,0,0,
TEL100-000672,2024-06-04,C0072,total,norte,32,34.68,1,0,
TEL100-000673,2024-06-04,C0073,esencial,sur,26,7.66,1,0,
TEL100-000674,2024-06-04,C0074,plus,centro,47,26.89,0,0,
TEL100-000675,2024-06-04,C0075,total,sur,57,58.62,3,0,
TEL100-000676,2024-06-04,C0076,esencial,centro,50,17.61,1,0,
TEL100-000677,2024-06-04,C0077,plus,sur,32,32.01,0,0,
TEL100-000678,2024-06-04,C0078,total,centro,74,60.23,1,0,
TEL100-000679,2024-06-04,C0079,esencial,sur,82,5.37,1,0,
TEL100-000680,2024-06-04,C0080, PLUS ,sur,77,27.62,1,0,
TEL100-000681,2024-06-04,C0081,total,norte,24,46.98,3,0,
TEL100-000682,2024-06-04,C0082,esencial,centro,31,6.15,1,0,
TEL100-000683,2024-06-04,C0083,plus,centro,35,26.93,3,0,
TEL100-000684,2024-06-04,C0084,total,norte,23,43.12,0,0,
TEL100-000685,2024-06-04,C0085,esencial,centro,42,10.09,1,0,
TEL100-000686,2024-06-04,C0086,plus,norte,70,25.06,0,0,
TEL100-000687,2024-06-04,C0087,total,centro,51,52.35,0,0,
TEL100-000688,2024-06-04,C0088,esencial,norte,15,15.2,0,0,
TEL100-000689,2024-06-04,C0089,plus,sur,36,25.17,1,0,
TEL100-000690,2024-06-04,C0090,total,sur,37,54.38,0,0,
TEL100-000691,2024-06-04,C0091,esencial,norte,57,9.11,0,0,
TEL100-000692,2024-06-04,C0092,plus,sur,33,49.22,4,0,
TEL100-000693,2024-06-04,C0093,total,centro,58,45.81,3,0,
TEL100-000694,2024-06-04,C0094,esencial,norte,39,13.55,0,0,
TEL100-000695,2024-06-04,C0095,plus,norte,80,25.47,0,0,
TEL100-000696,2024-06-04,C0096,total,sur,72,54.32,2,0,
TEL100-000697,2024-06-04,C0097,esencial,norte,25,6.71,3,0,
TEL100-000698,2024-06-04,C0098,plus,centro,25,21.98,0,0,
TEL100-000699,2024-06-04,C0099,total,sur,80,59.21,0,0,
TEL100-000700,2024-06-04,C0100,esencial,norte,9,11.12,2,0,
TEL100-000701,2024-06-04,C0101,plus,sur,24,39.47,0,0,
TEL100-000702,2024-06-04,C0102,total,centro,73,49.52,0,1,servicio
TEL100-000703,2024-06-04,C0103,esencial,sur,45,11.66,2,0,
TEL100-000704,2024-06-04,C0104,plus,centro,15,30.89,0,0,
TEL100-000705,2024-06-04,C0105,total,norte,20,41.25,3,0,
TEL100-000706,2024-06-04,C0106,esencial,centro,58,0,2,0,
TEL100-000707,2024-06-04,C0107,plus,centro,10,36.08,0,0,
TEL100-000708,2024-06-04,C0108,total,centro,6,47.49,2,0,
TEL100-000709,2024-06-04,C0109,esencial,sur,70,24.32,1,1,mudanza
TEL100-000710,2024-06-04,C0110,plus,centro,88,29.73,2,0,
TEL100-000711,2024-06-04,C0111,total,norte,28,51.44,1,0,
TEL100-000712,2024-06-04,C0112,esencial,norte,27,10.0,0,0,
TEL100-000713,2024-06-04,C0113,plus,sur,36,29.62,0,0,
TEL100-000714,2024-06-04,C0114,total,norte,25,44.86,0,0,
TEL100-000715,2024-06-04,C0115,esencial,centro,27,10.49,0,0,
TEL100-000716,2024-06-04,C0116,plus,centro,17,30.55,2,1,mudanza
TEL100-000717,2024-06-04,C0117,total,sur,65,42.06,0,0,
TEL100-000718,2024-06-04,C0118,esencial,norte,19,15.68,0,0,
TEL100-000719,2024-06-04,C0119,plus,sur,51,37.16,0,0,
TEL100-000720,2024-06-04,C0120,total,norte,89,50.13,0,0,
TEL100-000721,2024-07-05,C0001,esencial,norte,13,16.76,1,0,
TEL100-000722,2024-07-05,C0002,plus,norte,14,30.15,0,0,
TEL100-000723,2024-07-05,C0003,total,sur,37,49.56,2,0,
TEL100-000724,2024-07-05,C0004,esencial,norte,86,0,0,0,
TEL100-000725,2024-07-05,C0005,plus,sur,23,41.44,3,0,
TEL100-000726,2024-07-05,C0006,total,norte,8,38.85,0,0,
TEL100-000727,2024-07-05,C0007,esencial,centro,81,12.99,0,0,
TEL100-000728,2024-07-05,C0008,plus,norte,76,28.49,2,0,
TEL100-000729,2024-07-05,C0009,total,sur,49,52.25,1,0,
TEL100-000730,2024-07-05,C0010,esencial,sur,93,25.43,0,0,
TEL100-000731,2024-07-05,C0011,plus,norte,95,18.84,0,0,
TEL100-000732,2024-07-05,C0012,total,sur,18,53.7,2,0,
TEL100-000733,2024-07-05,C0013,esencial,norte,11,13.76,1,0,
TEL100-000734,2024-07-05,C0014,plus,centro,76,40.39,0,0,
TEL100-000735,2024-07-05,C0015,total,centro,96,46.35,0,1,precio
TEL100-000736,2024-07-05,C0016,esencial,sur,57,16.46,3,1,servicio
TEL100-000737,2024-07-05,C0017,plus,sur,66,30.15,0,0,
TEL100-000738,2024-07-05,C0018,total,sur,20,56.8,1,0,
TEL100-000739,2024-07-05,C0019,esencial,norte,41,9.81,0,0,
TEL100-000740,2024-07-05,C0020,plus,sur,79,41.37,2,0,
TEL100-000741,2024-07-05,C0021,total,sur,19,48.83,1,0,
TEL100-000742,2024-07-05,C0022,esencial,centro,96,4.44,0,0,
TEL100-000743,2024-07-05,C0023,plus,centro,56,38.44,0,0,
TEL100-000744,2024-07-05,C0024,total,sur,95,37.98,0,0,
TEL100-000745,2024-07-05,C0025,esencial,centro,35,28.46,0,0,
TEL100-000746,2024-07-05,C0026,plus,sur,62,44.61,1,0,
TEL100-000747,2024-07-05,C0027,total,centro,19,36.22,0,0,
TEL100-000748,2024-07-05,C0028,esencial,norte,56,,1,0,
TEL100-000749,2024-07-05,C0029,plus,centro,43,27.92,0,0,
TEL100-000750,2024-07-05,C0030,total,norte,48,54.51,1,0,
TEL100-000751,2024-07-05,C0031,esencial,centro,16,15.67,0,0,
TEL100-000752,2024-07-05,C0032,plus,norte,38,35.39,1,0,
TEL100-000753,2024-07-05,C0033,total,sur,95,60.63,0,0,
TEL100-000754,2024-07-05,C0034,esencial,norte,75,26.11,1,0,
TEL100-000755,2024-07-05,C0035,plus,sur,87,23.76,1,0,
TEL100-000756,2024-07-05,C0036,total,norte,57,45.13,0,0,
TEL100-000757,2024-07-05,C0037,esencial,norte,39,25.26,0,0,
TEL100-000758,2024-07-05,C0038,plus,centro,43,36.09,1,0,
TEL100-000759,2024-07-05,C0039,total,norte,87,52.9,4,0,
TEL100-000760,2024-07-05,C0040,esencial,norte,80,3.87,1,0,
TEL100-000761,2024-07-05,C0041,plus,norte,79,14.7,0,0,
TEL100-000762,2024-07-05,C0042,total,norte,28,58.32,1,0,
TEL100-000763,2024-07-05,C0043,esencial,centro,13,22.29,2,0,
TEL100-000764,2024-07-05,C0044,plus,centro,96,29.56,2,0,
TEL100-000765,2024-07-05,C0045,total,norte,58,44.07,1,0,
TEL100-000766,2024-07-05,C0046,esencial,norte,19,21.02,0,0,
TEL100-000767,2024-07-05,C0047,plus,centro,68,46.79,1,0,
TEL100-000768,2024-07-05,C0048,total,sur,68,50.69,1,0,
