registro_id,fecha,proveedor,producto,solicitado,recibido,prometido_dias,plazo_dias,estado
COM074-000445,2024-06-03,P01,P02,116,47,7,4,parcial
COM074-000446,2024-06-03,P02,P02,139,0,8,576,pendiente
COM074-000447,2024-06-04,P03,P02,163,0,9,575,pendiente
COM074-000448,2024-06-04,P04,P02,183,183,10,11,completo
COM074-000449,2024-06-04,P05,P02,46,0,7,575,pendiente
COM074-000450,2024-06-05,P06,P02,165,165,8,3,completo
COM074-000451,2024-06-05,P07,P02,139,139,9,11,completo
COM074-000452,2024-06-05,P08,P02,189,189,10,8,completo
COM074-000453,2024-06-06,P09,P02,69,64,7,8,parcial
COM074-000454,2024-06-06,P10,P02,108,0,8,573,pendiente
COM074-000455,2024-06-07,P11,P02,200,200,9,9,completo
COM074-000456,2024-06-07,P12,P02,57,57,10,16,completo
COM074-000457,2024-06-07,P01,P03,179,179,7,10,completo
COM074-000458,2024-06-08,P02,P03,152,152,8,7,completo
COM074-000459,2024-06-08,P03,P03,101,45,9,7,parcial
COM074-000460,2024-06-08,P04,P03,114,57,10,6,parcial
COM074-000461,2024-06-09,P05,P03,147,147,7,6,completo
COM074-000462,2024-06-09,P06,P03,29,29,8,10,completo
COM074-000463,2024-06-09,P07,P03,21,0,9,570,pendiente
COM074-000464,2024-06-10,P08,P03,177,177,10,8,completo
COM074-000465,2024-06-10,P09,P03,167,167,7,10,completo
COM074-000466,2024-06-10,P10,P03,58,58,8,12,completo
COM074-000467,2024-06-11,P11,P03,188,188,9,9,completo
COM074-000468,2024-06-11,P12,P03,92,92,10,13,completo
COM074-000469,2024-06-11,P01,P04,115,94,7,2,parcial
COM074-000470,2024-06-12,P02,P04,33,33,8,4,completo
COM074-000471,2024-06-12,P03,P04,88,81,9,9,parcial
COM074-000472,2024-06-12,P04,P04,32,32,10,7,completo
COM074-000473,2024-06-13,P05,P04,52,19,7,9,parcial
COM074-000474,2024-06-13,P06,P04,112,112,8,14,completo
COM074-000475,2024-06-13,P07,P04,140,140,9,9,completo
COM074-000476,2024-06-14,P08,P04,128,128,10,9,completo
COM074-000477,2024-06-14,P09,P04,23,2,7,15,parcial
COM074-000478,2024-06-15,P10,P04,142,142,8,9,completo
COM074-000479,2024-06-15,P11,P04,101,101,9,11,completo
COM074-000480,2024-06-15,P12,P04,137,137,10,13,completo
COM074-000481,2024-06-16,P01,P05,87,87,7,5,completo
COM074-000482,2024-06-16,P02,P05,20,8,8,4,parcial
COM074-000483,2024-06-16,P03,P05,31,31,9,9,completo
COM074-000484,2024-06-17,P04,P05,104,104,10,7,completo
COM074-000485,2024-06-17,P05,P05,78,78,7,10,completo
COM074-000486,2024-06-17,P06,P05,60,36,8,9, PARCIAL 
COM074-000487,2024-06-18,P07,P05,156,129,9,10,parcial
COM074-000488,2024-06-18,P08,P05,16,9,10,8,parcial
COM074-000489,2024-06-18,P09,P05,143,143,7,11,completo
COM074-000490,2024-06-19,P10,P05,14,14,8,11,completo
COM074-000491,2024-06-19,P11,P05,194,194,9,11,completo
COM074-000492,2024-06-19,P12,P05,127,127,10,15,completo
COM074-000493,2024-06-20,P01,P06,117,117,7,8,completo
COM074-000494,2024-06-20,P02,P06,143,143,8,4,completo
COM074-000495,2024-06-20,P03,P06,42,42,9,12,completo
COM074-000496,2024-06-21,P04,P06,34,34,10,5,completo
COM074-000497,2024-06-21,P05,P06,102,102,7,11,completo
COM074-000498,2024-06-22,P06,P06,43,28,8,12,parcial
COM074-000499,2024-06-22,P07,P06,48,0,9,,pendiente
COM074-000500,2024-06-22,P08,P06,171,171,10,12,completo
COM074-000501,2024-06-23,P09,P06,194,194,7,10,completo
COM074-000502,2024-06-23,P10,P06,35,35,8,7,completo
COM074-000503,2024-06-23,P11,P06,123,123,9,10,completo
COM074-000504,2024-06-24,P12,P06,34,34,10,7,completo
COM074-000505,2024-06-24,P01,P07,130,64,7,8,parcial
COM074-000506,2024-06-24,P02,P07,11,11,8,5,completo
COM074-000507,2024-06-25,P03,P07,35,35,9,7,completo
COM074-000508,2024-06-25,P04,P07,101,92,10,10,parcial
COM074-000509,2024-06-25,P05,P07,187,0,7,554,pendiente
COM074-000510,2024-06-26,P06,P07,22,22,8,9,completo
COM074-000511,2024-06-26,P07,P07,123,123,9,11,completo
COM074-000512,2024-06-26,P08,P07,69,69,10,5,completo
COM074-000513,2024-06-27,P09,P07,126,126,7,13,completo
COM074-000514,2024-06-27,P10,P07,132,132,8,14,completo
COM074-000515,2024-06-27,P11,P07,136,4,9,10,parcial
COM074-000516,2024-06-28,P12,P07,13,13,10,11,completo
COM074-000517,2024-06-28,P01,P08,60,60,7,12,completo
COM074-000518,2024-06-28,P02,P08,195,0,8,551,pendiente
COM074-000519,2024-06-29,P03,P08,168,168,9,10,completo
COM074-000520,2024-06-29,P04,P08,109,109,10,8,completo
COM074-000521,2024-06-30,P05,P08,95,95,7,7,completo
COM074-000522,2024-06-30,P06,P08,149,149,8,6,completo
COM074-000523,2024-06-30,P07,P08,138,138,9,7,completo
COM074-000524,2024-07-01,P08,P08,13,5,10,11,parcial
COM074-000525,2024-07-01,P09,P08,47,47,7,8,completo
COM074-000526,2024-07-01,P10,P08,44,0,8,548,pendiente
COM074-000527,2024-07-02,P11,P08,49,49,9,10,completo
COM074-000528,2024-07-02,P12,P08,52,41,10,15,parcial
COM074-000529,2024-07-02,P01,P09,179,179,7,6,completo
COM074-000530,2024-07-03,P02,P09,119,4,8,5,parcial
COM074-000531,2024-07-03,P03,P09,119,0,9,546,pendiente
COM074-000532,2024-07-03,P04,P09,57,57,10,10,completo
COM074-000533,2024-07-04,P05,P09,139,139,7,5,completo
COM074-000534,2024-07-04,P06,P09,11,11,8,10,completo
COM074-000535,2024-07-04,P07,P09,90,90,9,8,completo
COM074-000536,2024-07-05,P08,P09,130,130,10,14,completo
COM074-000537,2024-07-05,P09,P09,92,92,7,6,completo
COM074-000538,2024-07-05,P10,P09,178,178,8,6,completo
COM074-000539,2024-07-06,P11,P09,52,30,9,7,parcial
COM074-000540,2024-07-06,P12,P09,68,68,10,11,completo
COM074-000541,2024-07-06,P01,P10,125,125,7,6,completo
COM074-000542,2024-07-07,P02,P10,189,189,8,8,completo
COM074-000543,2024-07-07,P03,P10,40,40,9,6,completo
COM074-000544,2024-07-08,P04,P10,168,168,10,5,completo
COM074-000545,2024-07-08,P05,P10,107,107,7,3,completo
COM074-000546,2024-07-08,P06,P10,31,31,8,10,completo
COM074-000547,2024-07-09,P07,P10,161,161,9,6,completo
COM074-000548,2024-07-09,P08,P10,187,187,10,8,completo
COM074-000549,2024-07-09,P09,P10,193,193,7,15,completo
COM074-000550,2024-07-10,P10,P10,196,196,8,11,completo
COM074-000551,2024-07-10,P11,P10,137,137,9,9,completo
COM074-000552,2024-07-10,P12,P10,186,62,10,11,parcial
COM074-000553,2024-07-11,P01,P11,83,0,7,538,pendiente
COM074-000554,2024-07-11,P02,P11,114,114,8,2,completo
COM074-000555,2024-07-11,P03,P11,152,46,9,7,parcial
COM074-000556,2024-07-12,P04,P11,159,159,10,6,completo
COM074-000557,2024-07-12,P05,P11,174,37,7,11,parcial
COM074-000558,2024-07-12,P06,P11,57,57,8,5,completo
COM074-000559,2024-07-13,P07,P11,148,148,9,10,completo
COM074-000560,2024-07-13,P08,P11,106,106,10,14,completo
COM074-000561,2024-07-13,P09,P11,183,183,7,10,completo
COM074-000562,2024-07-14,P10,P11,168,168,8,10,completo
COM074-000563,2024-07-14,P11,P11,45,45,9,14,completo
COM074-000564,2024-07-14,P12,P11,30,30,10,14,completo
COM074-000565,2024-07-15,P01,P12,171,171,7,10,completo
COM074-000566,2024-07-15,P02,P12,180,180,8,15,completo
COM074-000567,2024-07-16,P03,P12,134,134,9,6,completo
COM074-000568,2024-07-16,P04,P12,103,103,10,6,completo
COM074-000569,2024-07-16,P05,P12,24,24,7,10,completo
COM074-000570,2024-07-17,P06,P12,38,38,8,14,completo
COM074-000571,2024-07-17,P07,P12,88,88,9,1,completo
COM074-000572,2024-07-17,P08,P12,49,49,10,8,completo
COM074-000573,2024-07-18,P09,P12,96,11,7,9,parcial
COM074-000574,2024-07-18,P10,P12,76,0,8,531,pendiente
COM074-000575,2024-07-18,P11,P12,65,65,9,12,completo
COM074-000576,2024-07-19,P12,P12,44,44,10,15,completo
COM074-000577,2024-07-19,P01,P01,173,173,7,2,completo
COM074-000578,2024-07-19,P02,P01,69,69,8,4,completo
COM074-000579,2024-07-20,P03,P01,41,41,9,7,completo
COM074-000580,2024-07-20,P04,P01,55,55,10,6,completo
COM074-000581,2024-07-20,P05,P01,176,176,7,4,completo
COM074-000582,2024-07-21,P06,P01,136,136,8,,completo
COM074-000583,2024-07-21,P07,P01,75,75,9,14, COMPLETO 
COM074-000584,2024-07-21,P08,P01,197,197,10,11,completo
COM074-000585,2024-07-22,P09,P01,141,141,7,13,completo
COM074-000586,2024-07-22,P10,P01,65,65,8,9,completo
COM074-000587,2024-07-22,P11,P01,126,126,9,3,completo
COM074-000588,2024-07-23,P12,P01,158,158,10,10,completo
COM074-000589,2024-07-23,P01,P02,91,91,7,1,completo
COM074-000590,2024-07-24,P02,P02,133,133,8,12,completo
COM074-000591,2024-07-24,P03,P02,169,169,9,8,completo
COM074-000592,2024-07-24,P04,P02,156,0,10,525,pendiente
COM074-000593,2024-07-25,P05,P02,189,189,7,12,completo
COM074-000594,2024-07-25,P06,P02,59,36,8,10,parcial
COM074-000595,2024-07-25,P07,P02,102,102,9,5,completo
COM074-000596,2024-07-26,P08,P02,111,111,10,11,completo
COM074-000597,2024-07-26,P09,P02,87,50,7,11,parcial
COM074-000598,2024-07-26,P10,P02,39,39,8,16,completo
COM074-000599,2024-07-27,P11,P02,133,133,9,8,completo
COM074-000600,2024-07-27,P12,P02,107,0,10,522,pendiente
COM074-000601,2024-07-27,P01,P03,171,171,7,9,completo
COM074-000602,2024-07-28,P02,P03,196,196,8,1,completo
COM074-000603,2024-07-28,P03,P03,26,26,9,8,completo
COM074-000604,2024-07-28,P04,P03,120,120,10,8,completo
COM074-000605,2024-07-29,P05,P03,106,106,7,9,completo
COM074-000606,2024-07-29,P06,P03,114,114,8,10,completo
COM074-000607,2024-07-29,P07,P03,40,40,9,11,completo
COM074-000608,2024-07-30,P08,P03,21,0,10,519,pendiente
COM074-000609,2024-07-30,P09,P03,171,171,7,10,completo
COM074-000610,2024-07-30,P10,P03,118,118,8,6,completo
COM074-000611,2024-07-31,P11,P03,33,33,9,10,completo
COM074-000612,2024-07-31,P12,P03,130,130,10,12,completo
COM074-000613,2024-08-01,P01,P04,36,36,7,7,completo
COM074-000614,2024-08-01,P02,P04,154,154,8,1,completo
COM074-000615,2024-08-01,P03,P04,20,20,9,10,completo
COM074-000616,2024-08-02,P04,P04,139,139,10,10,completo
COM074-000617,2024-08-02,P05,P04,168,0,7,516,pendiente
COM074-000618,2024-08-02,P06,P04,60,60,8,14,completo
COM074-000619,2024-08-03,P07,P04,131,71,9,10,parcial
COM074-000620,2024-08-03,P08,P04,77,77,10,13,completo
COM074-000621,2024-08-03,P09,P04,88,88,7,10,completo
COM074-000622,2024-08-04,P10,P04,76,76,8,8,completo
COM074-000623,2024-08-04,P11,P04,36,36,9,15,completo
COM074-000624,2024-08-04,P12,P04,173,173,10,10,completo
COM074-000625,2024-08-05,P01,P05,128,128,7,2,completo
COM074-000626,2024-08-05,P02,P05,200,200,8,5,completo
COM074-000627,2024-08-05,P03,P05,45,45,9,11,completo
COM074-000628,2024-08-06,P04,P05,34,34,10,6,completo
COM074-000629,2024-08-06,P05,P05,174,174,7,10,completo
COM074-000630,2024-08-06,P06,P05,14,0,8,512,pendiente
COM074-000631,2024-08-07,P07,P05,84,57,9,9,parcial
COM074-000632,2024-08-07,P08,P05,128,128,10,10,completo
COM074-000633,2024-08-07,P09,P05,123,123,7,12,completo
COM074-000634,2024-08-08,P10,P05,148,0,8,510,pendiente
COM074-000635,2024-08-08,P11,P05,116,116,9,16,completo
COM074-000636,2024-08-09,P12,P05,102,102,10,12,completo
COM074-000637,2024-08-09,P01,P06,42,42,7,2,completo
COM074-000638,2024-08-09,P02,P06,52,48,8,9,parcial
COM074-000639,2024-08-10,P03,P06,36,36,9,6,completo
COM074-000640,2024-08-10,P04,P06,85,85,10,3,completo
COM074-000641,2024-08-10,P05,P06,10,10,7,12,completo
COM074-000642,2024-08-11,P06,P06,37,16,8,10,parcial
COM074-000643,2024-08-11,P07,P06,197,197,9,9,completo
COM074-000644,2024-08-11,P08,P06,191,191,10,9,completo
COM074-000645,2024-08-12,P09,P06,85,85,7,12,completo
COM074-000646,2024-08-12,P10,P06,39,11,8,12,parcial
COM074-000647,2024-08-12,P11,P06,104,104,9,8,completo
COM074-000648,2024-08-13,P12,P06,42,42,10,18,completo
COM074-000649,2024-08-13,P01,P07,139,139,7,12,completo
COM074-000650,2024-08-13,P02,P07,179,179,8,2,completo
COM074-000651,2024-08-14,P03,P07,132,132,9,5,completo
COM074-000652,2024-08-14,P04,P07,97,97,10,16,completo
COM074-000653,2024-08-14,P05,P07,16,16,7,8,completo
COM074-000654,2024-08-15,P06,P07,11,11,8,10,completo
COM074-000655,2024-08-15,P07,P07,120,0,9,503,pendiente
COM074-000656,2024-08-16,P08,P07,172,172,10,10,completo
COM074-000657,2024-08-16,P09,P07,61,61,7,15,completo
COM074-000658,2024-08-16,P10,P07,108,0,8,502,pendiente
COM074-000659,2024-08-17,P11,P07,60,60,9,12,completo
COM074-000660,2024-08-17,P12,P07,82,0,10,501,pendiente
COM074-000661,2024-08-17,P01,P08,109,109,7,5,completo
COM074-000662,2024-08-18,P02,P08,77,77,8,8,completo
COM074-000663,2024-08-18,P03,P08,14,14,9,5,completo
COM074-000664,2024-08-18,P04,P08,124,124,10,9,completo
COM074-000665,2024-08-19,P05,P08,79,79,7,,completo
COM074-000666,2024-08-19,P06,P08,162,162,8,12,completo
COM074-000667,2024-08-19,P07,P08,58,58,9,7,completo
COM074-000668,2024-08-20,P08,P08,102,102,10,12,completo
COM074-000669,2024-08-20,P09,P08,38,38,7,9,completo
COM074-000670,2024-08-20,P10,P08,181,181,8,14,completo
COM074-000671,2024-08-21,P11,P08,30,30,9,11,completo
COM074-000672,2024-08-21,P12,P08,39,34,10,16,parcial
COM074-000673,2024-08-21,P01,P09,129,129,7,7,completo
COM074-000674,2024-08-22,P02,P09,174,174,8,11,completo
COM074-000675,2024-08-22,P03,P09,78,78,9,5,completo
COM074-000676,2024-08-22,P04,P09,87,87,10,10,completo
COM074-000677,2024-08-23,P05,P09,74,74,7,8,completo
COM074-000678,2024-08-23,P06,P09,22,17,8,10,parcial
COM074-000679,2024-08-24,P07,P09,63,63,9,10,completo
COM074-000680,2024-08-24,P08,P09,140,140,10,12, COMPLETO 
COM074-000681,2024-08-24,P09,P09,11,11,7,12,completo
COM074-000682,2024-08-25,P10,P09,132,132,8,14,completo
COM074-000683,2024-08-25,P11,P09,58,0,9,493,pendiente
COM074-000684,2024-08-25,P12,P09,28,5,10,17,parcial
COM074-000685,2024-08-26,P01,P10,81,81,7,3,completo
COM074-000686,2024-08-26,P02,P10,133,133,8,10,completo
COM074-000687,2024-08-26,P03,P10,39,39,9,9,completo
COM074-000688,2024-08-27,P04,P10,165,165,10,9,completo
COM074-000689,2024-08-27,P05,P10,93,93,7,8,completo
COM074-000690,2024-08-27,P06,P10,31,31,8,9,completo
COM074-000691,2024-08-28,P07,P10,136,136,9,5,completo
COM074-000692,2024-08-28,P08,P10,53,53,10,11,completo
COM074-000693,2024-08-28,P09,P10,140,91,7,11,parcial
COM074-000694,2024-08-29,P10,P10,91,0,8,489,pendiente
COM074-000695,2024-08-29,P11,P10,15,15,9,14,completo
COM074-000696,2024-08-29,P12,P10,119,119,10,15,completo
COM074-000697,2024-08-30,P01,P11,117,117,7,4,completo
COM074-000698,2024-08-30,P02,P11,194,194,8,10,completo
COM074-000699,2024-08-30,P03,P11,29,0,9,488,pendiente
COM074-000700,2024-08-31,P04,P11,192,192,10,13,completo
COM074-000701,2024-08-31,P05,P11,146,146,7,12,completo
COM074-000702,2024-09-01,P06,P11,14,14,8,14,completo
COM074-000703,2024-09-01,P07,P11,145,145,9,6,completo
COM074-000704,2024-09-01,P08,P11,150,150,10,11,completo
COM074-000705,2024-09-02,P09,P11,36,36,7,9,completo
COM074-000706,2024-09-02,P10,P11,99,60,8,13,parcial
COM074-000707,2024-09-02,P11,P11,28,23,9,9,parcial
COM074-000708,2024-09-03,P12,P11,12,12,10,10,completo
COM074-000709,2024-09-03,P01,P12,106,106,7,10,completo
COM074-000710,2024-09-03,P02,P12,35,35,8,5,completo
COM074-000711,2024-09-04,P03,P12,40,40,9,12,completo
COM074-000712,2024-09-04,P04,P12,196,0,10,483,pendiente
COM074-000713,2024-09-04,P05,P12,96,26,7,13,parcial
COM074-000714,2024-09-05,P06,P12,156,156,8,11,completo
COM074-000715,2024-09-05,P07,P12,176,176,9,5,completo
COM074-000716,2024-09-05,P08,P12,138,138,10,8,completo
COM074-000717,2024-09-06,P09,P12,165,165,7,16,completo
COM074-000718,2024-09-06,P10,P12,58,58,8,14,completo
COM074-000719,2024-09-06,P11,P12,184,16,9,12,parcial
COM074-000720,2024-09-07,P12,P12,197,123,10,15,parcial
COM074-000721,2024-09-07,P01,P01,119,61,7,4,parcial
COM074-000722,2024-09-07,P02,P01,152,152,8,8,completo
COM074-000723,2024-09-08,P03,P01,77,77,9,5,completo
COM074-000724,2024-09-08,P04,P01,188,188,10,12,completo
COM074-000725,2024-09-09,P05,P01,189,64,7,9,parcial
COM074-000726,2024-09-09,P06,P01,114,114,8,12,completo
COM074-000727,2024-09-09,P07,P01,12,12,9,11,completo
COM074-000728,2024-09-10,P08,P01,164,43,10,9,parcial
COM074-000729,2024-09-10,P09,P01,130,130,7,9,completo
COM074-000730,2024-09-10,P10,P01,14,14,8,11,completo
COM074-000731,2024-09-11,P11,P01,165,67,9,14,parcial
COM074-000732,2024-09-11,P12,P01,15,15,10,13,completo
COM074-000733,2024-09-11,P01,P02,142,142,7,5,completo
COM074-000734,2024-09-12,P02,P02,196,196,8,5,completo
COM074-000735,2024-09-12,P03,P02,157,0,9,475,pendiente
COM074-000736,2024-09-12,P04,P02,171,148,10,10,parcial
COM074-000737,2024-09-13,P05,P02,179,179,7,5,completo
COM074-000738,2024-09-13,P06,P02,30,30,8,10,completo
COM074-000739,2024-09-13,P07,P02,27,23,9,12,parcial
COM074-000740,2024-09-14,P08,P02,98,35,10,8,parcial
COM074-000741,2024-09-14,P09,P02,61,61,7,11,completo
COM074-000742,2024-09-14,P10,P02,45,45,8,13,completo
COM074-000743,2024-09-15,P11,P02,110,110,9,4,completo
COM074-000744,2024-09-15,P12,P02,151,151,10,15,completo
COM074-000745,2024-09-15,P01,P03,46,46,7,8,completo
COM074-000746,2024-09-16,P02,P03,64,64,8,4,completo
COM074-000747,2024-09-16,P03,P03,192,192,9,2,completo
COM074-000748,2024-09-17,P04,P03,189,189,10,,completo
COM074-000749,2024-09-17,P05,P03,142,142,7,8,completo
COM074-000750,2024-09-17,P06,P03,83,83,8,13,completo
COM074-000751,2024-09-18,P07,P03,47,47,9,5,completo
COM074-000752,2024-09-18,P08,P03,143,143,10,13,completo
COM074-000753,2024-09-18,P09,P03,92,92,7,10,completo
COM074-000754,2024-09-19,P10,P03,69,69,8,10,completo
COM074-000755,2024-09-19,P11,P03,148,148,9,17,completo
COM074-000756,2024-09-19,P12,P03,190,190,10,10,completo
COM074-000757,2024-09-20,P01,P04,29,21,7,10,parcial
COM074-000758,2024-09-20,P02,P04,164,164,8,9,completo
COM074-000759,2024-09-20,P03,P04,116,116,9,7,completo
COM074-000760,2024-09-21,P04,P04,130,130,10,11,completo
COM074-000761,2024-09-21,P05,P04,81,81,7,8,completo
COM074-000762,2024-09-21,P06,P04,20,7,8,13,parcial
COM074-000763,2024-09-22,P07,P04,128,128,9,12,completo
COM074-000764,2024-09-22,P08,P04,11,11,10,10,completo
COM074-000765,2024-09-22,P09,P04,42,42,7,9,completo
COM074-000766,2024-09-23,P10,P04,66,66,8,13,completo
COM074-000767,2024-09-23,P11,P04,41,0,9,464,pendiente
COM074-000768,2024-09-23,P12,P04,98,98,10,9,completo
COM074-000769,2024-09-24,P01,P05,66,66,7,2,completo
COM074-000770,2024-09-24,P02,P05,20,0,8,463,pendiente
COM074-000771,2024-09-25,P03,P05,72,72,9,8,completo
COM074-000772,2024-09-25,P04,P05,64,30,10,4,parcial
COM074-000773,2024-09-25,P05,P05,44,44,7,9,completo
COM074-000774,2024-09-26,P06,P05,178,178,8,7,completo
COM074-000775,2024-09-26,P07,P05,123,123,9,12,completo
COM074-000776,2024-09-26,P08,P05,87,87,10,12,completo
COM074-000777,2024-09-27,P09,P05,97,97,7,15, COMPLETO 
COM074-000778,2024-09-27,P10,P05,13,13,8,9,completo
COM074-000779,2024-09-27,P11,P05,107,107,9,11,completo
COM074-000780,2024-09-28,P12,P05,110,110,10,11,completo
COM074-000781,2024-09-28,P01,P06,156,156,7,3,completo
COM074-000782,2024-09-28,P02,P06,34,34,8,6,completo
COM074-000783,2024-09-29,P03,P06,160,160,9,12,completo
COM074-000784,2024-09-29,P04,P06,166,166,10,12,completo
COM074-000785,2024-09-29,P05,P06,199,199,7,11,completo
COM074-000786,2024-09-30,P06,P06,135,49,8,11,parcial
COM074-000787,2024-09-30,P07,P06,64,64,9,2,completo
COM074-000788,2024-09-30,P08,P06,102,102,10,8,completo
COM074-000789,2024-10-01,P09,P06,151,151,7,10,completo
COM074-000790,2024-10-01,P10,P06,27,27,8,10,completo
COM074-000791,2024-10-01,P11,P06,132,0,9,456,pendiente
COM074-000792,2024-10-02,P12,P06,87,87,10,12,completo
COM074-000793,2024-10-02,P01,P07,59,59,7,5,completo
COM074-000794,2024-10-03,P02,P07,117,115,8,9,parcial
COM074-000795,2024-10-03,P03,P07,73,0,9,454,pendiente
COM074-000796,2024-10-03,P04,P07,168,54,10,4,parcial
COM074-000797,2024-10-04,P05,P07,76,0,7,453,pendiente
COM074-000798,2024-10-04,P06,P07,113,113,8,16,completo
COM074-000799,2024-10-04,P07,P07,15,0,9,453,pendiente
COM074-000800,2024-10-05,P08,P07,69,36,10,13,parcial
COM074-000801,2024-10-05,P09,P07,42,32,7,11,parcial
COM074-000802,2024-10-05,P10,P07,199,199,8,12,completo
COM074-000803,2024-10-06,P11,P07,12,12,9,11,completo
COM074-000804,2024-10-06,P12,P07,55,55,10,16,completo
COM074-000805,2024-10-06,P01,P08,194,194,7,4,completo
COM074-000806,2024-10-07,P02,P08,20,20,8,7,completo
COM074-000807,2024-10-07,P03,P08,43,43,9,1,completo
COM074-000808,2024-10-07,P04,P08,183,183,10,13,completo
COM074-000809,2024-10-08,P05,P08,113,113,7,10,completo
COM074-000810,2024-10-08,P06,P08,141,141,8,13,completo
COM074-000811,2024-10-08,P07,P08,103,0,9,449,pendiente
COM074-000812,2024-10-09,P08,P08,58,0,10,448,pendiente
COM074-000813,2024-10-09,P09,P08,44,44,7,14,completo
COM074-000814,2024-10-10,P10,P08,81,81,8,10,completo
COM074-000815,2024-10-10,P11,P08,51,9,9,8,parcial
COM074-000816,2024-10-10,P12,P08,166,166,10,16,completo
COM074-000817,2024-10-11,P01,P09,128,128,7,9,completo
COM074-000818,2024-10-11,P02,P09,184,184,8,4,completo
COM074-000819,2024-10-11,P03,P09,114,114,9,8,completo
COM074-000820,2024-10-12,P04,P09,28,28,10,11,completo
COM074-000821,2024-10-12,P05,P09,132,132,7,10,completo
COM074-000822,2024-10-12,P06,P09,116,116,8,11,completo
COM074-000823,2024-10-13,P07,P09,115,0,9,444,pendiente
COM074-000824,2024-10-13,P08,P09,180,180,10,7,completo
COM074-000825,2024-10-13,P09,P09,194,194,7,11,completo
COM074-000826,2024-10-14,P10,P09,171,0,8,443,pendiente
COM074-000827,2024-10-14,P11,P09,124,124,9,12,completo
COM074-000828,2024-10-14,P12,P09,119,0,10,443,pendiente
COM074-000829,2024-10-15,P01,P10,170,170,7,11,completo
COM074-000830,2024-10-15,P02,P10,165,165,8,5,completo
COM074-000831,2024-10-15,P03,P10,43,43,9,,completo
COM074-000832,2024-10-16,P04,P10,57,37,10,6,parcial
COM074-000833,2024-10-16,P05,P10,42,42,7,7,completo
COM074-000834,2024-10-16,P06,P10,177,177,8,7,completo
COM074-000835,2024-10-17,P07,P10,33,33,9,5,completo
COM074-000836,2024-10-17,P08,P10,103,103,10,15,completo
COM074-000837,2024-10-18,P09,P10,153,12,7,10,parcial
COM074-000838,2024-10-18,P10,P10,118,7,8,12,parcial
COM074-000839,2024-10-18,P11,P10,160,160,9,11,completo
COM074-000840,2024-10-19,P12,P10,48,48,10,6,completo
COM074-000841,2024-10-19,P01,P11,168,168,7,8,completo
COM074-000842,2024-10-19,P02,P11,143,143,8,9,completo
COM074-000843,2024-10-20,P03,P11,26,26,9,7,completo
COM074-000844,2024-10-20,P04,P11,155,27,10,3,parcial
COM074-000845,2024-10-20,P05,P11,112,112,7,4,completo
COM074-000846,2024-10-21,P06,P11,47,47,8,9,completo
COM074-000847,2024-10-21,P07,P11,146,146,9,7,completo
COM074-000848,2024-10-21,P08,P11,64,64,10,12,completo
COM074-000849,2024-10-22,P09,P11,15,15,7,13,completo
COM074-000850,2024-10-22,P10,P11,35,35,8,13,completo
COM074-000851,2024-10-22,P11,P11,116,116,9,11,completo
COM074-000852,2024-10-23,P12,P11,82,82,10,15,completo
COM074-000853,2024-10-23,P01,P12,102,102,7,7,completo
COM074-000854,2024-10-23,P02,P12,67,67,8,8,completo
COM074-000855,2024-10-24,P03,P12,127,127,9,6,completo
COM074-000856,2024-10-24,P04,P12,55,55,10,7,completo
COM074-000857,2024-10-24,P05,P12,66,66,7,13,completo
COM074-000858,2024-10-25,P06,P12,60,60,8,11,completo
COM074-000859,2024-10-25,P07,P12,107,107,9,15,completo
COM074-000860,2024-10-26,P08,P12,75,75,10,7,completo
COM074-000861,2024-10-26,P09,P12,70,70,7,12,completo
COM074-000862,2024-10-26,P10,P12,106,106,8,14,completo
COM074-000863,2024-10-27,P11,P12,139,139,9,14,completo
COM074-000864,2024-10-27,P12,P12,126,0,10,430,pendiente
COM074-000865,2024-10-27,P01,P01,56,36,7,3,parcial
COM074-000866,2024-10-28,P02,P01,31,0,8,429,pendiente
COM074-000867,2024-10-28,P03,P01,102,102,9,11,completo
COM074-000868,2024-10-28,P04,P01,14,14,10,11,completo
COM074-000869,2024-10-29,P05,P01,103,103,7,10,completo
COM074-000870,2024-10-29,P06,P01,81,81,8,11,completo
COM074-000871,2024-10-29,P07,P01,73,73,9,12,completo
COM074-000872,2024-10-30,P08,P01,89,89,10,6,completo
COM074-000873,2024-10-30,P09,P01,31,0,7,427,pendiente
COM074-000874,2024-10-30,P10,P01,106,57,8,11, PARCIAL 
COM074-000875,2024-10-31,P11,P01,82,82,9,11,completo
COM074-000876,2024-10-31,P12,P01,50,50,10,14,completo
COM074-000877,2024-10-31,P01,P02,57,57,7,13,completo
COM074-000878,2024-11-01,P02,P02,147,112,8,5,parcial
COM074-000879,2024-11-01,P03,P02,16,16,9,12,completo
COM074-000880,2024-11-01,P04,P02,195,195,10,6,completo
COM074-000881,2024-11-02,P05,P02,115,115,7,7,completo
COM074-000882,2024-11-02,P06,P02,120,120,8,11,completo
COM074-000883,2024-11-03,P07,P02,13,0,9,423,pendiente
COM074-000884,2024-11-03,P08,P02,97,97,10,12,completo
COM074-000885,2024-11-03,P09,P02,149,149,7,14,completo
COM074-000886,2024-11-04,P10,P02,113,0,8,422,pendiente
COM074-000887,2024-11-04,P11,P02,136,91,9,15,parcial
COM074-000888,2024-11-04,P12,P02,62,62,10,16,completo
