registro_id,fecha,cliente,plan,zona,antiguedad_meses,consumo_gb,incidencias,baja_30d,motivo_baja
TEL034-000384,2024-04-03,C0024,total,sur,92,41.02,0,0,
TEL034-000385,2024-04-03,C0025,esencial,centro,32,15.69,3,0,
TEL034-000386,2024-04-03,C0026,plus,sur,59,26.11,0,0,
TEL034-000387,2024-04-03,C0027,total,centro,16,47.86,3,0,
TEL034-000388,2024-04-03,C0028,esencial,norte,53,3.13,0,0,
TEL034-000389,2024-04-03,C0029, PLUS ,centro,40,33.14,0,0,
TEL034-000390,2024-04-03,C0030,total,norte,45,39.26,1,0,
TEL034-000391,2024-04-03,C0031,esencial,centro,13,7.9,1,0,
TEL034-000392,2024-04-03,C0032,plus,norte,35,28.76,0,0,
TEL034-000393,2024-04-03,C0033,total,sur,92,47.43,1,1,mudanza
TEL034-000394,2024-04-03,C0034,esencial,norte,72,12.9,1,0,
TEL034-000395,2024-04-03,C0035,plus,sur,84,29.26,1,0,
TEL034-000396,2024-04-03,C0036,total,norte,54,52.98,1,0,
TEL034-000397,2024-04-03,C0037,esencial,norte,36,18.98,2,0,
TEL034-000398,2024-04-03,C0038,plus,centro,40,19.44,0,0,
TEL034-000399,2024-04-03,C0039,total,norte,84,44.8,0,0,
TEL034-000400,2024-04-03,C0040,esencial,norte,77,12.88,1,0,
TEL034-000401,2024-04-03,C0041,plus,norte,76,34.05,1,0,
TEL034-000402,2024-04-03,C0042,total,norte,25,51.72,2,0,
TEL034-000403,2024-04-03,C0043,esencial,centro,10,31.89,0,0,
TEL034-000404,2024-04-03,C0044,plus,centro,93,20.03,2,0,
TEL034-000405,2024-04-03,C0045,total,norte,55,64.08,0,0,
TEL034-000406,2024-04-03,C0046,esencial,norte,16,5.99,0,0,
TEL034-000407,2024-04-03,C0047,plus,centro,65,30.22,0,0,
TEL034-000408,2024-04-03,C0048,total,sur,65,58.35,1,0,
TEL034-000409,2024-04-03,C0049,esencial,centro,89,9.49,3,0,
TEL034-000410,2024-04-03,C0050,plus,norte,37,33.41,1,1,servicio
TEL034-000411,2024-04-03,C0051,total,centro,72,52.96,4,0,
TEL034-000412,2024-04-03,C0052,esencial,norte,88,12.08,4,0,
TEL034-000413,2024-04-03,C0053,plus,centro,50,33.58,2,0,
TEL034-000414,2024-04-03,C0054,total,sur,51,35.06,1,0,
TEL034-000415,2024-04-03,C0055,esencial,norte,35,0,0,0,
TEL034-000416,2024-04-03,C0056,plus,centro,67,,0,0,
TEL034-000417,2024-04-03,C0057,total,sur,37,71.43,1,0,
TEL034-000418,2024-04-03,C0058,esencial,centro,57,27.43,3,0,
TEL034-000419,2024-04-03,C0059,plus,centro,88,13.73,0,0,
TEL034-000420,2024-04-03,C0060,total,norte,60,46.75,0,0,
TEL034-000421,2024-04-03,C0061,esencial,centro,13,13.83,0,0,
TEL034-000422,2024-04-03,C0062,plus,centro,35,34.99,0,0,
TEL034-000423,2024-04-03,C0063,total,centro,6,"42,51",1,0,
TEL034-000424,2024-04-03,C0064,esencial,centro,85,11.16,0,0,
TEL034-000425,2024-04-03,C0065,plus,centro,9,28.7,2,0,
TEL034-000426,2024-04-03,C0066,total,sur,45,51.93,0,0,
TEL034-000427,2024-04-03,C0067,esencial,sur,67,18.76,0,0,
TEL034-000428,2024-04-03,C0068,plus,norte,29,53.16,3,0,
TEL034-000429,2024-04-03,C0069,total,sur,51,46.04,0,0,
TEL034-000430,2024-04-03,C0070,esencial,centro,5,11.93,4,1,mudanza
TEL034-000431,2024-04-03,C0071,plus,centro,71,40.51,1,0,
TEL034-000432,2024-04-03,C0072,total,norte,30,56.0,1,0,
TEL034-000433,2024-04-03,C0073,esencial,sur,24,22.03,1,0,
TEL034-000434,2024-04-03,C0074,plus,centro,45,25.74,0,1,mudanza
TEL034-000435,2024-04-03,C0075,total,sur,55,47.44,2,0,
TEL034-000436,2024-04-03,C0076,esencial,centro,48,19.49,1,0,
TEL034-000437,2024-04-03,C0077,plus,sur,30,21.18,2,1,precio
TEL034-000438,2024-04-03,C0078,total,centro,72,60.3,0,0,
TEL034-000439,2024-04-03,C0079,esencial,sur,80,0,0,0,
TEL034-000440,2024-04-03,C0080,plus,sur,75,27.57,0,1,precio
TEL034-000441,2024-04-03,C0081,total,norte,22,62.35,0,0,
TEL034-000442,2024-04-03,C0082,esencial,centro,29,7.39,0,0,
TEL034-000443,2024-04-03,C0083,plus,centro,33,30.34,0,0,
TEL034-000444,2024-04-03,C0084,total,norte,21,48.39,1,0,
TEL034-000445,2024-04-03,C0085,esencial,centro,40,11.18,1,1,servicio
TEL034-000446,2024-04-03,C0086,plus,norte,68,31.08,0,0,
TEL034-000447,2024-04-03,C0087,total,centro,49,58.36,0,0,
TEL034-000448,2024-04-03,C0088,esencial,norte,13,27.3,0,1,mudanza
TEL034-000449,2024-04-03,C0089,plus,sur,34,32.38,1,0,
TEL034-000450,2024-04-03,C0090,total,sur,35,56.81,0,0,
TEL034-000451,2024-04-03,C0091,esencial,norte,55,9.77,1,0,
TEL034-000452,2024-04-03,C0092,plus,sur,31,22.64,2,0,
TEL034-000453,2024-04-03,C0093,total,centro,56,59.43,1,0,
TEL034-000454,2024-04-03,C0094,esencial,norte,37,1.66,0,0,
TEL034-000455,2024-04-03,C0095,plus,norte,78,24.55,0,1,precio
TEL034-000456,2024-04-03,C0096,total,sur,70,30.49,0,0,
TEL034-000457,2024-04-03,C0097,esencial,norte,23,15.26,0,0,
TEL034-000458,2024-04-03,C0098,plus,centro,23,35.68,1,0,
TEL034-000459,2024-04-03,C0099,total,sur,78,45.39,1,0,
TEL034-000460,2024-04-03,C0100,esencial,norte,7,21.87,2,1,precio
TEL034-000461,2024-04-03,C0101,plus,sur,22,28.29,0,0,
TEL034-000462,2024-04-03,C0102,total,centro,71,41.3,2,1,mudanza
TEL034-000463,2024-04-03,C0103,esencial,sur,43,14.16,1,0,
TEL034-000464,2024-04-03,C0104,plus,centro,13,18.56,0,0,
TEL034-000465,2024-04-03,C0105,total,norte,18,47.85,0,0,
TEL034-000466,2024-04-03,C0106,esencial,centro,56,18.41,0,0,
TEL034-000467,2024-04-03,C0107,plus,centro,8,26.3,0,0,
TEL034-000468,2024-04-03,C0108,total,centro,4,32.48,0,0,
TEL034-000469,2024-04-03,C0109,esencial,sur,68,18.15,1,0,
TEL034-000470,2024-04-03,C0110,plus,centro,86,32.59,1,0,
TEL034-000471,2024-04-03,C0111,total,norte,26,45.08,0,0,
TEL034-000472,2024-04-03,C0112,esencial,norte,25,11.42,2,0,
TEL034-000473,2024-04-03,C0113,plus,sur,34,42.09,0,1,mudanza
TEL034-000474,2024-04-03,C0114,total,norte,23,48.12,1,0,
TEL034-000475,2024-04-03,C0115,esencial,centro,25,15.09,1,1,servicio
TEL034-000476,2024-04-03,C0116,plus,centro,15,18.52,4,0,
TEL034-000477,2024-04-03,C0117,total,sur,63,51.67,4,0,
TEL034-000478,2024-04-03,C0118,esencial,norte,17,15.88,0,0,
TEL034-000479,2024-04-03,C0119,plus,sur,49,35.72,0,0,
TEL034-000480,2024-04-03,C0120,total,norte,87,39.79,0,0,
TEL034-000481,2024-05-04,C0001,esencial,norte,11,11.18,3,0,
TEL034-000482,2024-05-04,C0002,plus,norte,12,23.46,2,0,
TEL034-000483,2024-05-04,C0003,total,sur,35,49.39,2,0,
TEL034-000484,2024-05-04,C0004,esencial,norte,84,19.56,0,0,
TEL034-000485,2024-05-04,C0005,plus,sur,21,19.24,0,0,
TEL034-000486,2024-05-04,C0006, TOTAL ,norte,6,38.19,1,0,
TEL034-000487,2024-05-04,C0007,esencial,centro,79,14.07,0,0,
TEL034-000488,2024-05-04,C0008,plus,norte,74,36.54,1,0,
TEL034-000489,2024-05-04,C0009,total,sur,47,58.35,1,0,
TEL034-000490,2024-05-04,C0010,esencial,sur,91,14.2,0,0,
TEL034-000491,2024-05-04,C0011,plus,norte,93,39.65,0,1,mudanza
TEL034-000492,2024-05-04,C0012,total,sur,16,48.67,0,0,
TEL034-000493,2024-05-04,C0013,esencial,norte,9,8.88,0,0,
TEL034-000494,2024-05-04,C0014,plus,centro,74,32.81,0,0,
TEL034-000495,2024-05-04,C0015,total,centro,94,48.08,0,0,
TEL034-000496,2024-05-04,C0016,esencial,sur,55,20.6,1,0,
TEL034-000497,2024-05-04,C0017,plus,sur,64,43.83,3,0,
TEL034-000498,2024-05-04,C0018,total,sur,18,37.46,0,0,
TEL034-000499,2024-05-04,C0019,esencial,norte,39,,0,0,
TEL034-000500,2024-05-04,C0020,plus,sur,77,24.94,3,0,
TEL034-000501,2024-05-04,C0021,total,sur,17,58.0,1,0,
TEL034-000502,2024-05-04,C0022,esencial,centro,94,13.15,0,0,
TEL034-000503,2024-05-04,C0023,plus,centro,54,33.34,4,0,
TEL034-000504,2024-05-04,C0024,total,sur,93,34.72,0,0,
TEL034-000505,2024-05-04,C0025,esencial,centro,33,14.74,1,0,
TEL034-000506,2024-05-04,C0026,plus,sur,60,38.04,1,0,
TEL034-000507,2024-05-04,C0027,total,centro,17,43.54,0,0,
TEL034-000508,2024-05-04,C0028,esencial,norte,54,8.66,0,0,
TEL034-000509,2024-05-04,C0029,plus,centro,41,35.14,2,1,precio
TEL034-000510,2024-05-04,C0030,total,norte,46,43.71,2,0,
TEL034-000511,2024-05-04,C0031,esencial,centro,14,9.27,0,0,
TEL034-000512,2024-05-04,C0032,plus,norte,36,19.3,1,0,
TEL034-000439,2024-04-03,C0079,esencial,sur,80,0,0,0,
