registro_id,fecha,maquina,turno,unidades,defectos,horas,parada_min,vibracion,mantenimiento,fallo_7d,reparacion_coste
IND053-000330,2024-06-29,M6,dia,423,12,5.1,56.2,3.52,0,0,0
IND053-000331,2024-06-30,M1,noche,367,4,7.8,13.1,1.95,1,0,0
IND053-000332,2024-06-30,M2,noche,139,2,7.5,18.5,3.23,0,0,0
IND053-000333,2024-07-01,M3,noche,185,4,7.0,1.8,,1,0,0
IND053-000334,2024-07-02,M4,noche,701,20,7.4,8.2,3.47,0,0,0
IND053-000335,2024-07-02,M5,noche,407,16,4.8,18.2,3.57,0,0,0
IND053-000336,2024-07-03,M6,noche,725,32,3.1,12.7,3.82,0,0,0
IND053-000337,2024-07-03,M1,dia,768,14,6.4,24.2,2.94,0,0,0
IND053-000338,2024-07-04,M2,dia,232,5,4.1,8.9,3.04,0,0,0
IND053-000339,2024-07-04,M3,dia,296,7,6.8,22.0,1.23,1,0,0
IND053-000340,2024-07-05,M4,dia,146,5,6.0,12.6,3.84,0,1,1412.55
IND053-000341,2024-07-05,M5,dia,391,12,5.9,37.3,2.26,1,0,0
IND053-000342,2024-07-06,M6,dia,379,15,6.6,16.9,5.45,0,0,0
IND053-000343,2024-07-06,M1,noche,442,7,7.6,8.5,2.64,0,0,0
IND053-000344,2024-07-07,M2,noche,221,3,3.9,22.2,3.4,0,0,0
IND053-000345,2024-07-08,M3,noche,699,15,5.3,30.5,2.86,0,0,0
IND053-000346,2024-07-08,M4,noche,734,16,7.2,55.4,5.37,0,1,2968.39
IND053-000347,2024-07-09,M5,noche,617,13,4.8,21.5,3.29,0,0,0
IND053-000348,2024-07-09,M6,noche,487,13,4.8,2.1,6.04,0,0,0
IND053-000349,2024-07-10,M1,dia,328,6,4.9,21.0,1.63,0,0,0
IND053-000350,2024-07-10,M2,dia,768,18,6.1,5.7,2.77,0,0,0
IND053-000351,2024-07-11,M3,dia,791,19,7.7,33.2,3.71,0,1,2738.06
IND053-000352,2024-07-11,M4,dia,688,23,3.7,24.8,4.01,0,1,2638.05
IND053-000353,2024-07-12,M5,dia,87,6,4.8,3.2,3.55,0,0,0
IND053-000354,2024-07-13,M6,dia,705,26,5.1,11.7,4.43,0,0,0
IND053-000355,2024-07-13,M1,noche,238,4,6.7,14.2,2.1,1,0,0
IND053-000356,2024-07-14,M2,noche,619,14,4.3,26.5,4.47,1,1,925.15
IND053-000357,2024-07-14,M3,noche,101,4,3.9,22.4,4.61,0,1,933.96
IND053-000358,2024-07-15,M4,noche,704,26,3.9,15.1,3.69,0,0,0
IND053-000359,2024-07-15,M5,noche,308,5,7.2,46.1,3.57,0,0,0
IND053-000360,2024-07-16,M6,noche,178,7,7.8,14.9,6.39,0,0,0
IND053-000361,2024-07-16,M1,dia,542,15,3.0,18.3,0.9,1,0,0
IND053-000362,2024-07-17,M2,dia,694,11,3.8,38.0,2.94,1,1,1819.78
IND053-000363,2024-07-17,M3,dia,753,24,4.1,8.4,1.97,0,0,0
IND053-000364,2024-07-18,M4,dia,184,2,5.5,1.4,3.11,0,0,0
IND053-000365,2024-07-19,M5,dia,554,15,5.9,3.4,2.8,0,0,0
IND053-000366,2024-07-19,M6,dia,558,23,4.4,23.3,3.84,0,0,0
IND053-000367,2024-07-20,M1,noche,726,17,6.1,51.0,1.88,0,0,0
IND053-000368,2024-07-20,M2,noche,250,1,4.7,5.6,3.75,1,1,889.53
IND053-000369,2024-07-21,M3,noche,766,18,5.5,27.9,2.84,0,0,0
IND053-000370,2024-07-21,M4,noche,516,22,5.6,28.4,4.6,0,0,0
IND053-000371,2024-07-22,M5,noche,622,16,3.6,12.1,4.16,0,0,0
IND053-000372,2024-07-22,M6,noche,85,2,3.1,5.4,4.92,0,0,0
IND053-000373,2024-07-23,M1,dia,120,0,5.1,31.1,2.11,0,0,0
IND053-000374,2024-07-24,M2,dia,687,16,7.2,2.2,2.22,0,0,0
IND053-000375,2024-07-24,M3,dia,634,10,7.6,17.0,1.97,1,0,0
IND053-000376,2024-07-25,M4,dia,505,18,4.5,1.1,5.13,0,0,0
IND053-000377,2024-07-25,M5,dia,257,8,7.6,12.8,3.77,0,0,0
IND053-000378,2024-07-26,M6,dia,118,8,4.6,17.4,2.63,0,0,0
IND053-000379,2024-07-26,M1,noche,696,11,3.0,8.8,1.19,0,0,0
IND053-000380,2024-07-27,M2,noche,525,16,5.4,8.9,4.46,0,0,0
IND053-000381,2024-07-27,M3,noche,370,9,4.2,6.4,3.68,0,0,0
IND053-000382,2024-07-28,M4,noche,614,27,3.8,30.3,4.4,1,0,0
IND053-000383,2024-07-28,M5,noche,399,15,4.4,2.0,3.99,0,0,0
IND053-000384,2024-07-29,M6,noche,612,22,5.6,82.5,5.75,1,1,1399.45
IND053-000385,2024-07-30,M1,dia,649,17,5.3,6.4,2.31,0,0,0
IND053-000386,2024-07-30,M2,dia,726,26,7.0,3.4,4.44,0,0,0
IND053-000387,2024-07-31,M3,dia,658,10,4.9,19.3,3.35,0,0,0
IND053-000388,2024-07-31,M4,dia,737,23,4.6,17.3,3.03,0,0,0
IND053-000389,2024-08-01,M5, DIA ,183,5,4.0,15.6,2.31,0,0,0
IND053-000390,2024-08-01,M6,dia,102,7,3.2,14.3,5.86,0,1,2284.43
IND053-000391,2024-08-02,M1,noche,94,3,4.7,17.2,2.28,0,0,0
IND053-000392,2024-08-02,M2,noche,322,10,3.0,3.3,3.48,0,0,0
IND053-000393,2024-08-03,M3,noche,117,5,7.5,7.6,2.7,0,0,0
IND053-000394,2024-08-04,M4,noche,82,0,6.2,3.7,2.92,1,0,0
IND053-000395,2024-08-04,M5,noche,218,5,5.9,0.7,4.89,1,0,0
IND053-000396,2024-08-05,M6,noche,502,24,5.3,2.0,5.04,1,0,0
IND053-000397,2024-08-05,M1,dia,546,13,4.9,4.7,5.34,0,1,2599.51
IND053-000398,2024-08-06,M2,dia,607,22,6.0,20.8,1.53,0,0,0
IND053-000399,2024-08-06,M3,dia,191,3,3.9,1.7,3.13,0,0,0
IND053-000400,2024-08-07,M4,dia,383,11,3.7,4.9,2.82,0,0,0
IND053-000401,2024-08-07,M5,dia,580,17,5.3,3.8,3.46,0,0,0
IND053-000402,2024-08-08,M6,dia,459,18,7.3,9.3,3.89,0,0,0
IND053-000403,2024-08-08,M1,noche,676,11,6.6,4.9,3.44,0,1,2679.73
IND053-000404,2024-08-09,M2,noche,668,15,7.6,12.4,2.15,0,0,0
IND053-000405,2024-08-10,M3,noche,341,7,4.4,13.7,3.43,0,0,0
IND053-000406,2024-08-10,M4,noche,618,20,4.3,8.7,4.99,0,0,0
IND053-000407,2024-08-11,M5,noche,164,4,3.5,36.8,5.17,0,0,0
IND053-000408,2024-08-11,M6,noche,454,15,7.3,8.9,4.39,0,0,0
IND053-000409,2024-08-12,M1,dia,355,3,6.8,15.5,1.34,1,1,2033.35
IND053-000410,2024-08-12,M2,dia,736,16,3.2,11.0,4.48,0,0,0
IND053-000411,2024-08-13,M3,dia,326,4,7.6,3.8,1.73,0,0,0
IND053-000412,2024-08-13,M4,dia,626,16,7.2,17.8,4.0,0,0,0
IND053-000413,2024-08-14,M5,dia,605,12,6.8,29.6,1.97,0,0,0
IND053-000414,2024-08-14,M6,dia,565,21,7.9,49.4,1.83,0,0,0
IND053-000415,2024-08-15,M1,noche,767,12,7.6,6.8,4.07,0,1,1838.52
IND053-000416,2024-08-16,M2,noche,675,10,5.5,17.9,,0,0,0
IND053-000417,2024-08-16,M3,noche,93,3,3.5,62.2,2.12,0,0,0
IND053-000418,2024-08-17,M4,noche,306,9,4.0,11.6,3.02,0,0,0
IND053-000419,2024-08-17,M5,noche,478,16,6.8,2.0,2.47,0,0,0
IND053-000420,2024-08-18,M6,noche,650,29,6.2,11.9,4.08,0,0,0
IND053-000421,2024-08-18,M1,dia,681,11,4.2,36.1,3.46,0,1,617.46
IND053-000422,2024-08-19,M2,dia,697,15,3.8,12.5,3.61,0,0,0
IND053-000423,2024-08-19,M3,dia,570,8,7.8,5.7,"5,27",0,0,0
IND053-000424,2024-08-20,M4,dia,421,13,5.3,3.5,5.37,0,1,1001.54
IND053-000425,2024-08-21,M5,dia,501,18,7.4,13.7,2.38,0,0,0
IND053-000426,2024-08-21,M6,dia,790,34,7.6,3.4,2.64,0,0,0
IND053-000427,2024-08-22,M1,noche,85,2,4.6,3.5,2.0,0,0,0
IND053-000428,2024-08-22,M2,noche,207,3,7.7,20.3,3.82,0,0,0
IND053-000429,2024-08-23,M3,noche,414,7,3.7,41.5,3.77,0,0,0
IND053-000430,2024-08-23,M4,noche,449,9,7.5,2.5,4.46,0,1,521.66
IND053-000431,2024-08-24,M5,noche,288,6,4.7,7.3,3.66,0,0,0
IND053-000432,2024-08-24,M6,noche,578,21,5.1,53.0,2.24,0,0,0
IND053-000433,2024-08-25,M1,dia,455,7,6.7,14.0,2.74,0,0,0
IND053-000434,2024-08-25,M2,dia,764,15,5.3,38.1,4.53,1,0,0
IND053-000435,2024-08-26,M3,dia,444,6,3.1,14.3,3.64,1,0,0
IND053-000436,2024-08-27,M4,dia,441,12,4.7,13.4,4.05,0,0,0
IND053-000437,2024-08-27,M5,dia,637,19,6.6,6.3,5.58,0,0,0
IND053-000438,2024-08-28,M6,dia,260,11,5.7,2.7,4.15,1,0,0
IND053-000439,2024-08-28,M1,noche,111,3,7.9,6.0,2.8,0,0,0
IND053-000440,2024-08-29,M2,noche,178,1,7.1,4.4,1.26,0,0,0
IND053-000441,2024-08-29,M3,noche,789,12,4.9,1.9,0.89,0,0,0
IND053-000442,2024-08-30,M4,noche,345,13,5.7,2.6,4.85,0,1,1607.86
IND053-000443,2024-08-30,M5,noche,460,17,3.6,41.5,2.65,0,0,0
IND053-000444,2024-08-31,M6,noche,500,8,3.7,23.6,4.03,0,0,0
IND053-000445,2024-09-01,M1,dia,783,11,7.6,34.4,4.01,1,1,1448.44
IND053-000446,2024-09-01,M2,dia,512,18,3.5,14.8,2.14,0,0,0
IND053-000447,2024-09-02,M3,dia,461,9,6.2,27.0,1.89,0,0,0
IND053-000448,2024-09-02,M4,dia,424,11,5.4,11.5,4.36,0,1,473.19
IND053-000449,2024-09-03,M5,dia,228,3,4.2,71.4,4.57,1,0,0
IND053-000450,2024-09-03,M6,dia,332,11,3.0,16.8,3.97,0,0,0
IND053-000451,2024-09-04,M1,noche,623,7,6.3,11.4,2.04,0,1,1736.38
IND053-000452,2024-09-04,M2,noche,695,20,6.7,9.0,3.11,0,0,0
IND053-000453,2024-09-05,M3,noche,233,3,7.8,18.2,2.3,0,0,0
IND053-000454,2024-09-05,M4,noche,371,10,3.1,33.4,4.83,0,1,1757.02
IND053-000455,2024-09-06,M5,noche,492,13,6.6,9.2,3.11,0,0,0
IND053-000456,2024-09-07,M6,noche,86,4,5.6,31.9,4.8,0,0,0
IND053-000457,2024-09-07,M1,dia,487,6,7.3,25.1,2.05,0,0,0
IND053-000458,2024-09-08,M2,dia,168,5,5.9,46.5,2.75,0,0,0
IND053-000459,2024-09-08,M3,dia,205,6,4.7,20.4,2.14,0,0,0
IND053-000460,2024-09-09,M4,dia,264,14,5.8,53.9,5.46,0,0,0
IND053-000461,2024-09-09,M5,dia,716,12,6.4,4.0,3.14,0,0,0
IND053-000462,2024-09-10,M6,dia,307,14,4.2,1.5,4.13,0,0,0
IND053-000463,2024-09-10,M1,noche,181,3,5.2,1.6,1.84,1,0,0
IND053-000464,2024-09-11,M2,noche,682,15,5.5,1.2,2.58,0,0,0
IND053-000465,2024-09-12,M3,noche,634,21,7.3,10.6,4.61,0,0,0
IND053-000466,2024-09-12,M4,noche,232,9,4.1,52.9,4.3,0,0,0
IND053-000467,2024-09-13,M5,noche,707,17,3.7,3.5,1.68,0,0,0
IND053-000468,2024-09-13,M6,noche,722,35,4.6,24.8,5.25,0,0,0
IND053-000469,2024-09-14,M1,dia,389,5,4.9,4.5,2.45,0,0,0
IND053-000470,2024-09-14,M2,dia,587,15,5.5,0.7,3.56,1,0,0
IND053-000471,2024-09-15,M3,dia,254,5,6.0,33.0,4.02,0,0,0
IND053-000472,2024-09-15,M4,dia,386,13,7.1,39.7,1.21,0,0,0
IND053-000473,2024-09-16,M5,dia,424,11,3.7,30.2,3.43,0,0,0
IND053-000474,2024-09-16,M6,dia,735,16,7.1,23.8,4.88,0,1,559.84
IND053-000475,2024-09-17,M1,noche,437,8,5.8,24.8,2.22,0,0,0
IND053-000476,2024-09-18,M2,noche,217,6,5.2,31.4,1.86,0,0,0
IND053-000477,2024-09-18,M3,noche,628,11,4.4,0.1,3.06,0,0,0
IND053-000478,2024-09-19,M4,noche,260,13,6.3,11.4,2.71,0,0,0
IND053-000479,2024-09-19,M5,noche,193,3,3.7,5.8,4.75,1,0,0
IND053-000480,2024-09-20,M6,noche,630,25,5.1,0.8,5.64,0,1,1400.42
IND053-000481,2024-09-20,M1,dia,525,10,4.3,6.1,2.17,0,0,0
IND053-000482,2024-09-21,M2,dia,377,8,4.3,50.1,2.1,1,0,0
IND053-000483,2024-09-21,M3,dia,674,10,6.9,4.6,3.18,0,0,0
IND053-000484,2024-09-22,M4,dia,708,20,5.0,0.3,2.31,0,0,0
IND053-000485,2024-09-23,M5,dia,209,7,3.8,30.7,3.04,0,0,0
IND053-000486,2024-09-23,M6, DIA ,719,40,7.7,1.1,2.48,0,0,0
IND053-000487,2024-09-24,M1,noche,305,4,5.1,10.1,1.14,0,0,0
IND053-000488,2024-09-24,M2,noche,340,8,4.3,32.7,1.59,0,0,0
IND053-000489,2024-09-25,M3,noche,661,15,4.9,43.1,3.52,0,0,0
IND053-000490,2024-09-25,M4,noche,771,27,6.8,0.6,4.54,0,0,0
IND053-000491,2024-09-26,M5,noche,232,6,3.6,4.0,3.17,0,0,0
IND053-000492,2024-09-26,M6,noche,454,17,3.2,4.8,1.41,0,0,0
IND053-000493,2024-09-27,M1,dia,328,7,5.1,18.4,1.94,0,0,0
IND053-000494,2024-09-27,M2,dia,501,8,3.6,7.8,2.94,0,0,0
IND053-000495,2024-09-28,M3,dia,603,8,5.6,12.3,3.28,1,0,0
IND053-000496,2024-09-29,M4,dia,187,4,6.1,19.5,2.28,0,0,0
IND053-000497,2024-09-29,M5,dia,685,13,3.9,23.5,3.42,0,0,0
IND053-000498,2024-09-30,M6,dia,684,28,4.7,1.4,5.88,1,1,1708.85
IND053-000499,2024-09-30,M1,noche,786,14,3.5,32.4,,0,0,0
IND053-000500,2024-10-01,M2,noche,686,19,4.7,22.7,5.7,1,0,0
IND053-000501,2024-10-01,M3,noche,633,14,3.2,8.0,0.98,1,0,0
IND053-000502,2024-10-02,M4,noche,108,7,4.9,8.6,4.62,0,0,0
IND053-000503,2024-10-02,M5,noche,549,18,7.6,2.3,3.76,0,0,0
IND053-000504,2024-10-03,M6,noche,594,28,5.1,17.7,4.94,0,1,2391.84
IND053-000505,2024-10-04,M1,dia,652,11,4.5,9.6,3.18,0,0,0
IND053-000506,2024-10-04,M2,dia,734,15,4.3,15.0,3.77,0,0,0
IND053-000507,2024-10-05,M3,dia,469,11,4.5,2.5,3.71,0,0,0
IND053-000508,2024-10-05,M4,dia,516,16,4.8,2.7,5.29,0,1,1026.29
IND053-000509,2024-10-06,M5,dia,702,22,6.7,6.7,6.04,0,0,0
IND053-000510,2024-10-06,M6,dia,401,15,4.0,3.4,4.16,0,1,2807.25
IND053-000511,2024-10-07,M1,noche,94,1,3.5,0.4,3.1,0,0,0
IND053-000512,2024-10-07,M2,noche,538,11,7.6,23.0,3.15,0,0,0
IND053-000513,2024-10-08,M3,noche,688,12,3.5,18.7,2.11,0,0,0
IND053-000514,2024-10-08,M4,noche,398,12,5.0,1.8,4.92,0,1,950.36
IND053-000515,2024-10-09,M5,noche,631,19,4.3,24.8,3.07,0,0,0
IND053-000516,2024-10-10,M6,noche,292,8,3.3,14.2,3.14,0,0,0
IND053-000517,2024-10-10,M1,dia,292,1,3.6,2.3,3.68,1,0,0
IND053-000518,2024-10-11,M2,dia,182,8,7.8,7.4,5.87,1,0,0
IND053-000519,2024-10-11,M3,dia,332,7,3.8,15.9,3.21,0,0,0
IND053-000520,2024-10-12,M4,dia,355,8,7.5,3.7,2.4,0,0,0
IND053-000521,2024-10-12,M5,dia,604,22,7.6,6.4,4.47,0,0,0
IND053-000522,2024-10-13,M6,dia,503,23,5.9,5.9,3.5,0,0,0
IND053-000523,2024-10-13,M1,noche,626,9,7.3,34.2,3.2,0,0,0
IND053-000524,2024-10-14,M2,noche,307,14,3.7,3.1,2.76,0,0,0
IND053-000525,2024-10-15,M3,noche,632,11,8.0,40.0,2.95,0,0,0
IND053-000526,2024-10-15,M4,noche,690,22,5.1,1.8,3.82,0,0,0
IND053-000527,2024-10-16,M5,noche,727,22,7.7,4.3,0.62,1,0,0
IND053-000528,2024-10-16,M6,noche,112,2,5.2,8.2,3.9,0,0,0
IND053-000529,2024-10-17,M1,dia,470,5,6.3,22.7,4.32,0,0,0
IND053-000530,2024-10-17,M2,dia,304,6,3.3,9.4,3.51,1,0,0
IND053-000531,2024-10-18,M3,dia,224,6,3.9,17.8,5.17,0,0,0
IND053-000532,2024-10-18,M4,dia,513,19,4.3,29.5,2.62,0,0,0
IND053-000533,2024-10-19,M5,dia,332,9,4.2,1.8,2.89,0,0,0
IND053-000534,2024-10-19,M6,dia,439,19,5.8,41.1,2.91,0,0,0
IND053-000535,2024-10-20,M1,noche,91,1,4.0,12.5,0.95,0,0,0
IND053-000536,2024-10-21,M2,noche,734,19,7.7,3.5,4.07,0,0,0
IND053-000537,2024-10-21,M3,noche,680,11,3.0,35.3,1.26,0,0,0
IND053-000538,2024-10-22,M4,noche,230,7,3.6,0.6,3.76,0,1,1078.63
IND053-000539,2024-10-22,M5,noche,517,15,6.3,71.1,5.27,0,1,2968.06
IND053-000540,2024-10-23,M6,noche,335,12,3.5,8.1,2.45,1,0,0
IND053-000541,2024-10-23,M1,dia,546,13,4.7,15.0,3.0,0,0,0
IND053-000542,2024-10-24,M2,dia,391,11,7.6,19.1,2.51,1,0,0
IND053-000543,2024-10-24,M3,dia,385,7,7.2,0.1,2.16,1,0,0
IND053-000544,2024-10-25,M4,dia,619,20,6.0,17.0,4.62,0,1,1573.96
IND053-000545,2024-10-25,M5,dia,752,16,6.3,86.9,3.95,0,1,1341.08
IND053-000546,2024-10-26,M6,dia,720,26,7.3,3.8,3.81,0,0,0
IND053-000547,2024-10-27,M1,noche,354,3,6.4,12.4,1.38,0,0,0
IND053-000548,2024-10-27,M2,noche,467,14,7.2,1.2,1.25,0,0,0
IND053-000549,2024-10-28,M3,noche,347,9,3.7,29.7,3.6,1,0,0
IND053-000550,2024-10-28,M4,noche,672,22,6.6,12.1,3.69,1,1,1362.87
IND053-000551,2024-10-29,M5,noche,409,10,6.8,25.8,3.38,0,0,0
IND053-000552,2024-10-29,M6,noche,86,6,7.8,7.3,2.26,1,0,0
IND053-000553,2024-10-30,M1,dia,164,0,7.5,9.8,1.71,0,0,0
IND053-000554,2024-10-30,M2,dia,184,2,6.2,33.9,2.9,0,0,0
IND053-000555,2024-10-31,M3,dia,668,16,5.1,42.6,3.73,0,0,0
IND053-000556,2024-11-01,M4,dia,461,16,6.6,7.4,2.69,0,0,0
IND053-000557,2024-11-01,M5,dia,416,11,5.9,31.0,2.57,0,0,0
IND053-000558,2024-11-02,M6,dia,577,25,4.6,12.7,6.9,0,0,0
IND053-000559,2024-11-02,M1,noche,352,10,4.5,52.0,2.52,0,0,0
IND053-000560,2024-11-03,M2,noche,544,16,7.4,2.4,1.73,0,0,0
IND053-000561,2024-11-03,M3,noche,597,14,4.4,12.7,5.25,0,0,0
IND053-000562,2024-11-04,M4,noche,208,10,5.0,18.7,2.31,1,0,0
IND053-000563,2024-11-04,M5,noche,732,21,6.0,26.7,1.97,0,0,0
IND053-000564,2024-11-05,M6,noche,230,14,6.5,19.8,2.66,0,0,0
IND053-000565,2024-11-05,M1,dia,377,2,5.5,2.5,2.65,0,0,0
IND053-000566,2024-11-06,M2,dia,206,6,3.5,14.8,2.54,0,0,0
IND053-000567,2024-11-07,M3,dia,558,8,7.7,6.2,3.37,1,0,0
IND053-000568,2024-11-07,M4,dia,237,15,4.5,36.8,2.92,0,0,0
IND053-000569,2024-11-08,M5,dia,449,10,3.3,1.5,5.51,1,0,0
IND053-000570,2024-11-08,M6,dia,467,19,7.2,11.9,2.93,0,0,0
IND053-000571,2024-11-09,M1,noche,177,0,7.9,30.4,2.65,0,0,0
IND053-000572,2024-11-09,M2,noche,119,0,3.6,1.7,1.75,0,0,0
IND053-000573,2024-11-10,M3,noche,629,10,6.4,4.0,2.74,0,0,0
IND053-000574,2024-11-10,M4,noche,299,9,4.5,12.5,1.4,1,0,0
IND053-000575,2024-11-11,M5,noche,523,23,7.9,26.7,4.68,0,0,0
IND053-000576,2024-11-12,M6,noche,423,13,7.4,29.0,2.92,0,0,0
IND053-000577,2024-11-12,M1,dia,793,10,5.4,8.3,2.93,0,0,0
IND053-000578,2024-11-13,M2,dia,682,16,7.3,69.4,1.03,0,0,0
IND053-000579,2024-11-13,M3,dia,158,0,3.5,11.2,2.45,0,0,0
IND053-000580,2024-11-14,M4,dia,611,12,4.6,18.4,3.05,0,0,0
IND053-000581,2024-11-14,M5,dia,307,9,3.4,9.6,2.3,0,0,0
IND053-000582,2024-11-15,M6,dia,150,6,7.3,20.4,,0,0,0
IND053-000583,2024-11-15,M1, NOCHE ,668,12,7.9,33.3,3.08,0,0,0
IND053-000584,2024-11-16,M2,noche,443,12,3.9,30.5,2.44,1,0,0
IND053-000585,2024-11-16,M3,noche,311,2,6.6,0.8,3.67,0,0,0
IND053-000586,2024-11-17,M4,noche,774,15,6.2,66.1,2.59,1,0,0
IND053-000587,2024-11-18,M5,noche,218,4,4.9,5.2,2.37,0,0,0
IND053-000588,2024-11-18,M6,noche,447,10,3.4,39.0,4.5,0,0,0
IND053-000589,2024-11-19,M1,dia,625,8,5.8,36.8,2.08,0,0,0
IND053-000590,2024-11-19,M2,dia,724,21,5.8,1.9,3.56,0,0,0
IND053-000591,2024-11-20,M3,dia,348,5,4.3,25.4,3.72,1,0,0
IND053-000592,2024-11-20,M4,dia,632,12,7.6,0.8,3.05,1,0,0
IND053-000593,2024-11-21,M5,dia,563,16,3.5,5.4,3.28,0,0,0
IND053-000594,2024-11-21,M6,dia,147,5,4.3,9.4,2.19,0,0,0
IND053-000595,2024-11-22,M1,noche,338,5,3.6,12.7,2.31,0,0,0
IND053-000596,2024-11-23,M2,noche,721,14,3.1,41.3,1.46,0,0,0
IND053-000597,2024-11-23,M3,noche,431,8,4.6,3.6,2.6,0,0,0
IND053-000598,2024-11-24,M4,noche,781,28,6.5,13.6,1.96,0,0,0
IND053-000599,2024-11-24,M5,noche,361,11,6.8,20.1,3.83,1,0,0
IND053-000600,2024-11-25,M6,noche,402,14,7.9,7.4,3.84,0,0,0
IND053-000601,2024-11-25,M1,dia,180,1,4.2,14.9,2.53,0,0,0
IND053-000602,2024-11-26,M2,dia,409,10,5.3,39.4,2.42,0,0,0
IND053-000603,2024-11-26,M3,dia,573,10,7.7,23.4,2.94,0,0,0
IND053-000604,2024-11-27,M4,dia,294,8,4.5,4.7,4.01,0,0,0
IND053-000605,2024-11-27,M5,dia,181,9,5.3,38.7,2.76,1,0,0
IND053-000606,2024-11-28,M6,dia,501,12,6.9,25.3,2.9,0,0,0
IND053-000607,2024-11-29,M1,noche,260,6,4.3,26.7,1.78,0,0,0
IND053-000608,2024-11-29,M2,noche,668,19,6.0,11.4,1.39,0,0,0
IND053-000609,2024-11-30,M3,noche,501,17,6.1,16.2,4.05,0,1,281.44
IND053-000610,2024-11-30,M4,noche,788,27,6.2,4.3,3.09,1,0,0
IND053-000611,2024-12-01,M5,noche,744,18,6.8,4.8,3.41,0,0,0
IND053-000612,2024-12-01,M6,noche,294,12,6.8,34.4,3.1,0,0,0
IND053-000613,2024-12-02,M1,dia,484,9,6.1,20.9,2.34,0,0,0
IND053-000614,2024-12-02,M2,dia,510,10,3.5,11.0,2.07,0,0,0
IND053-000615,2024-12-03,M3,dia,388,5,5.1,6.0,4.83,0,1,1857.88
IND053-000616,2024-12-04,M4,dia,777,19,4.5,3.1,2.65,0,0,0
IND053-000617,2024-12-04,M5,dia,125,3,4.5,27.6,3.79,0,0,0
IND053-000618,2024-12-05,M6,dia,648,21,7.8,40.5,3.63,0,0,0
IND053-000619,2024-12-05,M1,noche,384,5,7.4,14.0,2.93,0,0,0
IND053-000620,2024-12-06,M2,noche,762,21,4.2,34.7,2.68,0,0,0
IND053-000621,2024-12-06,M3,noche,206,3,4.0,18.5,3.06,1,0,0
IND053-000622,2024-12-07,M4,noche,430,7,5.6,5.1,3.18,0,0,0
IND053-000623,2024-12-07,M5,noche,407,12,6.3,9.6,3.51,0,0,0
IND053-000624,2024-12-08,M6,noche,525,21,7.8,39.8,6.2,0,0,0
IND053-000625,2024-12-08,M1,dia,516,8,4.3,6.2,4.01,0,1,1772.48
IND053-000626,2024-12-09,M2,dia,368,11,4.5,0.6,2.1,0,0,0
IND053-000627,2024-12-10,M3,dia,149,2,4.7,6.0,2.28,0,0,0
IND053-000628,2024-12-10,M4,dia,169,4,6.7,8.0,1.53,1,0,0
IND053-000629,2024-12-11,M5,dia,410,8,4.6,13.5,3.48,0,0,0
IND053-000630,2024-12-11,M6,dia,260,9,6.1,8.7,4.12,0,0,0
IND053-000631,2024-12-12,M1,noche,211,4,3.5,10.4,3.65,0,1,2865.22
IND053-000632,2024-12-12,M2,noche,447,11,3.2,9.2,2.01,0,0,0
IND053-000633,2024-12-13,M3,noche,544,13,7.5,14.0,4.66,0,0,0
IND053-000634,2024-12-13,M4,noche,380,11,7.0,0.9,"4,11",0,0,0
IND053-000635,2024-12-14,M5,noche,573,13,3.9,5.5,2.15,0,0,0
IND053-000636,2024-12-15,M6,noche,376,7,4.9,39.8,3.56,0,0,0
IND053-000637,2024-12-15,M1,dia,253,3,3.2,9.0,3.14,0,0,0
IND053-000638,2024-12-16,M2,dia,114,3,6.5,15.2,2.67,0,0,0
IND053-000639,2024-12-16,M3,dia,238,6,6.7,75.7,3.42,0,0,0
IND053-000640,2024-12-17,M4,dia,582,18,6.8,20.0,3.97,0,0,0
IND053-000641,2024-12-17,M5,dia,261,7,4.5,8.6,1.49,0,0,0
IND053-000642,2024-12-18,M6,dia,749,28,3.6,5.8,4.7,0,0,0
IND053-000643,2024-12-18,M1,noche,574,4,5.6,2.9,0.1,0,0,0
IND053-000644,2024-12-19,M2,noche,304,15,7.6,17.8,1.5,1,0,0
IND053-000645,2024-12-19,M3,noche,522,9,5.1,7.1,2.82,0,0,0
IND053-000646,2024-12-20,M4,noche,101,4,7.0,9.5,1.94,0,0,0
IND053-000647,2024-12-21,M5,noche,142,5,5.7,0.4,4.62,1,0,0
IND053-000648,2024-12-21,M6,noche,242,9,7.7,17.9,4.18,0,0,0
IND053-000649,2024-12-22,M1,dia,115,1,7.1,52.6,0.89,0,0,0
IND053-000650,2024-12-22,M2,dia,188,6,3.9,50.2,2.13,0,0,0
IND053-000651,2024-12-23,M3,dia,634,11,6.3,3.7,1.99,1,0,0
IND053-000652,2024-12-23,M4,dia,349,15,5.4,45.0,3.74,0,0,0
IND053-000653,2024-12-24,M5,dia,99,3,4.2,13.4,3.47,0,0,0
IND053-000654,2024-12-24,M6,dia,482,26,3.4,7.5,3.56,0,0,0
IND053-000655,2024-12-25,M1,noche,591,6,5.5,0.0,2.85,0,0,0
IND053-000656,2024-12-26,M2,noche,324,6,5.7,37.1,2.32,0,0,0
IND053-000657,2024-12-26,M3,noche,168,3,3.8,17.1,1.45,0,0,0
IND053-000658,2024-12-27,M4,noche,150,2,7.0,16.3,2.33,1,0,0
