registro_id,fecha,ruta,transportista,distancia_km,carga_kg,tiempo_min,prometido_min,entregado
TRA028-000359,2024-10-08,R5,T2,65.4,69.9,,105.2,0
TRA028-000360,2024-10-09,R1,T3,82.3,7.2,118.9,124.6,1
TRA028-000361,2024-10-10,R2,T1,146.7,141.0,188.0,198.7,1
TRA028-000362,2024-10-10,R1,T2,132.0,88.3,183.8,181.8,1
TRA028-000363,2024-10-11,R1,T3,85.9,40.8,139.0,128.8,1
TRA028-000364,2024-10-12,R4,T1,48.3,137.4,97.1,85.5,1
TRA028-000365,2024-10-13,R3,T2,22.0,18.5,15.1,55.3,1
TRA028-000366,2024-10-14,R4,T3,51.0,117.8,94.6,88.7,1
TRA028-000367,2024-10-14,R6,T1,100.9,17.6,138.5,146.0,1
TRA028-000368,2024-10-15,R4,T2,20.0,60.8,32.1,53.0,1
TRA028-000369,2024-10-16,R6,T3,61.7,117.3,102.1,101.0,1
TRA028-000370,2024-10-17,R4,T1,71.4,76.5,88.5,112.1,1
TRA028-000371,2024-10-18,R4,T2,28.1,84.3,75.9,62.3,1
TRA028-000372,2024-10-18,R4,T3,32.9,65.2,72.7,67.8,1
TRA028-000373,2024-10-19,R4,T1,57.0,5.5,55.5,95.5,1
TRA028-000374,2024-10-20,R6,T2,61.1,15.2,104.9,100.3,1
TRA028-000375,2024-10-21,R4,T3,13.4,94.4,51.5,45.4,1
TRA028-000376,2024-10-21,R2,T1,102.3,61.2,137.2,147.6,1
TRA028-000377,2024-10-22,R4,T2,132.1,146.5,175.6,181.9,1
TRA028-000378,2024-10-23,R1,T3,16.9,26.0,24.7,49.4,1
TRA028-000379,2024-10-24,R6,T1,22.2,78.2,44.6,55.5,1
TRA028-000380,2024-10-25,R6,T2,51.8,108.2,105.5,89.6,1
TRA028-000381,2024-10-25,R2,T3,113.1,56.7,193.8,160.1,1
TRA028-000382,2024-10-26,R6,T1,86.3,94.7,93.3,129.2,1
TRA028-000383,2024-10-27,R4,T2,43.3,62.3,72.2,79.8,1
TRA028-000384,2024-10-28,R1,T3,70.9,33.7,90.9,111.5,1
TRA028-000385,2024-10-29,R5,T1,50.1,56.0,83.5,87.6,1
TRA028-000386,2024-10-29,R1,T2,122.3,119.5,170.4,170.6,1
TRA028-000387,2024-10-30,R2,T3,72.2,148.9,128.9,113.0,1
TRA028-000388,2024-10-31,R1,T1,42.5,67.7,57.5,78.9,1
TRA028-000389,2024-11-01,R5,T2,146.8,111.2,189.3,198.8,1
TRA028-000390,2024-11-02,R6,T3,53.7,132.1,117.7,91.8,1
TRA028-000391,2024-11-02,R6,T1,70.2,71.9,,110.7,0
TRA028-000392,2024-11-03,R3,T2,12.1,64.6,14.9,43.9,1
TRA028-000393,2024-11-04,R5,T3,116.7,29.5,146.9,164.2,1
TRA028-000394,2024-11-05,R5,T1,101.8,14.3,140.2,147.1,1
TRA028-000395,2024-11-05,R6,T2,96.3,97.4,122.8,140.7,1
TRA028-000396,2024-11-06,R3,T3,144.4,141.5,225.7,196.1,1
TRA028-000397,2024-11-07,R4,T1,75.9,14.5,92.0,117.3,1
TRA028-000398,2024-11-08,R1,T2,135.3,67.5,,185.6,0
TRA028-000399,2024-11-09,R4,T3,56.0,91.7,121.5,94.4,1
TRA028-000400,2024-11-09,R4,T1,45.0,130.2,73.5,81.8,1
TRA028-000401,2024-11-10,R3,T2,143.7,79.2,193.0,195.3,1
TRA028-000402,2024-11-11,R1,T3,84.7,93.9,,127.4,0
TRA028-000403,2024-11-12,R1,T1,100.5,52.5,118.5,145.6,1
TRA028-000404,2024-11-13,R6,T2,73.5,70.6,103.6,114.5,1
TRA028-000405,2024-11-13,R2,T3,44.1,52.1,96.2,80.7,1
TRA028-000406,2024-11-14,R2,T1,113.8,82.3,159.8,160.9,1
TRA028-000407,2024-11-15,R4,T2,92.8,11.0,114.6,136.7,1
TRA028-000408,2024-11-16,R2,T3,89.5,42.4,132.4,132.9,1
TRA028-000409,2024-11-16,R1,T1,19.2,121.9,69.6,52.1,1
TRA028-000410,2024-11-17,R4,T2,7.3,32.6,20.8,38.4,1
TRA028-000411,2024-11-18,R4,T3,105.9,145.6,,151.8,0
TRA028-000412,2024-11-19,R6,T1,85.2,85.3,112.6,128.0,1
TRA028-000413,2024-11-20,R1,T2,110.3,145.2,158.4,156.8,1
TRA028-000414,2024-11-20,R2,T3,81.9,26.1,139.3,124.2,1
TRA028-000415,2024-11-21,R3,T1,11.5,36.1,5,43.2,1
TRA028-000416,2024-11-22,R4,T2,124.4,143.2,,173.1,1
TRA028-000417,2024-11-23,R5,T3,15.6,115.8,,47.9,0
TRA028-000418,2024-11-24,R4,T1,107.3,126.4,148.7,153.4,1
TRA028-000419,2024-11-24,R2,T2,124.7,130.8,177.1,173.4,1
TRA028-000420,2024-11-25,R4,T3,77.7,102.4,122.7,119.4,1
TRA028-000421,2024-11-26,R4,T1,39.1,94.1,92.9,75.0,1
TRA028-000422,2024-11-27,R1,T2,38.8,129.8,82.9,74.6,1
TRA028-000423,2024-11-27,R2,T3,80.4,87.4,"144,9",122.5,1
TRA028-000424,2024-11-28,R4,T1,47.1,115.7,43.8,84.2,1
TRA028-000425,2024-11-29,R5,T2,104.0,112.0,170.9,149.6,1
TRA028-000426,2024-11-30,R1,T3,40.1,2.8,42.7,76.1,1
TRA028-000427,2024-12-01,R4,T1,112.1,62.7,153.9,158.9,1
TRA028-000428,2024-12-01,R4,T2,138.5,145.1,193.3,189.3,1
TRA028-000429,2024-12-02,R5,T3,95.4,71.3,146.4,139.7,1
TRA028-000430,2024-12-03,R5,T1,24.5,98.8,,58.2,0
TRA028-000431,2024-12-04,R1,T2,14.7,4.7,8.3,46.9,1
TRA028-000432,2024-12-05,R2,T3,113.4,140.0,-999,160.4,1
TRA028-000433,2024-12-05,R2,T1,99.2,40.0,130.5,144.1,1
TRA028-000434,2024-12-06,R6,T2,61.9,59.6,81.9,101.2,1
TRA028-000435,2024-12-07,R1,T3,27.0,21.5,42.2,61.0,1
TRA028-000436,2024-12-08,R1,T1,5.2,35.9,10.3,36.0,1
TRA028-000437,2024-12-08,R3,T2,106.6,90.9,153.4,152.6,1
TRA028-000438,2024-12-09,R3,T3,129.9,67.1,194.0,179.4,1
TRA028-000439,2024-12-10,R4,T1,35.1,51.9,60.0,70.4,1
TRA028-000440,2024-12-11,R6,T2,3.3,76.6,16.8,33.8,1
TRA028-000441,2024-12-12,R5,T3,42.9,142.2,89.6,79.3,1
TRA028-000442,2024-12-12,R6,T1,32.9,61.0,42.6,67.8,1
TRA028-000443,2024-12-13,R6,T2,95.9,102.1,130.4,140.3,1
TRA028-000444,2024-12-14,R1,T3,119.7,125.0,,167.7,0
TRA028-000445,2024-12-15,R2,T1,33.7,15.2,51.5,68.8,1
TRA028-000446,2024-12-16,R5,T2,7.8,110.7,36.8,39.0,1
TRA028-000447,2024-12-16,R3,T3,121.8,53.1,206.5,170.1,1
TRA028-000448,2024-12-17,R6,T1,94.7,102.2,128.5,138.9,1
TRA028-000449,2024-12-18,R4,T2,131.9,48.0,175.5,181.7,1
TRA028-000450,2024-12-19,R2,T3,2.9,134.0,28.7,33.3,1
TRA028-000451,2024-12-19,R1,T1,46.2,37.4,67.1,83.1,1
TRA028-000452,2024-12-20,R5,T2,113.3,40.2,140.2,160.3,1
TRA028-000453,2024-12-21,R2,T3,147.8,46.8,206.6,200.0,1
TRA028-000454,2024-12-22,R2,T1,94.1,133.4,133.6,138.2,1
TRA028-000455,2024-12-23,R6,T2,92.7,112.1,148.3,136.6,1
TRA028-000456,2024-12-23,R6,T3,135.5,132.4,197.5,185.8,1
TRA028-000457,2024-12-24,R6,T1,30.2,137.0,63.7,64.7,1
TRA028-000458,2024-12-25,R2,T2,113.0,92.8,155.0,159.9,1
TRA028-000459,2024-12-26,R2,T3,133.6,29.3,191.8,183.6,1
TRA028-000460,2024-12-27,R6,T1,91.8,123.4,138.4,135.6,1
TRA028-000461,2024-12-27,R2,T2,68.3,119.4,126.0,108.5,1
TRA028-000462,2024-12-28,R5,T3,30.8,112.8,52.7,65.4,1
TRA028-000463,2024-12-29,R1,T1,98.3,51.2,115.1,143.0,1
TRA028-000464,2024-12-30,R5,T2,66.6,22.8,94.7,106.6,1
TRA028-000395,2024-11-05,R6,T2,96.3,97.4,122.8,140.7,1
