registro_id,fecha,maquina,turno,unidades,defectos,horas,parada_min,vibracion,mantenimiento,fallo_7d,reparacion_coste
IND070-000330,2024-04-24,M6,dia,512,15,5.8,22.8,4.2,0,0,0
IND070-000331,2024-04-24,M1,noche,221,3,4.7,2.5,1.95,0,0,0
IND070-000332,2024-04-25,M2,noche,628,14,4.9,1.1,3.67,0,0,0
IND070-000333,2024-04-25,M3,noche,522,8,3.5,22.8,,0,1,1228.03
IND070-000334,2024-04-25,M4,noche,799,21,7.2,6.9,3.28,1,0,0
IND070-000335,2024-04-26,M5,noche,362,10,3.8,28.9,2.47,0,0,0
IND070-000336,2024-04-26,M6,noche,434,18,6.1,9.6,3.51,0,0,0
IND070-000337,2024-04-26,M1,dia,179,0,3.1,24.5,1.87,0,0,0
IND070-000338,2024-04-27,M2,dia,768,20,7.0,13.1,3.5,0,0,0
IND070-000339,2024-04-27,M3,dia,546,11,7.4,27.4,4.94,0,1,957.52
IND070-000340,2024-04-28,M4,dia,720,31,5.1,29.6,3.0,1,0,0
IND070-000341,2024-04-28,M5,dia,219,10,7.0,12.5,4.49,0,0,0
IND070-000342,2024-04-28,M6,dia,735,17,7.8,10.2,3.42,0,0,0
IND070-000343,2024-04-29,M1,noche,748,9,4.5,0.2,2.26,0,0,0
IND070-000344,2024-04-29,M2,noche,197,4,3.1,4.7,4.92,0,0,0
IND070-000345,2024-04-29,M3,noche,346,10,6.1,26.9,3.94,0,1,491.71
IND070-000346,2024-04-30,M4,noche,295,8,5.2,3.2,1.32,0,0,0
IND070-000347,2024-04-30,M5,noche,236,9,4.8,24.7,4.37,0,0,0
IND070-000348,2024-04-30,M6,noche,656,24,5.7,2.3,5.32,0,0,0
IND070-000349,2024-05-01,M1,dia,619,5,6.2,16.1,2.49,0,0,0
IND070-000350,2024-05-01,M2,dia,223,8,7.2,6.1,2.49,0,0,0
IND070-000351,2024-05-01,M3,dia,362,6,5.3,21.5,4.51,0,1,873.74
IND070-000352,2024-05-02,M4,dia,654,17,6.7,9.7,4.23,0,0,0
IND070-000353,2024-05-02,M5,dia,242,5,5.8,5.9,2.08,1,0,0
IND070-000354,2024-05-02,M6,dia,453,15,6.7,14.7,4.64,0,0,0
IND070-000355,2024-05-03,M1,noche,164,4,3.1,20.4,1.13,0,0,0
IND070-000356,2024-05-03,M2,noche,227,5,4.5,35.7,3.54,0,0,0
IND070-000357,2024-05-03,M3,noche,732,15,5.5,5.2,3.18,0,0,0
IND070-000358,2024-05-04,M4,noche,213,10,7.3,49.3,3.79,0,0,0
IND070-000359,2024-05-04,M5,noche,502,17,3.4,30.9,1.89,0,0,0
IND070-000360,2024-05-04,M6,noche,306,6,7.0,59.1,3.32,0,0,0
IND070-000361,2024-05-05,M1,dia,533,2,5.6,23.1,1.05,0,0,0
IND070-000362,2024-05-05,M2,dia,595,16,3.3,4.6,1.93,0,0,0
IND070-000363,2024-05-06,M3,dia,312,6,4.2,1.5,1.68,1,0,0
IND070-000364,2024-05-06,M4,dia,287,11,5.2,22.9,2.13,0,0,0
IND070-000365,2024-05-06,M5,dia,103,5,4.5,11.2,1.79,0,0,0
IND070-000366,2024-05-07,M6,dia,102,2,6.3,20.9,4.22,0,0,0
IND070-000367,2024-05-07,M1,noche,775,11,5.6,25.4,3.68,0,0,0
IND070-000368,2024-05-07,M2,noche,761,20,5.8,13.2,2.07,0,0,0
IND070-000369,2024-05-08,M3,noche,83,3,5.4,6.5,3.37,0,0,0
IND070-000370,2024-05-08,M4,noche,337,7,4.9,10.2,3.5,0,0,0
IND070-000371,2024-05-08,M5,noche,182,4,4.1,28.1,4.87,0,1,2207.26
IND070-000372,2024-05-09,M6,noche,97,2,3.6,23.0,2.96,0,0,0
IND070-000373,2024-05-09,M1,dia,483,3,7.4,24.7,3.4,1,0,0
IND070-000374,2024-05-09,M2,dia,677,12,6.8,11.2,2.86,0,0,0
IND070-000375,2024-05-10,M3,dia,303,4,5.6,9.1,3.61,0,0,0
IND070-000376,2024-05-10,M4,dia,181,5,5.1,0.4,2.38,0,0,0
IND070-000377,2024-05-10,M5,dia,463,12,4.1,0.6,5.25,0,1,2723.9
IND070-000378,2024-05-11,M6,dia,439,20,7.6,14.4,5.18,1,0,0
IND070-000379,2024-05-11,M1,noche,769,19,7.8,40.0,2.44,0,0,0
IND070-000380,2024-05-11,M2,noche,471,10,6.7,63.2,3.3,0,1,1603.12
IND070-000381,2024-05-12,M3,noche,196,5,7.3,18.5,2.41,1,0,0
IND070-000382,2024-05-12,M4,noche,480,11,7.0,37.7,5.42,0,0,0
IND070-000383,2024-05-12,M5,noche,430,7,3.9,2.8,4.0,0,1,705.79
IND070-000384,2024-05-13,M6,noche,335,12,5.2,23.4,4.48,1,0,0
IND070-000385,2024-05-13,M1,dia,162,4,7.0,3.1,1.29,0,0,0
IND070-000386,2024-05-14,M2,dia,707,21,5.5,1.0,3.39,0,1,1811.01
IND070-000387,2024-05-14,M3,dia,749,14,7.1,4.0,4.26,1,0,0
IND070-000388,2024-05-14,M4,dia,245,12,7.0,30.4,3.84,0,0,0
IND070-000389,2024-05-15,M5, DIA ,582,18,4.9,20.4,4.07,0,0,0
IND070-000390,2024-05-15,M6,dia,570,20,5.6,0.6,3.42,0,0,0
IND070-000391,2024-05-15,M1,noche,582,4,4.0,46.2,1.29,0,0,0
IND070-000392,2024-05-16,M2,noche,281,8,6.3,10.7,2.23,0,1,1349.87
IND070-000393,2024-05-16,M3,noche,239,7,4.4,6.4,3.0,0,0,0
IND070-000394,2024-05-16,M4,noche,130,3,3.4,0.1,1.74,0,0,0
IND070-000395,2024-05-17,M5,noche,313,4,7.5,27.9,4.21,0,0,0
IND070-000396,2024-05-17,M6,noche,183,6,5.1,1.3,3.78,0,0,0
IND070-000397,2024-05-17,M1,dia,375,4,7.1,13.5,0.69,1,0,0
IND070-000398,2024-05-18,M2,dia,96,1,4.7,0.3,3.08,0,0,0
IND070-000399,2024-05-18,M3,dia,688,14,4.9,0.5,1.5,0,0,0
IND070-000400,2024-05-18,M4,dia,299,9,3.3,28.1,5.34,0,0,0
IND070-000401,2024-05-19,M5,dia,677,15,5.3,29.1,3.93,0,0,0
IND070-000402,2024-05-19,M6,dia,173,8,7.4,54.6,4.95,0,0,0
IND070-000403,2024-05-19,M1,noche,658,9,4.8,24.8,3.08,0,0,0
IND070-000404,2024-05-20,M2,noche,393,12,4.2,7.3,1.36,0,0,0
IND070-000405,2024-05-20,M3,noche,663,13,5.9,20.3,3.53,0,0,0
IND070-000406,2024-05-20,M4,noche,352,7,7.5,4.3,3.61,0,0,0
IND070-000407,2024-05-21,M5,noche,709,20,6.2,2.0,4.25,1,0,0
IND070-000408,2024-05-21,M6,noche,154,8,7.5,1.1,4.61,0,0,0
IND070-000409,2024-05-22,M1,dia,402,3,6.7,8.8,1.84,0,0,0
IND070-000410,2024-05-22,M2,dia,268,1,5.9,31.1,3.07,0,0,0
IND070-000411,2024-05-22,M3,dia,132,6,5.7,22.4,1.47,0,0,0
IND070-000412,2024-05-23,M4,dia,250,4,3.6,24.3,4.31,1,0,0
IND070-000413,2024-05-23,M5,dia,797,18,4.9,1.1,4.35,1,0,0
IND070-000414,2024-05-23,M6,dia,90,4,3.6,7.7,2.47,0,0,0
IND070-000415,2024-05-24,M1,noche,236,4,7.7,2.7,2.36,1,0,0
IND070-000416,2024-05-24,M2,noche,326,12,5.7,7.9,,0,0,0
IND070-000417,2024-05-24,M3,noche,719,18,5.3,6.7,2.2,0,0,0
IND070-000418,2024-05-25,M4,noche,613,18,5.3,8.5,4.26,0,0,0
IND070-000419,2024-05-25,M5,noche,598,15,5.4,65.4,3.81,1,0,0
IND070-000420,2024-05-25,M6,noche,395,15,6.5,22.6,3.18,0,0,0
IND070-000421,2024-05-26,M1,dia,131,0,4.6,5.0,3.3,0,0,0
IND070-000422,2024-05-26,M2,dia,102,4,3.1,17.0,3.95,0,0,0
IND070-000423,2024-05-26,M3,dia,771,7,5.0,3.6,"2,42",0,0,0
IND070-000424,2024-05-27,M4,dia,719,23,6.8,2.0,3.18,0,0,0
IND070-000425,2024-05-27,M5,dia,753,25,5.5,5.8,2.99,0,0,0
IND070-000426,2024-05-27,M6,dia,793,27,4.3,4.2,2.89,0,0,0
IND070-000427,2024-05-28,M1,noche,436,4,6.3,4.3,2.57,0,0,0
IND070-000428,2024-05-28,M2,noche,383,9,5.4,34.0,3.14,0,0,0
IND070-000429,2024-05-28,M3,noche,567,18,6.4,1.2,1.95,0,0,0
IND070-000430,2024-05-29,M4,noche,638,13,6.8,8.8,3.32,0,0,0
IND070-000431,2024-05-29,M5,noche,324,5,6.7,28.1,1.57,0,0,0
IND070-000432,2024-05-30,M6,noche,616,19,5.0,4.5,4.75,0,0,0
IND070-000433,2024-05-30,M1,dia,314,6,6.1,14.0,3.07,0,0,0
IND070-000434,2024-05-30,M2,dia,779,20,7.9,1.5,4.05,0,0,0
IND070-000435,2024-05-31,M3,dia,717,16,4.3,31.8,3.61,0,0,0
IND070-000436,2024-05-31,M4,dia,688,19,3.8,3.0,3.08,0,0,0
IND070-000437,2024-05-31,M5,dia,540,14,8.0,23.3,3.97,1,0,0
IND070-000438,2024-06-01,M6,dia,705,40,5.6,4.8,2.2,0,0,0
IND070-000439,2024-06-01,M1,noche,318,2,7.0,14.9,2.5,0,0,0
IND070-000440,2024-06-01,M2,noche,176,7,4.2,8.1,3.41,0,0,0
IND070-000441,2024-06-02,M3,noche,774,15,3.1,16.0,2.56,0,0,0
IND070-000442,2024-06-02,M4,noche,777,15,4.2,1.4,4.58,0,0,0
IND070-000443,2024-06-02,M5,noche,134,9,6.2,30.1,4.91,0,0,0
IND070-000444,2024-06-03,M6,noche,183,9,7.5,0.1,5.33,0,0,0
IND070-000445,2024-06-03,M1,dia,312,5,5.8,9.1,2.37,0,0,0
IND070-000446,2024-06-03,M2,dia,610,13,3.4,30.4,3.63,1,0,0
IND070-000447,2024-06-04,M3,dia,387,5,7.5,17.9,1.9,0,0,0
IND070-000448,2024-06-04,M4,dia,214,4,6.1,6.2,2.64,1,0,0
IND070-000449,2024-06-04,M5,dia,113,3,5.1,6.2,4.78,0,0,0
IND070-000450,2024-06-05,M6,dia,752,27,5.1,1.6,3.59,0,0,0
IND070-000451,2024-06-05,M1,noche,599,12,4.7,17.8,2.41,0,0,0
IND070-000452,2024-06-05,M2,noche,351,12,7.0,17.4,2.42,0,0,0
IND070-000453,2024-06-06,M3,noche,155,2,5.4,4.4,2.09,0,0,0
IND070-000454,2024-06-06,M4,noche,579,17,5.8,58.2,3.97,1,0,0
IND070-000455,2024-06-07,M5,noche,483,13,3.7,26.7,4.74,0,0,0
IND070-000456,2024-06-07,M6,noche,292,11,6.1,12.5,5.03,0,0,0
IND070-000457,2024-06-07,M1,dia,131,2,7.7,0.6,1.56,0,0,0
IND070-000458,2024-06-08,M2,dia,434,12,6.4,32.1,2.61,0,0,0
IND070-000459,2024-06-08,M3,dia,654,11,3.4,0.4,2.12,0,0,0
IND070-000460,2024-06-08,M4,dia,273,7,7.6,30.9,3.06,0,0,0
IND070-000461,2024-06-09,M5,dia,124,2,3.0,8.5,5.28,0,0,0
IND070-000462,2024-06-09,M6,dia,500,17,4.2,2.5,4.0,0,0,0
IND070-000463,2024-06-09,M1,noche,495,5,4.7,8.6,2.25,0,0,0
IND070-000464,2024-06-10,M2,noche,591,15,3.1,40.8,4.37,0,0,0
IND070-000465,2024-06-10,M3,noche,133,2,3.5,33.1,0.69,0,0,0
IND070-000466,2024-06-10,M4,noche,631,22,4.8,10.0,4.36,0,0,0
IND070-000467,2024-06-11,M5,noche,727,17,3.5,16.8,5.08,1,0,0
IND070-000468,2024-06-11,M6,noche,468,14,4.0,51.4,3.6,1,0,0
IND070-000469,2024-06-11,M1,dia,212,5,3.3,30.2,2.14,0,0,0
IND070-000470,2024-06-12,M2,dia,693,14,5.1,19.3,2.96,0,0,0
IND070-000471,2024-06-12,M3,dia,317,3,4.6,39.6,2.77,0,0,0
IND070-000472,2024-06-12,M4,dia,370,9,6.3,4.8,4.34,0,0,0
IND070-000473,2024-06-13,M5,dia,392,13,3.8,52.0,3.66,0,0,0
IND070-000474,2024-06-13,M6,dia,725,27,5.0,10.0,5.7,0,0,0
IND070-000475,2024-06-13,M1,noche,639,13,6.8,16.8,3.46,0,0,0
IND070-000476,2024-06-14,M2,noche,174,3,7.7,10.1,3.65,0,0,0
IND070-000477,2024-06-14,M3,noche,211,2,4.1,2.7,2.68,0,0,0
IND070-000478,2024-06-15,M4,noche,410,14,7.8,25.9,3.12,0,0,0
IND070-000479,2024-06-15,M5,noche,313,5,5.2,13.0,4.05,0,0,0
IND070-000480,2024-06-15,M6,noche,680,31,3.6,1.0,6.36,0,1,2964.38
IND070-000481,2024-06-16,M1,dia,638,9,5.3,10.2,1.97,1,0,0
IND070-000482,2024-06-16,M2,dia,712,14,3.9,8.9,3.38,1,0,0
IND070-000483,2024-06-16,M3,dia,546,14,4.0,0.7,3.56,0,0,0
IND070-000484,2024-06-17,M4,dia,409,12,4.5,3.8,3.75,0,0,0
IND070-000485,2024-06-17,M5,dia,230,6,3.6,24.4,2.94,0,0,0
IND070-000486,2024-06-17,M6, DIA ,725,20,6.6,12.1,4.06,1,1,2707.68
IND070-000487,2024-06-18,M1,noche,478,8,4.3,0.5,1.89,1,0,0
IND070-000488,2024-06-18,M2,noche,506,12,7.5,3.6,2.37,0,0,0
IND070-000489,2024-06-18,M3,noche,786,15,4.8,7.9,6.17,0,0,0
IND070-000490,2024-06-19,M4,noche,371,11,4.4,19.3,2.43,0,0,0
IND070-000491,2024-06-19,M5,noche,93,1,7.8,3.9,3.89,0,0,0
IND070-000492,2024-06-19,M6,noche,618,32,5.2,2.9,2.8,0,1,1618.83
IND070-000493,2024-06-20,M1,dia,728,10,4.2,4.7,2.67,0,0,0
IND070-000494,2024-06-20,M2,dia,154,2,5.8,38.2,3.81,1,0,0
IND070-000495,2024-06-20,M3,dia,150,5,4.9,36.9,4.25,0,0,0
IND070-000496,2024-06-21,M4,dia,110,4,5.8,1.0,3.27,0,0,0
IND070-000497,2024-06-21,M5,dia,590,13,7.1,3.4,2.48,1,0,0
IND070-000498,2024-06-22,M6,dia,276,8,6.8,3.3,2.64,0,0,0
IND070-000499,2024-06-22,M1,noche,323,5,3.8,4.3,,1,0,0
IND070-000500,2024-06-22,M2,noche,403,11,3.7,6.8,3.41,0,0,0
IND070-000501,2024-06-23,M3,noche,609,12,7.4,7.6,2.8,0,0,0
IND070-000502,2024-06-23,M4,noche,765,36,7.3,11.7,2.52,0,0,0
IND070-000503,2024-06-23,M5,noche,579,13,5.6,6.6,3.23,1,0,0
IND070-000504,2024-06-24,M6,noche,456,23,7.8,27.2,3.48,1,0,0
IND070-000505,2024-06-24,M1,dia,571,9,3.6,16.2,1.05,0,0,0
IND070-000506,2024-06-24,M2,dia,225,4,5.8,10.9,2.87,0,0,0
IND070-000507,2024-06-25,M3,dia,609,13,3.3,4.6,3.32,0,0,0
IND070-000508,2024-06-25,M4,dia,478,11,4.0,18.8,3.0,0,0,0
IND070-000509,2024-06-25,M5,dia,694,23,6.9,20.8,2.57,0,0,0
IND070-000510,2024-06-26,M6,dia,747,25,6.8,5.0,3.4,0,0,0
IND070-000511,2024-06-26,M1,noche,718,13,7.2,30.8,1.34,0,0,0
IND070-000512,2024-06-26,M2,noche,620,7,4.7,10.9,2.54,0,0,0
IND070-000513,2024-06-27,M3,noche,493,12,7.4,4.4,3.17,0,0,0
IND070-000514,2024-06-27,M4,noche,516,16,3.3,12.9,2.14,0,0,0
IND070-000515,2024-06-27,M5,noche,470,13,3.8,0.9,2.62,0,0,0
IND070-000516,2024-06-28,M6,noche,597,15,3.8,42.7,4.1,1,0,0
IND070-000517,2024-06-28,M1,dia,446,5,3.5,54.5,4.54,0,0,0
IND070-000518,2024-06-28,M2,dia,537,16,3.7,1.0,2.87,0,0,0
IND070-000519,2024-06-29,M3,dia,365,9,5.8,10.3,1.32,0,0,0
IND070-000520,2024-06-29,M4,dia,529,14,3.5,12.5,2.89,0,0,0
IND070-000521,2024-06-30,M5,dia,724,24,6.6,45.0,4.46,0,0,0
IND070-000522,2024-06-30,M6,dia,411,14,4.2,7.4,3.66,0,0,0
IND070-000523,2024-06-30,M1,noche,411,9,5.7,45.0,3.43,0,0,0
IND070-000524,2024-07-01,M2,noche,648,12,7.6,26.5,2.6,0,0,0
IND070-000525,2024-07-01,M3,noche,343,10,3.1,3.6,5.45,0,0,0
IND070-000526,2024-07-01,M4,noche,518,19,6.1,11.6,2.48,0,0,0
IND070-000527,2024-07-02,M5,noche,348,11,7.2,5.7,3.13,0,0,0
IND070-000528,2024-07-02,M6,noche,227,6,4.4,24.5,2.92,0,0,0
IND070-000529,2024-07-02,M1,dia,736,11,5.1,7.3,2.41,0,0,0
IND070-000530,2024-07-03,M2,dia,405,13,7.3,21.5,4.25,0,0,0
IND070-000531,2024-07-03,M3,dia,127,2,6.7,66.2,3.59,0,0,0
IND070-000532,2024-07-03,M4,dia,398,12,7.1,7.3,4.59,0,0,0
IND070-000533,2024-07-04,M5,dia,350,6,3.4,5.0,4.15,0,0,0
IND070-000534,2024-07-04,M6,dia,200,7,5.1,7.7,4.51,0,0,0
IND070-000535,2024-07-04,M1,noche,277,4,6.3,1.8,3.65,0,0,0
IND070-000536,2024-07-05,M2,noche,236,9,4.8,16.1,2.46,0,0,0
IND070-000537,2024-07-05,M3,noche,698,10,7.2,8.8,2.09,0,0,0
IND070-000538,2024-07-05,M4,noche,225,7,7.9,6.1,1.19,1,0,0
IND070-000539,2024-07-06,M5,noche,545,12,3.1,27.9,2.11,0,0,0
IND070-000540,2024-07-06,M6,noche,468,18,6.0,4.1,3.72,0,0,0
IND070-000541,2024-07-06,M1,dia,663,12,5.1,21.9,2.03,0,0,0
IND070-000542,2024-07-07,M2,dia,771,13,7.1,8.7,3.68,0,0,0
IND070-000543,2024-07-07,M3,dia,443,11,5.0,4.7,2.87,0,0,0
IND070-000544,2024-07-08,M4,dia,680,20,3.5,16.6,4.39,0,0,0
IND070-000545,2024-07-08,M5,dia,369,9,3.6,11.0,5.17,1,0,0
IND070-000546,2024-07-08,M6,dia,527,13,4.7,10.2,5.74,0,0,0
IND070-000547,2024-07-09,M1,noche,394,2,4.0,15.9,2.19,1,0,0
IND070-000548,2024-07-09,M2,noche,170,1,6.7,13.5,1.6,1,0,0
IND070-000549,2024-07-09,M3,noche,506,13,3.7,2.9,2.08,1,0,0
IND070-000550,2024-07-10,M4,noche,544,24,6.1,7.4,2.36,0,0,0
IND070-000551,2024-07-10,M5,noche,700,14,3.8,27.5,4.09,1,0,0
IND070-000552,2024-07-10,M6,noche,328,13,6.2,25.5,1.87,0,0,0
IND070-000553,2024-07-11,M1,dia,370,6,4.8,10.0,4.91,1,0,0
IND070-000554,2024-07-11,M2,dia,167,7,7.9,9.2,3.46,0,0,0
IND070-000555,2024-07-11,M3,dia,444,9,7.2,14.2,3.53,0,0,0
IND070-000556,2024-07-12,M4,dia,179,5,7.8,21.3,3.87,1,0,0
IND070-000557,2024-07-12,M5,dia,464,10,7.4,20.9,1.92,0,0,0
IND070-000558,2024-07-12,M6,dia,674,18,6.3,15.3,4.07,0,0,0
IND070-000559,2024-07-13,M1,noche,163,1,5.7,10.8,2.02,0,0,0
IND070-000560,2024-07-13,M2,noche,95,4,3.1,0.2,3.05,1,0,0
IND070-000561,2024-07-13,M3,noche,614,5,6.6,8.4,2.22,1,0,0
IND070-000562,2024-07-14,M4,noche,596,26,6.1,0.7,3.68,0,0,0
IND070-000563,2024-07-14,M5,noche,122,1,7.6,16.1,4.18,0,0,0
IND070-000564,2024-07-14,M6,noche,114,4,6.8,21.1,1.19,1,0,0
IND070-000565,2024-07-15,M1,dia,207,3,4.1,6.6,3.18,0,0,0
IND070-000566,2024-07-15,M2,dia,419,9,7.6,22.2,2.32,0,0,0
IND070-000567,2024-07-16,M3,dia,263,8,3.7,20.7,2.87,0,0,0
IND070-000568,2024-07-16,M4,dia,612,13,7.9,0.0,3.47,0,0,0
IND070-000569,2024-07-16,M5,dia,710,18,8.0,12.2,4.3,0,0,0
IND070-000570,2024-07-17,M6,dia,456,16,4.1,58.6,4.54,0,1,2586.91
IND070-000571,2024-07-17,M1,noche,528,8,3.9,65.8,3.58,0,0,0
IND070-000572,2024-07-17,M2,noche,195,5,5.9,3.7,2.39,1,0,0
IND070-000573,2024-07-18,M3,noche,695,14,4.4,4.5,4.03,0,0,0
IND070-000574,2024-07-18,M4,noche,265,7,3.6,1.2,2.96,0,0,0
IND070-000575,2024-07-18,M5,noche,194,5,7.3,12.0,3.93,0,0,0
IND070-000576,2024-07-19,M6,noche,359,13,5.0,49.0,4.58,0,1,2174.78
IND070-000577,2024-07-19,M1,dia,542,10,7.3,1.1,3.33,0,0,0
IND070-000578,2024-07-19,M2,dia,609,14,3.2,38.5,3.61,0,0,0
IND070-000579,2024-07-20,M3,dia,655,10,5.3,2.8,3.45,0,0,0
IND070-000580,2024-07-20,M4,dia,389,18,3.4,2.7,3.34,0,0,0
IND070-000581,2024-07-20,M5,dia,509,10,6.2,3.1,2.78,1,0,0
IND070-000582,2024-07-21,M6,dia,344,16,7.8,9.6,,0,1,1358.36
IND070-000583,2024-07-21,M1, NOCHE ,660,16,7.1,5.7,3.66,0,0,0
IND070-000584,2024-07-21,M2,noche,439,16,4.5,5.3,3.66,0,0,0
IND070-000585,2024-07-22,M3,noche,103,1,4.1,0.4,3.3,0,0,0
IND070-000586,2024-07-22,M4,noche,779,21,5.5,2.4,4.98,0,0,0
IND070-000587,2024-07-22,M5,noche,755,19,3.1,0.8,2.07,1,0,0
IND070-000588,2024-07-23,M6,noche,381,17,7.3,6.0,5.98,0,1,1276.94
IND070-000589,2024-07-23,M1,dia,682,9,7.6,5.5,2.43,0,0,0
IND070-000590,2024-07-24,M2,dia,640,13,5.2,35.7,2.95,0,0,0
IND070-000591,2024-07-24,M3,dia,695,11,5.6,14.8,4.42,0,0,0
IND070-000592,2024-07-24,M4,dia,757,25,5.8,3.4,5.43,0,0,0
IND070-000593,2024-07-25,M5,dia,469,10,4.5,19.8,3.97,0,0,0
IND070-000594,2024-07-25,M6,dia,181,8,5.4,6.0,4.18,0,0,0
IND070-000595,2024-07-25,M1,noche,174,2,4.1,2.4,0.55,0,0,0
IND070-000596,2024-07-26,M2,noche,551,18,6.4,11.2,2.81,0,0,0
IND070-000597,2024-07-26,M3,noche,151,2,5.8,41.0,2.69,0,0,0
IND070-000598,2024-07-26,M4,noche,700,26,5.6,19.8,3.58,0,0,0
IND070-000599,2024-07-27,M5,noche,506,22,3.8,2.8,2.37,0,0,0
IND070-000600,2024-07-27,M6,noche,322,17,3.7,16.2,4.32,1,0,0
IND070-000601,2024-07-27,M1,dia,700,9,5.4,2.5,2.56,0,0,0
IND070-000602,2024-07-28,M2,dia,264,6,6.0,5.3,2.97,0,0,0
IND070-000603,2024-07-28,M3,dia,369,7,4.9,28.9,1.45,0,0,0
IND070-000604,2024-07-28,M4,dia,228,7,6.8,11.8,1.95,0,0,0
IND070-000605,2024-07-29,M5,dia,410,13,6.7,31.1,2.74,0,0,0
IND070-000606,2024-07-29,M6,dia,118,0,6.2,6.8,3.21,0,0,0
IND070-000607,2024-07-29,M1,noche,588,8,7.8,14.0,3.01,0,0,0
IND070-000608,2024-07-30,M2,noche,783,23,4.4,11.6,3.19,0,0,0
IND070-000609,2024-07-30,M3,noche,221,6,7.4,1.6,1.86,0,0,0
IND070-000610,2024-07-30,M4,noche,627,12,6.2,6.4,2.31,1,1,1982.09
IND070-000611,2024-07-31,M5,noche,401,11,3.0,23.1,3.44,1,0,0
IND070-000612,2024-07-31,M6,noche,455,24,3.6,37.2,2.01,0,0,0
IND070-000613,2024-08-01,M1,dia,311,9,3.6,23.2,2.15,0,0,0
IND070-000614,2024-08-01,M2,dia,170,8,7.3,100.5,3.35,0,0,0
IND070-000615,2024-08-01,M3,dia,695,11,4.8,5.9,4.28,0,1,1326.47
IND070-000616,2024-08-02,M4,dia,785,29,4.2,5.3,3.54,0,1,2955.52
IND070-000617,2024-08-02,M5,dia,379,11,8.0,14.2,4.23,0,0,0
IND070-000618,2024-08-02,M6,dia,715,25,4.5,12.0,3.74,0,0,0
IND070-000619,2024-08-03,M1,noche,297,4,6.2,21.3,3.12,0,0,0
IND070-000620,2024-08-03,M2,noche,634,14,8.0,53.0,2.56,0,0,0
IND070-000621,2024-08-03,M3,noche,383,13,3.9,10.7,6.41,1,1,1125.24
IND070-000622,2024-08-04,M4,noche,332,10,5.8,7.5,3.35,0,1,486.69
IND070-000623,2024-08-04,M5,noche,166,8,5.7,8.3,4.63,0,0,0
IND070-000624,2024-08-04,M6,noche,83,4,3.5,43.4,2.97,0,0,0
IND070-000625,2024-08-05,M1,dia,691,10,4.8,18.0,1.71,0,0,0
IND070-000626,2024-08-05,M2,dia,750,17,4.4,7.8,3.53,0,0,0
IND070-000627,2024-08-05,M3,dia,319,6,3.6,25.1,4.35,0,1,257.92
IND070-000628,2024-08-06,M4,dia,595,14,6.8,12.4,4.01,1,0,0
IND070-000629,2024-08-06,M5,dia,93,2,7.7,3.3,3.76,0,0,0
IND070-000630,2024-08-06,M6,dia,469,17,4.5,16.6,3.12,1,0,0
IND070-000631,2024-08-07,M1,noche,522,9,7.1,40.9,2.71,1,0,0
IND070-000632,2024-08-07,M2,noche,777,21,3.2,15.5,2.77,1,0,0
IND070-000633,2024-08-07,M3,noche,303,9,5.7,6.2,4.86,0,1,2374.31
IND070-000634,2024-08-08,M4,noche,451,18,4.2,60.7,"2,26",0,0,0
IND070-000635,2024-08-08,M5,noche,727,24,3.1,3.7,3.08,0,0,0
IND070-000636,2024-08-09,M6,noche,582,21,6.6,13.1,2.63,1,0,0
IND070-000637,2024-08-09,M1,dia,599,9,5.8,25.4,1.48,0,0,0
IND070-000638,2024-08-09,M2,dia,537,12,7.9,30.4,0.54,0,0,0
IND070-000639,2024-08-10,M3,dia,250,6,3.2,1.2,3.66,0,0,0
IND070-000640,2024-08-10,M4,dia,174,5,7.5,0.5,2.81,0,0,0
IND070-000641,2024-08-10,M5,dia,341,11,7.5,12.1,1.93,1,0,0
IND070-000642,2024-08-11,M6,dia,568,20,5.9,12.1,2.54,0,0,0
IND070-000643,2024-08-11,M1,noche,364,3,6.9,50.4,3.69,0,0,0
IND070-000644,2024-08-11,M2,noche,464,6,7.5,17.7,1.59,0,0,0
IND070-000645,2024-08-12,M3,noche,503,13,5.7,87.4,1.83,0,0,0
IND070-000646,2024-08-12,M4,noche,686,17,5.6,11.6,2.47,0,0,0
IND070-000647,2024-08-12,M5,noche,504,10,6.1,9.7,4.66,0,0,0
IND070-000648,2024-08-13,M6,noche,593,20,5.1,27.9,3.56,0,0,0
IND070-000649,2024-08-13,M1,dia,347,3,7.7,0.4,2.5,0,0,0
IND070-000650,2024-08-13,M2,dia,285,8,5.4,19.6,3.06,0,0,0
IND070-000651,2024-08-14,M3,dia,760,25,6.5,6.9,3.03,0,0,0
IND070-000652,2024-08-14,M4,dia,751,25,4.2,28.9,2.64,0,0,0
IND070-000653,2024-08-14,M5,dia,134,3,5.6,2.6,2.83,0,0,0
IND070-000654,2024-08-15,M6,dia,102,2,4.8,8.2,3.28,0,0,0
IND070-000655,2024-08-15,M1,noche,698,10,7.6,27.7,1.65,0,0,0
IND070-000656,2024-08-16,M2,noche,498,11,4.7,2.6,2.4,0,0,0
IND070-000657,2024-08-16,M3,noche,88,2,6.9,47.2,3.8,1,0,0
IND070-000658,2024-08-16,M4,noche,208,8,7.0,42.3,2.83,1,0,0
IND070-000659,2024-08-17,M5,noche,572,11,5.3,43.2,1.88,1,0,0
