registro_id	fecha	sensor	zona	valor	unidad	horas_operativas
SEN046-000521	2024-06-22	S2	centro	20.74	C	12
SEN046-000522	2024-06-22	S3	sur	73.46	F	12
SEN046-000523	2024-06-23	S1	norte	20.18	C	24
SEN046-000524	2024-06-23	S2	centro	20.7	C	24
SEN046-000525	2024-06-23	S3	sur	75.01	F	24
SEN046-000526	2024-06-24	S1	norte	20.31	C	24
SEN046-000527	2024-06-24	S2	centro	21.41	C	24
SEN046-000528	2024-06-24	S3	sur	76.51	F	12
SEN046-000529	2024-06-25	S1	norte	20.36	C	24
SEN046-000530	2024-06-25	S2	centro	24.17	C	18
SEN046-000531	2024-06-25	S3	sur	77.56	F	12
SEN046-000532	2024-06-26	S1	norte	19.27	C	6
SEN046-000533	2024-06-26	S2	centro	19.92	C	24
SEN046-000534	2024-06-26	S3	sur	80.25	F	18
SEN046-000535	2024-06-27	S1	norte	16.78	C	24
SEN046-000536	2024-06-27	S2	centro	21.19	C	24
SEN046-000537	2024-06-27	S3	sur	72.44	F	24
SEN046-000538	2024-06-28	S1	norte	17.11	C	18
SEN046-000539	2024-06-28	S2	centro	18.66	C	18
SEN046-000540	2024-06-28	S3	sur	75.75	F	6
SEN046-000541	2024-06-29	S1	norte	21.53	C	24
SEN046-000542	2024-06-29	S2	centro	22.4	C	18
SEN046-000543	2024-06-29	S3	sur	73.03	F	24
SEN046-000544	2024-06-30	S1	norte	15.66	C	18
SEN046-000545	2024-06-30	S2	centro	20.42	C	24
SEN046-000546	2024-06-30	S3	sur	76.28	F	6
SEN046-000547	2024-07-01	S1	norte	17.85	C	6
SEN046-000549	2024-07-01	S3	sur	69.74	F	24
SEN046-000550	2024-07-02	S1	norte	20.99	C	12
SEN046-000551	2024-07-02	S2	centro	24.21	C	24
SEN046-000552	2024-07-02	S3	sur	74.92	F	12
SEN046-000553	2024-07-03	S1	norte	19.74	C	6
SEN046-000554	2024-07-03	S2	centro	23.32	C	24
SEN046-000555	2024-07-03	S3	sur	71.4	F	18
SEN046-000556	2024-07-04	S1	norte	19.48	C	6
SEN046-000557	2024-07-04	S2	centro	21.42	C	24
SEN046-000558	2024-07-04	S3	sur	74.68	F	24
SEN046-000559	2024-07-05	S1	norte	16.82	C	24
SEN046-000560	2024-07-05	S2	centro	21.64	C	24
SEN046-000561	2024-07-05	S3	sur	71.37	F	12
SEN046-000562	2024-07-06	S1	norte	17.96	C	6
SEN046-000563	2024-07-06	S2	centro	18.44	C	24
SEN046-000564	2024-07-06	S3	sur	78.59	F	6
SEN046-000565	2024-07-07	S1	norte	19.55	C	6
SEN046-000566	2024-07-07	S2	centro	23.47	C	24
SEN046-000567	2024-07-07	S3	sur	69.2	F	6
SEN046-000568	2024-07-08	S1	norte	18.81	C	12
SEN046-000569	2024-07-08	S2	centro	24.13	C	24
SEN046-000570	2024-07-08	S3	sur	72.47	F	18
SEN046-000571	2024-07-09	S1	norte	16.74	C	24
SEN046-000572	2024-07-09	S2	centro	20.18	C	24
SEN046-000573	2024-07-09	S3	sur	75.64	F	12
SEN046-000574	2024-07-10	S1	norte	17.67	C	24
SEN046-000575	2024-07-10	S2	centro	18.7	C	24
SEN046-000576	2024-07-10	S3	sur	73.63	F	24
SEN046-000577	2024-07-11	S1	norte	17.77	C	18
SEN046-000578	2024-07-11	S2	centro	20.84	C	24
SEN046-000579	2024-07-11	S3	sur	70.38	F	6
SEN046-000580	2024-07-12	S1	norte	18.95	C	24
SEN046-000581	2024-07-12	S2	centro	18.05	C	12
SEN046-000582	2024-07-12	S3	sur		F	12
SEN046-000583	2024-07-13	S1	 NORTE 	18.81	C	6
SEN046-000584	2024-07-13	S2	centro	22.61	C	24
SEN046-000585	2024-07-13	S3	sur	72.92	F	6
SEN046-000586	2024-07-14	S1	norte	19.12	C	6
SEN046-000587	2024-07-14	S2	centro	21.59	C	24
SEN046-000588	2024-07-14	S3	sur	71.86	F	12
SEN046-000589	2024-07-15	S1	norte	21.01	C	24
SEN046-000590	2024-07-15	S2	centro	22.1	C	12
SEN046-000591	2024-07-15	S3	sur	68.83	F	18
SEN046-000592	2024-07-16	S1	norte	19.88	C	12
SEN046-000593	2024-07-16	S2	centro	18.01	C	24
SEN046-000594	2024-07-16	S3	sur	66.25	F	6
SEN046-000595	2024-07-17	S1	norte	15.69	C	18
SEN046-000596	2024-07-17	S2	centro	18.98	C	6
SEN046-000597	2024-07-17	S3	sur	72.74	F	12
SEN046-000598	2024-07-18	S1	norte	17.75	C	6
SEN046-000599	2024-07-18	S2	centro	19.42	C	18
SEN046-000600	2024-07-18	S3	sur	62.77	F	6
SEN046-000602	2024-07-19	S2	centro	17.4	C	24
SEN046-000603	2024-07-19	S3	sur	64.26	F	24
SEN046-000604	2024-07-20	S1	norte	17.44	C	24
SEN046-000605	2024-07-20	S2	centro	20.22	C	24
SEN046-000606	2024-07-20	S3	sur	72.56	F	18
SEN046-000607	2024-07-21	S1	norte	19.72	C	18
SEN046-000608	2024-07-21	S2	centro	16.63	C	18
SEN046-000609	2024-07-21	S3	sur	62.46	F	18
SEN046-000610	2024-07-22	S1	norte	16.14	C	18
SEN046-000611	2024-07-22	S2	centro	14.15	C	24
SEN046-000612	2024-07-22	S3	sur	66.06	F	24
SEN046-000613	2024-07-23	S1	norte	16.92	C	12
SEN046-000614	2024-07-23	S2	centro	16.39	C	18
SEN046-000615	2024-07-23	S3	sur	73.69	F	24
SEN046-000616	2024-07-24	S1	norte	18.91	C	24
SEN046-000617	2024-07-24	S2	centro	17.81	C	24
SEN046-000618	2024-07-24	S3	sur	65.89	F	24
SEN046-000619	2024-07-25	S1	norte	17.11	C	12
SEN046-000620	2024-07-25	S2	centro	18.62	C	6
SEN046-000621	2024-07-25	S3	sur	72.48	F	12
SEN046-000622	2024-07-26	S1	norte	19.03	C	24
SEN046-000623	2024-07-26	S2	centro	17.04	C	12
SEN046-000624	2024-07-26	S3	sur	71.15	F	24
SEN046-000625	2024-07-27	S1	norte	15.05	C	24
SEN046-000626	2024-07-27	S2	centro	17.87	C	24
SEN046-000627	2024-07-27	S3	sur	64.78	F	24
SEN046-000628	2024-07-28	S1	norte	14.33	C	18
SEN046-000629	2024-07-28	S2	centro	17.55	C	24
SEN046-000630	2024-07-28	S3	sur	65.99	F	24
SEN046-000631	2024-07-29	S1	norte	16.82	C	24
SEN046-000632	2024-07-29	S2	centro	16.08	C	6
SEN046-000633	2024-07-29	S3	sur	66.68	F	6
SEN046-000634	2024-07-30	S1	norte	14,3	C	24
SEN046-000635	2024-07-30	S2	centro	18.54	C	12
SEN046-000636	2024-07-30	S3	sur	65.62	F	24
SEN046-000637	2024-07-31	S1	norte	11.83	C	24
SEN046-000638	2024-07-31	S2	centro	20.34	C	24
SEN046-000639	2024-07-31	S3	sur	67.5	F	18
SEN046-000640	2024-08-01	S1	norte	14.32	C	18
SEN046-000641	2024-08-01	S2	centro	18.16	C	18
SEN046-000642	2024-08-01	S3	sur	74.53	F	6
SEN046-000643	2024-08-02	S1	norte	15.15	C	18
SEN046-000644	2024-08-02	S2	centro	19.23	C	18
SEN046-000645	2024-08-02	S3	sur	68.6	F	24
SEN046-000646	2024-08-03	S1	norte	16.2	C	24
SEN046-000647	2024-08-03	S2	centro	15.9	C	24
SEN046-000648	2024-08-03	S3	sur	68.76	F	12
SEN046-000649	2024-08-04	S1	norte	14.33	C	24
SEN046-000650	2024-08-04	S2	centro	15.33	C	24
SEN046-000651	2024-08-04	S3	sur	69.38	F	24
SEN046-000652	2024-08-05	S1	norte	13.44	C	24
SEN046-000653	2024-08-05	S2	centro	16.97	C	24
SEN046-000655	2024-08-06	S1	norte	11.28	C	6
SEN046-000656	2024-08-06	S2	centro	16.73	C	24
SEN046-000657	2024-08-06	S3	sur	68.23	F	24
SEN046-000658	2024-08-07	S1	norte	14.43	C	6
SEN046-000659	2024-08-07	S2	centro	18.06	C	12
SEN046-000660	2024-08-07	S3	sur	65.65	F	12
SEN046-000661	2024-08-08	S1	norte	17.71	C	18
SEN046-000662	2024-08-08	S2	centro	16.58	C	24
SEN046-000663	2024-08-08	S3	sur	66.11	F	24
SEN046-000664	2024-08-09	S1	norte	15.66	C	12
SEN046-000665	2024-08-09	S2	centro		C	6
SEN046-000666	2024-08-09	S3	sur	65.65	F	24
SEN046-000667	2024-08-10	S1	norte	15.21	C	6
SEN046-000668	2024-08-10	S2	centro	19.64	C	6
SEN046-000669	2024-08-10	S3	sur	67.05	F	12
SEN046-000670	2024-08-11	S1	norte	16.59	C	18
SEN046-000671	2024-08-11	S2	centro	16.98	C	12
SEN046-000672	2024-08-11	S3	sur	75.93	F	12
SEN046-000673	2024-08-12	S1	norte	13.37	C	24
SEN046-000674	2024-08-12	S2	centro	18.21	C	24
SEN046-000675	2024-08-12	S3	sur	68.74	F	24
SEN046-000676	2024-08-13	S1	norte	15.15	C	24
SEN046-000677	2024-08-13	S2	centro	15.59	C	24
SEN046-000678	2024-08-13	S3	sur	69.92	F	24
SEN046-000679	2024-08-14	S1	norte	16.84	C	24
SEN046-000680	2024-08-14	S2	 CENTRO 	19.23	C	24
SEN046-000681	2024-08-14	S3	sur	67.76	F	18
SEN046-000682	2024-08-15	S1	norte	14.02	C	24
SEN046-000683	2024-08-15	S2	centro	18.18	C	24
SEN046-000684	2024-08-15	S3	sur	67.56	F	12
SEN046-000685	2024-08-16	S1	norte	15.57	C	6
SEN046-000686	2024-08-16	S2	centro	15.42	C	24
SEN046-000687	2024-08-16	S3	sur	71.77	F	18
SEN046-000688	2024-08-17	S1	norte	16.05	C	18
SEN046-000689	2024-08-17	S2	centro	16.21	C	24
SEN046-000690	2024-08-17	S3	sur	57.62	F	12
SEN046-000691	2024-08-18	S1	norte	12.06	C	24
SEN046-000692	2024-08-18	S2	centro	20.32	C	18
SEN046-000693	2024-08-18	S3	sur	68.11	F	18
SEN046-000694	2024-08-19	S1	norte	13.07	C	24
SEN046-000695	2024-08-19	S2	centro	18.27	C	24
SEN046-000696	2024-08-19	S3	sur	64.59	F	24
SEN046-000697	2024-08-20	S1	norte	14.74	C	12
SEN046-000698	2024-08-20	S2	centro	14.01	C	6
SEN046-000699	2024-08-20	S3	sur	69.83	F	24
SEN046-000700	2024-08-21	S1	norte	10.85	C	24
SEN046-000701	2024-08-21	S2	centro	20.24	C	18
SEN046-000702	2024-08-21	S3	sur	61.12	F	6
SEN046-000703	2024-08-22	S1	norte	13.72	C	24
SEN046-000704	2024-08-22	S2	centro	16.53	C	24
SEN046-000705	2024-08-22	S3	sur	62.76	F	6
SEN046-000706	2024-08-23	S1	norte	18.87	C	24
SEN046-000708	2024-08-23	S3	sur	67.34	F	18
SEN046-000709	2024-08-24	S1	norte	16.39	C	24
SEN046-000710	2024-08-24	S2	centro	16.31	C	12
SEN046-000711	2024-08-24	S3	sur	68.12	F	24
SEN046-000712	2024-08-25	S1	norte	16.91	C	24
SEN046-000713	2024-08-25	S2	centro	16.04	C	24
SEN046-000714	2024-08-25	S3	sur	62.32	F	12
SEN046-000715	2024-08-26	S1	norte	12.1	C	12
SEN046-000716	2024-08-26	S2	centro	16.44	C	24
SEN046-000717	2024-08-26	S3	sur	66.36	F	24
SEN046-000718	2024-08-27	S1	norte	13.35	C	6
SEN046-000719	2024-08-27	S2	centro	13.95	C	6
SEN046-000720	2024-08-27	S3	sur	60.1	F	18
SEN046-000721	2024-08-28	S1	norte	14.25	C	12
SEN046-000722	2024-08-28	S2	centro	15.32	C	24
SEN046-000723	2024-08-28	S3	sur	62.1	F	12
SEN046-000724	2024-08-29	S1	norte	16.12	C	24
SEN046-000725	2024-08-29	S2	centro	14.62	C	12
SEN046-000726	2024-08-29	S3	sur	66.67	F	24
SEN046-000727	2024-08-30	S1	norte	13.69	C	12
SEN046-000728	2024-08-30	S2	centro	15.35	C	24
SEN046-000729	2024-08-30	S3	sur	67.01	F	24
SEN046-000730	2024-08-31	S1	norte	15.03	C	12
SEN046-000731	2024-08-31	S2	centro	13.16	C	24
SEN046-000732	2024-08-31	S3	sur	64.17	F	24
SEN046-000733	2024-09-01	S1	norte	13.27	C	12
SEN046-000734	2024-09-01	S2	centro	18.67	C	24
SEN046-000735	2024-09-01	S3	sur	61.8	F	24
SEN046-000736	2024-09-02	S1	norte	15.48	C	24
SEN046-000737	2024-09-02	S2	centro	18.33	C	24
SEN046-000738	2024-09-02	S3	sur	66.51	F	24
SEN046-000739	2024-09-03	S1	norte	13.81	C	6
SEN046-000740	2024-09-03	S2	centro	16.68	C	12
SEN046-000741	2024-09-03	S3	sur	71.29	F	6
SEN046-000742	2024-09-04	S1	norte	13.52	C	24
SEN046-000743	2024-09-04	S2	centro	19.04	C	24
SEN046-000744	2024-09-04	S3	sur	62.98	F	24
SEN046-000745	2024-09-05	S1	norte	13.58	C	18
SEN046-000746	2024-09-05	S2	centro	15.42	C	24
SEN046-000747	2024-09-05	S3	sur	64.58	F	24
SEN046-000748	2024-09-06	S1	norte		C	6
SEN046-000749	2024-09-06	S2	centro	17.0	C	24
SEN046-000750	2024-09-06	S3	sur	62.39	F	24
SEN046-000751	2024-09-07	S1	norte	13.31	C	24
SEN046-000752	2024-09-07	S2	centro	19.12	C	12
SEN046-000753	2024-09-07	S3	sur	64.55	F	12
SEN046-000754	2024-09-08	S1	norte	9.65	C	12
SEN046-000755	2024-09-08	S2	centro	16.41	C	6
SEN046-000756	2024-09-08	S3	sur	65.3	F	18
SEN046-000757	2024-09-09	S1	norte	14.22	C	24
SEN046-000758	2024-09-09	S2	centro	16.6	C	6
SEN046-000759	2024-09-09	S3	sur	62.61	F	24
SEN046-000761	2024-09-10	S2	centro	16.57	C	6
SEN046-000762	2024-09-10	S3	sur	68.9	F	24
SEN046-000763	2024-09-11	S1	norte	9.52	C	6
SEN046-000764	2024-09-11	S2	centro	15.85	C	6
SEN046-000765	2024-09-11	S3	sur	59.84	F	24
SEN046-000766	2024-09-12	S1	norte	10.35	C	6
SEN046-000767	2024-09-12	S2	centro	13.42	C	18
SEN046-000768	2024-09-12	S3	sur	66.16	F	24
SEN046-000769	2024-09-13	S1	norte	13.34	C	24
SEN046-000770	2024-09-13	S2	centro	15.0	C	24
SEN046-000771	2024-09-13	S3	sur	63.43	F	12
SEN046-000772	2024-09-14	S1	norte	15.39	C	18
SEN046-000773	2024-09-14	S2	centro	14.19	C	12
SEN046-000774	2024-09-14	S3	sur	64.3	F	12
SEN046-000775	2024-09-15	S1	norte	12.89	C	24
SEN046-000776	2024-09-15	S2	centro	16.41	C	24
SEN046-000777	2024-09-15	S3	 SUR 	65.21	F	24
SEN046-000778	2024-09-16	S1	norte	12.07	C	24
SEN046-000779	2024-09-16	S2	centro	16.97	C	12
SEN046-000780	2024-09-16	S3	sur	63.13	F	24
SEN046-000781	2024-09-17	S1	norte	8.99	C	12
SEN046-000782	2024-09-17	S2	centro	15.13	C	24
SEN046-000783	2024-09-17	S3	sur	60.0	F	24
SEN046-000784	2024-09-18	S1	norte	14.45	C	24
SEN046-000785	2024-09-18	S2	centro	16.17	C	6
SEN046-000786	2024-09-18	S3	sur	65.97	F	6
SEN046-000787	2024-09-19	S1	norte	11.55	C	24
SEN046-000788	2024-09-19	S2	centro	14.67	C	24
SEN046-000789	2024-09-19	S3	sur	65.01	F	24
SEN046-000790	2024-09-20	S1	norte	15.04	C	12
SEN046-000791	2024-09-20	S2	centro	20.06	C	24
SEN046-000792	2024-09-20	S3	sur	68.59	F	6
SEN046-000793	2024-09-21	S1	norte	13.19	C	24
SEN046-000794	2024-09-21	S2	centro	16.81	C	12
SEN046-000795	2024-09-21	S3	sur	60.71	F	6
SEN046-000796	2024-09-22	S1	norte	11.13	C	6
SEN046-000797	2024-09-22	S2	centro	19.78	C	24
SEN046-000798	2024-09-22	S3	sur	59.62	F	24
SEN046-000799	2024-09-23	S1	norte	11.48	C	12
SEN046-000800	2024-09-23	S2	centro	14.74	C	24
SEN046-000801	2024-09-23	S3	sur	61.38	F	24
SEN046-000802	2024-09-24	S1	norte	11.36	C	18
SEN046-000803	2024-09-24	S2	centro	16.92	C	12
SEN046-000804	2024-09-24	S3	sur	58.87	F	12
SEN046-000805	2024-09-25	S1	norte	16.13	C	6
SEN046-000806	2024-09-25	S2	centro	17.5	C	24
SEN046-000807	2024-09-25	S3	sur	61.24	F	24
SEN046-000808	2024-09-26	S1	norte	13.06	C	24
SEN046-000809	2024-09-26	S2	centro	16.12	C	24
SEN046-000810	2024-09-26	S3	sur	65.67	F	24
SEN046-000811	2024-09-27	S1	norte	12.98	C	6
SEN046-000812	2024-09-27	S2	centro	15.79	C	18
SEN046-000814	2024-09-28	S1	norte	13.01	C	6
SEN046-000815	2024-09-28	S2	centro	14.06	C	18
SEN046-000816	2024-09-28	S3	sur	60.79	F	18
SEN046-000817	2024-09-29	S1	norte	14.18	C	24
SEN046-000818	2024-09-29	S2	centro	14.12	C	6
SEN046-000819	2024-09-29	S3	sur	63.03	F	6
SEN046-000820	2024-09-30	S1	norte	15.02	C	24
SEN046-000821	2024-09-30	S2	centro	15.62	C	24
SEN046-000822	2024-09-30	S3	sur	65.32	F	24
SEN046-000823	2024-10-01	S1	norte	12.0	C	24
SEN046-000824	2024-10-01	S2	centro	13.44	C	24
SEN046-000825	2024-10-01	S3	sur	59.18	F	12
SEN046-000826	2024-10-02	S1	norte	14.87	C	24
SEN046-000827	2024-10-02	S2	centro	17.88	C	12
SEN046-000828	2024-10-02	S3	sur	54.93	F	12
SEN046-000829	2024-10-03	S1	norte	13.48	C	18
SEN046-000830	2024-10-03	S2	centro	17.38	C	24
SEN046-000831	2024-10-03	S3	sur		F	6
SEN046-000832	2024-10-04	S1	norte	14.87	C	6
SEN046-000833	2024-10-04	S2	centro	12.42	C	24
SEN046-000834	2024-10-04	S3	sur	64.07	F	24
SEN046-000835	2024-10-05	S1	norte	13.25	C	6
SEN046-000836	2024-10-05	S2	centro	13.0	C	24
SEN046-000837	2024-10-05	S3	sur	62.23	F	6
SEN046-000838	2024-10-06	S1	norte	14.61	C	18
SEN046-000839	2024-10-06	S2	centro	13.07	C	24
SEN046-000840	2024-10-06	S3	sur	59.91	F	24
SEN046-000841	2024-10-07	S1	norte	9.26	C	6
SEN046-000842	2024-10-07	S2	centro	13.76	C	24
SEN046-000843	2024-10-07	S3	sur	64.54	F	24
SEN046-000844	2024-10-08	S1	norte	9.46	C	18
SEN046-000845	2024-10-08	S2	centro	14,44	C	12
SEN046-000846	2024-10-08	S3	sur	61.15	F	12
SEN046-000847	2024-10-09	S1	norte	14.6	C	18
SEN046-000848	2024-10-09	S2	centro	14.37	C	24
SEN046-000849	2024-10-09	S3	sur	66.83	F	18
SEN046-000850	2024-10-10	S1	norte	16.45	C	24
SEN046-000851	2024-10-10	S2	centro	13.82	C	24
SEN046-000852	2024-10-10	S3	sur	61.14	F	24
SEN046-000853	2024-10-11	S1	norte	14.25	C	24
SEN046-000854	2024-10-11	S2	centro	16.23	C	24
SEN046-000855	2024-10-11	S3	sur	65.72	F	24
SEN046-000856	2024-10-12	S1	norte	10.21	C	24
SEN046-000857	2024-10-12	S2	centro	16.74	C	18
SEN046-000858	2024-10-12	S3	sur	57.82	F	18
SEN046-000859	2024-10-13	S1	norte	9.39	C	24
SEN046-000860	2024-10-13	S2	centro	16.71	C	12
SEN046-000861	2024-10-13	S3	sur	63.81	F	24
SEN046-000862	2024-10-14	S1	norte	13.6	C	12
SEN046-000863	2024-10-14	S2	centro	16.04	C	24
SEN046-000864	2024-10-14	S3	sur	64.51	F	6
SEN046-000865	2024-10-15	S1	norte	13.37	C	24
SEN046-000867	2024-10-15	S3	sur	67.27	F	18
SEN046-000868	2024-10-16	S1	norte	13.86	C	24
SEN046-000869	2024-10-16	S2	centro	13.89	C	24
SEN046-000870	2024-10-16	S3	sur	59.76	F	24
SEN046-000871	2024-10-17	S1	norte	14.48	C	12
SEN046-000872	2024-10-17	S2	centro	14.1	C	24
SEN046-000873	2024-10-17	S3	sur	59.56	F	18
SEN046-000874	2024-10-18	S1	 NORTE 	14.19	C	24
SEN046-000875	2024-10-18	S2	centro	14.66	C	6
SEN046-000876	2024-10-18	S3	sur	67.58	F	6
SEN046-000877	2024-10-19	S1	norte	13.78	C	6
SEN046-000878	2024-10-19	S2	centro	14.68	C	18
SEN046-000879	2024-10-19	S3	sur	67.79	F	24
SEN046-000880	2024-10-20	S1	norte	12.56	C	6
SEN046-000881	2024-10-20	S2	centro	20.54	C	18
SEN046-000882	2024-10-20	S3	sur	62.85	F	24
SEN046-000883	2024-10-21	S1	norte	8.82	C	18
SEN046-000884	2024-10-21	S2	centro	16.47	C	24
SEN046-000885	2024-10-21	S3	sur	71.81	F	12
SEN046-000886	2024-10-22	S1	norte	10.91	C	24
SEN046-000887	2024-10-22	S2	centro	17.35	C	24
SEN046-000888	2024-10-22	S3	sur	64.18	F	24
SEN046-000889	2024-10-23	S1	norte	12.04	C	18
SEN046-000890	2024-10-23	S2	centro	16.55	C	24
SEN046-000891	2024-10-23	S3	sur	64.48	F	12
SEN046-000892	2024-10-24	S1	norte	14.44	C	18
SEN046-000893	2024-10-24	S2	centro	12.05	C	18
SEN046-000894	2024-10-24	S3	sur	62.46	F	12
SEN046-000895	2024-10-25	S1	norte	12.8	C	24
SEN046-000896	2024-10-25	S2	centro	16.15	C	18
SEN046-000897	2024-10-25	S3	sur	61.26	F	24
SEN046-000898	2024-10-26	S1	norte	12.65	C	24
SEN046-000899	2024-10-26	S2	centro	15.6	C	24
SEN046-000900	2024-10-26	S3	sur	58.45	F	24
SEN046-000901	2024-10-27	S1	norte	10.81	C	24
SEN046-000902	2024-10-27	S2	centro	16.03	C	6
SEN046-000903	2024-10-27	S3	sur	69.55	F	24
SEN046-000904	2024-10-28	S1	norte	14.47	C	24
SEN046-000905	2024-10-28	S2	centro	14.98	C	24
SEN046-000906	2024-10-28	S3	sur	62.33	F	24
SEN046-000907	2024-10-29	S1	norte	13.02	C	18
SEN046-000908	2024-10-29	S2	centro	17.65	C	18
SEN046-000909	2024-10-29	S3	sur	60.24	F	12
SEN046-000910	2024-10-30	S1	norte	14.33	C	24
SEN046-000911	2024-10-30	S2	centro	17.79	C	24
SEN046-000912	2024-10-30	S3	sur	63.81	F	18
SEN046-000913	2024-10-31	S1	norte	13.58	C	24
SEN046-000914	2024-10-31	S2	centro		C	24
SEN046-000915	2024-10-31	S3	sur	71.82	F	24
SEN046-000916	2024-11-01	S1	norte	14.62	C	18
SEN046-000917	2024-11-01	S2	centro	16.22	C	18
SEN046-000918	2024-11-01	S3	sur	62.03	F	18
SEN046-000920	2024-11-02	S2	centro	18.33	C	18
SEN046-000921	2024-11-02	S3	sur	58.33	F	18
SEN046-000922	2024-11-03	S1	norte	12.51	C	12
SEN046-000923	2024-11-03	S2	centro	15.18	C	24
SEN046-000924	2024-11-03	S3	sur	67.49	F	18
SEN046-000925	2024-11-04	S1	norte	14.47	C	24
SEN046-000926	2024-11-04	S2	centro	14.49	C	6
SEN046-000927	2024-11-04	S3	sur	65.39	F	24
SEN046-000928	2024-11-05	S1	norte	13.51	C	6
SEN046-000929	2024-11-05	S2	centro	15.21	C	24
SEN046-000930	2024-11-05	S3	sur	64.49	F	24
SEN046-000931	2024-11-06	S1	norte	16.15	C	6
SEN046-000932	2024-11-06	S2	centro	16.01	C	24
SEN046-000933	2024-11-06	S3	sur	64.14	F	24
SEN046-000934	2024-11-07	S1	norte	11.25	C	12
SEN046-000935	2024-11-07	S2	centro	12.81	C	24
SEN046-000936	2024-11-07	S3	sur	66.55	F	18
SEN046-000937	2024-11-08	S1	norte	13.53	C	24
SEN046-000938	2024-11-08	S2	centro	17.66	C	18
SEN046-000939	2024-11-08	S3	sur	65.37	F	24
SEN046-000940	2024-11-09	S1	norte	17.24	C	24
SEN046-000941	2024-11-09	S2	centro	12.83	C	12
SEN046-000942	2024-11-09	S3	sur	65.51	F	24
SEN046-000943	2024-11-10	S1	norte	14.89	C	12
SEN046-000944	2024-11-10	S2	centro	17.83	C	6
SEN046-000945	2024-11-10	S3	sur	67.47	F	18
SEN046-000946	2024-11-11	S1	norte	16.57	C	18
SEN046-000947	2024-11-11	S2	centro	14.33	C	24
SEN046-000948	2024-11-11	S3	sur	61.76	F	24
SEN046-000949	2024-11-12	S1	norte	14.24	C	24
SEN046-000950	2024-11-12	S2	centro	14.73	C	6
SEN046-000951	2024-11-12	S3	sur	67.19	F	24
SEN046-000952	2024-11-13	S1	norte	14.88	C	24
SEN046-000953	2024-11-13	S2	centro	15.03	C	24
SEN046-000954	2024-11-13	S3	sur	63.46	F	6
SEN046-000955	2024-11-14	S1	norte	16.57	C	12
SEN046-000956	2024-11-14	S2	centro	16.74	C	24
SEN046-000957	2024-11-14	S3	sur	61.74	F	18
SEN046-000958	2024-11-15	S1	norte	11.99	C	24
SEN046-000959	2024-11-15	S2	centro	14.13	C	24
SEN046-000960	2024-11-15	S3	sur	63.56	F	12
SEN046-000961	2024-11-16	S1	norte	14.18	C	24
SEN046-000962	2024-11-16	S2	centro	17.68	C	6
SEN046-000963	2024-11-16	S3	sur	69.94	F	6
SEN046-000964	2024-11-17	S1	norte	15.25	C	24
SEN046-000965	2024-11-17	S2	centro	15.19	C	24
SEN046-000966	2024-11-17	S3	sur	68.49	F	24
SEN046-000967	2024-11-18	S1	norte	15.68	C	18
SEN046-000968	2024-11-18	S2	centro	17.71	C	12
SEN046-000969	2024-11-18	S3	sur	66.01	F	24
SEN046-000970	2024-11-19	S1	norte	16.79	C	24
SEN046-000971	2024-11-19	S2	 CENTRO 	19.03	C	18
SEN046-000973	2024-11-20	S1	norte	16.78	C	12
SEN046-000974	2024-11-20	S2	centro	17.74	C	24
SEN046-000975	2024-11-20	S3	sur	72.69	F	24
SEN046-000976	2024-11-21	S1	norte	13.09	C	24
SEN046-000977	2024-11-21	S2	centro	15.59	C	12
SEN046-000978	2024-11-21	S3	sur	64.72	F	24
SEN046-000979	2024-11-22	S1	norte	14.38	C	24
SEN046-000980	2024-11-22	S2	centro	18.88	C	6
SEN046-000981	2024-11-22	S3	sur	67.47	F	24
SEN046-000982	2024-11-23	S1	norte	16.08	C	24
SEN046-000983	2024-11-23	S2	centro	17.44	C	6
SEN046-000984	2024-11-23	S3	sur	67.18	F	24
SEN046-000985	2024-11-24	S1	norte	15.68	C	18
SEN046-000986	2024-11-24	S2	centro	17.21	C	6
SEN046-000987	2024-11-24	S3	sur	62.15	F	24
SEN046-000988	2024-11-25	S1	norte	15.21	C	24
SEN046-000989	2024-11-25	S2	centro	17.87	C	24
SEN046-000990	2024-11-25	S3	sur	66.7	F	18
SEN046-000991	2024-11-26	S1	norte	19.26	C	18
SEN046-000992	2024-11-26	S2	centro	15.65	C	12
SEN046-000993	2024-11-26	S3	sur	72.04	F	24
SEN046-000994	2024-11-27	S1	norte	13.51	C	12
SEN046-000995	2024-11-27	S2	centro	19.73	C	24
SEN046-000996	2024-11-27	S3	sur	65.0	F	18
SEN046-000997	2024-11-28	S1	norte		C	24
SEN046-000998	2024-11-28	S2	centro	15.92	C	24
SEN046-000999	2024-11-28	S3	sur	67.96	F	18
SEN046-001000	2024-11-29	S1	norte	17.23	C	18
SEN046-001001	2024-11-29	S2	centro	15.35	C	12
SEN046-001002	2024-11-29	S3	sur	60.77	F	12
SEN046-001003	2024-11-30	S1	norte	17.1	C	24
SEN046-001004	2024-11-30	S2	centro	22.48	C	12
SEN046-001005	2024-11-30	S3	sur	69.08	F	12
SEN046-001006	2024-12-01	S1	norte	16.93	C	24
SEN046-001007	2024-12-01	S2	centro	17.78	C	18
SEN046-001008	2024-12-01	S3	sur	66.66	F	24
SEN046-001009	2024-12-02	S1	norte	17.06	C	18
SEN046-001010	2024-12-02	S2	centro	18.0	C	24
