registro_id,fecha,proveedor,producto,solicitado,recibido,prometido_dias,plazo_dias,estado
COM039-000444,2024-10-19,P12,P01,15,15,10,16,completo
COM039-000445,2024-10-20,P01,P02,125,125,7,1,completo
COM039-000446,2024-10-21,P02,P02,63,63,8,3,completo
COM039-000447,2024-10-21,P03,P02,137,9,9,3,parcial
COM039-000448,2024-10-22,P04,P02,67,67,10,8,completo
COM039-000449,2024-10-23,P05,P02,34,34,7,10,completo
COM039-000450,2024-10-23,P06,P02,42,21,8,6,parcial
COM039-000451,2024-10-24,P07,P02,95,0,9,433,pendiente
COM039-000452,2024-10-25,P08,P02,131,131,10,13,completo
COM039-000453,2024-10-25,P09,P02,167,0,7,432,pendiente
COM039-000454,2024-10-26,P10,P02,109,109,8,5,completo
COM039-000455,2024-10-27,P11,P02,20,8,9,12,parcial
COM039-000456,2024-10-27,P12,P02,22,22,10,10,completo
COM039-000457,2024-10-28,P01,P03,77,77,7,5,completo
COM039-000458,2024-10-29,P02,P03,97,97,8,9,completo
COM039-000459,2024-10-29,P03,P03,34,34,9,11,completo
COM039-000460,2024-10-30,P04,P03,135,135,10,9,completo
COM039-000461,2024-10-31,P05,P03,107,107,7,13,completo
COM039-000462,2024-10-31,P06,P03,80,80,8,5,completo
COM039-000463,2024-11-01,P07,P03,117,117,9,13,completo
COM039-000464,2024-11-02,P08,P03,26,26,10,12,completo
COM039-000465,2024-11-02,P09,P03,69,69,7,14,completo
COM039-000466,2024-11-03,P10,P03,100,72,8,13,parcial
COM039-000467,2024-11-04,P11,P03,165,165,9,12,completo
COM039-000468,2024-11-04,P12,P03,101,101,10,15,completo
COM039-000469,2024-11-05,P01,P04,98,98,7,4,completo
COM039-000470,2024-11-06,P02,P04,192,192,8,6,completo
COM039-000471,2024-11-06,P03,P04,154,154,9,4,completo
COM039-000472,2024-11-07,P04,P04,65,65,10,9,completo
COM039-000473,2024-11-08,P05,P04,135,135,7,7,completo
COM039-000474,2024-11-08,P06,P04,137,114,8,12,parcial
COM039-000475,2024-11-09,P07,P04,76,76,9,3,completo
COM039-000476,2024-11-10,P08,P04,84,84,10,12,completo
COM039-000477,2024-11-10,P09,P04,154,123,7,9,parcial
COM039-000478,2024-11-11,P10,P04,24,24,8,9,completo
COM039-000479,2024-11-12,P11,P04,66,66,9,12,completo
COM039-000480,2024-11-12,P12,P04,187,0,10,414,pendiente
COM039-000481,2024-11-13,P01,P05,170,170,7,13,completo
COM039-000482,2024-11-14,P02,P05,82,82,8,10,completo
COM039-000483,2024-11-14,P03,P05,145,26,9,15,parcial
COM039-000484,2024-11-15,P04,P05,125,125,10,7,completo
COM039-000485,2024-11-16,P05,P05,40,38,7,9,parcial
COM039-000486,2024-11-16,P06,P05,22,5,8,10, PARCIAL 
COM039-000487,2024-11-17,P07,P05,15,15,9,7,completo
COM039-000488,2024-11-18,P08,P05,197,197,10,3,completo
COM039-000489,2024-11-18,P09,P05,37,27,7,15,parcial
COM039-000490,2024-11-19,P10,P05,117,117,8,9,completo
COM039-000491,2024-11-20,P11,P05,12,12,9,17,completo
COM039-000492,2024-11-20,P12,P05,167,167,10,12,completo
COM039-000493,2024-11-21,P01,P06,187,187,7,5,completo
COM039-000494,2024-11-21,P02,P06,62,62,8,5,completo
COM039-000495,2024-11-22,P03,P06,113,113,9,10,completo
COM039-000496,2024-11-23,P04,P06,185,185,10,8,completo
COM039-000497,2024-11-23,P05,P06,158,158,7,7,completo
COM039-000498,2024-11-24,P06,P06,196,196,8,8,completo
COM039-000499,2024-11-25,P07,P06,82,82,9,,completo
COM039-000500,2024-11-25,P08,P06,123,123,10,18,completo
COM039-000501,2024-11-26,P09,P06,136,136,7,11,completo
COM039-000502,2024-11-27,P10,P06,165,165,8,11,completo
COM039-000503,2024-11-27,P11,P06,134,0,9,399,pendiente
COM039-000504,2024-11-28,P12,P06,133,43,10,15,parcial
COM039-000505,2024-11-29,P01,P07,97,97,7,8,completo
COM039-000506,2024-11-29,P02,P07,72,72,8,4,completo
COM039-000507,2024-11-30,P03,P07,112,112,9,13,completo
COM039-000508,2024-12-01,P04,P07,180,180,10,9,completo
COM039-000509,2024-12-01,P05,P07,179,0,7,395,pendiente
COM039-000510,2024-12-02,P06,P07,20,20,8,8,completo
COM039-000511,2024-12-03,P07,P07,167,167,9,12,completo
COM039-000512,2024-12-03,P08,P07,197,197,10,12,completo
COM039-000513,2024-12-04,P09,P07,166,166,7,8,completo
COM039-000514,2024-12-05,P10,P07,109,109,8,13,completo
COM039-000515,2024-12-05,P11,P07,70,70,9,15,completo
COM039-000516,2024-12-06,P12,P07,170,170,10,16,completo
COM039-000517,2024-12-07,P01,P08,111,111,7,9,completo
COM039-000518,2024-12-07,P02,P08,163,163,8,6,completo
COM039-000519,2024-12-08,P03,P08,130,130,9,8,completo
COM039-000520,2024-12-09,P04,P08,87,87,10,5,completo
COM039-000521,2024-12-09,P05,P08,99,99,7,13,completo
COM039-000522,2024-12-10,P06,P08,107,107,8,4,completo
COM039-000523,2024-12-11,P07,P08,115,115,9,13,completo
COM039-000524,2024-12-11,P08,P08,194,194,10,9,completo
COM039-000525,2024-12-12,P09,P08,106,0,7,384,pendiente
COM039-000526,2024-12-13,P10,P08,73,0,8,383,pendiente
COM039-000527,2024-12-13,P11,P08,98,98,9,17,completo
COM039-000528,2024-12-14,P12,P08,70,70,10,16,completo
COM039-000529,2024-12-15,P01,P09,149,149,7,12,completo
COM039-000530,2024-12-15,P02,P09,194,194,8,9,completo
COM039-000531,2024-12-16,P03,P09,193,193,9,8,completo
COM039-000532,2024-12-17,P04,P09,190,190,10,13,completo
COM039-000533,2024-12-17,P05,P09,71,71,7,12,completo
COM039-000534,2024-12-18,P06,P09,149,149,8,8,completo
COM039-000535,2024-12-19,P07,P09,137,137,9,10,completo
COM039-000536,2024-12-19,P08,P09,131,131,10,5,completo
COM039-000537,2024-12-20,P09,P09,38,38,7,9,completo
COM039-000538,2024-12-21,P10,P09,140,140,8,11,completo
COM039-000539,2024-12-21,P11,P09,85,85,9,13,completo
COM039-000540,2024-12-22,P12,P09,129,129,10,12,completo
COM039-000541,2024-12-23,P01,P10,104,104,7,3,completo
COM039-000542,2024-12-23,P02,P10,17,17,8,5,completo
COM039-000543,2024-12-24,P03,P10,14,14,9,12,completo
COM039-000544,2024-12-25,P04,P10,166,166,10,8,completo
COM039-000545,2024-12-25,P05,P10,48,48,7,10,completo
COM039-000546,2024-12-26,P06,P10,24,24,8,12,completo
COM039-000547,2024-12-27,P07,P10,97,97,9,10,completo
COM039-000548,2024-12-27,P08,P10,105,105,10,9,completo
COM039-000549,2024-12-28,P09,P10,91,91,7,12,completo
COM039-000550,2024-12-29,P10,P10,128,128,8,13,completo
COM039-000551,2024-12-29,P11,P10,83,83,9,15,completo
COM039-000552,2024-12-30,P12,P10,141,141,10,12,completo
COM039-000546,2024-12-26,P06,P10,24,24,8,12,completo
