registro_id,fecha,proveedor,producto,solicitado,recibido,prometido_dias,plazo_dias,estado
COM059-000443,2024-08-20,P11,P01,31,31,9,12,completo
COM059-000444,2024-08-20,P12,P01,135,135,10,8,completo
COM059-000445,2024-08-21,P01,P02,26,0,7,497,pendiente
COM059-000446,2024-08-22,P02,P02,102,102,8,9,completo
COM059-000447,2024-08-22,P03,P02,55,55,9,9,completo
COM059-000448,2024-08-23,P04,P02,18,18,10,2,completo
COM059-000449,2024-08-23,P05,P02,195,195,7,6,completo
COM059-000450,2024-08-24,P06,P02,10,10,8,14,completo
COM059-000451,2024-08-24,P07,P02,179,179,9,13,completo
COM059-000452,2024-08-25,P08,P02,43,43,10,8,completo
COM059-000453,2024-08-25,P09,P02,43,0,7,493,pendiente
COM059-000454,2024-08-26,P10,P02,111,111,8,8,completo
COM059-000455,2024-08-26,P11,P02,188,188,9,10,completo
COM059-000456,2024-08-27,P12,P02,126,126,10,15,completo
COM059-000457,2024-08-27,P01,P03,125,125,7,10,completo
COM059-000458,2024-08-28,P02,P03,110,110,8,8,completo
COM059-000459,2024-08-28,P03,P03,120,77,9,9,parcial
COM059-000460,2024-08-29,P04,P03,63,0,10,489,pendiente
COM059-000461,2024-08-29,P05,P03,50,50,7,9,completo
COM059-000462,2024-08-30,P06,P03,196,196,8,9,completo
COM059-000463,2024-08-30,P07,P03,80,59,9,10,parcial
COM059-000464,2024-08-31,P08,P03,96,96,10,12,completo
COM059-000465,2024-09-01,P09,P03,192,192,7,10,completo
COM059-000466,2024-09-01,P10,P03,184,184,8,14,completo
COM059-000467,2024-09-02,P11,P03,85,18,9,11,parcial
COM059-000468,2024-09-02,P12,P03,75,75,10,12,completo
COM059-000469,2024-09-03,P01,P04,170,170,7,8,completo
COM059-000470,2024-09-03,P02,P04,140,0,8,484,pendiente
COM059-000471,2024-09-04,P03,P04,130,0,9,483,pendiente
COM059-000472,2024-09-04,P04,P04,63,63,10,4,completo
COM059-000473,2024-09-05,P05,P04,41,15,7,14,parcial
COM059-000474,2024-09-05,P06,P04,54,54,8,6,completo
COM059-000475,2024-09-06,P07,P04,103,103,9,14,completo
COM059-000476,2024-09-06,P08,P04,122,122,10,15,completo
COM059-000477,2024-09-07,P09,P04,135,135,7,19,completo
COM059-000478,2024-09-07,P10,P04,94,94,8,12,completo
COM059-000479,2024-09-08,P11,P04,64,64,9,5,completo
COM059-000480,2024-09-08,P12,P04,50,15,10,16,parcial
COM059-000481,2024-09-09,P01,P05,97,46,7,6,parcial
COM059-000482,2024-09-09,P02,P05,66,66,8,11,completo
COM059-000483,2024-09-10,P03,P05,75,75,9,10,completo
COM059-000484,2024-09-11,P04,P05,198,198,10,14,completo
COM059-000485,2024-09-11,P05,P05,131,131,7,8,completo
COM059-000486,2024-09-12,P06,P05,151,33,8,8, PARCIAL 
COM059-000487,2024-09-12,P07,P05,26,26,9,14,completo
COM059-000488,2024-09-13,P08,P05,195,195,10,5,completo
COM059-000489,2024-09-13,P09,P05,28,28,7,14,completo
COM059-000490,2024-09-14,P10,P05,48,26,8,7,parcial
COM059-000491,2024-09-14,P11,P05,17,17,9,11,completo
COM059-000492,2024-09-15,P12,P05,51,51,10,16,completo
COM059-000493,2024-09-15,P01,P06,55,55,7,9,completo
COM059-000494,2024-09-16,P02,P06,167,167,8,8,completo
COM059-000495,2024-09-16,P03,P06,142,142,9,9,completo
COM059-000496,2024-09-17,P04,P06,73,73,10,12,completo
COM059-000497,2024-09-17,P05,P06,191,191,7,13,completo
COM059-000498,2024-09-18,P06,P06,155,155,8,13,completo
COM059-000499,2024-09-18,P07,P06,69,69,9,,completo
COM059-000500,2024-09-19,P08,P06,42,42,10,14,completo
COM059-000501,2024-09-19,P09,P06,92,92,7,10,completo
COM059-000502,2024-09-20,P10,P06,22,22,8,11,completo
COM059-000503,2024-09-21,P11,P06,86,24,9,11,parcial
COM059-000504,2024-09-21,P12,P06,161,161,10,10,completo
COM059-000505,2024-09-22,P01,P07,28,28,7,4,completo
COM059-000506,2024-09-22,P02,P07,180,180,8,12,completo
COM059-000507,2024-09-23,P03,P07,143,143,9,7,completo
COM059-000508,2024-09-23,P04,P07,188,188,10,15,completo
COM059-000509,2024-09-24,P05,P07,120,120,7,5,completo
COM059-000510,2024-09-24,P06,P07,64,64,8,10,completo
COM059-000511,2024-09-25,P07,P07,102,102,9,2,completo
COM059-000512,2024-09-25,P08,P07,90,90,10,9,completo
COM059-000513,2024-09-26,P09,P07,153,153,7,7,completo
COM059-000514,2024-09-26,P10,P07,108,108,8,12,completo
COM059-000515,2024-09-27,P11,P07,163,43,9,8,parcial
COM059-000516,2024-09-27,P12,P07,184,184,10,16,completo
COM059-000517,2024-09-28,P01,P08,32,32,7,4,completo
COM059-000518,2024-09-28,P02,P08,10,6,8,8,parcial
COM059-000519,2024-09-29,P03,P08,28,28,9,5,completo
COM059-000520,2024-09-29,P04,P08,20,20,10,6,completo
COM059-000521,2024-09-30,P05,P08,72,72,7,8,completo
COM059-000522,2024-09-30,P06,P08,96,96,8,9,completo
COM059-000523,2024-10-01,P07,P08,200,200,9,8,completo
COM059-000524,2024-10-02,P08,P08,91,82,10,7,parcial
COM059-000525,2024-10-02,P09,P08,91,0,7,455,pendiente
COM059-000526,2024-10-03,P10,P08,13,13,8,13,completo
COM059-000527,2024-10-03,P11,P08,97,97,9,9,completo
COM059-000528,2024-10-04,P12,P08,46,46,10,11,completo
COM059-000529,2024-10-04,P01,P09,185,120,7,1,parcial
COM059-000530,2024-10-05,P02,P09,196,61,8,6,parcial
COM059-000531,2024-10-05,P03,P09,69,69,9,10,completo
COM059-000532,2024-10-06,P04,P09,55,55,10,11,completo
COM059-000533,2024-10-06,P05,P09,47,47,7,5,completo
COM059-000534,2024-10-07,P06,P09,136,136,8,13,completo
COM059-000535,2024-10-07,P07,P09,111,111,9,7,completo
COM059-000536,2024-10-08,P08,P09,191,191,10,17,completo
COM059-000537,2024-10-08,P09,P09,128,128,7,1,completo
COM059-000538,2024-10-09,P10,P09,165,0,8,448,pendiente
COM059-000539,2024-10-09,P11,P09,93,93,9,11,completo
COM059-000540,2024-10-10,P12,P09,55,44,10,11,parcial
COM059-000541,2024-10-10,P01,P10,23,23,7,6,completo
COM059-000542,2024-10-11,P02,P10,22,22,8,7,completo
COM059-000543,2024-10-12,P03,P10,95,95,9,1,completo
COM059-000544,2024-10-12,P04,P10,32,32,10,8,completo
COM059-000545,2024-10-13,P05,P10,93,0,7,444,pendiente
COM059-000546,2024-10-13,P06,P10,158,158,8,9,completo
COM059-000547,2024-10-14,P07,P10,37,34,9,7,parcial
COM059-000548,2024-10-14,P08,P10,112,112,10,10,completo
COM059-000549,2024-10-15,P09,P10,118,29,7,11,parcial
COM059-000550,2024-10-15,P10,P10,28,28,8,9,completo
COM059-000551,2024-10-16,P11,P10,189,189,9,9,completo
COM059-000552,2024-10-16,P12,P10,15,0,10,441,pendiente
COM059-000553,2024-10-17,P01,P11,142,142,7,7,completo
COM059-000554,2024-10-17,P02,P11,101,101,8,6,completo
COM059-000555,2024-10-18,P03,P11,153,153,9,1,completo
COM059-000556,2024-10-18,P04,P11,88,88,10,1,completo
COM059-000557,2024-10-19,P05,P11,191,191,7,10,completo
COM059-000558,2024-10-19,P06,P11,102,102,8,10,completo
COM059-000559,2024-10-20,P07,P11,68,68,9,7,completo
COM059-000560,2024-10-20,P08,P11,177,12,10,8,parcial
COM059-000561,2024-10-21,P09,P11,20,20,7,7,completo
COM059-000562,2024-10-22,P10,P11,188,177,8,9,parcial
COM059-000563,2024-10-22,P11,P11,157,157,9,7,completo
COM059-000564,2024-10-23,P12,P11,113,113,10,12,completo
COM059-000565,2024-10-23,P01,P12,50,50,7,7,completo
COM059-000566,2024-10-24,P02,P12,195,195,8,10,completo
COM059-000567,2024-10-24,P03,P12,106,106,9,10,completo
COM059-000568,2024-10-25,P04,P12,162,162,10,5,completo
COM059-000569,2024-10-25,P05,P12,147,94,7,12,parcial
COM059-000570,2024-10-26,P06,P12,106,97,8,12,parcial
COM059-000571,2024-10-26,P07,P12,11,11,9,9,completo
COM059-000572,2024-10-27,P08,P12,45,45,10,13,completo
COM059-000573,2024-10-27,P09,P12,10,10,7,12,completo
COM059-000574,2024-10-28,P10,P12,29,29,8,9,completo
COM059-000575,2024-10-28,P11,P12,179,147,9,12,parcial
COM059-000576,2024-10-29,P12,P12,98,0,10,428,pendiente
COM059-000577,2024-10-29,P01,P01,82,82,7,5,completo
COM059-000578,2024-10-30,P02,P01,124,124,8,8,completo
COM059-000579,2024-10-30,P03,P01,11,11,9,10,completo
COM059-000580,2024-10-31,P04,P01,45,45,10,15,completo
COM059-000581,2024-11-01,P05,P01,53,53,7,10,completo
COM059-000582,2024-11-01,P06,P01,153,153,8,,completo
COM059-000583,2024-11-02,P07,P01,98,98,9,6, COMPLETO 
COM059-000584,2024-11-02,P08,P01,82,82,10,14,completo
COM059-000585,2024-11-03,P09,P01,79,79,7,9,completo
COM059-000586,2024-11-03,P10,P01,145,145,8,11,completo
COM059-000587,2024-11-04,P11,P01,10,10,9,10,completo
COM059-000588,2024-11-04,P12,P01,63,63,10,15,completo
COM059-000589,2024-11-05,P01,P02,44,29,7,6,parcial
COM059-000590,2024-11-05,P02,P02,33,33,8,7,completo
COM059-000591,2024-11-06,P03,P02,42,42,9,14,completo
COM059-000592,2024-11-06,P04,P02,130,130,10,11,completo
COM059-000593,2024-11-07,P05,P02,36,0,7,419,pendiente
COM059-000594,2024-11-07,P06,P02,50,50,8,10,completo
COM059-000595,2024-11-08,P07,P02,176,176,9,6,completo
COM059-000596,2024-11-08,P08,P02,78,78,10,11,completo
COM059-000597,2024-11-09,P09,P02,108,108,7,8,completo
COM059-000598,2024-11-09,P10,P02,97,97,8,15,completo
COM059-000599,2024-11-10,P11,P02,116,116,9,10,completo
COM059-000600,2024-11-11,P12,P02,130,130,10,17,completo
COM059-000601,2024-11-11,P01,P03,122,122,7,9,completo
COM059-000602,2024-11-12,P02,P03,66,66,8,3,completo
COM059-000603,2024-11-12,P03,P03,179,179,9,5,completo
COM059-000604,2024-11-13,P04,P03,185,185,10,7,completo
COM059-000605,2024-11-13,P05,P03,186,186,7,8,completo
COM059-000606,2024-11-14,P06,P03,42,42,8,9,completo
COM059-000607,2024-11-14,P07,P03,61,56,9,10,parcial
COM059-000608,2024-11-15,P08,P03,115,115,10,13,completo
COM059-000609,2024-11-15,P09,P03,56,0,7,411,pendiente
COM059-000610,2024-11-16,P10,P03,187,159,8,12,parcial
COM059-000611,2024-11-16,P11,P03,118,0,9,410,pendiente
COM059-000612,2024-11-17,P12,P03,20,20,10,9,completo
COM059-000613,2024-11-17,P01,P04,103,98,7,7,parcial
COM059-000614,2024-11-18,P02,P04,180,180,8,9,completo
COM059-000615,2024-11-18,P03,P04,17,17,9,9,completo
COM059-000616,2024-11-19,P04,P04,108,108,10,10,completo
COM059-000617,2024-11-19,P05,P04,160,160,7,10,completo
COM059-000618,2024-11-20,P06,P04,160,160,8,4,completo
COM059-000619,2024-11-21,P07,P04,83,0,9,405,pendiente
COM059-000620,2024-11-21,P08,P04,143,143,10,4,completo
COM059-000621,2024-11-22,P09,P04,116,116,7,11,completo
COM059-000622,2024-11-22,P10,P04,87,87,8,14,completo
COM059-000623,2024-11-23,P11,P04,22,1,9,11,parcial
COM059-000624,2024-11-23,P12,P04,37,0,10,403,pendiente
COM059-000625,2024-11-24,P01,P05,138,138,7,7,completo
COM059-000626,2024-11-24,P02,P05,26,26,8,8,completo
COM059-000627,2024-11-25,P03,P05,66,66,9,8,completo
COM059-000628,2024-11-25,P04,P05,113,113,10,8,completo
COM059-000629,2024-11-26,P05,P05,73,73,7,10,completo
COM059-000630,2024-11-26,P06,P05,31,31,8,11,completo
COM059-000631,2024-11-27,P07,P05,76,76,9,11,completo
COM059-000632,2024-11-27,P08,P05,74,12,10,15,parcial
COM059-000633,2024-11-28,P09,P05,85,85,7,9,completo
COM059-000634,2024-11-28,P10,P05,161,71,8,12,parcial
COM059-000635,2024-11-29,P11,P05,102,89,9,14,parcial
COM059-000636,2024-11-29,P12,P05,169,169,10,16,completo
COM059-000637,2024-11-30,P01,P06,30,19,7,6,parcial
COM059-000638,2024-11-30,P02,P06,159,159,8,5,completo
COM059-000639,2024-12-01,P03,P06,161,161,9,9,completo
COM059-000640,2024-12-02,P04,P06,71,71,10,8,completo
COM059-000641,2024-12-02,P05,P06,162,0,7,394,pendiente
COM059-000642,2024-12-03,P06,P06,56,0,8,393,pendiente
COM059-000643,2024-12-03,P07,P06,140,140,9,11,completo
COM059-000644,2024-12-04,P08,P06,100,0,10,392,pendiente
COM059-000645,2024-12-04,P09,P06,116,28,7,9,parcial
COM059-000646,2024-12-05,P10,P06,186,186,8,12,completo
COM059-000647,2024-12-05,P11,P06,114,114,9,12,completo
COM059-000648,2024-12-06,P12,P06,143,0,10,390,pendiente
COM059-000649,2024-12-06,P01,P07,26,26,7,7,completo
COM059-000650,2024-12-07,P02,P07,191,68,8,10,parcial
COM059-000651,2024-12-07,P03,P07,59,59,9,4,completo
COM059-000652,2024-12-08,P04,P07,94,0,10,388,pendiente
COM059-000653,2024-12-08,P05,P07,18,18,7,5,completo
COM059-000654,2024-12-09,P06,P07,26,26,8,6,completo
COM059-000655,2024-12-09,P07,P07,61,61,9,12,completo
COM059-000656,2024-12-10,P08,P07,139,139,10,12,completo
COM059-000657,2024-12-10,P09,P07,60,60,7,12,completo
COM059-000658,2024-12-11,P10,P07,88,88,8,11,completo
COM059-000659,2024-12-12,P11,P07,159,159,9,13,completo
COM059-000660,2024-12-12,P12,P07,46,39,10,12,parcial
COM059-000661,2024-12-13,P01,P08,104,104,7,4,completo
COM059-000662,2024-12-13,P02,P08,165,165,8,4,completo
COM059-000663,2024-12-14,P03,P08,192,192,9,10,completo
COM059-000664,2024-12-14,P04,P08,177,177,10,12,completo
COM059-000665,2024-12-15,P05,P08,200,200,7,,completo
COM059-000666,2024-12-15,P06,P08,65,34,8,9,parcial
COM059-000667,2024-12-16,P07,P08,66,66,9,12,completo
COM059-000668,2024-12-16,P08,P08,161,161,10,8,completo
COM059-000669,2024-12-17,P09,P08,42,42,7,11,completo
COM059-000670,2024-12-17,P10,P08,163,163,8,16,completo
COM059-000671,2024-12-18,P11,P08,191,191,9,9,completo
COM059-000672,2024-12-18,P12,P08,47,47,10,7,completo
COM059-000673,2024-12-19,P01,P09,171,0,7,377,pendiente
COM059-000674,2024-12-19,P02,P09,36,30,8,4,parcial
COM059-000675,2024-12-20,P03,P09,73,44,9,10,parcial
COM059-000676,2024-12-20,P04,P09,50,50,10,6,completo
COM059-000677,2024-12-21,P05,P09,181,181,7,11,completo
COM059-000678,2024-12-22,P06,P09,55,0,8,374,pendiente
COM059-000679,2024-12-22,P07,P09,28,22,9,12,parcial
COM059-000680,2024-12-23,P08,P09,50,50,10,12, COMPLETO 
COM059-000681,2024-12-23,P09,P09,17,17,7,17,completo
COM059-000682,2024-12-24,P10,P09,163,163,8,11,completo
COM059-000683,2024-12-24,P11,P09,148,148,9,11,completo
COM059-000684,2024-12-25,P12,P09,118,118,10,12,completo
COM059-000685,2024-12-25,P01,P10,182,182,7,6,completo
COM059-000686,2024-12-26,P02,P10,79,79,8,10,completo
COM059-000687,2024-12-26,P03,P10,21,21,9,5,completo
COM059-000688,2024-12-27,P04,P10,55,55,10,11,completo
COM059-000689,2024-12-27,P05,P10,116,22,7,9,parcial
COM059-000690,2024-12-28,P06,P10,44,44,8,12,completo
COM059-000691,2024-12-28,P07,P10,39,39,9,10,completo
COM059-000692,2024-12-29,P08,P10,12,12,10,15,completo
COM059-000693,2024-12-29,P09,P10,111,111,7,12,completo
COM059-000694,2024-12-30,P10,P10,165,165,8,13,completo
COM059-000695,2024-12-30,P11,P10,18,0,9,366,pendiente
COM059-000696,2024-12-31,P12,P10,125,125,10,11,completo
COM059-000697,2025-01-01,P01,P11,56,56,7,5,completo
COM059-000698,2025-01-01,P02,P11,146,146,8,10,completo
COM059-000699,2025-01-02,P03,P11,74,74,9,1,completo
COM059-000700,2025-01-02,P04,P11,74,74,10,14,completo
COM059-000701,2025-01-03,P05,P11,45,45,7,8,completo
COM059-000702,2025-01-03,P06,P11,169,21,8,10,parcial
COM059-000703,2025-01-04,P07,P11,14,14,9,7,completo
COM059-000704,2025-01-04,P08,P11,105,105,10,9,completo
COM059-000705,2025-01-05,P09,P11,187,62,7,10,parcial
COM059-000706,2025-01-05,P10,P11,140,140,8,14,completo
COM059-000707,2025-01-06,P11,P11,16,16,9,10,completo
COM059-000708,2025-01-06,P12,P11,119,65,10,14,parcial
COM059-000709,2025-01-07,P01,P12,177,0,7,358,pendiente
COM059-000710,2025-01-07,P02,P12,87,87,8,8,completo
COM059-000711,2025-01-08,P03,P12,194,194,9,5,completo
COM059-000712,2025-01-08,P04,P12,55,55,10,11,completo
COM059-000713,2025-01-09,P05,P12,98,98,7,13,completo
COM059-000714,2025-01-09,P06,P12,129,129,8,10,completo
COM059-000715,2025-01-10,P07,P12,168,168,9,9,completo
COM059-000716,2025-01-11,P08,P12,70,59,10,13,parcial
COM059-000717,2025-01-11,P09,P12,66,66,7,15,completo
COM059-000718,2025-01-12,P10,P12,83,83,8,12,completo
COM059-000719,2025-01-12,P11,P12,14,14,9,12,completo
COM059-000720,2025-01-13,P12,P12,118,118,10,11,completo
COM059-000721,2025-01-13,P01,P01,122,122,7,5,completo
COM059-000722,2025-01-14,P02,P01,156,156,8,5,completo
COM059-000723,2025-01-14,P03,P01,100,100,9,9,completo
COM059-000724,2025-01-15,P04,P01,39,5,10,13,parcial
COM059-000725,2025-01-15,P05,P01,172,172,7,13,completo
COM059-000726,2025-01-16,P06,P01,61,37,8,10,parcial
COM059-000727,2025-01-16,P07,P01,132,132,9,10,completo
COM059-000728,2025-01-17,P08,P01,89,0,10,348,pendiente
COM059-000729,2025-01-17,P09,P01,27,27,7,12,completo
COM059-000730,2025-01-18,P10,P01,150,150,8,13,completo
COM059-000731,2025-01-18,P11,P01,43,43,9,11,completo
COM059-000732,2025-01-19,P12,P01,52,52,10,10,completo
COM059-000733,2025-01-19,P01,P02,200,200,7,8,completo
COM059-000734,2025-01-20,P02,P02,182,182,8,6,completo
COM059-000735,2025-01-21,P03,P02,177,177,9,9,completo
COM059-000736,2025-01-21,P04,P02,139,139,10,9,completo
COM059-000737,2025-01-22,P05,P02,143,70,7,4,parcial
COM059-000738,2025-01-22,P06,P02,55,55,8,13,completo
COM059-000739,2025-01-23,P07,P02,122,122,9,18,completo
COM059-000740,2025-01-23,P08,P02,66,66,10,16,completo
COM059-000741,2025-01-24,P09,P02,139,139,7,13,completo
COM059-000742,2025-01-24,P10,P02,127,127,8,10,completo
COM059-000743,2025-01-25,P11,P02,68,68,9,13,completo
COM059-000744,2025-01-25,P12,P02,116,27,10,14,parcial
COM059-000745,2025-01-26,P01,P03,67,67,7,6,completo
COM059-000746,2025-01-26,P02,P03,55,55,8,6,completo
COM059-000747,2025-01-27,P03,P03,189,189,9,10,completo
COM059-000748,2025-01-27,P04,P03,190,190,10,,completo
COM059-000749,2025-01-28,P05,P03,96,0,7,337,pendiente
COM059-000750,2025-01-28,P06,P03,53,53,8,9,completo
COM059-000751,2025-01-29,P07,P03,92,0,9,336,pendiente
COM059-000752,2025-01-29,P08,P03,51,51,10,13,completo
COM059-000753,2025-01-30,P09,P03,102,102,7,11,completo
COM059-000754,2025-01-31,P10,P03,147,147,8,13,completo
COM059-000755,2025-01-31,P11,P03,27,27,9,17,completo
COM059-000756,2025-02-01,P12,P03,159,159,10,10,completo
COM059-000757,2025-02-01,P01,P04,54,54,7,3,completo
COM059-000758,2025-02-02,P02,P04,173,173,8,6,completo
COM059-000759,2025-02-02,P03,P04,127,127,9,1,completo
COM059-000760,2025-02-03,P04,P04,64,64,10,12,completo
COM059-000761,2025-02-03,P05,P04,47,0,7,331,pendiente
COM059-000762,2025-02-04,P06,P04,23,23,8,10,completo
COM059-000763,2025-02-04,P07,P04,62,62,9,9,completo
COM059-000764,2025-02-05,P08,P04,26,7,10,15,parcial
COM059-000765,2025-02-05,P09,P04,15,15,7,13,completo
COM059-000766,2025-02-06,P10,P04,139,0,8,328,pendiente
COM059-000767,2025-02-06,P11,P04,173,73,9,15,parcial
COM059-000768,2025-02-07,P12,P04,64,9,10,19,parcial
COM059-000769,2025-02-07,P01,P05,119,119,7,10,completo
COM059-000770,2025-02-08,P02,P05,191,191,8,11,completo
COM059-000771,2025-02-08,P03,P05,137,137,9,9,completo
COM059-000772,2025-02-09,P04,P05,181,181,10,13,completo
COM059-000773,2025-02-09,P05,P05,66,23,7,4,parcial
COM059-000774,2025-02-10,P06,P05,31,31,8,7,completo
COM059-000775,2025-02-11,P07,P05,15,15,9,1,completo
COM059-000776,2025-02-11,P08,P05,151,151,10,13,completo
COM059-000777,2025-02-12,P09,P05,92,92,7,12, COMPLETO 
COM059-000778,2025-02-12,P10,P05,157,157,8,10,completo
COM059-000779,2025-02-13,P11,P05,125,125,9,12,completo
COM059-000780,2025-02-13,P12,P05,146,146,10,10,completo
COM059-000781,2025-02-14,P01,P06,181,181,7,9,completo
COM059-000782,2025-02-14,P02,P06,44,44,8,6,completo
COM059-000783,2025-02-15,P03,P06,193,193,9,6,completo
COM059-000784,2025-02-15,P04,P06,82,82,10,9,completo
COM059-000785,2025-02-16,P05,P06,121,121,7,11,completo
COM059-000786,2025-02-16,P06,P06,187,187,8,15,completo
COM059-000787,2025-02-17,P07,P06,42,0,9,317,pendiente
COM059-000788,2025-02-17,P08,P06,113,113,10,9,completo
COM059-000789,2025-02-18,P09,P06,130,130,7,13,completo
COM059-000790,2025-02-18,P10,P06,37,37,8,9,completo
COM059-000791,2025-02-19,P11,P06,28,28,9,11,completo
COM059-000792,2025-02-19,P12,P06,165,165,10,12,completo
COM059-000793,2025-02-20,P01,P07,37,37,7,7,completo
COM059-000794,2025-02-21,P02,P07,32,8,8,3,parcial
COM059-000795,2025-02-21,P03,P07,139,139,9,8,completo
COM059-000796,2025-02-22,P04,P07,146,146,10,12,completo
COM059-000797,2025-02-22,P05,P07,111,0,7,312,pendiente
COM059-000798,2025-02-23,P06,P07,10,3,8,11,parcial
COM059-000799,2025-02-23,P07,P07,80,80,9,6,completo
COM059-000800,2025-02-24,P08,P07,182,182,10,13,completo
COM059-000801,2025-02-24,P09,P07,132,48,7,9,parcial
COM059-000802,2025-02-25,P10,P07,190,190,8,14,completo
COM059-000803,2025-02-25,P11,P07,175,175,9,14,completo
COM059-000804,2025-02-26,P12,P07,95,0,10,308,pendiente
COM059-000805,2025-02-26,P01,P08,169,4,7,6,parcial
COM059-000806,2025-02-27,P02,P08,157,157,8,4,completo
COM059-000807,2025-02-27,P03,P08,112,112,9,6,completo
COM059-000808,2025-02-28,P04,P08,145,145,10,4,completo
COM059-000809,2025-02-28,P05,P08,12,5,7,14,parcial
COM059-000810,2025-03-01,P06,P08,76,76,8,5,completo
COM059-000811,2025-03-01,P07,P08,133,133,9,11,completo
COM059-000812,2025-03-02,P08,P08,42,42,10,10,completo
COM059-000813,2025-03-03,P09,P08,125,0,7,303,pendiente
COM059-000814,2025-03-03,P10,P08,79,79,8,8,completo
COM059-000815,2025-03-04,P11,P08,94,94,9,13,completo
COM059-000816,2025-03-04,P12,P08,12,12,10,2,completo
COM059-000817,2025-03-05,P01,P09,11,11,7,9,completo
COM059-000818,2025-03-05,P02,P09,144,73,8,13,parcial
COM059-000819,2025-03-06,P03,P09,119,119,9,12,completo
COM059-000820,2025-03-06,P04,P09,139,0,10,300,pendiente
COM059-000821,2025-03-07,P05,P09,102,102,7,10,completo
COM059-000822,2025-03-07,P06,P09,152,152,8,9,completo
COM059-000823,2025-03-08,P07,P09,19,19,9,8,completo
COM059-000824,2025-03-08,P08,P09,168,106,10,11,parcial
COM059-000825,2025-03-09,P09,P09,73,73,7,14,completo
COM059-000826,2025-03-09,P10,P09,194,0,8,297,pendiente
COM059-000827,2025-03-10,P11,P09,76,76,9,15,completo
COM059-000828,2025-03-10,P12,P09,15,15,10,17,completo
COM059-000829,2025-03-11,P01,P10,63,63,7,5,completo
COM059-000830,2025-03-11,P02,P10,90,0,8,295,pendiente
COM059-000831,2025-03-12,P03,P10,126,126,9,,completo
COM059-000832,2025-03-13,P04,P10,169,169,10,8,completo
COM059-000833,2025-03-13,P05,P10,96,0,7,293,pendiente
COM059-000834,2025-03-14,P06,P10,69,25,8,12,parcial
COM059-000835,2025-03-14,P07,P10,126,84,9,11,parcial
COM059-000836,2025-03-15,P08,P10,93,93,10,12,completo
COM059-000837,2025-03-15,P09,P10,185,0,7,291,pendiente
COM059-000838,2025-03-16,P10,P10,133,133,8,11,completo
COM059-000839,2025-03-16,P11,P10,182,182,9,13,completo
COM059-000840,2025-03-17,P12,P10,54,0,10,289,pendiente
COM059-000841,2025-03-17,P01,P11,170,170,7,5,completo
COM059-000842,2025-03-18,P02,P11,75,75,8,10,completo
COM059-000843,2025-03-18,P03,P11,192,134,9,14,parcial
COM059-000844,2025-03-19,P04,P11,32,32,10,14,completo
COM059-000845,2025-03-19,P05,P11,98,91,7,7,parcial
COM059-000846,2025-03-20,P06,P11,70,70,8,6,completo
COM059-000847,2025-03-20,P07,P11,123,63,9,5,parcial
COM059-000848,2025-03-21,P08,P11,26,0,10,285,pendiente
COM059-000849,2025-03-21,P09,P11,103,0,7,285,pendiente
COM059-000850,2025-03-22,P10,P11,80,80,8,14,completo
COM059-000851,2025-03-23,P11,P11,18,18,9,8,completo
COM059-000852,2025-03-23,P12,P11,103,103,10,13,completo
COM059-000853,2025-03-24,P01,P12,157,157,7,7,completo
COM059-000854,2025-03-24,P02,P12,23,14,8,4,parcial
COM059-000855,2025-03-25,P03,P12,63,0,9,281,pendiente
COM059-000856,2025-03-25,P04,P12,156,13,10,7,parcial
COM059-000857,2025-03-26,P05,P12,24,24,7,8,completo
COM059-000858,2025-03-26,P06,P12,114,114,8,9,completo
COM059-000859,2025-03-27,P07,P12,86,86,9,7,completo
COM059-000860,2025-03-27,P08,P12,127,104,10,8,parcial
COM059-000861,2025-03-28,P09,P12,166,166,7,12,completo
COM059-000862,2025-03-28,P10,P12,49,49,8,15,completo
COM059-000863,2025-03-29,P11,P12,45,45,9,14,completo
COM059-000864,2025-03-29,P12,P12,95,95,10,13,completo
COM059-000865,2025-03-30,P01,P01,148,148,7,7,completo
COM059-000866,2025-03-30,P02,P01,188,188,8,5,completo
COM059-000867,2025-03-31,P03,P01,166,166,9,3,completo
COM059-000868,2025-03-31,P04,P01,17,0,10,275,pendiente
COM059-000869,2025-04-01,P05,P01,164,55,7,6,parcial
COM059-000870,2025-04-02,P06,P01,112,78,8,7,parcial
COM059-000871,2025-04-02,P07,P01,62,62,9,8,completo
COM059-000872,2025-04-03,P08,P01,119,119,10,10,completo
COM059-000873,2025-04-03,P09,P01,66,66,7,12,completo
COM059-000874,2025-04-04,P10,P01,141,141,8,14, COMPLETO 
COM059-000875,2025-04-04,P11,P01,186,0,9,271,pendiente
COM059-000876,2025-04-05,P12,P01,12,12,10,16,completo
COM059-000877,2025-04-05,P01,P02,190,190,7,10,completo
COM059-000878,2025-04-06,P02,P02,24,24,8,8,completo
COM059-000879,2025-04-06,P03,P02,82,0,9,269,pendiente
COM059-000880,2025-04-07,P04,P02,99,99,10,6,completo
COM059-000881,2025-04-07,P05,P02,12,12,7,13,completo
COM059-000882,2025-04-08,P06,P02,80,80,8,11,completo
COM059-000883,2025-04-08,P07,P02,17,4,9,17,parcial
COM059-000884,2025-04-09,P08,P02,139,139,10,16,completo
COM059-000885,2025-04-09,P09,P02,103,103,7,14,completo
COM059-000886,2025-04-10,P10,P02,200,200,8,8,completo
