registro_id,fecha,maquina,turno,unidades,defectos,horas,parada_min,vibracion,mantenimiento,fallo_7d,reparacion_coste
IND033-000329,2024-08-25,M5,dia,381,13,6.2,58.6,3.87,1,1,631.96
IND033-000330,2024-08-26,M6,dia,285,9,4.7,63.4,3.43,1,0,0
IND033-000331,2024-08-26,M1,noche,751,14,4.4,11.5,2.42,0,0,0
IND033-000332,2024-08-27,M2,noche,216,1,7.4,16.5,2.87,0,0,0
IND033-000333,2024-08-28,M3,noche,479,8,3.3,6.8,,0,0,0
IND033-000334,2024-08-29,M4,noche,793,31,3.0,4.0,2.81,0,0,0
IND033-000335,2024-08-29,M5,noche,444,11,6.0,23.3,3.9,0,0,0
IND033-000336,2024-08-30,M6,noche,508,16,5.3,26.1,5.76,0,0,0
IND033-000337,2024-08-31,M1,dia,105,1,3.2,15.8,1.89,0,0,0
IND033-000338,2024-09-01,M2,dia,640,21,7.3,25.3,2.4,0,0,0
IND033-000339,2024-09-01,M3,dia,85,1,6.8,27.9,3.27,0,0,0
IND033-000340,2024-09-02,M4,dia,278,5,7.8,0.3,4.49,0,0,0
IND033-000341,2024-09-03,M5,dia,206,2,4.4,2.6,4.66,0,0,0
IND033-000342,2024-09-03,M6,dia,284,16,5.6,1.4,4.61,0,0,0
IND033-000343,2024-09-04,M1,noche,539,3,6.7,16.3,5.17,0,0,0
IND033-000344,2024-09-05,M2,noche,369,2,3.2,36.5,2.73,0,0,0
IND033-000345,2024-09-06,M3,noche,646,14,5.9,3.0,1.81,1,0,0
IND033-000346,2024-09-06,M4,noche,153,5,6.0,37.5,3.92,1,0,0
IND033-000347,2024-09-07,M5,noche,338,6,4.7,29.5,2.77,0,0,0
IND033-000348,2024-09-08,M6,noche,530,18,6.8,25.2,4.29,0,0,0
IND033-000349,2024-09-09,M1,dia,187,0,3.0,33.8,2.0,0,0,0
IND033-000350,2024-09-09,M2,dia,552,8,5.7,24.3,1.69,0,0,0
IND033-000351,2024-09-10,M3,dia,702,13,6.3,45.4,4.24,0,0,0
IND033-000352,2024-09-11,M4,dia,269,8,5.1,4.2,3.05,0,0,0
IND033-000353,2024-09-11,M5,dia,792,22,4.1,20.1,3.57,1,0,0
IND033-000354,2024-09-12,M6,dia,409,10,5.0,92.7,2.92,0,0,0
IND033-000355,2024-09-13,M1,noche,675,21,4.6,16.5,4.65,0,0,0
IND033-000356,2024-09-14,M2,noche,659,17,6.5,58.2,3.06,0,0,0
IND033-000357,2024-09-14,M3,noche,108,2,7.4,17.4,3.27,0,0,0
IND033-000358,2024-09-15,M4,noche,728,25,6.3,12.9,2.35,0,0,0
IND033-000359,2024-09-16,M5,noche,431,16,7.7,32.8,3.44,1,0,0
IND033-000360,2024-09-16,M6,noche,149,3,7.9,4.5,3.37,1,0,0
IND033-000361,2024-09-17,M1,dia,543,7,7.1,12.9,2.23,0,0,0
IND033-000362,2024-09-18,M2,dia,743,17,4.8,34.0,3.08,0,0,0
IND033-000363,2024-09-19,M3,dia,407,9,6.4,41.8,2.4,0,0,0
IND033-000364,2024-09-19,M4,dia,229,10,5.0,44.4,3.48,0,0,0
IND033-000365,2024-09-20,M5,dia,179,5,5.9,14.4,3.04,0,0,0
IND033-000366,2024-09-21,M6,dia,448,20,7.8,1.1,4.26,0,0,0
IND033-000367,2024-09-22,M1,noche,663,20,5.2,48.7,3.79,0,0,0
IND033-000368,2024-09-22,M2,noche,216,6,6.2,17.3,3.26,0,0,0
IND033-000369,2024-09-23,M3,noche,314,1,5.8,5.6,2.59,1,0,0
IND033-000370,2024-09-24,M4,noche,488,10,6.7,50.1,2.24,0,0,0
IND033-000371,2024-09-24,M5,noche,257,12,6.5,14.3,3.88,0,0,0
IND033-000372,2024-09-25,M6,noche,565,27,3.2,7.1,4.54,0,0,0
IND033-000373,2024-09-26,M1,dia,281,8,6.9,12.0,3.54,0,0,0
IND033-000374,2024-09-27,M2,dia,144,3,5.7,8.6,2.69,0,0,0
IND033-000375,2024-09-27,M3,dia,422,8,7.6,3.9,3.59,0,0,0
IND033-000376,2024-09-28,M4,dia,152,4,7.8,3.9,0.79,0,0,0
IND033-000377,2024-09-29,M5,dia,425,15,6.3,44.7,3.3,0,0,0
IND033-000378,2024-09-30,M6,dia,777,36,6.1,85.5,3.97,0,0,0
IND033-000379,2024-09-30,M1,noche,165,2,4.3,16.9,2.6,0,0,0
IND033-000380,2024-10-01,M2,noche,396,5,5.6,13.8,3.57,1,1,584.41
IND033-000381,2024-10-02,M3,noche,421,11,5.4,8.5,0.59,0,0,0
IND033-000382,2024-10-02,M4,noche,301,19,4.2,7.1,2.22,1,0,0
IND033-000383,2024-10-03,M5,noche,740,24,7.0,21.0,3.41,0,0,0
IND033-000384,2024-10-04,M6,noche,541,20,3.3,10.0,5.93,1,1,1895.61
IND033-000385,2024-10-05,M1,dia,415,8,7.2,5.2,3.77,0,0,0
IND033-000386,2024-10-05,M2,dia,91,3,4.5,6.4,3.4,0,1,2819.44
IND033-000387,2024-10-06,M3,dia,229,4,3.9,21.5,4.56,0,0,0
IND033-000388,2024-10-07,M4,dia,118,3,7.8,10.0,2.76,0,0,0
IND033-000389,2024-10-07,M5, DIA ,421,17,3.8,34.5,4.02,0,0,0
IND033-000390,2024-02-30,M6,dia,486,22,4.9,31.0,7.04,0,1,1302.1
IND033-000391,2024-10-09,M1,noche,139,5,7.7,3.3,3.02,0,0,0
IND033-000392,2024-10-10,M2,noche,729,18,7.8,16.2,2.43,0,0,0
IND033-000393,2024-10-10,M3,noche,468,6,7.2,55.1,3.06,0,0,0
IND033-000394,2024-10-11,M4,noche,142,4,5.1,6.7,4.65,0,1,710.06
IND033-000395,2024-10-12,M5,noche,442,14,7.6,35.4,4.12,0,0,0
IND033-000396,2024-10-13,M6,noche,629,25,5.7,29.9,3.82,0,1,2417.79
IND033-000397,2024-10-13,M1,dia,202,4,6.8,1.0,1.28,0,0,0
IND033-000398,2024-10-14,M2,dia,531,11,4.4,3.2,2.9,1,0,0
IND033-000399,2024-10-15,M3,dia,162,4,4.1,10.2,2.92,1,0,0
IND033-000400,2024-10-15,M4,dia,475,8,4.8,27.5,4.83,1,1,268.36
IND033-000401,2024-10-16,M5,dia,599,12,6.4,14.0,3.62,0,0,0
IND033-000402,2024-10-17,M6,dia,276,11,5.0,3.0,4.16,0,0,0
IND033-000403,2024-10-18,M1,noche,446,6,5.7,39.5,1.25,0,0,0
IND033-000404,2024-10-18,M2,noche,242,10,4.3,14.9,2.52,0,0,0
IND033-000405,2024-10-19,M3,noche,94,4,5.5,24.2,2.39,0,0,0
IND033-000406,2024-10-20,M4,noche,751,32,4.3,42.0,2.09,1,0,0
IND033-000407,2024-10-21,M5,noche,328,7,4.5,4.4,3.04,0,0,0
IND033-000408,2024-10-21,M6,noche,418,13,7.5,9.3,3.84,1,0,0
IND033-000409,2024-10-22,M1,dia,150,3,3.4,11.4,2.9,0,0,0
IND033-000410,2024-10-23,M2,dia,360,5,4.5,1.6,2.59,0,0,0
IND033-000411,2024-10-23,M3,dia,271,10,5.1,22.0,2.3,0,0,0
IND033-000412,2024-10-24,M4,dia,586,20,7.7,26.9,3.57,0,0,0
IND033-000413,2024-10-25,M5,dia,146,1,4.8,1.9,2.66,1,0,0
IND033-000414,2024-10-26,M6,dia,624,23,6.0,9.2,4.87,0,0,0
IND033-000415,2024-10-26,M1,noche,285,4,6.0,2.7,2.55,0,0,0
IND033-000416,2024-10-27,M2,noche,453,14,3.6,19.1,,0,0,0
IND033-000417,2024-10-28,M3,noche,773,18,6.6,22.0,0.82,0,0,0
IND033-000418,2024-10-28,M4,noche,460,12,4.8,8.3,3.77,0,0,0
IND033-000419,2024-10-29,M5,noche,755,20,6.8,13.5,5.04,0,0,0
IND033-000420,2024-10-30,M6,noche,687,21,5.2,1.9,4.1,0,0,0
IND033-000421,2024-10-31,M1,dia,488,8,3.1,13.7,2.86,0,0,0
IND033-000422,2024-10-31,M2,dia,785,19,7.7,13.4,2.64,1,0,0
IND033-000423,2024-11-01,M3,dia,186,2,6.1,23.4,"2,73",0,0,0
IND033-000424,2024-11-02,M4,dia,495,14,7.0,22.5,2.73,0,0,0
IND033-000425,2024-11-03,M5,dia,260,11,7.6,41.1,2.33,1,0,0
IND033-000426,2024-11-03,M6,dia,445,15,7.6,0.1,3.82,0,0,0
IND033-000427,2024-11-04,M1,noche,736,6,4.4,2.8,3.22,1,0,0
IND033-000428,2024-11-05,M2,noche,234,4,7.0,16.7,2.94,0,0,0
IND033-000429,2024-11-05,M3,noche,657,16,6.0,2.9,3.15,0,0,0
IND033-000430,2024-11-06,M4,noche,394,12,3.4,9.7,2.84,0,0,0
IND033-000431,2024-11-07,M5,noche,588,23,7.7,0.0,1.87,0,0,0
IND033-000432,2024-11-08,M6,noche,663,21,4.0,1.2,2.12,1,0,0
IND033-000433,2024-11-08,M1,dia,190,5,3.1,36.2,3.91,0,0,0
IND033-000434,2024-11-09,M2,dia,746,20,4.4,9.7,2.94,0,0,0
IND033-000435,2024-11-10,M3,dia,594,14,6.4,2.7,3.6,0,0,0
IND033-000436,2024-11-11,M4,dia,507,19,7.6,5.3,1.21,0,0,0
IND033-000437,2024-11-11,M5,dia,321,11,7.1,59.4,2.87,0,0,0
IND033-000438,2024-11-12,M6,dia,656,25,6.1,9.2,3.97,0,0,0
IND033-000439,2024-11-13,M1,noche,532,16,4.8,17.5,4.83,0,0,0
IND033-000440,2024-11-13,M2,noche,350,10,7.6,52.4,2.58,0,0,0
IND033-000441,2024-11-14,M3,noche,363,10,7.3,39.4,4.34,0,0,0
IND033-000442,2024-11-15,M4,noche,185,10,6.1,1.0,4.65,0,0,0
IND033-000443,2024-11-16,M5,noche,620,15,6.2,18.2,3.3,0,0,0
IND033-000444,2024-11-16,M6,noche,659,28,5.5,35.6,0.6,0,0,0
IND033-000445,2024-11-17,M1,dia,401,5,4.2,26.5,2.13,0,0,0
IND033-000446,2024-11-18,M2,dia,607,8,3.5,4.0,1.66,0,0,0
IND033-000447,2024-11-18,M3,dia,95,3,3.1,7.7,1.71,0,0,0
IND033-000448,2024-11-19,M4,dia,572,20,7.2,25.5,3.83,0,0,0
IND033-000449,2024-11-20,M5,dia,273,10,7.9,1.9,4.28,0,0,0
IND033-000450,2024-11-21,M6,dia,326,16,3.2,19.6,3.95,0,0,0
IND033-000451,2024-11-21,M1,noche,252,0,6.0,2.4,2.88,0,0,0
IND033-000452,2024-11-22,M2,noche,342,10,7.7,17.9,2.96,0,0,0
IND033-000453,2024-11-23,M3,noche,461,7,3.8,5.4,2.22,1,0,0
IND033-000454,2024-11-24,M4,noche,631,20,5.8,5.3,2.08,0,0,0
IND033-000455,2024-11-24,M5,noche,341,17,6.8,16.4,2.47,0,0,0
IND033-000456,2024-11-25,M6,noche,529,22,7.1,5.9,0.5,1,0,0
IND033-000457,2024-11-26,M1,dia,368,7,3.9,30.7,1.29,1,0,0
IND033-000458,2024-11-26,M2,dia,757,22,6.2,7.7,0.54,0,0,0
IND033-000459,2024-11-27,M3,dia,198,6,4.3,3.0,2.6,0,0,0
IND033-000460,2024-11-28,M4,dia,219,3,3.1,2.6,1.08,0,0,0
IND033-000461,2024-11-29,M5,dia,379,9,3.9,22.4,3.48,1,0,0
IND033-000462,2024-11-29,M6,dia,563,21,7.0,14.1,3.49,0,0,0
IND033-000463,2024-11-30,M1,noche,744,13,7.7,27.8,4.04,0,1,2561.6
IND033-000464,2024-12-01,M2,noche,542,24,4.1,5.3,3.41,0,0,0
IND033-000465,2024-12-02,M3,noche,486,9,3.7,6.9,4.03,0,0,0
IND033-000466,2024-12-02,M4,noche,207,4,6.2,2.8,3.24,0,0,0
IND033-000467,2024-12-03,M5,noche,423,13,4.5,10.6,5.25,1,0,0
IND033-000468,2024-12-04,M6,noche,260,11,4.9,1.0,2.28,0,0,0
IND033-000469,2024-12-04,M1,dia,693,11,3.2,10.1,1.09,0,1,1645.55
IND033-000470,2024-12-05,M2,dia,670,12,4.3,13.3,3.2,0,0,0
IND033-000471,2024-12-06,M3,dia,792,18,7.8,3.0,0.85,0,0,0
IND033-000472,2024-12-07,M4,dia,166,5,4.3,19.7,2.14,0,0,0
IND033-000473,2024-12-07,M5,dia,693,17,5.6,22.4,2.95,0,0,0
IND033-000474,2024-12-08,M6,dia,234,3,4.0,27.4,4.79,1,0,0
IND033-000475,2024-12-09,M1,noche,275,4,5.0,4.9,3.66,0,0,0
IND033-000476,2024-12-09,M2,noche,427,13,6.3,0.7,3.9,0,0,0
IND033-000477,2024-12-10,M3,noche,759,13,7.3,23.0,0.63,0,0,0
IND033-000478,2024-12-11,M4,noche,313,13,6.4,1.6,3.36,0,0,0
IND033-000479,2024-12-12,M5,noche,283,15,4.2,3.2,4.84,1,0,0
IND033-000480,2024-12-12,M6,noche,354,6,7.7,6.1,3.81,0,0,0
IND033-000481,2024-12-13,M1,dia,251,3,5.0,25.5,3.06,0,0,0
IND033-000482,2024-12-14,M2,dia,246,7,3.4,57.3,3.3,0,0,0
IND033-000483,2024-12-15,M3,dia,541,13,6.4,52.2,3.37,0,0,0
IND033-000484,2024-12-15,M4,dia,467,16,6.2,4.9,3.88,0,0,0
IND033-000485,2024-12-16,M5,dia,105,4,6.3,13.2,3.12,0,0,0
IND033-000486,2024-12-17,M6, DIA ,291,9,5.6,21.8,6.08,1,0,0
IND033-000487,2024-12-17,M1,noche,242,0,3.1,10.3,2.18,1,0,0
IND033-000488,2024-12-18,M2,noche,714,15,6.7,13.1,2.74,1,0,0
IND033-000489,2024-12-19,M3,noche,613,16,5.3,7.3,4.11,0,0,0
IND033-000490,2024-12-20,M4,noche,576,13,6.9,0.9,2.77,0,0,0
IND033-000491,2024-12-20,M5,noche,587,17,6.9,7.2,3.17,1,0,0
IND033-000492,2024-12-21,M6,noche,785,34,5.5,11.1,3.24,0,0,0
IND033-000493,2024-12-22,M1,dia,463,4,5.9,5.1,2.72,0,0,0
IND033-000494,2024-12-23,M2,dia,246,3,5.8,18.6,2.68,1,0,0
IND033-000495,2024-12-23,M3,dia,539,9,5.5,9.6,2.56,0,0,0
IND033-000496,2024-12-24,M4,dia,462,16,5.8,1.7,3.65,0,0,0
IND033-000497,2024-12-25,M5,dia,512,10,4.0,30.9,3.51,0,0,0
IND033-000498,2024-12-25,M6,dia,655,29,5.4,30.2,2.57,0,0,0
IND033-000499,2024-12-26,M1,noche,548,3,7.1,44.1,,0,0,0
IND033-000500,2024-12-27,M2,noche,349,5,6.8,16.1,1.33,1,0,0
IND033-000501,2024-12-28,M3,noche,441,6,6.3,6.4,3.5,0,0,0
IND033-000502,2024-12-28,M4,noche,640,25,7.0,25.9,1.85,0,0,0
IND033-000503,2024-12-29,M5,noche,573,12,4.9,8.7,3.63,0,0,0
IND033-000504,2024-12-30,M6,noche,669,25,3.4,18.9,2.34,1,0,0
IND033-000099,2024-03-11,M3,dia,356,9,7.0,7.5,2.21,0,0,0
