registro_id,fecha,sede,modalidad,asistencia_pct,nota_inicial,nota_final,horas_estudio,tutorias
NOT044-000350,2024-07-24,S2,virtual,74.1,11.5,7.7,8.4,0
NOT044-000351,2024-07-25,S3,presencial,77.4,12.2,10.0,1.7,0
NOT044-000352,2024-07-25,S1,presencial,56.5,11.0,7.6,0.7,2
NOT044-000353,2024-07-26,S2,virtual,80.5,12.9,11.6,6.6,2
NOT044-000354,2024-07-27,S3,presencial,80.5,13.1,13.6,6.5,2
NOT044-000355,2024-07-27,S1,presencial,100,9.6,11.5,7.5,3
NOT044-000356,2024-07-28,S2,presencial,82.9,10.7,11.3,8.5,2
NOT044-000357,2024-07-28,S3,virtual,81.4,10.6,11.9,7.0,3
NOT044-000358,2024-07-29,S1,presencial,100,9.7,15.8,10.9,10
NOT044-000359,2024-07-30,S2,presencial,74.1,14.0,13.1,2.6,0
NOT044-000360,2024-07-30,S3,presencial,72.5,13.0,10.1,1.4,3
NOT044-000361,2024-07-31,S1,presencial,83.4,8.7,14.8,2.4,7
NOT044-000362,2024-07-31,S2,virtual,85.5,14.0,14.5,11.3,0
NOT044-000363,2024-08-01,S3,presencial,82.6,13.7,12.0,7.4,1
NOT044-000364,2024-08-01,S1,virtual,57.6,13.0,8.7,5.7,2
NOT044-000365,2024-08-02,S2,presencial,85.4,4.7,5.1,5.1,2
NOT044-000366,2024-08-03,S3,presencial,77.1,5.5,4.4,9.3,3
NOT044-000367,2024-08-03,S1,virtual,72.6,13.8,15.1,10.9,2
NOT044-000368,2024-08-04,S2,presencial,69.8,11.2,11.0,8.8,1
NOT044-000369,2024-08-04,S3,virtual,79.2,13.3,12.3,6.9,0
NOT044-000370,2024-08-05,S1,virtual,78.1,13.1,13.7,10.2,0
NOT044-000371,2024-08-06,S2,virtual,83.7,11.2,11.1,7.9,0
NOT044-000372,2024-08-06,S3,virtual,94.4,14.8,14.2,1.1,1
NOT044-000373,2024-08-07,S1,presencial,91.2,12.0,7.3,7.0,2
NOT044-000374,2024-08-07,S2,virtual,63.0,9.2,7.7,0.4,6
NOT044-000375,2024-08-08,S3,presencial,75.9,12.0,13.8,1.6,0
NOT044-000376,2024-08-09,S1,virtual,84.8,14.2,15.7,2.3,0
NOT044-000377,2024-08-09,S2,virtual,15.8,15.3,11.3,4.9,2
NOT044-000378,2024-08-10,S3,virtual,47.8,11.8,6.2,0.8,1
NOT044-000379,2024-08-10,S1,presencial,84.5,14.0,13.0,2.2,1
NOT044-000380,2024-08-11,S2,virtual,86.9,13.6,12.1,4.4,0
NOT044-000381,2024-08-12,S3,virtual,89.3,17.8,18.3,10.1,2
NOT044-000382,2024-08-12,S1,presencial,79.2,9.4,9.2,2.2,6
NOT044-000383,2024-08-13,S2,presencial,94.7,6.1,8.8,6.4,8
NOT044-000384,2024-08-13,S3,virtual,61.2,6.8,8.5,11.2,5
NOT044-000385,2024-08-14,S1,virtual,67.4,8.3,10.4,8.5,4
NOT044-000386,2024-08-14,S2,presencial,81.2,12.1,8.5,1.3,0
NOT044-000387,2024-08-15,S3,presencial,70.3,11.7,13.3,11.8,0
NOT044-000388,2024-08-16,S1,virtual,77.0,11.2,12.0,8.8,1
NOT044-000389,2024-08-16,S2, VIRTUAL ,55.2,9.7,10.4,6.3,10
NOT044-000390,2024-08-17,S3,virtual,65.7,15.2,15.9,6.7,0
NOT044-000391,2024-08-17,S1,presencial,84.7,10.1,12.8,7.0,3
NOT044-000392,2024-08-18,S2,virtual,99.0,9.7,13.1,7.8,9
NOT044-000393,2024-08-19,S3,virtual,100,12.0,10.8,1.8,0
NOT044-000394,2024-08-19,S1,presencial,80.6,10.9,10.7,6.2,0
NOT044-000395,2024-08-20,S2,presencial,70.5,9.9,9.6,7.1,6
NOT044-000396,2024-08-20,S3,presencial,100,11.0,12.0,9.6,1
NOT044-000397,2024-08-21,S1,virtual,61.1,10.4,9.0,1.8,0
NOT044-000398,2024-08-22,S2,virtual,68.8,6.6,9.7,5.0,9
NOT044-000399,2024-08-22,S3,virtual,61.6,15.4,19.5,11.0,2
NOT044-000400,2024-08-23,S1,virtual,58.7,13.3,13.4,0.7,0
NOT044-000401,2024-08-23,S2,virtual,53.3,5.2,9.9,4.0,6
NOT044-000402,2024-08-24,S3,virtual,65.3,13.3,11.6,7.3,0
NOT044-000403,2024-08-24,S1,presencial,77.4,10.8,11.2,0.1,1
NOT044-000404,2024-08-25,S2,virtual,72.2,11.7,9.9,4.4,1
NOT044-000405,2024-08-26,S3,presencial,64.2,13.7,14.4,4.4,2
NOT044-000406,2024-08-26,S1,virtual,100,9.6,9.0,1.0,7
NOT044-000407,2024-08-27,S2,virtual,75.0,13.4,13.9,10.6,1
NOT044-000408,2024-08-27,S3,virtual,90.0,12.6,12.4,7.4,1
NOT044-000409,2024-08-28,S1,virtual,74.0,11.1,11.4,10.7,2
NOT044-000410,2024-08-29,S2,presencial,86.3,9.5,7.3,0.4,10
NOT044-000411,2024-08-29,S3,virtual,87.9,11.8,11.7,4.5,2
NOT044-000412,2024-08-30,S1,presencial,28.5,17.9,12.8,0.8,1
NOT044-000413,2024-08-30,S2,virtual,68.4,14.7,15.4,3.1,3
NOT044-000414,2024-08-31,S3,presencial,93.3,9.4,10.5,10.3,9
NOT044-000415,2024-09-01,S1,presencial,49.7,9.9,10.9,6.8,2
NOT044-000416,2024-09-01,S2,virtual,100,12.8,,9.0,3
NOT044-000417,2024-09-02,S3,virtual,76.3,9.9,7.9,2.6,4
NOT044-000418,2024-09-02,S1,presencial,65.7,10.7,10.5,2.3,0
NOT044-000419,2024-09-03,S2,virtual,50.7,10.0,10.7,7.9,0
NOT044-000420,2024-09-04,S3,virtual,16.6,14.2,9.4,10.7,0
NOT044-000421,2024-09-04,S1,presencial,76.8,10.8,9.9,2.7,3
NOT044-000422,2024-09-05,S2,virtual,78.7,15.0,14.6,10.4,0
NOT044-000423,2024-09-05,S3,virtual,81.0,13.1,"14,7",5.2,3
NOT044-000424,2024-09-06,S1,presencial,70.4,9.9,11.1,10.3,4
NOT044-000425,2024-09-06,S2,presencial,86.0,7.2,7.9,4.3,8
NOT044-000426,2024-09-07,S3,virtual,62.3,15.1,13.8,5.1,1
NOT044-000427,2024-09-08,S1,virtual,67.4,6.8,6.6,11.8,6
NOT044-000428,2024-09-08,S2,virtual,92.0,13.4,12.7,0.5,0
NOT044-000429,2024-09-09,S3,presencial,100,9.9,10.9,3.4,10
NOT044-000430,2024-09-09,S1,presencial,78.5,12.9,12.2,8.6,2
NOT044-000431,2024-09-10,S2,presencial,84.1,12.9,15.0,7.4,3
NOT044-000432,2024-09-11,S3,presencial,88.3,11.7,-999,9.0,1
NOT044-000433,2024-09-11,S1,virtual,49.6,4.4,4.2,3.1,10
NOT044-000434,2024-09-12,S2,virtual,94.5,11.8,15.1,9.6,3
NOT044-000435,2024-09-12,S3,presencial,74.8,6.4,7.3,9.4,3
NOT044-000436,2024-09-13,S1,virtual,63.5,13.9,12.3,0.7,3
NOT044-000437,2024-09-14,S2,presencial,61.6,8.7,12.4,8.3,5
NOT044-000438,2024-09-14,S3,virtual,76.8,11.1,10.4,0.9,1
NOT044-000439,2024-09-15,S1,virtual,100,7.5,11.7,2.9,6
NOT044-000440,2024-09-15,S2,virtual,71.2,7.2,9.1,9.2,5
NOT044-000441,2024-09-16,S3,presencial,58.4,14.0,10.6,2.9,1
NOT044-000442,2024-09-16,S1,presencial,56.7,15.0,12.1,7.3,2
NOT044-000443,2024-09-17,S2,virtual,78.2,13.2,11.4,6.1,3
NOT044-000444,2024-09-18,S3,presencial,100.0,6.7,14.5,7.1,5
NOT044-000445,2024-09-18,S1,presencial,88.6,10.1,10.2,5.0,1
NOT044-000446,2024-09-19,S2,virtual,81.3,11.6,15.9,8.8,2
NOT044-000447,2024-09-19,S3,presencial,37.0,13.2,10.1,11.8,3
NOT044-000448,2024-09-20,S1,presencial,70.9,12.1,13.3,6.7,3
NOT044-000449,2024-09-21,S2,virtual,85.7,9.8,12.4,6.1,5
NOT044-000450,2024-09-21,S3,virtual,48.6,9.9,11.9,3.7,2
NOT044-000451,2024-09-22,S1,virtual,76.6,6.2,9.0,4.6,9
NOT044-000452,2024-09-22,S2,presencial,71.2,10.4,12.2,5.9,0
NOT044-000453,2024-09-23,S3,presencial,63.2,16.4,17.2,10.6,0
NOT044-000454,2024-09-24,S1,presencial,41.2,6.5,6.4,4.3,6
NOT044-000455,2024-09-24,S2,virtual,88.4,10.0,11.4,2.9,1
NOT044-000456,2024-09-25,S3,virtual,42.8,10.1,9.6,7.5,3
NOT044-000457,2024-09-25,S1,presencial,59.8,11.9,9.0,3.4,0
NOT044-000458,2024-09-26,S2,virtual,65.5,9.9,13.2,5.6,4
NOT044-000459,2024-09-26,S3,virtual,74.6,4.4,9.7,11.4,10
NOT044-000460,2024-09-27,S1,virtual,89.0,6.8,10.0,9.3,6
NOT044-000461,2024-09-28,S2,presencial,60.6,11.4,13.0,2.6,2
NOT044-000462,2024-09-28,S3,virtual,70.3,6.9,8.6,4.6,4
NOT044-000463,2024-09-29,S1,presencial,67.0,10.1,9.8,9.4,3
NOT044-000464,2024-09-29,S2,presencial,100,14.2,10.9,2.7,3
NOT044-000465,2024-09-30,S3,virtual,86.9,6.3,8.6,2.6,10
NOT044-000466,2024-10-01,S1,presencial,68.7,6.4,12.7,11.8,10
NOT044-000467,2024-10-01,S2,virtual,80.3,10.3,8.6,7.6,0
NOT044-000468,2024-10-02,S3,presencial,65.9,11.9,15.5,9.5,3
NOT044-000469,2024-10-02,S1,presencial,59.0,7.6,8.7,1.3,6
NOT044-000470,2024-10-03,S2,virtual,100,19.0,16.4,2.7,3
NOT044-000471,2024-10-04,S3,presencial,76.1,11.1,8.9,9.5,1
NOT044-000472,2024-10-04,S1,presencial,49.4,12.3,10.2,8.9,0
NOT044-000473,2024-10-05,S2,virtual,79.7,11.2,8.4,8.9,0
NOT044-000474,2024-10-05,S3,presencial,78.4,6.8,6.1,1.5,9
NOT044-000475,2024-10-06,S1,presencial,78.6,9.3,10.8,11.0,2
NOT044-000476,2024-10-07,S2,presencial,79.6,8.4,9.5,9.7,4
NOT044-000477,2024-10-07,S3,presencial,100,12.7,11.3,0.8,2
NOT044-000478,2024-10-08,S1,virtual,70.2,8.3,9.6,1.4,9
NOT044-000479,2024-10-08,S2,presencial,77.6,12.3,12.6,7.7,3
NOT044-000480,2024-10-09,S3,presencial,23.4,12.0,12.4,12.0,2
NOT044-000481,2024-10-09,S1,virtual,94.4,14.1,11.9,7.3,0
NOT044-000482,2024-10-10,S2,presencial,49.4,13.5,7.9,3.8,1
NOT044-000483,2024-10-11,S3,virtual,99.7,8.4,5.8,2.3,9
NOT044-000484,2024-10-11,S1,presencial,57.5,13.2,11.0,9.8,2
NOT044-000485,2024-10-12,S2,virtual,57.3,8.3,11.4,8.2,4
NOT044-000486,2024-10-12,S3, PRESENCIAL ,94.6,8.7,11.1,3.6,2
NOT044-000487,2024-10-13,S1,virtual,69.9,12.5,10.8,8.8,0
NOT044-000488,2024-10-14,S2,virtual,91.2,16.0,15.5,10.0,0
NOT044-000489,2024-10-14,S3,virtual,91.5,8.0,5.7,3.5,2
NOT044-000490,2024-10-15,S1,presencial,82.3,9.9,9.7,8.4,8
NOT044-000491,2024-10-15,S2,virtual,46.2,11.8,11.4,8.4,0
NOT044-000492,2024-10-16,S3,virtual,76.9,10.5,11.4,2.6,0
NOT044-000493,2024-10-17,S1,presencial,86.1,7.3,3.9,7.4,3
NOT044-000494,2024-10-17,S2,presencial,58.2,12.4,12.6,2.4,3
NOT044-000495,2024-10-18,S3,virtual,36.8,8.0,7.0,9.5,4
NOT044-000496,2024-10-18,S1,presencial,72.7,13.1,14.5,7.9,2
NOT044-000497,2024-10-19,S2,virtual,62.9,10.8,10.9,1.2,2
NOT044-000498,2024-10-19,S3,presencial,85.0,8.3,12.3,8.7,8
NOT044-000499,2024-10-20,S1,presencial,100,9.5,,4.9,2
NOT044-000500,2024-10-21,S2,presencial,71.1,14.0,12.7,10.2,0
NOT044-000501,2024-10-21,S3,virtual,55.2,11.5,8.5,10.7,1
NOT044-000502,2024-10-22,S1,virtual,78.6,17.2,15.8,11.2,0
NOT044-000503,2024-10-22,S2,virtual,100,9.9,9.6,4.0,9
NOT044-000504,2024-10-23,S3,virtual,83.2,8.2,11.7,9.2,10
NOT044-000505,2024-10-24,S1,virtual,73.1,13.5,12.4,4.6,3
NOT044-000506,2024-10-24,S2,presencial,36.7,15.1,14.3,0.7,3
NOT044-000507,2024-10-25,S3,virtual,91.0,11.4,14.8,7.7,2
NOT044-000508,2024-10-25,S1,virtual,68.2,10.9,15.0,4.7,2
NOT044-000509,2024-10-26,S2,virtual,84.1,15.8,13.5,2.4,2
NOT044-000510,2024-10-27,S3,presencial,89.7,6.8,11.5,0.8,7
NOT044-000511,2024-10-27,S1,presencial,97.4,9.3,14.7,11.8,3
NOT044-000512,2024-10-28,S2,presencial,65.5,6.1,8.0,3.8,2
NOT044-000513,2024-10-28,S3,presencial,70.3,8.5,12.0,8.6,10
NOT044-000514,2024-10-29,S1,presencial,79.1,12.3,8.9,4.6,0
NOT044-000515,2024-10-30,S2,virtual,79.3,13.5,15.7,11.1,3
NOT044-000516,2024-10-30,S3,presencial,91.5,13.5,15.9,3.6,3
NOT044-000517,2024-10-31,S1,presencial,66.1,12.7,8.7,1.4,3
NOT044-000518,2024-10-31,S2,virtual,57.8,12.8,19.5,9.4,3
NOT044-000519,2024-11-01,S3,virtual,92.2,10.2,10.8,9.3,1
NOT044-000520,2024-11-01,S1,virtual,70.7,3.3,8.3,10.1,7
NOT044-000521,2024-11-02,S2,presencial,89.8,9.7,11.8,7.9,8
NOT044-000522,2024-11-03,S3,presencial,60.9,13.5,12.9,11.4,2
NOT044-000523,2024-11-03,S1,presencial,67.6,13.4,14.8,2.7,3
NOT044-000524,2024-11-04,S2,presencial,100,13.8,16.1,4.1,3
NOT044-000525,2024-11-04,S3,presencial,64.6,8.1,8.5,1.6,9
NOT044-000526,2024-11-05,S1,presencial,87.4,8.7,11.2,7.1,2
NOT044-000527,2024-11-06,S2,virtual,100,9.7,17.9,12.0,8
NOT044-000528,2024-11-06,S3,virtual,92.8,13.8,12.4,11.4,2
NOT044-000529,2024-11-07,S1,presencial,83.9,7.7,15.4,5.2,10
NOT044-000530,2024-11-07,S2,presencial,59.7,11.7,10.1,10.0,3
NOT044-000531,2024-11-08,S3,virtual,100,13.1,10.8,0.1,1
NOT044-000532,2024-11-09,S1,presencial,74.5,12.9,10.8,3.0,3
NOT044-000533,2024-11-09,S2,virtual,69.3,9.4,8.8,1.5,5
NOT044-000534,2024-11-10,S3,presencial,84.9,9.2,9.6,8.5,6
NOT044-000535,2024-11-10,S1,virtual,64.5,10.5,13.3,10.5,1
NOT044-000536,2024-11-11,S2,presencial,74.7,12.9,13.1,2.0,1
NOT044-000537,2024-11-11,S3,virtual,82.4,10.5,11.6,0.2,1
NOT044-000538,2024-11-12,S1,presencial,94.1,11.1,14.7,2.3,0
NOT044-000539,2024-11-13,S2,presencial,79.8,10.6,12.9,10.2,3
NOT044-000540,2024-11-13,S3,presencial,59.8,9.9,10.3,6.3,7
NOT044-000541,2024-11-14,S1,presencial,78.1,12.5,12.5,3.3,3
NOT044-000542,2024-11-14,S2,presencial,88.0,9.0,12.0,0.3,6
NOT044-000543,2024-11-15,S3,presencial,60.4,9.6,4.1,1.1,4
NOT044-000544,2024-11-16,S1,presencial,85.9,7.8,9.8,6.3,10
NOT044-000545,2024-11-16,S2,presencial,69.7,12.0,7.3,4.1,1
NOT044-000546,2024-11-17,S3,virtual,67.6,5.6,9.7,9.9,2
NOT044-000547,2024-11-17,S1,virtual,54.0,14.3,13.8,5.1,3
NOT044-000548,2024-11-18,S2,presencial,37.3,8.2,7.1,6.4,3
NOT044-000549,2024-11-19,S3,virtual,78.7,13.2,13.5,1.9,1
NOT044-000550,2024-11-19,S1,presencial,87.5,10.4,12.1,7.0,3
NOT044-000551,2024-11-20,S2,presencial,55.8,9.5,10.0,2.9,6
NOT044-000552,2024-11-20,S3,presencial,97.1,9.9,11.6,5.9,6
NOT044-000553,2024-11-21,S1,presencial,92.2,11.6,12.2,4.9,2
NOT044-000554,2024-11-22,S2,virtual,72.1,10.4,12.5,9.2,2
NOT044-000555,2024-11-22,S3,virtual,64.7,12.7,9.5,2.8,0
NOT044-000556,2024-11-23,S1,virtual,77.4,14.9,12.3,2.1,1
NOT044-000557,2024-11-23,S2,virtual,80.7,11.0,11.8,3.1,2
NOT044-000558,2024-11-24,S3,presencial,88.4,11.5,15.6,10.7,1
NOT044-000559,2024-11-24,S1,virtual,100,9.5,14.6,11.3,7
NOT044-000560,2024-11-25,S2,virtual,78.6,15.0,17.6,11.6,0
NOT044-000561,2024-11-26,S3,presencial,92.4,10.2,13.2,9.8,2
NOT044-000562,2024-11-26,S1,virtual,77.0,14.8,14.1,1.0,3
NOT044-000563,2024-11-27,S2,virtual,64.0,13.5,9.7,0.4,3
NOT044-000564,2024-11-27,S3,virtual,71.2,8.3,11.0,8.5,5
NOT044-000565,2024-11-28,S1,presencial,39.3,11.6,14.2,8.8,0
NOT044-000566,2024-11-29,S2,presencial,93.8,11.8,11.2,4.6,1
NOT044-000567,2024-11-29,S3,presencial,79.1,14.3,17.1,8.2,3
NOT044-000568,2024-11-30,S1,presencial,75.9,8.6,9.0,0.5,2
NOT044-000569,2024-11-30,S2,presencial,61.2,9.5,8.4,10.3,7
NOT044-000570,2024-12-01,S3,presencial,80.2,10.1,12.7,0.0,0
NOT044-000571,2024-12-02,S1,presencial,63.7,16.4,13.0,1.2,0
NOT044-000572,2024-12-02,S2,virtual,75.0,10.1,13.7,11.7,0
NOT044-000573,2024-12-03,S3,presencial,71.8,8.0,8.2,11.8,7
NOT044-000574,2024-12-03,S1,presencial,83.7,12.9,13.9,3.7,0
NOT044-000575,2024-12-04,S2,presencial,73.1,8.0,12.4,9.4,10
NOT044-000576,2024-12-04,S3,presencial,100,10.6,13.4,8.9,1
NOT044-000577,2024-12-05,S1,presencial,84.9,6.3,9.8,6.7,8
NOT044-000578,2024-12-06,S2,presencial,96.6,13.6,10.2,2.1,3
NOT044-000579,2024-12-06,S3,virtual,62.3,16.3,16.4,11.3,3
NOT044-000580,2024-12-07,S1,presencial,59.8,13.7,18.1,2.6,2
NOT044-000581,2024-12-07,S2,presencial,100,11.4,12.5,4.6,0
NOT044-000582,2024-12-08,S3,virtual,57.8,8.3,,9.7,7
NOT044-000583,2024-12-09,S1, PRESENCIAL ,66.8,10.3,13.2,11.1,2
NOT044-000584,2024-12-09,S2,virtual,77.8,5.9,5.5,0.9,4
NOT044-000585,2024-12-10,S3,presencial,68.6,13.8,10.4,3.8,1
NOT044-000586,2024-12-10,S1,presencial,81.8,9.3,8.9,10.5,4
NOT044-000587,2024-12-11,S2,virtual,67.6,15.0,14.7,3.6,3
NOT044-000588,2024-12-12,S3,virtual,74.6,10.7,6.2,2.6,1
NOT044-000589,2024-12-12,S1,virtual,57.9,11.5,11.2,8.5,3
NOT044-000590,2024-12-13,S2,presencial,69.0,9.6,11.3,11.7,7
NOT044-000591,2024-12-13,S3,virtual,70.7,9.4,7.6,9.8,6
NOT044-000592,2024-12-14,S1,presencial,73.7,8.6,11.6,2.2,8
NOT044-000593,2024-12-14,S2,virtual,84.2,9.0,6.9,7.0,5
NOT044-000594,2024-12-15,S3,virtual,81.9,5.7,8.2,4.1,8
NOT044-000595,2024-12-16,S1,virtual,92.8,14.5,14.4,3.6,0
NOT044-000596,2024-12-16,S2,presencial,59.7,8.1,7.0,11.6,2
NOT044-000597,2024-12-17,S3,presencial,89.5,12.9,12.7,1.7,3
NOT044-000598,2024-12-17,S1,presencial,95.2,12.0,12.4,6.4,3
NOT044-000599,2024-12-18,S2,virtual,78.5,11.6,8.7,7.9,0
NOT044-000600,2024-12-19,S3,presencial,72.9,5.3,7.6,8.4,3
NOT044-000601,2024-12-19,S1,virtual,67.9,17.5,15.2,9.3,2
NOT044-000602,2024-12-20,S2,presencial,85.7,7.2,10.3,7.9,2
NOT044-000603,2024-12-20,S3,virtual,82.0,11.9,8.6,0.3,2
NOT044-000604,2024-12-21,S1,virtual,73.4,9.9,11.4,1.7,6
NOT044-000605,2024-12-22,S2,presencial,84.1,9.4,8.6,2.1,7
NOT044-000606,2024-12-22,S3,presencial,21.7,13.4,3.9,2.8,1
NOT044-000607,2024-12-23,S1,presencial,74.4,5.8,8.2,10.6,9
NOT044-000608,2024-12-23,S2,virtual,70.1,11.2,13.4,10.9,3
NOT044-000609,2024-12-24,S3,presencial,52.0,16.0,16.0,7.2,2
NOT044-000610,2024-12-25,S1,virtual,91.1,9.2,13.8,11.3,8
NOT044-000611,2024-12-25,S2,virtual,68.1,8.3,8.9,5.8,4
NOT044-000612,2024-12-26,S3,virtual,53.7,11.6,12.2,10.9,2
NOT044-000613,2024-12-26,S1,presencial,73.4,11.5,11.0,3.2,2
NOT044-000614,2024-12-27,S2,presencial,85.0,9.0,7.8,1.5,6
NOT044-000615,2024-12-27,S3,presencial,66.4,8.8,7.4,3.4,7
NOT044-000616,2024-12-28,S1,virtual,80.4,10.9,8.8,2.6,0
NOT044-000617,2024-12-29,S2,presencial,90.1,7.9,13.3,7.5,7
NOT044-000618,2024-12-29,S3,virtual,65.7,7.2,8.1,11.6,6
NOT044-000619,2024-12-30,S1,presencial,87.3,11.4,11.3,5.8,0
NOT044-000620,2024-12-30,S2,presencial,78.2,12.0,12.7,10.4,1
NOT044-000621,2024-12-31,S3,presencial,92.1,8.7,9.1,2.0,8
NOT044-000622,2025-01-01,S1,virtual,70.8,8.9,10.1,2.0,4
NOT044-000623,2025-01-01,S2,virtual,100,13.4,16.9,6.7,2
NOT044-000624,2025-01-02,S3,presencial,74.1,10.7,9.9,2.8,0
NOT044-000625,2025-01-02,S1,presencial,94.4,6.2,10.4,4.8,7
NOT044-000626,2025-01-03,S2,presencial,65.9,9.8,7.4,1.9,7
NOT044-000627,2025-01-04,S3,presencial,94.4,7.1,10.1,11.7,8
NOT044-000628,2025-01-04,S1,presencial,59.0,9.5,9.4,5.1,7
NOT044-000629,2025-01-05,S2,presencial,75.4,8.1,11.0,6.1,6
NOT044-000630,2025-01-05,S3,virtual,100,12.1,11.4,1.6,0
NOT044-000631,2025-01-06,S1,presencial,80.1,13.2,13.7,4.6,2
NOT044-000632,2025-01-06,S2,presencial,78.7,13.9,11.6,11.6,0
NOT044-000633,2025-01-07,S3,virtual,59.9,10.0,8.8,2.2,1
NOT044-000634,2025-01-08,S1,presencial,90.6,13.2,"14,9",7.4,3
NOT044-000635,2025-01-08,S2,virtual,56.5,13.0,11.6,8.7,0
NOT044-000636,2025-01-09,S3,virtual,84.6,14.4,10.9,1.1,1
NOT044-000637,2025-01-09,S1,virtual,72.3,12.8,13.8,9.8,3
NOT044-000638,2025-01-10,S2,presencial,75.1,9.9,9.2,7.3,2
NOT044-000639,2025-01-11,S3,presencial,69.6,15.0,11.4,4.3,2
NOT044-000640,2025-01-11,S1,virtual,56.3,4.5,7.3,4.5,4
NOT044-000641,2025-01-12,S2,presencial,100,7.0,13.4,4.6,10
NOT044-000642,2025-01-12,S3,presencial,66.6,9.2,6.4,0.2,3
NOT044-000643,2025-01-13,S1,presencial,75.5,6.8,6.7,10.5,8
NOT044-000644,2025-01-14,S2,presencial,58.9,10.5,6.8,4.2,1
NOT044-000645,2025-01-14,S3,virtual,100,10.1,10.7,0.0,3
NOT044-000646,2025-01-15,S1,presencial,69.5,11.5,12.3,4.6,2
NOT044-000647,2025-01-15,S2,presencial,76.8,15.2,12.9,2.5,3
NOT044-000648,2025-01-16,S3,virtual,84.8,17.9,17.9,11.1,2
NOT044-000649,2025-01-17,S1,virtual,85.1,14.9,18.0,6.7,0
NOT044-000650,2025-01-17,S2,presencial,65.2,14.2,15.1,10.7,0
NOT044-000651,2025-01-18,S3,presencial,82.2,12.8,8.6,1.5,3
NOT044-000652,2025-01-18,S1,virtual,60.4,13.3,8.1,2.1,2
NOT044-000653,2025-01-19,S2,presencial,52.4,12.5,12.3,1.8,1
NOT044-000654,2025-01-19,S3,virtual,78.8,10.5,12.0,0.4,1
NOT044-000655,2025-01-20,S1,virtual,60.0,19.4,17.0,7.6,1
NOT044-000656,2025-01-21,S2,presencial,91.5,10.4,10.8,12.0,2
NOT044-000657,2025-01-21,S3,virtual,64.9,7.0,7.1,4.4,5
NOT044-000658,2025-01-22,S1,virtual,54.5,13.2,10.6,5.0,3
NOT044-000659,2025-01-22,S2,presencial,74.0,9.0,7.3,0.4,8
NOT044-000660,2025-01-23,S3,presencial,48.1,13.2,10.1,7.1,0
NOT044-000661,2025-01-24,S1,virtual,100,9.7,12.1,6.1,9
NOT044-000662,2025-01-24,S2,virtual,86.0,14.4,10.6,0.8,2
NOT044-000663,2025-01-25,S3,virtual,75.7,10.3,8.3,2.1,2
NOT044-000664,2025-01-25,S1,virtual,73.1,7.1,10.5,5.6,9
NOT044-000665,2025-01-26,S2,virtual,73.4,8.4,,6.0,6
NOT044-000666,2025-01-27,S3,presencial,69.3,15.6,14.4,8.5,0
NOT044-000667,2025-01-27,S1,presencial,64.0,8.0,12.0,8.9,10
NOT044-000668,2025-01-28,S2,presencial,82.5,8.9,9.6,6.8,4
NOT044-000669,2025-01-28,S3,virtual,70.4,16.3,16.6,4.1,1
NOT044-000670,2025-01-29,S1,presencial,61.1,9.8,9.8,5.0,7
NOT044-000671,2025-01-29,S2,virtual,58.8,7.3,8.0,7.5,3
NOT044-000672,2025-01-30,S3,presencial,80.5,14.5,15.4,9.6,3
NOT044-000673,2025-01-31,S1,presencial,81.2,13.7,10.4,3.3,2
NOT044-000674,2025-01-31,S2,virtual,83.1,6.1,5.3,11.8,6
NOT044-000675,2025-02-01,S3,presencial,74.6,10.3,10.5,9.7,3
NOT044-000676,2025-02-01,S1,presencial,100,14.4,13.2,10.1,2
NOT044-000677,2025-02-02,S2,virtual,89.7,8.3,11.6,4.3,9
NOT044-000678,2025-02-03,S3,virtual,89.1,9.8,11.2,2.7,3
NOT044-000679,2025-02-03,S1,virtual,44.3,5.6,8.2,9.7,9
NOT044-000680,2025-02-04,S2, PRESENCIAL ,79.7,12.1,15.8,7.0,0
NOT044-000681,2025-02-04,S3,presencial,47.8,8.2,10.0,0.7,5
NOT044-000682,2025-02-05,S1,presencial,74.9,16.4,17.7,11.0,1
NOT044-000683,2025-02-06,S2,presencial,47.6,18.2,18.7,10.2,0
NOT044-000684,2025-02-06,S3,virtual,100,12.4,14.4,3.9,3
NOT044-000685,2025-02-07,S1,presencial,47.6,8.0,10.7,11.0,9
NOT044-000686,2025-02-07,S2,virtual,88.3,10.8,14.2,3.3,1
NOT044-000687,2025-02-08,S3,presencial,88.2,14.2,14.7,11.8,1
NOT044-000688,2025-02-08,S1,virtual,93.1,11.4,10.8,8.7,2
NOT044-000689,2025-02-09,S2,virtual,62.5,9.0,11.5,1.4,2
NOT044-000690,2025-02-10,S3,presencial,86.0,10.2,8.7,4.1,2
NOT044-000691,2025-02-10,S1,presencial,73.3,10.8,10.8,11.4,3
NOT044-000692,2025-02-11,S2,virtual,65.2,14.2,10.0,5.1,0
NOT044-000693,2025-02-11,S3,presencial,76.7,15.6,14.4,5.0,0
NOT044-000694,2025-02-12,S1,presencial,93.3,10.8,11.4,9.1,2
NOT044-000695,2025-02-13,S2,presencial,70.0,1.5,9.3,10.0,9
NOT044-000696,2025-02-13,S3,virtual,67.3,12.5,13.0,4.9,0
NOT044-000697,2025-02-14,S1,virtual,99.7,10.1,14.0,9.8,0
NOT044-000698,2025-02-14,S2,presencial,67.8,13.6,8.5,3.6,1
