registro_id,fecha,zona,canal,invitado,responde,satisfaccion,peso
ENC049-000442,2024-09-06,norte,web,1,1,3,5.581395
ENC049-000443,2024-09-07,centro,web,1,0,,13.953488
ENC049-000444,2024-09-08,sur,web,1,1,3,8.372093
ENC049-000445,2024-09-08,norte,telefono,1,1,3,5.581395
ENC049-000446,2024-09-09,centro,telefono,1,0,,13.953488
ENC049-000447,2024-09-09,sur,web,1,0,,8.372093
ENC049-000448,2024-09-10,norte,telefono,1,0,,5.581395
ENC049-000449,2024-09-10,centro,telefono,1,1,2,13.953488
ENC049-000450,2024-09-11,sur,telefono,1,1,4,8.372093
ENC049-000451,2024-09-12,norte,web,1,0,,5.581395
ENC049-000452,2024-09-12,centro,telefono,1,0,,13.953488
ENC049-000453,2024-09-13,sur,telefono,1,0,,8.372093
ENC049-000454,2024-09-13,norte,telefono,1,1,3,5.581395
ENC049-000455,2024-09-14,centro,web,1,0,,13.953488
ENC049-000456,2024-09-14,sur,telefono,1,1,3,8.372093
ENC049-000457,2024-09-15,norte,telefono,1,0,,5.581395
ENC049-000458,2024-09-15,centro,telefono,1,0,,13.953488
ENC049-000459,2024-09-16,sur,web,1,1,4,8.372093
ENC049-000460,2024-09-17,norte,web,1,1,3,5.581395
ENC049-000461,2024-09-17,centro,telefono,1,0,,13.953488
ENC049-000462,2024-09-18,sur,telefono,1,1,3,8.372093
ENC049-000463,2024-09-18,norte,web,1,1,4,5.581395
ENC049-000464,2024-09-19,centro,web,1,1,2,13.953488
ENC049-000465,2024-09-19,sur,web,1,1,3,8.372093
ENC049-000466,2024-09-20,norte,telefono,1,1,4,5.581395
ENC049-000467,2024-09-21,centro,telefono,1,0,,13.953488
ENC049-000468,2024-09-21,sur,telefono,1,1,3,8.372093
ENC049-000469,2024-09-22,norte,web,1,1,4,5.581395
ENC049-000470,2024-09-22,centro,telefono,1,1,2,13.953488
ENC049-000471,2024-09-23,sur,telefono,1,0,,8.372093
ENC049-000472,2024-09-23,norte,web,1,1,4,5.581395
ENC049-000473,2024-09-24,centro,telefono,1,1,4,13.953488
ENC049-000474,2024-09-25,sur,web,1,0,,8.372093
ENC049-000475,2024-09-25,norte,web,1,0,,5.581395
ENC049-000476,2024-09-26,centro,telefono,1,1,2,13.953488
ENC049-000477,2024-09-26,sur,telefono,1,0,,8.372093
ENC049-000478,2024-09-27,norte,web,1,1,4,5.581395
ENC049-000479,2024-09-27,centro,telefono,1,1,3,13.953488
ENC049-000480,2024-09-28,sur,web,1,0,,8.372093
ENC049-000481,2024-09-29,norte,web,1,0,,5.581395
ENC049-000482,2024-09-29,centro,web,1,0,,13.953488
ENC049-000483,2024-09-30,sur,telefono,1,1,3,8.372093
ENC049-000484,2024-09-30,norte,web,1,1,2,5.581395
ENC049-000485,2024-10-01,centro,web,1,1,4,13.953488
ENC049-000486,2024-10-01, SUR ,web,1,1,5,8.372093
ENC049-000487,2024-10-02,norte,web,1,1,3,5.581395
ENC049-000488,2024-10-02,centro,web,1,0,,13.953488
ENC049-000489,2024-10-03,sur,web,1,1,4,8.372093
ENC049-000490,2024-10-04,norte,web,1,1,4,5.581395
ENC049-000491,2024-10-04,centro,web,1,1,1,13.953488
ENC049-000492,2024-10-05,sur,telefono,1,0,,8.372093
ENC049-000493,2024-10-05,norte,telefono,1,1,2,5.581395
ENC049-000494,2024-10-06,centro,telefono,1,0,,13.953488
ENC049-000495,2024-10-06,sur,web,1,1,3,8.372093
ENC049-000496,2024-10-07,norte,web,1,1,3,5.581395
ENC049-000497,2024-10-08,centro,web,1,0,,13.953488
ENC049-000498,2024-10-08,sur,telefono,1,1,4,8.372093
ENC049-000499,2024-10-09,norte,telefono,1,1,,5.581395
ENC049-000500,2024-10-09,centro,web,1,1,2,13.953488
ENC049-000501,2024-10-10,sur,web,1,1,3,8.372093
ENC049-000502,2024-10-10,norte,telefono,1,1,4,5.581395
ENC049-000503,2024-10-11,centro,web,1,0,,13.953488
ENC049-000504,2024-10-12,sur,telefono,1,1,3,8.372093
ENC049-000505,2024-10-12,norte,web,1,1,3,5.581395
ENC049-000506,2024-10-13,centro,telefono,1,0,,13.953488
ENC049-000507,2024-10-13,sur,web,1,0,,8.372093
ENC049-000508,2024-10-14,norte,web,1,1,3,5.581395
ENC049-000509,2024-10-14,centro,web,1,1,4,13.953488
ENC049-000510,2024-10-15,sur,telefono,1,0,,8.372093
ENC049-000511,2024-10-16,norte,telefono,1,1,5,5.581395
ENC049-000512,2024-10-16,centro,web,1,1,4,13.953488
ENC049-000513,2024-10-17,sur,web,1,1,2,8.372093
ENC049-000514,2024-10-17,norte,web,1,0,,5.581395
ENC049-000515,2024-10-18,centro,web,1,0,,13.953488
ENC049-000516,2024-10-18,sur,telefono,1,1,4,8.372093
ENC049-000517,2024-10-19,norte,web,1,1,3,5.581395
ENC049-000518,2024-10-19,centro,telefono,1,1,4,13.953488
ENC049-000519,2024-10-20,sur,telefono,1,1,3,8.372093
ENC049-000520,2024-10-21,norte,telefono,1,0,,5.581395
ENC049-000521,2024-10-21,centro,web,1,0,,13.953488
ENC049-000522,2024-10-22,sur,telefono,1,1,3,8.372093
ENC049-000523,2024-10-22,norte,web,1,1,5,5.581395
ENC049-000524,2024-10-23,centro,telefono,1,0,,13.953488
ENC049-000525,2024-10-23,sur,web,1,1,3,8.372093
ENC049-000526,2024-10-24,norte,web,1,1,4,5.581395
ENC049-000527,2024-10-25,centro,web,1,1,2,13.953488
ENC049-000528,2024-10-25,sur,telefono,1,0,,8.372093
ENC049-000529,2024-10-26,norte,telefono,1,1,5,5.581395
ENC049-000530,2024-10-26,centro,web,1,0,,13.953488
ENC049-000531,2024-10-27,sur,telefono,1,1,3,8.372093
ENC049-000532,2024-10-27,norte,web,1,1,5,5.581395
ENC049-000533,2024-10-28,centro,web,1,0,,13.953488
ENC049-000534,2024-10-29,sur,web,1,1,5,8.372093
ENC049-000535,2024-10-29,norte,web,1,0,,5.581395
ENC049-000536,2024-10-30,centro,web,1,0,,13.953488
ENC049-000537,2024-10-30,sur,telefono,1,1,3,8.372093
ENC049-000538,2024-10-31,norte,web,1,1,2,5.581395
ENC049-000539,2024-10-31,centro,telefono,1,0,,13.953488
ENC049-000540,2024-11-01,sur,web,1,0,,8.372093
ENC049-000541,2024-11-02,norte,web,1,0,,5.581395
ENC049-000542,2024-11-02,centro,telefono,1,1,3,13.953488
ENC049-000543,2024-11-03,sur,web,1,0,,8.372093
ENC049-000544,2024-11-03,norte,telefono,1,0,,5.581395
ENC049-000545,2024-11-04,centro,web,1,0,,13.953488
ENC049-000546,2024-11-04,sur,telefono,1,1,4,8.372093
ENC049-000547,2024-11-05,norte,telefono,1,1,4,5.581395
ENC049-000548,2024-11-05,centro,web,1,0,,13.953488
ENC049-000549,2024-11-06,sur,web,1,1,3,8.372093
ENC049-000550,2024-11-07,norte,web,1,1,3,5.581395
ENC049-000551,2024-11-07,centro,telefono,1,0,,13.953488
ENC049-000552,2024-11-08,sur,web,1,1,2,8.372093
ENC049-000553,2024-11-08,norte,telefono,1,1,3,5.581395
ENC049-000554,2024-11-09,centro,web,1,1,3,13.953488
ENC049-000555,2024-11-09,sur,telefono,1,1,4,8.372093
ENC049-000556,2024-11-10,norte,web,1,0,,5.581395
ENC049-000557,2024-11-11,centro,telefono,1,0,,13.953488
ENC049-000558,2024-11-11,sur,web,1,1,3,8.372093
ENC049-000559,2024-11-12,norte,telefono,1,1,4,5.581395
ENC049-000560,2024-11-12,centro,web,1,1,2,13.953488
ENC049-000561,2024-11-13,sur,web,1,0,,8.372093
ENC049-000562,2024-11-13,norte,telefono,1,0,,5.581395
ENC049-000563,2024-11-14,centro,web,1,1,4,13.953488
ENC049-000564,2024-11-15,sur,web,1,1,1,8.372093
ENC049-000565,2024-11-15,norte,web,1,1,4,5.581395
ENC049-000566,2024-11-16,centro,web,1,0,,13.953488
ENC049-000567,2024-11-16,sur,telefono,1,1,4,8.372093
ENC049-000568,2024-11-17,norte,web,1,1,3,5.581395
ENC049-000569,2024-11-17,centro,telefono,1,1,3,13.953488
ENC049-000570,2024-11-18,sur,web,1,0,,8.372093
ENC049-000571,2024-11-19,norte,web,1,1,4,5.581395
ENC049-000572,2024-11-19,centro,telefono,1,0,,13.953488
ENC049-000573,2024-11-20,sur,web,1,0,,8.372093
ENC049-000574,2024-11-20,norte,web,1,0,,5.581395
ENC049-000575,2024-11-21,centro,web,1,0,,13.953488
ENC049-000576,2024-11-21,sur,web,1,1,5,8.372093
ENC049-000577,2024-11-22,norte,telefono,1,1,5,5.581395
ENC049-000578,2024-11-22,centro,web,1,0,,13.953488
ENC049-000579,2024-11-23,sur,web,1,1,4,8.372093
ENC049-000580,2024-11-24,norte,web,1,1,5,5.581395
ENC049-000581,2024-11-24,centro,web,1,0,,13.953488
ENC049-000582,2024-11-25,sur,telefono,1,1,,8.372093
ENC049-000583,2024-11-25, NORTE ,web,1,1,3,5.581395
ENC049-000584,2024-11-26,centro,web,1,0,,13.953488
ENC049-000585,2024-11-26,sur,web,1,0,,8.372093
ENC049-000586,2024-11-27,norte,telefono,1,0,,5.581395
ENC049-000587,2024-11-28,centro,telefono,1,0,,13.953488
ENC049-000588,2024-11-28,sur,telefono,1,0,,8.372093
ENC049-000589,2024-11-29,norte,telefono,1,1,3,5.581395
ENC049-000590,2024-11-29,centro,web,1,1,3,13.953488
ENC049-000591,2024-11-30,sur,web,1,0,,8.372093
ENC049-000592,2024-11-30,norte,web,1,1,4,5.581395
ENC049-000593,2024-12-01,centro,telefono,1,0,,13.953488
ENC049-000594,2024-12-02,sur,web,1,1,2,8.372093
ENC049-000595,2024-12-02,norte,telefono,1,0,,5.581395
ENC049-000596,2024-12-03,centro,telefono,1,0,,13.953488
ENC049-000597,2024-12-03,sur,telefono,1,1,3,8.372093
ENC049-000598,2024-12-04,norte,web,1,1,5,5.581395
ENC049-000599,2024-12-04,centro,telefono,1,0,,13.953488
ENC049-000600,2024-12-05,sur,telefono,1,0,,8.372093
ENC049-000601,2024-12-06,norte,web,1,1,4,5.581395
ENC049-000602,2024-12-06,centro,web,1,0,,13.953488
ENC049-000603,2024-12-07,sur,telefono,1,1,3,8.372093
ENC049-000604,2024-12-07,norte,web,1,1,4,5.581395
ENC049-000605,2024-12-08,centro,telefono,1,1,3,13.953488
ENC049-000606,2024-12-08,sur,telefono,1,0,,8.372093
ENC049-000607,2024-12-09,norte,web,1,1,5,5.581395
ENC049-000608,2024-12-09,centro,web,1,1,1,13.953488
ENC049-000609,2024-12-10,sur,telefono,1,1,5,8.372093
ENC049-000610,2024-12-11,norte,web,1,1,5,5.581395
ENC049-000611,2024-12-11,centro,telefono,1,0,,13.953488
ENC049-000612,2024-12-12,sur,web,1,1,3,8.372093
ENC049-000613,2024-12-12,norte,web,1,0,,5.581395
ENC049-000614,2024-12-13,centro,telefono,1,0,,13.953488
ENC049-000615,2024-12-13,sur,telefono,1,0,,8.372093
ENC049-000616,2024-12-14,norte,telefono,1,1,5,5.581395
ENC049-000617,2024-12-15,centro,web,1,1,3,13.953488
ENC049-000618,2024-12-15,sur,telefono,1,1,3,8.372093
ENC049-000619,2024-12-16,norte,web,1,1,4,5.581395
ENC049-000620,2024-12-16,centro,telefono,1,1,2,13.953488
ENC049-000621,2024-12-17,sur,telefono,1,0,,8.372093
ENC049-000622,2024-12-17,norte,telefono,1,1,3,5.581395
ENC049-000623,2024-12-18,centro,telefono,1,0,,13.953488
ENC049-000624,2024-12-19,sur,web,1,0,,8.372093
ENC049-000625,2024-12-19,norte,web,1,1,2,5.581395
ENC049-000626,2024-12-20,centro,web,1,1,2,13.953488
ENC049-000627,2024-12-20,sur,web,1,1,2,8.372093
ENC049-000628,2024-12-21,norte,web,1,1,4,5.581395
ENC049-000629,2024-12-21,centro,telefono,1,1,4,13.953488
ENC049-000630,2024-12-22,sur,telefono,1,1,3,8.372093
ENC049-000631,2024-12-23,norte,web,1,1,5,5.581395
ENC049-000632,2024-12-23,centro,web,1,1,2,13.953488
ENC049-000633,2024-12-24,sur,telefono,1,1,5,8.372093
ENC049-000634,2024-12-24,norte,web,1,1,4,5.581395
ENC049-000635,2024-12-25,centro,telefono,1,0,,13.953488
ENC049-000636,2024-12-25,sur,web,1,1,4,8.372093
ENC049-000637,2024-12-26,norte,web,1,1,4,5.581395
ENC049-000638,2024-12-26,centro,telefono,1,0,,13.953488
ENC049-000639,2024-12-27,sur,telefono,1,1,4,8.372093
ENC049-000640,2024-12-28,norte,telefono,1,1,3,5.581395
ENC049-000641,2024-12-28,centro,web,1,0,,13.953488
ENC049-000642,2024-12-29,sur,web,1,1,2,8.372093
ENC049-000643,2024-12-29,norte,telefono,1,1,5,5.581395
ENC049-000644,2024-12-30,centro,web,1,0,,13.953488
ENC049-000645,2024-12-30,sur,web,1,1,4,8.372093
ENC049-000646,2024-12-31,norte,web,1,1,4,5.581395
ENC049-000647,2025-01-01,centro,web,1,1,2,13.953488
ENC049-000648,2025-01-01,sur,web,1,1,3,8.372093
ENC049-000649,2025-01-02,norte,web,1,0,,5.581395
ENC049-000650,2025-01-02,centro,telefono,1,0,,13.953488
ENC049-000651,2025-01-03,sur,telefono,1,1,3,8.372093
ENC049-000652,2025-01-03,norte,web,1,0,,5.581395
ENC049-000653,2025-01-04,centro,telefono,1,1,2,13.953488
ENC049-000654,2025-01-05,sur,telefono,1,1,2,8.372093
ENC049-000655,2025-01-05,norte,web,1,1,5,5.581395
ENC049-000656,2025-01-06,centro,telefono,1,0,,13.953488
ENC049-000657,2025-01-06,sur,telefono,1,1,4,8.372093
ENC049-000658,2025-01-07,norte,telefono,1,1,5,5.581395
ENC049-000659,2025-01-07,centro,telefono,1,1,4,13.953488
ENC049-000660,2025-01-08,sur,web,1,0,,8.372093
ENC049-000661,2025-01-09,norte,web,1,1,3,5.581395
ENC049-000662,2025-01-09,centro,telefono,1,1,3,13.953488
ENC049-000663,2025-01-10,sur,web,1,0,,8.372093
ENC049-000664,2025-01-10,norte,web,1,1,5,5.581395
ENC049-000665,2025-01-11,centro,web,1,1,,13.953488
ENC049-000666,2025-01-11,sur,telefono,1,1,4,8.372093
ENC049-000667,2025-01-12,norte,web,1,1,5,5.581395
ENC049-000668,2025-01-12,centro,web,1,1,5,13.953488
ENC049-000669,2025-01-13,sur,web,1,0,,8.372093
ENC049-000670,2025-01-14,norte,web,1,1,4,5.581395
ENC049-000671,2025-01-14,centro,web,1,0,,13.953488
ENC049-000672,2025-01-15,sur,telefono,1,1,4,8.372093
ENC049-000673,2025-01-15,norte,telefono,1,1,3,5.581395
ENC049-000674,2025-01-16,centro,web,1,0,,13.953488
ENC049-000675,2025-01-16,sur,web,1,1,3,8.372093
ENC049-000676,2025-01-17,norte,web,1,0,,5.581395
ENC049-000677,2025-01-18,centro,web,1,1,3,13.953488
ENC049-000678,2025-01-18,sur,web,1,1,3,8.372093
ENC049-000679,2025-01-19,norte,telefono,1,1,4,5.581395
ENC049-000680,2025-01-19, CENTRO ,web,1,1,2,13.953488
ENC049-000681,2025-01-20,sur,telefono,1,1,2,8.372093
ENC049-000682,2025-01-20,norte,web,1,1,5,5.581395
ENC049-000683,2025-01-21,centro,web,1,1,2,13.953488
ENC049-000684,2025-01-22,sur,web,1,1,2,8.372093
ENC049-000685,2025-01-22,norte,telefono,1,1,5,5.581395
ENC049-000686,2025-01-23,centro,telefono,1,0,,13.953488
ENC049-000687,2025-01-23,sur,web,1,1,5,8.372093
ENC049-000688,2025-01-24,norte,telefono,1,0,,5.581395
ENC049-000689,2025-01-24,centro,web,1,0,,13.953488
ENC049-000690,2025-01-25,sur,web,1,1,4,8.372093
ENC049-000691,2025-01-26,norte,web,1,0,,5.581395
ENC049-000692,2025-01-26,centro,telefono,1,0,,13.953488
ENC049-000693,2025-01-27,sur,web,1,1,3,8.372093
ENC049-000694,2025-01-27,norte,web,1,0,,5.581395
ENC049-000695,2025-01-28,centro,telefono,1,0,,13.953488
ENC049-000696,2025-01-28,sur,telefono,1,0,,8.372093
ENC049-000697,2025-01-29,norte,web,1,1,3,5.581395
ENC049-000698,2025-01-29,centro,web,1,1,5,13.953488
ENC049-000699,2025-01-30,sur,web,1,0,,8.372093
ENC049-000700,2025-01-31,norte,web,1,1,4,5.581395
ENC049-000701,2025-01-31,centro,telefono,1,1,4,13.953488
ENC049-000702,2025-02-01,sur,telefono,1,1,3,8.372093
ENC049-000703,2025-02-01,norte,web,1,1,4,5.581395
ENC049-000704,2025-02-02,centro,web,1,1,3,13.953488
ENC049-000705,2025-02-02,sur,web,1,1,3,8.372093
ENC049-000706,2025-02-03,norte,telefono,1,1,4,5.581395
ENC049-000707,2025-02-04,centro,telefono,1,0,,13.953488
ENC049-000708,2025-02-04,sur,web,1,0,,8.372093
ENC049-000709,2025-02-05,norte,telefono,1,1,5,5.581395
ENC049-000710,2025-02-05,centro,telefono,1,0,,13.953488
ENC049-000711,2025-02-06,sur,web,1,1,4,8.372093
ENC049-000712,2025-02-06,norte,telefono,1,1,4,5.581395
ENC049-000713,2025-02-07,centro,telefono,1,0,,13.953488
ENC049-000714,2025-02-08,sur,web,1,1,4,8.372093
ENC049-000715,2025-02-08,norte,telefono,1,1,4,5.581395
ENC049-000716,2025-02-09,centro,web,1,1,4,13.953488
ENC049-000717,2025-02-09,sur,telefono,1,1,5,8.372093
ENC049-000718,2025-02-10,norte,telefono,1,1,5,5.581395
ENC049-000719,2025-02-10,centro,telefono,1,1,2,13.953488
ENC049-000720,2025-02-11,sur,telefono,1,0,,8.372093
ENC049-000721,2025-02-12,norte,web,1,1,5,5.581395
ENC049-000722,2025-02-12,centro,telefono,1,1,3,13.953488
ENC049-000723,2025-02-13,sur,web,1,1,4,8.372093
ENC049-000724,2025-02-13,norte,web,1,1,3,5.581395
ENC049-000725,2025-02-14,centro,web,1,1,1,13.953488
ENC049-000726,2025-02-14,sur,telefono,1,1,4,8.372093
ENC049-000727,2025-02-15,norte,telefono,1,0,,5.581395
ENC049-000728,2025-02-15,centro,web,1,0,,13.953488
ENC049-000729,2025-02-16,sur,web,1,1,4,8.372093
ENC049-000730,2025-02-17,norte,telefono,1,1,5,5.581395
ENC049-000731,2025-02-17,centro,telefono,1,0,,13.953488
ENC049-000732,2025-02-18,sur,telefono,1,0,,8.372093
ENC049-000733,2025-02-18,norte,telefono,1,1,5,5.581395
ENC049-000734,2025-02-19,centro,telefono,1,0,,13.953488
ENC049-000735,2025-02-19,sur,telefono,1,0,,8.372093
ENC049-000736,2025-02-20,norte,web,1,1,3,5.581395
ENC049-000737,2025-02-21,centro,telefono,1,0,,13.953488
ENC049-000738,2025-02-21,sur,web,1,1,4,8.372093
ENC049-000739,2025-02-22,norte,telefono,1,1,4,5.581395
ENC049-000740,2025-02-22,centro,web,1,0,,13.953488
ENC049-000741,2025-02-23,sur,telefono,1,0,,8.372093
ENC049-000742,2025-02-23,norte,web,1,1,4,5.581395
ENC049-000743,2025-02-24,centro,telefono,1,0,,13.953488
ENC049-000744,2025-02-25,sur,telefono,1,0,,8.372093
ENC049-000745,2025-02-25,norte,telefono,1,1,3,5.581395
ENC049-000746,2025-02-26,centro,web,1,1,1,13.953488
ENC049-000747,2025-02-26,sur,web,1,0,,8.372093
ENC049-000748,2025-02-27,norte,web,1,1,,5.581395
ENC049-000749,2025-02-27,centro,web,1,1,4,13.953488
ENC049-000750,2025-02-28,sur,telefono,1,0,,8.372093
ENC049-000751,2025-03-01,norte,telefono,1,0,,5.581395
ENC049-000752,2025-03-01,centro,telefono,1,0,,13.953488
ENC049-000753,2025-03-02,sur,web,1,1,2,8.372093
ENC049-000754,2025-03-02,norte,telefono,1,1,4,5.581395
ENC049-000755,2025-03-03,centro,telefono,1,0,,13.953488
ENC049-000756,2025-03-03,sur,web,1,1,2,8.372093
ENC049-000757,2025-03-04,norte,web,1,1,5,5.581395
ENC049-000758,2025-03-04,centro,telefono,1,0,,13.953488
ENC049-000759,2025-03-05,sur,telefono,1,1,2,8.372093
ENC049-000760,2025-03-06,norte,web,1,1,4,5.581395
ENC049-000761,2025-03-06,centro,telefono,1,0,,13.953488
ENC049-000762,2025-03-07,sur,web,1,1,4,8.372093
ENC049-000763,2025-03-07,norte,telefono,1,0,,5.581395
ENC049-000764,2025-03-08,centro,web,1,1,3,13.953488
ENC049-000765,2025-03-08,sur,web,1,1,5,8.372093
ENC049-000766,2025-03-09,norte,telefono,1,1,5,5.581395
ENC049-000767,2025-03-10,centro,telefono,1,0,,13.953488
ENC049-000768,2025-03-10,sur,telefono,1,0,,8.372093
ENC049-000769,2025-03-11,norte,web,1,1,3,5.581395
ENC049-000770,2025-03-11,centro,telefono,1,1,3,13.953488
ENC049-000771,2025-03-12,sur,telefono,1,1,3,8.372093
ENC049-000772,2025-03-12,norte,telefono,1,1,4,5.581395
ENC049-000773,2025-03-13,centro,telefono,1,0,,13.953488
ENC049-000774,2025-03-14,sur,web,1,0,,8.372093
ENC049-000775,2025-03-14,norte,telefono,1,0,,5.581395
ENC049-000776,2025-03-15,centro,telefono,1,1,2,13.953488
ENC049-000777,2025-03-15, SUR ,telefono,1,1,5,8.372093
ENC049-000778,2025-03-16,norte,web,1,1,4,5.581395
ENC049-000779,2025-03-16,centro,web,1,0,,13.953488
ENC049-000780,2025-03-17,sur,telefono,1,1,2,8.372093
ENC049-000781,2025-03-18,norte,telefono,1,1,4,5.581395
ENC049-000782,2025-03-18,centro,telefono,1,0,,13.953488
ENC049-000783,2025-03-19,sur,web,1,0,,8.372093
ENC049-000784,2025-03-19,norte,telefono,1,1,5,5.581395
ENC049-000785,2025-03-20,centro,telefono,1,0,,13.953488
ENC049-000786,2025-03-20,sur,web,1,1,4,8.372093
ENC049-000787,2025-03-21,norte,web,1,1,4,5.581395
ENC049-000788,2025-03-21,centro,web,1,1,3,13.953488
ENC049-000789,2025-03-22,sur,web,1,1,3,8.372093
ENC049-000790,2025-03-23,norte,web,1,0,,5.581395
ENC049-000791,2025-03-23,centro,telefono,1,0,,13.953488
ENC049-000792,2025-03-24,sur,telefono,1,1,5,8.372093
ENC049-000793,2025-03-24,norte,telefono,1,1,3,5.581395
ENC049-000794,2025-03-25,centro,telefono,1,0,,13.953488
ENC049-000795,2025-03-25,sur,telefono,1,0,,8.372093
ENC049-000796,2025-03-26,norte,web,1,0,,5.581395
ENC049-000797,2025-03-27,centro,web,1,0,,13.953488
ENC049-000798,2025-03-27,sur,web,1,1,4,8.372093
ENC049-000799,2025-03-28,norte,telefono,1,1,4,5.581395
ENC049-000800,2025-03-28,centro,telefono,1,0,,13.953488
ENC049-000801,2025-03-29,sur,web,1,1,4,8.372093
ENC049-000802,2025-03-29,norte,web,1,1,4,5.581395
ENC049-000803,2025-03-30,centro,telefono,1,1,3,13.953488
ENC049-000804,2025-03-31,sur,web,1,1,5,8.372093
ENC049-000805,2025-03-31,norte,web,1,1,5,5.581395
ENC049-000806,2025-04-01,centro,telefono,1,0,,13.953488
ENC049-000807,2025-04-01,sur,telefono,1,1,5,8.372093
ENC049-000808,2025-04-02,norte,web,1,1,5,5.581395
ENC049-000809,2025-04-02,centro,telefono,1,1,1,13.953488
ENC049-000810,2025-04-03,sur,telefono,1,0,,8.372093
ENC049-000811,2025-04-04,norte,web,1,0,,5.581395
ENC049-000812,2025-04-04,centro,web,1,1,5,13.953488
ENC049-000813,2025-04-05,sur,telefono,1,0,,8.372093
ENC049-000814,2025-04-05,norte,web,1,1,5,5.581395
ENC049-000815,2025-04-06,centro,web,1,0,,13.953488
ENC049-000816,2025-04-06,sur,telefono,1,1,5,8.372093
ENC049-000817,2025-04-07,norte,telefono,1,1,3,5.581395
ENC049-000818,2025-04-07,centro,web,1,1,3,13.953488
ENC049-000819,2025-04-08,sur,web,1,1,5,8.372093
ENC049-000820,2025-04-09,norte,web,1,0,,5.581395
ENC049-000821,2025-04-09,centro,web,1,0,,13.953488
ENC049-000822,2025-04-10,sur,web,1,1,5,8.372093
ENC049-000823,2025-04-10,norte,telefono,1,1,5,5.581395
ENC049-000824,2025-04-11,centro,web,1,1,3,13.953488
ENC049-000825,2025-04-11,sur,telefono,1,1,4,8.372093
ENC049-000826,2025-04-12,norte,telefono,1,1,4,5.581395
ENC049-000827,2025-04-13,centro,telefono,1,1,5,13.953488
ENC049-000828,2025-04-13,sur,telefono,1,0,,8.372093
ENC049-000829,2025-04-14,norte,web,1,1,4,5.581395
ENC049-000830,2025-04-14,centro,web,1,0,,13.953488
ENC049-000831,2025-04-15,sur,telefono,1,1,,8.372093
ENC049-000832,2025-04-15,norte,web,1,1,4,5.581395
ENC049-000833,2025-04-16,centro,telefono,1,1,2,13.953488
ENC049-000834,2025-04-17,sur,telefono,1,1,3,8.372093
ENC049-000835,2025-04-17,norte,telefono,1,1,2,5.581395
ENC049-000836,2025-04-18,centro,telefono,1,1,3,13.953488
ENC049-000837,2025-04-18,sur,web,1,1,4,8.372093
ENC049-000838,2025-04-19,norte,web,1,1,3,5.581395
ENC049-000839,2025-04-19,centro,telefono,1,0,,13.953488
ENC049-000840,2025-04-20,sur,web,1,1,2,8.372093
ENC049-000841,2025-04-21,norte,telefono,1,1,5,5.581395
ENC049-000842,2025-04-21,centro,telefono,1,0,,13.953488
ENC049-000843,2025-04-22,sur,web,1,1,3,8.372093
ENC049-000844,2025-04-22,norte,telefono,1,1,3,5.581395
ENC049-000845,2025-04-23,centro,telefono,1,1,2,13.953488
ENC049-000846,2025-04-23,sur,telefono,1,1,4,8.372093
ENC049-000847,2025-04-24,norte,web,1,1,2,5.581395
ENC049-000848,2025-04-24,centro,web,1,1,3,13.953488
ENC049-000849,2025-04-25,sur,telefono,1,0,,8.372093
ENC049-000850,2025-04-26,norte,telefono,1,1,4,5.581395
ENC049-000851,2025-04-26,centro,web,1,1,5,13.953488
ENC049-000852,2025-04-27,sur,web,1,0,,8.372093
ENC049-000853,2025-04-27,norte,telefono,1,1,4,5.581395
ENC049-000854,2025-04-28,centro,web,1,0,,13.953488
ENC049-000855,2025-04-28,sur,telefono,1,1,5,8.372093
ENC049-000856,2025-04-29,norte,web,1,1,5,5.581395
ENC049-000857,2025-04-30,centro,telefono,1,1,3,13.953488
ENC049-000858,2025-04-30,sur,telefono,1,1,3,8.372093
ENC049-000859,2025-05-01,norte,web,1,0,,5.581395
ENC049-000860,2025-05-01,centro,web,1,0,,13.953488
ENC049-000861,2025-05-02,sur,web,1,1,4,8.372093
ENC049-000862,2025-05-02,norte,telefono,1,1,4,5.581395
ENC049-000863,2025-05-03,centro,telefono,1,1,4,13.953488
ENC049-000864,2025-05-04,sur,web,1,1,3,8.372093
ENC049-000865,2025-05-04,norte,web,1,0,,5.581395
ENC049-000866,2025-05-05,centro,telefono,1,0,,13.953488
ENC049-000867,2025-05-05,sur,telefono,1,1,4,8.372093
ENC049-000868,2025-05-06,norte,telefono,1,0,,5.581395
ENC049-000869,2025-05-06,centro,telefono,1,0,,13.953488
ENC049-000870,2025-05-07,sur,web,1,1,4,8.372093
ENC049-000871,2025-05-08,norte,telefono,1,0,,5.581395
ENC049-000872,2025-05-08,centro,web,1,1,2,13.953488
ENC049-000873,2025-05-09,sur,web,1,1,3,8.372093
ENC049-000874,2025-05-09, NORTE ,web,1,1,3,5.581395
ENC049-000875,2025-05-10,centro,telefono,1,0,,13.953488
ENC049-000876,2025-05-10,sur,telefono,1,1,2,8.372093
ENC049-000877,2025-05-11,norte,web,1,1,2,5.581395
ENC049-000878,2025-05-11,centro,telefono,1,1,3,13.953488
ENC049-000879,2025-05-12,sur,telefono,1,0,,8.372093
ENC049-000880,2025-05-13,norte,web,1,0,,5.581395
ENC049-000881,2025-05-13,centro,web,1,0,,13.953488
ENC049-000882,2025-05-14,sur,telefono,1,0,,8.372093
ENC049-000883,2025-05-14,norte,web,1,1,3,5.581395
