registro_id,fecha,ruta,transportista,distancia_km,carga_kg,tiempo_min,prometido_min,entregado
TRA067-000359,2024-05-04,R6,T2,65.2,78.2,102.0,105.0,1
TRA067-000360,2024-05-04,R2,T3,67.4,35.1,85.2,107.5,1
TRA067-000361,2024-05-05,R1,T1,128.0,60.1,169.5,177.2,1
TRA067-000362,2024-05-05,R4,T2,58.0,116.2,92.5,96.7,1
TRA067-000363,2024-05-06,R1,T3,49.4,20.8,,86.8,0
TRA067-000364,2024-05-06,R1,T1,147.9,89.3,173.6,200.1,1
TRA067-000365,2024-05-06,R6,T2,34.9,112.6,81.9,70.1,1
TRA067-000366,2024-05-07,R3,T3,149.4,39.2,230.3,201.8,1
TRA067-000367,2024-05-07,R5,T1,21.6,147.3,44.8,54.8,1
TRA067-000368,2024-05-07,R1,T2,112.3,65.4,133.6,159.1,1
TRA067-000369,2024-05-08,R6,T3,18.8,61.0,6.6,51.6,1
TRA067-000370,2024-05-08,R1,T1,133.4,72.1,185.1,183.4,1
TRA067-000371,2024-05-08,R4,T2,134.2,82.6,178.8,184.3,1
TRA067-000372,2024-05-09,R5,T3,29.1,11.5,45.4,63.5,1
TRA067-000373,2024-05-09,R3,T1,55.1,4.5,58.8,93.4,1
TRA067-000374,2024-05-09,R6,T2,92.9,94.2,155.4,136.8,1
TRA067-000375,2024-05-10,R4,T3,118.3,95.0,156.9,166.0,1
TRA067-000376,2024-05-10,R1,T1,90.7,72.1,111.0,134.3,1
TRA067-000377,2024-05-10,R5,T2,113.0,140.9,197.8,159.9,1
TRA067-000378,2024-05-11,R2,T3,51.2,89.4,82.8,88.9,1
TRA067-000379,2024-05-11,R1,T1,40.0,101.6,71.7,76.0,1
TRA067-000380,2024-05-11,R1,T2,74.3,52.4,127.1,115.4,1
TRA067-000381,2024-05-12,R5,T3,15.8,92.0,47.6,48.2,1
TRA067-000382,2024-05-12,R6,T1,106.9,112.5,154.6,152.9,1
TRA067-000383,2024-05-12,R3,T2,143.6,36.6,175.0,195.1,1
TRA067-000384,2024-05-13,R3,T3,59.7,80.6,,98.7,0
TRA067-000385,2024-05-13,R6,T1,111.1,116.7,141.8,157.8,1
TRA067-000386,2024-05-14,R5,T2,15.9,8.5,30.9,48.3,1
TRA067-000387,2024-05-14,R2,T3,48.0,132.0,91.9,85.2,1
TRA067-000388,2024-05-14,R5,T1,34.0,55.5,46.0,69.1,1
TRA067-000389,2024-05-15,R1,T2,8.4,141.7,52.0,39.7,1
TRA067-000390,2024-05-15,R5,T3,111.9,92.7,182.7,158.7,1
TRA067-000391,2024-05-15,R3,T1,102.7,6.6,,148.1,0
TRA067-000392,2024-05-16,R3,T2,112.7,28.4,111.5,159.6,1
TRA067-000393,2024-05-16,R2,T3,104.2,98.9,173.1,149.8,1
TRA067-000394,2024-05-16,R2,T1,81.3,18.4,128.6,123.5,1
TRA067-000395,2024-05-17,R4,T2,105.8,122.1,153.1,151.7,1
TRA067-000396,2024-05-17,R1,T3,112.7,93.5,154.7,159.6,1
TRA067-000397,2024-05-17,R2,T1,43.6,39.8,87.3,80.1,1
TRA067-000398,2024-05-18,R6,T2,48.2,63.6,65.3,85.4,1
TRA067-000399,2024-05-18,R2,T3,41.8,133.4,75.2,78.1,1
TRA067-000400,2024-05-18,R4,T1,148.4,51.5,190.8,200.7,1
TRA067-000401,2024-05-19,R3,T2,143.8,44.3,186.4,195.4,1
TRA067-000402,2024-05-19,R2,T3,115.8,142.6,189.5,163.2,1
TRA067-000403,2024-05-19,R3,T1,38.1,59.1,52.7,73.8,1
TRA067-000404,2024-05-20,R6,T2,77.3,120.5,106.8,118.9,1
TRA067-000405,2024-05-20,R5,T3,59.4,24.6,102.5,98.3,1
TRA067-000406,2024-05-20,R6,T1,81.3,86.8,93.0,123.5,1
TRA067-000407,2024-05-21,R4,T2,130.0,64.6,182.5,179.5,1
TRA067-000408,2024-05-21,R5,T3,40.3,46.4,81.4,76.3,1
TRA067-000409,2024-05-22,R6,T1,144.6,24.5,154.8,196.3,1
TRA067-000410,2024-05-22,R1,T2,59.1,77.8,113.6,98.0,1
TRA067-000411,2024-05-22,R6,T3,27.9,103.0,69.5,62.1,1
TRA067-000412,2024-05-23,R3,T1,64.4,53.9,95.7,104.1,1
TRA067-000413,2024-05-23,R1,T2,117.7,7.2,154.3,165.4,1
TRA067-000414,2024-05-23,R3,T3,64.6,116.4,130.8,104.3,1
TRA067-000415,2024-05-24,R6,T1,53.5,28.1,62.1,91.5,1
TRA067-000416,2024-05-24,R6,T2,28.4,89.9,,62.7,1
TRA067-000417,2024-05-24,R3,T3,63.3,93.9,117.8,102.8,1
TRA067-000418,2024-05-25,R3,T1,56.4,28.3,81.3,94.9,1
TRA067-000419,2024-05-25,R6,T2,9.1,69.4,20.3,40.5,1
TRA067-000420,2024-05-25,R6,T3,127.3,5.2,180.7,176.4,1
TRA067-000421,2024-05-26,R2,T1,4.3,148.4,29.3,34.9,1
TRA067-000422,2024-05-26,R3,T2,64.5,108.7,79.4,104.2,1
TRA067-000423,2024-05-26,R3,T3,47.1,119.2,"71,7",84.2,1
TRA067-000424,2024-05-27,R5,T1,99.3,104.1,138.8,144.2,1
TRA067-000425,2024-05-27,R1,T2,16.8,56.8,18.4,49.3,1
TRA067-000426,2024-05-27,R6,T3,45.3,17.9,34.1,82.1,1
TRA067-000427,2024-05-28,R5,T1,118.1,51.3,151.4,165.8,1
TRA067-000428,2024-05-28,R3,T2,13.9,47.5,31.8,46.0,1
TRA067-000429,2024-05-28,R6,T3,12.0,35.0,23.5,43.8,1
TRA067-000430,2024-05-29,R2,T1,13.2,37.5,,45.2,0
TRA067-000431,2024-05-29,R2,T2,21.3,52.8,49.2,54.5,1
TRA067-000432,2024-05-30,R6,T3,108.0,7.9,155.6,154.2,1
TRA067-000433,2024-05-30,R3,T1,65.1,105.7,100.1,104.9,1
TRA067-000434,2024-05-30,R6,T2,74.7,107.3,122.7,115.9,1
TRA067-000435,2024-05-31,R2,T3,56.9,45.7,75.3,95.4,1
TRA067-000436,2024-05-31,R2,T1,43.4,109.9,76.6,79.9,1
TRA067-000437,2024-05-31,R5,T2,75.1,74.0,133.8,116.4,1
TRA067-000438,2024-06-01,R6,T3,23.5,35.4,39.7,57.0,1
TRA067-000439,2024-06-01,R4,T1,68.5,103.2,94.5,108.8,1
TRA067-000440,2024-06-01,R6,T2,28.4,68.4,66.0,62.7,1
TRA067-000441,2024-06-02,R2,T3,105.4,29.0,130.3,151.2,1
TRA067-000442,2024-06-02,R2,T1,127.8,149.9,169.9,177.0,1
TRA067-000443,2024-06-02,R5,T2,16.6,65.8,47.3,49.1,1
TRA067-000444,2024-06-03,R5,T3,94.1,99.3,164.4,138.2,1
TRA067-000445,2024-06-03,R4,T1,104.0,5.9,145.3,149.6,1
TRA067-000446,2024-06-03,R5,T2,28.3,30.0,73.4,62.5,1
TRA067-000447,2024-06-04,R6,T3,91.7,96.5,141.8,135.5,1
TRA067-000448,2024-06-04,R3,T1,47.4,88.3,60.5,84.5,1
TRA067-000449,2024-06-04,R3,T2,119.0,123.2,174.4,166.8,1
TRA067-000450,2024-06-05,R3,T3,55.4,58.8,101.0,93.7,1
TRA067-000451,2024-06-05,R3,T1,2.6,67.4,19.0,33.0,1
TRA067-000452,2024-06-05,R5,T2,18.8,95.9,30.5,51.6,1
TRA067-000453,2024-06-06,R6,T3,89.5,52.5,140.3,132.9,1
TRA067-000454,2024-06-06,R5,T1,68.5,54.9,83.6,108.8,1
TRA067-000455,2024-06-07,R4,T2,80.1,11.0,113.2,122.1,1
TRA067-000456,2024-06-07,R4,T3,149.2,118.7,219.9,201.6,1
TRA067-000457,2024-06-07,R3,T1,133.3,5.6,129.8,183.3,1
TRA067-000458,2024-06-08,R1,T2,22.3,78.9,79.1,55.6,1
TRA067-000459,2024-06-08,R1,T3,56.4,48.4,86.9,94.9,1
TRA067-000460,2024-06-08,R4,T1,62.6,105.4,76.4,102.0,1
TRA067-000461,2024-06-09,R5,T2,58.6,145.8,93.9,97.4,1
TRA067-000462,2024-06-09,R6,T3,39.7,99.3,108.8,75.7,1
TRA067-000463,2024-06-09,R1,T1,47.6,127.3,83.4,84.7,1
TRA067-000464,2024-06-10,R6,T2,111.7,19.0,136.2,158.5,1
TRA067-000465,2024-06-10,R4,T3,74.1,67.8,112.6,115.2,1
TRA067-000466,2024-06-10,R6,T1,78.9,89.8,116.0,120.7,1
TRA067-000467,2024-06-11,R3,T2,64.7,18.7,60.1,104.4,1
TRA067-000468,2024-06-11,R6,T3,11.5,20.3,26.9,43.2,1
TRA067-000469,2024-06-11,R5,T1,81.5,147.8,122.7,123.7,1
TRA067-000470,2024-06-12,R1,T2,56.5,3.2,74.0,95.0,1
TRA067-000471,2024-06-12,R6,T3,43.2,55.5,81.1,79.7,1
TRA067-000472,2024-06-12,R4,T1,30.0,139.9,71.8,64.5,1
TRA067-000473,2024-06-13,R5,T2,80.4,81.0,117.4,122.5,1
TRA067-000474,2024-06-13,R4,T3,95.4,104.0,149.7,139.7,1
TRA067-000475,2024-06-13,R1,T1,123.6,87.3,166.7,172.1,1
TRA067-000476,2024-06-14,R1,T2,98.3,14.7,130.9,143.0,1
TRA067-000477,2024-06-14,R2,T3,62.1,86.4,97.4,101.4,1
TRA067-000478,2024-06-15,R2,T1,142.5,5.6,169.0,193.9,1
TRA067-000479,2024-06-15,R5,T2,113.4,41.0,145.3,160.4,1
TRA067-000480,2024-06-15,R1,T3,4.1,52.9,,34.7,0
TRA067-000481,2024-06-16,R2,T1,35.3,112.2,57.7,70.6,1
TRA067-000482,2024-06-16,R5,T2,138.6,111.1,194.6,189.4,1
TRA067-000483,2024-06-16,R5,T3,143.2,87.8,223.9,194.7,1
TRA067-000484,2024-06-17,R3,T1,126.3,87.7,169.1,175.2,1
TRA067-000485,2024-06-17,R6,T2,50.9,22.1,53.9,88.5,1
TRA067-000486,2024-06-17,R3,T3,34.8,136.0,59.7,70.0,1
TRA067-000487,2024-06-18,R3,T1,19.4,7.1,51.2,52.3,1
TRA067-000488,2024-06-18,R4,T2,122.2,146.9,178.3,170.5,1
TRA067-000489,2024-06-18,R6,T3,93.6,55.9,127.8,137.6,1
TRA067-000490,2024-06-19,R1,T1,94.3,137.1,145.3,138.4,1
TRA067-000491,2024-06-19,R4,T2,47.7,132.9,,84.9,0
TRA067-000492,2024-06-19,R4,T3,57.5,36.7,81.0,96.1,1
TRA067-000493,2024-06-20,R3,T1,129.8,87.6,,179.3,0
TRA067-000494,2024-06-20,R5,T2,104.1,80.2,128.8,149.7,1
TRA067-000495,2024-06-20,R2,T3,99.6,34.5,155.0,144.5,1
TRA067-000496,2024-06-21,R4,T1,62.6,2.0,25.2,102.0,1
TRA067-000497,2024-06-21,R1,T2,84.4,31.6,99.3,127.1,1
TRA067-000498,2024-06-22,R3,T3,77.0,57.5,95.3,118.5,1
TRA067-000499,2024-06-22,R1,T1,144.4,70.8,,196.1,1
TRA067-000500,2024-06-22,R1,T2,117.9,84.3,188.7,165.6,1
TRA067-000501,2024-06-23,R1,T3,119.0,48.6,173.3,166.8,1
TRA067-000502,2024-06-23,R4,T1,79.5,149.6,148.1,121.4,1
TRA067-000503,2024-06-23,R4,T2,18.0,133.9,48.5,50.7,1
TRA067-000504,2024-06-24,R4,T3,128.9,127.6,190.8,178.2,1
TRA067-000505,2024-06-24,R2,T1,132.3,1.3,156.2,182.1,1
TRA067-000506,2024-06-24,R3,T2,35.9,53.5,74.0,71.3,1
TRA067-000507,2024-06-25,R3,T3,149.3,19.7,187.1,201.7,1
TRA067-000508,2024-06-25,R2,T1,36.4,64.4,76.5,71.9,1
TRA067-000509,2024-06-25,R1,T2,130.7,1.9,164.1,180.3,1
TRA067-000510,2024-06-26,R6,T3,33.8,141.7,60.4,68.9,1
TRA067-000511,2024-06-26,R2,T1,11.2,94.7,50.4,42.9,1
TRA067-000512,2024-06-26,R2,T2,86.7,62.6,143.8,129.7,1
TRA067-000513,2024-06-27,R1,T3,78.1,9.2,123.3,119.8,1
TRA067-000514,2024-06-27,R5,T1,101.1,128.6,156.2,146.3,1
TRA067-000515,2024-06-27,R4,T2,99.1,124.9,158.4,144.0,1
TRA067-000516,2024-06-28,R6,T3,72.7,18.0,139.7,113.6,1
TRA067-000517,2024-06-28,R2,T1,123.0,66.8,155.1,171.4,1
TRA067-000518,2024-06-28,R1,T2,7.9,62.2,21.2,39.1,1
TRA067-000519,2024-06-29,R4,T3,140.0,5.8,182.9,191.0,1
TRA067-000520,2024-06-29,R4,T1,30.1,2.9,47.7,64.6,1
TRA067-000521,2024-06-30,R4,T2,90.6,58.2,114.6,134.2,1
TRA067-000522,2024-06-30,R1,T3,37.1,101.3,53.1,72.7,1
TRA067-000523,2024-06-30,R1,T1,144.5,122.5,216.6,196.2,1
TRA067-000524,2024-07-01,R5,T2,128.7,45.9,156.1,178.0,1
TRA067-000525,2024-07-01,R3,T3,96.8,146.5,154.2,141.3,1
TRA067-000526,2024-07-01,R3,T1,40.8,112.5,84.8,76.9,1
TRA067-000527,2024-07-02,R5,T2,35.9,125.0,55.8,71.3,1
TRA067-000528,2024-07-02,R6,T3,79.3,143.9,113.0,121.2,1
TRA067-000529,2024-07-02,R4,T1,62.9,148.9,107.4,102.3,1
TRA067-000530,2024-07-03,R4,T2,45.0,59.8,70.9,81.8,1
TRA067-000531,2024-07-03,R5,T3,41.8,1.8,53.1,78.1,1
TRA067-000532,2024-07-03,R3,T1,146.6,70.1,204.6,198.6,1
TRA067-000533,2024-07-04,R5,T2,111.7,36.2,157.9,158.5,1
TRA067-000534,2024-07-04,R6,T3,48.9,59.5,101.3,86.2,1
TRA067-000535,2024-07-04,R2,T1,22.0,1.5,23.5,55.3,1
TRA067-000536,2024-07-05,R6,T2,36.7,144.3,85.0,72.2,1
TRA067-000537,2024-07-05,R6,T3,43.9,45.6,64.2,80.5,1
TRA067-000538,2024-07-05,R3,T1,138.8,55.3,157.5,189.6,1
TRA067-000539,2024-07-06,R5,T2,34.7,83.5,69.0,69.9,1
TRA067-000540,2024-07-06,R5,T3,48.0,147.0,113.3,85.2,1
TRA067-000541,2024-07-06,R2,T1,121.0,65.0,139.9,169.1,1
TRA067-000542,2024-07-07,R6,T2,37.0,66.2,74.6,72.5,1
TRA067-000543,2024-07-07,R4,T3,16.5,3.2,45.9,49.0,1
TRA067-000544,2024-07-08,R2,T1,140.5,26.6,179.4,191.6,1
TRA067-000545,2024-07-08,R3,T2,79.5,106.5,118.9,121.4,1
TRA067-000546,2024-07-08,R4,T3,146.4,45.2,232.1,198.4,1
TRA067-000547,2024-07-09,R3,T1,144.4,103.0,189.8,196.1,1
TRA067-000548,2024-07-09,R5,T2,114.0,11.2,154.2,161.1,1
TRA067-000549,2024-07-09,R4,T3,20.2,52.5,43.7,53.2,1
TRA067-000550,2024-07-10,R6,T1,31.8,49.6,49.8,66.6,1
TRA067-000551,2024-07-10,R3,T2,14.1,104.4,43.5,46.2,1
TRA067-000552,2024-07-10,R1,T3,112.3,83.2,193.7,159.1,1
TRA067-000553,2024-07-11,R2,T1,76.3,22.2,73.6,117.7,1
TRA067-000554,2024-07-11,R2,T2,54.9,82.3,92.0,93.1,1
TRA067-000555,2024-07-11,R3,T3,24.6,61.5,59.4,58.3,1
TRA067-000556,2024-07-12,R6,T1,133.6,72.8,,183.6,0
TRA067-000557,2024-07-12,R3,T2,89.6,93.4,157.1,133.0,1
TRA067-000558,2024-07-12,R3,T3,113.1,22.4,143.4,160.1,1
TRA067-000559,2024-07-13,R1,T1,47.0,138.1,109.2,84.0,1
TRA067-000560,2024-07-13,R3,T2,105.2,95.2,139.0,151.0,1
TRA067-000561,2024-07-13,R3,T3,126.0,137.3,191.8,174.9,1
TRA067-000562,2024-07-14,R4,T1,104.4,102.3,142.4,150.1,1
TRA067-000563,2024-07-14,R4,T2,78.6,87.7,118.8,120.4,1
TRA067-000564,2024-07-14,R1,T3,89.8,115.3,133.6,133.3,1
TRA067-000565,2024-07-15,R1,T1,134.0,118.8,166.7,184.1,1
TRA067-000566,2024-07-15,R5,T2,113.6,95.3,147.7,160.6,1
TRA067-000567,2024-07-16,R1,T3,41.2,68.5,36.6,77.4,1
TRA067-000568,2024-07-16,R3,T1,119.8,115.4,152.8,167.8,1
TRA067-000569,2024-07-16,R3,T2,35.8,70.0,81.4,71.2,1
TRA067-000570,2024-07-17,R6,T3,115.2,124.5,158.5,162.5,1
TRA067-000571,2024-07-17,R3,T1,126.8,18.0,137.4,175.8,1
TRA067-000572,2024-07-17,R1,T2,65.5,124.9,144.0,105.3,1
TRA067-000573,2024-07-18,R2,T3,21.2,43.1,65.0,54.4,1
TRA067-000574,2024-07-18,R1,T1,133.9,106.5,169.6,184.0,1
TRA067-000575,2024-07-18,R6,T2,144.2,30.2,194.6,195.8,1
TRA067-000576,2024-07-19,R5,T3,100.1,7.1,131.3,145.1,1
TRA067-000577,2024-07-19,R5,T1,112.5,63.5,158.4,159.4,1
TRA067-000578,2024-07-19,R3,T2,29.9,29.7,34.0,64.4,1
TRA067-000579,2024-07-20,R2,T3,23.4,79.3,27.3,56.9,1
TRA067-000580,2024-07-20,R1,T1,50.7,119.1,96.5,88.3,1
TRA067-000581,2024-07-20,R5,T2,124.9,123.3,179.7,173.6,1
TRA067-000582,2024-07-21,R3,T3,107.6,107.8,,153.7,1
TRA067-000583,2024-07-21,R5,T1,149.9,100.5,175.4,202.4,1
TRA067-000584,2024-07-21,R1,T2,126.9,138.2,186.5,175.9,1
TRA067-000585,2024-07-22,R5,T3,96.9,82.9,128.7,141.4,1
TRA067-000586,2024-07-22,R6,T1,149.0,91.5,179.4,201.3,1
TRA067-000587,2024-07-22,R2,T2,48.9,97.6,68.4,86.2,1
TRA067-000588,2024-07-23,R4,T3,128.9,13.5,181.3,178.2,1
TRA067-000589,2024-07-23,R4,T1,112.3,48.9,136.2,159.1,1
TRA067-000590,2024-07-24,R4,T2,125.8,47.9,173.2,174.7,1
TRA067-000591,2024-07-24,R1,T3,147.8,47.2,215.0,200.0,1
TRA067-000592,2024-07-24,R3,T1,11.0,78.5,47.3,42.6,1
TRA067-000593,2024-07-25,R1,T2,119.9,21.1,164.7,167.9,1
TRA067-000594,2024-07-25,R3,T3,42.5,121.9,62.2,78.9,1
TRA067-000595,2024-07-25,R5,T1,119.2,93.6,137.7,167.1,1
TRA067-000596,2024-07-26,R4,T2,65.9,40.2,101.2,105.8,1
TRA067-000597,2024-07-26,R3,T3,139.6,95.6,218.5,190.5,1
TRA067-000598,2024-07-26,R4,T1,149.5,45.1,195.7,201.9,1
TRA067-000599,2024-07-27,R2,T2,70.2,53.4,102.4,110.7,1
TRA067-000600,2024-07-27,R4,T3,72.4,91.8,112.3,113.3,1
TRA067-000601,2024-07-27,R2,T1,6.1,116.6,33.6,37.0,1
TRA067-000602,2024-07-28,R4,T2,104.6,149.0,155.7,150.3,1
TRA067-000603,2024-07-28,R5,T3,121.8,3.8,193.7,170.1,1
TRA067-000604,2024-07-28,R1,T1,136.6,75.6,174.2,187.1,1
TRA067-000605,2024-07-29,R1,T2,2.5,8.0,5,32.9,1
TRA067-000606,2024-07-29,R6,T3,144.8,24.1,244.2,196.5,1
TRA067-000607,2024-07-29,R3,T1,121.3,121.7,156.8,169.5,1
TRA067-000608,2024-07-30,R3,T2,15.3,23.1,,47.6,0
TRA067-000609,2024-07-30,R1,T3,64.1,15.3,,103.7,0
TRA067-000610,2024-07-30,R5,T1,33.8,130.3,54.8,68.9,1
TRA067-000611,2024-07-31,R4,T2,3.5,3.0,27.7,34.0,1
TRA067-000612,2024-07-31,R1,T3,15.9,49.3,39.6,48.3,1
TRA067-000613,2024-08-01,R4,T1,7.3,74.5,27.3,38.4,1
TRA067-000614,2024-08-01,R2,T2,107.4,65.9,147.6,153.5,1
TRA067-000615,2024-08-01,R5,T3,80.7,45.9,134.8,122.8,1
TRA067-000616,2024-08-02,R2,T1,101.5,99.6,98.7,146.7,1
TRA067-000617,2024-08-02,R3,T2,83.8,144.7,143.4,126.4,1
TRA067-000618,2024-08-02,R1,T3,34.8,102.1,76.1,70.0,1
TRA067-000619,2024-08-03,R2,T1,119.3,149.6,160.2,167.2,1
TRA067-000620,2024-08-03,R4,T2,144.2,114.6,199.3,195.8,1
TRA067-000621,2024-08-03,R5,T3,10.3,96.6,52.9,41.8,1
TRA067-000622,2024-08-04,R3,T1,6.9,100.8,29.1,37.9,1
TRA067-000623,2024-08-04,R2,T2,63.0,35.9,100.7,102.4,1
TRA067-000624,2024-08-04,R6,T3,81.8,108.0,119.6,124.1,1
TRA067-000625,2024-08-05,R4,T1,4.7,80.8,29.7,35.4,1
TRA067-000626,2024-08-05,R6,T2,103.8,100.5,179.0,149.4,1
TRA067-000627,2024-08-05,R4,T3,141.8,63.2,186.6,193.1,1
TRA067-000628,2024-08-06,R6,T1,118.3,35.3,188.7,166.0,1
TRA067-000629,2024-08-06,R2,T2,27.5,65.7,53.6,61.6,1
TRA067-000630,2024-08-06,R3,T3,127.4,52.4,175.1,176.5,1
TRA067-000631,2024-08-07,R2,T1,21.0,108.4,50.8,54.1,1
TRA067-000632,2024-08-07,R4,T2,41.3,147.4,129.7,77.5,1
TRA067-000633,2024-08-07,R6,T3,77.2,83.1,132.0,118.8,1
TRA067-000634,2024-08-08,R6,T1,36.4,77.9,"53,7",71.9,1
TRA067-000635,2024-08-08,R4,T2,141.0,27.6,179.7,192.1,1
TRA067-000636,2024-08-09,R4,T3,7.4,72.7,25.5,38.5,1
TRA067-000637,2024-08-09,R1,T1,5.1,134.6,39.2,35.9,1
TRA067-000638,2024-08-09,R6,T2,46.0,12.6,77.3,82.9,1
TRA067-000639,2024-08-10,R6,T3,30.6,95.9,75.8,65.2,1
TRA067-000640,2024-08-10,R1,T1,74.5,119.9,126.8,115.7,1
TRA067-000641,2024-08-10,R4,T2,70.7,84.0,97.4,111.3,1
TRA067-000642,2024-08-11,R1,T3,7.4,115.3,5,38.5,1
TRA067-000643,2024-08-11,R1,T1,130.7,65.6,172.7,180.3,1
TRA067-000644,2024-08-11,R4,T2,86.3,101.0,119.9,129.2,1
TRA067-000645,2024-08-12,R3,T3,128.6,34.0,201.7,177.9,1
TRA067-000646,2024-08-12,R2,T1,46.9,72.0,59.0,83.9,1
TRA067-000647,2024-08-12,R4,T2,135.8,15.6,161.8,186.2,1
TRA067-000648,2024-08-13,R2,T3,92.4,79.4,143.6,136.3,1
TRA067-000649,2024-08-13,R6,T1,77.7,140.0,128.9,119.4,1
TRA067-000650,2024-08-13,R6,T2,43.3,100.7,96.5,79.8,1
TRA067-000651,2024-08-14,R5,T3,64.1,54.8,110.6,103.7,1
TRA067-000652,2024-08-14,R6,T1,99.5,108.6,140.1,144.4,1
TRA067-000653,2024-08-14,R5,T2,25.0,1.2,47.2,58.8,1
TRA067-000654,2024-08-15,R4,T3,149.7,58.4,216.1,202.2,1
TRA067-000655,2024-08-15,R2,T1,34.0,14.1,70.4,69.1,1
TRA067-000656,2024-08-16,R6,T2,39.7,42.6,72.4,75.7,1
TRA067-000657,2024-08-16,R6,T3,83.9,133.7,157.5,126.5,1
TRA067-000658,2024-08-16,R2,T1,126.4,52.3,,175.4,0
TRA067-000659,2024-08-17,R3,T2,102.7,135.2,157.6,148.1,1
TRA067-000660,2024-08-17,R2,T3,11.5,54.8,38.9,43.2,1
TRA067-000661,2024-08-17,R6,T1,49.8,56.5,54.2,87.3,1
TRA067-000662,2024-08-18,R4,T2,9.9,147.8,62.5,41.4,1
TRA067-000663,2024-08-18,R2,T3,124.3,94.2,176.1,172.9,1
TRA067-000664,2024-08-18,R1,T1,94.4,121.6,158.5,138.6,1
TRA067-000665,2024-08-19,R3,T2,23.1,109.2,,56.6,1
TRA067-000666,2024-08-19,R3,T3,37.8,118.0,90.2,73.5,1
TRA067-000667,2024-08-19,R5,T1,81.5,102.5,105.3,123.7,1
TRA067-000668,2024-08-20,R2,T2,141.4,43.2,188.7,192.6,1
TRA067-000669,2024-08-20,R5,T3,16.5,128.9,,49.0,0
TRA067-000670,2024-08-20,R4,T1,22.7,117.9,52.0,56.1,1
TRA067-000671,2024-08-21,R1,T2,44.1,100.0,82.4,80.7,1
TRA067-000672,2024-08-21,R1,T3,114.8,52.4,185.5,162.0,1
TRA067-000673,2024-08-21,R5,T1,67.0,145.2,111.0,107.0,1
TRA067-000674,2024-08-22,R3,T2,69.6,31.2,100.4,110.0,1
TRA067-000675,2024-08-22,R4,T3,114.1,78.3,195.4,161.2,1
TRA067-000676,2024-08-22,R5,T1,52.9,38.2,94.0,90.8,1
TRA067-000677,2024-08-23,R5,T2,85.2,34.8,111.5,128.0,1
TRA067-000678,2024-08-23,R4,T3,124.6,115.2,193.0,173.3,1
TRA067-000679,2024-08-24,R1,T1,11.8,115.5,55.1,43.6,1
TRA067-000680,2024-08-24,R2,T2,85.6,22.9,96.2,128.4,1
TRA067-000681,2024-08-24,R2,T3,14.7,45.7,37.1,46.9,1
TRA067-000682,2024-08-25,R3,T1,55.0,34.7,74.4,93.2,1
TRA067-000683,2024-08-25,R6,T2,149.4,38.7,185.2,201.8,1
TRA067-000684,2024-08-25,R4,T3,35.3,10.6,62.8,70.6,1
TRA067-000685,2024-08-26,R2,T1,114.1,32.8,127.7,161.2,1
TRA067-000686,2024-08-26,R2,T2,117.0,48.1,171.1,164.5,1
TRA067-000687,2024-08-26,R2,T3,123.7,147.5,197.7,172.3,1
TRA067-000688,2024-08-27,R5,T1,60.9,73.4,78.1,100.0,1
TRA067-000689,2024-08-27,R4,T2,45.3,93.8,77.2,82.1,1
TRA067-000690,2024-08-27,R2,T3,64.8,28.4,91.0,104.5,1
TRA067-000691,2024-08-28,R4,T1,97.9,105.9,151.0,142.6,1
TRA067-000692,2024-08-28,R1,T2,61.5,35.7,85.4,100.7,1
TRA067-000693,2024-08-28,R5,T3,53.5,89.6,86.4,91.5,1
TRA067-000694,2024-08-29,R6,T1,51.1,73.4,77.8,88.8,1
TRA067-000695,2024-08-29,R1,T2,148.4,104.5,197.4,200.7,1
TRA067-000696,2024-08-29,R5,T3,98.6,59.9,140.3,143.4,1
TRA067-000697,2024-08-30,R4,T1,84.0,119.3,116.8,126.6,1
TRA067-000698,2024-08-30,R4,T2,69.4,105.2,126.8,109.8,1
TRA067-000699,2024-08-30,R4,T3,69.6,112.3,115.3,110.0,1
TRA067-000700,2024-08-31,R6,T1,17.9,114.5,44.4,50.6,1
TRA067-000701,2024-08-31,R5,T2,31.2,107.5,74.5,65.9,1
TRA067-000702,2024-09-01,R5,T3,105.4,60.7,162.1,151.2,1
TRA067-000703,2024-09-01,R2,T1,27.8,58.5,22.8,62.0,1
TRA067-000704,2024-09-01,R5,T2,51.2,146.4,,88.9,0
TRA067-000705,2024-09-02,R6,T3,90.1,107.4,142.8,133.6,1
TRA067-000706,2024-09-02,R2,T1,11.7,10.2,5,43.5,1
TRA067-000707,2024-09-02,R1,T2,130.5,61.5,158.2,180.1,1
TRA067-000708,2024-09-03,R4,T3,87.4,14.3,132.3,130.5,1
TRA067-000709,2024-09-03,R6,T1,126.4,93.7,177.2,175.4,1
TRA067-000710,2024-09-03,R5,T2,82.9,60.5,85.6,125.3,1
TRA067-000711,2024-09-04,R4,T3,58.6,149.1,133.4,97.4,1
TRA067-000712,2024-09-04,R5,T1,67.0,121.4,82.0,107.0,1
TRA067-000713,2024-09-04,R1,T2,83.7,28.7,94.6,126.3,1
TRA067-000714,2024-09-05,R5,T3,33.8,69.7,75.1,68.9,1
TRA067-000715,2024-09-05,R6,T1,136.6,135.1,191.9,187.1,1
TRA067-000716,2024-09-05,R2,T2,48.6,119.1,84.5,85.9,1
TRA067-000717,2024-09-06,R3,T3,79.6,66.0,97.2,121.5,1
