registro_id,fecha,maquina,turno,unidades,defectos,horas,parada_min,vibracion,mantenimiento,fallo_7d,reparacion_coste
IND079-000329,2024-03-20,M5,dia,289,7,7.8,10.1,5.58,1,0,0
IND079-000330,2024-03-21,M6,dia,774,33,4.8,4.9,2.5,0,0,0
IND079-000331,2024-03-21,M1,noche,376,7,4.7,2.0,2.44,0,0,0
IND079-000332,2024-03-21,M2,noche,713,19,7.4,21.9,4.58,0,0,0
IND079-000333,2024-03-21,M3,noche,132,2,5.9,1.3,,0,0,0
IND079-000334,2024-03-22,M4,noche,760,20,7.5,54.2,2.49,0,0,0
IND079-000335,2024-03-22,M5,noche,214,5,3.3,39.4,1.81,0,0,0
IND079-000336,2024-03-22,M6,noche,328,13,7.1,31.5,3.73,0,0,0
IND079-000337,2024-03-22,M1,dia,160,1,3.6,2.9,3.1,0,0,0
IND079-000338,2024-03-23,M2,dia,704,14,5.0,2.3,1.42,0,0,0
IND079-000339,2024-03-23,M3,dia,147,1,6.1,19.0,2.72,0,0,0
IND079-000340,2024-03-23,M4,dia,268,11,3.4,5.7,3.46,0,0,0
IND079-000341,2024-03-23,M5,dia,579,11,3.7,5.1,4.72,0,0,0
IND079-000342,2024-03-24,M6,dia,670,27,7.1,14.6,2.86,0,0,0
IND079-000343,2024-03-24,M1,noche,523,10,3.6,18.6,2.96,0,0,0
IND079-000344,2024-03-24,M2,noche,586,18,7.8,16.5,4.0,0,0,0
IND079-000345,2024-03-24,M3,noche,550,10,6.0,1.5,3.15,0,0,0
IND079-000346,2024-03-25,M4,noche,435,18,5.3,7.7,3.25,1,0,0
IND079-000347,2024-03-25,M5,noche,537,13,7.8,22.8,3.34,0,0,0
IND079-000348,2024-03-25,M6,noche,600,18,6.3,2.1,2.53,0,0,0
IND079-000349,2024-03-25,M1,dia,710,19,4.8,2.3,2.12,0,0,0
IND079-000350,2024-03-26,M2,dia,399,8,3.3,9.7,2.6,0,0,0
IND079-000351,2024-03-26,M3,dia,547,15,6.3,0.9,2.98,0,0,0
IND079-000352,2024-03-26,M4,dia,731,22,6.3,1.3,3.16,0,0,0
IND079-000353,2024-03-26,M5,dia,553,16,4.9,0.1,3.14,0,0,0
IND079-000354,2024-03-27,M6,dia,572,10,5.8,8.6,3.28,0,0,0
IND079-000355,2024-03-27,M1,noche,304,4,6.8,20.3,3.39,1,0,0
IND079-000356,2024-03-27,M2,noche,149,2,4.4,18.1,2.07,0,0,0
IND079-000357,2024-03-27,M3,noche,416,8,7.8,3.9,3.37,0,0,0
IND079-000358,2024-03-27,M4,noche,525,17,7.8,5.5,4.61,0,0,0
IND079-000359,2024-03-28,M5,noche,109,0,4.7,19.7,5.41,1,0,0
IND079-000360,2024-03-28,M6,noche,132,6,7.4,49.9,3.93,0,0,0
IND079-000361,2024-03-28,M1,dia,155,3,6.3,0.5,2.76,0,0,0
IND079-000362,2024-03-28,M2,dia,435,8,3.3,8.7,2.55,0,0,0
IND079-000363,2024-03-29,M3,dia,718,19,4.2,7.1,3.13,0,0,0
IND079-000364,2024-03-29,M4,dia,264,7,4.1,8.5,3.14,0,0,0
IND079-000365,2024-03-29,M5,dia,419,11,5.9,2.2,3.6,0,0,0
IND079-000366,2024-03-29,M6,dia,746,30,3.6,15.8,3.66,0,0,0
IND079-000367,2024-03-30,M1,noche,161,1,5.2,0.3,1.43,0,0,0
IND079-000368,2024-03-30,M2,noche,730,15,6.0,23.2,2.32,0,0,0
IND079-000369,2024-03-30,M3,noche,119,1,3.9,8.2,1.37,0,0,0
IND079-000370,2024-03-30,M4,noche,95,3,4.5,7.6,2.0,1,0,0
IND079-000371,2024-03-31,M5,noche,234,4,4.6,22.6,4.65,0,0,0
IND079-000372,2024-03-31,M6,noche,572,20,6.2,7.3,3.33,0,0,0
IND079-000373,2024-03-31,M1,dia,87,1,5.2,23.2,2.44,0,0,0
IND079-000374,2024-03-31,M2,dia,226,5,4.7,37.6,4.99,0,0,0
IND079-000375,2024-04-01,M3,dia,562,11,3.7,18.6,4.42,1,0,0
IND079-000376,2024-04-01,M4,dia,247,6,5.1,4.9,3.13,1,0,0
IND079-000377,2024-04-01,M5,dia,580,16,4.0,2.2,2.73,0,0,0
IND079-000378,2024-04-01,M6,dia,549,21,6.0,8.5,1.64,0,0,0
IND079-000379,2024-04-02,M1,noche,783,13,5.4,17.0,2.49,0,0,0
IND079-000380,2024-04-02,M2,noche,149,6,6.7,11.8,2.32,0,0,0
IND079-000381,2024-04-02,M3,noche,346,8,4.4,25.9,1.57,1,0,0
IND079-000382,2024-04-02,M4,noche,352,7,7.9,27.0,1.32,0,0,0
IND079-000383,2024-04-03,M5,noche,141,6,4.5,27.8,3.16,0,0,0
IND079-000384,2024-04-03,M6,noche,678,28,6.1,35.3,2.74,0,0,0
IND079-000385,2024-04-03,M1,dia,790,16,3.0,17.8,2.11,1,0,0
IND079-000386,2024-04-03,M2,dia,152,5,6.9,1.4,2.71,0,0,0
IND079-000387,2024-04-04,M3,dia,746,12,3.9,2.6,1.85,0,0,0
IND079-000388,2024-04-04,M4,dia,548,17,7.8,8.4,3.4,0,0,0
IND079-000389,2024-04-04,M5, DIA ,551,12,5.4,21.7,4.14,0,0,0
IND079-000390,2024-04-04,M6,dia,722,21,6.1,11.6,4.46,1,0,0
IND079-000391,2024-04-05,M1,noche,783,12,4.8,68.2,3.11,0,0,0
IND079-000392,2024-04-05,M2,noche,654,16,6.6,42.7,2.47,0,0,0
IND079-000393,2024-04-05,M3,noche,273,4,5.1,12.8,1.67,0,0,0
IND079-000394,2024-04-05,M4,noche,119,2,7.3,37.5,3.4,0,0,0
IND079-000395,2024-04-06,M5,noche,274,8,5.3,2.2,3.35,1,0,0
IND079-000396,2024-04-06,M6,noche,235,9,3.5,8.2,2.64,1,0,0
IND079-000397,2024-04-06,M1,dia,415,6,3.7,15.0,2.95,0,0,0
IND079-000398,2024-04-06,M2,dia,386,7,7.2,4.5,2.05,0,0,0
IND079-000399,2024-04-06,M3,dia,430,11,6.9,1.2,3.9,0,0,0
IND079-000400,2024-04-07,M4,dia,664,24,4.1,3.3,2.0,0,0,0
IND079-000401,2024-04-07,M5,dia,798,21,4.7,42.4,2.98,1,0,0
IND079-000402,2024-04-07,M6,dia,547,18,3.3,15.4,3.62,0,0,0
IND079-000403,2024-04-07,M1,noche,378,7,7.7,9.3,1.8,0,0,0
IND079-000404,2024-04-08,M2,noche,241,9,3.3,8.9,3.34,0,0,0
IND079-000405,2024-04-08,M3,noche,639,15,5.8,7.6,1.3,0,0,0
IND079-000406,2024-04-08,M4,noche,441,11,3.8,36.4,3.71,0,0,0
IND079-000407,2024-04-08,M5,noche,705,19,4.3,46.9,3.53,0,0,0
IND079-000408,2024-04-09,M6,noche,322,17,4.6,32.5,4.11,0,0,0
IND079-000409,2024-04-09,M1,dia,451,5,6.0,22.2,3.84,0,0,0
IND079-000410,2024-04-09,M2,dia,404,10,5.4,1.4,3.06,1,0,0
IND079-000411,2024-04-09,M3,dia,320,2,7.3,2.8,1.26,0,0,0
IND079-000412,2024-04-10,M4,dia,491,14,5.4,2.5,4.25,0,0,0
IND079-000413,2024-04-10,M5,dia,101,2,4.8,56.4,3.68,0,0,0
IND079-000414,2024-04-10,M6,dia,447,16,7.0,2.2,4.52,0,0,0
IND079-000415,2024-04-10,M1,noche,413,7,5.8,17.3,2.39,0,0,0
IND079-000416,2024-04-11,M2,noche,776,20,4.9,9.9,,0,0,0
IND079-000417,2024-04-11,M3,noche,522,9,7.3,16.8,2.64,0,0,0
IND079-000418,2024-04-11,M4,noche,430,12,5.6,8.9,3.75,0,0,0
IND079-000419,2024-04-11,M5,noche,222,4,4.4,17.4,4.26,1,0,0
IND079-000420,2024-04-12,M6,noche,176,11,3.4,8.9,5.33,0,0,0
IND079-000421,2024-04-12,M1,dia,80,2,7.4,5.5,3.58,0,0,0
IND079-000422,2024-04-12,M2,dia,585,14,4.5,7.3,3.39,0,0,0
IND079-000423,2024-04-12,M3,dia,272,4,4.3,15.5,"3,28",0,0,0
IND079-000424,2024-04-13,M4,dia,369,10,8.0,5.5,3.2,0,0,0
IND079-000425,2024-04-13,M5,dia,658,16,6.2,34.0,4.73,0,0,0
IND079-000426,2024-04-13,M6,dia,572,15,5.6,9.3,4.66,0,0,0
IND079-000427,2024-04-13,M1,noche,489,7,6.4,3.3,2.68,1,0,0
IND079-000428,2024-04-14,M2,noche,511,10,6.3,5.4,2.46,0,0,0
IND079-000429,2024-04-14,M3,noche,776,16,6.2,13.1,4.64,0,0,0
IND079-000430,2024-04-14,M4,noche,692,16,5.4,6.9,3.52,1,0,0
IND079-000431,2024-04-14,M5,noche,688,17,4.6,3.3,2.81,1,0,0
IND079-000432,2024-04-15,M6,noche,535,24,3.8,0.8,4.36,0,0,0
IND079-000433,2024-04-15,M1,dia,508,5,5.6,21.8,4.89,0,1,314.52
IND079-000434,2024-04-15,M2,dia,505,5,5.4,12.9,2.61,0,0,0
IND079-000435,2024-04-15,M3,dia,342,9,4.6,21.4,2.4,0,0,0
IND079-000436,2024-04-15,M4,dia,123,5,7.9,13.7,2.71,0,0,0
IND079-000437,2024-04-16,M5,dia,452,15,6.9,4.8,2.37,0,0,0
IND079-000438,2024-04-16,M6,dia,270,14,6.4,2.1,5.44,0,0,0
IND079-000439,2024-04-16,M1,noche,562,4,6.3,22.6,3.16,0,1,657.4
IND079-000440,2024-04-16,M2,noche,652,12,5.8,10.4,2.06,0,0,0
IND079-000441,2024-04-17,M3,noche,291,10,3.5,47.1,1.59,0,0,0
IND079-000442,2024-04-17,M4,noche,239,8,7.4,32.3,4.52,1,0,0
IND079-000443,2024-04-17,M5,noche,616,15,7.5,22.0,4.87,0,0,0
IND079-000444,2024-04-17,M6,noche,511,17,7.1,16.1,4.08,0,0,0
IND079-000445,2024-04-18,M1,dia,194,2,3.4,9.1,3.27,0,1,2655.05
IND079-000446,2024-04-18,M2,dia,112,5,5.5,6.5,5.08,0,0,0
IND079-000447,2024-04-18,M3,dia,127,5,6.7,13.3,4.5,0,0,0
IND079-000448,2024-04-18,M4,dia,357,12,5.4,19.3,3.32,0,0,0
IND079-000449,2024-04-19,M5,dia,231,4,6.0,24.7,3.88,0,0,0
IND079-000450,2024-04-19,M6,dia,669,19,8.0,5.0,5.04,1,0,0
IND079-000451,2024-04-19,M1,noche,760,10,7.2,6.3,3.63,1,1,1278.46
IND079-000452,2024-04-19,M2,noche,754,21,6.3,2.4,2.63,0,0,0
IND079-000453,2024-04-20,M3,noche,554,13,6.4,17.6,3.29,0,0,0
IND079-000454,2024-04-20,M4,noche,553,12,4.8,4.4,2.4,0,0,0
IND079-000455,2024-04-20,M5,noche,196,5,7.2,14.7,4.83,0,0,0
IND079-000456,2024-04-20,M6,noche,413,15,7.5,69.9,5.86,1,0,0
IND079-000457,2024-04-21,M1,dia,425,9,4.0,17.2,1.31,0,1,2945.42
IND079-000458,2024-04-21,M2,dia,274,6,6.8,12.5,3.16,0,0,0
IND079-000459,2024-04-21,M3,dia,474,8,3.4,5.8,0.51,0,0,0
IND079-000460,2024-04-21,M4,dia,656,21,4.0,5.8,2.71,0,0,0
IND079-000461,2024-04-22,M5,dia,755,30,5.9,74.5,3.09,0,0,0
IND079-000462,2024-04-22,M6,dia,353,12,3.4,2.1,3.49,0,0,0
IND079-000463,2024-04-22,M1,noche,784,14,6.4,0.8,1.75,0,0,0
IND079-000464,2024-04-22,M2,noche,128,5,4.5,12.6,1.47,0,0,0
IND079-000465,2024-04-23,M3,noche,713,10,5.8,22.7,3.27,0,0,0
IND079-000466,2024-04-23,M4,noche,794,27,4.4,9.9,2.28,0,0,0
IND079-000467,2024-04-23,M5,noche,623,18,6.0,9.3,3.29,0,0,0
IND079-000468,2024-04-23,M6,noche,666,25,7.1,5.7,4.71,0,0,0
IND079-000469,2024-04-24,M1,dia,209,2,7.3,30.3,3.34,0,0,0
IND079-000470,2024-04-24,M2,dia,280,6,5.5,36.7,1.37,1,0,0
IND079-000471,2024-04-24,M3,dia,119,1,4.3,2.1,4.36,0,0,0
IND079-000472,2024-04-24,M4,dia,300,9,6.6,5.2,2.38,0,0,0
IND079-000473,2024-04-25,M5,dia,498,11,3.2,1.0,2.51,0,0,0
IND079-000474,2024-04-25,M6,dia,138,6,4.4,17.2,6.55,0,0,0
IND079-000475,2024-04-25,M1,noche,527,8,3.9,7.4,2.23,0,0,0
IND079-000476,2024-04-25,M2,noche,762,22,4.1,29.5,2.21,0,0,0
IND079-000477,2024-04-25,M3,noche,473,10,7.0,7.6,2.73,0,0,0
IND079-000478,2024-04-26,M4,noche,606,18,5.0,8.1,3.01,0,0,0
IND079-000479,2024-04-26,M5,noche,674,15,4.4,8.3,3.37,0,0,0
IND079-000480,2024-04-26,M6,noche,152,10,8.0,10.3,2.96,0,0,0
IND079-000481,2024-04-26,M1,dia,122,1,3.3,23.2,2.29,0,0,0
IND079-000482,2024-04-27,M2,dia,578,16,4.8,14.3,3.84,0,0,0
IND079-000483,2024-04-27,M3,dia,498,17,4.8,10.1,1.91,0,0,0
IND079-000484,2024-04-27,M4,dia,717,24,8.0,22.8,1.23,0,0,0
IND079-000485,2024-04-27,M5,dia,192,3,6.0,5.9,2.72,0,0,0
IND079-000486,2024-04-28,M6, DIA ,214,9,7.5,6.3,2.69,0,0,0
IND079-000487,2024-04-28,M1,noche,609,8,3.1,7.3,4.29,0,0,0
IND079-000488,2024-04-28,M2,noche,395,11,6.3,10.2,3.42,0,0,0
IND079-000489,2024-04-28,M3,noche,124,0,3.2,24.4,1.96,0,0,0
IND079-000490,2024-04-29,M4,noche,764,20,3.5,8.7,2.32,1,0,0
IND079-000491,2024-04-29,M5,noche,571,14,5.4,45.5,5.07,1,0,0
IND079-000492,2024-04-29,M6,noche,631,23,6.9,17.5,2.61,0,0,0
IND079-000493,2024-04-29,M1,dia,275,9,7.8,27.0,2.21,0,0,0
IND079-000494,2024-04-30,M2,dia,725,13,5.6,4.2,2.88,0,0,0
IND079-000495,2024-04-30,M3,dia,580,8,3.5,10.2,1.97,1,0,0
IND079-000496,2024-04-30,M4,dia,674,20,5.7,7.6,4.95,0,0,0
IND079-000497,2024-04-30,M5,dia,182,5,4.5,0.6,4.98,0,0,0
IND079-000498,2024-05-01,M6,dia,349,11,4.0,17.2,3.42,0,0,0
IND079-000499,2024-05-01,M1,noche,448,6,3.0,4.8,,0,0,0
IND079-000500,2024-05-01,M2,noche,293,6,6.7,1.3,2.82,0,0,0
IND079-000501,2024-05-01,M3,noche,154,4,5.7,58.3,1.95,0,0,0
IND079-000502,2024-05-02,M4,noche,576,22,7.1,35.4,2.67,0,0,0
IND079-000503,2024-05-02,M5,noche,799,29,7.5,61.9,3.74,0,0,0
IND079-000504,2024-05-02,M6,noche,349,14,6.0,77.6,4.05,0,0,0
IND079-000505,2024-05-02,M1,dia,354,7,6.6,4.1,3.34,1,0,0
IND079-000506,2024-05-03,M2,dia,775,18,5.9,8.4,3.23,0,0,0
IND079-000507,2024-05-03,M3,dia,265,5,6.0,4.7,4.52,0,0,0
IND079-000508,2024-05-03,M4,dia,422,13,7.8,30.1,3.7,0,0,0
IND079-000509,2024-05-03,M5,dia,423,7,7.4,5.8,3.83,0,0,0
IND079-000510,2024-05-04,M6,dia,273,13,3.3,9.3,3.36,1,0,0
IND079-000511,2024-05-04,M1,noche,667,10,5.3,42.8,0.94,0,0,0
IND079-000512,2024-05-04,M2,noche,174,3,5.4,2.1,3.46,0,0,0
IND079-000513,2024-05-04,M3,noche,513,11,3.9,2.2,1.95,0,0,0
IND079-000514,2024-05-05,M4,noche,121,6,4.0,13.9,2.27,0,0,0
IND079-000515,2024-05-05,M5,noche,638,16,3.5,10.6,2.41,1,0,0
IND079-000516,2024-05-05,M6,noche,696,20,7.0,15.3,3.93,0,0,0
IND079-000517,2024-05-05,M1,dia,779,14,3.7,25.6,4.68,0,0,0
IND079-000518,2024-05-05,M2,dia,679,19,3.9,21.0,3.4,0,0,0
IND079-000519,2024-05-06,M3,dia,207,8,6.1,34.8,0.33,1,0,0
IND079-000520,2024-05-06,M4,dia,549,21,8.0,8.9,4.04,0,0,0
IND079-000521,2024-05-06,M5,dia,145,1,3.6,4.1,2.35,0,0,0
IND079-000522,2024-05-06,M6,dia,248,16,5.4,21.0,1.83,0,0,0
IND079-000523,2024-05-07,M1,noche,784,16,3.8,49.5,2.96,1,0,0
IND079-000524,2024-05-07,M2,noche,174,2,7.2,49.7,2.54,0,0,0
IND079-000525,2024-05-07,M3,noche,365,2,4.0,27.9,3.83,1,0,0
IND079-000526,2024-05-07,M4,noche,354,6,6.6,19.2,2.44,0,0,0
IND079-000527,2024-05-08,M5,noche,375,5,3.7,21.5,3.6,0,0,0
IND079-000528,2024-05-08,M6,noche,263,11,5.1,4.2,5.14,0,1,1754.05
IND079-000529,2024-05-08,M1,dia,796,10,7.4,11.2,3.27,0,0,0
IND079-000530,2024-05-08,M2,dia,563,15,4.5,48.9,2.01,1,0,0
IND079-000531,2024-05-09,M3,dia,218,7,3.4,23.3,2.27,0,0,0
IND079-000532,2024-05-09,M4,dia,454,18,7.6,23.5,2.64,1,0,0
IND079-000533,2024-05-09,M5,dia,430,14,6.8,18.7,4.42,0,0,0
IND079-000534,2024-05-09,M6,dia,307,13,5.4,9.7,5.44,0,1,2235.76
IND079-000535,2024-05-10,M1,noche,639,11,3.4,2.8,3.26,1,0,0
IND079-000536,2024-05-10,M2,noche,483,9,7.6,1.6,2.9,0,0,0
IND079-000537,2024-05-10,M3,noche,390,4,5.8,28.2,1.77,0,0,0
IND079-000538,2024-05-10,M4,noche,354,14,4.9,1.7,1.78,0,0,0
IND079-000539,2024-05-11,M5,noche,629,16,7.5,73.8,2.06,0,0,0
IND079-000540,2024-05-11,M6,noche,234,7,5.8,48.6,5.03,0,1,331.94
IND079-000541,2024-05-11,M1,dia,299,6,4.7,8.4,1.04,0,0,0
IND079-000542,2024-05-11,M2,dia,155,5,3.5,28.0,4.22,1,0,0
IND079-000543,2024-05-12,M3,dia,740,16,6.8,31.1,3.33,0,0,0
IND079-000544,2024-05-12,M4,dia,335,17,5.7,40.5,4.13,0,0,0
IND079-000545,2024-05-12,M5,dia,473,11,6.6,17.6,4.71,0,0,0
IND079-000546,2024-05-12,M6,dia,618,27,3.1,22.5,5.31,1,1,761.33
IND079-000547,2024-05-13,M1,noche,606,8,3.1,20.4,3.29,1,0,0
IND079-000548,2024-05-13,M2,noche,394,10,6.2,24.5,2.49,0,0,0
IND079-000549,2024-05-13,M3,noche,376,18,4.6,7.8,2.36,0,0,0
IND079-000550,2024-05-13,M4,noche,329,13,5.8,12.5,4.68,0,0,0
IND079-000551,2024-05-14,M5,noche,347,5,6.5,6.4,3.85,0,0,0
IND079-000552,2024-05-14,M6,noche,255,11,3.4,28.2,4.16,0,0,0
IND079-000553,2024-05-14,M1,dia,122,1,4.4,6.6,2.33,1,0,0
IND079-000554,2024-05-14,M2,dia,486,13,4.9,3.8,2.61,1,0,0
IND079-000555,2024-05-14,M3,dia,516,17,5.7,31.9,3.81,0,0,0
IND079-000556,2024-05-15,M4,dia,561,13,3.3,6.9,1.21,0,0,0
IND079-000557,2024-05-15,M5,dia,148,3,5.3,4.3,3.69,0,0,0
IND079-000558,2024-05-15,M6,dia,281,11,7.0,1.4,4.61,0,0,0
IND079-000559,2024-05-15,M1,noche,127,2,5.9,25.1,2.63,0,0,0
IND079-000560,2024-05-16,M2,noche,192,3,6.2,1.8,4.25,0,0,0
IND079-000561,2024-05-16,M3,noche,732,22,3.4,0.5,3.59,1,0,0
IND079-000562,2024-05-16,M4,noche,650,19,7.0,24.1,2.18,0,0,0
IND079-000563,2024-05-16,M5,noche,641,13,6.4,6.4,2.99,0,0,0
IND079-000564,2024-05-17,M6,noche,206,10,6.2,4.8,5.0,0,0,0
IND079-000565,2024-05-17,M1,dia,294,4,5.1,47.2,1.59,0,0,0
IND079-000566,2024-05-17,M2,dia,661,17,4.1,18.6,1.76,0,0,0
IND079-000567,2024-05-17,M3,dia,250,5,4.9,58.9,4.58,0,0,0
IND079-000568,2024-05-18,M4,dia,227,4,7.8,5.9,2.14,0,0,0
IND079-000569,2024-05-18,M5,dia,641,20,4.2,14.0,5.08,0,0,0
IND079-000570,2024-05-18,M6,dia,208,6,4.9,4.5,1.54,0,0,0
IND079-000571,2024-05-18,M1,noche,618,8,6.6,0.5,2.68,0,0,0
IND079-000572,2024-05-19,M2,noche,572,14,6.1,11.2,2.86,0,0,0
IND079-000573,2024-05-19,M3,noche,762,21,4.8,61.0,1.77,0,0,0
IND079-000574,2024-05-19,M4,noche,172,6,6.9,21.0,4.23,0,0,0
IND079-000575,2024-05-19,M5,noche,161,3,3.1,12.1,3.69,0,0,0
IND079-000576,2024-05-20,M6,noche,175,9,5.0,2.5,4.0,0,0,0
IND079-000577,2024-05-20,M1,dia,793,13,3.4,99.9,2.44,0,0,0
IND079-000578,2024-05-20,M2,dia,328,4,4.8,5.3,2.03,0,0,0
IND079-000579,2024-05-20,M3,dia,377,7,5.4,10.1,2.64,0,0,0
IND079-000580,2024-05-21,M4,dia,172,7,7.4,16.9,5.31,0,0,0
IND079-000581,2024-05-21,M5,dia,306,12,3.9,4.6,4.57,1,1,2563.41
IND079-000582,2024-05-21,M6,dia,456,13,4.0,3.2,,0,0,0
IND079-000583,2024-05-21,M1, NOCHE ,649,10,3.5,4.1,2.19,0,0,0
IND079-000584,2024-05-22,M2,noche,711,16,3.8,4.9,1.43,0,0,0
IND079-000585,2024-05-22,M3,noche,752,12,7.9,17.5,3.46,0,0,0
IND079-000586,2024-05-22,M4,noche,328,8,3.8,25.7,4.08,0,0,0
IND079-000587,2024-05-22,M5,noche,743,21,3.6,0.8,3.59,0,1,1612.04
IND079-000588,2024-05-23,M6,noche,312,15,5.1,39.1,4.57,0,0,0
IND079-000589,2024-05-23,M1,dia,478,8,7.1,21.8,0.98,0,0,0
IND079-000590,2024-05-23,M2,dia,198,5,6.9,18.0,2.74,0,0,0
IND079-000591,2024-05-23,M3,dia,549,9,3.5,1.8,3.29,0,0,0
IND079-000592,2024-05-24,M4,dia,97,1,5.7,3.4,3.56,0,0,0
IND079-000593,2024-05-24,M5,dia,701,14,6.3,0.2,4.56,0,1,2531.44
IND079-000594,2024-05-24,M6,dia,367,14,3.6,10.4,4.35,0,0,0
IND079-000595,2024-05-24,M1,noche,601,11,6.9,5.5,3.36,0,0,0
IND079-000596,2024-05-24,M2,noche,559,14,3.6,18.1,2.77,0,0,0
IND079-000597,2024-05-25,M3,noche,486,15,7.9,1.7,1.06,1,0,0
IND079-000598,2024-05-25,M4,noche,600,21,7.5,3.8,2.26,0,0,0
IND079-000599,2024-05-25,M5,noche,340,4,6.8,21.2,3.69,0,1,2104.85
IND079-000600,2024-05-25,M6,noche,170,13,5.8,20.5,4.73,1,0,0
IND079-000601,2024-05-26,M1,dia,584,4,3.4,16.5,2.32,0,0,0
IND079-000602,2024-05-26,M2,dia,322,5,4.5,15.2,0.84,0,0,0
IND079-000603,2024-05-26,M3,dia,302,2,3.8,4.8,3.22,0,0,0
IND079-000604,2024-05-26,M4,dia,380,16,5.5,27.6,4.54,0,0,0
IND079-000605,2024-05-27,M5,dia,89,3,6.8,9.3,6.07,1,1,1458.88
IND079-000606,2024-05-27,M6,dia,788,29,5.0,2.3,3.98,0,0,0
IND079-000607,2024-05-27,M1,noche,450,8,7.6,20.5,2.92,0,0,0
IND079-000608,2024-05-27,M2,noche,487,12,5.8,2.8,4.59,0,0,0
IND079-000609,2024-05-28,M3,noche,172,4,6.4,17.3,1.97,1,0,0
IND079-000610,2024-05-28,M4,noche,399,10,7.7,27.0,3.02,0,0,0
IND079-000611,2024-05-28,M5,noche,219,5,6.3,30.6,3.87,0,0,0
IND079-000612,2024-05-28,M6,noche,719,26,6.9,1.8,4.26,0,0,0
IND079-000613,2024-05-29,M1,dia,133,3,4.6,0.2,1.24,1,0,0
IND079-000614,2024-05-29,M2,dia,792,22,6.8,11.1,2.6,0,0,0
IND079-000615,2024-05-29,M3,dia,557,8,3.4,5.8,1.8,1,0,0
IND079-000616,2024-05-29,M4,dia,670,19,7.1,6.2,3.73,0,0,0
IND079-000617,2024-05-30,M5,dia,132,3,5.8,0.9,5.84,1,0,0
IND079-000618,2024-05-30,M6,dia,445,12,6.1,1.8,3.96,0,0,0
IND079-000619,2024-05-30,M1,noche,251,6,3.5,15.3,1.28,1,0,0
IND079-000620,2024-05-30,M2,noche,792,25,7.2,8.0,3.3,1,0,0
IND079-000621,2024-05-31,M3,noche,353,11,6.9,24.0,3.27,1,0,0
IND079-000622,2024-05-31,M4,noche,350,7,5.4,7.3,4.59,0,0,0
IND079-000623,2024-05-31,M5,noche,426,14,6.6,1.6,3.91,1,0,0
IND079-000624,2024-05-31,M6,noche,524,16,3.0,4.9,2.75,0,0,0
IND079-000625,2024-06-01,M1,dia,239,2,3.5,16.9,4.07,0,0,0
IND079-000626,2024-06-01,M2,dia,260,5,3.4,13.9,0.94,0,0,0
IND079-000627,2024-06-01,M3,dia,399,7,3.3,41.4,4.61,0,0,0
IND079-000628,2024-06-01,M4,dia,479,11,4.0,13.2,3.13,0,0,0
IND079-000629,2024-06-02,M5,dia,148,3,6.4,3.1,3.73,0,0,0
IND079-000630,2024-06-02,M6,dia,577,18,6.3,5.6,2.46,0,0,0
IND079-000631,2024-06-02,M1,noche,257,7,5.2,18.0,2.19,0,0,0
IND079-000632,2024-06-02,M2,noche,144,3,3.4,1.0,3.05,0,0,0
IND079-000633,2024-06-02,M3,noche,789,17,7.5,38.7,3.98,0,0,0
IND079-000634,2024-06-03,M4,noche,422,16,3.9,12.3,"3,51",0,0,0
IND079-000635,2024-06-03,M5,noche,771,17,6.4,51.0,2.93,0,0,0
IND079-000636,2024-06-03,M6,noche,315,13,6.7,13.1,3.67,0,0,0
IND079-000637,2024-06-03,M1,dia,285,3,7.0,60.6,2.94,0,0,0
IND079-000638,2024-06-04,M2,dia,700,14,5.6,0.1,3.18,0,0,0
IND079-000639,2024-06-04,M3,dia,151,1,5.8,38.4,1.63,0,0,0
IND079-000640,2024-06-04,M4,dia,534,14,4.5,4.7,2.52,1,0,0
IND079-000641,2024-06-04,M5,dia,599,13,6.9,20.1,2.84,0,0,0
IND079-000642,2024-06-05,M6,dia,180,10,5.8,13.8,2.76,0,0,0
IND079-000643,2024-06-05,M1,noche,601,10,6.4,2.2,0.88,0,0,0
IND079-000644,2024-06-05,M2,noche,245,8,6.6,25.4,3.21,0,0,0
IND079-000645,2024-06-05,M3,noche,557,14,4.6,19.4,3.62,0,0,0
IND079-000646,2024-06-06,M4,noche,582,16,7.2,13.5,3.84,0,0,0
IND079-000647,2024-06-06,M5,noche,771,26,5.9,1.9,3.26,1,0,0
IND079-000648,2024-06-06,M6,noche,236,10,4.0,5.9,2.52,0,0,0
IND079-000649,2024-06-06,M1,dia,741,10,4.2,63.4,3.08,0,0,0
IND079-000650,2024-06-07,M2,dia,658,17,3.2,12.1,2.87,1,0,0
IND079-000651,2024-06-07,M3,dia,776,21,5.4,48.0,1.92,0,0,0
IND079-000652,2024-06-07,M4,dia,284,4,3.5,5.2,4.6,0,0,0
IND079-000653,2024-06-07,M5,dia,167,3,3.9,12.5,3.41,0,0,0
IND079-000654,2024-06-08,M6,dia,435,17,5.7,43.1,5.25,0,0,0
IND079-000655,2024-06-08,M1,noche,624,13,7.0,38.9,2.9,0,0,0
IND079-000656,2024-06-08,M2,noche,684,17,6.0,55.0,0.5,0,0,0
IND079-000657,2024-06-08,M3,noche,599,14,4.8,4.5,4.18,0,0,0
IND079-000658,2024-06-09,M4,noche,470,19,4.0,46.3,3.84,0,0,0
IND079-000659,2024-06-09,M5,noche,340,9,7.4,18.4,3.55,0,0,0
