registro_id,fecha,ruta,transportista,distancia_km,carga_kg,tiempo_min,prometido_min,entregado
TRA096-000972,2024-06-06,R4,T3,94.5,51.0,143.0,138.7,1
TRA096-000973,2024-06-06,R4,T1,46.0,38.1,67.2,82.9,1
TRA096-000974,2024-06-07,R2,T2,112.0,37.0,134.9,158.8,1
TRA096-000975,2024-06-07,R4,T3,22.6,66.9,59.7,56.0,1
TRA096-000976,2024-06-07,R6,T1,75.9,41.9,100.3,117.3,1
TRA096-000977,2024-06-07,R4,T2,42.7,34.9,,79.1,0
TRA096-000978,2024-06-07,R1,T3,7.8,124.0,35.1,39.0,1
TRA096-000979,2024-06-07,R3,T1,139.6,21.4,212.2,190.5,1
TRA096-000980,2024-06-08,R5,T2,89.6,120.5,138.4,133.0,1
TRA096-000981,2024-06-08,R5,T3,74.4,71.0,143.4,115.6,1
TRA096-000982,2024-06-08,R4,T1,119.7,16.3,135.8,167.7,1
TRA096-000983,2024-06-08,R4,T2,19.6,57.8,25.2,52.5,1
TRA096-000984,2024-06-08,R3,T3,56.2,87.4,115.2,94.6,1
TRA096-000985,2024-06-08,R4,T1,17.6,68.0,5,50.2,1
TRA096-000986,2024-06-09,R5,T2,104.9,73.6,144.1,150.6,1
TRA096-000987,2024-06-09,R2,T3,125.9,128.6,211.6,174.8,1
TRA096-000988,2024-06-09,R2,T1,124.7,21.5,128.9,173.4,1
TRA096-000989,2024-06-09,R3,T2,31.4,18.2,64.9,66.1,1
TRA096-000990,2024-06-09,R1,T3,150.0,81.1,214.3,202.5,1
TRA096-000991,2024-06-09,R2,T1,110.7,92.7,127.0,157.3,1
TRA096-000992,2024-06-09,R5,T2,149.5,87.6,205.7,201.9,1
TRA096-000993,2024-06-10,R4,T3,52.8,139.9,104.7,90.7,1
TRA096-000994,2024-06-10,R1,T1,66.1,71.3,,106.0,0
TRA096-000995,2024-06-10,R6,T2,63.0,16.1,103.7,102.4,1
TRA096-000996,2024-06-10,R6,T3,35.2,21.9,42.4,70.5,1
TRA096-000997,2024-06-10,R6,T1,104.7,38.8,,150.4,1
TRA096-000998,2024-06-10,R4,T2,121.2,35.6,164.0,169.4,1
TRA096-000999,2024-06-11,R6,T3,97.6,99.5,149.3,142.2,1
TRA096-001000,2024-06-11,R6,T1,10.9,79.0,44.3,42.5,1
TRA096-001001,2024-06-11,R4,T2,131.5,24.4,162.0,181.2,1
TRA096-001002,2024-06-11,R2,T3,18.9,113.9,63.7,51.7,1
TRA096-001003,2024-06-11,R1,T1,88.2,31.2,104.4,131.4,1
TRA096-001004,2024-06-11,R3,T2,7.3,143.5,,38.4,0
TRA096-001005,2024-06-12,R6,T3,16.6,62.1,,49.1,0
TRA096-001006,2024-06-12,R4,T1,112.2,4.5,114.0,159.0,1
TRA096-001007,2024-06-12,R5,T2,126.6,139.2,185.1,175.6,1
TRA096-001008,2024-06-12,R3,T3,137.5,138.3,228.7,188.1,1
TRA096-001009,2024-06-12,R6,T1,101.1,79.2,129.4,146.3,1
TRA096-001010,2024-06-12,R4,T2,149.3,21.6,210.0,201.7,1
TRA096-001011,2024-06-13,R4,T3,110.5,89.7,179.4,157.1,1
TRA096-001012,2024-06-13,R6,T1,7.8,104.9,37.7,39.0,1
TRA096-001013,2024-06-13,R3,T2,92.6,136.4,145.1,136.5,1
TRA096-001014,2024-06-13,R4,T3,24.5,56.9,48.1,58.2,1
TRA096-001015,2024-06-13,R1,T1,138.6,108.8,196.4,189.4,1
TRA096-001016,2024-06-13,R2,T2,123.2,142.0,174.0,171.7,1
TRA096-001017,2024-06-14,R1,T3,4.5,36.5,32.6,35.2,1
TRA096-001018,2024-06-14,R3,T1,86.7,71.7,137.0,129.7,1
TRA096-001019,2024-06-14,R5,T2,24.2,3.2,32.2,57.8,1
TRA096-001020,2024-06-14,R1,T3,106.6,78.4,181.1,152.6,1
TRA096-001021,2024-06-14,R5,T1,122.5,34.5,164.6,170.9,1
TRA096-001022,2024-06-14,R1,T2,7.0,14.8,17.7,38.0,1
TRA096-001023,2024-06-15,R6,T3,12.1,33.1,36.9,43.9,1
TRA096-001024,2024-06-15,R3,T1,97.4,83.3,139.6,142.0,1
TRA096-001025,2024-06-15,R2,T2,55.6,58.6,91.4,93.9,1
TRA096-001026,2024-06-15,R1,T3,51.2,100.6,60.6,88.9,1
TRA096-001027,2024-06-15,R6,T1,64.1,139.1,100.6,103.7,1
TRA096-001028,2024-06-15,R1,T2,86.3,92.7,142.7,129.2,1
TRA096-001029,2024-06-15,R1,T3,31.5,9.4,43.5,66.2,1
TRA096-001030,2024-06-16,R1,T1,102.4,142.8,147.2,147.8,1
TRA096-001031,2024-06-16,R6,T2,64.9,31.1,109.0,104.6,1
TRA096-001032,2024-06-16,R1,T3,61.7,101.8,108.9,101.0,1
TRA096-001033,2024-06-16,R5,T1,59.5,22.6,73.4,98.4,1
TRA096-001034,2024-06-16,R2,T2,141.7,76.7,194.9,193.0,1
TRA096-001035,2024-06-16,R1,T3,118.2,16.9,199.2,165.9,1
TRA096-001036,2024-06-17,R2,T1,49.5,85.3,84.4,86.9,1
TRA096-001037,2024-06-17,R4,T2,45.8,54.0,85.1,82.7,1
TRA096-001038,2024-06-17,R2,T3,35.4,57.6,70.2,70.7,1
TRA096-001039,2024-06-17,R6,T1,83.3,88.7,125.5,125.8,1
TRA096-001040,2024-06-17,R3,T2,90.0,10.6,117.1,133.5,1
TRA096-001041,2024-06-17,R6,T3,142.9,20.3,,194.3,0
TRA096-001042,2024-06-18,R4,T1,51.2,19.3,77.2,88.9,1
TRA096-001043,2024-06-18,R2,T2,32.1,61.1,74.7,66.9,1
TRA096-001044,2024-06-18,R4,T3,81.3,81.0,138.8,123.5,1
TRA096-001045,2024-06-18,R2,T1,2.2,130.4,24.4,32.5,1
TRA096-001046,2024-06-18,R2,T2,113.7,101.3,170.7,160.8,1
TRA096-001047,2024-06-18,R1,T3,5.1,125.7,36.6,35.9,1
TRA096-001048,2024-06-19,R5,T1,54.3,37.9,67.1,92.4,1
TRA096-001049,2024-06-19,R1,T2,113.9,8.2,146.6,161.0,1
TRA096-001050,2024-06-19,R3,T3,9.7,101.1,44.0,41.2,1
TRA096-001051,2024-06-19,R3,T1,9.8,18.8,16.1,41.3,1
TRA096-001052,2024-06-19,R3,T2,147.1,46.1,202.0,199.2,1
TRA096-001053,2024-06-19,R5,T3,32.4,126.4,92.6,67.3,1
TRA096-001054,2024-06-20,R2,T1,3.6,105.6,33.7,34.1,1
TRA096-001055,2024-06-20,R1,T2,122.4,15.3,162.0,170.8,1
TRA096-001056,2024-06-20,R1,T3,14.6,105.9,"65,2",46.8,1
TRA096-001057,2024-06-20,R4,T1,93.6,41.9,115.2,137.6,1
TRA096-001058,2024-06-20,R3,T2,65.5,49.8,119.0,105.3,1
TRA096-001059,2024-06-20,R5,T3,102.5,34.3,159.4,147.9,1
TRA096-001060,2024-06-21,R6,T1,40.1,89.2,60.0,76.1,1
TRA096-001061,2024-06-21,R4,T2,124.1,64.4,170.0,172.7,1
TRA096-001062,2024-06-21,R4,T3,26.8,71.1,64.1,60.8,1
TRA096-001063,2024-06-21,R3,T1,68.3,78.1,79.5,108.5,1
TRA096-001064,2024-06-21,R4,T2,104.7,59.7,139.5,150.4,1
TRA096-001065,2024-06-21,R6,T3,14.1,116.9,,46.2,0
TRA096-001066,2024-06-22,R5,T1,42.9,40.6,68.8,79.3,1
TRA096-001067,2024-06-22,R3,T2,101.5,45.5,135.0,146.7,1
TRA096-001068,2024-06-22,R1,T3,17.6,143.2,76.6,50.2,1
TRA096-001069,2024-06-22,R5,T1,74.8,82.5,98.9,116.0,1
TRA096-001070,2024-06-22,R2,T2,32.0,127.7,80.2,66.8,1
TRA096-001071,2024-06-22,R1,T3,146.9,137.8,208.4,198.9,1
TRA096-001072,2024-06-22,R2,T1,78.0,127.1,133.7,119.7,1
TRA096-001073,2024-06-23,R6,T2,85.9,13.9,106.0,128.8,1
TRA096-001074,2024-06-23,R3,T3,32.5,134.9,,67.4,0
TRA096-001075,2024-06-23,R6,T1,60.0,32.3,128.4,99.0,1
TRA096-001076,2024-06-23,R5,T2,78.1,136.9,121.1,119.8,1
TRA096-001077,2024-06-23,R6,T3,78.5,57.6,104.9,120.3,1
TRA096-001078,2024-06-23,R5,T1,123.8,12.8,,172.4,0
TRA096-001079,2024-06-24,R5,T2,149.4,29.1,206.4,201.8,1
TRA096-001080,2024-06-24,R2,T3,5.8,86.9,,36.7,1
TRA096-001081,2024-06-24,R3,T1,85.4,113.7,134.9,128.2,1
TRA096-001082,2024-06-24,R1,T2,115.9,67.4,163.5,163.3,1
TRA096-001083,2024-06-24,R6,T3,21.4,146.9,69.8,54.6,1
TRA096-001084,2024-06-24,R3,T1,57.6,75.5,67.5,96.2,1
TRA096-001085,2024-06-25,R2,T2,24.8,34.6,45.2,58.5,1
TRA096-001086,2024-06-25,R1,T3,11.5,13.9,13.0,43.2,1
TRA096-001087,2024-06-25,R2,T1,48.8,78.4,74.4,86.1,1
TRA096-001088,2024-06-25,R3,T2,31.4,126.5,78.1,66.1,1
TRA096-001089,2024-06-25,R1,T3,11.2,77.4,48.8,42.9,1
TRA096-001090,2024-06-25,R2,T1,114.8,9.7,146.9,162.0,1
TRA096-001091,2024-06-26,R3,T2,107.5,40.6,163.6,153.6,1
TRA096-001092,2024-06-26,R5,T3,86.5,79.8,99.1,129.5,1
TRA096-001093,2024-06-26,R3,T1,47.1,80.0,73.9,84.2,1
TRA096-001094,2024-06-26,R6,T2,16.2,67.5,62.9,48.6,1
TRA096-001095,2024-06-26,R4,T3,102.2,20.6,182.3,147.5,1
TRA096-001096,2024-06-26,R4,T1,53.3,112.9,98.7,91.3,1
TRA096-001097,2024-06-27,R4,T2,127.5,13.7,173.5,176.6,1
TRA096-001098,2024-06-27,R4,T3,138.6,67.4,183.8,189.4,1
TRA096-001099,2024-06-27,R2,T1,111.6,100.5,156.2,158.3,1
TRA096-001100,2024-06-27,R6,T2,67.4,57.6,98.1,107.5,1
TRA096-001101,2024-06-27,R6,T3,134.7,35.4,,184.9,0
TRA096-001102,2024-06-27,R1,T1,6.0,60.2,,36.9,0
TRA096-001103,2024-06-28,R5,T2,63.3,35.5,84.2,102.8,1
TRA096-001104,2024-06-28,R6,T3,112.4,94.5,172.5,159.3,1
TRA096-001105,2024-06-28,R5,T1,58.7,16.7,91.5,97.5,1
TRA096-001106,2024-06-28,R1,T2,128.5,71.7,190.2,177.8,1
TRA096-001107,2024-06-28,R6,T3,18.0,14.8,58.3,50.7,1
TRA096-001108,2024-06-28,R2,T1,146.8,1.2,190.0,198.8,1
TRA096-001109,2024-06-28,R6,T2,11.6,5.5,,43.3,0
TRA096-001110,2024-06-29,R5,T3,49.6,85.3,103.5,87.0,1
TRA096-001111,2024-06-29,R4,T1,77.9,96.4,117.4,119.6,1
TRA096-001112,2024-06-29,R6,T2,61.5,75.6,114.4,100.7,1
TRA096-001113,2024-06-29,R6,T3,2.2,48.3,9.3,32.5,1
TRA096-001114,2024-06-29,R1,T1,68.7,7.7,59.1,109.0,1
TRA096-001115,2024-06-29,R2,T2,88.1,58.7,125.3,131.3,1
TRA096-001116,2024-06-30,R5,T3,37.6,119.8,,73.2,0
TRA096-001117,2024-06-30,R6,T1,51.9,138.6,66.6,89.7,1
TRA096-001118,2024-06-30,R6,T2,69.5,48.2,89.4,109.9,1
TRA096-001119,2024-06-30,R1,T3,76.6,141.4,116.4,118.1,1
TRA096-001120,2024-06-30,R2,T1,104.3,81.8,160.5,149.9,1
TRA096-001121,2024-06-30,R3,T2,84.9,102.2,141.3,127.6,1
TRA096-001122,2024-07-01,R1,T3,62.0,33.7,112.7,101.3,1
TRA096-001123,2024-07-01,R6,T1,20.0,22.4,22.9,53.0,1
TRA096-001124,2024-07-01,R4,T2,25.7,35.4,60.6,59.6,1
TRA096-001125,2024-07-01,R3,T3,28.7,115.9,78.9,63.0,1
TRA096-001126,2024-07-01,R5,T1,42.2,124.7,63.3,78.5,1
TRA096-001127,2024-07-01,R6,T2,133.0,5.6,163.8,182.9,1
TRA096-001128,2024-07-02,R4,T3,20.4,127.6,62.7,53.5,1
TRA096-001129,2024-07-02,R4,T1,43.7,46.2,,80.3,0
TRA096-001130,2024-07-02,R1,T2,2.0,69.6,11.3,32.3,1
TRA096-001131,2024-07-02,R6,T3,19.5,107.2,49.3,52.4,1
TRA096-001132,2024-07-02,R4,T1,142.2,72.5,196.3,193.5,1
TRA096-001133,2024-07-02,R5,T2,68.6,119.4,78.2,108.9,1
TRA096-001134,2024-07-03,R1,T3,57.7,96.3,,96.4,0
TRA096-001135,2024-07-03,R4,T1,76.6,33.2,120.0,118.1,1
TRA096-001136,2024-07-03,R2,T2,95.0,84.9,123.8,139.2,1
TRA096-001137,2024-07-03,R1,T3,44.1,54.4,82.8,80.7,1
TRA096-001138,2024-07-03,R1,T1,128.4,47.6,,177.7,0
TRA096-001139,2024-07-03,R4,T2,34.2,11.9,44.7,69.3,1
TRA096-001140,2024-07-04,R4,T3,36.0,125.7,75.7,71.4,1
TRA096-001141,2024-07-04,R6,T1,49.4,93.5,65.9,86.8,1
TRA096-001142,2024-07-04,R5,T2,33.9,135.4,45.7,69.0,1
TRA096-001143,2024-07-04,R5,T3,62.5,97.6,119.8,101.9,1
TRA096-001144,2024-07-04,R2,T1,123.2,87.7,149.2,171.7,1
TRA096-001145,2024-07-04,R2,T2,47.0,63.0,91.6,84.0,1
TRA096-001146,2024-07-04,R1,T3,42.7,99.4,102.2,79.1,1
TRA096-001147,2024-07-05,R2,T1,127.7,27.8,167.2,176.9,1
TRA096-001148,2024-07-05,R2,T2,130.0,144.7,176.6,179.5,1
TRA096-001149,2024-07-05,R1,T3,12.3,131.1,57.6,44.1,1
TRA096-001150,2024-07-05,R3,T1,55.8,149.9,108.3,94.2,1
TRA096-001151,2024-07-05,R4,T2,111.0,19.2,144.9,157.6,1
TRA096-001152,2024-07-05,R3,T3,137.1,133.6,237.2,187.7,1
TRA096-001153,2024-07-06,R6,T1,40.9,110.1,,77.0,0
TRA096-001154,2024-07-06,R5,T2,122.9,142.1,183.7,171.3,1
TRA096-001155,2024-07-06,R1,T3,67.4,18.9,87.5,107.5,1
TRA096-001156,2024-07-06,R4,T1,39.9,119.9,74.3,75.9,1
TRA096-001157,2024-07-06,R6,T2,147.4,93.2,222.6,199.5,1
TRA096-001158,2024-07-06,R1,T3,121.1,35.7,174.2,169.3,1
TRA096-001159,2024-07-07,R3,T1,50.0,89.6,71.5,87.5,1
TRA096-001160,2024-07-07,R2,T2,82.9,139.0,122.3,125.3,1
TRA096-001161,2024-07-07,R4,T3,97.1,120.8,152.5,141.7,1
TRA096-001162,2024-07-07,R2,T1,57.4,83.6,81.5,96.0,1
TRA096-001163,2024-07-07,R1,T2,138.1,20.9,,188.8,1
TRA096-001164,2024-07-07,R4,T3,39.1,40.3,76.7,75.0,1
TRA096-001165,2024-07-08,R1,T1,20.2,11.8,60.5,53.2,1
TRA096-001166,2024-07-08,R2,T2,77.2,143.5,118.5,118.8,1
TRA096-001167,2024-07-08,R2,T3,39.0,146.3,83.5,74.8,1
TRA096-001168,2024-02-30,R6,T1,4.0,33.6,34.8,34.6,1
TRA096-001169,2024-07-08,R1,T2,68.4,51.1,89.9,108.7,1
TRA096-001170,2024-07-08,R1,T3,40.8,11.0,70.8,76.9,1
TRA096-001171,2024-07-09,R2,T1,19.5,129.8,39.1,52.4,1
TRA096-001172,2024-07-09,R6,T2,44.4,86.7,90.2,81.1,1
TRA096-001173,2024-07-09,R2,T3,149.2,73.2,236.2,201.6,1
TRA096-001174,2024-07-09,R3,T1,9.5,47.6,36.0,40.9,1
TRA096-001175,2024-07-09,R3,T2,35.9,18.3,26.1,71.3,1
TRA096-001176,2024-07-09,R5,T3,68.8,37.8,101.1,109.1,1
TRA096-001177,2024-07-10,R6,T1,130.6,29.8,147.5,180.2,1
TRA096-001178,2024-07-10,R6,T2,83.2,51.5,104.3,125.7,1
TRA096-001179,2024-07-10,R4,T3,75.4,4.5,159.5,116.7,1
TRA096-001180,2024-07-10,R3,T1,147.8,113.5,197.1,200.0,1
TRA096-001181,2024-07-10,R1,T2,135.6,19.4,175.3,185.9,1
TRA096-001182,2024-07-10,R6,T3,43.4,61.9,57.8,79.9,1
TRA096-001183,2024-07-11,R4,T1,18.5,39.5,48.2,51.3,1
TRA096-001184,2024-07-11,R2,T2,135.0,64.5,190.5,185.2,1
TRA096-001185,2024-07-11,R2,T3,74.5,108.1,128.9,115.7,1
TRA096-001186,2024-07-11,R5,T1,85.6,63.2,,128.4,0
TRA096-001187,2024-07-11,R3,T2,144.3,23.4,191.6,195.9,1
TRA096-001188,2024-07-11,R6,T3,139.7,40.4,191.9,190.7,1
TRA096-001189,2024-07-11,R6,T1,75.2,123.0,128.5,116.5,1
TRA096-001190,2024-07-12,R6,T2,45.8,66.7,85.6,82.7,1
TRA096-001191,2024-07-12,R5,T3,81.2,6.4,114.7,123.4,1
TRA096-001192,2024-07-12,R4,T1,41.6,63.2,75.8,77.8,1
TRA096-001193,2024-07-12,R1,T2,8.4,1.0,22.1,39.7,1
TRA096-001194,2024-07-12,R5,T3,28.5,106.6,50.0,62.8,1
TRA096-001195,2024-07-12,R2,T1,92.3,52.7,154.4,136.1,1
TRA096-001196,2024-07-13,R3,T2,116.4,69.5,158.3,163.9,1
TRA096-001197,2024-07-13,R4,T3,119.6,64.6,174.6,167.5,1
TRA096-001198,2024-07-13,R6,T1,128.3,91.5,199.7,177.5,1
TRA096-001199,2024-07-13,R4,T2,48.2,102.4,111.2,85.4,1
TRA096-001200,2024-07-13,R5,T3,132.0,14.5,173.6,181.8,1
TRA096-001201,2024-07-13,R3,T1,138.8,80.9,161.9,189.6,1
TRA096-001202,2024-07-14,R4,T2,12.0,115.8,37.8,43.8,1
TRA096-001203,2024-07-14,R1,T3,40.7,142.8,84.5,76.8,1
TRA096-001204,2024-07-14,R2,T1,10.5,30.6,13.2,42.1,1
TRA096-001205,2024-07-14,R2,T2,24.8,51.8,52.2,58.5,1
TRA096-001206,2024-07-14,R6,T3,60.5,37.7,87.9,99.6,1
TRA096-001207,2024-07-14,R5,T1,125.6,55.4,171.4,174.4,1
TRA096-001208,2024-07-15,R4,T2,103.3,9.2,135.6,148.8,1
TRA096-001209,2024-07-15,R2,T3,83.1,141.3,158.1,125.6,1
TRA096-001210,2024-07-15,R5,T1,106.0,119.7,154.4,151.9,1
TRA096-001211,2024-07-15,R2,T2,135.0,149.0,210.3,185.2,1
TRA096-001212,2024-07-15,R3,T3,28.8,73.5,54.5,63.1,1
TRA096-001213,2024-07-15,R6,T1,47.3,24.4,80.3,84.4,1
TRA096-001214,2024-07-16,R2,T2,105.8,4.9,131.6,151.7,1
TRA096-001215,2024-07-16,R6,T3,64.4,45.8,105.4,104.1,1
TRA096-001216,2024-07-16,R5,T1,31.6,50.9,57.3,66.3,1
TRA096-001217,2024-07-16,R6,T2,114.3,50.3,146.0,161.4,1
TRA096-001218,2024-07-16,R4,T3,135.0,45.0,188.1,185.2,1
TRA096-001219,2024-07-16,R6,T1,79.3,4.3,89.5,121.2,1
TRA096-001220,2024-07-17,R4,T2,141.4,68.4,167.2,192.6,1
TRA096-001221,2024-07-17,R5,T3,55.1,93.1,94.2,93.4,1
TRA096-001222,2024-07-17,R1,T1,43.4,36.6,51.1,79.9,1
TRA096-001223,2024-07-17,R2,T2,58.4,31.9,78.8,97.2,1
TRA096-001224,2024-07-17,R6,T3,73.9,72.0,120.2,115.0,1
TRA096-001225,2024-07-17,R6,T1,136.5,139.5,168.8,187.0,1
TRA096-001226,2024-07-17,R4,T2,143.8,92.7,206.3,195.4,1
TRA096-001227,2024-07-18,R4,T3,90.2,107.1,160.5,133.7,1
TRA096-001228,2024-07-18,R3,T1,108.5,112.0,145.9,154.8,1
TRA096-001229,2024-07-18,R2,T2,144.7,42.0,181.7,196.4,1
TRA096-001230,2024-07-18,R5,T3,114.3,141.8,142.7,161.4,1
TRA096-001231,2024-07-18,R3,T1,30.0,94.7,80.1,64.5,1
TRA096-001232,2024-07-18,R5,T2,5.7,81.5,43.0,36.6,1
TRA096-001233,2024-07-19,R2,T3,76.2,22.4,153.4,117.6,1
TRA096-001234,2024-07-19,R2,T1,82.3,128.1,124.8,124.6,1
TRA096-001235,2024-07-19,R5,T2,51.9,37.7,69.8,89.7,1
TRA096-001236,2024-07-19,R6,T3,38.6,112.4,69.5,74.4,1
TRA096-001237,2024-07-19,R3,T1,65.9,148.4,111.1,105.8,1
TRA096-001238,2024-07-19,R4,T2,72.6,92.3,,113.5,0
TRA096-001239,2024-07-20,R6,T3,120.5,104.8,196.7,168.6,1
TRA096-001240,2024-07-20,R1,T1,55.4,95.1,115.8,93.7,1
TRA096-001241,2024-07-20,R1,T2,133.2,121.3,211.3,183.2,1
TRA096-001242,2024-07-20,R5,T3,83.2,108.4,121.3,125.7,1
TRA096-001243,2024-07-20,R6,T1,25.6,33.5,34.5,59.4,1
TRA096-001244,2024-07-20,R6,T2,48.2,1.2,95.9,85.4,1
TRA096-001245,2024-07-21,R5,T3,69.4,85.8,96.2,109.8,1
TRA096-001246,2024-07-21,R2,T1,29.5,133.9,,63.9,1
TRA096-001247,2024-07-21,R2,T2,136.4,60.8,184.5,186.9,1
TRA096-001248,2024-07-21,R1,T3,123.8,90.1,174.3,172.4,1
TRA096-001249,2024-07-21,R5,T1,41.0,22.9,81.4,77.2,1
TRA096-001250,2024-07-21,R4,T2,83.5,29.1,99.8,126.0,1
TRA096-001251,2024-07-22,R2,T3,57.2,81.1,101.0,95.8,1
TRA096-001252,2024-07-22,R3,T1,24.7,97.4,40.6,58.4,1
TRA096-001253,2024-07-22,R2,T2,102.9,147.2,156.1,148.3,1
TRA096-001254,2024-07-22,R4,T3,10.1,108.3,25.1,41.6,1
TRA096-001255,2024-07-22,R4,T1,66.7,148.2,104.2,106.7,1
TRA096-001256,2024-07-22,R4,T2,47.7,27.7,47.0,84.9,1
TRA096-001257,2024-07-23,R6,T3,104.5,134.3,165.2,150.2,1
TRA096-001258,2024-07-23,R5,T1,53.6,12.5,78.4,91.6,1
TRA096-001259,2024-07-23,R5,T2,23.3,6.1,54.4,56.8,1
TRA096-001260,2024-07-23,R1,T3,6.9,121.8,17.5,37.9,1
TRA096-001261,2024-07-23,R1,T1,89.6,127.2,129.7,133.0,1
TRA096-001262,2024-07-23,R4,T2,4.4,72.9,42.5,35.1,1
TRA096-001263,2024-07-24,R4,T3,93.4,85.6,147.8,137.4,1
TRA096-001264,2024-07-24,R2,T1,83.3,27.7,105.9,125.8,1
TRA096-001265,2024-07-24,R3,T2,71.5,137.6,131.3,112.2,1
TRA096-001266,2024-07-24,R2,T3,143.9,40.2,174.3,195.5,1
TRA096-001267,2024-07-24,R1,T1,115.4,50.6,"157,4",162.7,1
TRA096-001268,2024-07-24,R6,T2,108.5,110.2,,154.8,0
TRA096-001269,2024-07-24,R6,T3,26.0,43.0,,59.9,0
TRA096-001270,2024-07-25,R4,T1,57.1,1.9,48.0,95.7,1
TRA096-001271,2024-07-25,R6,T2,103.8,118.2,176.1,149.4,1
TRA096-001272,2024-07-25,R3,T3,112.8,66.9,165.0,159.7,1
TRA096-001273,2024-07-25,R5,T1,17.0,16.9,23.8,49.5,1
TRA096-001274,2024-07-25,R1,T2,120.3,99.3,193.1,168.3,1
TRA096-001275,2024-07-25,R5,T3,4.1,29.1,34.5,34.7,1
TRA096-001276,2024-07-26,R4,T1,113.2,3.5,146.1,160.2,1
TRA096-001277,2024-07-26,R5,T2,36.7,89.1,57.3,72.2,1
TRA096-001278,2024-07-26,R6,T3,13.1,139.6,35.4,45.1,1
TRA096-001279,2024-07-26,R3,T1,104.4,14.5,142.9,150.1,1
TRA096-001280,2024-07-26,R1,T2,16.9,116.7,42.6,49.4,1
TRA096-001281,2024-07-26,R5,T3,45.8,134.1,100.8,82.7,1
TRA096-001282,2024-07-27,R4,T1,101.8,54.3,120.5,147.1,1
TRA096-001283,2024-07-27,R6,T2,17.9,68.5,,50.6,0
TRA096-001284,2024-07-27,R5,T3,127.8,99.4,172.7,177.0,1
TRA096-001285,2024-07-27,R6,T1,24.0,125.8,,57.6,0
TRA096-001286,2024-07-27,R3,T2,93.4,103.0,133.3,137.4,1
TRA096-001287,2024-07-27,R4,T3,134.4,77.1,196.6,184.6,1
TRA096-001288,2024-07-28,R1,T1,32.0,97.3,68.7,66.8,1
TRA096-001289,2024-07-28,R6,T2,107.8,117.0,167.6,154.0,1
TRA096-001290,2024-07-28,R6,T3,122.8,114.1,185.9,171.2,1
TRA096-001291,2024-07-28,R2,T1,68.2,75.9,,108.4,0
TRA096-001292,2024-07-28,R1,T2,29.3,14.8,61.7,63.7,1
TRA096-001293,2024-07-28,R2,T3,135.9,85.2,193.4,186.3,1
TRA096-001294,2024-07-29,R1,T1,45.9,51.3,-999,82.8,1
TRA096-001295,2024-07-29,R3,T2,58.1,47.5,48.9,96.8,1
TRA096-001296,2024-07-29,R4,T3,144.8,59.8,216.1,196.5,1
TRA096-001297,2024-07-29,R5,T1,28.1,60.3,58.9,62.3,1
TRA096-001298,2024-07-29,R2,T2,81.3,101.8,135.1,123.5,1
TRA096-001299,2024-07-29,R2,T3,95.3,102.6,139.8,139.6,1
TRA096-001300,2024-07-30,R2,T1,124.8,149.4,162.1,173.5,1
TRA096-001301,2024-07-30,R2,T2,2.5,83.7,24.1,32.9,1
TRA096-001302,2024-07-30,R1,T3,110.9,121.5,167.3,157.5,1
TRA096-001303,2024-07-30,R6,T1,79.5,29.1,123.5,121.4,1
TRA096-001304,2024-07-30,R4,T2,8.5,39.9,36.6,39.8,1
TRA096-001305,2024-07-30,R3,T3,90.9,72.9,128.0,134.5,1
TRA096-001306,2024-07-30,R4,T1,130.6,52.0,176.0,180.2,1
TRA096-001307,2024-07-31,R2,T2,71.5,118.5,92.6,112.2,1
TRA096-001308,2024-07-31,R6,T3,99.3,18.1,134.3,144.2,1
TRA096-001309,2024-07-31,R1,T1,131.9,60.6,164.2,181.7,1
TRA096-001310,2024-07-31,R6,T2,93.5,65.3,111.6,137.5,1
TRA096-001311,2024-07-31,R5,T3,7.6,22.9,27.0,38.7,1
TRA096-001312,2024-07-31,R4,T1,88.4,133.8,116.9,131.7,1
TRA096-001313,2024-08-01,R2,T2,64.7,119.1,93.9,104.4,1
TRA096-001314,2024-08-01,R1,T3,2.1,69.4,21.2,32.4,1
TRA096-001315,2024-08-01,R4,T1,110.4,102.4,136.2,157.0,1
TRA096-001316,2024-08-01,R4,T2,111.1,40.1,158.4,157.8,1
TRA096-001317,2024-08-01,R1,T3,79.9,55.9,96.9,121.9,1
TRA096-001318,2024-08-01,R3,T1,147.5,93.0,148.3,199.6,1
TRA096-001319,2024-08-02,R3,T2,145.1,4.7,177.3,196.9,1
TRA096-001320,2024-08-02,R1,T3,139.8,90.7,199.3,190.8,1
TRA096-001321,2024-08-02,R1,T1,84.6,33.1,113.2,127.3,1
TRA096-001322,2024-08-02,R2,T2,70.8,122.1,106.2,111.4,1
TRA096-001323,2024-08-02,R1,T3,109.1,19.2,166.9,155.5,1
TRA096-001324,2024-08-02,R5,T1,15.3,70.0,35.5,47.6,1
TRA096-001325,2024-08-03,R1,T2,70.1,63.1,92.6,110.6,1
TRA096-001326,2024-08-03,R4,T3,19.9,3.2,,52.9,0
TRA096-001327,2024-08-03,R4,T1,46.7,13.7,72.7,83.7,1
TRA096-001328,2024-08-03,R4,T2,48.1,96.6,93.2,85.3,1
TRA096-001329,2024-08-03,R3,T3,10.9,65.1,,42.5,1
TRA096-001330,2024-08-03,R1,T1,78.1,16.9,107.7,119.8,1
TRA096-001331,2024-08-04,R4,T2,125.3,121.8,174.4,174.1,1
