registro_id,fecha,equipo,canal,prioridad,minutos_resolucion,estado,reabierto
SOP071-000403,2024-05-19,E1,telefono,normal,,abierto,0
SOP071-000404,2024-05-20,E2,telefono,normal,502.3,cerrado,0
SOP071-000405,2024-05-20,E3,web,baja,2207.6,cerrado,0
SOP071-000406,2024-05-20,E1,telefono,alta,1369.4,cerrado,0
SOP071-000407,2024-05-21,E2,telefono,alta,4547.2,cerrado,0
SOP071-000408,2024-05-21,E3,web,alta,4583.1,cerrado,1
SOP071-000409,2024-05-22,E1,web,normal,357.4,cerrado,0
SOP071-000410,2024-05-22,E2,web,normal,662.5,cerrado,0
SOP071-000411,2024-05-22,E3,web,baja,5072.3,cerrado,1
SOP071-000412,2024-05-23,E1,telefono,normal,,abierto,0
SOP071-000413,2024-05-23,E2,telefono,baja,2636.8,cerrado,0
SOP071-000414,2024-05-23,E3,telefono,alta,901.3,cerrado,0
SOP071-000415,2024-05-24,E1,web,normal,626.1,cerrado,0
SOP071-000416,2024-05-24,E2,correo,baja,,cerrado,1
SOP071-000417,2024-05-24,E3,web,normal,221.5,cerrado,0
SOP071-000418,2024-05-25,E1,web,normal,4544.9,cerrado,1
SOP071-000419,2024-05-25,E2,web,normal,261.4,cerrado,0
SOP071-000420,2024-05-25,E3,telefono,baja,470.6,cerrado,0
SOP071-000421,2024-05-26,E1,telefono,normal,190.4,cerrado,0
SOP071-000422,2024-05-26,E2,telefono,baja,521.2,cerrado,0
SOP071-000423,2024-05-26,E3,web,normal,"551,3",cerrado,0
SOP071-000424,2024-05-27,E1,telefono,alta,596.2,cerrado,0
SOP071-000425,2024-05-27,E2,correo,baja,5113.5,cerrado,1
SOP071-000426,2024-05-27,E3,web,baja,4425.8,cerrado,1
SOP071-000427,2024-05-28,E1,correo,alta,1053.5,cerrado,0
SOP071-000428,2024-05-28,E2,web,baja,1639.6,cerrado,0
SOP071-000429,2024-05-28,E3,correo,alta,249.8,cerrado,0
SOP071-000430,2024-05-29,E1,web,baja,237.7,cerrado,0
SOP071-000431,2024-05-29,E2,web,normal,998.2,cerrado,0
SOP071-000432,2024-05-30,E3,correo,normal,557.2,cerrado,0
SOP071-000433,2024-05-30,E1,web,baja,4455.7,cerrado,1
SOP071-000434,2024-05-30,E2,web,normal,130.6,cerrado,0
SOP071-000435,2024-05-31,E3,telefono,alta,678.1,cerrado,0
SOP071-000436,2024-05-31,E1,web,normal,544.7,cerrado,0
SOP071-000437,2024-05-31,E2,correo,baja,,abierto,0
SOP071-000438,2024-06-01,E3,correo,alta,285.9,cerrado,0
SOP071-000439,2024-06-01,E1,telefono,normal,152.7,cerrado,0
SOP071-000440,2024-06-01,E2,telefono,baja,1035.1,cerrado,0
SOP071-000441,2024-06-02,E3,telefono,normal,5219.3,cerrado,1
SOP071-000442,2024-06-02,E1,correo,normal,142.3,cerrado,0
SOP071-000443,2024-06-02,E2,web,baja,106.2,cerrado,0
SOP071-000444,2024-06-03,E3,telefono,alta,827.0,cerrado,0
SOP071-000445,2024-06-03,E1,correo,alta,,abierto,0
SOP071-000446,2024-06-03,E2,web,alta,7828.7,cerrado,1
SOP071-000447,2024-06-04,E3,correo,normal,3906.7,cerrado,0
SOP071-000448,2024-06-04,E1,correo,normal,137.0,cerrado,0
SOP071-000449,2024-06-04,E2,telefono,normal,,abierto,0
SOP071-000450,2024-06-05,E3,correo,normal,219.3,cerrado,0
SOP071-000451,2024-06-05,E1,correo,baja,,abierto,0
SOP071-000452,2024-06-05,E2,telefono,normal,5186.6,cerrado,1
SOP071-000453,2024-06-06,E3,web,normal,267.1,cerrado,0
SOP071-000454,2024-06-06,E1,correo,normal,873.0,cerrado,0
SOP071-000455,2024-06-07,E2,web,baja,159.3,cerrado,0
SOP071-000456,2024-06-07,E3,web,normal,998.5,cerrado,0
SOP071-000457,2024-06-07,E1,correo,alta,411.7,cerrado,0
SOP071-000458,2024-06-08,E2,telefono,baja,4421.5,cerrado,1
SOP071-000459,2024-06-08,E3,correo,baja,6914.2,cerrado,1
SOP071-000460,2024-06-08,E1,correo,normal,,abierto,0
SOP071-000461,2024-06-09,E2,web,baja,722.4,cerrado,0
SOP071-000462,2024-06-09,E3,correo,alta,,abierto,0
SOP071-000463,2024-06-09,E1,web,alta,,abierto,0
SOP071-000464,2024-06-10,E2,correo,normal,758.0,cerrado,0
SOP071-000465,2024-06-10,E3,web,baja,2052.3,cerrado,0
SOP071-000466,2024-06-10,E1,correo,baja,4995.6,cerrado,1
SOP071-000467,2024-06-11,E2,correo,normal,4732.8,cerrado,1
SOP071-000468,2024-06-11,E3,telefono,normal,964.6,cerrado,0
SOP071-000469,2024-06-11,E1,telefono,baja,429.5,cerrado,0
SOP071-000470,2024-06-12,E2,web,baja,522.3,cerrado,0
SOP071-000471,2024-06-12,E3,web,baja,588.8,cerrado,0
SOP071-000472,2024-06-12,E1,web,normal,4687.4,cerrado,1
SOP071-000473,2024-06-13,E2,correo,normal,,abierto,0
SOP071-000474,2024-06-13,E3,web,normal,401.1,cerrado,0
SOP071-000475,2024-06-13,E1,telefono,normal,1598.0,cerrado,0
SOP071-000476,2024-06-14,E2,telefono,alta,,abierto,0
SOP071-000477,2024-06-14,E3,web,normal,2175.4,cerrado,0
SOP071-000478,2024-06-15,E1,correo,normal,1344.9,cerrado,0
SOP071-000479,2024-06-15,E2,web,normal,167.0,cerrado,0
SOP071-000480,2024-06-15,E3,correo,normal,5184.2,cerrado,1
SOP071-000481,2024-06-16,E1,web,normal,276.8,cerrado,0
SOP071-000482,2024-06-16,E2,web,normal,544.5,cerrado,0
SOP071-000483,2024-06-16,E3,web,normal,5316.1,cerrado,1
SOP071-000484,2024-06-17,E1,web,normal,102.3,cerrado,0
SOP071-000485,2024-06-17,E2,telefono,normal,,abierto,0
SOP071-000486,2024-06-17,E3, CORREO ,baja,,abierto,0
SOP071-000487,2024-06-18,E1,telefono,normal,252.4,cerrado,0
SOP071-000488,2024-06-18,E2,telefono,baja,,abierto,0
SOP071-000489,2024-06-18,E3,web,normal,660.1,cerrado,0
SOP071-000490,2024-06-19,E1,correo,baja,,abierto,0
SOP071-000491,2024-06-19,E2,correo,alta,548.2,cerrado,0
SOP071-000492,2024-06-19,E3,telefono,baja,,abierto,0
SOP071-000493,2024-06-20,E1,correo,alta,5506.2,cerrado,1
SOP071-000494,2024-06-20,E2,web,normal,321.3,cerrado,0
SOP071-000495,2024-06-20,E3,telefono,baja,6731.7,cerrado,1
SOP071-000496,2024-06-21,E1,web,alta,318.0,cerrado,0
SOP071-000497,2024-06-21,E2,telefono,normal,160.0,cerrado,0
SOP071-000498,2024-06-22,E3,telefono,normal,,abierto,0
SOP071-000499,2024-06-22,E1,telefono,normal,,cerrado,1
SOP071-000500,2024-06-22,E2,correo,alta,590.1,cerrado,0
SOP071-000501,2024-06-23,E3,correo,baja,220.5,cerrado,0
SOP071-000502,2024-06-23,E1,correo,normal,654.2,cerrado,0
SOP071-000503,2024-06-23,E2,correo,baja,,abierto,0
SOP071-000504,2024-06-24,E3,correo,normal,4907.3,cerrado,1
SOP071-000505,2024-06-24,E1,telefono,normal,,abierto,0
SOP071-000506,2024-06-24,E2,telefono,baja,212.8,cerrado,0
SOP071-000507,2024-06-25,E3,web,alta,264.9,cerrado,0
SOP071-000508,2024-06-25,E1,correo,baja,4795.6,cerrado,1
SOP071-000509,2024-06-25,E2,correo,alta,677.8,cerrado,0
SOP071-000510,2024-06-26,E3,web,baja,786.8,cerrado,0
SOP071-000511,2024-06-26,E1,web,normal,,abierto,0
SOP071-000512,2024-06-26,E2,web,alta,1707.2,cerrado,0
SOP071-000513,2024-06-27,E3,correo,alta,1846.5,cerrado,0
SOP071-000514,2024-06-27,E1,telefono,baja,2159.5,cerrado,0
SOP071-000515,2024-06-27,E2,telefono,alta,1443.6,cerrado,0
SOP071-000516,2024-06-28,E3,web,normal,522.8,cerrado,0
SOP071-000517,2024-06-28,E1,telefono,alta,959.2,cerrado,0
SOP071-000518,2024-06-28,E2,web,normal,71.5,cerrado,0
SOP071-000519,2024-06-29,E3,web,alta,217.5,cerrado,0
SOP071-000520,2024-06-29,E1,correo,baja,523.9,cerrado,0
SOP071-000521,2024-06-30,E2,web,alta,415.8,cerrado,0
SOP071-000522,2024-06-30,E3,web,alta,1863.0,cerrado,0
SOP071-000523,2024-06-30,E1,telefono,normal,,abierto,0
SOP071-000524,2024-07-01,E2,correo,alta,693.4,cerrado,0
SOP071-000525,2024-07-01,E3,telefono,alta,630.0,cerrado,0
SOP071-000526,2024-07-01,E1,correo,baja,1558.2,cerrado,0
SOP071-000527,2024-07-02,E2,correo,alta,1669.1,cerrado,0
SOP071-000528,2024-07-02,E3,telefono,alta,160.0,cerrado,0
SOP071-000529,2024-07-02,E1,telefono,baja,226.3,cerrado,0
SOP071-000530,2024-07-03,E2,telefono,baja,429.3,cerrado,0
SOP071-000531,2024-07-03,E3,web,normal,1493.8,cerrado,0
SOP071-000532,2024-07-03,E1,web,normal,98.0,cerrado,0
SOP071-000533,2024-07-04,E2,web,normal,319.9,cerrado,0
SOP071-000534,2024-07-04,E3,telefono,normal,174.0,cerrado,0
SOP071-000535,2024-07-04,E1,web,normal,,abierto,0
SOP071-000536,2024-07-05,E2,correo,normal,5278.4,cerrado,1
SOP071-000537,2024-07-05,E3,web,alta,344.0,cerrado,0
SOP071-000538,2024-07-05,E1,telefono,normal,575.6,cerrado,0
SOP071-000539,2024-07-06,E2,web,alta,211.9,cerrado,0
SOP071-000540,2024-07-06,E3,web,normal,,abierto,0
SOP071-000541,2024-07-06,E1,correo,alta,113.6,cerrado,0
SOP071-000542,2024-07-07,E2,web,normal,980.8,cerrado,0
SOP071-000543,2024-07-07,E3,telefono,baja,5149.3,cerrado,1
SOP071-000544,2024-07-08,E1,web,baja,266.4,cerrado,0
SOP071-000545,2024-07-08,E2,web,alta,,abierto,0
SOP071-000546,2024-07-08,E3,correo,alta,1670.4,cerrado,0
SOP071-000547,2024-07-09,E1,telefono,baja,616.0,cerrado,0
SOP071-000548,2024-07-09,E2,telefono,alta,294.5,cerrado,0
SOP071-000549,2024-07-09,E3,correo,normal,445.5,cerrado,0
SOP071-000550,2024-07-10,E1,web,baja,152.5,cerrado,0
SOP071-000551,2024-07-10,E2,telefono,normal,461.9,cerrado,0
SOP071-000552,2024-07-10,E3,correo,alta,481.5,cerrado,0
SOP071-000553,2024-07-11,E1,web,alta,4557.9,cerrado,1
SOP071-000554,2024-07-11,E2,correo,baja,766.4,cerrado,0
SOP071-000555,2024-07-11,E3,correo,normal,583.0,cerrado,0
SOP071-000556,2024-07-12,E1,web,normal,368.2,cerrado,0
SOP071-000557,2024-07-12,E2,web,baja,1078.2,cerrado,0
SOP071-000558,2024-07-12,E3,web,baja,,abierto,0
SOP071-000559,2024-07-13,E1,correo,baja,649.6,cerrado,0
SOP071-000560,2024-07-13,E2,telefono,normal,975.4,cerrado,0
SOP071-000561,2024-07-13,E3,telefono,baja,570.1,cerrado,0
SOP071-000562,2024-07-14,E1,web,normal,,abierto,0
SOP071-000563,2024-07-14,E2,correo,alta,,abierto,0
SOP071-000564,2024-07-14,E3,telefono,alta,390.8,cerrado,0
SOP071-000565,2024-07-15,E1,telefono,normal,114.7,cerrado,0
SOP071-000566,2024-07-15,E2,telefono,alta,1123.0,cerrado,0
SOP071-000567,2024-07-16,E3,correo,baja,753.8,cerrado,0
SOP071-000568,2024-07-16,E1,correo,normal,533.3,cerrado,0
SOP071-000569,2024-07-16,E2,telefono,normal,4419.8,cerrado,1
SOP071-000570,2024-07-17,E3,telefono,normal,318.3,cerrado,0
SOP071-000571,2024-07-17,E1,web,normal,191.6,cerrado,0
SOP071-000572,2024-07-17,E2,correo,normal,440.9,cerrado,0
SOP071-000573,2024-07-18,E3,telefono,normal,230.4,cerrado,0
SOP071-000574,2024-07-18,E1,telefono,baja,,abierto,0
SOP071-000575,2024-07-18,E2,correo,baja,5068.4,cerrado,1
SOP071-000576,2024-07-19,E3,telefono,baja,551.5,cerrado,0
SOP071-000577,2024-07-19,E1,web,normal,1055.4,cerrado,0
SOP071-000578,2024-07-19,E2,correo,normal,181.6,cerrado,0
SOP071-000579,2024-07-20,E3,telefono,normal,520.6,cerrado,0
SOP071-000580,2024-07-20,E1,correo,normal,4531.4,cerrado,1
SOP071-000581,2024-07-20,E2,telefono,normal,200.4,cerrado,0
SOP071-000582,2024-07-21,E3,telefono,normal,,abierto,0
SOP071-000583,2024-07-21,E1, CORREO ,normal,4393.5,cerrado,1
SOP071-000584,2024-07-21,E2,web,alta,59.4,cerrado,0
SOP071-000585,2024-07-22,E3,web,normal,1910.7,cerrado,0
SOP071-000586,2024-07-22,E1,correo,alta,4382.5,cerrado,1
SOP071-000587,2024-07-22,E2,telefono,alta,148.5,cerrado,0
SOP071-000588,2024-07-23,E3,correo,normal,1358.6,cerrado,0
SOP071-000589,2024-07-23,E1,telefono,baja,161.5,cerrado,0
SOP071-000590,2024-07-24,E2,telefono,normal,332.3,cerrado,0
SOP071-000591,2024-07-24,E3,telefono,baja,,abierto,0
SOP071-000592,2024-07-24,E1,correo,normal,4493.9,cerrado,1
SOP071-000593,2024-07-25,E2,correo,normal,1152.9,cerrado,0
SOP071-000594,2024-07-25,E3,correo,normal,1045.2,cerrado,0
SOP071-000595,2024-07-25,E1,correo,alta,1177.5,cerrado,0
SOP071-000596,2024-07-26,E2,telefono,baja,275.6,cerrado,0
SOP071-000597,2024-07-26,E3,telefono,baja,907.3,cerrado,0
SOP071-000598,2024-07-26,E1,telefono,alta,1634.2,cerrado,0
SOP071-000599,2024-07-27,E2,correo,normal,480.5,cerrado,0
SOP071-000600,2024-07-27,E3,telefono,baja,195.7,cerrado,0
SOP071-000601,2024-07-27,E1,telefono,normal,4663.9,cerrado,1
SOP071-000602,2024-07-28,E2,telefono,alta,552.6,cerrado,0
SOP071-000603,2024-07-28,E3,correo,normal,831.5,cerrado,0
SOP071-000604,2024-07-28,E1,telefono,normal,,abierto,0
SOP071-000605,2024-07-29,E2,correo,normal,901.9,cerrado,0
SOP071-000606,2024-07-29,E3,web,normal,380.3,cerrado,0
SOP071-000607,2024-07-29,E1,telefono,normal,309.1,cerrado,0
SOP071-000608,2024-07-30,E2,telefono,baja,255.0,cerrado,0
SOP071-000609,2024-07-30,E3,correo,normal,332.1,cerrado,0
SOP071-000610,2024-07-30,E1,web,normal,96.5,cerrado,0
SOP071-000611,2024-07-31,E2,correo,normal,835.0,cerrado,0
SOP071-000612,2024-07-31,E3,telefono,alta,886.4,cerrado,0
SOP071-000613,2024-08-01,E1,telefono,baja,1062.3,cerrado,0
SOP071-000614,2024-08-01,E2,correo,alta,1218.1,cerrado,0
SOP071-000615,2024-08-01,E3,telefono,baja,1212.5,cerrado,0
SOP071-000616,2024-08-02,E1,web,alta,199.5,cerrado,0
SOP071-000617,2024-08-02,E2,telefono,normal,783.3,cerrado,0
SOP071-000618,2024-08-02,E3,web,normal,,abierto,0
SOP071-000619,2024-08-03,E1,telefono,normal,416.4,cerrado,0
SOP071-000620,2024-08-03,E2,telefono,normal,234.6,cerrado,0
SOP071-000621,2024-08-03,E3,web,alta,,abierto,0
SOP071-000622,2024-08-04,E1,correo,baja,264.2,cerrado,0
SOP071-000623,2024-08-04,E2,correo,alta,,abierto,0
SOP071-000624,2024-08-04,E3,telefono,alta,2178.2,cerrado,0
SOP071-000625,2024-08-05,E1,correo,normal,115.5,cerrado,0
SOP071-000626,2024-08-05,E2,telefono,baja,4777.5,cerrado,1
SOP071-000627,2024-08-05,E3,web,normal,3574.4,cerrado,0
SOP071-000628,2024-08-06,E1,correo,baja,190.2,cerrado,0
SOP071-000629,2024-08-06,E2,web,baja,432.0,cerrado,0
SOP071-000630,2024-08-06,E3,web,baja,1108.1,cerrado,0
SOP071-000631,2024-08-07,E1,web,alta,,abierto,0
SOP071-000632,2024-08-07,E2,web,baja,4562.9,cerrado,1
SOP071-000633,2024-08-07,E3,telefono,baja,464.2,cerrado,0
SOP071-000634,2024-08-08,E1,telefono,baja,,abierto,0
SOP071-000635,2024-08-08,E2,telefono,normal,384.9,cerrado,0
SOP071-000636,2024-08-09,E3,web,baja,990.0,cerrado,0
SOP071-000637,2024-08-09,E1,correo,baja,4520.4,cerrado,1
SOP071-000638,2024-08-09,E2,telefono,normal,871.9,cerrado,0
SOP071-000639,2024-08-10,E3,web,normal,,abierto,0
SOP071-000640,2024-08-10,E1,correo,alta,402.2,cerrado,0
SOP071-000641,2024-08-10,E2,telefono,alta,360.5,cerrado,0
SOP071-000642,2024-08-11,E3,web,normal,142.9,cerrado,0
SOP071-000643,2024-08-11,E1,telefono,normal,,abierto,0
SOP071-000644,2024-08-11,E2,telefono,normal,240.6,cerrado,0
SOP071-000645,2024-08-12,E3,web,baja,584.3,cerrado,0
SOP071-000646,2024-08-12,E1,web,alta,443.1,cerrado,0
SOP071-000647,2024-08-12,E2,correo,normal,988.3,cerrado,0
SOP071-000648,2024-08-13,E3,correo,normal,471.5,cerrado,0
SOP071-000649,2024-08-13,E1,telefono,alta,614.8,cerrado,0
SOP071-000650,2024-08-13,E2,telefono,normal,4708.1,cerrado,1
SOP071-000651,2024-08-14,E3,web,baja,,abierto,0
SOP071-000652,2024-08-14,E1,telefono,alta,348.7,cerrado,0
SOP071-000653,2024-08-14,E2,telefono,normal,398.4,cerrado,0
SOP071-000654,2024-08-15,E3,correo,baja,593.5,cerrado,0
SOP071-000655,2024-08-15,E1,web,alta,4616.2,cerrado,1
SOP071-000656,2024-08-16,E2,web,alta,504.9,cerrado,0
SOP071-000657,2024-08-16,E3,correo,baja,,abierto,0
SOP071-000658,2024-08-16,E1,telefono,baja,652.7,cerrado,0
SOP071-000659,2024-08-17,E2,telefono,normal,758.1,cerrado,0
SOP071-000660,2024-08-17,E3,web,normal,1188.0,cerrado,0
SOP071-000661,2024-08-17,E1,web,normal,253.9,cerrado,0
SOP071-000662,2024-08-18,E2,correo,normal,4612.2,cerrado,1
SOP071-000663,2024-08-18,E3,telefono,normal,184.2,cerrado,0
SOP071-000664,2024-08-18,E1,telefono,baja,,abierto,0
SOP071-000665,2024-08-19,E2,correo,normal,,cerrado,0
SOP071-000666,2024-08-19,E3,correo,normal,5229.2,cerrado,1
SOP071-000667,2024-08-19,E1,correo,baja,487.1,cerrado,0
SOP071-000668,2024-08-20,E2,web,normal,430.8,cerrado,0
SOP071-000669,2024-08-20,E3,telefono,baja,925.9,cerrado,0
SOP071-000670,2024-08-20,E1,telefono,alta,4539.6,cerrado,1
SOP071-000671,2024-08-21,E2,correo,alta,601.4,cerrado,0
SOP071-000672,2024-08-21,E3,correo,alta,6548.8,cerrado,0
SOP071-000673,2024-08-21,E1,correo,baja,102.2,cerrado,0
SOP071-000674,2024-08-22,E2,telefono,normal,280.1,cerrado,0
SOP071-000675,2024-08-22,E3,telefono,normal,,abierto,0
SOP071-000676,2024-08-22,E1,telefono,alta,195.3,cerrado,0
SOP071-000677,2024-08-23,E2,correo,normal,1259.8,cerrado,0
SOP071-000678,2024-08-23,E3,correo,baja,295.1,cerrado,0
SOP071-000679,2024-08-24,E1,correo,normal,389.0,cerrado,0
SOP071-000680,2024-08-24,E2, TELEFONO ,normal,4221.6,cerrado,0
SOP071-000681,2024-08-24,E3,web,normal,290.1,cerrado,0
SOP071-000682,2024-08-25,E1,correo,alta,,abierto,0
SOP071-000683,2024-08-25,E2,telefono,normal,4945.4,cerrado,0
SOP071-000684,2024-08-25,E3,web,normal,474.7,cerrado,0
SOP071-000685,2024-08-26,E1,web,alta,154.0,cerrado,0
SOP071-000686,2024-08-26,E2,correo,baja,,abierto,0
SOP071-000687,2024-08-26,E3,correo,normal,164.4,cerrado,0
SOP071-000688,2024-08-27,E1,web,normal,,abierto,0
SOP071-000689,2024-08-27,E2,web,baja,149.4,cerrado,0
SOP071-000690,2024-08-27,E3,web,baja,1330.2,cerrado,0
SOP071-000691,2024-08-28,E1,correo,normal,467.1,cerrado,0
SOP071-000692,2024-08-28,E2,correo,normal,5899.2,cerrado,1
SOP071-000693,2024-08-28,E3,web,baja,2801.4,cerrado,0
SOP071-000694,2024-08-29,E1,web,baja,453.4,cerrado,0
SOP071-000695,2024-08-29,E2,telefono,normal,718.0,cerrado,0
SOP071-000696,2024-08-29,E3,web,normal,482.8,cerrado,0
SOP071-000697,2024-08-30,E1,correo,baja,190.2,cerrado,0
SOP071-000698,2024-08-30,E2,telefono,normal,,abierto,0
SOP071-000699,2024-08-30,E3,telefono,normal,499.4,cerrado,0
SOP071-000700,2024-08-31,E1,telefono,normal,1078.2,cerrado,0
SOP071-000701,2024-08-31,E2,web,alta,5208.4,cerrado,1
SOP071-000702,2024-09-01,E3,web,baja,670.3,cerrado,0
SOP071-000703,2024-09-01,E1,telefono,normal,798.7,cerrado,0
SOP071-000704,2024-09-01,E2,web,normal,387.0,cerrado,0
SOP071-000705,2024-09-02,E3,telefono,normal,5514.4,cerrado,1
SOP071-000706,2024-09-02,E1,web,alta,487.2,cerrado,0
SOP071-000707,2024-09-02,E2,web,normal,728.7,cerrado,0
SOP071-000708,2024-09-03,E3,telefono,alta,4819.6,cerrado,1
SOP071-000709,2024-09-03,E1,telefono,alta,37.9,cerrado,0
SOP071-000710,2024-09-03,E2,web,normal,,abierto,0
SOP071-000711,2024-09-04,E3,correo,normal,920.8,cerrado,0
SOP071-000712,2024-09-04,E1,telefono,normal,1393.1,cerrado,0
SOP071-000713,2024-09-04,E2,telefono,normal,1877.8,cerrado,0
SOP071-000714,2024-09-05,E3,correo,normal,487.3,cerrado,0
SOP071-000715,2024-09-05,E1,web,baja,4435.8,cerrado,1
SOP071-000716,2024-09-05,E2,web,normal,2032.5,cerrado,0
SOP071-000717,2024-09-06,E3,correo,alta,6071.8,cerrado,1
SOP071-000718,2024-09-06,E1,correo,baja,62.1,cerrado,0
SOP071-000719,2024-09-06,E2,correo,normal,1014.5,cerrado,0
SOP071-000720,2024-09-07,E3,correo,baja,337.1,cerrado,0
SOP071-000721,2024-09-07,E1,correo,alta,188.6,cerrado,0
SOP071-000722,2024-09-07,E2,correo,alta,201.5,cerrado,0
SOP071-000723,2024-09-08,E3,correo,baja,370.5,cerrado,0
SOP071-000724,2024-09-08,E1,correo,normal,5380.7,cerrado,1
SOP071-000725,2024-09-09,E2,telefono,alta,396.9,cerrado,0
SOP071-000726,2024-09-09,E3,web,normal,,abierto,0
SOP071-000727,2024-09-09,E1,correo,baja,193.3,cerrado,0
SOP071-000728,2024-09-10,E2,correo,normal,1355.3,cerrado,0
SOP071-000729,2024-09-10,E3,telefono,alta,1999.7,cerrado,0
SOP071-000730,2024-09-10,E1,telefono,normal,644.4,cerrado,0
SOP071-000731,2024-09-11,E2,web,normal,302.7,cerrado,0
SOP071-000732,2024-09-11,E3,telefono,alta,2060.6,cerrado,0
SOP071-000733,2024-09-11,E1,telefono,alta,600.9,cerrado,0
SOP071-000734,2024-09-12,E2,telefono,normal,,abierto,0
SOP071-000735,2024-09-12,E3,telefono,normal,127.3,cerrado,0
SOP071-000736,2024-09-12,E1,web,normal,686.3,cerrado,0
SOP071-000737,2024-09-13,E2,web,baja,2478.4,cerrado,0
SOP071-000738,2024-09-13,E3,telefono,normal,905.2,cerrado,0
SOP071-000739,2024-09-13,E1,web,alta,,abierto,0
SOP071-000740,2024-09-14,E2,correo,normal,395.4,cerrado,0
SOP071-000741,2024-09-14,E3,web,alta,604.3,cerrado,0
SOP071-000742,2024-09-14,E1,correo,normal,157.9,cerrado,0
SOP071-000743,2024-09-15,E2,web,baja,174.3,cerrado,0
SOP071-000744,2024-09-15,E3,telefono,normal,407.9,cerrado,0
SOP071-000745,2024-09-15,E1,web,alta,,abierto,0
SOP071-000746,2024-09-16,E2,correo,normal,269.3,cerrado,0
SOP071-000747,2024-09-16,E3,web,normal,427.4,cerrado,0
SOP071-000748,2024-09-17,E1,web,alta,,cerrado,0
SOP071-000749,2024-09-17,E2,correo,normal,335.1,cerrado,0
SOP071-000750,2024-09-17,E3,telefono,alta,642.3,cerrado,0
SOP071-000751,2024-09-18,E1,correo,alta,992.2,cerrado,0
SOP071-000752,2024-09-18,E2,web,baja,153.2,cerrado,0
SOP071-000753,2024-09-18,E3,correo,baja,,abierto,0
SOP071-000754,2024-09-19,E1,telefono,baja,267.1,cerrado,0
SOP071-000755,2024-09-19,E2,web,baja,49.2,cerrado,0
SOP071-000756,2024-09-19,E3,web,alta,,abierto,0
SOP071-000757,2024-09-20,E1,web,baja,347.7,cerrado,0
SOP071-000758,2024-09-20,E2,telefono,baja,482.9,cerrado,0
SOP071-000759,2024-09-20,E3,correo,baja,158.4,cerrado,0
SOP071-000760,2024-09-21,E1,web,baja,693.3,cerrado,0
SOP071-000761,2024-09-21,E2,correo,normal,288.9,cerrado,0
SOP071-000762,2024-09-21,E3,correo,alta,500.8,cerrado,0
SOP071-000763,2024-09-22,E1,web,normal,,abierto,0
SOP071-000764,2024-09-22,E2,web,baja,,abierto,0
SOP071-000765,2024-09-22,E3,correo,normal,428.2,cerrado,0
SOP071-000766,2024-09-23,E1,web,normal,108.3,cerrado,0
SOP071-000767,2024-09-23,E2,web,normal,436.9,cerrado,0
SOP071-000768,2024-09-23,E3,web,normal,2542.1,cerrado,0
SOP071-000769,2024-09-24,E1,web,baja,761.2,cerrado,0
SOP071-000770,2024-09-24,E2,correo,normal,,abierto,0
SOP071-000771,2024-09-25,E3,telefono,normal,5402.0,cerrado,1
SOP071-000772,2024-09-25,E1,correo,normal,522.1,cerrado,0
SOP071-000773,2024-09-25,E2,telefono,normal,212.3,cerrado,0
SOP071-000774,2024-09-26,E3,web,baja,747.8,cerrado,0
SOP071-000775,2024-09-26,E1,telefono,alta,2615.6,cerrado,0
SOP071-000776,2024-09-26,E2,web,alta,4500.0,cerrado,1
SOP071-000777,2024-09-27,E3, TELEFONO ,normal,4498.5,cerrado,1
SOP071-000778,2024-09-27,E1,web,alta,372.5,cerrado,0
SOP071-000779,2024-09-27,E2,correo,baja,467.1,cerrado,0
SOP071-000780,2024-09-28,E3,correo,normal,584.8,cerrado,0
SOP071-000781,2024-09-28,E1,correo,alta,496.8,cerrado,0
SOP071-000782,2024-09-28,E2,correo,alta,256.2,cerrado,0
SOP071-000783,2024-09-29,E3,correo,normal,632.3,cerrado,0
SOP071-000784,2024-09-29,E1,web,normal,,abierto,0
SOP071-000785,2024-09-29,E2,web,normal,532.3,cerrado,0
SOP071-000786,2024-09-30,E3,telefono,normal,1314.5,cerrado,0
SOP071-000787,2024-09-30,E1,web,alta,4739.6,cerrado,1
SOP071-000788,2024-09-30,E2,correo,baja,912.7,cerrado,0
SOP071-000789,2024-10-01,E3,telefono,alta,4621.5,cerrado,1
SOP071-000790,2024-10-01,E1,telefono,alta,126.9,cerrado,0
SOP071-000791,2024-10-01,E2,telefono,normal,615.6,cerrado,0
SOP071-000792,2024-10-02,E3,web,baja,205.5,cerrado,0
SOP071-000793,2024-10-02,E1,web,alta,233.4,cerrado,0
SOP071-000794,2024-10-03,E2,correo,alta,2447.1,cerrado,0
SOP071-000795,2024-10-03,E3,correo,alta,878.8,cerrado,0
SOP071-000796,2024-10-03,E1,correo,alta,283.4,cerrado,0
SOP071-000797,2024-10-04,E2,correo,normal,4673.2,cerrado,1
SOP071-000798,2024-10-04,E3,web,alta,1034.0,cerrado,0
SOP071-000799,2024-10-04,E1,telefono,baja,803.6,cerrado,0
SOP071-000800,2024-10-05,E2,web,normal,545.3,cerrado,0
SOP071-000801,2024-10-05,E3,correo,alta,3154.8,cerrado,0
SOP071-000802,2024-10-05,E1,web,baja,767.9,cerrado,0
SOP071-000803,2024-10-06,E2,telefono,normal,931.7,cerrado,0
SOP071-000804,2024-10-06,E3,correo,alta,876.2,cerrado,0
