evento_id,registro_id,fecha_evento,estado_evento
EV001073,SOP071-000509,2024-06-26,cerrado
EV001074,SOP071-000510,2024-06-26,abierto
EV001075,SOP071-000510,2024-06-27,cerrado
EV001076,SOP071-000511,2024-06-26,abierto
EV001077,SOP071-000512,2024-06-26,abierto
EV001078,SOP071-000512,2024-06-28,cerrado
EV001079,SOP071-000513,2024-06-27,abierto
EV001080,SOP071-000513,2024-06-29,cerrado
EV001081,SOP071-000514,2024-06-27,abierto
EV001082,SOP071-000514,2024-06-29,cerrado
EV001083,SOP071-000515,2024-06-27,abierto
EV001084,SOP071-000515,2024-06-29,cerrado
EV001085,SOP071-000516,2024-06-28,abierto
EV001086,SOP071-000516,2024-06-29,cerrado
EV001087,SOP071-000517,2024-06-28,abierto
EV001088,SOP071-000517,2024-06-29,cerrado
EV001089,SOP071-000518,2024-06-28,abierto
EV001090,SOP071-000518,2024-06-29,cerrado
EV001091,SOP071-000519,2024-06-29,abierto
EV001092,SOP071-000519,2024-06-30,cerrado
EV001093,SOP071-000520,2024-06-29,abierto
EV001094,SOP071-000520,2024-06-30,cerrado
EV001095,SOP071-000521,2024-06-30,abierto
EV001096,SOP071-000521,2024-07-01,cerrado
EV001097,SOP071-000522,2024-06-30,abierto
EV001098,SOP071-000522,2024-07-02,cerrado
EV001099,SOP071-000523,2024-06-30,abierto
EV001100,SOP071-000524,2024-07-01,abierto
EV001101,SOP071-000524,2024-07-02,cerrado
EV001102,SOP071-000525,2024-07-01,abierto
EV001103,SOP071-000525,2024-07-02,cerrado
EV001104,SOP071-000526,2024-07-01,abierto
EV001105,SOP071-000526,2024-07-03,cerrado
EV001106,SOP071-000527,2024-07-02,abierto
EV001107,SOP071-000527,2024-07-04,cerrado
EV001108,SOP071-000528,2024-07-02,abierto
EV001109,SOP071-000528,2024-07-03,cerrado
EV001110,SOP071-000529,2024-07-02,abierto
EV001111,SOP071-000529,2024-07-03,cerrado
EV001112,SOP071-000530,2024-07-03,abierto
EV001113,SOP071-000530,2024-07-04,cerrado
EV001114,SOP071-000531,2024-07-03,abierto
EV001115,SOP071-000531,2024-07-05,cerrado
EV001116,SOP071-000532,2024-07-03,abierto
EV001117,SOP071-000532,2024-07-04,cerrado
EV001118,SOP071-000533,2024-07-04,abierto
EV001119,SOP071-000533,2024-07-05,cerrado
EV001120,SOP071-000534,2024-07-04,abierto
EV001121,SOP071-000534,2024-07-05,cerrado
EV001122,SOP071-000535,2024-07-04,abierto
EV001123,SOP071-000536,2024-07-05,abierto
EV001124,SOP071-000536,2024-07-06,cerrado
EV001125,SOP071-000536,2024-07-07,abierto
EV001126,SOP071-000536,2024-07-09,cerrado
EV001127,SOP071-000537,2024-07-05,abierto
EV001128,SOP071-000537,2024-07-06,cerrado
EV001129,SOP071-000538,2024-07-05,abierto
EV001130,SOP071-000538,2024-07-06,cerrado
EV001131,SOP071-000539,2024-07-06,abierto
EV001132,SOP071-000539,2024-07-07,cerrado
EV001133,SOP071-000540,2024-07-06,abierto
EV001134,SOP071-000541,2024-07-06,abierto
EV001135,SOP071-000541,2024-07-07,cerrado
EV001136,SOP071-000542,2024-07-07,abierto
EV001137,SOP071-000542,2024-07-08,cerrado
EV001138,SOP071-000543,2024-07-07,abierto
EV001139,SOP071-000543,2024-07-08,cerrado
EV001140,SOP071-000543,2024-07-09,abierto
EV001141,SOP071-000543,2024-07-11,cerrado
EV001142,SOP071-000544,2024-07-08,abierto
EV001143,SOP071-000544,2024-07-09,cerrado
EV001144,SOP071-000545,2024-07-08,abierto
EV001145,SOP071-000546,2024-07-08,abierto
EV001146,SOP071-000546,2024-07-10,cerrado
EV001147,SOP071-000547,2024-07-09,abierto
EV001148,SOP071-000547,2024-07-10,cerrado
EV001149,SOP071-000548,2024-07-09,abierto
EV001150,SOP071-000548,2024-07-10,cerrado
EV001151,SOP071-000549,2024-07-09,abierto
EV001152,SOP071-000549,2024-07-10,cerrado
EV001153,SOP071-000550,2024-07-10,abierto
EV001154,SOP071-000550,2024-07-11,cerrado
EV001155,SOP071-000551,2024-07-10,abierto
EV001156,SOP071-000551,2024-07-11,cerrado
EV001157,SOP071-000552,2024-07-10,abierto
EV001158,SOP071-000552,2024-07-11,cerrado
EV001159,SOP071-000553,2024-07-11,abierto
EV001160,SOP071-000553,2024-07-12,cerrado
EV001161,SOP071-000553,2024-07-13,abierto
EV001162,SOP071-000553,2024-07-15,cerrado
EV001163,SOP071-000554,2024-07-11,abierto
EV001164,SOP071-000554,2024-07-12,cerrado
EV001165,SOP071-000555,2024-07-11,abierto
EV001166,SOP071-000555,2024-07-12,cerrado
EV001167,SOP071-000556,2024-07-12,abierto
EV001168,SOP071-000556,2024-07-13,cerrado
EV001169,SOP071-000557,2024-07-12,abierto
EV001170,SOP071-000557,2024-07-13,cerrado
EV001171,SOP071-000558,2024-07-12,abierto
EV001172,SOP071-000559,2024-07-13,abierto
EV001173,SOP071-000559,2024-07-14,cerrado
EV001174,SOP071-000560,2024-07-13,abierto
EV001175,SOP071-000560,2024-07-14,cerrado
EV001176,SOP071-000561,2024-07-13,abierto
EV001177,SOP071-000561,2024-07-14,cerrado
EV001178,SOP071-000562,2024-07-14,abierto
EV001179,SOP071-000563,2024-07-14,abierto
EV001180,SOP071-000564,2024-07-14,abierto
EV001181,SOP071-000564,2024-07-15,cerrado
EV001182,SOP071-000565,2024-07-15,abierto
EV001183,SOP071-000565,2024-07-16,cerrado
EV001184,SOP071-000566,2024-07-15,abierto
EV001185,SOP071-000566,2024-07-16,cerrado
EV001186,SOP071-000567,2024-07-16,abierto
EV001187,SOP071-000567,2024-07-17,cerrado
EV001188,SOP071-000568,2024-07-16,abierto
EV001189,SOP071-000568,2024-07-17,cerrado
EV001190,SOP071-000569,2024-07-16,abierto
EV001191,SOP071-000569,2024-07-17,cerrado
EV001192,SOP071-000569,2024-07-18,abierto
EV001193,SOP071-000569,2024-07-20,cerrado
EV001194,SOP071-000570,2024-07-17,abierto
EV001195,SOP071-000570,2024-07-18,cerrado
EV001196,SOP071-000571,2024-07-17,abierto
EV001197,SOP071-000571,2024-07-18,cerrado
EV001198,SOP071-000572,2024-07-17,abierto
EV001199,SOP071-000572,2024-07-18,cerrado
EV001200,SOP071-000573,2024-07-18,abierto
EV001201,SOP071-000573,2024-07-19,cerrado
EV001202,SOP071-000574,2024-07-18,abierto
EV001203,SOP071-000575,2024-07-18,abierto
EV001204,SOP071-000575,2024-07-19,cerrado
EV001205,SOP071-000575,2024-07-20,abierto
EV001206,SOP071-000575,2024-07-22,cerrado
EV001207,SOP071-000576,2024-07-19,abierto
EV001208,SOP071-000576,2024-07-20,cerrado
EV001209,SOP071-000577,2024-07-19,abierto
EV001210,SOP071-000577,2024-07-20,cerrado
EV001211,SOP071-000578,2024-07-19,abierto
EV001212,SOP071-000578,2024-07-20,cerrado
EV001213,SOP071-000579,2024-07-20,abierto
EV001214,SOP071-000579,2024-07-21,cerrado
EV001215,SOP071-000580,2024-07-20,abierto
EV001216,SOP071-000580,2024-07-21,cerrado
EV001217,SOP071-000580,2024-07-22,abierto
EV001218,SOP071-000580,2024-07-24,cerrado
EV001219,SOP071-000581,2024-07-20,abierto
EV001220,SOP071-000581,2024-07-21,cerrado
EV001221,SOP071-000582,2024-07-21,abierto
EV001222,SOP071-000583,2024-07-21,abierto
EV001223,SOP071-000583,2024-07-22,cerrado
EV001224,SOP071-000583,2024-07-23,abierto
EV001225,SOP071-000583,2024-07-25,cerrado
EV001226,SOP071-000584,2024-07-21,abierto
EV001227,SOP071-000584,2024-07-22,cerrado
EV001228,SOP071-000585,2024-07-22,abierto
EV001229,SOP071-000585,2024-07-24,cerrado
EV001230,SOP071-000586,2024-07-22,abierto
EV001231,SOP071-000586,2024-07-23,cerrado
EV001232,SOP071-000586,2024-07-24,abierto
EV001233,SOP071-000586,2024-07-26,cerrado
EV001234,SOP071-000587,2024-07-22,abierto
EV001235,SOP071-000587,2024-07-23,cerrado
EV001236,SOP071-000588,2024-07-23,abierto
EV001237,SOP071-000588,2024-07-24,cerrado
EV001238,SOP071-000589,2024-07-23,abierto
EV001239,SOP071-000589,2024-07-24,cerrado
EV001240,SOP071-000590,2024-07-24,abierto
EV001241,SOP071-000590,2024-07-25,cerrado
EV001242,SOP071-000591,2024-07-24,abierto
EV001243,SOP071-000592,2024-07-24,abierto
EV001244,SOP071-000592,2024-07-25,cerrado
EV001245,SOP071-000592,2024-07-26,abierto
EV001246,SOP071-000592,2024-07-28,cerrado
EV001247,SOP071-000593,2024-07-25,abierto
EV001248,SOP071-000593,2024-07-26,cerrado
EV001249,SOP071-000594,2024-07-25,abierto
EV001250,SOP071-000594,2024-07-26,cerrado
EV001251,SOP071-000595,2024-07-25,abierto
EV001252,SOP071-000595,2024-07-26,cerrado
EV001253,SOP071-000596,2024-07-26,abierto
EV001254,SOP071-000596,2024-07-27,cerrado
EV001255,SOP071-000597,2024-07-26,abierto
EV001256,SOP071-000597,2024-07-27,cerrado
EV001257,SOP071-000598,2024-07-26,abierto
EV001258,SOP071-000598,2024-07-28,cerrado
EV001259,SOP071-000599,2024-07-27,abierto
EV001260,SOP071-000599,2024-07-28,cerrado
EV001261,SOP071-000600,2024-07-27,abierto
EV001262,SOP071-000600,2024-07-28,cerrado
EV001263,SOP071-000601,2024-07-27,abierto
EV001264,SOP071-000601,2024-07-28,cerrado
EV001265,SOP071-000601,2024-07-29,abierto
EV001266,SOP071-000601,2024-07-31,cerrado
EV001267,SOP071-000602,2024-07-28,abierto
EV001268,SOP071-000602,2024-07-29,cerrado
EV001269,SOP071-000603,2024-07-28,abierto
EV001270,SOP071-000603,2024-07-29,cerrado
EV001271,SOP071-000604,2024-07-28,abierto
EV001272,SOP071-000605,2024-07-29,abierto
EV001273,SOP071-000605,2024-07-30,cerrado
EV001274,SOP071-000606,2024-07-29,abierto
EV001275,SOP071-000606,2024-07-30,cerrado
EV001276,SOP071-000607,2024-07-29,abierto
EV001277,SOP071-000607,2024-07-30,cerrado
EV001278,SOP071-000608,2024-07-30,abierto
EV001279,SOP071-000608,2024-07-31,cerrado
EV001280,SOP071-000609,2024-07-30,abierto
EV001281,SOP071-000609,2024-07-31,cerrado
EV001282,SOP071-000610,2024-07-30,abierto
EV001283,SOP071-000610,2024-07-31,cerrado
EV001284,SOP071-000611,2024-07-31,abierto
EV001285,SOP071-000611,2024-08-01,cerrado
EV001286,SOP071-000612,2024-07-31,abierto
EV001287,SOP071-000612,2024-08-01,cerrado
EV001288,SOP071-000613,2024-08-01,abierto
EV001289,SOP071-000613,2024-08-02,cerrado
EV001290,SOP071-000614,2024-08-01,abierto
EV001291,SOP071-000614,2024-08-02,cerrado
EV001292,SOP071-000615,2024-08-01,abierto
EV001293,SOP071-000615,2024-08-02,cerrado
EV001294,SOP071-000616,2024-08-02,abierto
EV001295,SOP071-000616,2024-08-03,cerrado
EV001296,SOP071-000617,2024-08-02,abierto
EV001297,SOP071-000617,2024-08-03,cerrado
EV001298,SOP071-000618,2024-08-02,abierto
EV001299,SOP071-000619,2024-08-03,abierto
EV001300,SOP071-000619,2024-08-04,cerrado
EV001301,SOP071-000620,2024-08-03,abierto
EV001302,SOP071-000620,2024-08-04,cerrado
EV001303,SOP071-000621,2024-08-03,abierto
EV001304,SOP071-000622,2024-08-04,abierto
EV001305,SOP071-000622,2024-08-05,cerrado
EV001306,SOP071-000623,2024-08-04,abierto
EV001307,SOP071-000624,2024-08-04,abierto
EV001308,SOP071-000624,2024-08-06,cerrado
EV001309,SOP071-000625,2024-08-05,abierto
EV001310,SOP071-000625,2024-08-06,cerrado
EV001311,SOP071-000626,2024-08-05,abierto
EV001312,SOP071-000626,2024-08-06,cerrado
EV001313,SOP071-000626,2024-08-07,abierto
EV001314,SOP071-000626,2024-08-09,cerrado
EV001315,SOP071-000627,2024-08-05,abierto
EV001316,SOP071-000627,2024-08-08,cerrado
EV001317,SOP071-000628,2024-08-06,abierto
EV001318,SOP071-000628,2024-08-07,cerrado
EV001319,SOP071-000629,2024-08-06,abierto
EV001320,SOP071-000629,2024-08-07,cerrado
EV001321,SOP071-000630,2024-08-06,abierto
EV001322,SOP071-000630,2024-08-07,cerrado
EV001323,SOP071-000631,2024-08-07,abierto
EV001324,SOP071-000632,2024-08-07,abierto
EV001325,SOP071-000632,2024-08-08,cerrado
EV001326,SOP071-000632,2024-08-09,abierto
EV001327,SOP071-000632,2024-08-11,cerrado
EV001328,SOP071-000633,2024-08-07,abierto
EV001329,SOP071-000633,2024-08-08,cerrado
EV001330,SOP071-000634,2024-08-08,abierto
EV001331,SOP071-000635,2024-08-08,abierto
EV001332,SOP071-000635,2024-08-09,cerrado
EV001333,SOP071-000636,2024-08-09,abierto
EV001334,SOP071-000636,2024-08-10,cerrado
EV001335,SOP071-000637,2024-08-09,abierto
EV001336,SOP071-000637,2024-08-10,cerrado
EV001337,SOP071-000637,2024-08-11,abierto
EV001338,SOP071-000637,2024-08-13,cerrado
EV001339,SOP071-000638,2024-08-09,abierto
EV001340,SOP071-000638,2024-08-10,cerrado
EV001341,SOP071-000639,2024-08-10,abierto
EV001342,SOP071-000640,2024-08-10,abierto
EV001343,SOP071-000640,2024-08-11,cerrado
EV001344,SOP071-000641,2024-08-10,abierto
EV001345,SOP071-000641,2024-08-11,cerrado
EV001346,SOP071-000642,2024-08-11,abierto
EV001347,SOP071-000642,2024-08-12,cerrado
EV001348,SOP071-000643,2024-08-11,abierto
EV001349,SOP071-000644,2024-08-11,abierto
EV001350,SOP071-000644,2024-08-12,cerrado
EV001351,SOP071-000645,2024-08-12,abierto
EV001352,SOP071-000645,2024-08-13,cerrado
EV001353,SOP071-000646,2024-08-12,abierto
EV001354,SOP071-000646,2024-08-13,cerrado
EV001355,SOP071-000647,2024-08-12,abierto
EV001356,SOP071-000647,2024-08-13,cerrado
EV001357,SOP071-000648,2024-08-13,abierto
EV001358,SOP071-000648,2024-08-14,cerrado
EV001359,SOP071-000649,2024-08-13,abierto
EV001360,SOP071-000649,2024-08-14,cerrado
EV001361,SOP071-000650,2024-08-13,abierto
EV001362,SOP071-000650,2024-08-14,cerrado
EV001363,SOP071-000650,2024-08-15,abierto
EV001364,SOP071-000650,2024-08-17,cerrado
EV001365,SOP071-000651,2024-08-14,abierto
EV001366,SOP071-000652,2024-08-14,abierto
EV001367,SOP071-000652,2024-08-15,cerrado
EV001368,SOP071-000653,2024-08-14,abierto
EV001369,SOP071-000653,2024-08-15,cerrado
EV001370,SOP071-000654,2024-08-15,abierto
EV001371,SOP071-000654,2024-08-16,cerrado
EV001372,SOP071-000655,2024-08-15,abierto
EV001373,SOP071-000655,2024-08-16,cerrado
EV001374,SOP071-000655,2024-08-17,abierto
EV001375,SOP071-000655,2024-08-19,cerrado
EV001376,SOP071-000656,2024-08-16,abierto
EV001377,SOP071-000656,2024-08-17,cerrado
EV001378,SOP071-000657,2024-08-16,abierto
EV001379,SOP071-000658,2024-08-16,abierto
EV001380,SOP071-000658,2024-08-17,cerrado
EV001381,SOP071-000659,2024-08-17,abierto
EV001382,SOP071-000659,2024-08-18,cerrado
EV001383,SOP071-000660,2024-08-17,abierto
EV001384,SOP071-000660,2024-08-18,cerrado
EV001385,SOP071-000661,2024-08-17,abierto
EV001386,SOP071-000661,2024-08-18,cerrado
EV001387,SOP071-000662,2024-08-18,abierto
EV001388,SOP071-000662,2024-08-19,cerrado
EV001389,SOP071-000662,2024-08-20,abierto
EV001390,SOP071-000662,2024-08-22,cerrado
EV001391,SOP071-000663,2024-08-18,abierto
EV001392,SOP071-000663,2024-08-19,cerrado
EV001393,SOP071-000664,2024-08-18,abierto
EV001394,SOP071-000665,2024-08-19,abierto
EV001395,SOP071-000665,2024-08-20,cerrado
EV001396,SOP071-000666,2024-08-19,abierto
EV001397,SOP071-000666,2024-08-20,cerrado
EV001398,SOP071-000666,2024-08-21,abierto
EV001399,SOP071-000666,2024-08-23,cerrado
EV001400,SOP071-000667,2024-08-19,abierto
EV001401,SOP071-000667,2024-08-20,cerrado
EV001402,SOP071-000668,2024-08-20,abierto
EV001403,SOP071-000668,2024-08-21,cerrado
EV001404,SOP071-000669,2024-08-20,abierto
EV001405,SOP071-000669,2024-08-21,cerrado
EV001406,SOP071-000670,2024-08-20,abierto
EV001407,SOP071-000670,2024-08-21,cerrado
EV001408,SOP071-000670,2024-08-22,abierto
EV001409,SOP071-000670,2024-08-24,cerrado
EV001410,SOP071-000671,2024-08-21,abierto
EV001411,SOP071-000671,2024-08-22,cerrado
EV001412,SOP071-000672,2024-08-21,abierto
EV001413,SOP071-000672,2024-08-26,cerrado
EV001414,SOP071-000673,2024-08-21,abierto
EV001415,SOP071-000673,2024-08-22,cerrado
EV001416,SOP071-000674,2024-08-22,abierto
EV001417,SOP071-000674,2024-08-23,cerrado
EV001418,SOP071-000675,2024-08-22,abierto
EV001419,SOP071-000676,2024-08-22,abierto
EV001420,SOP071-000676,2024-08-23,cerrado
EV001421,SOP071-000677,2024-08-23,abierto
EV001422,SOP071-000677,2024-08-24,cerrado
EV001423,SOP071-000678,2024-08-23,abierto
EV001424,SOP071-000678,2024-08-24,cerrado
EV001425,SOP071-000679,2024-08-24,abierto
EV001426,SOP071-000679,2024-08-25,cerrado
EV001427,SOP071-000680,2024-08-24,abierto
EV001428,SOP071-000680,2024-08-27,cerrado
EV001429,SOP071-000681,2024-08-24,abierto
EV001430,SOP071-000681,2024-08-25,cerrado
EV001431,SOP071-000682,2024-08-25,abierto
EV001432,SOP071-000683,2024-08-25,abierto
EV001433,SOP071-000683,2024-08-29,cerrado
EV001434,SOP071-000684,2024-08-25,abierto
EV001435,SOP071-000684,2024-08-26,cerrado
EV001436,SOP071-000685,2024-08-26,abierto
EV001437,SOP071-000685,2024-08-27,cerrado
EV001438,SOP071-000686,2024-08-26,abierto
EV001439,SOP071-000687,2024-08-26,abierto
EV001440,SOP071-000687,2024-08-27,cerrado
EV001441,SOP071-000688,2024-08-27,abierto
EV001442,SOP071-000689,2024-08-27,abierto
EV001443,SOP071-000689,2024-08-28,cerrado
EV001444,SOP071-000690,2024-08-27,abierto
EV001445,SOP071-000690,2024-08-28,cerrado
EV001446,SOP071-000691,2024-08-28,abierto
EV001447,SOP071-000691,2024-08-29,cerrado
EV001448,SOP071-000692,2024-08-28,abierto
EV001449,SOP071-000692,2024-08-29,cerrado
EV001450,SOP071-000692,2024-08-30,abierto
EV001451,SOP071-000692,2024-09-02,cerrado
EV001452,SOP071-000693,2024-08-28,abierto
EV001453,SOP071-000693,2024-08-30,cerrado
EV001454,SOP071-000694,2024-08-29,abierto
EV001455,SOP071-000694,2024-08-30,cerrado
EV001456,SOP071-000695,2024-08-29,abierto
EV001457,SOP071-000695,2024-08-30,cerrado
EV001458,SOP071-000696,2024-08-29,abierto
EV001459,SOP071-000696,2024-08-30,cerrado
EV001460,SOP071-000697,2024-08-30,abierto
EV001461,SOP071-000697,2024-08-31,cerrado
EV001462,SOP071-000698,2024-08-30,abierto
EV001463,SOP071-000699,2024-08-30,abierto
EV001464,SOP071-000699,2024-08-31,cerrado
EV001465,SOP071-000700,2024-08-31,abierto
EV001466,SOP071-000700,2024-09-01,cerrado
EV001467,SOP071-000701,2024-08-31,abierto
EV001468,SOP071-000701,2024-09-01,cerrado
EV001469,SOP071-000701,2024-09-02,abierto
EV001470,SOP071-000701,2024-09-04,cerrado
EV001471,SOP071-000702,2024-09-01,abierto
EV001472,SOP071-000702,2024-09-02,cerrado
EV001473,SOP071-000703,2024-09-01,abierto
EV001474,SOP071-000703,2024-09-02,cerrado
EV001475,SOP071-000704,2024-09-01,abierto
EV001476,SOP071-000704,2024-09-02,cerrado
EV001477,SOP071-000705,2024-09-02,abierto
EV001478,SOP071-000705,2024-09-03,cerrado
EV001479,SOP071-000705,2024-09-04,abierto
EV001480,SOP071-000705,2024-09-06,cerrado
EV001481,SOP071-000706,2024-09-02,abierto
EV001482,SOP071-000706,2024-09-03,cerrado
EV001483,SOP071-000707,2024-09-02,abierto
EV001484,SOP071-000707,2024-09-03,cerrado
EV001485,SOP071-000708,2024-09-03,abierto
EV001486,SOP071-000708,2024-09-04,cerrado
EV001487,SOP071-000708,2024-09-05,abierto
EV001488,SOP071-000708,2024-09-07,cerrado
EV001489,SOP071-000709,2024-09-03,abierto
EV001490,SOP071-000709,2024-09-04,cerrado
EV001491,SOP071-000710,2024-09-03,abierto
EV001492,SOP071-000711,2024-09-04,abierto
EV001493,SOP071-000711,2024-09-05,cerrado
EV001494,SOP071-000712,2024-09-04,abierto
EV001495,SOP071-000712,2024-09-05,cerrado
EV001496,SOP071-000713,2024-09-04,abierto
EV001497,SOP071-000713,2024-09-06,cerrado
EV001498,SOP071-000714,2024-09-05,abierto
EV001499,SOP071-000714,2024-09-06,cerrado
EV001500,SOP071-000715,2024-09-05,abierto
EV001501,SOP071-000715,2024-09-06,cerrado
EV001502,SOP071-000715,2024-09-07,abierto
EV001503,SOP071-000715,2024-09-09,cerrado
EV001504,SOP071-000716,2024-09-05,abierto
EV001505,SOP071-000716,2024-09-07,cerrado
EV001506,SOP071-000717,2024-09-06,abierto
EV001507,SOP071-000717,2024-09-07,cerrado
EV001508,SOP071-000717,2024-09-08,abierto
EV001509,SOP071-000717,2024-09-11,cerrado
EV001510,SOP071-000718,2024-09-06,abierto
EV001511,SOP071-000718,2024-09-07,cerrado
EV001512,SOP071-000719,2024-09-06,abierto
EV001513,SOP071-000719,2024-09-07,cerrado
EV001514,SOP071-000720,2024-09-07,abierto
EV001515,SOP071-000720,2024-09-08,cerrado
EV001516,SOP071-000721,2024-09-07,abierto
EV001517,SOP071-000721,2024-09-08,cerrado
EV001518,SOP071-000722,2024-09-07,abierto
EV001519,SOP071-000722,2024-09-08,cerrado
EV001520,SOP071-000723,2024-09-08,abierto
EV001521,SOP071-000723,2024-09-09,cerrado
EV001522,SOP071-000724,2024-09-08,abierto
EV001523,SOP071-000724,2024-09-09,cerrado
EV001524,SOP071-000724,2024-09-10,abierto
EV001525,SOP071-000724,2024-09-12,cerrado
EV001526,SOP071-000725,2024-09-09,abierto
EV001527,SOP071-000725,2024-09-10,cerrado
EV001528,SOP071-000726,2024-09-09,abierto
EV001529,SOP071-000727,2024-09-09,abierto
EV001530,SOP071-000727,2024-09-10,cerrado
EV001531,SOP071-000728,2024-09-10,abierto
EV001532,SOP071-000728,2024-09-11,cerrado
EV001533,SOP071-000729,2024-09-10,abierto
EV001534,SOP071-000729,2024-09-12,cerrado
EV001535,SOP071-000730,2024-09-10,abierto
EV001536,SOP071-000730,2024-09-11,cerrado
EV001537,SOP071-000731,2024-09-11,abierto
EV001538,SOP071-000731,2024-09-12,cerrado
EV001539,SOP071-000732,2024-09-11,abierto
EV001540,SOP071-000732,2024-09-13,cerrado
EV001541,SOP071-000733,2024-09-11,abierto
EV001542,SOP071-000733,2024-09-12,cerrado
EV001543,SOP071-000734,2024-09-12,abierto
EV001544,SOP071-000735,2024-09-12,abierto
EV001545,SOP071-000735,2024-09-13,cerrado
EV001546,SOP071-000736,2024-09-12,abierto
EV001547,SOP071-000736,2024-09-13,cerrado
EV001548,SOP071-000737,2024-09-13,abierto
EV001549,SOP071-000737,2024-09-15,cerrado
EV001550,SOP071-000738,2024-09-13,abierto
EV001551,SOP071-000738,2024-09-14,cerrado
EV001552,SOP071-000739,2024-09-13,abierto
EV001553,SOP071-000740,2024-09-14,abierto
EV001554,SOP071-000740,2024-09-15,cerrado
EV001555,SOP071-000741,2024-09-14,abierto
EV001556,SOP071-000741,2024-09-15,cerrado
EV001557,SOP071-000742,2024-09-14,abierto
EV001558,SOP071-000742,2024-09-15,cerrado
EV001559,SOP071-000743,2024-09-15,abierto
EV001560,SOP071-000743,2024-09-16,cerrado
EV001561,SOP071-000744,2024-09-15,abierto
EV001562,SOP071-000744,2024-09-16,cerrado
EV001563,SOP071-000745,2024-09-15,abierto
EV001564,SOP071-000746,2024-09-16,abierto
EV001565,SOP071-000746,2024-09-17,cerrado
EV001566,SOP071-000747,2024-09-16,abierto
EV001567,SOP071-000747,2024-09-17,cerrado
EV001568,SOP071-000748,2024-09-17,abierto
EV001569,SOP071-000748,2024-09-18,cerrado
EV001570,SOP071-000749,2024-09-17,abierto
EV001571,SOP071-000749,2024-09-18,cerrado
EV001572,SOP071-000750,2024-09-17,abierto
EV001573,SOP071-000750,2024-09-18,cerrado
EV001574,SOP071-000751,2024-09-18,abierto
EV001575,SOP071-000751,2024-09-19,cerrado
EV001576,SOP071-000752,2024-09-18,abierto
EV001577,SOP071-000752,2024-09-19,cerrado
EV001578,SOP071-000753,2024-09-18,abierto
EV001579,SOP071-000754,2024-09-19,abierto
EV001580,SOP071-000754,2024-09-20,cerrado
EV001581,SOP071-000755,2024-09-19,abierto
EV001582,SOP071-000755,2024-09-20,cerrado
EV001583,SOP071-000756,2024-09-19,abierto
EV001584,SOP071-000757,2024-09-20,abierto
EV001585,SOP071-000757,2024-09-21,cerrado
EV001586,SOP071-000758,2024-09-20,abierto
EV001587,SOP071-000758,2024-09-21,cerrado
EV001588,SOP071-000759,2024-09-20,abierto
EV001589,SOP071-000759,2024-09-21,cerrado
EV001590,SOP071-000760,2024-09-21,abierto
EV001591,SOP071-000760,2024-09-22,cerrado
EV001592,SOP071-000761,2024-09-21,abierto
EV001593,SOP071-000761,2024-09-22,cerrado
EV001594,SOP071-000762,2024-09-21,abierto
EV001595,SOP071-000762,2024-09-22,cerrado
EV001596,SOP071-000763,2024-09-22,abierto
EV001597,SOP071-000764,2024-09-22,abierto
EV001598,SOP071-000765,2024-09-22,abierto
EV001599,SOP071-000765,2024-09-23,cerrado
EV001600,SOP071-000766,2024-09-23,abierto
EV001601,SOP071-000766,2024-09-24,cerrado
EV001602,SOP071-000767,2024-09-23,abierto
EV001603,SOP071-000767,2024-09-24,cerrado
EV001604,SOP071-000768,2024-09-23,abierto
EV001605,SOP071-000768,2024-09-25,cerrado
EV001606,SOP071-000769,2024-09-24,abierto
EV001607,SOP071-000769,2024-09-25,cerrado
EV001608,SOP071-000770,2024-09-24,abierto
EV001609,SOP071-000771,2024-09-25,abierto
EV001610,SOP071-000771,2024-09-26,cerrado
EV001611,SOP071-000771,2024-09-27,abierto
EV001612,SOP071-000771,2024-09-29,cerrado
EV001613,SOP071-000772,2024-09-25,abierto
EV001614,SOP071-000772,2024-09-26,cerrado
EV001615,SOP071-000773,2024-09-25,abierto
EV001616,SOP071-000773,2024-09-26,cerrado
EV001617,SOP071-000774,2024-09-26,abierto
EV001618,SOP071-000774,2024-09-27,cerrado
EV001619,SOP071-000775,2024-09-26,abierto
EV001620,SOP071-000775,2024-09-28,cerrado
EV001621,SOP071-000776,2024-09-26,abierto
EV001622,SOP071-000776,2024-09-27,cerrado
EV001623,SOP071-000776,2024-09-28,abierto
EV001624,SOP071-000776,2024-09-30,cerrado
EV001625,SOP071-000777,2024-09-27,abierto
EV001626,SOP071-000777,2024-09-28,cerrado
EV001627,SOP071-000777,2024-09-29,abierto
EV001628,SOP071-000777,2024-10-01,cerrado
EV001629,SOP071-000778,2024-09-27,abierto
EV001630,SOP071-000778,2024-09-28,cerrado
EV001631,SOP071-000779,2024-09-27,abierto
EV001632,SOP071-000779,2024-09-28,cerrado
EV001633,SOP071-000780,2024-09-28,abierto
EV001634,SOP071-000780,2024-09-29,cerrado
EV001635,SOP071-000781,2024-09-28,abierto
EV001636,SOP071-000781,2024-09-29,cerrado
EV001637,SOP071-000782,2024-09-28,abierto
EV001638,SOP071-000782,2024-09-29,cerrado
EV001639,SOP071-000783,2024-09-29,abierto
EV001640,SOP071-000783,2024-09-30,cerrado
EV001641,SOP071-000784,2024-09-29,abierto
EV001642,SOP071-000785,2024-09-29,abierto
EV001643,SOP071-000785,2024-09-30,cerrado
