registro_id,fecha,equipo,canal,prioridad,minutos_resolucion,estado,reabierto
SOP091-000912,2024-05-27,E3,telefono,normal,412.6,cerrado,0
SOP091-000913,2024-05-28,E1,telefono,normal,514.2,cerrado,0
SOP091-000914,2024-05-28,E2,correo,normal,,cerrado,0
SOP091-000915,2024-05-28,E3,correo,alta,,abierto,0
SOP091-000916,2024-05-28,E1,telefono,alta,169.7,cerrado,0
SOP091-000917,2024-05-28,E2,correo,baja,201.0,cerrado,0
SOP091-000918,2024-05-28,E3,web,normal,1105.7,cerrado,0
SOP091-000919,2024-05-29,E1,telefono,normal,541.9,cerrado,0
SOP091-000920,2024-05-29,E2,web,normal,533.9,cerrado,0
SOP091-000921,2024-05-29,E3,web,alta,8293.0,cerrado,1
SOP091-000922,2024-05-29,E1,telefono,normal,1912.0,cerrado,0
SOP091-000923,2024-05-29,E2,correo,normal,830.5,cerrado,0
SOP091-000924,2024-05-29,E3,correo,alta,,abierto,0
SOP091-000925,2024-05-30,E1,web,alta,285.7,cerrado,0
SOP091-000926,2024-05-30,E2,telefono,baja,1394.1,cerrado,0
SOP091-000927,2024-05-30,E3,telefono,normal,,abierto,0
SOP091-000928,2024-05-30,E1,correo,baja,345.6,cerrado,0
SOP091-000929,2024-05-30,E2,telefono,normal,1199.4,cerrado,0
SOP091-000930,2024-05-30,E3,telefono,baja,1355.1,cerrado,0
SOP091-000931,2024-05-31,E1,web,alta,387.3,cerrado,0
SOP091-000932,2024-05-31,E2,correo,alta,1066.0,cerrado,0
SOP091-000933,2024-05-31,E3,correo,baja,636.1,cerrado,0
SOP091-000934,2024-05-31,E1,correo,baja,292.2,cerrado,0
SOP091-000935,2024-05-31,E2,web,alta,737.5,cerrado,0
SOP091-000936,2024-05-31,E3,correo,normal,469.7,cerrado,0
SOP091-000937,2024-06-01,E1,correo,normal,441.2,cerrado,0
SOP091-000938,2024-06-01,E2,correo,baja,1115.4,cerrado,0
SOP091-000939,2024-06-01,E3,web,baja,821.7,cerrado,0
SOP091-000940,2024-06-01,E1,correo,baja,4453.9,cerrado,1
SOP091-000941,2024-06-01,E2,correo,normal,,abierto,0
SOP091-000942,2024-06-01,E3,web,normal,1268.0,cerrado,0
SOP091-000943,2024-06-02,E1,correo,normal,119.2,cerrado,0
SOP091-000944,2024-06-02,E2,telefono,normal,645.4,cerrado,0
SOP091-000945,2024-06-02,E3,telefono,alta,4384.9,cerrado,1
SOP091-000946,2024-06-02,E1,web,normal,1245.2,cerrado,0
SOP091-000947,2024-06-02,E2,web,baja,170.5,cerrado,0
SOP091-000948,2024-06-02,E3,web,baja,2612.0,cerrado,0
SOP091-000949,2024-06-02,E1,web,normal,2712.1,cerrado,0
SOP091-000950,2024-06-03,E2,correo,baja,283.6,cerrado,0
SOP091-000951,2024-06-03,E3,telefono,normal,850.3,cerrado,0
SOP091-000952,2024-06-03,E1,telefono,baja,4472.5,cerrado,1
SOP091-000953,2024-06-03,E2,correo,normal,1542.6,cerrado,0
SOP091-000954,2024-06-03,E3,telefono,alta,475.7,cerrado,0
SOP091-000955,2024-06-03,E1,web,normal,945.4,cerrado,0
SOP091-000956,2024-06-04,E2,web,alta,899.8,cerrado,0
SOP091-000957,2024-06-04,E3,correo,normal,,abierto,0
SOP091-000958,2024-06-04,E1,telefono,baja,241.2,cerrado,0
SOP091-000959,2024-06-04,E2,telefono,baja,,abierto,0
SOP091-000960,2024-06-04,E3,correo,baja,4908.3,cerrado,1
SOP091-000961,2024-06-04,E1,web,normal,410.2,cerrado,0
SOP091-000962,2024-06-05,E2,telefono,normal,5972.3,cerrado,1
SOP091-000963,2024-06-05,E3,web,baja,,abierto,0
SOP091-000964,2024-06-05,E1,web,normal,135.6,cerrado,0
SOP091-000965,2024-06-05,E2,correo,alta,577.0,cerrado,0
SOP091-000966,2024-06-05,E3,telefono,normal,,abierto,0
SOP091-000967,2024-06-05,E1,correo,alta,219.1,cerrado,0
SOP091-000968,2024-06-06,E2,correo,alta,,abierto,0
SOP091-000969,2024-06-06,E3,correo,normal,281.8,cerrado,0
SOP091-000970,2024-06-06,E1,telefono,alta,345.1,cerrado,0
SOP091-000971,2024-06-06,E2, TELEFONO ,normal,782.9,cerrado,0
SOP091-000972,2024-06-06,E3,telefono,normal,1519.9,cerrado,0
SOP091-000973,2024-06-06,E1,web,normal,669.4,cerrado,0
SOP091-000974,2024-06-07,E2,web,normal,548.5,cerrado,0
SOP091-000975,2024-06-07,E3,correo,alta,837.1,cerrado,0
SOP091-000976,2024-06-07,E1,telefono,alta,384.5,cerrado,0
SOP091-000977,2024-06-07,E2,correo,alta,166.3,cerrado,0
SOP091-000978,2024-06-07,E3,web,normal,757.5,cerrado,0
SOP091-000979,2024-06-07,E1,telefono,alta,328.4,cerrado,0
SOP091-000980,2024-06-08,E2,telefono,normal,412.0,cerrado,0
SOP091-000981,2024-06-08,E3,web,baja,273.0,cerrado,0
SOP091-000982,2024-06-08,E1,correo,baja,4514.6,cerrado,1
SOP091-000983,2024-06-08,E2,telefono,normal,1276.4,cerrado,0
SOP091-000984,2024-06-08,E3,telefono,normal,6115.7,cerrado,1
SOP091-000985,2024-06-08,E1,correo,baja,278.4,cerrado,0
SOP091-000986,2024-06-09,E2,telefono,baja,904.5,cerrado,0
SOP091-000987,2024-06-09,E3,correo,baja,4138.0,cerrado,0
SOP091-000988,2024-06-09,E1,telefono,alta,241.4,cerrado,0
SOP091-000989,2024-06-09,E2,web,baja,678.6,cerrado,0
SOP091-000990,2024-06-09,E3,web,baja,6341.1,cerrado,1
SOP091-000991,2024-06-09,E1,web,normal,151.1,cerrado,0
SOP091-000992,2024-06-09,E2,correo,baja,6258.1,cerrado,1
SOP091-000993,2024-06-10,E3,correo,baja,2756.3,cerrado,0
SOP091-000994,2024-06-10,E1,telefono,baja,405.8,cerrado,0
SOP091-000995,2024-06-10,E2,web,alta,416.7,cerrado,0
SOP091-000996,2024-06-10,E3,telefono,alta,534.8,cerrado,0
SOP091-000997,2024-06-10,E1,correo,alta,,cerrado,0
SOP091-000998,2024-06-10,E2,web,normal,218.5,cerrado,0
SOP091-000999,2024-06-11,E3,web,normal,2084.9,cerrado,0
SOP091-001000,2024-06-11,E1,correo,normal,454.7,cerrado,0
SOP091-001001,2024-06-11,E2,web,normal,749.4,cerrado,0
SOP091-001002,2024-06-11,E3,telefono,baja,1275.3,cerrado,0
SOP091-001003,2024-06-11,E1,telefono,alta,293.9,cerrado,0
SOP091-001004,2024-06-11,E2,correo,alta,1346.5,cerrado,0
SOP091-001005,2024-06-12,E3,web,normal,2070.4,cerrado,0
SOP091-001006,2024-06-12,E1,correo,alta,259.3,cerrado,0
SOP091-001007,2024-06-12,E2,telefono,normal,1646.8,cerrado,0
SOP091-001008,2024-06-12,E3,correo,alta,310.0,cerrado,0
SOP091-001009,2024-06-12,E1,telefono,baja,333.4,cerrado,0
SOP091-001010,2024-06-12,E2,telefono,alta,636.1,cerrado,0
SOP091-001011,2024-06-13,E3,web,normal,,abierto,0
SOP091-001012,2024-06-13,E1,correo,baja,285.4,cerrado,0
SOP091-001013,2024-06-13,E2,telefono,normal,170.1,cerrado,0
SOP091-001014,2024-06-13,E3,correo,normal,5069.7,cerrado,1
SOP091-001015,2024-06-13,E1,web,baja,167.0,cerrado,0
SOP091-001016,2024-06-13,E2,telefono,alta,497.8,cerrado,0
SOP091-001017,2024-06-14,E3,correo,normal,429.8,cerrado,0
SOP091-001018,2024-06-14,E1,telefono,normal,,abierto,0
SOP091-001019,2024-06-14,E2,telefono,baja,,abierto,0
SOP091-001020,2024-06-14,E3,web,baja,2383.0,cerrado,0
SOP091-001021,2024-06-14,E1,web,alta,983.3,cerrado,0
SOP091-001022,2024-06-14,E2,correo,baja,602.2,cerrado,0
SOP091-001023,2024-06-15,E3,web,alta,420.6,cerrado,0
SOP091-001024,2024-06-15,E1,telefono,baja,3261.3,cerrado,0
SOP091-001025,2024-06-15,E2,telefono,alta,699.2,cerrado,0
SOP091-001026,2024-06-15,E3,web,normal,,abierto,0
SOP091-001027,2024-06-15,E1,correo,baja,113.2,cerrado,0
SOP091-001028,2024-06-15,E2,correo,normal,607.6,cerrado,0
SOP091-001029,2024-06-15,E3,correo,normal,,abierto,0
SOP091-001030,2024-06-16,E1,telefono,normal,768.0,cerrado,0
SOP091-001031,2024-06-16,E2,web,alta,259.7,cerrado,0
SOP091-001032,2024-06-16,E3,web,baja,,abierto,0
SOP091-001033,2024-06-16,E1,correo,alta,329.7,cerrado,0
SOP091-001034,2024-06-16,E2,web,alta,183.5,cerrado,0
SOP091-001035,2024-06-16,E3,telefono,baja,219.3,cerrado,0
SOP091-001036,2024-06-17,E1,web,alta,148.8,cerrado,0
SOP091-001037,2024-06-17,E2,correo,normal,187.1,cerrado,0
SOP091-001038,2024-06-17,E3,correo,alta,941.6,cerrado,0
SOP091-001039,2024-06-17,E1,correo,normal,344.7,cerrado,0
SOP091-001040,2024-06-17,E2,web,baja,171.2,cerrado,0
SOP091-001041,2024-06-17,E3,web,alta,107.1,cerrado,0
SOP091-001042,2024-06-18,E1,telefono,alta,537.3,cerrado,0
SOP091-001043,2024-06-18,E2,correo,alta,,abierto,0
SOP091-001044,2024-06-18,E3,correo,baja,,abierto,0
SOP091-001045,2024-06-18,E1,correo,baja,1271.7,cerrado,0
SOP091-001046,2024-06-18,E2,correo,normal,1252.8,cerrado,0
SOP091-001047,2024-06-18,E3,telefono,alta,2065.9,cerrado,0
SOP091-001048,2024-06-19,E1,telefono,alta,835.8,cerrado,0
SOP091-001049,2024-06-19,E2,web,baja,425.6,cerrado,0
SOP091-001050,2024-06-19,E3,correo,baja,,abierto,0
SOP091-001051,2024-06-19,E1,telefono,normal,253.2,cerrado,0
SOP091-001052,2024-06-19,E2,telefono,normal,116.3,cerrado,0
SOP091-001053,2024-06-19,E3,telefono,normal,,abierto,0
SOP091-001054,2024-06-20,E1,telefono,alta,176.9,cerrado,0
SOP091-001055,2024-06-20,E2,telefono,alta,,abierto,0
SOP091-001056,2024-06-20,E3,correo,normal,"891,5",cerrado,0
SOP091-001057,2024-06-20,E1,web,normal,1923.8,cerrado,0
SOP091-001058,2024-06-20,E2,correo,normal,,abierto,0
SOP091-001059,2024-06-20,E3,correo,normal,,abierto,0
SOP091-001060,2024-06-21,E1,web,normal,49.4,cerrado,0
SOP091-001061,2024-06-21,E2,telefono,normal,450.2,cerrado,0
SOP091-001062,2024-06-21,E3,correo,normal,,abierto,0
SOP091-001063,2024-06-21,E1,correo,normal,971.2,cerrado,0
SOP091-001064,2024-06-21,E2,telefono,baja,373.1,cerrado,0
SOP091-001065,2024-06-21,E3,telefono,normal,1574.9,cerrado,0
SOP091-001066,2024-06-22,E1,telefono,normal,684.8,cerrado,0
SOP091-001067,2024-06-22,E2,telefono,normal,4688.4,cerrado,1
SOP091-001068,2024-06-22,E3, CORREO ,alta,1429.8,cerrado,0
SOP091-001069,2024-06-22,E1,correo,baja,761.6,cerrado,0
SOP091-001070,2024-06-22,E2,correo,baja,682.6,cerrado,0
SOP091-001071,2024-06-22,E3,telefono,normal,5478.4,cerrado,1
SOP091-001072,2024-06-22,E1,web,baja,121.1,cerrado,0
SOP091-001073,2024-06-23,E2,telefono,baja,295.2,cerrado,0
SOP091-001074,2024-06-23,E3,correo,alta,273.8,cerrado,0
SOP091-001075,2024-06-23,E1,web,baja,,abierto,0
SOP091-001076,2024-06-23,E2,telefono,normal,449.3,cerrado,0
SOP091-001077,2024-06-23,E3,web,alta,4741.7,cerrado,1
SOP091-001078,2024-06-23,E1,correo,baja,,abierto,0
SOP091-001079,2024-06-24,E2,web,alta,,abierto,0
SOP091-001080,2024-06-24,E3,telefono,alta,,cerrado,0
SOP091-001081,2024-06-24,E1,web,baja,,abierto,0
SOP091-001082,2024-06-24,E2,correo,alta,155.7,cerrado,0
SOP091-001083,2024-06-24,E3,web,alta,1312.6,cerrado,0
SOP091-001084,2024-06-24,E1,telefono,normal,4401.8,cerrado,1
SOP091-001085,2024-06-25,E2,correo,alta,371.8,cerrado,0
SOP091-001086,2024-06-25,E3,web,normal,929.7,cerrado,0
SOP091-001087,2024-06-25,E1,web,baja,311.1,cerrado,0
SOP091-001088,2024-06-25,E2,correo,alta,663.0,cerrado,0
SOP091-001089,2024-06-25,E3,telefono,normal,1239.2,cerrado,0
SOP091-001090,2024-06-25,E1,telefono,alta,,abierto,0
SOP091-001091,2024-06-26,E2,web,alta,694.2,cerrado,0
SOP091-001092,2024-06-26,E3,correo,normal,597.3,cerrado,0
SOP091-001093,2024-06-26,E1,telefono,baja,618.9,cerrado,0
SOP091-001094,2024-06-26,E2,telefono,alta,181.7,cerrado,0
SOP091-001095,2024-06-26,E3,correo,normal,668.7,cerrado,0
SOP091-001096,2024-06-26,E1,telefono,alta,175.1,cerrado,0
SOP091-001097,2024-06-27,E2,correo,alta,,abierto,0
SOP091-001098,2024-06-27,E3,correo,normal,,abierto,0
SOP091-001099,2024-06-27,E1,web,normal,89.2,cerrado,0
SOP091-001100,2024-06-27,E2,correo,alta,182.9,cerrado,0
SOP091-001101,2024-06-27,E3,correo,normal,4937.0,cerrado,1
SOP091-001102,2024-06-27,E1,telefono,normal,,abierto,0
SOP091-001103,2024-06-28,E2,correo,normal,1018.1,cerrado,0
SOP091-001104,2024-06-28,E3,correo,baja,5730.4,cerrado,1
SOP091-001105,2024-06-28,E1,correo,normal,235.0,cerrado,0
SOP091-001106,2024-06-28,E2,telefono,normal,4476.8,cerrado,1
SOP091-001107,2024-06-28,E3,correo,normal,4849.3,cerrado,1
SOP091-001108,2024-06-28,E1,web,normal,132.0,cerrado,0
SOP091-001109,2024-06-28,E2,telefono,alta,,abierto,0
SOP091-001110,2024-06-29,E3,telefono,baja,451.6,cerrado,0
SOP091-001111,2024-06-29,E1,telefono,normal,4749.2,cerrado,1
SOP091-001112,2024-06-29,E2,correo,baja,916.4,cerrado,0
SOP091-001113,2024-06-29,E3,correo,baja,736.3,cerrado,0
SOP091-001114,2024-06-29,E1,web,normal,180.8,cerrado,0
SOP091-001115,2024-06-29,E2,web,baja,,abierto,0
SOP091-001116,2024-06-30,E3,correo,baja,256.9,cerrado,0
SOP091-001117,2024-06-30,E1,correo,normal,328.5,cerrado,0
SOP091-001118,2024-06-30,E2,correo,normal,1717.7,cerrado,0
SOP091-001119,2024-06-30,E3,telefono,normal,829.4,cerrado,0
SOP091-001120,2024-06-30,E1,telefono,baja,5127.8,cerrado,1
SOP091-001121,2024-06-30,E2,web,normal,517.6,cerrado,0
SOP091-001122,2024-07-01,E3,telefono,baja,200.3,cerrado,0
SOP091-001123,2024-07-01,E1,web,alta,4528.3,cerrado,1
SOP091-001124,2024-07-01,E2,web,normal,4384.4,cerrado,0
SOP091-001125,2024-07-01,E3,web,alta,201.2,cerrado,0
SOP091-001126,2024-07-01,E1,telefono,alta,364.6,cerrado,0
SOP091-001127,2024-07-01,E2,telefono,baja,204.8,cerrado,0
SOP091-001128,2024-07-02,E3,correo,alta,311.5,cerrado,0
SOP091-001129,2024-07-02,E1,correo,alta,5509.9,cerrado,0
SOP091-001130,2024-07-02,E2,correo,baja,1028.9,cerrado,0
SOP091-001131,2024-07-02,E3,telefono,baja,522.6,cerrado,0
SOP091-001132,2024-07-02,E1,correo,normal,120.4,cerrado,0
SOP091-001133,2024-07-02,E2,web,alta,276.3,cerrado,0
SOP091-001134,2024-07-03,E3,correo,baja,407.3,cerrado,0
SOP091-001135,2024-07-03,E1,web,normal,556.4,cerrado,0
SOP091-001136,2024-07-03,E2,web,normal,399.3,cerrado,0
SOP091-001137,2024-07-03,E3,web,baja,1215.0,cerrado,0
SOP091-001138,2024-07-03,E1,web,normal,1264.8,cerrado,0
SOP091-001139,2024-07-03,E2,correo,baja,228.5,cerrado,0
SOP091-001140,2024-07-04,E3,telefono,baja,2898.3,cerrado,0
SOP091-001141,2024-07-04,E1,web,baja,,abierto,0
SOP091-001142,2024-07-04,E2,telefono,normal,,abierto,0
SOP091-001143,2024-07-04,E3,correo,normal,726.3,cerrado,0
SOP091-001144,2024-07-04,E1,telefono,baja,5821.3,cerrado,1
SOP091-001145,2024-07-04,E2,web,normal,313.5,cerrado,0
SOP091-001146,2024-07-04,E3,correo,alta,417.6,cerrado,0
SOP091-001147,2024-07-05,E1,correo,normal,1102.1,cerrado,0
SOP091-001148,2024-07-05,E2,telefono,normal,342.9,cerrado,0
SOP091-001149,2024-07-05,E3,telefono,alta,919.8,cerrado,0
SOP091-001150,2024-07-05,E1,correo,normal,129.0,cerrado,0
SOP091-001151,2024-07-05,E2,telefono,baja,300.0,cerrado,0
SOP091-001152,2024-07-05,E3,telefono,normal,4870.6,cerrado,0
SOP091-001153,2024-07-06,E1,web,baja,103.7,cerrado,0
SOP091-001154,2024-07-06,E2,web,normal,119.0,cerrado,0
SOP091-001155,2024-07-06,E3,telefono,alta,679.7,cerrado,0
SOP091-001156,2024-07-06,E1,telefono,normal,1023.6,cerrado,0
SOP091-001157,2024-07-06,E2,web,baja,,abierto,0
SOP091-001158,2024-07-06,E3,telefono,normal,,abierto,0
SOP091-001159,2024-07-07,E1,correo,normal,988.2,cerrado,0
SOP091-001160,2024-07-07,E2,web,baja,,abierto,0
SOP091-001161,2024-07-07,E3,correo,normal,246.2,cerrado,0
SOP091-001162,2024-07-07,E1,correo,normal,4853.7,cerrado,1
SOP091-001163,2024-07-07,E2,correo,baja,,cerrado,0
SOP091-001164,2024-07-07,E3,web,normal,198.4,cerrado,0
SOP091-001165,2024-07-08,E1, CORREO ,baja,397.5,cerrado,0
SOP091-001166,2024-07-08,E2,web,alta,427.6,cerrado,0
SOP091-001167,2024-07-08,E3,telefono,alta,1175.8,cerrado,0
SOP091-001168,2024-07-08,E1,correo,alta,5016.6,cerrado,1
SOP091-001169,2024-07-08,E2,correo,baja,472.4,cerrado,0
SOP091-001170,2024-07-08,E3,web,normal,700.0,cerrado,0
SOP091-001171,2024-07-09,E1,correo,normal,,abierto,0
SOP091-001172,2024-07-09,E2,web,normal,262.8,cerrado,0
SOP091-001173,2024-07-09,E3,web,baja,845.1,cerrado,0
SOP091-001174,2024-07-09,E1,correo,normal,112.5,cerrado,0
SOP091-001175,2024-07-09,E2,web,normal,1158.0,cerrado,0
SOP091-001176,2024-07-09,E3,web,alta,164.3,cerrado,0
SOP091-001177,2024-07-10,E1,web,normal,,abierto,0
SOP091-001178,2024-07-10,E2,web,baja,5254.9,cerrado,1
SOP091-001179,2024-07-10,E3,telefono,alta,1250.6,cerrado,0
SOP091-001180,2024-07-10,E1,correo,normal,442.0,cerrado,0
SOP091-001181,2024-07-10,E2,correo,baja,2155.2,cerrado,0
SOP091-001182,2024-07-10,E3,correo,normal,2931.9,cerrado,0
SOP091-001183,2024-07-11,E1,web,baja,7334.5,cerrado,0
SOP091-001184,2024-07-11,E2,web,normal,,abierto,0
SOP091-001185,2024-07-11,E3,telefono,normal,228.0,cerrado,0
SOP091-001186,2024-07-11,E1,correo,alta,135.0,cerrado,0
SOP091-001187,2024-07-11,E2,web,alta,,abierto,0
SOP091-001188,2024-07-11,E3,telefono,baja,4747.2,cerrado,1
SOP091-001189,2024-07-11,E1,correo,baja,377.8,cerrado,0
SOP091-001190,2024-07-12,E2,telefono,alta,,abierto,0
SOP091-001191,2024-07-12,E3,web,alta,1386.8,cerrado,0
SOP091-001192,2024-07-12,E1,telefono,normal,267.8,cerrado,0
SOP091-001193,2024-07-12,E2,telefono,normal,512.0,cerrado,0
SOP091-001194,2024-07-12,E3,telefono,alta,878.1,cerrado,0
SOP091-001195,2024-07-12,E1,web,baja,1389.3,cerrado,0
SOP091-001196,2024-07-13,E2,telefono,baja,479.5,cerrado,0
SOP091-001197,2024-07-13,E3,telefono,alta,280.4,cerrado,0
SOP091-001198,2024-07-13,E1,web,normal,404.3,cerrado,0
SOP091-001199,2024-07-13,E2,telefono,alta,5323.3,cerrado,1
SOP091-001200,2024-07-13,E3,telefono,normal,1473.5,cerrado,0
SOP091-001201,2024-07-13,E1,web,normal,398.2,cerrado,0
SOP091-001202,2024-07-14,E2,web,normal,,abierto,0
SOP091-001203,2024-07-14,E3,correo,normal,314.2,cerrado,0
SOP091-001204,2024-07-14,E1,web,normal,516.2,cerrado,0
SOP091-001205,2024-07-14,E2,correo,baja,,abierto,0
SOP091-001206,2024-07-14,E3,correo,normal,750.0,cerrado,0
SOP091-001207,2024-07-14,E1,telefono,normal,385.9,cerrado,0
SOP091-001208,2024-07-15,E2,web,normal,627.7,cerrado,0
SOP091-001209,2024-07-15,E3,web,normal,472.6,cerrado,0
SOP091-001210,2024-07-15,E1,correo,alta,241.0,cerrado,0
SOP091-001211,2024-07-15,E2,correo,alta,4612.8,cerrado,1
SOP091-001212,2024-07-15,E3,web,baja,623.7,cerrado,0
SOP091-001213,2024-07-15,E1,telefono,alta,,abierto,0
SOP091-001214,2024-07-16,E2,telefono,normal,377.3,cerrado,0
SOP091-001215,2024-07-16,E3,telefono,alta,,abierto,0
SOP091-001216,2024-07-16,E1,telefono,normal,203.4,cerrado,0
SOP091-001217,2024-07-16,E2,telefono,normal,378.7,cerrado,0
SOP091-001218,2024-07-16,E3,telefono,baja,832.8,cerrado,0
SOP091-001219,2024-07-16,E1,correo,baja,4600.8,cerrado,1
SOP091-001220,2024-07-17,E2,correo,alta,1243.7,cerrado,0
SOP091-001221,2024-07-17,E3,correo,normal,946.2,cerrado,0
SOP091-001222,2024-07-17,E1,web,normal,231.2,cerrado,0
SOP091-001223,2024-07-17,E2,telefono,alta,591.4,cerrado,0
SOP091-001224,2024-07-17,E3,web,normal,623.9,cerrado,0
SOP091-001225,2024-07-17,E1,telefono,baja,610.5,cerrado,0
SOP091-001226,2024-07-17,E2,web,normal,5001.8,cerrado,1
SOP091-001227,2024-07-18,E3,telefono,normal,559.2,cerrado,0
SOP091-001228,2024-07-18,E1,telefono,normal,,abierto,0
SOP091-001229,2024-07-18,E2,telefono,normal,5229.8,cerrado,1
SOP091-001230,2024-07-18,E3,correo,baja,,abierto,0
SOP091-001231,2024-07-18,E1,web,baja,4950.8,cerrado,1
SOP091-001232,2024-07-18,E2,telefono,baja,339.0,cerrado,0
SOP091-001233,2024-07-19,E3,web,baja,629.2,cerrado,0
SOP091-001234,2024-07-19,E1,correo,alta,561.4,cerrado,0
SOP091-001235,2024-07-19,E2,correo,baja,413.0,cerrado,0
SOP091-001236,2024-07-19,E3,telefono,normal,7905.9,cerrado,1
SOP091-001237,2024-07-19,E1,web,baja,,abierto,0
SOP091-001238,2024-07-19,E2,web,normal,,abierto,0
SOP091-001239,2024-07-20,E3,web,normal,1096.6,cerrado,0
SOP091-001240,2024-07-20,E1,web,normal,756.0,cerrado,0
SOP091-001241,2024-07-20,E2,correo,baja,411.9,cerrado,0
SOP091-001242,2024-07-20,E3,correo,normal,167.4,cerrado,0
SOP091-001243,2024-07-20,E1,telefono,normal,749.6,cerrado,0
SOP091-001244,2024-07-20,E2,telefono,baja,455.1,cerrado,0
SOP091-001245,2024-07-21,E3,web,normal,369.8,cerrado,0
SOP091-001246,2024-07-21,E1,correo,normal,,cerrado,0
SOP091-001247,2024-07-21,E2,correo,alta,1855.8,cerrado,0
SOP091-001248,2024-07-21,E3,web,alta,160.7,cerrado,0
SOP091-001249,2024-07-21,E1,web,baja,470.1,cerrado,0
SOP091-001250,2024-07-21,E2,telefono,normal,752.8,cerrado,0
SOP091-001251,2024-07-22,E3,web,normal,1634.4,cerrado,0
SOP091-001252,2024-07-22,E1,web,normal,703.3,cerrado,0
SOP091-001253,2024-07-22,E2,correo,normal,277.0,cerrado,0
SOP091-001254,2024-07-22,E3,telefono,baja,740.6,cerrado,0
SOP091-001255,2024-07-22,E1,web,normal,,abierto,0
SOP091-001256,2024-07-22,E2,web,baja,,abierto,0
SOP091-001257,2024-07-23,E3,telefono,baja,964.1,cerrado,0
SOP091-001258,2024-07-23,E1,web,normal,,abierto,0
SOP091-001259,2024-07-23,E2,correo,alta,1497.3,cerrado,0
SOP091-001260,2024-07-23,E3,correo,alta,4706.9,cerrado,1
SOP091-001261,2024-07-23,E1,correo,baja,,abierto,0
SOP091-001262,2024-07-23,E2, TELEFONO ,alta,5075.8,cerrado,1
SOP091-001263,2024-07-24,E3,correo,normal,939.7,cerrado,0
SOP091-001264,2024-07-24,E1,telefono,normal,287.4,cerrado,0
SOP091-001265,2024-07-24,E2,telefono,normal,384.4,cerrado,0
SOP091-001266,2024-07-24,E3,telefono,alta,,abierto,0
SOP091-001267,2024-07-24,E1,web,alta,"616,7",cerrado,0
SOP091-001268,2024-07-24,E2,correo,baja,1172.3,cerrado,0
SOP091-001269,2024-07-24,E3,web,normal,420.0,cerrado,0
SOP091-001270,2024-07-25,E1,telefono,alta,162.1,cerrado,0
SOP091-001271,2024-07-25,E2,correo,normal,688.7,cerrado,0
SOP091-001272,2024-07-25,E3,telefono,normal,1071.0,cerrado,0
SOP091-001273,2024-07-25,E1,telefono,baja,5098.8,cerrado,1
SOP091-001274,2024-07-25,E2,correo,normal,192.5,cerrado,0
SOP091-001275,2024-07-25,E3,telefono,baja,1336.5,cerrado,0
SOP091-001276,2024-07-26,E1,telefono,alta,119.1,cerrado,0
SOP091-001277,2024-07-26,E2,correo,normal,489.0,cerrado,0
SOP091-001278,2024-07-26,E3,correo,normal,307.4,cerrado,0
SOP091-001279,2024-07-26,E1,web,alta,423.3,cerrado,0
SOP091-001280,2024-07-26,E2,correo,baja,1274.0,cerrado,0
SOP091-001281,2024-07-26,E3,web,normal,822.2,cerrado,0
SOP091-001282,2024-07-27,E1,web,normal,544.6,cerrado,0
SOP091-001283,2024-07-27,E2,telefono,baja,1219.7,cerrado,0
SOP091-001284,2024-07-27,E3,telefono,alta,1798.9,cerrado,0
SOP091-001285,2024-07-27,E1,telefono,normal,368.4,cerrado,0
SOP091-001286,2024-07-27,E2,web,normal,1409.6,cerrado,0
SOP091-001287,2024-07-27,E3,correo,normal,404.0,cerrado,0
SOP091-001288,2024-07-28,E1,web,alta,208.2,cerrado,0
SOP091-001289,2024-07-28,E2,web,normal,66.2,cerrado,0
SOP091-001290,2024-07-28,E3,correo,baja,651.7,cerrado,0
SOP091-001291,2024-07-28,E1,correo,normal,564.2,cerrado,0
SOP091-001292,2024-07-28,E2,correo,baja,169.9,cerrado,0
SOP091-001293,2024-07-28,E3,telefono,normal,871.6,cerrado,0
SOP091-001294,2024-07-29,E1,correo,alta,383.7,cerrado,0
SOP091-001295,2024-07-29,E2,telefono,alta,4442.9,cerrado,1
SOP091-001296,2024-07-29,E3,telefono,baja,,abierto,0
SOP091-001297,2024-07-29,E1,correo,normal,533.5,cerrado,0
SOP091-001298,2024-07-29,E2,correo,normal,436.3,cerrado,0
SOP091-001299,2024-07-29,E3,web,normal,198.0,cerrado,0
SOP091-001300,2024-07-30,E1,web,alta,1193.8,cerrado,0
SOP091-001301,2024-07-30,E2,telefono,baja,304.2,cerrado,0
SOP091-001302,2024-07-30,E3,correo,baja,804.5,cerrado,0
SOP091-001303,2024-07-30,E1,correo,normal,217.5,cerrado,0
SOP091-001304,2024-07-30,E2,web,normal,636.8,cerrado,0
SOP091-001305,2024-07-30,E3,web,normal,824.7,cerrado,0
SOP091-001306,2024-07-30,E1,web,normal,350.0,cerrado,0
SOP091-001307,2024-07-31,E2,web,normal,485.2,cerrado,0
SOP091-001308,2024-07-31,E3,telefono,baja,378.0,cerrado,0
SOP091-001309,2024-07-31,E1,web,baja,4823.1,cerrado,1
SOP091-001310,2024-07-31,E2,web,normal,970.6,cerrado,0
SOP091-001311,2024-07-31,E3,telefono,alta,,abierto,0
SOP091-001312,2024-07-31,E1,telefono,baja,92.0,cerrado,0
SOP091-001313,2024-08-01,E2,correo,normal,565.3,cerrado,0
