registro_id,fecha_reserva,fecha_llegada,hotel,canal,noches,tarifa,cancelada,pais
TUR051-000348,2024-07-12,2024-09-15,H3,directo,7,180.74,0,CL
TUR051-000349,2024-07-13,2024-10-18,H1,agencia,2,98.84,0,ES
TUR051-000350,2024-07-13,2024-11-11,H2,agencia,6,138.58,0,CO
TUR051-000351,2024-07-14,2024-10-05,H3,agencia,1,201.59,0,CL
TUR051-000352,2024-07-14,2024-10-28,H1,directo,4,111.35,0,CO
TUR051-000353,2024-07-15,2024-07-23,H2,directo,3,151.88,0,ES
TUR051-000354,2024-07-15,2024-08-15,H3,directo,11,183.88,1,PE
TUR051-000355,2024-07-16,2024-10-16,H1,agencia,6,109.25,0,CO
TUR051-000356,2024-07-17,2024-07-25,H2,agencia,8,142.18,0,PE
TUR051-000357,2024-07-17,2024-10-26,H3,plataforma,7,189.9,0,CO
TUR051-000358,2024-07-18,2024-08-07,H1,agencia,2,90.21,0,CL
TUR051-000359,2024-07-18,2024-12-03,H2,directo,11,137.05,0,CL
TUR051-000360,2024-07-19,2024-12-09,H3,agencia,9,199.06,1,CL
TUR051-000361,2024-07-19,2024-11-02,H1,agencia,10,90.72,0,CL
TUR051-000362,2024-07-20,2024-08-08,H2,directo,3,136.33,0,PE
TUR051-000363,2024-07-21,2024-11-12,H3,directo,3,199.43,1,CL
TUR051-000364,2024-07-21,2024-10-05,H1,agencia,10,101.11,0,CO
TUR051-000365,2024-07-22,2024-09-24,H2,directo,7,134.3,0,CL
TUR051-000366,2024-07-22,2024-07-25,H3,agencia,3,179.29,0,CL
TUR051-000367,2024-07-23,2024-08-26,H1,directo,6,86.37,0,CL
TUR051-000368,2024-07-23,2024-11-10,H2,directo,11,151.82,0,CO
TUR051-000369,2024-07-24,2024-09-04,H3,plataforma,1,183.79,0,ES
TUR051-000370,2024-07-24,2024-08-03,H1,plataforma,3,89.68,1,PE
TUR051-000371,2024-07-25,2024-09-03,H2,plataforma,2,148.77,0,CO
TUR051-000372,2024-07-26,2024-07-31,H3,directo,5,187.64,0,ES
TUR051-000373,2024-07-26,2024-10-19,H1,agencia,8,102.35,0,CO
TUR051-000374,2024-07-27,2024-11-15,H2,directo,11,128.28,0,CO
TUR051-000375,2024-07-27,2024-08-28,H3,agencia,5,190.47,0,CL
TUR051-000376,2024-07-28,2024-11-14,H1,plataforma,4,101.02,0,ES
TUR051-000377,2024-07-28,2024-08-22,H2,plataforma,1,131.78,0,CL
TUR051-000378,2024-07-29,2024-12-22,H3,agencia,2,171.7,0,CO
TUR051-000379,2024-07-29,2024-11-14,H1,plataforma,1,96.87,0,PE
TUR051-000380,2024-07-30,2024-11-06,H2,plataforma,10,142.33,1,CO
TUR051-000381,2024-07-31,2024-10-24,H3,directo,12,190.58,0,CL
TUR051-000382,2024-07-31,2024-12-13,H1,plataforma,12,93.79,1,CO
TUR051-000383,2024-08-01,2024-09-22,H2,directo,2,135.29,1,CO
TUR051-000384,2024-08-01,2024-12-12,H3,agencia,9,170.98,0,CL
TUR051-000385,2024-08-02,2024-10-03,H1,directo,7,88.54,1,PE
TUR051-000386,2024-08-02,2024-10-03,H2,plataforma,1,145.67,0,PE
TUR051-000387,2024-08-03,2024-08-04,H3,plataforma,8,193.13,0,CL
TUR051-000388,2024-08-03,2024-12-12,H1,plataforma,11,101.96,0,ES
TUR051-000389,2024-08-04,2024-10-30,H2, PLATAFORMA ,8,143.02,0,CO
TUR051-000390,2024-02-30,2024-11-08,H3,agencia,5,192.24,0,ES
TUR051-000391,2024-08-05,2024-09-01,H1,agencia,8,86.88,0,PE
TUR051-000392,2024-08-06,2024-09-16,H2,plataforma,8,139.13,1,CL
TUR051-000393,2024-08-06,2024-11-28,H3,directo,1,179.75,0,ES
TUR051-000394,2024-08-07,2024-09-05,H1,plataforma,11,86.4,0,ES
TUR051-000395,2024-08-07,2024-10-13,H2,directo,5,141.78,0,PE
TUR051-000396,2024-08-08,2024-10-15,H3,directo,11,169.17,0,PE
TUR051-000397,2024-08-08,2024-12-29,H1,plataforma,5,99.87,1,PE
TUR051-000398,2024-08-09,2024-12-26,H2,plataforma,5,133.8,1,CL
TUR051-000399,2024-08-10,2024-09-06,H3,directo,4,183.59,1,CL
TUR051-000400,2024-08-10,2024-08-29,H1,plataforma,4,86.03,1,ES
TUR051-000401,2024-08-11,2024-12-28,H2,plataforma,6,125.87,0,CL
TUR051-000402,2024-08-11,2024-11-03,H3,directo,12,174.19,0,CL
TUR051-000403,2024-08-12,2024-11-11,H1,directo,1,92.33,0,PE
TUR051-000404,2024-08-12,2024-12-11,H2,plataforma,8,129.98,1,CO
TUR051-000405,2024-08-13,2024-10-22,H3,agencia,8,181.59,0,CO
TUR051-000406,2024-08-13,2024-11-15,H1,agencia,12,79.26,0,PE
TUR051-000407,2024-08-14,2024-11-28,H2,agencia,6,139.61,0,CL
TUR051-000408,2024-08-15,2024-08-24,H3,agencia,9,178.43,1,CL
TUR051-000409,2024-08-15,2024-09-06,H1,directo,8,78.16,0,CO
TUR051-000410,2024-08-16,2024-10-06,H2,plataforma,9,142.98,0,ES
TUR051-000411,2024-08-16,2024-09-08,H3,plataforma,5,170.73,0,CO
TUR051-000412,2024-08-17,2024-11-04,H1,plataforma,4,79.5,1,CL
TUR051-000413,2024-08-17,2024-12-07,H2,directo,1,141.68,0,ES
TUR051-000414,2024-08-18,2024-10-31,H3,directo,3,178.78,0,PE
TUR051-000415,2024-08-19,2024-11-02,H1,plataforma,4,76.69,0,PE
TUR051-000416,2024-08-19,2024-11-11,H2,agencia,8,,0,CO
TUR051-000417,2024-08-20,2024-10-08,H3,agencia,10,180.94,0,ES
TUR051-000418,2024-08-20,2024-09-21,H1,plataforma,5,86.9,0,ES
TUR051-000419,2024-08-21,2024-12-16,H2,plataforma,7,125.02,0,CL
TUR051-000420,2024-08-21,2024-10-31,H3,plataforma,11,186.04,0,CO
TUR051-000421,2024-08-22,2024-09-24,H1,agencia,12,79.93,0,CL
TUR051-000422,2024-08-22,2024-09-10,H2,plataforma,3,138.59,0,PE
TUR051-000423,2024-08-23,2025-01-13,H3,directo,6,"183,0",1,ES
TUR051-000424,2024-08-24,2024-08-30,H1,agencia,2,88.71,0,CL
TUR051-000425,2024-08-24,2024-10-15,H2,directo,10,121.44,0,PE
TUR051-000426,2024-08-25,2024-12-15,H3,directo,7,174.38,0,CL
TUR051-000427,2024-08-25,2025-01-10,H1,plataforma,12,79.6,0,CL
TUR051-000428,2024-08-26,2024-09-28,H2,agencia,12,127.25,0,CO
TUR051-000429,2024-08-26,2024-11-10,H3,directo,4,185.18,0,PE
TUR051-000430,2024-08-27,2024-11-21,H1,plataforma,4,79.31,1,ES
TUR051-000431,2024-08-27,2024-11-29,H2,plataforma,2,139.54,0,PE
TUR051-000432,2024-08-28,2024-10-02,H3,plataforma,11,179.19,1,PE
TUR051-000433,2024-08-29,2024-09-29,H1,plataforma,12,89.53,1,CO
TUR051-000434,2024-08-29,2025-01-09,H2,directo,2,116.79,0,PE
TUR051-000435,2024-08-30,2024-09-12,H3,plataforma,9,181.81,1,ES
TUR051-000436,2024-08-30,2025-01-17,H1,directo,5,84.61,0,PE
TUR051-000437,2024-08-31,2024-11-01,H2,plataforma,2,136.01,0,CO
TUR051-000438,2024-08-31,2024-09-12,H3,agencia,3,162.03,0,CL
TUR051-000439,2024-09-01,2024-12-16,H1,plataforma,4,73.36,0,CO
TUR051-000440,2024-09-01,2024-09-18,H2,directo,9,128.69,0,CO
TUR051-000441,2024-09-02,2024-10-04,H3,directo,6,159.02,0,CO
TUR051-000442,2024-09-03,2024-09-08,H1,directo,7,80.21,0,ES
TUR051-000443,2024-09-03,2024-11-15,H2,agencia,6,118.2,0,CO
TUR051-000444,2024-09-04,2025-01-02,H3,directo,1,166.66,0,CL
TUR051-000445,2024-09-04,2024-10-25,H1,agencia,3,80.63,0,PE
TUR051-000446,2024-09-05,2024-11-10,H2,directo,4,132.93,0,ES
TUR051-000447,2024-09-05,2024-09-22,H3,plataforma,4,174.96,0,CO
TUR051-000448,2024-09-06,2024-10-04,H1,agencia,3,68.65,1,ES
TUR051-000449,2024-09-06,2024-11-21,H2,directo,2,116.81,0,CL
TUR051-000450,2024-09-07,2024-12-17,H3,agencia,6,176.78,0,PE
TUR051-000451,2024-09-08,2025-01-01,H1,directo,10,89.5,0,CO
TUR051-000452,2024-09-08,2025-01-22,H2,plataforma,9,131.26,0,CO
TUR051-000453,2024-09-09,2024-12-12,H3,agencia,1,159.51,1,CL
TUR051-000454,2024-09-09,2025-01-26,H1,agencia,3,76.3,0,ES
TUR051-000455,2024-09-10,2024-12-20,H2,plataforma,1,134.82,1,PE
TUR051-000456,2024-09-10,2024-11-20,H3,plataforma,7,170.23,0,ES
TUR051-000457,2024-09-11,2024-12-07,H1,directo,11,69.77,0,PE
TUR051-000458,2024-09-12,2024-11-29,H2,agencia,4,111.61,0,ES
TUR051-000459,2024-09-12,2025-02-04,H3,plataforma,5,158.04,0,PE
TUR051-000460,2024-09-13,2024-12-19,H1,agencia,4,68.03,0,ES
TUR051-000461,2024-09-13,2024-10-10,H2,directo,4,118.76,0,CL
TUR051-000462,2024-09-14,2024-10-24,H3,directo,4,177.77,0,CO
TUR051-000463,2024-09-14,2024-09-26,H1,directo,11,67.24,0,PE
TUR051-000464,2024-09-15,2024-12-20,H2,agencia,1,111.91,0,CO
TUR051-000465,2024-09-15,2024-12-21,H3,agencia,4,164.53,0,CL
TUR051-000466,2024-09-16,2025-01-13,H1,agencia,4,85.67,0,CL
TUR051-000467,2024-09-17,2024-12-26,H2,directo,11,133.25,1,CL
TUR051-000468,2024-09-17,2024-12-12,H3,plataforma,9,157.37,1,ES
TUR051-000469,2024-09-18,2024-12-17,H1,plataforma,2,84.43,0,ES
TUR051-000470,2024-09-18,2024-12-12,H2,agencia,2,120.3,0,CL
TUR051-000471,2024-09-19,2025-02-01,H3,plataforma,10,161.25,0,PE
TUR051-000472,2024-09-19,2024-10-10,H1,plataforma,3,77.18,0,CO
TUR051-000473,2024-09-20,2025-02-08,H2,directo,1,129.84,1,PE
TUR051-000474,2024-09-20,2024-10-27,H3,directo,11,176.79,0,PE
TUR051-000475,2024-09-21,2024-12-24,H1,agencia,3,72.38,0,ES
TUR051-000476,2024-09-22,2025-02-15,H2,plataforma,4,128.87,1,PE
TUR051-000477,2024-09-22,2024-12-06,H3,plataforma,5,169.92,0,ES
TUR051-000478,2024-09-23,2024-10-19,H1,agencia,4,68.41,0,CL
TUR051-000479,2024-09-23,2024-12-26,H2,agencia,6,134.91,0,PE
TUR051-000480,2024-09-24,2024-11-10,H3,agencia,11,172.07,0,CL
TUR051-000481,2024-09-24,2025-01-01,H1,directo,9,80.52,1,ES
TUR051-000482,2024-09-25,2025-02-03,H2,plataforma,6,113.57,1,CO
TUR051-000483,2024-09-25,2024-12-16,H3,agencia,3,168.56,0,CL
TUR051-000484,2024-09-26,2024-12-06,H1,directo,6,77.33,1,ES
TUR051-000485,2024-09-27,2025-02-12,H2,agencia,7,131.77,0,CO
TUR051-000486,2024-09-27,2025-01-02,H3, AGENCIA ,10,155.57,0,CL
TUR051-000487,2024-09-28,2024-10-27,H1,directo,12,82.68,0,CL
TUR051-000488,2024-09-28,2024-11-21,H2,agencia,10,128.82,0,CL
TUR051-000489,2024-09-29,2024-12-29,H3,directo,3,164.54,0,CL
TUR051-000490,2024-09-29,2024-10-12,H1,agencia,8,84.72,0,CO
TUR051-000491,2024-09-30,2024-12-01,H2,directo,3,110.66,0,CL
TUR051-000492,2024-09-30,2024-11-25,H3,agencia,1,166.92,0,ES
TUR051-000493,2024-10-01,2024-11-19,H1,agencia,6,83.34,0,PE
TUR051-000494,2024-10-02,2025-02-01,H2,plataforma,3,134.77,0,PE
TUR051-000495,2024-10-02,2025-02-13,H3,agencia,12,158.62,1,ES
TUR051-000496,2024-10-03,2025-01-16,H1,plataforma,11,78.22,0,ES
TUR051-000497,2024-10-03,2024-10-21,H2,plataforma,7,112.57,1,CL
TUR051-000498,2024-10-04,2024-10-23,H3,plataforma,9,164.48,1,ES
TUR051-000499,2024-10-04,2024-12-10,H1,agencia,4,,0,CL
TUR051-000500,2024-10-05,2024-11-05,H2,plataforma,5,124.71,0,CL
TUR051-000501,2024-10-06,2024-11-03,H3,agencia,11,173.19,0,ES
TUR051-000502,2024-10-06,2024-12-29,H1,directo,12,80.17,0,PE
TUR051-000503,2024-10-07,2025-01-14,H2,directo,4,117.41,1,CL
TUR051-000504,2024-10-07,2025-02-15,H3,plataforma,5,169.35,0,CO
TUR051-000505,2024-10-08,2025-02-10,H1,agencia,9,71.25,0,CO
TUR051-000506,2024-10-08,2025-02-20,H2,directo,9,122.49,1,CO
TUR051-000507,2024-10-09,2025-01-07,H3,plataforma,1,179.09,0,CO
TUR051-000508,2024-10-09,2024-11-26,H1,directo,10,67.74,0,PE
TUR051-000509,2024-10-10,2025-01-11,H2,directo,11,117.41,0,PE
TUR051-000510,2024-10-11,2024-10-18,H3,agencia,6,158.32,0,CO
TUR051-000511,2024-10-11,2025-02-23,H1,directo,2,75.98,0,CO
TUR051-000512,2024-10-12,2024-12-31,H2,plataforma,9,134.12,0,CO
TUR051-000513,2024-10-12,2024-11-15,H3,agencia,10,167.15,0,CO
TUR051-000514,2024-10-13,2025-03-07,H1,agencia,4,77.62,0,CO
TUR051-000515,2024-10-13,2024-12-11,H2,agencia,6,123.82,0,PE
TUR051-000516,2024-10-14,2025-01-09,H3,plataforma,6,160.52,0,ES
TUR051-000517,2024-10-14,2024-11-01,H1,plataforma,2,78.36,0,CO
TUR051-000518,2024-10-15,2025-03-02,H2,directo,6,129.75,1,PE
TUR051-000519,2024-10-16,2024-11-30,H3,agencia,10,178.49,0,CL
TUR051-000520,2024-10-16,2024-10-17,H1,plataforma,6,71.52,0,PE
TUR051-000521,2024-10-17,2025-02-21,H2,agencia,3,133.36,0,PE
TUR051-000522,2024-10-17,2025-01-16,H3,plataforma,5,162.3,1,ES
TUR051-000523,2024-10-18,2024-12-02,H1,directo,8,80.33,1,PE
TUR051-000524,2024-10-18,2024-11-22,H2,directo,10,113.54,0,CL
TUR051-000525,2024-10-19,2024-12-03,H3,plataforma,5,175.88,0,CO
TUR051-000526,2024-10-19,2024-11-12,H1,plataforma,1,90.0,0,PE
TUR051-000527,2024-10-20,2025-01-27,H2,directo,6,114.54,0,CL
TUR051-000528,2024-10-21,2024-12-01,H3,directo,3,171.88,0,CL
TUR051-000529,2024-10-21,2025-02-26,H1,agencia,5,83.2,0,PE
TUR051-000530,2024-10-22,2024-11-07,H2,plataforma,3,115.06,1,PE
TUR051-000531,2024-10-22,2024-12-29,H3,plataforma,7,171.36,1,CL
TUR051-000532,2024-10-23,2025-03-02,H1,directo,5,90.26,0,PE
TUR051-000533,2024-10-23,2025-03-04,H2,directo,1,132.95,1,ES
TUR051-000534,2024-10-24,2024-12-07,H3,agencia,5,157.71,0,CO
TUR051-000535,2024-10-24,2024-12-17,H1,agencia,12,91.68,0,PE
TUR051-000536,2024-10-25,2025-03-09,H2,plataforma,1,128.02,0,ES
TUR051-000537,2024-10-26,2025-02-24,H3,plataforma,6,164.24,1,PE
TUR051-000538,2024-10-26,2025-01-12,H1,directo,3,81.62,0,CL
TUR051-000539,2024-10-27,2024-11-02,H2,plataforma,9,115.73,0,PE
TUR051-000540,2024-10-27,2025-02-07,H3,directo,5,170.07,0,CL
TUR051-000541,2024-10-28,2024-10-29,H1,plataforma,9,78.52,0,CO
TUR051-000542,2024-10-28,2024-12-10,H2,directo,4,116.98,0,PE
TUR051-000543,2024-10-29,2025-03-21,H3,agencia,12,178.13,0,CL
TUR051-000544,2024-10-30,2024-12-27,H1,plataforma,7,81.52,0,ES
TUR051-000545,2024-10-30,2025-02-17,H2,plataforma,10,114.23,1,CL
TUR051-000546,2024-10-31,2025-01-31,H3,plataforma,2,166.44,0,CO
TUR051-000547,2024-10-31,2024-12-16,H1,directo,11,72.2,0,ES
TUR051-000548,2024-11-01,2025-01-01,H2,agencia,4,124.68,0,ES
TUR051-000549,2024-11-01,2024-12-12,H3,plataforma,2,174.73,1,CL
TUR051-000550,2024-11-02,2025-01-07,H1,directo,1,90.62,0,ES
TUR051-000551,2024-11-02,2025-02-25,H2,directo,7,127.65,0,CO
TUR051-000552,2024-11-03,2025-02-13,H3,plataforma,5,178.18,1,PE
TUR051-000553,2024-11-04,2025-03-22,H1,directo,5,88.48,0,ES
TUR051-000554,2024-11-04,2025-03-15,H2,directo,9,119.21,0,ES
TUR051-000555,2024-11-05,2025-02-20,H3,directo,12,173.85,0,PE
TUR051-000556,2024-11-05,2025-01-30,H1,plataforma,7,86.64,0,PE
TUR051-000557,2024-11-06,2025-01-17,H2,directo,7,120.6,0,CO
TUR051-000558,2024-11-06,2024-11-14,H3,plataforma,4,161.33,0,CO
TUR051-000559,2024-11-07,2024-12-03,H1,directo,5,86.05,1,PE
TUR051-000560,2024-11-07,2025-01-24,H2,directo,4,127.1,1,CO
TUR051-000561,2024-11-08,2024-12-11,H3,agencia,4,185.35,1,PE
TUR051-000562,2024-11-09,2025-03-21,H1,plataforma,8,86.94,0,ES
TUR051-000563,2024-11-09,2024-12-15,H2,plataforma,9,129.68,0,PE
TUR051-000564,2024-11-10,2025-02-06,H3,agencia,5,173.4,0,ES
TUR051-000565,2024-11-10,2024-12-11,H1,directo,8,94.7,0,CL
TUR051-000566,2024-11-11,2025-03-04,H2,plataforma,1,124.82,0,CO
TUR051-000567,2024-11-11,2025-02-14,H3,plataforma,1,186.72,1,CL
TUR051-000568,2024-11-12,2025-03-22,H1,agencia,10,73.5,0,ES
TUR051-000569,2024-11-12,2024-12-23,H2,plataforma,12,139.15,1,CL
TUR051-000570,2024-11-13,2024-12-22,H3,agencia,2,184.21,0,ES
TUR051-000571,2024-11-14,2024-11-25,H1,directo,9,80.82,0,ES
TUR051-000572,2024-11-14,2025-02-15,H2,agencia,6,127.35,0,CO
TUR051-000573,2024-11-15,2024-12-11,H3,directo,4,168.63,0,ES
TUR051-000574,2024-11-15,2024-11-21,H1,directo,12,77.94,0,PE
TUR051-000575,2024-11-16,2025-02-02,H2,directo,5,130.8,0,CO
TUR051-000576,2024-11-16,2025-03-03,H3,agencia,5,169.72,1,CO
TUR051-000577,2024-11-17,2025-01-15,H1,agencia,5,75.4,0,ES
TUR051-000578,2024-11-17,2025-01-19,H2,plataforma,5,140.21,0,CO
TUR051-000579,2024-11-18,2025-03-14,H3,directo,2,175.74,0,PE
TUR051-000580,2024-11-19,2024-11-23,H1,plataforma,10,98.48,0,CL
TUR051-000581,2024-11-19,2024-12-16,H2,directo,6,133.13,0,PE
TUR051-000582,2024-11-20,2025-04-07,H3,plataforma,7,,0,PE
TUR051-000583,2024-11-20,2025-03-01,H1, AGENCIA ,9,76.47,1,CO
TUR051-000584,2024-11-21,2025-03-31,H2,directo,10,129.7,0,ES
TUR051-000585,2024-11-21,2025-01-26,H3,agencia,7,172.12,0,ES
TUR051-000586,2024-11-22,2025-02-11,H1,agencia,12,101.12,0,ES
TUR051-000587,2024-11-22,2025-01-30,H2,agencia,4,128.7,0,PE
TUR051-000588,2024-11-23,2025-03-31,H3,plataforma,12,177.23,0,ES
TUR051-000589,2024-11-24,2024-11-26,H1,plataforma,3,92.61,0,ES
TUR051-000590,2024-11-24,2024-12-28,H2,agencia,8,125.55,0,CO
TUR051-000591,2024-11-25,2024-11-29,H3,agencia,10,168.01,0,CL
TUR051-000592,2024-11-25,2025-02-28,H1,plataforma,1,86.99,1,CO
TUR051-000593,2024-11-26,2025-04-08,H2,directo,11,147.96,1,PE
TUR051-000594,2024-11-26,2025-03-01,H3,plataforma,8,188.49,0,ES
TUR051-000595,2024-11-27,2025-03-10,H1,plataforma,4,88.01,0,PE
TUR051-000596,2024-11-28,2025-03-01,H2,directo,11,139.93,0,PE
TUR051-000597,2024-11-28,2024-12-07,H3,agencia,12,178.06,0,CL
TUR051-000598,2024-11-29,2025-04-09,H1,directo,9,79.34,0,CO
TUR051-000599,2024-11-29,2025-01-27,H2,agencia,5,134.22,0,CO
TUR051-000600,2024-11-30,2025-04-08,H3,agencia,4,188.26,0,CO
TUR051-000601,2024-11-30,2025-01-22,H1,plataforma,9,99.47,1,CO
TUR051-000602,2024-12-01,2025-04-26,H2,agencia,2,139.22,0,PE
TUR051-000603,2024-12-01,2025-04-14,H3,agencia,9,173.89,0,CO
TUR051-000604,2024-12-02,2025-02-25,H1,directo,1,102.81,1,CO
TUR051-000605,2024-12-03,2025-01-10,H2,directo,8,133.76,0,CO
TUR051-000606,2024-12-03,2025-02-01,H3,directo,9,187.17,0,ES
TUR051-000607,2024-12-04,2025-04-01,H1,directo,8,98.68,0,PE
TUR051-000608,2024-12-04,2025-02-27,H2,agencia,3,127.37,0,CL
TUR051-000609,2024-12-05,2025-04-22,H3,directo,8,181.05,0,ES
TUR051-000610,2024-12-05,2025-04-01,H1,agencia,6,85.15,0,PE
TUR051-000611,2024-12-06,2025-04-02,H2,directo,2,138.33,1,ES
TUR051-000612,2024-12-06,2025-03-22,H3,plataforma,10,173.98,0,CO
TUR051-000613,2024-12-07,2025-02-08,H1,agencia,7,107.69,0,PE
TUR051-000614,2024-12-08,2025-01-03,H2,agencia,3,143.95,0,CL
TUR051-000615,2024-12-08,2025-04-19,H3,directo,2,185.89,0,CL
TUR051-000616,2024-12-09,2025-03-06,H1,directo,7,90.92,0,PE
TUR051-000617,2024-12-09,2025-01-08,H2,plataforma,3,153.38,0,PE
TUR051-000618,2024-12-10,2025-02-27,H3,directo,4,193.03,0,CL
TUR051-000619,2024-12-10,2025-03-15,H1,plataforma,1,105.44,0,PE
TUR051-000620,2024-12-11,2024-12-20,H2,plataforma,8,135.1,0,ES
TUR051-000621,2024-12-11,2025-04-30,H3,agencia,7,191.42,0,ES
TUR051-000622,2024-12-12,2024-12-17,H1,directo,7,104.14,0,CO
TUR051-000623,2024-12-13,2025-05-11,H2,directo,12,143.42,1,CO
TUR051-000624,2024-12-13,2025-05-09,H3,agencia,9,186.66,0,PE
TUR051-000625,2024-12-14,2024-12-22,H1,plataforma,3,98.51,0,ES
TUR051-000626,2024-12-14,2025-03-08,H2,agencia,8,141.05,0,PE
TUR051-000627,2024-12-15,2025-01-01,H3,agencia,1,187.47,0,CO
TUR051-000628,2024-12-15,2025-03-22,H1,plataforma,12,88.24,1,ES
TUR051-000629,2024-12-16,2025-04-17,H2,plataforma,11,145.42,0,ES
TUR051-000630,2024-12-16,2025-03-08,H3,agencia,12,200.62,0,ES
TUR051-000631,2024-12-17,2025-04-14,H1,directo,5,111.55,0,CO
TUR051-000632,2024-12-18,2025-02-12,H2,directo,5,156.11,1,PE
TUR051-000633,2024-12-18,2025-03-20,H3,directo,12,200.35,0,CL
TUR051-000634,2024-12-19,2025-04-14,H1,directo,5,"99,49",1,PE
TUR051-000635,2024-12-19,2025-03-17,H2,plataforma,2,142.95,0,CO
TUR051-000636,2024-12-20,2025-02-19,H3,directo,7,189.14,0,PE
TUR051-000637,2024-12-20,2025-01-15,H1,directo,8,110.33,0,CO
TUR051-000638,2024-12-21,2025-02-28,H2,plataforma,9,152.13,0,PE
TUR051-000639,2024-12-22,2025-01-14,H3,directo,5,186.6,0,CO
TUR051-000640,2024-12-22,2025-01-31,H1,directo,5,92.84,0,CL
TUR051-000641,2024-12-23,2025-03-06,H2,directo,9,141.93,0,CL
TUR051-000642,2024-12-23,2025-03-05,H3,directo,3,200.26,0,PE
TUR051-000643,2024-12-24,2025-05-21,H1,directo,10,92.81,0,CO
TUR051-000644,2024-12-24,2025-03-02,H2,directo,1,156.22,0,PE
TUR051-000645,2024-12-25,2025-04-19,H3,plataforma,11,185.95,0,CO
TUR051-000646,2024-12-25,2025-04-08,H1,plataforma,12,105.87,0,ES
TUR051-000647,2024-12-26,2025-02-01,H2,agencia,9,150.66,0,CL
TUR051-000648,2024-12-27,2025-02-17,H3,agencia,11,206.38,0,CL
TUR051-000649,2024-12-27,2025-04-25,H1,plataforma,4,105.84,1,CL
TUR051-000650,2024-12-28,2025-02-15,H2,directo,9,159.49,1,ES
TUR051-000651,2024-12-28,2025-01-29,H3,agencia,2,184.71,0,CL
TUR051-000652,2024-12-29,2025-04-08,H1,agencia,6,100.38,0,CL
TUR051-000653,2024-12-29,2025-05-04,H2,plataforma,3,146.05,0,CL
TUR051-000654,2024-12-30,2025-05-07,H3,directo,6,197.19,0,PE
TUR051-000655,2024-12-30,2025-03-04,H1,plataforma,3,109.37,0,ES
TUR051-000656,2024-12-31,2025-04-19,H2,directo,11,158.57,0,ES
TUR051-000657,2025-01-01,2025-02-02,H3,agencia,7,202.8,1,PE
TUR051-000658,2025-01-01,2025-05-04,H1,plataforma,5,117.67,0,CO
TUR051-000659,2025-01-02,2025-05-28,H2,plataforma,3,159.87,1,PE
TUR051-000660,2025-01-02,2025-01-24,H3,plataforma,3,188.08,0,CO
TUR051-000661,2025-01-03,2025-01-21,H1,plataforma,2,114.17,0,CO
TUR051-000662,2025-01-03,2025-03-09,H2,agencia,6,148.72,0,CL
TUR051-000663,2025-01-04,2025-05-04,H3,directo,8,204.63,0,PE
TUR051-000664,2025-01-04,2025-02-23,H1,agencia,2,119.0,0,ES
TUR051-000665,2025-01-05,2025-04-14,H2,agencia,6,,1,ES
TUR051-000666,2025-01-06,2025-03-03,H3,plataforma,5,205.4,0,PE
TUR051-000667,2025-01-06,2025-03-03,H1,agencia,4,101.33,1,ES
TUR051-000668,2025-01-07,2025-05-10,H2,plataforma,2,145.63,0,PE
TUR051-000669,2025-01-07,2025-02-20,H3,agencia,9,196.35,0,PE
TUR051-000670,2025-01-08,2025-03-05,H1,plataforma,4,112.74,0,PE
TUR051-000671,2025-01-08,2025-01-13,H2,agencia,5,168.48,0,PE
TUR051-000672,2025-01-09,2025-05-23,H3,agencia,1,202.83,0,CL
TUR051-000673,2025-01-09,2025-05-21,H1,directo,7,110.97,1,PE
TUR051-000674,2025-01-10,2025-04-20,H2,plataforma,3,151.44,0,CL
TUR051-000675,2025-01-11,2025-01-25,H3,directo,10,194.23,0,CO
TUR051-000676,2025-01-11,2025-06-05,H1,agencia,7,102.35,0,CO
TUR051-000677,2025-01-12,2025-04-28,H2,agencia,3,166.71,1,CO
TUR051-000678,2025-01-12,2025-03-14,H3,directo,8,194.5,1,ES
TUR051-000679,2025-01-13,2025-02-23,H1,plataforma,9,106.78,0,CO
TUR051-000680,2025-01-13,2025-02-04,H2, DIRECTO ,11,153.03,1,ES
TUR051-000681,2025-01-14,2025-05-15,H3,directo,4,213.48,0,ES
TUR051-000682,2025-01-15,2025-03-31,H1,agencia,1,105.73,0,CL
TUR051-000683,2025-01-15,2025-05-01,H2,agencia,3,161.67,0,ES
TUR051-000684,2025-01-16,2025-01-27,H3,agencia,2,216.34,0,CO
TUR051-000685,2025-01-16,2025-04-15,H1,plataforma,8,106.64,0,CO
TUR051-000686,2025-01-17,2025-05-03,H2,agencia,1,152.87,0,CL
TUR051-000687,2025-01-17,2025-05-27,H3,agencia,8,204.39,0,CL
TUR051-000688,2025-01-18,2025-05-04,H1,plataforma,8,124.78,0,PE
TUR051-000689,2025-01-18,2025-04-04,H2,agencia,7,154.3,0,CO
TUR051-000690,2025-01-19,2025-03-23,H3,agencia,5,201.81,1,ES
TUR051-000691,2025-01-20,2025-02-10,H1,agencia,5,115.48,0,ES
TUR051-000692,2025-01-20,2025-04-09,H2,plataforma,1,152.66,1,ES
TUR051-000693,2025-01-21,2025-04-17,H3,directo,4,207.62,0,CO
TUR051-000694,2025-01-21,2025-06-09,H1,agencia,10,120.46,0,CL
TUR051-000695,2025-01-22,2025-01-27,H2,agencia,6,167.68,0,CO
