registro_id,fecha,almacen,producto,saldo,demanda,reposicion,plazo_dias,coste_unitario
STO045-000435,2024-09-10,A3,P01,28,7,0,3,4.0
STO045-000436,2024-09-11,A1,P02,30,8,0,4,6.2
STO045-000437,2024-09-11,A2,P02,49,32,12,4,6.2
STO045-000438,2024-09-12,A3,P02,36,27,12,4,6.2
STO045-000439,2024-09-13,A1,P03,21,9,24,5,8.4
STO045-000440,2024-09-13,A2,P03,63,26,24,5,8.4
STO045-000441,2024-09-14,A3,P03,30,11,0,5,8.4
STO045-000442,2024-09-14,A1,P04,21,17,12,6,10.6
STO045-000443,2024-09-15,A2,P04,54,33,24,6,10.6
STO045-000444,2024-09-16,A3,P04,58,23,0,6,10.6
STO045-000445,2024-09-16,A1,P05,69,0,0,7,12.8
STO045-000446,2024-09-17,A2,P05,22,13,24,7,12.8
STO045-000447,2024-09-17,A3,P05,44,23,12,7,12.8
STO045-000448,2024-09-18,A1,P06,62,31,0,8,15.0
STO045-000449,2024-09-18,A2,P06,2,32,0,8,15.0
STO045-000450,2024-09-19,A3,P06,49,27,12,8,15.0
STO045-000451,2024-09-20,A1,P07,64,26,0,9,17.2
STO045-000452,2024-09-20,A2,P07,15,29,24,9,17.2
STO045-000453,2024-09-21,A3,P07,24,26,12,9,17.2
STO045-000454,2024-09-21,A1,P08,13,27,24,3,19.4
STO045-000455,2024-09-22,A2,P08,59,10,0,3,19.4
STO045-000456,2024-09-23,A3,P08,49,3,12,3,19.4
STO045-000457,2024-09-23,A1,P09,64,22,0,4,21.6
STO045-000458,2024-09-24,A2,P09,37,15,0,4,21.6
STO045-000459,2024-09-24,A3,P09,65,16,12,4,21.6
STO045-000460,2024-09-25,A1,P10,47,26,0,5,23.8
STO045-000461,2024-09-26,A2,P10,17,29,0,5,23.8
STO045-000462,2024-09-26,A3,P10,41,12,24,5,23.8
STO045-000463,2024-09-27,A1,P11,50,35,12,6,26.0
STO045-000464,2024-09-27,A2,P11,9,24,0,6,26.0
STO045-000465,2024-09-28,A3,P11,9,28,0,6,26.0
STO045-000466,2024-09-28,A1,P12,8,20,12,7,28.2
STO045-000467,2024-09-29,A2,P12,57,32,12,7,28.2
STO045-000468,2024-09-30,A3,P12,67,28,0,7,28.2
STO045-000469,2024-09-30,A1,P01,64,21,0,3,4.0
STO045-000470,2024-10-01,A2,P01,54,27,12,3,4.0
STO045-000471,2024-10-01,A3,P01,3,11,24,3,4.0
STO045-000472,2024-10-02,A1,P02,23,0,12,4,6.2
STO045-000473,2024-10-03,A2,P02,6,12,0,4,6.2
STO045-000474,2024-10-03,A3,P02,70,18,0,4,6.2
STO045-000475,2024-10-04,A1,P03,65,19,0,5,8.4
STO045-000476,2024-10-04,A2,P03,41,18,24,5,8.4
STO045-000477,2024-10-05,A3,P03,52,11,0,5,8.4
STO045-000478,2024-10-05,A1,P04,39,24,0,6,10.6
STO045-000479,2024-10-06,A2,P04,55,16,0,6,10.6
STO045-000480,2024-10-07,A3,P04,65,22,24,6,10.6
STO045-000481,2024-10-07,A1,P05,69,5,0,7,12.8
STO045-000482,2024-10-08,A2,P05,30,21,0,7,12.8
STO045-000483,2024-10-08,A3,P05,55,17,24,7,12.8
STO045-000484,2024-10-09,A1,P06,64,21,24,8,15.0
STO045-000485,2024-10-10,A2,P06,40,11,0,8,15.0
STO045-000486,2024-10-10, A3 ,P06,64,9,0,8,15.0
STO045-000487,2024-10-11,A1,P07,12,25,0,9,17.2
STO045-000488,2024-10-11,A2,P07,7,23,12,9,17.2
STO045-000489,2024-10-12,A3,P07,13,23,0,9,17.2
STO045-000490,2024-10-12,A1,P08,28,24,24,3,19.4
STO045-000491,2024-10-13,A2,P08,53,17,12,3,19.4
STO045-000492,2024-10-14,A3,P08,49,27,0,3,19.4
STO045-000493,2024-10-14,A1,P09,29,41,0,4,21.6
STO045-000494,2024-10-15,A2,P09,2,25,0,4,21.6
STO045-000495,2024-10-15,A3,P09,65,15,0,4,21.6
STO045-000496,2024-10-16,A1,P10,34,21,12,5,23.8
STO045-000497,2024-10-17,A2,P10,0,22,0,5,23.8
STO045-000498,2024-10-17,A3,P10,16,26,0,5,23.8
STO045-000499,2024-10-18,A1,P11,,34,0,6,26.0
STO045-000500,2024-10-18,A2,P11,15,19,0,6,26.0
STO045-000501,2024-10-19,A3,P11,58,21,12,6,26.0
STO045-000502,2024-10-19,A1,P12,50,26,0,7,28.2
STO045-000503,2024-10-20,A2,P12,54,25,24,7,28.2
STO045-000504,2024-10-21,A3,P12,64,28,24,7,28.2
STO045-000505,2024-10-21,A1,P01,22,4,0,3,4.0
STO045-000506,2024-10-22,A2,P01,21,21,0,3,4.0
STO045-000507,2024-10-22,A3,P01,45,0,12,3,4.0
STO045-000508,2024-10-23,A1,P02,63,23,0,4,6.2
STO045-000509,2024-10-24,A2,P02,36,5,0,4,6.2
STO045-000510,2024-10-24,A3,P02,45,20,0,4,6.2
STO045-000511,2024-10-25,A1,P03,55,19,0,5,8.4
STO045-000512,2024-10-25,A2,P03,3,1,24,5,8.4
STO045-000513,2024-10-26,A3,P03,52,29,24,5,8.4
STO045-000514,2024-10-27,A1,P04,12,12,24,6,10.6
STO045-000515,2024-10-27,A2,P04,8,26,24,6,10.6
STO045-000516,2024-10-28,A3,P04,15,26,0,6,10.6
STO045-000517,2024-10-28,A1,P05,67,25,0,7,12.8
STO045-000518,2024-10-29,A2,P05,26,23,0,7,12.8
STO045-000519,2024-10-29,A3,P05,66,8,24,7,12.8
STO045-000520,2024-10-30,A1,P06,24,15,0,8,15.0
STO045-000521,2024-10-31,A2,P06,12,13,0,8,15.0
STO045-000522,2024-10-31,A3,P06,64,12,0,8,15.0
STO045-000523,2024-11-01,A1,P07,48,23,0,9,17.2
STO045-000524,2024-11-01,A2,P07,9,17,0,9,17.2
STO045-000525,2024-11-02,A3,P07,13,18,12,9,17.2
STO045-000526,2024-11-03,A1,P08,39,16,24,3,19.4
STO045-000527,2024-11-03,A2,P08,69,17,24,3,19.4
STO045-000528,2024-11-04,A3,P08,40,22,0,3,19.4
STO045-000529,2024-11-04,A1,P09,41,29,0,4,21.6
STO045-000530,2024-11-05,A2,P09,54,25,0,4,21.6
STO045-000531,2024-11-05,A3,P09,44,29,0,4,21.6
STO045-000532,2024-11-06,A1,P10,69,15,0,5,23.8
STO045-000533,2024-11-07,A2,P10,12,15,0,5,23.8
STO045-000534,2024-11-07,A3,P10,51,32,12,5,23.8
STO045-000535,2024-11-08,A1,P11,37,22,12,6,26.0
STO045-000536,2024-11-08,A2,P11,24,24,24,6,26.0
STO045-000537,2024-11-09,A3,P11,0,31,24,6,26.0
STO045-000538,2024-11-10,A1,P12,32,29,0,7,28.2
STO045-000539,2024-11-10,A2,P12,24,26,0,7,28.2
STO045-000540,2024-11-11,A3,P12,34,26,12,7,28.2
STO045-000541,2024-11-11,A1,P01,67,15,12,3,4.0
STO045-000542,2024-11-12,A2,P01,49,26,12,3,4.0
STO045-000543,2024-11-12,A3,P01,55,11,0,3,4.0
STO045-000544,2024-11-13,A1,P02,17,30,0,4,6.2
STO045-000545,2024-11-14,A2,P02,4,17,12,4,6.2
STO045-000546,2024-11-14,A3,P02,58,12,0,4,6.2
STO045-000547,2024-11-15,A1,P03,54,19,0,5,8.4
STO045-000548,2024-11-15,A2,P03,68,30,24,5,8.4
STO045-000549,2024-11-16,A3,P03,13,32,12,5,8.4
STO045-000550,2024-11-17,A1,P04,26,32,12,6,10.6
STO045-000551,2024-11-17,A2,P04,38,25,12,6,10.6
STO045-000552,2024-11-18,A3,P04,14,17,24,6,10.6
STO045-000553,2024-11-18,A1,P05,2,23,0,7,12.8
STO045-000554,2024-11-19,A2,P05,59,32,24,7,12.8
STO045-000555,2024-11-19,A3,P05,49,31,0,7,12.8
STO045-000556,2024-11-20,A1,P06,0,13,0,8,15.0
STO045-000557,2024-11-21,A2,P06,41,24,12,8,15.0
STO045-000558,2024-11-21,A3,P06,46,10,0,8,15.0
STO045-000559,2024-11-22,A1,P07,52,34,0,9,17.2
STO045-000560,2024-11-22,A2,P07,29,8,24,9,17.2
STO045-000561,2024-11-23,A3,P07,21,18,24,9,17.2
STO045-000562,2024-11-24,A1,P08,53,21,0,3,19.4
STO045-000563,2024-11-24,A2,P08,42,26,0,3,19.4
STO045-000564,2024-11-25,A3,P08,8,28,24,3,19.4
STO045-000565,2024-11-25,A1,P09,31,22,0,4,21.6
STO045-000566,2024-11-26,A2,P09,63,14,12,4,21.6
STO045-000567,2024-11-26,A3,P09,47,23,24,4,21.6
STO045-000568,2024-11-27,A1,P10,45,33,0,5,23.8
STO045-000569,2024-11-28,A2,P10,27,23,0,5,23.8
STO045-000570,2024-11-28,A3,P10,30,24,24,5,23.8
STO045-000571,2024-11-29,A1,P11,56,34,12,6,26.0
STO045-000572,2024-11-29,A2,P11,20,41,12,6,26.0
STO045-000573,2024-11-30,A3,P11,67,21,24,6,26.0
STO045-000574,2024-12-01,A1,P12,18,29,0,7,28.2
STO045-000575,2024-12-01,A2,P12,4,15,12,7,28.2
STO045-000576,2024-12-02,A3,P12,3,46,24,7,28.2
STO045-000577,2024-12-02,A1,P01,60,5,0,3,4.0
STO045-000578,2024-12-03,A2,P01,49,4,0,3,4.0
STO045-000579,2024-12-04,A3,P01,28,20,0,3,4.0
STO045-000580,2024-12-04,A1,P02,50,24,0,4,6.2
STO045-000581,2024-12-05,A2,P02,25,16,24,4,6.2
STO045-000582,2024-12-05,A3,P02,,24,0,4,6.2
STO045-000583,2024-12-06, A1 ,P03,54,12,24,5,8.4
STO045-000584,2024-12-06,A2,P03,19,21,0,5,8.4
STO045-000585,2024-12-07,A3,P03,25,1,12,5,8.4
STO045-000586,2024-12-08,A1,P04,38,15,12,6,10.6
STO045-000587,2024-12-08,A2,P04,51,7,12,6,10.6
STO045-000588,2024-12-09,A3,P04,59,14,0,6,10.6
STO045-000589,2024-12-09,A1,P05,7,32,12,7,12.8
STO045-000590,2024-12-10,A2,P05,39,21,24,7,12.8
STO045-000591,2024-12-11,A3,P05,18,14,0,7,12.8
STO045-000592,2024-12-11,A1,P06,38,11,12,8,15.0
STO045-000593,2024-12-12,A2,P06,32,21,0,8,15.0
STO045-000594,2024-12-12,A3,P06,16,18,0,8,15.0
STO045-000595,2024-12-13,A1,P07,27,20,24,9,17.2
STO045-000596,2024-12-13,A2,P07,45,0,0,9,17.2
STO045-000597,2024-12-14,A3,P07,22,18,0,9,17.2
STO045-000598,2024-12-15,A1,P08,5,11,0,3,19.4
STO045-000599,2024-12-15,A2,P08,1,22,24,3,19.4
STO045-000600,2024-12-16,A3,P08,26,25,0,3,19.4
STO045-000601,2024-12-16,A1,P09,41,29,24,4,21.6
STO045-000602,2024-12-17,A2,P09,51,22,0,4,21.6
STO045-000603,2024-12-18,A3,P09,10,13,0,4,21.6
STO045-000604,2024-12-18,A1,P10,66,18,24,5,23.8
STO045-000605,2024-12-19,A2,P10,7,25,24,5,23.8
STO045-000606,2024-12-19,A3,P10,52,49,24,5,23.8
STO045-000607,2024-12-20,A1,P11,14,20,0,6,26.0
STO045-000608,2024-12-20,A2,P11,9,14,24,6,26.0
STO045-000609,2024-12-21,A3,P11,70,33,0,6,26.0
STO045-000610,2024-12-22,A1,P12,23,24,24,7,28.2
STO045-000611,2024-12-22,A2,P12,11,35,12,7,28.2
STO045-000612,2024-12-23,A3,P12,14,16,12,7,28.2
STO045-000613,2024-12-23,A1,P01,27,19,12,3,4.0
STO045-000614,2024-12-24,A2,P01,70,1,0,3,4.0
STO045-000615,2024-12-25,A3,P01,39,11,0,3,4.0
STO045-000616,2024-12-25,A1,P02,28,13,12,4,6.2
STO045-000617,2024-12-26,A2,P02,55,26,0,4,6.2
STO045-000618,2024-12-26,A3,P02,24,10,24,4,6.2
STO045-000619,2024-12-27,A1,P03,53,21,0,5,8.4
STO045-000620,2024-12-27,A2,P03,59,11,24,5,8.4
STO045-000621,2024-12-28,A3,P03,6,16,0,5,8.4
STO045-000622,2024-12-29,A1,P04,18,9,12,6,10.6
STO045-000623,2024-12-29,A2,P04,47,4,12,6,10.6
STO045-000624,2024-12-30,A3,P04,0,17,24,6,10.6
STO045-000625,2024-12-30,A1,P05,42,15,24,7,12.8
STO045-000626,2024-12-31,A2,P05,42,15,0,7,12.8
STO045-000627,2025-01-01,A3,P05,27,9,0,7,12.8
STO045-000628,2025-01-01,A1,P06,10,25,12,8,15.0
STO045-000629,2025-01-02,A2,P06,34,17,12,8,15.0
STO045-000630,2025-01-02,A3,P06,65,19,0,8,15.0
STO045-000631,2025-01-03,A1,P07,46,15,24,9,17.2
STO045-000632,2025-01-04,A2,P07,69,27,12,9,17.2
STO045-000633,2025-01-04,A3,P07,53,21,24,9,17.2
STO045-000634,2025-01-05,A1,P08,31,22,12,3,19.4
STO045-000635,2025-01-05,A2,P08,35,30,0,3,19.4
STO045-000636,2025-01-06,A3,P08,70,24,0,3,19.4
STO045-000637,2025-01-06,A1,P09,22,31,12,4,21.6
STO045-000638,2025-01-07,A2,P09,55,29,0,4,21.6
STO045-000639,2025-01-08,A3,P09,39,30,24,4,21.6
STO045-000640,2025-01-08,A1,P10,40,38,0,5,23.8
STO045-000641,2025-01-09,A2,P10,54,27,0,5,23.8
STO045-000642,2025-01-09,A3,P10,65,20,0,5,23.8
STO045-000643,2025-01-10,A1,P11,10,24,24,6,26.0
STO045-000644,2025-01-11,A2,P11,22,21,24,6,26.0
STO045-000645,2025-01-11,A3,P11,43,27,0,6,26.0
STO045-000646,2025-01-12,A1,P12,44,24,0,7,28.2
STO045-000647,2025-01-12,A2,P12,11,14,0,7,28.2
STO045-000648,2025-01-13,A3,P12,29,16,0,7,28.2
STO045-000649,2025-01-13,A1,P01,55,19,0,3,4.0
STO045-000650,2025-01-14,A2,P01,49,16,12,3,4.0
STO045-000651,2025-01-15,A3,P01,36,15,0,3,4.0
STO045-000652,2025-01-15,A1,P02,66,25,0,4,6.2
STO045-000653,2025-01-16,A2,P02,1,6,24,4,6.2
STO045-000654,2025-01-16,A3,P02,3,22,0,4,6.2
STO045-000655,2025-01-17,A1,P03,49,27,0,5,8.4
STO045-000656,2025-01-18,A2,P03,2,21,0,5,8.4
STO045-000657,2025-01-18,A3,P03,45,13,12,5,8.4
STO045-000658,2025-01-19,A1,P04,24,6,12,6,10.6
STO045-000659,2025-01-19,A2,P04,7,24,0,6,10.6
STO045-000660,2025-01-20,A3,P04,69,24,0,6,10.6
STO045-000661,2025-01-20,A1,P05,69,22,0,7,12.8
STO045-000662,2025-01-21,A2,P05,55,8,24,7,12.8
STO045-000663,2025-01-22,A3,P05,34,14,12,7,12.8
STO045-000664,2025-01-22,A1,P06,51,14,24,8,15.0
STO045-000665,2025-01-23,A2,P06,,21,24,8,15.0
STO045-000666,2025-01-23,A3,P06,67,18,0,8,15.0
STO045-000667,2025-01-24,A1,P07,2,34,0,9,17.2
STO045-000668,2025-01-25,A2,P07,19,31,12,9,17.2
STO045-000669,2025-01-25,A3,P07,66,25,0,9,17.2
STO045-000670,2025-01-26,A1,P08,35,31,0,3,19.4
STO045-000671,2025-01-26,A2,P08,68,25,24,3,19.4
STO045-000672,2025-01-27,A3,P08,29,23,24,3,19.4
STO045-000673,2025-01-27,A1,P09,57,31,0,4,21.6
STO045-000674,2025-01-28,A2,P09,9,24,0,4,21.6
STO045-000675,2025-01-29,A3,P09,52,20,0,4,21.6
STO045-000676,2025-01-29,A1,P10,8,20,0,5,23.8
STO045-000677,2025-01-30,A2,P10,65,34,24,5,23.8
STO045-000678,2025-01-30,A3,P10,70,23,0,5,23.8
STO045-000679,2025-01-31,A1,P11,1,35,0,6,26.0
STO045-000680,2025-02-01, A2 ,P11,61,10,12,6,26.0
STO045-000681,2025-02-01,A3,P11,61,10,0,6,26.0
STO045-000682,2025-02-02,A1,P12,61,37,0,7,28.2
STO045-000683,2025-02-02,A2,P12,61,28,12,7,28.2
STO045-000684,2025-02-03,A3,P12,21,28,12,7,28.2
STO045-000685,2025-02-04,A1,P01,0,20,0,3,4.0
STO045-000686,2025-02-04,A2,P01,36,0,0,3,4.0
STO045-000687,2025-02-05,A3,P01,48,30,0,3,4.0
STO045-000688,2025-02-05,A1,P02,35,12,24,4,6.2
STO045-000689,2025-02-06,A2,P02,21,16,24,4,6.2
STO045-000690,2025-02-06,A3,P02,59,22,0,4,6.2
STO045-000691,2025-02-07,A1,P03,37,3,12,5,8.4
STO045-000692,2025-02-08,A2,P03,21,27,24,5,8.4
STO045-000693,2025-02-08,A3,P03,61,16,24,5,8.4
STO045-000694,2025-02-09,A1,P04,27,20,24,6,10.6
STO045-000695,2025-02-09,A2,P04,63,14,24,6,10.6
STO045-000696,2025-02-10,A3,P04,62,18,0,6,10.6
STO045-000697,2025-02-11,A1,P05,22,38,0,7,12.8
STO045-000698,2025-02-11,A2,P05,41,23,24,7,12.8
STO045-000699,2025-02-12,A3,P05,21,27,0,7,12.8
STO045-000700,2025-02-12,A1,P06,67,21,0,8,15.0
STO045-000701,2025-02-13,A2,P06,24,18,0,8,15.0
STO045-000702,2025-02-13,A3,P06,33,28,0,8,15.0
STO045-000703,2025-02-14,A1,P07,47,27,0,9,17.2
STO045-000704,2025-02-15,A2,P07,59,20,0,9,17.2
STO045-000705,2025-02-15,A3,P07,14,26,0,9,17.2
STO045-000706,2025-02-16,A1,P08,36,43,12,3,19.4
STO045-000707,2025-02-16,A2,P08,0,6,0,3,19.4
STO045-000708,2025-02-17,A3,P08,39,13,12,3,19.4
STO045-000709,2025-02-18,A1,P09,19,24,12,4,21.6
STO045-000710,2025-02-18,A2,P09,46,24,0,4,21.6
STO045-000711,2025-02-19,A3,P09,64,11,0,4,21.6
STO045-000712,2025-02-19,A1,P10,44,3,24,5,23.8
STO045-000713,2025-02-20,A2,P10,64,38,12,5,23.8
STO045-000714,2025-02-20,A3,P10,37,22,0,5,23.8
STO045-000715,2025-02-21,A1,P11,19,16,24,6,26.0
STO045-000716,2025-02-22,A2,P11,20,34,24,6,26.0
STO045-000717,2025-02-22,A3,P11,54,30,12,6,26.0
STO045-000718,2025-02-23,A1,P12,61,37,0,7,28.2
STO045-000719,2025-02-23,A2,P12,35,30,24,7,28.2
STO045-000720,2025-02-24,A3,P12,9,29,0,7,28.2
STO045-000721,2025-02-25,A1,P01,52,0,12,3,4.0
STO045-000722,2025-02-25,A2,P01,0,16,0,3,4.0
STO045-000723,2025-02-26,A3,P01,20,15,12,3,4.0
STO045-000724,2025-02-26,A1,P02,16,13,0,4,6.2
STO045-000725,2025-02-27,A2,P02,63,0,12,4,6.2
STO045-000726,2025-02-27,A3,P02,58,11,0,4,6.2
STO045-000727,2025-02-28,A1,P03,34,12,24,5,8.4
STO045-000728,2025-03-01,A2,P03,36,4,0,5,8.4
STO045-000729,2025-03-01,A3,P03,66,27,0,5,8.4
STO045-000730,2025-03-02,A1,P04,24,42,12,6,10.6
STO045-000731,2025-03-02,A2,P04,25,18,12,6,10.6
STO045-000732,2025-03-03,A3,P04,1,23,0,6,10.6
STO045-000733,2025-03-04,A1,P05,9,22,0,7,12.8
STO045-000734,2025-03-04,A2,P05,39,30,0,7,12.8
STO045-000735,2025-03-05,A3,P05,61,17,0,7,12.8
STO045-000736,2025-03-05,A1,P06,20,31,0,8,15.0
STO045-000737,2025-03-06,A2,P06,52,21,0,8,15.0
STO045-000738,2025-03-06,A3,P06,35,21,24,8,15.0
STO045-000739,2025-03-07,A1,P07,43,17,24,9,17.2
STO045-000740,2025-03-08,A2,P07,44,24,0,9,17.2
STO045-000741,2025-03-08,A3,P07,11,24,24,9,17.2
STO045-000742,2025-03-09,A1,P08,43,16,12,3,19.4
STO045-000743,2025-03-09,A2,P08,42,16,0,3,19.4
STO045-000744,2025-03-10,A3,P08,59,25,0,3,19.4
STO045-000745,2025-03-11,A1,P09,31,19,12,4,21.6
STO045-000746,2025-03-11,A2,P09,40,34,0,4,21.6
STO045-000747,2025-03-12,A3,P09,50,17,0,4,21.6
STO045-000748,2025-03-12,A1,P10,,14,12,5,23.8
STO045-000749,2025-03-13,A2,P10,45,20,12,5,23.8
STO045-000750,2025-03-14,A3,P10,56,26,0,5,23.8
STO045-000751,2025-03-14,A1,P11,66,12,0,6,26.0
STO045-000752,2025-03-15,A2,P11,43,29,0,6,26.0
STO045-000753,2025-03-15,A3,P11,13,36,12,6,26.0
STO045-000754,2025-03-16,A1,P12,48,28,12,7,28.2
STO045-000755,2025-03-16,A2,P12,28,28,12,7,28.2
STO045-000756,2025-03-17,A3,P12,65,31,24,7,28.2
STO045-000757,2025-03-18,A1,P01,68,16,24,3,4.0
STO045-000758,2025-03-18,A2,P01,50,11,0,3,4.0
STO045-000759,2025-03-19,A3,P01,59,23,12,3,4.0
STO045-000760,2025-03-19,A1,P02,40,25,0,4,6.2
STO045-000761,2025-03-20,A2,P02,19,19,12,4,6.2
STO045-000762,2025-03-21,A3,P02,26,0,24,4,6.2
STO045-000763,2025-03-21,A1,P03,65,25,0,5,8.4
STO045-000764,2025-03-22,A2,P03,19,22,0,5,8.4
STO045-000765,2025-03-22,A3,P03,14,17,12,5,8.4
STO045-000766,2025-03-23,A1,P04,59,12,0,6,10.6
STO045-000767,2025-03-23,A2,P04,24,5,24,6,10.6
STO045-000768,2025-03-24,A3,P04,48,17,0,6,10.6
STO045-000769,2025-03-25,A1,P05,2,27,12,7,12.8
STO045-000770,2025-03-25,A2,P05,0,22,12,7,12.8
STO045-000771,2025-03-26,A3,P05,20,25,0,7,12.8
STO045-000772,2025-03-26,A1,P06,10,11,24,8,15.0
STO045-000773,2025-03-27,A2,P06,39,17,0,8,15.0
STO045-000774,2025-03-28,A3,P06,16,1,12,8,15.0
STO045-000775,2025-03-28,A1,P07,23,16,12,9,17.2
STO045-000776,2025-03-29,A2,P07,50,26,24,9,17.2
STO045-000777,2025-03-29, A3 ,P07,42,5,12,9,17.2
STO045-000778,2025-03-30,A1,P08,24,26,24,3,19.4
STO045-000779,2024-02-30,A2,P08,21,17,0,3,19.4
STO045-000780,2025-03-31,A3,P08,34,34,0,3,19.4
STO045-000781,2025-04-01,A1,P09,44,17,12,4,21.6
STO045-000782,2025-04-01,A2,P09,25,29,0,4,21.6
STO045-000783,2025-04-02,A3,P09,42,24,0,4,21.6
STO045-000784,2025-04-02,A1,P10,65,28,0,5,23.8
STO045-000785,2025-04-03,A2,P10,18,23,12,5,23.8
STO045-000786,2025-04-04,A3,P10,51,22,12,5,23.8
STO045-000787,2025-04-04,A1,P11,39,32,0,6,26.0
STO045-000788,2025-04-05,A2,P11,35,24,0,6,26.0
STO045-000789,2025-04-05,A3,P11,28,28,12,6,26.0
STO045-000790,2025-04-06,A1,P12,24,23,0,7,28.2
STO045-000791,2025-04-06,A2,P12,13,6,0,7,28.2
STO045-000792,2025-04-07,A3,P12,62,22,24,7,28.2
STO045-000793,2025-04-08,A1,P01,58,0,0,3,4.0
STO045-000794,2025-04-08,A2,P01,24,18,24,3,4.0
STO045-000795,2025-04-09,A3,P01,28,15,0,3,4.0
STO045-000796,2025-04-09,A1,P02,23,9,0,4,6.2
STO045-000797,2025-04-10,A2,P02,69,19,24,4,6.2
STO045-000798,2025-04-11,A3,P02,25,11,12,4,6.2
STO045-000799,2025-04-11,A1,P03,15,13,12,5,8.4
STO045-000800,2025-04-12,A2,P03,51,11,0,5,8.4
STO045-000801,2025-04-12,A3,P03,59,19,0,5,8.4
STO045-000802,2025-04-13,A1,P04,0,14,0,6,10.6
STO045-000803,2025-04-14,A2,P04,31,19,24,6,10.6
STO045-000804,2025-04-14,A3,P04,12,29,24,6,10.6
STO045-000805,2025-04-15,A1,P05,58,0,0,7,12.8
STO045-000806,2025-04-15,A2,P05,37,10,12,7,12.8
STO045-000807,2025-04-16,A3,P05,13,20,0,7,12.8
STO045-000808,2025-04-16,A1,P06,7,18,0,8,15.0
STO045-000809,2025-04-17,A2,P06,38,24,12,8,15.0
STO045-000810,2025-04-18,A3,P06,29,16,0,8,15.0
STO045-000811,2025-04-18,A1,P07,36,13,24,9,17.2
STO045-000812,2025-04-19,A2,P07,70,19,0,9,17.2
STO045-000813,2025-04-19,A3,P07,36,24,12,9,17.2
STO045-000814,2025-04-20,A1,P08,30,29,12,3,19.4
STO045-000815,2025-04-21,A2,P08,48,18,0,3,19.4
STO045-000816,2025-04-21,A3,P08,15,22,0,3,19.4
STO045-000817,2025-04-22,A1,P09,61,34,0,4,21.6
STO045-000818,2025-04-22,A2,P09,53,21,0,4,21.6
STO045-000819,2025-04-23,A3,P09,38,20,0,4,21.6
STO045-000820,2025-04-23,A1,P10,59,23,12,5,23.8
STO045-000821,2025-04-24,A2,P10,58,30,0,5,23.8
STO045-000822,2025-04-25,A3,P10,53,26,24,5,23.8
STO045-000823,2025-04-25,A1,P11,60,15,0,6,26.0
STO045-000824,2025-04-26,A2,P11,63,30,12,6,26.0
STO045-000825,2025-04-26,A3,P11,58,30,0,6,26.0
STO045-000826,2025-04-27,A1,P12,5,30,0,7,28.2
STO045-000827,2025-04-28,A2,P12,35,25,0,7,28.2
STO045-000828,2025-04-28,A3,P12,12,36,0,7,28.2
STO045-000829,2025-04-29,A1,P01,29,20,24,3,4.0
STO045-000830,2025-04-29,A2,P01,67,22,0,3,4.0
STO045-000831,2025-04-30,A3,P01,,16,0,3,4.0
STO045-000832,2025-04-30,A1,P02,52,15,0,4,6.2
STO045-000833,2025-05-01,A2,P02,45,29,24,4,6.2
STO045-000834,2025-05-02,A3,P02,18,15,24,4,6.2
STO045-000835,2025-05-02,A1,P03,40,13,24,5,8.4
STO045-000836,2025-05-03,A2,P03,21,22,12,5,8.4
STO045-000837,2025-05-03,A3,P03,8,0,0,5,8.4
STO045-000838,2025-05-04,A1,P04,54,2,0,6,10.6
STO045-000839,2025-05-05,A2,P04,26,30,0,6,10.6
STO045-000840,2025-05-05,A3,P04,32,11,0,6,10.6
STO045-000841,2025-05-06,A1,P05,32,27,12,7,12.8
STO045-000842,2025-05-06,A2,P05,47,12,12,7,12.8
STO045-000843,2025-05-07,A3,P05,39,15,0,7,12.8
STO045-000844,2025-05-07,A1,P06,17,21,0,8,15.0
STO045-000845,2025-05-08,A2,P06,60,20,24,8,15.0
STO045-000846,2025-05-09,A3,P06,56,24,24,8,15.0
STO045-000847,2025-05-09,A1,P07,42,20,24,9,17.2
STO045-000848,2025-05-10,A2,P07,57,20,12,9,17.2
STO045-000849,2025-05-10,A3,P07,11,11,24,9,17.2
STO045-000850,2025-05-11,A1,P08,55,18,0,3,19.4
STO045-000851,2025-05-12,A2,P08,43,21,0,3,19.4
STO045-000852,2025-05-12,A3,P08,63,18,0,3,19.4
STO045-000853,2025-05-13,A1,P09,43,30,0,4,21.6
STO045-000854,2025-05-13,A2,P09,12,34,0,4,21.6
STO045-000855,2025-05-14,A3,P09,64,39,12,4,21.6
STO045-000856,2025-05-15,A1,P10,53,8,0,5,23.8
STO045-000857,2025-05-15,A2,P10,12,19,24,5,23.8
STO045-000858,2025-05-16,A3,P10,6,33,12,5,23.8
STO045-000859,2025-05-16,A1,P11,10,27,12,6,26.0
STO045-000860,2025-05-17,A2,P11,23,24,0,6,26.0
STO045-000861,2025-05-17,A3,P11,23,24,0,6,26.0
STO045-000862,2025-05-18,A1,P12,33,26,0,7,28.2
STO045-000863,2025-05-19,A2,P12,3,26,0,7,28.2
STO045-000864,2025-05-19,A3,P12,50,18,0,7,28.2
STO045-000865,2025-05-20,A1,P01,31,20,0,3,4.0
STO045-000866,2025-05-20,A2,P01,7,4,12,3,4.0
STO045-000867,2025-05-21,A3,P01,70,31,12,3,4.0
STO045-000868,2025-05-22,A1,P02,30,5,0,4,6.2
STO045-000869,2025-05-22,A2,P02,52,20,12,4,6.2
STO045-000870,2025-05-23,A3,P02,46,33,12,4,6.2
