registro_id,fecha,cliente,plan,zona,antiguedad_meses,consumo_gb,incidencias,baja_30d,motivo_baja
TEL088-000384,2024-04-03,C0024,total,sur,92,60.86,0,0,
TEL088-000385,2024-04-03,C0025,esencial,centro,32,5.69,1,0,
TEL088-000386,2024-04-03,C0026,plus,sur,59,29.99,2,0,
TEL088-000387,2024-04-03,C0027,total,centro,16,50.87,0,0,
TEL088-000388,2024-04-03,C0028,esencial,norte,53,10.06,0,0,
TEL088-000389,2024-04-03,C0029, PLUS ,centro,40,23.62,0,0,
TEL088-000390,2024-04-03,C0030,total,norte,45,54.9,3,1,servicio
TEL088-000391,2024-04-03,C0031,esencial,centro,13,14.63,0,0,
TEL088-000392,2024-04-03,C0032,plus,norte,35,30.25,0,0,
TEL088-000393,2024-04-03,C0033,total,sur,92,52.42,0,0,
TEL088-000394,2024-04-03,C0034,esencial,norte,72,21.24,0,0,
TEL088-000395,2024-04-03,C0035,plus,sur,84,21.48,0,0,
TEL088-000396,2024-04-03,C0036,total,norte,54,65.32,0,0,
TEL088-000397,2024-04-03,C0037,esencial,norte,36,7.33,3,1,precio
TEL088-000398,2024-04-03,C0038,plus,centro,40,36.42,0,0,
TEL088-000399,2024-04-03,C0039,total,norte,84,48.06,1,0,
TEL088-000400,2024-04-03,C0040,esencial,norte,77,0,0,0,
TEL088-000401,2024-04-03,C0041,plus,norte,76,20.61,0,0,
TEL088-000402,2024-04-03,C0042,total,norte,25,41.74,0,0,
TEL088-000403,2024-04-03,C0043,esencial,centro,10,20.86,3,1,precio
TEL088-000404,2024-04-03,C0044,plus,centro,93,36.11,0,0,
TEL088-000405,2024-04-03,C0045,total,norte,55,52.73,0,0,
TEL088-000406,2024-04-03,C0046,esencial,norte,16,7.18,1,0,
TEL088-000407,2024-04-03,C0047,plus,centro,65,41.35,0,1,mudanza
TEL088-000408,2024-04-03,C0048,total,sur,65,46.17,2,0,
TEL088-000409,2024-04-03,C0049,esencial,centro,89,7.4,2,0,
TEL088-000410,2024-04-03,C0050,plus,norte,37,22.57,3,0,
TEL088-000411,2024-04-03,C0051,total,centro,72,43.84,1,0,
TEL088-000412,2024-04-03,C0052,esencial,norte,88,7.84,2,0,
TEL088-000413,2024-04-03,C0053,plus,centro,50,33.0,0,0,
TEL088-000414,2024-04-03,C0054,total,sur,51,58.21,0,0,
TEL088-000415,2024-04-03,C0055,esencial,norte,35,0,1,0,
TEL088-000416,2024-04-03,C0056,plus,centro,67,,0,0,
TEL088-000417,2024-04-03,C0057,total,sur,37,54.26,0,0,
TEL088-000418,2024-04-03,C0058,esencial,centro,57,7.86,0,0,
TEL088-000419,2024-04-03,C0059,plus,centro,88,21.92,1,0,
TEL088-000420,2024-04-03,C0060,total,norte,60,47.9,0,0,
TEL088-000421,2024-04-03,C0061,esencial,centro,13,13.39,0,0,
TEL088-000422,2024-04-03,C0062,plus,centro,35,27.89,0,0,
TEL088-000423,2024-04-03,C0063,total,centro,6,"37,23",0,0,
TEL088-000424,2024-04-03,C0064,esencial,centro,85,3.42,1,1,servicio
TEL088-000425,2024-04-03,C0065,plus,centro,9,35.0,1,0,
TEL088-000426,2024-04-03,C0066,total,sur,45,43.58,0,0,
TEL088-000427,2024-04-03,C0067,esencial,sur,67,1.33,0,0,
TEL088-000428,2024-04-03,C0068,plus,norte,29,35.44,0,0,
TEL088-000429,2024-04-03,C0069,total,sur,51,51.21,0,0,
TEL088-000430,2024-04-03,C0070,esencial,centro,5,0,0,0,
TEL088-000431,2024-04-03,C0071,plus,centro,71,30.27,0,0,
TEL088-000432,2024-04-03,C0072,total,norte,30,-999,1,0,
TEL088-000433,2024-04-03,C0073,esencial,sur,24,22.58,0,0,
TEL088-000434,2024-04-03,C0074,plus,centro,45,29.3,0,0,
TEL088-000435,2024-04-03,C0075,total,sur,55,47.88,3,0,
TEL088-000436,2024-04-03,C0076,esencial,centro,48,4.81,1,0,
TEL088-000437,2024-04-03,C0077,plus,sur,30,41.03,1,0,
TEL088-000438,2024-04-03,C0078,total,centro,72,46.73,0,0,
TEL088-000439,2024-04-03,C0079,esencial,sur,80,18.54,0,0,
TEL088-000440,2024-04-03,C0080,plus,sur,75,23.97,0,0,
TEL088-000441,2024-04-03,C0081,total,norte,22,47.15,1,0,
TEL088-000442,2024-04-03,C0082,esencial,centro,29,17.79,0,0,
TEL088-000443,2024-04-03,C0083,plus,centro,33,17.18,0,0,
TEL088-000444,2024-04-03,C0084,total,norte,21,49.99,1,0,
TEL088-000445,2024-04-03,C0085,esencial,centro,40,9.04,1,0,
TEL088-000446,2024-04-03,C0086,plus,norte,68,31.18,0,0,
TEL088-000447,2024-04-03,C0087,total,centro,49,50.28,1,0,
TEL088-000448,2024-04-03,C0088,esencial,norte,13,18.31,2,0,
TEL088-000449,2024-04-03,C0089,plus,sur,34,32.6,2,0,
TEL088-000450,2024-04-03,C0090,total,sur,35,35.37,0,0,
TEL088-000451,2024-04-03,C0091,esencial,norte,55,23.48,4,0,
TEL088-000452,2024-04-03,C0092,plus,sur,31,24.43,0,0,
TEL088-000453,2024-04-03,C0093,total,centro,56,46.33,1,0,
TEL088-000454,2024-04-03,C0094,esencial,norte,37,10.77,0,0,
TEL088-000455,2024-04-03,C0095,plus,norte,78,28.46,1,0,
TEL088-000456,2024-04-03,C0096,total,sur,70,49.84,0,0,
TEL088-000457,2024-04-03,C0097,esencial,norte,23,2.9,0,0,
TEL088-000458,2024-04-03,C0098,plus,centro,23,26.07,1,0,
TEL088-000459,2024-04-03,C0099,total,sur,78,42.26,3,1,servicio
TEL088-000460,2024-04-03,C0100,esencial,norte,7,8.11,0,0,
TEL088-000461,2024-04-03,C0101,plus,sur,22,43.25,1,0,
TEL088-000462,2024-04-03,C0102,total,centro,71,51.98,0,0,
TEL088-000463,2024-04-03,C0103,esencial,sur,43,11.81,0,0,
TEL088-000464,2024-04-03,C0104,plus,centro,13,31.07,1,0,
TEL088-000465,2024-04-03,C0105,total,norte,18,23.64,1,0,
TEL088-000466,2024-04-03,C0106,esencial,centro,56,17.41,0,0,
TEL088-000467,2024-04-03,C0107,plus,centro,8,26.14,0,0,
TEL088-000468,2024-04-03,C0108,total,centro,4,49.56,0,0,
TEL088-000469,2024-04-03,C0109,esencial,sur,68,12.55,0,0,
TEL088-000470,2024-04-03,C0110,plus,centro,86,31.57,1,0,
TEL088-000471,2024-04-03,C0111,total,norte,26,42.76,0,0,
TEL088-000472,2024-04-03,C0112,esencial,norte,25,18.19,0,0,
TEL088-000473,2024-04-03,C0113,plus,sur,34,26.0,0,0,
TEL088-000474,2024-04-03,C0114,total,norte,23,42.56,1,0,
TEL088-000475,2024-04-03,C0115,esencial,centro,25,15.69,2,0,
TEL088-000476,2024-04-03,C0116,plus,centro,15,35.88,0,0,
TEL088-000477,2024-04-03,C0117,total,sur,63,49.71,0,0,
TEL088-000478,2024-04-03,C0118,esencial,norte,17,28.29,0,0,
TEL088-000479,2024-04-03,C0119,plus,sur,49,27.73,0,0,
TEL088-000480,2024-04-03,C0120,total,norte,87,43.7,0,0,
TEL088-000481,2024-05-04,C0001,esencial,norte,11,18.86,1,0,
TEL088-000482,2024-05-04,C0002,plus,norte,12,35.52,0,0,
TEL088-000483,2024-05-04,C0003,total,sur,35,49.25,1,0,
TEL088-000484,2024-05-04,C0004,esencial,norte,84,20.42,1,0,
TEL088-000485,2024-05-04,C0005,plus,sur,21,36.45,1,0,
TEL088-000486,2024-05-04,C0006, TOTAL ,norte,6,44.17,1,0,
TEL088-000487,2024-05-04,C0007,esencial,centro,79,10.98,2,1,mudanza
TEL088-000488,2024-05-04,C0008,plus,norte,74,35.56,0,0,
TEL088-000489,2024-05-04,C0009,total,sur,47,42.55,0,0,
TEL088-000490,2024-05-04,C0010,esencial,sur,91,3.95,1,0,
TEL088-000491,2024-05-04,C0011,plus,norte,93,21.87,0,0,
TEL088-000492,2024-05-04,C0012,total,sur,16,55.96,1,0,
TEL088-000493,2024-05-04,C0013,esencial,norte,9,23.0,0,0,
TEL088-000494,2024-05-04,C0014,plus,centro,74,29.69,0,0,
TEL088-000495,2024-05-04,C0015,total,centro,94,55.59,2,0,
TEL088-000496,2024-05-04,C0016,esencial,sur,55,8.1,0,0,
TEL088-000497,2024-05-04,C0017,plus,sur,64,12.67,1,0,
TEL088-000498,2024-05-04,C0018,total,sur,18,61.44,3,0,
TEL088-000499,2024-05-04,C0019,esencial,norte,39,,1,0,
TEL088-000500,2024-05-04,C0020,plus,sur,77,17.54,0,0,
TEL088-000501,2024-05-04,C0021,total,sur,17,47.78,0,0,
TEL088-000502,2024-05-04,C0022,esencial,centro,94,0,3,0,
TEL088-000503,2024-05-04,C0023,plus,centro,54,13.58,3,0,
TEL088-000504,2024-05-04,C0024,total,sur,93,54.6,1,0,
TEL088-000505,2024-05-04,C0025,esencial,centro,33,12.91,0,0,
TEL088-000506,2024-05-04,C0026,plus,sur,60,31.74,1,0,
TEL088-000507,2024-05-04,C0027,total,centro,17,51.53,0,0,
TEL088-000508,2024-05-04,C0028,esencial,norte,54,11.38,0,0,
TEL088-000509,2024-05-04,C0029,plus,centro,41,10.92,2,0,
TEL088-000510,2024-05-04,C0030,total,norte,46,51.65,1,0,
TEL088-000511,2024-05-04,C0031,esencial,centro,14,0,0,0,
TEL088-000512,2024-05-04,C0032,plus,norte,36,35.06,0,0,
TEL088-000513,2024-05-04,C0033,total,sur,93,37.05,0,0,
TEL088-000514,2024-05-04,C0034,esencial,norte,73,21.07,2,0,
TEL088-000515,2024-05-04,C0035,plus,sur,85,22.58,0,0,
TEL088-000516,2024-05-04,C0036,total,norte,55,48.04,0,0,
TEL088-000517,2024-05-04,C0037,esencial,norte,37,12.47,0,0,
TEL088-000518,2024-05-04,C0038,plus,centro,41,30.39,1,0,
TEL088-000519,2024-05-04,C0039,total,norte,85,39.57,0,0,
TEL088-000520,2024-05-04,C0040,esencial,norte,78,11.83,0,1,servicio
TEL088-000521,2024-05-04,C0041,plus,norte,77,31.53,1,0,
TEL088-000522,2024-05-04,C0042,total,norte,26,49.39,0,0,
TEL088-000523,2024-05-04,C0043,esencial,centro,11,8.07,0,0,
TEL088-000524,2024-05-04,C0044,plus,centro,94,27.03,0,0,
TEL088-000525,2024-05-04,C0045,total,norte,56,46.63,0,1,precio
TEL088-000526,2024-05-04,C0046,esencial,norte,17,9.0,4,0,
TEL088-000527,2024-05-04,C0047,plus,centro,66,11.69,0,0,
TEL088-000528,2024-05-04,C0048,total,sur,66,39.87,0,0,
TEL088-000529,2024-05-04,C0049,esencial,centro,90,6.46,0,0,
TEL088-000530,2024-05-04,C0050,plus,norte,38,37.09,0,0,
TEL088-000531,2024-05-04,C0051,total,centro,73,56.54,0,0,
TEL088-000532,2024-05-04,C0052,esencial,norte,89,9.06,0,0,
TEL088-000533,2024-05-04,C0053,plus,centro,51,29.67,1,0,
TEL088-000534,2024-05-04,C0054,total,sur,52,46.4,0,0,
TEL088-000535,2024-05-04,C0055,esencial,norte,36,5.41,0,0,
TEL088-000536,2024-05-04,C0056,plus,centro,68,33.69,0,0,
TEL088-000537,2024-05-04,C0057,total,sur,38,54.52,0,0,
TEL088-000538,2024-05-04,C0058,esencial,centro,58,11.33,0,0,
TEL088-000539,2024-05-04,C0059,plus,centro,89,16.91,0,0,
TEL088-000540,2024-05-04,C0060,total,norte,61,39.51,0,1,servicio
TEL088-000541,2024-05-04,C0061,esencial,centro,14,0.49,0,0,
TEL088-000542,2024-05-04,C0062,plus,centro,36,27.62,3,0,
TEL088-000543,2024-05-04,C0063,total,centro,7,55.08,0,0,
TEL088-000544,2024-05-04,C0064,esencial,centro,86,1.59,2,0,
TEL088-000545,2024-05-04,C0065,plus,centro,10,29.94,0,0,
TEL088-000546,2024-05-04,C0066,total,sur,46,62.53,0,0,
TEL088-000547,2024-05-04,C0067,esencial,sur,68,1.09,0,0,
TEL088-000548,2024-05-04,C0068,plus,norte,30,15.79,0,0,
TEL088-000549,2024-05-04,C0069,total,sur,52,44.1,4,1,mudanza
TEL088-000550,2024-05-04,C0070,esencial,centro,6,1.55,0,0,
TEL088-000551,2024-05-04,C0071,plus,centro,72,35.49,2,0,
TEL088-000552,2024-05-04,C0072,total,norte,31,52.34,0,0,
TEL088-000553,2024-05-04,C0073,esencial,sur,25,14.74,1,0,
TEL088-000554,2024-05-04,C0074,plus,centro,46,34.0,2,0,
TEL088-000555,2024-05-04,C0075,total,sur,56,46.7,1,0,
TEL088-000556,2024-05-04,C0076,esencial,centro,49,7.57,4,0,
TEL088-000557,2024-05-04,C0077,plus,sur,31,34.55,0,0,
TEL088-000558,2024-05-04,C0078,total,centro,73,43.0,0,0,
TEL088-000559,2024-05-04,C0079,esencial,sur,81,8.98,4,0,
TEL088-000560,2024-05-04,C0080,plus,sur,76,28.33,1,0,
TEL088-000561,2024-05-04,C0081,total,norte,23,44.05,0,0,
TEL088-000562,2024-05-04,C0082,esencial,centro,30,13.2,0,0,
TEL088-000563,2024-05-04,C0083,plus,centro,34,35.91,0,0,
TEL088-000564,2024-05-04,C0084,total,norte,22,38.64,0,0,
TEL088-000565,2024-05-04,C0085,esencial,centro,41,13.56,0,0,
TEL088-000566,2024-05-04,C0086,plus,norte,69,31.27,1,0,
TEL088-000567,2024-05-04,C0087,total,centro,50,48.56,0,0,
TEL088-000568,2024-05-04,C0088,esencial,norte,14,4.35,1,1,servicio
TEL088-000569,2024-05-04,C0089,plus,sur,35,22.5,0,0,
TEL088-000570,2024-05-04,C0090,total,sur,36,44.15,0,0,
TEL088-000571,2024-05-04,C0091,esencial,norte,56,25.55,0,0,
TEL088-000572,2024-05-04,C0092,plus,sur,32,37.58,0,0,
TEL088-000573,2024-05-04,C0093,total,centro,57,41.58,1,0,
TEL088-000574,2024-05-04,C0094,esencial,norte,38,16.16,0,0,
TEL088-000575,2024-05-04,C0095,plus,norte,79,26.19,1,0,
TEL088-000576,2024-05-04,C0096,total,sur,71,45.16,1,0,
TEL088-000577,2024-05-04,C0097,esencial,norte,24,5.4,0,0,
TEL088-000578,2024-05-04,C0098,plus,centro,24,35.94,3,0,
TEL088-000579,2024-05-04,C0099,total,sur,79,39.27,1,0,
TEL088-000580,2024-05-04,C0100,esencial,norte,8,24.76,0,1,servicio
TEL088-000581,2024-05-04,C0101,plus,sur,23,37.35,2,0,
TEL088-000582,2024-05-04,C0102,total,centro,72,,0,0,
TEL088-000583,2024-05-04,C0103, ESENCIAL ,sur,44,11.16,0,0,
TEL088-000584,2024-05-04,C0104,plus,centro,14,27.58,0,0,
TEL088-000585,2024-05-04,C0105,total,norte,19,49.89,0,0,
TEL088-000586,2024-05-04,C0106,esencial,centro,57,14.39,2,1,servicio
TEL088-000587,2024-05-04,C0107,plus,centro,9,37.45,0,0,
TEL088-000588,2024-05-04,C0108,total,centro,5,48.21,3,1,servicio
TEL088-000589,2024-05-04,C0109,esencial,sur,69,9.94,1,0,
TEL088-000590,2024-05-04,C0110,plus,centro,87,27.34,1,0,
TEL088-000591,2024-05-04,C0111,total,norte,27,54.96,2,0,
TEL088-000592,2024-05-04,C0112,esencial,norte,26,19.93,0,0,
TEL088-000593,2024-05-04,C0113,plus,sur,35,30.64,0,0,
TEL088-000594,2024-05-04,C0114,total,norte,24,46.29,0,0,
TEL088-000595,2024-05-04,C0115,esencial,centro,26,7.01,0,0,
TEL088-000596,2024-05-04,C0116,plus,centro,16,20.76,0,0,
TEL088-000597,2024-05-04,C0117,total,sur,64,57.94,0,0,
TEL088-000598,2024-05-04,C0118,esencial,norte,18,7.58,1,0,
TEL088-000599,2024-05-04,C0119,plus,sur,50,43.69,1,0,
TEL088-000600,2024-05-04,C0120,total,norte,88,41.4,0,0,
TEL088-000601,2024-06-04,C0001,esencial,norte,12,14.85,0,0,
TEL088-000602,2024-06-04,C0002,plus,norte,13,32.59,0,0,
TEL088-000603,2024-06-04,C0003,total,sur,36,30.19,0,0,
TEL088-000604,2024-06-04,C0004,esencial,norte,85,9.17,0,0,
TEL088-000605,2024-06-04,C0005,plus,sur,22,43.35,2,0,
TEL088-000606,2024-06-04,C0006,total,norte,7,45.65,1,0,
TEL088-000607,2024-06-04,C0007,esencial,centro,80,15.78,1,0,
TEL088-000608,2024-06-04,C0008,plus,norte,75,41.28,0,0,
TEL088-000609,2024-06-04,C0009,total,sur,48,48.67,0,0,
TEL088-000610,2024-06-04,C0010,esencial,sur,92,14.6,0,0,
TEL088-000611,2024-06-04,C0011,plus,norte,94,32.74,1,0,
TEL088-000612,2024-06-04,C0012,total,sur,17,56.65,0,0,
TEL088-000613,2024-06-04,C0013,esencial,norte,10,1.05,0,0,
TEL088-000614,2024-06-04,C0014,plus,centro,75,33.39,3,0,
TEL088-000615,2024-06-04,C0015,total,centro,95,44.63,0,0,
TEL088-000616,2024-06-04,C0016,esencial,sur,56,13.74,3,0,
TEL088-000617,2024-06-04,C0017,plus,sur,65,23.47,1,0,
TEL088-000618,2024-06-04,C0018,total,sur,19,51.8,1,1,servicio
TEL088-000619,2024-06-04,C0019,esencial,norte,40,16.33,0,0,
TEL088-000620,2024-06-04,C0020,plus,sur,78,36.25,2,0,
TEL088-000621,2024-06-04,C0021,total,sur,18,57.49,1,1,mudanza
TEL088-000622,2024-06-04,C0022,esencial,centro,95,6.23,2,0,
TEL088-000623,2024-06-04,C0023,plus,centro,55,18.54,3,0,
TEL088-000624,2024-06-04,C0024,total,sur,94,59.1,0,0,
TEL088-000625,2024-06-04,C0025,esencial,centro,34,19.7,0,0,
TEL088-000626,2024-06-04,C0026,plus,sur,61,33.72,1,0,
TEL088-000627,2024-06-04,C0027,total,centro,18,46.62,0,0,
TEL088-000628,2024-06-04,C0028,esencial,norte,55,14.53,0,0,
TEL088-000629,2024-06-04,C0029,plus,centro,42,33.22,0,0,
TEL088-000630,2024-06-04,C0030,total,norte,47,53.35,0,0,
TEL088-000631,2024-06-04,C0031,esencial,centro,15,15.49,0,0,
TEL088-000632,2024-06-04,C0032,plus,norte,37,38.38,1,0,
TEL088-000633,2024-06-04,C0033,total,sur,94,52.64,1,0,
TEL088-000634,2024-06-04,C0034,esencial,norte,74,"13,66",0,0,
TEL088-000635,2024-06-04,C0035,plus,sur,86,34.04,2,0,
TEL088-000636,2024-06-04,C0036,total,norte,56,45.34,0,0,
TEL088-000637,2024-06-04,C0037,esencial,norte,38,7.51,0,0,
TEL088-000638,2024-06-04,C0038,plus,centro,42,37.45,0,0,
TEL088-000639,2024-06-04,C0039,total,norte,86,44.94,0,0,
TEL088-000640,2024-06-04,C0040,esencial,norte,79,18.13,0,0,
TEL088-000641,2024-06-04,C0041,plus,norte,78,30.08,0,0,
TEL088-000642,2024-06-04,C0042,total,norte,27,48.35,0,0,
TEL088-000643,2024-06-04,C0043,esencial,centro,12,6.59,0,0,
TEL088-000644,2024-06-04,C0044,plus,centro,95,25.88,2,0,
TEL088-000645,2024-06-04,C0045,total,norte,57,46.3,1,0,
TEL088-000646,2024-06-04,C0046,esencial,norte,18,20.17,2,0,
TEL088-000647,2024-06-04,C0047,plus,centro,67,30.54,0,0,
TEL088-000648,2024-06-04,C0048,total,sur,67,53.51,0,0,
TEL088-000649,2024-06-04,C0049,esencial,centro,91,16.46,0,0,
TEL088-000650,2024-06-04,C0050,plus,norte,39,28.07,1,0,
TEL088-000651,2024-06-04,C0051,total,centro,74,49.97,0,0,
TEL088-000652,2024-06-04,C0052,esencial,norte,90,6.68,0,0,
TEL088-000653,2024-06-04,C0053,plus,centro,52,23.07,1,0,
TEL088-000654,2024-06-04,C0054,total,sur,53,44.62,0,0,
TEL088-000655,2024-06-04,C0055,esencial,norte,37,5.98,1,0,
TEL088-000656,2024-06-04,C0056,plus,centro,69,32.46,0,0,
TEL088-000657,2024-06-04,C0057,total,sur,39,49.29,4,0,
TEL088-000658,2024-06-04,C0058,esencial,centro,59,0,0,0,
TEL088-000659,2024-06-04,C0059,plus,centro,90,28.16,1,0,
TEL088-000660,2024-06-04,C0060,total,norte,62,45.79,0,0,
TEL088-000661,2024-06-04,C0061,esencial,centro,15,21.07,1,0,
TEL088-000662,2024-06-04,C0062,plus,centro,37,42.85,0,0,
TEL088-000663,2024-06-04,C0063,total,centro,8,38.99,0,0,
TEL088-000664,2024-06-04,C0064,esencial,centro,87,11.83,2,0,
TEL088-000665,2024-06-04,C0065,plus,centro,11,,0,0,
TEL088-000666,2024-06-04,C0066,total,sur,47,49.14,0,0,
TEL088-000667,2024-06-04,C0067,esencial,sur,69,24.34,0,0,
TEL088-000668,2024-06-04,C0068,plus,norte,31,32.61,0,0,
TEL088-000669,2024-06-04,C0069,total,sur,53,63.26,2,0,
TEL088-000670,2024-06-04,C0070,esencial,centro,7,8.79,0,0,
TEL088-000671,2024-06-04,C0071,plus,centro,73,25.07,0,0,
TEL088-000672,2024-06-04,C0072,total,norte,32,53.73,0,0,
TEL088-000673,2024-06-04,C0073,esencial,sur,26,11.8,0,0,
TEL088-000674,2024-06-04,C0074,plus,centro,47,37.01,0,0,
TEL088-000675,2024-06-04,C0075,total,sur,57,55.33,1,0,
TEL088-000676,2024-06-04,C0076,esencial,centro,50,26.15,0,0,
TEL088-000677,2024-06-04,C0077,plus,sur,32,40.16,0,0,
TEL088-000678,2024-06-04,C0078,total,centro,74,40.29,1,0,
TEL088-000679,2024-06-04,C0079,esencial,sur,82,0.87,0,0,
TEL088-000680,2024-06-04,C0080, PLUS ,sur,77,32.29,0,0,
TEL088-000681,2024-06-04,C0081,total,norte,24,48.36,0,0,
TEL088-000682,2024-06-04,C0082,esencial,centro,31,14.39,0,0,
TEL088-000683,2024-06-04,C0083,plus,centro,35,36.07,0,0,
TEL088-000684,2024-06-04,C0084,total,norte,23,47.78,0,0,
TEL088-000685,2024-06-04,C0085,esencial,centro,42,15.58,0,0,
TEL088-000686,2024-06-04,C0086,plus,norte,70,20.46,3,1,servicio
TEL088-000687,2024-06-04,C0087,total,centro,51,38.18,0,0,
TEL088-000688,2024-06-04,C0088,esencial,norte,15,6.01,0,0,
TEL088-000689,2024-06-04,C0089,plus,sur,36,17.04,0,0,
TEL088-000690,2024-06-04,C0090,total,sur,37,49.18,2,0,
TEL088-000691,2024-06-04,C0091,esencial,norte,57,25.46,3,0,
TEL088-000692,2024-06-04,C0092,plus,sur,33,32.79,1,0,
TEL088-000693,2024-06-04,C0093,total,centro,58,48.37,1,1,mudanza
TEL088-000694,2024-06-04,C0094,esencial,norte,39,2.83,2,1,mudanza
TEL088-000695,2024-06-04,C0095,plus,norte,80,34.11,0,0,
TEL088-000696,2024-06-04,C0096,total,sur,72,44.98,0,0,
TEL088-000697,2024-06-04,C0097,esencial,norte,25,3.96,1,0,
TEL088-000698,2024-06-04,C0098,plus,centro,25,35.35,0,0,
TEL088-000699,2024-06-04,C0099,total,sur,80,45.82,0,0,
TEL088-000700,2024-06-04,C0100,esencial,norte,9,0,0,0,
TEL088-000701,2024-06-04,C0101,plus,sur,24,36.78,0,0,
TEL088-000702,2024-06-04,C0102,total,centro,73,49.57,0,0,
TEL088-000703,2024-06-04,C0103,esencial,sur,45,4.19,0,0,
TEL088-000704,2024-06-04,C0104,plus,centro,15,33.11,0,0,
TEL088-000705,2024-06-04,C0105,total,norte,20,47.35,0,0,
TEL088-000706,2024-06-04,C0106,esencial,centro,58,0,1,1,precio
TEL088-000707,2024-06-04,C0107,plus,centro,10,7.73,2,0,
TEL088-000708,2024-06-04,C0108,total,centro,6,53.37,0,0,
TEL088-000709,2024-06-04,C0109,esencial,sur,70,7.86,0,0,
TEL088-000710,2024-06-04,C0110,plus,centro,88,36.47,0,0,
TEL088-000711,2024-06-04,C0111,total,norte,28,61.45,0,0,
TEL088-000712,2024-06-04,C0112,esencial,norte,27,27.35,0,0,
TEL088-000713,2024-06-04,C0113,plus,sur,36,35.85,1,0,
TEL088-000714,2024-06-04,C0114,total,norte,25,46.93,0,0,
TEL088-000715,2024-06-04,C0115,esencial,centro,27,16.6,2,0,
TEL088-000716,2024-06-04,C0116,plus,centro,17,41.8,0,0,
TEL088-000717,2024-06-04,C0117,total,sur,65,59.25,0,0,
TEL088-000718,2024-06-04,C0118,esencial,norte,19,9.9,3,0,
TEL088-000719,2024-06-04,C0119,plus,sur,51,12.27,3,0,
TEL088-000720,2024-06-04,C0120,total,norte,89,52.41,0,0,
TEL088-000721,2024-07-05,C0001,esencial,norte,13,0.42,0,0,
TEL088-000722,2024-07-05,C0002,plus,norte,14,31.05,0,0,
TEL088-000723,2024-07-05,C0003,total,sur,37,49.25,0,0,
TEL088-000724,2024-07-05,C0004,esencial,norte,86,25.84,0,0,
TEL088-000725,2024-07-05,C0005,plus,sur,23,22.4,3,0,
TEL088-000726,2024-07-05,C0006,total,norte,8,44.83,0,0,
TEL088-000727,2024-07-05,C0007,esencial,centro,81,2.93,2,0,
TEL088-000728,2024-07-05,C0008,plus,norte,76,39.38,0,0,
TEL088-000729,2024-07-05,C0009,total,sur,49,24.99,1,0,
TEL088-000730,2024-07-05,C0010,esencial,sur,93,5.36,0,0,
TEL088-000731,2024-07-05,C0011,plus,norte,95,26.2,0,0,
TEL088-000732,2024-07-05,C0012,total,sur,18,33.19,0,0,
TEL088-000733,2024-07-05,C0013,esencial,norte,11,15.12,2,0,
TEL088-000734,2024-07-05,C0014,plus,centro,76,23.73,0,0,
TEL088-000735,2024-07-05,C0015,total,centro,96,62.9,0,0,
TEL088-000736,2024-07-05,C0016,esencial,sur,57,20.57,0,0,
TEL088-000737,2024-07-05,C0017,plus,sur,66,26.33,0,0,
TEL088-000738,2024-07-05,C0018,total,sur,20,39.65,0,0,
TEL088-000739,2024-07-05,C0019,esencial,norte,41,15.73,1,0,
TEL088-000740,2024-07-05,C0020,plus,sur,79,28.37,1,0,
TEL088-000741,2024-07-05,C0021,total,sur,19,45.22,1,0,
TEL088-000742,2024-07-05,C0022,esencial,centro,96,24.83,0,0,
TEL088-000743,2024-07-05,C0023,plus,centro,56,26.64,0,0,
TEL088-000744,2024-07-05,C0024,total,sur,95,41.71,1,0,
TEL088-000745,2024-07-05,C0025,esencial,centro,35,9.72,0,0,
TEL088-000746,2024-07-05,C0026,plus,sur,62,25.08,1,0,
TEL088-000747,2024-07-05,C0027,total,centro,19,40.1,0,0,
TEL088-000748,2024-07-05,C0028,esencial,norte,56,,0,0,
TEL088-000749,2024-07-05,C0029,plus,centro,43,31.5,0,0,
TEL088-000750,2024-07-05,C0030,total,norte,48,39.58,1,0,
TEL088-000751,2024-07-05,C0031,esencial,centro,16,3.27,1,0,
TEL088-000752,2024-07-05,C0032,plus,norte,38,24.16,0,0,
TEL088-000753,2024-07-05,C0033,total,sur,95,52.63,1,0,
TEL088-000754,2024-07-05,C0034,esencial,norte,75,31.82,0,0,
TEL088-000755,2024-07-05,C0035,plus,sur,87,27.8,0,0,
TEL088-000756,2024-07-05,C0036,total,norte,57,49.82,3,0,
TEL088-000757,2024-07-05,C0037,esencial,norte,39,0,0,0,
TEL088-000758,2024-07-05,C0038,plus,centro,43,22.3,0,0,
TEL088-000759,2024-07-05,C0039,total,norte,87,58.01,2,0,
TEL088-000760,2024-07-05,C0040,esencial,norte,80,20.92,0,0,
TEL088-000761,2024-07-05,C0041,plus,norte,79,22.93,0,0,
TEL088-000762,2024-07-05,C0042,total,norte,28,52.07,1,0,
TEL088-000763,2024-07-05,C0043,esencial,centro,13,8.58,0,0,
TEL088-000764,2024-07-05,C0044,plus,centro,96,32.59,0,0,
TEL088-000765,2024-07-05,C0045,total,norte,58,28.0,0,0,
TEL088-000766,2024-07-05,C0046,esencial,norte,19,12.89,0,0,
TEL088-000767,2024-07-05,C0047,plus,centro,68,52.09,0,0,
TEL088-000768,2024-07-05,C0048,total,sur,68,65.1,1,0,
TEL088-000769,2024-07-05,C0049,esencial,centro,92,20.76,0,0,
