registro_id,fecha,distrito,kg,reciclable_kg,habitantes,km,cobertura_pct
RES072-000416,2024-05-18,centro,,270.3,6000,18.7,100
RES072-000417,2024-05-18,sur,359.9,97.8,3600,10.6,60
RES072-000418,2024-05-19,norte,384.6,66.9,2400,14.9,100
RES072-000419,2024-05-19,centro,1063.0,238.7,6000,9.8,100
RES072-000420,2024-05-19,sur,528.0,111.5,3600,27.0,80
RES072-000421,2024-05-20,norte,468.3,92.4,2400,21.1,100
RES072-000422,2024-05-20,centro,1127.3,265.1,6000,8.6,80
RES072-000423,2024-05-20,sur,"751,6",179.1,3600,19.5,100
RES072-000424,2024-05-21,norte,519.7,92.7,2400,17.2,100
RES072-000425,2024-05-21,centro,940.8,192.9,6000,23.0,80
RES072-000426,2024-05-21,sur,384.9,86.3,3600,16.9,60
RES072-000427,2024-05-22,norte,502.6,101.1,2400,16.1,100
RES072-000428,2024-05-22,centro,697.0,153.4,6000,13.2,60
RES072-000429,2024-05-22,sur,671.2,181.1,3600,10.5,100
RES072-000430,2024-05-23,norte,379.2,67.5,2400,12.9,100
RES072-000431,2024-05-23,centro,1103.1,264.1,6000,19.4,100
RES072-000432,2024-05-23,sur,-999,133.2,3600,16.3,80
RES072-000433,2024-05-24,norte,437.1,70.4,2400,27.9,100
RES072-000434,2024-05-24,centro,575.3,109.9,6000,12.4,60
RES072-000435,2024-05-24,sur,586.3,133.6,3600,13.0,80
RES072-000436,2024-05-25,norte,369.0,70.9,2400,14.6,100
RES072-000437,2024-05-25,centro,852.2,204.0,6000,17.5,80
RES072-000438,2024-05-25,sur,661.1,156.9,3600,19.5,100
RES072-000439,2024-05-26,norte,419.1,87.6,2400,24.4,100
RES072-000440,2024-05-26,centro,845.6,192.1,6000,12.9,80
RES072-000441,2024-05-26,sur,656.4,170.4,3600,24.0,100
RES072-000443,2024-05-27,centro,1307.3,257.2,6000,20.8,100
RES072-000444,2024-05-27,sur,694.3,158.8,3600,17.1,100
RES072-000445,2024-05-28,norte,354.1,76.2,2400,22.6,80
RES072-000446,2024-05-28,centro,1120.6,266.0,6000,29.9,100
RES072-000447,2024-05-28,sur,633.5,143.7,3600,8.1,100
RES072-000448,2024-05-29,norte,221.7,48.9,2400,18.3,60
RES072-000449,2024-05-29,centro,1101.5,254.2,6000,17.5,100
RES072-000450,2024-05-29,sur,593.3,124.3,3600,24.6,80
RES072-000451,2024-05-30,norte,442.2,75.4,2400,17.1,100
RES072-000452,2024-05-30,centro,843.5,174.3,6000,14.6,80
RES072-000453,2024-05-30,sur,599.2,94.5,3600,20.1,100
RES072-000454,2024-05-31,norte,474.0,96.3,2400,29.2,100
RES072-000455,2024-05-31,centro,573.9,148.9,6000,18.8,60
RES072-000456,2024-05-31,sur,411.6,99.6,3600,18.3,80
RES072-000457,2024-06-01,norte,215.2,40.6,2400,29.2,60
RES072-000458,2024-06-01,centro,1062.9,217.8,6000,22.0,100
RES072-000459,2024-06-01,sur,480.8,101.4,3600,22.0,80
RES072-000460,2024-06-02,norte,400.3,70.6,2400,28.6,100
RES072-000461,2024-06-02,centro,1054.3,224.9,6000,26.2,100
RES072-000462,2024-06-02,sur,679.8,134.1,3600,21.4,100
RES072-000463,2024-06-03,norte,425.4,64.3,2400,12.4,80
RES072-000464,2024-06-03,centro,1137.2,234.2,6000,20.2,100
RES072-000465,2024-06-03,sur,514.2,126.6,3600,29.1,80
RES072-000466,2024-06-04,norte,410.9,64.7,2400,21.2,100
RES072-000467,2024-06-04,centro,1087.8,243.1,6000,19.8,100
RES072-000468,2024-06-04,sur,684.5,147.1,3600,22.1,100
RES072-000469,2024-06-05,norte,175.2,35.2,2400,10.4,60
RES072-000470,2024-06-05,centro,650.4,144.2,6000,20.4,60
RES072-000471,2024-06-05,sur,745.3,186.7,3600,15.8,100
RES072-000472,2024-06-06,norte,275.4,64.8,2400,9.0,60
RES072-000473,2024-06-06,centro,669.1,132.5,6000,16.5,60
RES072-000474,2024-06-06,sur,560.5,122.6,3600,8.6,80
RES072-000475,2024-06-07,norte,489.3,104.0,2400,11.5,100
RES072-000476,2024-06-07,centro,1022.3,225.2,6000,20.9,100
RES072-000477,2024-06-07,sur,660.5,136.1,3600,18.7,100
RES072-000478,2024-06-08,norte,417.1,95.7,2400,17.3,80
RES072-000479,2024-06-08,centro,1073.2,240.6,6000,25.4,100
RES072-000480,2024-06-08,sur,570.3,123.2,3600,14.5,100
RES072-000481,2024-06-09,norte,229.5,35.5,2400,9.8,60
RES072-000482,2024-06-09,centro,647.3,135.5,6000,10.5,60
RES072-000483,2024-06-09,sur,545.7,137.6,3600,26.8,80
RES072-000484,2024-06-10,norte,525.4,109.6,2400,23.6,100
RES072-000485,2024-06-10,centro,1190.9,210.7,6000,21.1,100
RES072-000486,2024-06-10,sur,536.7,127.9,3600,18.4,60
RES072-000487,2024-06-11,norte,433.2,72.1,2400,16.0,100
RES072-000488,2024-06-11,centro,908.6,180.5,6000,26.4,80
RES072-000489,2024-06-11,sur,655.4,124.6,3600,15.0,100
RES072-000490,2024-06-12,norte,268.6,56.5,2400,11.1,60
RES072-000491,2024-06-12,centro,1084.9,227.5,6000,14.8,100
RES072-000492,2024-06-12,sur,634.0,129.0,3600,28.8,100
RES072-000493,2024-06-13,norte,440.7,88.5,2400,12.4,100
RES072-000494,2024-06-13,centro,656.6,145.6,6000,19.1,60
RES072-000496,2024-06-14,norte,392.5,72.1,2400,21.3,100
RES072-000497,2024-06-14,centro,698.5,151.6,6000,29.3,60
RES072-000498,2024-06-14,sur,633.8,156.8,3600,22.3,100
RES072-000499,2024-06-15,norte,,73.0,2400,12.7,100
RES072-000500,2024-06-15,centro,961.7,223.1,6000,29.5,100
RES072-000501,2024-06-15,sur,363.2,76.6,3600,25.8,60
RES072-000502,2024-06-16,norte,262.5,50.0,2400,28.0,60
RES072-000503,2024-06-16,centro,1062.5,259.3,6000,9.4,100
RES072-000504,2024-06-16,sur,642.5,146.8,3600,16.6,100
RES072-000505,2024-06-17,norte,550.7,102.4,2400,22.5,100
RES072-000506,2024-06-17,centro,1033.8,185.6,6000,9.1,80
RES072-000507,2024-06-17,sur,750.3,157.2,3600,21.3,100
RES072-000508,2024-06-18,norte,506.7,127.0,2400,13.9,100
RES072-000509,2024-06-18,centro,1072.5,215.3,6000,25.7,100
RES072-000510,2024-06-18,sur,421.2,79.4,3600,15.9,60
RES072-000511,2024-06-19,norte,266.3,55.9,2400,18.9,60
RES072-000512,2024-06-19,centro,843.9,186.5,6000,16.0,80
RES072-000513,2024-06-19,sur,525.9,119.0,3600,10.9,80
RES072-000514,2024-06-20,norte,527.9,93.3,2400,8.0,100
RES072-000515,2024-06-20,centro,888.1,204.2,6000,20.4,80
RES072-000516,2024-06-20,sur,588.4,134.0,3600,22.9,100
RES072-000517,2024-06-21,norte,389.1,72.1,2400,25.2,80
RES072-000518,2024-06-21,centro,1148.4,261.6,6000,27.9,100
RES072-000519,2024-06-21,sur,550.6,141.1,3600,28.0,100
RES072-000520,2024-06-22,norte,424.0,82.7,2400,13.2,100
RES072-000521,2024-06-22,centro,1116.7,201.5,6000,18.3,100
RES072-000522,2024-06-22,sur,438.7,97.6,3600,16.3,60
RES072-000523,2024-06-23,norte,430.5,91.6,2400,28.9,100
RES072-000524,2024-06-23,centro,836.2,167.0,6000,20.3,80
RES072-000525,2024-06-23,sur,451.4,100.7,3600,11.9,80
RES072-000526,2024-06-24,norte,587.6,117.4,2400,29.4,100
RES072-000527,2024-06-24,centro,1138.0,252.3,6000,23.5,100
RES072-000528,2024-06-24,sur,397.1,88.1,3600,28.2,60
RES072-000529,2024-06-25,norte,428.6,103.5,2400,12.6,100
RES072-000530,2024-06-25,centro,1020.3,238.2,6000,22.1,100
RES072-000531,2024-06-25,sur,651.0,172.9,3600,19.0,100
RES072-000532,2024-06-26,norte,390.3,69.9,2400,25.3,100
RES072-000533,2024-06-26,centro,919.7,209.0,6000,24.0,80
RES072-000534,2024-06-26,sur,595.9,126.5,3600,19.9,80
RES072-000535,2024-06-27,norte,415.8,82.5,2400,26.6,100
RES072-000536,2024-06-27,centro,1049.0,218.5,6000,20.3,100
RES072-000537,2024-06-27,sur,611.2,147.6,3600,27.1,100
RES072-000538,2024-06-28,norte,424.3,64.9,2400,12.1,100
RES072-000539,2024-06-28,centro,597.8,119.8,6000,18.5,60
RES072-000540,2024-06-28,sur,603.5,145.1,3600,17.4,100
RES072-000541,2024-06-29,norte,299.8,54.4,2400,22.7,80
RES072-000542,2024-06-29,centro,815.3,213.2,6000,16.3,80
RES072-000543,2024-06-29,sur,483.0,122.8,3600,10.0,100
RES072-000544,2024-06-30,norte,264.6,48.6,2400,23.0,80
RES072-000545,2024-06-30,centro,897.3,167.2,6000,27.3,80
RES072-000546,2024-06-30,sur,451.0,103.2,3600,8.1,60
RES072-000547,2024-07-01,norte,409.1,86.9,2400,17.9,80
RES072-000549,2024-07-01,sur,433.5,111.6,3600,9.3,60
RES072-000550,2024-07-02,norte,383.4,96.0,2400,13.5,100
RES072-000551,2024-07-02,centro,1080.8,245.6,6000,29.1,100
RES072-000552,2024-07-02,sur,366.9,72.1,3600,28.6,60
RES072-000553,2024-07-03,norte,390.1,101.6,2400,28.8,100
RES072-000554,2024-07-03,centro,831.3,158.0,6000,12.6,80
RES072-000555,2024-07-03,sur,682.0,157.3,3600,21.2,100
RES072-000556,2024-07-04,norte,448.1,107.4,2400,14.5,100
RES072-000557,2024-07-04,centro,1079.7,236.4,6000,27.8,100
RES072-000558,2024-07-04,sur,598.1,129.4,3600,13.1,100
RES072-000559,2024-07-05,norte,389.7,89.5,2400,20.5,100
RES072-000560,2024-07-05,centro,1022.1,194.5,6000,28.7,100
RES072-000561,2024-07-05,sur,692.6,154.7,3600,11.7,100
RES072-000562,2024-07-06,norte,300.6,64.1,2400,25.2,60
RES072-000563,2024-07-06,centro,628.0,142.4,6000,28.6,60
RES072-000564,2024-07-06,sur,524.2,115.3,3600,9.1,80
RES072-000565,2024-07-07,norte,389.3,95.7,2400,11.5,100
RES072-000566,2024-07-07,centro,862.5,213.0,6000,28.7,80
RES072-000567,2024-07-07,sur,423.9,105.3,3600,28.0,60
RES072-000568,2024-07-08,norte,288.8,76.3,2400,23.6,60
RES072-000569,2024-07-08,centro,929.5,230.3,6000,18.6,80
RES072-000570,2024-07-08,sur,616.9,163.4,3600,12.7,80
RES072-000571,2024-07-09,norte,268.6,60.2,2400,23.0,60
RES072-000572,2024-07-09,centro,858.3,195.1,6000,17.8,80
RES072-000573,2024-07-09,sur,439.9,104.8,3600,14.2,80
RES072-000574,2024-07-10,norte,340.0,87.1,2400,18.1,80
RES072-000575,2024-07-10,centro,842.0,172.5,6000,23.8,80
RES072-000576,2024-07-10,sur,389.7,102.2,3600,11.5,60
RES072-000577,2024-07-11,norte,484.7,108.6,2400,28.8,100
RES072-000578,2024-07-11,centro,1016.5,195.9,6000,27.7,100
RES072-000579,2024-07-11,sur,671.5,125.9,3600,13.1,100
RES072-000580,2024-07-12,norte,304.5,63.7,2400,10.1,80
RES072-000581,2024-07-12,centro,672.0,132.7,6000,14.9,60
RES072-000582,2024-07-12,sur,,106.1,3600,23.2,80
RES072-000583,2024-07-13,norte,251.7,55.4,2400,13.2,60
RES072-000584,2024-07-13,centro,904.3,172.7,6000,13.9,80
RES072-000585,2024-07-13,sur,548.2,122.7,3600,8.8,80
RES072-000586,2024-07-14,norte,239.0,50.3,2400,28.0,60
RES072-000587,2024-07-14,centro,1086.2,254.4,6000,20.5,100
RES072-000588,2024-07-14,sur,626.2,155.7,3600,21.8,100
RES072-000589,2024-07-15,norte,396.3,86.4,2400,25.9,80
RES072-000590,2024-07-15,centro,1235.0,312.5,6000,20.2,100
RES072-000591,2024-07-15,sur,484.1,108.7,3600,14.8,60
RES072-000592,2024-07-16,norte,493.5,115.2,2400,9.2,100
RES072-000593,2024-07-16,centro,1109.0,235.0,6000,23.8,100
RES072-000594,2024-07-16,sur,413.5,77.2,3600,27.4,60
RES072-000595,2024-07-17,norte,451.7,99.5,2400,25.5,100
RES072-000596,2024-07-17,centro,1057.0,213.8,6000,15.1,100
RES072-000597,2024-07-17,sur,508.3,100.1,3600,18.0,80
RES072-000598,2024-07-18,norte,300.2,78.4,2400,13.5,80
RES072-000599,2024-07-18,centro,1085.4,217.1,6000,14.7,100
RES072-000600,2024-07-18,sur,645.9,146.5,3600,12.5,100
RES072-000602,2024-07-19,centro,1050.6,209.8,6000,13.0,100
RES072-000603,2024-07-19,sur,659.4,131.7,3600,12.7,100
RES072-000604,2024-07-20,norte,317.4,74.5,2400,16.0,60
RES072-000605,2024-07-20,centro,1079.7,231.3,6000,25.6,100
RES072-000606,2024-07-20,sur,405.0,75.7,3600,13.9,60
RES072-000607,2024-07-21,norte,561.3,133.4,2400,10.1,100
RES072-000608,2024-07-21,centro,1045.3,208.4,6000,29.8,100
RES072-000609,2024-07-21,sur,527.8,117.9,3600,8.7,80
RES072-000610,2024-07-22,norte,465.0,97.9,2400,25.8,100
RES072-000611,2024-07-22,centro,1272.3,341.4,6000,15.9,100
RES072-000612,2024-07-22,sur,569.3,130.0,3600,14.9,80
RES072-000613,2024-07-23,norte,371.0,81.3,2400,16.6,80
RES072-000614,2024-07-23,centro,1098.6,211.8,6000,26.8,100
RES072-000615,2024-07-23,sur,435.9,98.2,3600,28.7,80
RES072-000616,2024-07-24,norte,452.2,106.3,2400,20.1,100
RES072-000617,2024-07-24,centro,1142.2,251.6,6000,9.8,100
RES072-000618,2024-07-24,sur,584.3,157.4,3600,18.4,100
RES072-000619,2024-07-25,norte,372.9,82.4,2400,12.6,80
RES072-000620,2024-07-25,centro,725.2,146.6,6000,9.8,60
RES072-000621,2024-07-25,sur,662.0,136.6,3600,14.1,100
RES072-000622,2024-07-26,norte,430.1,97.4,2400,8.6,100
RES072-000623,2024-07-26,centro,1077.3,226.7,6000,26.8,100
RES072-000624,2024-07-26,sur,744.1,179.1,3600,14.6,100
RES072-000625,2024-07-27,norte,460.0,113.9,2400,15.8,100
RES072-000626,2024-07-27,centro,1050.1,219.5,6000,17.6,100
RES072-000627,2024-07-27,sur,631.1,135.2,3600,16.8,100
RES072-000628,2024-07-28,norte,371.1,80.1,2400,25.2,80
RES072-000629,2024-07-28,centro,1052.0,196.3,6000,18.1,100
RES072-000630,2024-07-28,sur,360.0,85.1,3600,18.0,60
RES072-000631,2024-07-29,norte,598.4,125.3,2400,25.0,100
RES072-000632,2024-07-29,centro,1115.3,151.3,6000,27.1,100
RES072-000633,2024-07-29,sur,658.7,179.5,3600,29.1,80
RES072-000634,2024-07-30,norte,"403,7",83.3,2400,29.0,100
RES072-000635,2024-07-30,centro,710.7,158.7,6000,29.2,60
RES072-000636,2024-07-30,sur,588.3,147.6,3600,12.9,100
RES072-000637,2024-07-31,norte,459.2,90.0,2400,29.6,100
RES072-000638,2024-07-31,centro,1085.0,228.0,6000,22.3,100
RES072-000639,2024-07-31,sur,462.8,91.3,3600,8.8,80
RES072-000640,2024-08-01,norte,358.2,81.8,2400,25.9,80
RES072-000641,2024-08-01,centro,1118.1,269.4,6000,24.7,100
RES072-000642,2024-08-01,sur,635.8,156.9,3600,12.7,100
RES072-000643,2024-08-02,norte,431.9,110.0,2400,28.8,100
RES072-000644,2024-08-02,centro,1074.5,218.7,6000,15.8,100
RES072-000645,2024-08-02,sur,372.9,92.5,3600,19.2,60
RES072-000646,2024-08-03,norte,459.8,102.3,2400,15.1,100
RES072-000647,2024-08-03,centro,1047.3,266.5,6000,10.7,100
RES072-000648,2024-08-03,sur,513.0,117.2,3600,25.6,80
RES072-000649,2024-08-04,norte,432.9,90.1,2400,26.0,100
RES072-000650,2024-08-04,centro,1041.4,252.9,6000,13.9,100
RES072-000651,2024-08-04,sur,711.2,167.6,3600,23.4,100
RES072-000652,2024-08-05,norte,320.5,73.4,2400,23.6,60
RES072-000653,2024-08-05,centro,1310.4,233.9,6000,23.1,100
RES072-000655,2024-08-06,norte,281.2,72.9,2400,29.5,80
RES072-000656,2024-08-06,centro,1126.1,217.2,6000,14.6,100
RES072-000657,2024-08-06,sur,566.7,163.5,3600,21.9,100
RES072-000658,2024-08-07,norte,293.6,75.3,2400,17.1,60
RES072-000659,2024-08-07,centro,1055.2,236.9,6000,10.4,100
RES072-000660,2024-08-07,sur,684.3,145.2,3600,16.0,100
RES072-000661,2024-08-08,norte,289.0,58.8,2400,19.9,60
RES072-000662,2024-08-08,centro,1020.3,210.8,6000,26.4,100
RES072-000663,2024-08-08,sur,673.6,169.9,3600,24.2,100
RES072-000664,2024-08-09,norte,402.4,84.8,2400,24.9,100
RES072-000665,2024-08-09,centro,,121.9,6000,26.1,60
RES072-000666,2024-08-09,sur,475.2,108.6,3600,18.7,80
RES072-000667,2024-08-10,norte,312.1,71.5,2400,19.8,60
RES072-000668,2024-08-10,centro,694.8,160.4,6000,29.2,60
RES072-000669,2024-08-10,sur,677.5,166.9,3600,29.9,100
RES072-000670,2024-08-11,norte,356.3,85.7,2400,15.4,80
RES072-000671,2024-08-11,centro,1174.4,226.6,6000,28.0,100
RES072-000672,2024-08-11,sur,687.2,149.6,3600,27.1,100
RES072-000673,2024-08-12,norte,506.2,109.7,2400,23.7,100
RES072-000674,2024-08-12,centro,778.3,119.6,6000,10.1,60
RES072-000675,2024-08-12,sur,487.8,113.4,3600,23.8,80
RES072-000676,2024-08-13,norte,341.2,66.8,2400,22.8,100
RES072-000677,2024-08-13,centro,899.6,217.0,6000,13.3,80
RES072-000678,2024-08-13,sur,592.6,114.2,3600,20.6,100
RES072-000679,2024-08-14,norte,184.3,34.7,2400,10.1,60
RES072-000680,2024-08-14,centro,888.2,143.6,6000,26.9,80
RES072-000681,2024-08-14,sur,562.8,126.3,3600,10.1,100
RES072-000682,2024-08-15,norte,341.9,78.0,2400,24.3,80
RES072-000683,2024-08-15,centro,907.7,188.4,6000,15.3,80
RES072-000684,2024-08-15,sur,664.0,147.0,3600,27.2,100
RES072-000685,2024-08-16,norte,342.9,78.5,2400,13.1,80
RES072-000686,2024-08-16,centro,1016.5,249.3,6000,15.7,100
RES072-000687,2024-08-16,sur,710.5,176.8,3600,27.1,100
RES072-000688,2024-08-17,norte,497.7,104.1,2400,10.1,100
RES072-000689,2024-08-17,centro,717.9,150.1,6000,15.4,60
RES072-000690,2024-08-17,sur,547.4,136.3,3600,10.8,80
RES072-000691,2024-08-18,norte,481.4,111.3,2400,18.6,100
RES072-000692,2024-08-18,centro,654.6,142.0,6000,11.6,60
RES072-000693,2024-08-18,sur,664.1,175.7,3600,8.3,100
RES072-000694,2024-08-19,norte,533.7,128.9,2400,16.2,100
RES072-000695,2024-08-19,centro,1198.1,227.4,6000,29.0,100
RES072-000696,2024-08-19,sur,772.6,178.5,3600,17.3,100
RES072-000697,2024-08-20,norte,425.8,92.7,2400,21.7,100
RES072-000698,2024-08-20,centro,1114.8,206.2,6000,29.1,100
RES072-000699,2024-08-20,sur,471.4,92.6,3600,14.1,80
RES072-000700,2024-08-21,norte,249.7,65.0,2400,23.7,60
RES072-000701,2024-08-21,centro,1120.5,230.1,6000,15.6,100
RES072-000702,2024-08-21,sur,663.9,164.5,3600,12.9,100
RES072-000703,2024-08-22,norte,443.9,90.9,2400,11.6,100
RES072-000704,2024-08-22,centro,579.4,115.3,6000,9.9,60
RES072-000705,2024-08-22,sur,508.2,115.7,3600,20.5,80
RES072-000706,2024-08-23,norte,316.6,66.5,2400,14.0,80
RES072-000708,2024-08-23,sur,496.1,105.7,3600,16.5,80
RES072-000709,2024-08-24,norte,390.5,87.7,2400,25.9,80
RES072-000710,2024-08-24,centro,1007.2,173.4,6000,13.3,100
RES072-000711,2024-08-24,sur,684.2,156.3,3600,23.1,100
RES072-000712,2024-08-25,norte,458.2,106.8,2400,15.0,100
RES072-000713,2024-08-25,centro,664.7,132.5,6000,20.3,60
RES072-000714,2024-08-25,sur,476.0,103.0,3600,26.4,80
RES072-000715,2024-08-26,norte,412.7,92.6,2400,11.8,80
RES072-000716,2024-08-26,centro,721.8,144.3,6000,18.2,60
RES072-000717,2024-08-26,sur,480.8,126.6,3600,12.0,60
RES072-000718,2024-08-27,norte,436.5,114.6,2400,9.8,100
RES072-000719,2024-08-27,centro,876.5,201.0,6000,8.1,80
RES072-000720,2024-08-27,sur,426.9,99.1,3600,21.6,60
RES072-000721,2024-08-28,norte,428.8,74.6,2400,12.7,100
RES072-000722,2024-08-28,centro,991.0,204.9,6000,14.8,80
RES072-000723,2024-08-28,sur,743.6,151.4,3600,28.2,100
RES072-000724,2024-08-29,norte,342.1,76.2,2400,24.2,80
RES072-000725,2024-08-29,centro,1027.0,196.7,6000,17.7,100
RES072-000726,2024-08-29,sur,674.2,169.2,3600,28.3,100
RES072-000727,2024-08-30,norte,495.3,110.0,2400,9.4,100
RES072-000728,2024-08-30,centro,1081.1,256.8,6000,21.0,100
RES072-000729,2024-08-30,sur,655.5,168.4,3600,21.2,100
RES072-000730,2024-08-31,norte,310.5,70.4,2400,17.2,60
RES072-000731,2024-08-31,centro,1127.0,187.6,6000,14.7,100
RES072-000732,2024-08-31,sur,668.1,170.4,3600,20.8,100
RES072-000733,2024-09-01,norte,462.7,109.4,2400,23.4,100
RES072-000734,2024-09-01,centro,1032.7,197.0,6000,8.3,100
RES072-000735,2024-09-01,sur,656.8,148.5,3600,9.8,100
RES072-000736,2024-09-02,norte,327.4,75.9,2400,14.2,60
RES072-000737,2024-09-02,centro,1264.4,265.4,6000,29.2,100
RES072-000738,2024-09-02,sur,738.6,165.9,3600,16.8,100
RES072-000739,2024-09-03,norte,504.6,130.3,2400,12.1,100
RES072-000740,2024-09-03,centro,1101.8,217.6,6000,11.2,100
RES072-000741,2024-09-03,sur,631.5,148.5,3600,29.3,100
RES072-000742,2024-09-04,norte,433.1,101.5,2400,12.0,100
RES072-000743,2024-09-04,centro,831.1,181.0,6000,22.2,80
RES072-000744,2024-09-04,sur,607.8,148.8,3600,22.7,80
RES072-000745,2024-09-05,norte,432.0,87.7,2400,24.3,100
RES072-000746,2024-09-05,centro,596.3,143.4,6000,29.0,60
RES072-000747,2024-09-05,sur,674.0,127.4,3600,26.4,100
RES072-000748,2024-09-06,norte,,90.0,2400,29.3,100
RES072-000749,2024-09-06,centro,935.9,202.7,6000,8.3,80
RES072-000750,2024-09-06,sur,511.5,127.6,3600,25.7,80
RES072-000751,2024-09-07,norte,266.1,63.8,2400,10.4,60
RES072-000752,2024-09-07,centro,594.7,111.0,6000,17.5,60
RES072-000753,2024-09-07,sur,687.2,152.6,3600,10.6,100
RES072-000754,2024-09-08,norte,214.8,47.7,2400,19.3,60
RES072-000755,2024-09-08,centro,1035.7,227.0,6000,15.3,100
RES072-000756,2024-09-08,sur,292.6,67.8,3600,26.2,60
RES072-000757,2024-09-09,norte,471.0,102.8,2400,27.4,100
RES072-000758,2024-09-09,centro,1310.7,270.5,6000,28.9,100
RES072-000759,2024-09-09,sur,672.2,153.2,3600,20.3,80
RES072-000761,2024-09-10,centro,822.6,188.7,6000,24.1,80
RES072-000762,2024-09-10,sur,665.2,179.6,3600,25.8,100
RES072-000763,2024-09-11,norte,387.8,74.9,2400,28.9,100
RES072-000764,2024-09-11,centro,815.6,181.6,6000,22.9,80
RES072-000765,2024-09-11,sur,571.2,134.6,3600,13.9,100
RES072-000766,2024-09-12,norte,464.3,106.0,2400,25.6,100
RES072-000767,2024-09-12,centro,860.9,203.7,6000,23.6,80
RES072-000768,2024-09-12,sur,501.9,120.3,3600,8.9,80
RES072-000769,2024-09-13,norte,445.3,128.7,2400,10.3,100
RES072-000770,2024-09-13,centro,1019.7,238.0,6000,17.5,100
RES072-000771,2024-09-13,sur,478.1,101.9,3600,20.5,80
RES072-000772,2024-09-14,norte,278.2,53.0,2400,29.0,60
RES072-000773,2024-09-14,centro,1082.9,236.1,6000,16.7,100
RES072-000774,2024-09-14,sur,362.2,71.0,3600,9.2,60
RES072-000775,2024-09-15,norte,466.4,107.9,2400,25.7,100
RES072-000776,2024-09-15,centro,1096.3,231.3,6000,18.2,100
RES072-000777,2024-09-15,sur,469.4,113.4,3600,9.8,80
RES072-000778,2024-09-16,norte,562.4,142.6,2400,15.0,100
RES072-000779,2024-02-30,centro,955.6,217.1,6000,28.7,80
RES072-000780,2024-09-16,sur,386.7,80.7,3600,21.2,60
RES072-000781,2024-09-17,norte,441.8,90.9,2400,23.9,100
RES072-000782,2024-09-17,centro,1094.4,256.6,6000,18.2,100
RES072-000783,2024-09-17,sur,622.5,160.0,3600,24.0,100
RES072-000784,2024-09-18,norte,400.8,84.5,2400,10.9,100
RES072-000785,2024-09-18,centro,1095.4,229.4,6000,28.7,100
RES072-000786,2024-09-18,sur,723.1,179.7,3600,28.6,100
RES072-000787,2024-09-19,norte,511.1,118.1,2400,22.3,100
RES072-000788,2024-09-19,centro,1093.6,196.9,6000,28.6,100
RES072-000789,2024-09-19,sur,589.9,143.9,3600,11.9,100
RES072-000790,2024-09-20,norte,306.5,72.5,2400,11.2,60
RES072-000791,2024-09-20,centro,1050.3,202.6,6000,12.3,100
RES072-000792,2024-09-20,sur,666.9,151.0,3600,17.6,100
RES072-000793,2024-09-21,norte,391.9,112.3,2400,11.7,80
RES072-000794,2024-09-21,centro,1083.3,272.5,6000,21.4,100
RES072-000795,2024-09-21,sur,599.4,132.3,3600,10.1,100
RES072-000796,2024-09-22,norte,493.4,116.5,2400,15.1,100
RES072-000797,2024-09-22,centro,613.6,117.0,6000,27.1,60
RES072-000798,2024-09-22,sur,690.4,178.6,3600,16.8,100
RES072-000799,2024-09-23,norte,553.4,139.4,2400,11.5,100
RES072-000800,2024-09-23,centro,1110.5,222.4,6000,22.5,100
RES072-000801,2024-09-23,sur,697.0,162.1,3600,23.6,100
RES072-000802,2024-09-24,norte,222.7,58.9,2400,28.4,60
RES072-000803,2024-09-24,centro,1093.6,229.0,6000,12.3,100
RES072-000804,2024-09-24,sur,613.6,160.5,3600,19.6,100
RES072-000805,2024-09-25,norte,321.3,69.8,2400,19.5,80
RES072-000806,2024-09-25,centro,667.4,138.4,6000,21.3,60
RES072-000807,2024-09-25,sur,461.8,96.4,3600,15.8,60
RES072-000808,2024-09-26,norte,506.1,144.4,2400,9.8,100
RES072-000809,2024-09-26,centro,646.8,149.8,6000,29.4,60
RES072-000810,2024-09-26,sur,671.2,167.8,3600,12.1,100
RES072-000811,2024-09-27,norte,425.3,102.5,2400,26.4,100
RES072-000812,2024-09-27,centro,1124.8,215.5,6000,16.6,100
RES072-000814,2024-09-28,norte,316.0,69.5,2400,29.3,60
RES072-000815,2024-09-28,centro,1018.4,228.2,6000,19.3,100
RES072-000816,2024-09-28,sur,451.4,119.4,3600,10.6,60
RES072-000817,2024-09-29,norte,403.9,108.3,2400,22.2,100
RES072-000818,2024-09-29,centro,1113.6,284.5,6000,25.3,100
RES072-000819,2024-09-29,sur,700.1,168.3,3600,14.8,100
RES072-000820,2024-09-30,norte,548.6,131.9,2400,20.6,100
RES072-000821,2024-09-30,centro,1174.9,207.9,6000,14.9,100
RES072-000822,2024-09-30,sur,700.6,155.2,3600,11.1,100
RES072-000823,2024-10-01,norte,422.4,90.6,2400,22.2,100
RES072-000824,2024-10-01,centro,1133.3,279.0,6000,19.7,100
RES072-000825,2024-10-01,sur,673.5,152.6,3600,18.3,100
RES072-000826,2024-10-02,norte,403.7,81.0,2400,21.6,80
RES072-000827,2024-10-02,centro,1072.0,265.3,6000,27.8,100
RES072-000828,2024-10-02,sur,677.8,135.7,3600,14.8,100
RES072-000829,2024-10-03,norte,242.7,61.4,2400,24.9,60
RES072-000830,2024-10-03,centro,1054.1,256.7,6000,18.8,100
RES072-000831,2024-10-03,sur,,127.2,3600,11.2,80
