registro_id,fecha,sede,modalidad,asistencia_pct,nota_inicial,nota_final,horas_estudio,tutorias
NOT092-000797,2024-05-09,S2,presencial,100,14.1,13.9,5.5,0
NOT092-000798,2024-05-09,S3,virtual,83.1,7.6,10.9,8.3,8
NOT092-000799,2024-05-09,S1,virtual,87.8,4.6,8.7,6.9,4
NOT092-000800,2024-05-09,S2,virtual,96.9,15.3,16.5,1.5,2
NOT092-000801,2024-05-09,S3,virtual,63.4,13.3,9.9,0.2,1
NOT092-000802,2024-05-10,S1,virtual,65.7,9.7,6.9,0.9,7
NOT092-000803,2024-05-10,S2,presencial,78.0,14.9,15.1,7.2,2
NOT092-000804,2024-05-10,S3,virtual,58.4,7.7,9.3,3.1,6
NOT092-000805,2024-05-10,S1,virtual,57.6,11.2,12.4,1.1,3
NOT092-000806,2024-05-10,S2,virtual,67.4,12.4,14.0,8.4,3
NOT092-000807,2024-05-10,S3,presencial,100,9.7,14.1,8.6,10
NOT092-000808,2024-05-11,S1,virtual,52.7,12.8,10.7,9.7,2
NOT092-000809,2024-05-11,S2,virtual,49.6,7.1,11.0,7.7,2
NOT092-000810,2024-05-11,S3,virtual,62.6,12.2,16.6,11.8,0
NOT092-000811,2024-05-11,S1,virtual,84.2,11.9,12.4,6.8,0
NOT092-000812,2024-05-11,S2,presencial,71.9,9.1,13.3,7.4,9
NOT092-000813,2024-05-11,S3,virtual,49.9,12.0,12.5,11.1,2
NOT092-000814,2024-05-12,S1,presencial,84.6,12.7,14.5,9.6,0
NOT092-000815,2024-05-12,S2,presencial,82.6,10.8,9.5,3.4,0
NOT092-000816,2024-05-12,S3,virtual,59.6,13.2,8.2,7.3,1
NOT092-000817,2024-05-12,S1,presencial,98.8,11.5,16.0,7.6,3
NOT092-000818,2024-05-12,S2,virtual,98.1,7.5,12.3,5.3,7
NOT092-000819,2024-05-12,S3,presencial,88.8,11.6,12.9,4.4,3
NOT092-000820,2024-05-13,S1,virtual,98.0,8.3,12.2,4.1,7
NOT092-000821,2024-05-13,S2,presencial,100,11.2,14.2,2.3,3
NOT092-000822,2024-05-13,S3,presencial,100,9.3,12.6,9.2,9
NOT092-000823,2024-05-13,S1,presencial,78.1,18.2,16.9,8.7,1
NOT092-000824,2024-05-13,S2,presencial,55.6,8.0,9.4,7.4,5
NOT092-000825,2024-05-13,S3,virtual,90.3,8.3,11.3,4.6,8
NOT092-000826,2024-05-14,S1,virtual,95.9,6.7,10.8,1.9,3
NOT092-000827,2024-05-14,S2,presencial,91.9,13.4,11.6,4.2,2
NOT092-000828,2024-05-14,S3,presencial,66.6,13.5,14.0,4.1,3
NOT092-000829,2024-05-14,S1,presencial,76.7,9.9,11.7,11.3,9
NOT092-000830,2024-05-14,S2,presencial,62.5,9.1,10.6,11.3,5
NOT092-000831,2024-05-14,S3,virtual,85.9,11.3,,4.3,3
NOT092-000832,2024-05-14,S1,presencial,72.3,9.9,11.4,0.9,2
NOT092-000833,2024-05-15,S2,presencial,87.1,9.9,15.2,8.2,5
NOT092-000834,2024-05-15,S3,presencial,68.4,7.3,9.3,3.8,3
NOT092-000835,2024-05-15,S1,virtual,62.7,11.9,11.9,3.8,2
NOT092-000836,2024-05-15,S2,virtual,100,7.2,6.0,1.5,10
NOT092-000837,2024-05-15,S3,virtual,62.5,13.3,11.2,9.4,1
NOT092-000838,2024-05-15,S1,virtual,100,14.2,14.1,3.0,0
NOT092-000839,2024-05-16,S2,virtual,100,17.6,15.6,7.9,0
NOT092-000840,2024-05-16,S3,presencial,78.1,2.3,3.1,4.7,3
NOT092-000841,2024-05-16,S1,virtual,89.5,12.4,8.3,1.5,2
NOT092-000842,2024-05-16,S2,presencial,56.2,12.4,8.9,10.9,1
NOT092-000843,2024-05-16,S3,presencial,95.9,11.8,10.7,1.9,1
NOT092-000844,2024-05-16,S1,virtual,80.5,14.8,10.8,5.6,1
NOT092-000845,2024-05-17,S2,virtual,98.2,12.2,"11,6",4.0,2
NOT092-000846,2024-05-17,S3,presencial,59.1,16.1,11.5,0.4,0
NOT092-000847,2024-05-17,S1,virtual,78.2,11.6,8.7,7.7,0
NOT092-000848,2024-05-17,S2,virtual,83.8,11.7,16.3,4.6,3
NOT092-000849,2024-05-17,S3,virtual,77.2,8.4,12.6,9.2,8
NOT092-000850,2024-05-17,S1,presencial,85.4,16.5,17.5,9.3,1
NOT092-000851,2024-05-18,S2,virtual,75.4,7.0,8.0,5.9,8
NOT092-000852,2024-05-18,S3,virtual,67.7,8.4,11.7,11.1,2
NOT092-000853,2024-05-18,S1,virtual,92.2,9.5,13.9,4.9,6
NOT092-000854,2024-05-18,S2,presencial,94.6,11.6,14.1,5.5,1
NOT092-000855,2024-05-18,S3,virtual,59.4,17.2,14.3,5.0,3
NOT092-000856,2024-05-18,S1,virtual,76.7,13.4,13.8,10.6,1
NOT092-000857,2024-05-19,S2,presencial,82.0,11.4,11.5,7.6,1
NOT092-000858,2024-05-19,S3,virtual,85.5,12.7,14.2,2.7,2
NOT092-000859,2024-05-19,S1,virtual,72.7,7.4,13.4,5.3,9
NOT092-000860,2024-05-19,S2,presencial,79.6,9.4,14.0,9.6,8
NOT092-000861,2024-05-19,S3,presencial,69.3,11.7,13.5,7.8,1
NOT092-000862,2024-05-19,S1,virtual,89.3,6.6,7.8,11.8,2
NOT092-000863,2024-05-20,S2,virtual,73.6,8.1,-999,0.8,9
NOT092-000864,2024-05-20,S3,presencial,76.1,7.8,10.8,3.8,10
NOT092-000865,2024-05-20,S1,presencial,83.6,11.9,11.7,5.8,0
NOT092-000866,2024-05-20,S2,virtual,73.7,9.9,7.9,10.1,5
NOT092-000867,2024-05-20,S3,presencial,84.3,14.0,9.5,4.3,0
NOT092-000868,2024-05-20,S1,presencial,100,11.1,10.6,2.9,2
NOT092-000869,2024-05-21,S2,presencial,63.7,13.3,11.4,7.7,0
NOT092-000870,2024-05-21,S3,presencial,100,16.6,13.9,0.9,0
NOT092-000871,2024-05-21,S1,presencial,49.7,16.6,11.8,7.1,1
NOT092-000872,2024-05-21,S2,virtual,83.7,8.0,11.4,8.0,4
NOT092-000873,2024-05-21,S3,presencial,54.6,9.0,13.0,6.5,4
NOT092-000874,2024-05-21,S1, PRESENCIAL ,86.0,12.1,9.0,5.1,3
NOT092-000875,2024-05-21,S2,virtual,100,8.6,7.4,7.1,4
NOT092-000876,2024-05-22,S3,presencial,63.9,8.6,10.3,10.1,8
NOT092-000877,2024-05-22,S1,virtual,91.5,12.6,10.7,2.3,2
NOT092-000878,2024-05-22,S2,presencial,65.9,15.2,16.0,4.3,3
NOT092-000879,2024-05-22,S3,presencial,48.7,7.2,7.3,3.9,4
NOT092-000880,2024-05-22,S1,presencial,70.4,5.8,7.2,10.9,5
NOT092-000881,2024-05-22,S2,presencial,82.7,13.3,17.4,10.1,2
NOT092-000882,2024-05-23,S3,virtual,84.2,16.7,17.5,6.5,1
NOT092-000883,2024-05-23,S1,virtual,68.3,8.6,9.5,3.5,3
NOT092-000884,2024-05-23,S2,presencial,80.8,11.6,14.3,1.8,0
NOT092-000885,2024-05-23,S3,presencial,100,14.0,19.8,9.8,3
NOT092-000886,2024-05-23,S1,virtual,69.4,11.6,10.0,7.7,1
NOT092-000887,2024-05-23,S2,virtual,59.4,8.9,8.2,3.3,3
NOT092-000888,2024-05-24,S3,presencial,65.3,13.3,13.3,2.0,0
NOT092-000889,2024-05-24,S1,presencial,85.8,8.9,9.9,7.2,10
NOT092-000890,2024-05-24,S2,virtual,50.2,4.6,8.7,0.4,10
NOT092-000891,2024-05-24,S3,presencial,100,8.9,13.0,11.5,9
NOT092-000892,2024-05-24,S1,presencial,72.9,9.5,10.9,10.4,9
NOT092-000893,2024-05-24,S2,presencial,74.0,8.8,12.3,11.2,5
NOT092-000894,2024-05-25,S3,virtual,81.0,14.4,15.7,11.0,3
NOT092-000895,2024-05-25,S1,presencial,92.3,11.1,9.1,0.7,3
NOT092-000896,2024-05-25,S2,presencial,55.0,6.6,12.0,11.7,9
NOT092-000897,2024-05-25,S3,presencial,73.2,10.6,8.7,1.4,0
NOT092-000898,2024-05-25,S1,virtual,84.1,10.9,12.6,9.4,2
NOT092-000899,2024-05-25,S2,presencial,65.7,11.6,12.1,5.4,3
NOT092-000900,2024-05-26,S3,presencial,81.4,4.6,10.0,9.0,8
NOT092-000901,2024-05-26,S1,virtual,30.3,10.3,9.1,6.7,0
NOT092-000902,2024-05-26,S2,presencial,80.0,15.5,13.3,9.9,0
NOT092-000903,2024-05-26,S3,virtual,77.9,5.2,6.2,2.3,4
NOT092-000904,2024-05-26,S1,virtual,83.3,16.6,10.8,5.5,2
NOT092-000905,2024-05-26,S2,virtual,67.6,13.4,13.6,3.7,1
NOT092-000906,2024-05-27,S3,presencial,51.5,7.8,6.0,10.0,5
NOT092-000907,2024-05-27,S1,virtual,33.2,7.3,10.3,2.9,8
NOT092-000908,2024-05-27,S2,presencial,57.0,10.9,12.3,0.0,1
NOT092-000909,2024-05-27,S3,presencial,49.4,4.9,7.2,10.9,10
NOT092-000910,2024-05-27,S1,presencial,100,13.2,8.7,1.3,2
NOT092-000911,2024-05-27,S2,virtual,60.6,7.5,6.1,6.4,8
NOT092-000912,2024-05-27,S3,virtual,75.3,14.0,15.4,7.6,2
NOT092-000913,2024-05-28,S1,presencial,85.1,10.2,12.2,12.0,3
NOT092-000914,2024-05-28,S2,presencial,86.7,11.9,,11.1,2
NOT092-000915,2024-05-28,S3,virtual,71.5,16.4,15.3,8.9,0
NOT092-000916,2024-05-28,S1,virtual,77.6,6.9,9.0,6.2,10
NOT092-000917,2024-05-28,S2,virtual,68.9,14.3,10.2,1.5,2
NOT092-000918,2024-05-28,S3,virtual,86.2,17.2,16.5,11.5,2
NOT092-000919,2024-05-29,S1,presencial,92.0,14.3,9.7,4.6,2
NOT092-000920,2024-05-29,S2,virtual,81.3,12.2,10.2,5.4,2
NOT092-000921,2024-05-29,S3,presencial,67.1,13.9,11.2,5.6,2
NOT092-000922,2024-05-29,S1,presencial,58.7,7.8,8.9,0.4,8
NOT092-000923,2024-05-29,S2,presencial,65.4,9.2,10.0,5.1,10
NOT092-000924,2024-05-29,S3,presencial,55.4,9.2,11.6,5.3,4
NOT092-000925,2024-05-30,S1,presencial,100,11.5,10.6,7.3,3
NOT092-000926,2024-05-30,S2,presencial,100,8.2,12.1,6.4,3
NOT092-000927,2024-05-30,S3,virtual,78.9,11.6,14.9,10.4,2
NOT092-000928,2024-05-30,S1,virtual,79.3,12.0,13.2,12.0,2
NOT092-000929,2024-05-30,S2,presencial,65.5,14.5,13.7,6.3,3
NOT092-000930,2024-05-30,S3,virtual,76.8,9.1,8.4,0.8,9
NOT092-000931,2024-05-31,S1,presencial,68.6,8.1,10.9,1.7,9
NOT092-000932,2024-05-31,S2,presencial,90.8,10.2,9.6,8.1,3
NOT092-000933,2024-05-31,S3,virtual,70.6,13.7,13.1,7.7,1
NOT092-000934,2024-05-31,S1,presencial,80.4,9.8,7.8,5.4,2
NOT092-000935,2024-05-31,S2,presencial,76.9,11.6,13.0,3.1,2
NOT092-000936,2024-05-31,S3,presencial,75.7,8.4,12.1,6.6,2
NOT092-000937,2024-06-01,S1,presencial,80.1,9.7,10.7,5.1,3
NOT092-000938,2024-06-01,S2,virtual,88.5,10.4,11.0,6.2,1
NOT092-000939,2024-06-01,S3,virtual,90.2,16.4,12.7,6.6,1
NOT092-000940,2024-06-01,S1,virtual,73.6,7.9,12.9,10.1,10
NOT092-000941,2024-06-01,S2,presencial,89.3,11.7,10.6,2.9,2
NOT092-000942,2024-06-01,S3,virtual,68.9,13.9,11.9,11.5,1
NOT092-000943,2024-06-02,S1,virtual,62.9,8.1,9.0,9.8,4
NOT092-000944,2024-06-02,S2,virtual,100,13.6,14.8,3.0,1
NOT092-000945,2024-06-02,S3,virtual,93.2,14.6,15.6,11.5,1
NOT092-000946,2024-06-02,S1,presencial,96.0,10.5,10.6,0.7,3
NOT092-000947,2024-06-02,S2,virtual,100,13.1,13.2,9.5,1
NOT092-000948,2024-06-02,S3,virtual,59.6,9.9,11.2,11.6,2
NOT092-000949,2024-06-02,S1,virtual,90.6,12.4,13.4,5.9,1
NOT092-000950,2024-06-03,S2,presencial,81.2,14.2,12.5,7.9,3
NOT092-000951,2024-06-03,S3,presencial,74.7,15.2,16.6,4.5,0
NOT092-000952,2024-06-03,S1,presencial,36.7,14.3,11.6,7.2,2
NOT092-000953,2024-06-03,S2,presencial,79.6,11.1,15.0,6.1,2
NOT092-000954,2024-06-03,S3,virtual,54.5,14.0,15.4,11.1,0
NOT092-000955,2024-06-03,S1,presencial,88.5,13.8,14.4,9.3,3
NOT092-000956,2024-06-04,S2,presencial,77.6,12.1,12.5,9.9,3
NOT092-000957,2024-06-04,S3,presencial,79.2,11.3,13.5,9.6,3
NOT092-000958,2024-06-04,S1,presencial,87.2,10.7,11.2,7.0,1
NOT092-000959,2024-06-04,S2,virtual,62.9,13.8,15.4,4.4,1
NOT092-000960,2024-06-04,S3,virtual,68.4,16.6,11.1,5.7,2
NOT092-000961,2024-06-04,S1,virtual,72.8,9.2,10.1,7.6,5
NOT092-000962,2024-06-05,S2,presencial,93.2,9.1,10.8,10.9,2
NOT092-000963,2024-06-05,S3,presencial,67.8,11.4,11.5,5.5,1
NOT092-000964,2024-06-05,S1,virtual,92.8,10.5,10.9,11.6,0
NOT092-000965,2024-06-05,S2,virtual,55.1,10.6,8.7,5.7,3
NOT092-000966,2024-06-05,S3,virtual,60.7,10.0,11.8,6.1,1
NOT092-000967,2024-06-05,S1,virtual,82.1,13.6,15.8,4.8,1
NOT092-000968,2024-06-06,S2,virtual,66.8,8.8,6.1,1.9,2
NOT092-000969,2024-06-06,S3,presencial,100,16.4,17.7,6.8,0
NOT092-000970,2024-06-06,S1,presencial,77.3,13.1,12.7,3.5,3
NOT092-000971,2024-06-06,S2, PRESENCIAL ,73.0,11.9,12.7,5.6,3
NOT092-000972,2024-06-06,S3,presencial,90.3,10.8,12.2,10.8,0
NOT092-000973,2024-06-06,S1,presencial,80.1,11.4,7.3,0.1,3
NOT092-000974,2024-06-07,S2,presencial,100,14.2,16.9,6.2,3
NOT092-000975,2024-06-07,S3,virtual,94.0,14.7,13.4,6.6,3
NOT092-000976,2024-06-07,S1,virtual,68.2,7.8,15.0,9.5,5
NOT092-000977,2024-06-07,S2,virtual,56.0,10.3,8.0,8.7,1
NOT092-000978,2024-06-07,S3,virtual,100,12.0,11.9,10.1,0
NOT092-000979,2024-06-07,S1,presencial,83.2,9.9,11.9,6.8,3
NOT092-000980,2024-06-08,S2,presencial,80.0,7.8,12.4,5.9,10
NOT092-000981,2024-06-08,S3,virtual,76.0,16.1,12.8,11.6,2
NOT092-000982,2024-06-08,S1,presencial,84.2,9.1,11.0,7.9,10
NOT092-000983,2024-06-08,S2,virtual,81.5,11.8,10.3,0.8,3
NOT092-000984,2024-06-08,S3,virtual,61.4,12.8,9.1,6.5,0
NOT092-000985,2024-06-08,S1,virtual,63.9,11.1,12.1,8.6,3
NOT092-000986,2024-06-09,S2,presencial,89.3,10.0,12.6,2.0,1
NOT092-000987,2024-06-09,S3,virtual,91.7,14.5,16.1,7.1,3
NOT092-000988,2024-06-09,S1,presencial,100,6.3,10.8,3.8,2
NOT092-000989,2024-06-09,S2,virtual,86.3,12.0,14.6,10.7,3
NOT092-000990,2024-06-09,S3,virtual,85.3,13.6,14.2,5.5,1
NOT092-000991,2024-06-09,S1,presencial,100,10.2,7.8,6.1,1
NOT092-000992,2024-06-09,S2,virtual,67.7,12.3,10.0,4.2,2
NOT092-000993,2024-06-10,S3,virtual,96.5,15.8,9.1,1.2,2
NOT092-000994,2024-06-10,S1,virtual,44.0,7.3,6.1,5.0,2
NOT092-000995,2024-06-10,S2,virtual,55.3,13.2,11.6,1.9,0
NOT092-000996,2024-06-10,S3,virtual,72.8,11.6,12.9,4.3,0
NOT092-000997,2024-06-10,S1,presencial,75.3,12.7,,3.1,2
NOT092-000998,2024-06-10,S2,presencial,100,9.6,11.4,11.2,8
NOT092-000999,2024-06-11,S3,presencial,63.5,13.2,14.6,9.2,2
NOT092-001000,2024-06-11,S1,virtual,78.3,7.5,8.8,1.3,4
NOT092-001001,2024-06-11,S2,presencial,59.5,10.5,11.0,11.6,2
NOT092-001002,2024-06-11,S3,virtual,68.7,10.4,12.9,10.3,0
NOT092-001003,2024-06-11,S1,presencial,80.2,12.5,11.8,1.0,1
NOT092-001004,2024-06-11,S2,virtual,76.1,12.0,14.4,10.2,1
NOT092-001005,2024-06-12,S3,virtual,93.3,9.5,12.0,10.9,5
NOT092-001006,2024-06-12,S1,virtual,63.2,13.8,12.4,0.6,0
NOT092-001007,2024-06-12,S2,virtual,83.8,8.2,9.1,6.8,2
NOT092-001008,2024-06-12,S3,virtual,44.7,7.3,8.3,7.4,9
NOT092-001009,2024-06-12,S1,presencial,59.3,5.4,7.0,1.5,8
NOT092-001010,2024-06-12,S2,presencial,61.2,9.5,10.0,4.0,7
NOT092-001011,2024-06-13,S3,virtual,65.4,15.5,13.7,2.7,0
NOT092-001012,2024-06-13,S1,presencial,73.4,12.6,13.1,6.5,0
NOT092-001013,2024-06-13,S2,presencial,79.2,8.3,11.4,4.7,7
NOT092-001014,2024-06-13,S3,presencial,72.9,11.0,8.7,2.4,3
NOT092-001015,2024-06-13,S1,virtual,74.0,14.7,14.9,10.7,3
NOT092-001016,2024-06-13,S2,virtual,90.6,9.4,11.0,1.6,10
NOT092-001017,2024-06-14,S3,presencial,84.0,8.1,9.0,2.1,4
NOT092-001018,2024-06-14,S1,virtual,74.9,7.6,8.2,2.0,5
NOT092-001019,2024-06-14,S2,virtual,80.6,10.1,9.0,1.9,3
NOT092-001020,2024-06-14,S3,presencial,100,8.5,8.9,6.8,7
NOT092-001021,2024-06-14,S1,virtual,91.9,5.8,12.4,11.9,10
NOT092-001022,2024-06-14,S2,virtual,86.6,8.3,12.2,4.6,7
NOT092-001023,2024-06-15,S3,virtual,79.8,15.0,13.9,2.7,0
NOT092-001024,2024-06-15,S1,virtual,76.6,9.1,10.7,7.7,6
NOT092-001025,2024-06-15,S2,presencial,73.8,7.5,8.2,0.1,6
NOT092-001026,2024-06-15,S3,presencial,71.1,10.0,13.1,9.2,0
NOT092-001027,2024-06-15,S1,virtual,81.9,10.3,10.1,10.1,0
NOT092-001028,2024-06-15,S2,presencial,50.5,15.3,11.5,3.9,1
NOT092-001029,2024-06-15,S3,virtual,93.8,8.8,10.1,3.8,2
NOT092-001030,2024-06-16,S1,virtual,57.4,13.8,14.1,10.2,0
NOT092-001031,2024-06-16,S2,presencial,100,16.6,16.2,8.9,2
NOT092-001032,2024-06-16,S3,presencial,58.8,13.1,10.1,3.5,2
NOT092-001033,2024-06-16,S1,virtual,62.9,9.0,11.7,10.3,9
NOT092-001034,2024-06-16,S2,virtual,95.6,12.1,10.8,3.3,0
NOT092-001035,2024-06-16,S3,presencial,81.0,4.6,7.0,7.9,7
NOT092-001036,2024-06-17,S1,presencial,74.2,10.9,11.3,5.5,3
NOT092-001037,2024-06-17,S2,virtual,78.1,11.3,13.2,4.5,0
NOT092-001038,2024-06-17,S3,presencial,83.8,15.2,12.3,0.3,2
NOT092-001039,2024-06-17,S1,virtual,62.0,5.9,8.5,2.6,9
NOT092-001040,2024-06-17,S2,presencial,84.4,13.8,14.2,8.0,2
NOT092-001041,2024-06-17,S3,virtual,56.7,11.2,12.6,8.3,3
NOT092-001042,2024-06-18,S1,virtual,100,11.6,8.7,2.5,0
NOT092-001043,2024-06-18,S2,virtual,80.5,11.5,12.1,7.8,3
NOT092-001044,2024-06-18,S3,virtual,76.5,7.8,8.7,11.3,3
NOT092-001045,2024-06-18,S1,presencial,94.7,9.2,7.5,8.0,3
NOT092-001046,2024-06-18,S2,presencial,78.4,12.9,12.5,9.0,0
NOT092-001047,2024-06-18,S3,virtual,77.3,14.0,14.2,4.0,3
NOT092-001048,2024-06-19,S1,virtual,98.8,4.4,9.1,3.1,9
NOT092-001049,2024-06-19,S2,virtual,82.6,4.5,8.1,9.7,9
NOT092-001050,2024-06-19,S3,virtual,100,7.9,13.0,11.5,3
NOT092-001051,2024-06-19,S1,virtual,84.0,15.1,13.5,4.0,3
NOT092-001052,2024-06-19,S2,virtual,87.6,18.7,19.4,3.0,1
NOT092-001053,2024-06-19,S3,presencial,93.8,8.9,10.3,2.0,4
NOT092-001054,2024-06-20,S1,presencial,77.3,10.3,7.7,0.5,1
NOT092-001055,2024-06-20,S2,presencial,91.2,14.2,12.0,4.7,0
NOT092-001056,2024-06-20,S3,virtual,64.3,13.2,"13,3",4.6,3
NOT092-001057,2024-06-20,S1,virtual,100,13.5,14.1,3.6,1
NOT092-001058,2024-06-20,S2,virtual,59.2,11.8,10.3,11.2,3
NOT092-001059,2024-06-20,S3,presencial,69.0,12.5,14.4,6.6,1
NOT092-001060,2024-06-21,S1,virtual,82.3,8.5,12.5,10.1,8
NOT092-001061,2024-06-21,S2,virtual,81.0,13.0,12.1,4.7,1
NOT092-001062,2024-06-21,S3,virtual,93.8,8.7,11.7,6.7,9
NOT092-001063,2024-06-21,S1,virtual,62.5,8.2,12.8,11.5,9
NOT092-001064,2024-06-21,S2,presencial,59.8,9.6,9.9,2.7,9
NOT092-001065,2024-06-21,S3,virtual,99.1,8.7,10.3,5.7,3
NOT092-001066,2024-06-22,S1,virtual,68.8,16.7,18.1,3.9,1
NOT092-001067,2024-06-22,S2,virtual,66.3,13.2,11.5,2.0,2
NOT092-001068,2024-06-22,S3, VIRTUAL ,100,6.6,8.9,4.6,8
NOT092-001069,2024-06-22,S1,presencial,70.6,6.5,7.8,4.3,5
NOT092-001070,2024-06-22,S2,virtual,100,5.7,7.5,7.0,9
NOT092-001071,2024-06-22,S3,presencial,91.1,13.5,17.4,6.6,2
NOT092-001072,2024-06-22,S1,presencial,78.8,14.6,14.3,3.3,1
NOT092-001073,2024-06-23,S2,virtual,100,13.4,9.1,9.2,0
NOT092-001074,2024-06-23,S3,virtual,65.1,11.7,10.2,3.9,2
NOT092-001075,2024-06-23,S1,presencial,87.3,13.1,9.9,2.7,3
NOT092-001076,2024-06-23,S2,virtual,80.8,6.9,9.5,1.0,4
NOT092-001077,2024-06-23,S3,virtual,79.5,11.4,11.2,9.9,1
NOT092-001078,2024-06-23,S1,presencial,85.4,11.9,14.2,5.6,1
NOT092-001079,2024-06-24,S2,presencial,82.4,15.0,14.1,8.0,3
NOT092-001080,2024-06-24,S3,virtual,80.6,16.2,,11.8,3
NOT092-001081,2024-06-24,S1,virtual,54.6,12.6,11.4,6.1,2
NOT092-001082,2024-06-24,S2,presencial,90.9,9.4,7.8,0.5,3
NOT092-001083,2024-06-24,S3,presencial,85.7,12.0,12.5,11.1,3
NOT092-001084,2024-06-24,S1,presencial,80.9,12.5,9.7,3.4,1
NOT092-001085,2024-06-25,S2,presencial,94.5,10.1,10.0,11.5,2
NOT092-001086,2024-06-25,S3,virtual,76.8,13.5,11.9,7.6,2
NOT092-001087,2024-06-25,S1,virtual,88.6,12.4,12.1,5.6,2
NOT092-001088,2024-06-25,S2,presencial,70.8,10.7,11.6,8.7,0
NOT092-001089,2024-06-25,S3,virtual,78.3,13.4,13.8,7.2,1
NOT092-001090,2024-06-25,S1,presencial,87.0,9.9,12.2,5.8,10
NOT092-001091,2024-06-26,S2,virtual,76.6,14.2,11.9,3.6,3
NOT092-001092,2024-06-26,S3,presencial,88.4,5.0,6.8,1.7,2
NOT092-001093,2024-06-26,S1,virtual,58.5,6.2,5.6,9.0,5
NOT092-001094,2024-06-26,S2,presencial,87.3,12.3,11.2,1.8,0
NOT092-001095,2024-06-26,S3,virtual,100,14.2,14.2,5.3,3
NOT092-001096,2024-06-26,S1,virtual,100,12.5,13.7,4.5,3
NOT092-001097,2024-06-27,S2,presencial,70.8,6.4,5.7,8.3,3
NOT092-001098,2024-06-27,S3,virtual,71.6,9.7,12.4,10.4,4
NOT092-001099,2024-06-27,S1,presencial,100,4.6,6.2,6.5,2
NOT092-001100,2024-06-27,S2,virtual,69.3,14.0,11.3,7.5,2
NOT092-001101,2024-06-27,S3,presencial,40.7,10.9,12.8,9.0,1
NOT092-001102,2024-06-27,S1,virtual,74.7,7.8,7.0,2.8,3
NOT092-001103,2024-06-28,S2,presencial,100,12.3,11.8,11.9,0
NOT092-001104,2024-06-28,S3,virtual,79.5,16.4,15.2,8.0,3
NOT092-001105,2024-06-28,S1,presencial,75.4,11.2,13.0,9.3,3
NOT092-001106,2024-06-28,S2,presencial,91.5,13.2,13.6,6.7,3
NOT092-001107,2024-06-28,S3,virtual,66.5,13.3,12.6,6.8,3
NOT092-001108,2024-06-28,S1,virtual,85.2,9.3,10.5,9.0,2
NOT092-001109,2024-06-28,S2,presencial,85.7,8.4,8.9,2.3,4
NOT092-001110,2024-06-29,S3,virtual,77.3,8.3,9.6,8.4,4
NOT092-001111,2024-06-29,S1,presencial,63.0,11.2,12.0,8.8,1
NOT092-001112,2024-06-29,S2,virtual,69.4,11.8,13.2,11.3,3
NOT092-001113,2024-06-29,S3,virtual,79.5,9.4,8.7,0.2,9
NOT092-001114,2024-06-29,S1,virtual,76.1,11.7,13.0,3.8,3
NOT092-001115,2024-06-29,S2,presencial,57.1,15.6,14.6,10.0,1
NOT092-001116,2024-06-30,S3,presencial,88.7,9.5,9.9,7.9,9
NOT092-001117,2024-06-30,S1,presencial,55.2,6.3,7.0,6.2,7
NOT092-001118,2024-06-30,S2,presencial,69.5,7.7,10.4,11.4,6
NOT092-001119,2024-06-30,S3,presencial,81.1,13.8,12.8,3.0,1
NOT092-001120,2024-06-30,S1,virtual,89.6,8.9,10.3,0.7,2
NOT092-001121,2024-06-30,S2,virtual,75.0,5.6,8.7,10.3,7
NOT092-001122,2024-07-01,S3,presencial,76.5,8.5,6.9,4.5,2
NOT092-001123,2024-07-01,S1,virtual,54.9,8.7,13.0,11.6,4
NOT092-001124,2024-07-01,S2,presencial,88.4,6.4,4.6,3.0,5
NOT092-001125,2024-07-01,S3,presencial,67.6,10.1,7.0,1.9,1
NOT092-001126,2024-07-01,S1,presencial,79.9,12.3,9.9,5.6,2
NOT092-001127,2024-07-01,S2,virtual,58.8,17.1,11.1,0.7,3
NOT092-001128,2024-07-02,S3,virtual,78.0,12.5,12.7,3.6,0
NOT092-001129,2024-07-02,S1,presencial,72.1,11.0,9.8,3.9,3
NOT092-001130,2024-07-02,S2,presencial,83.9,14.3,12.6,1.5,1
NOT092-001131,2024-07-02,S3,virtual,81.4,14.6,17.1,9.5,0
NOT092-001132,2024-07-02,S1,presencial,76.7,11.1,9.5,2.8,3
NOT092-001133,2024-07-02,S2,presencial,78.1,12.2,8.8,8.4,3
NOT092-001134,2024-07-03,S3,virtual,69.5,9.3,10.8,2.5,3
NOT092-001135,2024-07-03,S1,presencial,70.0,14.1,16.5,8.8,3
NOT092-001136,2024-07-03,S2,virtual,80.3,13.1,16.7,10.2,3
NOT092-001137,2024-07-03,S3,virtual,76.2,11.3,15.1,7.8,1
NOT092-001138,2024-07-03,S1,presencial,100,13.0,10.9,2.3,3
NOT092-001139,2024-07-03,S2,presencial,48.4,7.5,3.4,0.9,2
NOT092-001140,2024-07-04,S3,virtual,94.6,9.3,12.4,9.3,5
NOT092-001141,2024-07-04,S1,virtual,83.8,7.4,10.5,12.0,9
NOT092-001142,2024-07-04,S2,virtual,69.4,9.9,12.6,10.2,4
NOT092-001143,2024-07-04,S3,virtual,63.1,14.9,8.4,5.2,1
NOT092-001144,2024-07-04,S1,presencial,77.0,2.3,6.0,8.2,2
NOT092-001145,2024-07-04,S2,presencial,59.7,11.6,11.1,0.9,1
NOT092-001146,2024-07-04,S3,presencial,95.1,14.6,13.4,0.5,0
