registro_id,fecha,cliente,plan,zona,antiguedad_meses,consumo_gb,incidencias,baja_30d,motivo_baja
TEL078-000385,2024-04-03,C0025,esencial,centro,32,24.5,0,0,
TEL078-000386,2024-04-03,C0026,plus,sur,59,25.37,0,0,
TEL078-000387,2024-04-03,C0027,total,centro,16,46.68,0,0,
TEL078-000388,2024-04-03,C0028,esencial,norte,53,21.92,1,0,
TEL078-000389,2024-04-03,C0029, PLUS ,centro,40,32.96,0,0,
TEL078-000390,2024-02-30,C0030,total,norte,45,40.66,1,0,
TEL078-000391,2024-04-03,C0031,esencial,centro,13,13.08,0,0,
TEL078-000392,2024-04-03,C0032,plus,norte,35,24.6,3,0,
TEL078-000393,2024-04-03,C0033,total,sur,92,54.35,1,0,
TEL078-000394,2024-04-03,C0034,esencial,norte,72,15.15,0,0,
TEL078-000395,2024-04-03,C0035,plus,sur,84,34.92,0,0,
TEL078-000396,2024-04-03,C0036,total,norte,54,53.24,0,0,
TEL078-000397,2024-04-03,C0037,esencial,norte,36,9.7,0,0,
TEL078-000398,2024-04-03,C0038,plus,centro,40,15.03,0,0,
TEL078-000399,2024-04-03,C0039,total,norte,84,58.86,2,0,
TEL078-000400,2024-04-03,C0040,esencial,norte,77,19.52,0,0,
TEL078-000401,2024-04-03,C0041,plus,norte,76,32.99,1,0,
TEL078-000402,2024-04-03,C0042,total,norte,25,37.65,0,0,
TEL078-000403,2024-04-03,C0043,esencial,centro,10,34.62,1,1,mudanza
TEL078-000404,2024-04-03,C0044,plus,centro,93,21.65,1,0,
TEL078-000405,2024-04-03,C0045,total,norte,55,47.63,0,0,
TEL078-000406,2024-04-03,C0046,esencial,norte,16,16.39,2,0,
TEL078-000407,2024-04-03,C0047,plus,centro,65,30.55,0,0,
TEL078-000408,2024-04-03,C0048,total,sur,65,41.25,3,1,mudanza
TEL078-000409,2024-04-03,C0049,esencial,centro,89,6.47,1,0,
TEL078-000410,2024-04-03,C0050,plus,norte,37,21.05,0,0,
TEL078-000411,2024-04-03,C0051,total,centro,72,63.4,0,0,
TEL078-000412,2024-04-03,C0052,esencial,norte,88,4.01,0,0,
TEL078-000413,2024-04-03,C0053,plus,centro,50,29.27,0,0,
TEL078-000414,2024-04-03,C0054,total,sur,51,46.39,0,0,
TEL078-000415,2024-04-03,C0055,esencial,norte,35,14.92,0,0,
TEL078-000416,2024-04-03,C0056,plus,centro,67,,0,0,
TEL078-000417,2024-04-03,C0057,total,sur,37,46.02,1,0,
TEL078-000418,2024-04-03,C0058,esencial,centro,57,9.42,1,0,
TEL078-000419,2024-04-03,C0059,plus,centro,88,34.65,0,0,
TEL078-000420,2024-04-03,C0060,total,norte,60,39.24,0,0,
TEL078-000421,2024-04-03,C0061,esencial,centro,13,0.22,0,0,
TEL078-000422,2024-04-03,C0062,plus,centro,35,30.09,0,0,
TEL078-000423,2024-04-03,C0063,total,centro,6,"40,89",2,1,servicio
TEL078-000424,2024-04-03,C0064,esencial,centro,85,13.61,0,0,
TEL078-000425,2024-04-03,C0065,plus,centro,9,22.0,1,0,
TEL078-000426,2024-04-03,C0066,total,sur,45,50.74,3,0,
TEL078-000427,2024-04-03,C0067,esencial,sur,67,13.96,0,0,
TEL078-000428,2024-04-03,C0068,plus,norte,29,32.47,0,0,
TEL078-000429,2024-04-03,C0069,total,sur,51,49.48,0,0,
TEL078-000430,2024-04-03,C0070,esencial,centro,5,15.18,0,0,
TEL078-000431,2024-04-03,C0071,plus,centro,71,35.92,0,0,
TEL078-000432,2024-04-03,C0072,total,norte,30,56.13,0,0,
TEL078-000433,2024-04-03,C0073,esencial,sur,24,18.3,0,0,
TEL078-000434,2024-04-03,C0074,plus,centro,45,27.36,1,0,
TEL078-000435,2024-04-03,C0075,total,sur,55,63.91,0,0,
TEL078-000436,2024-04-03,C0076,esencial,centro,48,20.62,1,1,precio
TEL078-000437,2024-04-03,C0077,plus,sur,30,38.48,2,0,
TEL078-000438,2024-04-03,C0078,total,centro,72,54.81,3,0,
TEL078-000439,2024-04-03,C0079,esencial,sur,80,12.52,1,0,
TEL078-000440,2024-04-03,C0080,plus,sur,75,27.63,0,0,
TEL078-000441,2024-04-03,C0081,total,norte,22,63.65,2,0,
TEL078-000442,2024-04-03,C0082,esencial,centro,29,11.47,4,0,
TEL078-000443,2024-04-03,C0083,plus,centro,33,24.25,0,0,
TEL078-000444,2024-04-03,C0084,total,norte,21,47.52,1,0,
TEL078-000445,2024-04-03,C0085,esencial,centro,40,13.8,0,0,
TEL078-000446,2024-04-03,C0086,plus,norte,68,38.28,0,0,
TEL078-000447,2024-04-03,C0087,total,centro,49,51.56,1,0,
TEL078-000448,2024-04-03,C0088,esencial,norte,13,20.11,0,0,
TEL078-000449,2024-04-03,C0089,plus,sur,34,12.49,1,0,
TEL078-000450,2024-04-03,C0090,total,sur,35,52.74,3,0,
TEL078-000451,2024-04-03,C0091,esencial,norte,55,7.68,2,0,
TEL078-000452,2024-04-03,C0092,plus,sur,31,18.82,0,0,
TEL078-000453,2024-04-03,C0093,total,centro,56,60.57,0,0,
TEL078-000454,2024-04-03,C0094,esencial,norte,37,0,0,0,
TEL078-000455,2024-04-03,C0095,plus,norte,78,12.87,0,0,
TEL078-000456,2024-04-03,C0096,total,sur,70,46.07,0,0,
TEL078-000457,2024-04-03,C0097,esencial,norte,23,16.25,0,0,
TEL078-000458,2024-04-03,C0098,plus,centro,23,40.91,4,1,precio
TEL078-000459,2024-04-03,C0099,total,sur,78,60.76,0,0,
TEL078-000460,2024-04-03,C0100,esencial,norte,7,1.44,4,0,
TEL078-000461,2024-04-03,C0101,plus,sur,22,29.69,0,0,
TEL078-000462,2024-04-03,C0102,total,centro,71,30.32,1,0,
TEL078-000463,2024-04-03,C0103,esencial,sur,43,15.85,3,0,
TEL078-000464,2024-04-03,C0104,plus,centro,13,39.23,2,1,precio
TEL078-000465,2024-04-03,C0105,total,norte,18,66.1,2,1,mudanza
TEL078-000466,2024-04-03,C0106,esencial,centro,56,21.62,0,0,
TEL078-000467,2024-04-03,C0107,plus,centro,8,35.63,2,0,
TEL078-000468,2024-04-03,C0108,total,centro,4,45.06,0,1,precio
TEL078-000469,2024-04-03,C0109,esencial,sur,68,14.45,0,0,
TEL078-000470,2024-04-03,C0110,plus,centro,86,41.03,0,0,
TEL078-000471,2024-04-03,C0111,total,norte,26,46.08,1,0,
TEL078-000472,2024-04-03,C0112,esencial,norte,25,8.5,3,0,
TEL078-000473,2024-04-03,C0113,plus,sur,34,39.6,2,0,
TEL078-000474,2024-04-03,C0114,total,norte,23,47.47,0,0,
TEL078-000475,2024-04-03,C0115,esencial,centro,25,25.6,0,0,
TEL078-000476,2024-04-03,C0116,plus,centro,15,34.9,0,0,
TEL078-000477,2024-04-03,C0117,total,sur,63,36.65,2,0,
TEL078-000478,2024-04-03,C0118,esencial,norte,17,17.75,3,0,
TEL078-000479,2024-04-03,C0119,plus,sur,49,47.59,0,0,
TEL078-000480,2024-04-03,C0120,total,norte,87,42.13,0,0,
TEL078-000481,2024-05-04,C0001,esencial,norte,11,18.17,0,0,
TEL078-000482,2024-05-04,C0002,plus,norte,12,23.15,0,0,
TEL078-000483,2024-05-04,C0003,total,sur,35,45.77,0,0,
TEL078-000484,2024-05-04,C0004,esencial,norte,84,20.55,2,0,
TEL078-000485,2024-05-04,C0005,plus,sur,21,43.41,2,0,
TEL078-000486,2024-05-04,C0006, TOTAL ,norte,6,57.76,0,0,
TEL078-000487,2024-05-04,C0007,esencial,centro,79,15.4,1,0,
TEL078-000488,2024-05-04,C0008,plus,norte,74,34.96,0,0,
TEL078-000489,2024-05-04,C0009,total,sur,47,37.21,0,0,
TEL078-000490,2024-05-04,C0010,esencial,sur,91,11.65,0,0,
TEL078-000491,2024-05-04,C0011,plus,norte,93,18.11,0,0,
TEL078-000492,2024-05-04,C0012,total,sur,16,49.65,0,0,
TEL078-000493,2024-05-04,C0013,esencial,norte,9,0.61,1,0,
TEL078-000494,2024-05-04,C0014,plus,centro,74,20.01,1,0,
TEL078-000495,2024-05-04,C0015,total,centro,94,45.37,2,0,
TEL078-000496,2024-05-04,C0016,esencial,sur,55,11.99,2,0,
TEL078-000497,2024-05-04,C0017,plus,sur,64,38.94,1,0,
TEL078-000498,2024-05-04,C0018,total,sur,18,55.71,0,0,
TEL078-000499,2024-05-04,C0019,esencial,norte,39,,0,0,
TEL078-000500,2024-05-04,C0020,plus,sur,77,13.13,1,1,servicio
TEL078-000501,2024-05-04,C0021,total,sur,17,44.54,0,0,
TEL078-000502,2024-05-04,C0022,esencial,centro,94,0.97,2,0,
TEL078-000503,2024-05-04,C0023,plus,centro,54,29.75,0,0,
TEL078-000504,2024-05-04,C0024,total,sur,93,42.86,1,0,
TEL078-000505,2024-05-04,C0025,esencial,centro,33,4.0,0,0,
TEL078-000506,2024-05-04,C0026,plus,sur,60,11.25,2,0,
TEL078-000507,2024-05-04,C0027,total,centro,17,61.92,0,0,
TEL078-000508,2024-05-04,C0028,esencial,norte,54,2.69,0,0,
TEL078-000509,2024-05-04,C0029,plus,centro,41,37.45,1,0,
TEL078-000510,2024-05-04,C0030,total,norte,46,56.15,0,0,
TEL078-000511,2024-05-04,C0031,esencial,centro,14,13.57,0,0,
TEL078-000512,2024-05-04,C0032,plus,norte,36,33.73,0,0,
TEL078-000513,2024-05-04,C0033,total,sur,93,52.01,2,0,
TEL078-000514,2024-05-04,C0034,esencial,norte,73,16.12,0,0,
TEL078-000515,2024-05-04,C0035,plus,sur,85,23.64,0,0,
TEL078-000516,2024-05-04,C0036,total,norte,55,53.35,0,0,
TEL078-000517,2024-05-04,C0037,esencial,norte,37,11.56,0,0,
TEL078-000518,2024-05-04,C0038,plus,centro,41,30.8,2,0,
TEL078-000519,2024-05-04,C0039,total,norte,85,43.82,1,0,
TEL078-000520,2024-05-04,C0040,esencial,norte,78,9.61,0,0,
TEL078-000521,2024-05-04,C0041,plus,norte,77,49.72,1,0,
TEL078-000522,2024-05-04,C0042,total,norte,26,35.57,0,0,
TEL078-000523,2024-05-04,C0043,esencial,centro,11,4.16,0,0,
TEL078-000524,2024-05-04,C0044,plus,centro,94,21.48,1,0,
TEL078-000525,2024-05-04,C0045,total,norte,56,58.65,2,1,precio
TEL078-000526,2024-05-04,C0046,esencial,norte,17,0,3,0,
TEL078-000527,2024-05-04,C0047,plus,centro,66,32.46,1,0,
TEL078-000528,2024-05-04,C0048,total,sur,66,37.23,0,0,
TEL078-000529,2024-05-04,C0049,esencial,centro,90,15.9,0,0,
TEL078-000530,2024-05-04,C0050,plus,norte,38,35.15,0,0,
TEL078-000531,2024-05-04,C0051,total,centro,73,53.34,0,0,
TEL078-000532,2024-05-04,C0052,esencial,norte,89,6.66,3,0,
TEL078-000533,2024-05-04,C0053,plus,centro,51,33.35,0,0,
TEL078-000534,2024-05-04,C0054,total,sur,52,45.84,1,0,
TEL078-000535,2024-05-04,C0055,esencial,norte,36,11.07,0,0,
TEL078-000536,2024-05-04,C0056,plus,centro,68,21.33,0,0,
TEL078-000537,2024-05-04,C0057,total,sur,38,27.59,1,0,
TEL078-000538,2024-05-04,C0058,esencial,centro,58,15.74,4,1,servicio
TEL078-000539,2024-05-04,C0059,plus,centro,89,30.46,2,0,
TEL078-000540,2024-05-04,C0060,total,norte,61,44.28,0,0,
TEL078-000541,2024-05-04,C0061,esencial,centro,14,20.83,1,0,
TEL078-000542,2024-05-04,C0062,plus,centro,36,25.58,0,0,
TEL078-000543,2024-05-04,C0063,total,centro,7,50.37,0,0,
TEL078-000544,2024-05-04,C0064,esencial,centro,86,14.37,1,0,
TEL078-000545,2024-05-04,C0065,plus,centro,10,19.63,2,0,
TEL078-000546,2024-05-04,C0066,total,sur,46,34.82,0,0,
TEL078-000547,2024-05-04,C0067,esencial,sur,68,14.21,1,0,
TEL078-000548,2024-05-04,C0068,plus,norte,30,39.04,2,0,
TEL078-000549,2024-05-04,C0069,total,sur,52,43.8,1,0,
TEL078-000550,2024-05-04,C0070,esencial,centro,6,0,0,0,
TEL078-000551,2024-05-04,C0071,plus,centro,72,32.96,0,0,
TEL078-000552,2024-05-04,C0072,total,norte,31,55.5,1,0,
TEL078-000553,2024-05-04,C0073,esencial,sur,25,8.65,0,0,
TEL078-000554,2024-05-04,C0074,plus,centro,46,31.25,2,0,
TEL078-000555,2024-05-04,C0075,total,sur,56,40.2,0,0,
TEL078-000556,2024-05-04,C0076,esencial,centro,49,22.33,0,0,
TEL078-000557,2024-05-04,C0077,plus,sur,31,32.09,0,0,
TEL078-000558,2024-05-04,C0078,total,centro,73,52.06,3,0,
TEL078-000559,2024-05-04,C0079,esencial,sur,81,0,0,0,
TEL078-000560,2024-05-04,C0080,plus,sur,76,26.56,0,0,
TEL078-000561,2024-05-04,C0081,total,norte,23,42.78,2,0,
TEL078-000562,2024-05-04,C0082,esencial,centro,30,11.2,0,0,
TEL078-000563,2024-05-04,C0083,plus,centro,34,34.83,0,0,
TEL078-000564,2024-05-04,C0084,total,norte,22,46.56,1,0,
TEL078-000565,2024-05-04,C0085,esencial,centro,41,18.25,0,0,
TEL078-000566,2024-05-04,C0086,plus,norte,69,23.1,0,0,
TEL078-000567,2024-05-04,C0087,total,centro,50,51.76,0,0,
TEL078-000568,2024-05-04,C0088,esencial,norte,14,13.23,0,0,
TEL078-000569,2024-05-04,C0089,plus,sur,35,40.04,0,0,
TEL078-000570,2024-05-04,C0090,total,sur,36,36.87,1,0,
TEL078-000571,2024-05-04,C0091,esencial,norte,56,19.84,0,0,
TEL078-000572,2024-05-04,C0092,plus,sur,32,37.11,0,1,servicio
TEL078-000573,2024-05-04,C0093,total,centro,57,35.46,0,0,
TEL078-000574,2024-05-04,C0094,esencial,norte,38,25.92,1,0,
TEL078-000575,2024-05-04,C0095,plus,norte,79,35.55,4,1,servicio
TEL078-000576,2024-05-04,C0096,total,sur,71,60.3,0,0,
TEL078-000577,2024-05-04,C0097,esencial,norte,24,2.26,0,0,
TEL078-000578,2024-05-04,C0098,plus,centro,24,27.64,1,0,
TEL078-000579,2024-05-04,C0099,total,sur,79,54.14,2,0,
TEL078-000580,2024-05-04,C0100,esencial,norte,8,11.27,1,1,servicio
TEL078-000581,2024-05-04,C0101,plus,sur,23,38.01,0,0,
TEL078-000582,2024-05-04,C0102,total,centro,72,,0,0,
TEL078-000583,2024-05-04,C0103, ESENCIAL ,sur,44,22.63,0,0,
TEL078-000584,2024-05-04,C0104,plus,centro,14,27.99,1,0,
TEL078-000585,2024-05-04,C0105,total,norte,19,47.48,0,1,mudanza
TEL078-000586,2024-05-04,C0106,esencial,centro,57,7.34,0,0,
TEL078-000587,2024-05-04,C0107,plus,centro,9,46.57,1,0,
TEL078-000588,2024-05-04,C0108,total,centro,5,51.95,0,0,
TEL078-000589,2024-05-04,C0109,esencial,sur,69,21.29,3,0,
TEL078-000590,2024-05-04,C0110,plus,centro,87,35.62,2,0,
TEL078-000591,2024-05-04,C0111,total,norte,27,54.39,0,0,
TEL078-000592,2024-05-04,C0112,esencial,norte,26,6.64,0,0,
TEL078-000593,2024-05-04,C0113,plus,sur,35,38.81,3,0,
TEL078-000594,2024-05-04,C0114,total,norte,24,45.65,0,0,
TEL078-000595,2024-05-04,C0115,esencial,centro,26,20.34,0,0,
TEL078-000596,2024-05-04,C0116,plus,centro,16,22.05,0,0,
TEL078-000597,2024-05-04,C0117,total,sur,64,73.52,2,0,
TEL078-000598,2024-05-04,C0118,esencial,norte,18,7.71,3,1,mudanza
TEL078-000599,2024-05-04,C0119,plus,sur,50,16.7,0,0,
TEL078-000600,2024-05-04,C0120,total,norte,88,52.24,0,0,
TEL078-000601,2024-06-04,C0001,esencial,norte,12,8.51,1,0,
TEL078-000602,2024-06-04,C0002,plus,norte,13,37.04,0,0,
TEL078-000603,2024-06-04,C0003,total,sur,36,37.91,1,0,
TEL078-000604,2024-06-04,C0004,esencial,norte,85,18.27,4,0,
TEL078-000605,2024-06-04,C0005,plus,sur,22,29.05,1,0,
TEL078-000606,2024-06-04,C0006,total,norte,7,42.01,0,0,
TEL078-000607,2024-06-04,C0007,esencial,centro,80,0,1,0,
TEL078-000608,2024-06-04,C0008,plus,norte,75,19.68,0,0,
TEL078-000609,2024-06-04,C0009,total,sur,48,47.18,0,0,
TEL078-000610,2024-06-04,C0010,esencial,sur,92,16.07,4,0,
TEL078-000611,2024-06-04,C0011,plus,norte,94,30.75,1,0,
TEL078-000612,2024-06-04,C0012,total,sur,17,44.3,0,0,
TEL078-000613,2024-06-04,C0013,esencial,norte,10,12.99,4,0,
TEL078-000614,2024-06-04,C0014,plus,centro,75,18.5,0,0,
TEL078-000615,2024-06-04,C0015,total,centro,95,44.67,3,0,
TEL078-000616,2024-06-04,C0016,esencial,sur,56,0,0,0,
TEL078-000617,2024-06-04,C0017,plus,sur,65,16.66,0,0,
TEL078-000618,2024-06-04,C0018,total,sur,19,33.22,0,0,
TEL078-000619,2024-06-04,C0019,esencial,norte,40,2.06,0,0,
TEL078-000620,2024-06-04,C0020,plus,sur,78,39.82,0,0,
TEL078-000621,2024-06-04,C0021,total,sur,18,52.88,0,0,
TEL078-000622,2024-06-04,C0022,esencial,centro,95,8.31,1,0,
TEL078-000623,2024-06-04,C0023,plus,centro,55,39.21,1,0,
TEL078-000624,2024-06-04,C0024,total,sur,94,46.19,0,0,
TEL078-000625,2024-06-04,C0025,esencial,centro,34,0,0,1,mudanza
TEL078-000626,2024-06-04,C0026,plus,sur,61,36.42,0,0,
TEL078-000627,2024-06-04,C0027,total,centro,18,45.66,0,0,
TEL078-000628,2024-06-04,C0028,esencial,norte,55,12.12,2,0,
TEL078-000629,2024-06-04,C0029,plus,centro,42,30.57,0,1,precio
TEL078-000630,2024-06-04,C0030,total,norte,47,37.85,3,1,precio
TEL078-000631,2024-06-04,C0031,esencial,centro,15,7.71,0,0,
TEL078-000632,2024-06-04,C0032,plus,norte,37,23.31,0,0,
TEL078-000633,2024-06-04,C0033,total,sur,94,40.24,1,0,
TEL078-000634,2024-06-04,C0034,esencial,norte,74,"5,12",1,0,
TEL078-000635,2024-06-04,C0035,plus,sur,86,34.96,0,0,
TEL078-000636,2024-06-04,C0036,total,norte,56,39.02,0,0,
TEL078-000637,2024-06-04,C0037,esencial,norte,38,2.58,0,0,
TEL078-000638,2024-06-04,C0038,plus,centro,42,30.5,0,0,
TEL078-000639,2024-06-04,C0039,total,norte,86,61.95,0,0,
TEL078-000640,2024-06-04,C0040,esencial,norte,79,17.45,0,0,
TEL078-000641,2024-06-04,C0041,plus,norte,78,37.62,0,0,
TEL078-000642,2024-06-04,C0042,total,norte,27,34.31,1,0,
TEL078-000643,2024-06-04,C0043,esencial,centro,12,25.5,1,1,mudanza
TEL078-000644,2024-06-04,C0044,plus,centro,95,42.26,0,0,
TEL078-000645,2024-06-04,C0045,total,norte,57,53.1,0,0,
TEL078-000646,2024-06-04,C0046,esencial,norte,18,9.57,0,0,
TEL078-000647,2024-06-04,C0047,plus,centro,67,30.06,0,0,
TEL078-000648,2024-06-04,C0048,total,sur,67,42.4,3,0,
TEL078-000649,2024-06-04,C0049,esencial,centro,91,16.86,0,0,
TEL078-000650,2024-06-04,C0050,plus,norte,39,40.32,1,0,
TEL078-000651,2024-06-04,C0051,total,centro,74,34.85,0,0,
TEL078-000652,2024-06-04,C0052,esencial,norte,90,12.61,0,0,
TEL078-000653,2024-06-04,C0053,plus,centro,52,37.75,2,0,
TEL078-000654,2024-06-04,C0054,total,sur,53,38.47,1,0,
TEL078-000655,2024-06-04,C0055,esencial,norte,37,14.38,2,0,
TEL078-000656,2024-06-04,C0056,plus,centro,69,29.81,1,0,
TEL078-000657,2024-06-04,C0057,total,sur,39,33.93,0,0,
TEL078-000658,2024-06-04,C0058,esencial,centro,59,10.62,0,0,
TEL078-000659,2024-06-04,C0059,plus,centro,90,29.17,0,0,
TEL078-000660,2024-06-04,C0060,total,norte,62,41.09,0,0,
TEL078-000661,2024-06-04,C0061,esencial,centro,15,21.18,2,0,
TEL078-000662,2024-06-04,C0062,plus,centro,37,37.52,0,0,
TEL078-000663,2024-06-04,C0063,total,centro,8,48.06,0,0,
TEL078-000664,2024-06-04,C0064,esencial,centro,87,20.59,0,0,
TEL078-000665,2024-06-04,C0065,plus,centro,11,,3,0,
TEL078-000666,2024-06-04,C0066,total,sur,47,38.08,1,0,
TEL078-000667,2024-06-04,C0067,esencial,sur,69,8.68,0,0,
TEL078-000668,2024-06-04,C0068,plus,norte,31,32.76,2,0,
TEL078-000669,2024-06-04,C0069,total,sur,53,55.46,1,0,
TEL078-000670,2024-06-04,C0070,esencial,centro,7,1.1,0,0,
TEL078-000671,2024-06-04,C0071,plus,centro,73,2.05,0,0,
TEL078-000672,2024-06-04,C0072,total,norte,32,40.28,0,0,
TEL078-000673,2024-06-04,C0073,esencial,sur,26,12.49,0,1,mudanza
TEL078-000674,2024-06-04,C0074,plus,centro,47,23.77,2,0,
TEL078-000675,2024-06-04,C0075,total,sur,57,38.68,2,1,mudanza
TEL078-000676,2024-06-04,C0076,esencial,centro,50,16.01,1,0,
TEL078-000677,2024-06-04,C0077,plus,sur,32,38.69,1,0,
TEL078-000678,2024-06-04,C0078,total,centro,74,42.05,0,0,
TEL078-000679,2024-06-04,C0079,esencial,sur,82,10.07,0,1,servicio
TEL078-000680,2024-06-04,C0080, PLUS ,sur,77,30.81,0,0,
TEL078-000681,2024-06-04,C0081,total,norte,24,35.73,1,0,
TEL078-000682,2024-06-04,C0082,esencial,centro,31,0,0,0,
TEL078-000683,2024-06-04,C0083,plus,centro,35,17.77,3,0,
TEL078-000684,2024-06-04,C0084,total,norte,23,40.46,0,0,
TEL078-000685,2024-06-04,C0085,esencial,centro,42,22.8,2,1,servicio
TEL078-000686,2024-06-04,C0086,plus,norte,70,44.24,0,1,precio
TEL078-000687,2024-06-04,C0087,total,centro,51,40.0,2,0,
TEL078-000688,2024-06-04,C0088,esencial,norte,15,7.48,1,0,
TEL078-000689,2024-06-04,C0089,plus,sur,36,30.89,0,0,
TEL078-000690,2024-06-04,C0090,total,sur,37,47.1,0,0,
TEL078-000691,2024-06-04,C0091,esencial,norte,57,16.72,0,0,
TEL078-000692,2024-06-04,C0092,plus,sur,33,34.4,0,0,
TEL078-000693,2024-06-04,C0093,total,centro,58,37.09,0,0,
TEL078-000694,2024-06-04,C0094,esencial,norte,39,14.02,0,0,
TEL078-000695,2024-06-04,C0095,plus,norte,80,29.66,0,0,
TEL078-000696,2024-06-04,C0096,total,sur,72,46.95,1,0,
TEL078-000697,2024-06-04,C0097,esencial,norte,25,12.21,0,0,
TEL078-000698,2024-06-04,C0098,plus,centro,25,29.37,2,0,
TEL078-000699,2024-06-04,C0099,total,sur,80,56.78,1,0,
TEL078-000700,2024-06-04,C0100,esencial,norte,9,0,0,0,
TEL078-000701,2024-06-04,C0101,plus,sur,24,26.35,3,0,
TEL078-000702,2024-06-04,C0102,total,centro,73,40.57,0,0,
TEL078-000703,2024-06-04,C0103,esencial,sur,45,10.14,0,1,servicio
TEL078-000704,2024-06-04,C0104,plus,centro,15,24.15,1,0,
TEL078-000705,2024-06-04,C0105,total,norte,20,43.79,1,0,
TEL078-000706,2024-06-04,C0106,esencial,centro,58,21.13,1,0,
TEL078-000707,2024-06-04,C0107,plus,centro,10,24.57,4,0,
TEL078-000708,2024-06-04,C0108,total,centro,6,53.8,3,0,
TEL078-000709,2024-06-04,C0109,esencial,sur,70,24.33,2,0,
TEL078-000710,2024-06-04,C0110,plus,centro,88,24.35,0,0,
TEL078-000711,2024-06-04,C0111,total,norte,28,52.31,3,0,
TEL078-000712,2024-06-04,C0112,esencial,norte,27,0,1,1,precio
TEL078-000713,2024-06-04,C0113,plus,sur,36,26.35,2,0,
TEL078-000714,2024-06-04,C0114,total,norte,25,42.22,1,0,
TEL078-000715,2024-06-04,C0115,esencial,centro,27,23.93,2,1,precio
TEL078-000716,2024-06-04,C0116,plus,centro,17,33.31,2,0,
TEL078-000717,2024-06-04,C0117,total,sur,65,53.2,0,0,
TEL078-000718,2024-06-04,C0118,esencial,norte,19,10.12,0,0,
TEL078-000719,2024-06-04,C0119,plus,sur,51,16.23,1,0,
TEL078-000720,2024-06-04,C0120,total,norte,89,61.72,0,0,
TEL078-000721,2024-07-05,C0001,esencial,norte,13,17.74,0,0,
TEL078-000722,2024-07-05,C0002,plus,norte,14,15.78,1,0,
TEL078-000723,2024-07-05,C0003,total,sur,37,42.19,0,0,
TEL078-000724,2024-07-05,C0004,esencial,norte,86,19.2,0,0,
TEL078-000725,2024-07-05,C0005,plus,sur,23,32.41,1,0,
TEL078-000726,2024-07-05,C0006,total,norte,8,42.68,0,0,
TEL078-000727,2024-07-05,C0007,esencial,centro,81,27.48,0,0,
TEL078-000728,2024-07-05,C0008,plus,norte,76,35.38,0,0,
TEL078-000729,2024-07-05,C0009,total,sur,49,54.05,1,0,
TEL078-000730,2024-07-05,C0010,esencial,sur,93,16.0,1,0,
TEL078-000731,2024-07-05,C0011,plus,norte,95,16.15,3,0,
TEL078-000732,2024-07-05,C0012,total,sur,18,49.44,2,0,
TEL078-000733,2024-07-05,C0013,esencial,norte,11,21.83,0,0,
TEL078-000734,2024-07-05,C0014,plus,centro,76,32.77,0,0,
TEL078-000735,2024-07-05,C0015,total,centro,96,46.85,0,0,
TEL078-000736,2024-07-05,C0016,esencial,sur,57,0,3,0,
TEL078-000737,2024-07-05,C0017,plus,sur,66,27.14,0,0,
TEL078-000738,2024-07-05,C0018,total,sur,20,52.74,1,0,
TEL078-000739,2024-07-05,C0019,esencial,norte,41,5.35,0,0,
TEL078-000740,2024-07-05,C0020,plus,sur,79,31.26,0,0,
TEL078-000741,2024-07-05,C0021,total,sur,19,61.39,2,0,
TEL078-000742,2024-07-05,C0022,esencial,centro,96,0,0,0,
TEL078-000743,2024-07-05,C0023,plus,centro,56,11.07,1,0,
TEL078-000744,2024-07-05,C0024,total,sur,95,61.38,0,0,
TEL078-000745,2024-07-05,C0025,esencial,centro,35,8.38,0,0,
TEL078-000746,2024-07-05,C0026,plus,sur,62,24.64,0,0,
TEL078-000747,2024-07-05,C0027,total,centro,19,58.96,3,0,
TEL078-000748,2024-07-05,C0028,esencial,norte,56,,0,0,
TEL078-000749,2024-07-05,C0029,plus,centro,43,26.28,0,0,
TEL078-000750,2024-07-05,C0030,total,norte,48,44.85,0,0,
TEL078-000751,2024-07-05,C0031,esencial,centro,16,4.43,0,0,
TEL078-000752,2024-07-05,C0032,plus,norte,38,23.74,0,0,
TEL078-000753,2024-07-05,C0033,total,sur,95,47.64,0,0,
TEL078-000754,2024-07-05,C0034,esencial,norte,75,12.17,0,0,
TEL078-000755,2024-07-05,C0035,plus,sur,87,33.84,0,0,
TEL078-000756,2024-07-05,C0036,total,norte,57,48.55,0,0,
TEL078-000757,2024-07-05,C0037,esencial,norte,39,12.15,2,1,servicio
TEL078-000758,2024-07-05,C0038,plus,centro,43,33.05,2,0,
TEL078-000759,2024-07-05,C0039,total,norte,87,40.31,0,0,
TEL078-000760,2024-07-05,C0040,esencial,norte,80,9.73,2,0,
TEL078-000761,2024-07-05,C0041,plus,norte,79,34.31,0,0,
TEL078-000762,2024-07-05,C0042,total,norte,28,47.85,0,0,
TEL078-000763,2024-07-05,C0043,esencial,centro,13,23.81,0,0,
TEL078-000764,2024-07-05,C0044,plus,centro,96,34.99,0,0,
TEL078-000765,2024-07-05,C0045,total,norte,58,47.69,0,0,
TEL078-000766,2024-07-05,C0046,esencial,norte,19,15.89,0,0,
TEL078-000767,2024-07-05,C0047,plus,centro,68,35.97,0,0,
TEL078-000768,2024-07-05,C0048,total,sur,68,38.46,0,0,
TEL078-000769,2024-07-05,C0049,esencial,centro,92,11.07,0,0,
