registro_id,fecha,ruta,transportista,distancia_km,carga_kg,tiempo_min,prometido_min,entregado
TRA082-000359,2024-03-28,R4,T2,71.0,38.5,85.4,111.6,1
TRA082-000360,2024-03-28,R3,T3,142.3,67.9,,193.6,0
TRA082-000361,2024-03-28,R2,T1,136.8,125.9,201.3,187.3,1
TRA082-000362,2024-03-28,R3,T2,84.1,72.2,135.6,126.7,1
TRA082-000363,2024-03-29,R6,T3,96.9,97.9,181.7,141.4,1
TRA082-000364,2024-03-29,R6,T1,14.8,104.8,35.5,47.0,1
TRA082-000365,2024-03-29,R3,T2,100.4,136.4,128.3,145.5,1
TRA082-000366,2024-03-29,R5,T3,4.2,71.5,50.1,34.8,1
TRA082-000367,2024-03-30,R3,T1,119.5,85.3,179.9,167.4,1
TRA082-000368,2024-03-30,R4,T2,48.4,89.7,93.9,85.7,1
TRA082-000369,2024-03-30,R6,T3,133.4,81.6,210.0,183.4,1
TRA082-000370,2024-03-30,R1,T1,44.8,82.7,67.3,81.5,1
TRA082-000371,2024-03-31,R4,T2,70.5,126.9,131.0,111.1,1
TRA082-000372,2024-03-31,R5,T3,135.6,43.3,190.2,185.9,1
TRA082-000373,2024-03-31,R5,T1,3.7,17.0,8.7,34.3,1
TRA082-000374,2024-03-31,R6,T2,88.6,34.7,,131.9,0
TRA082-000375,2024-04-01,R2,T3,4.6,128.3,23.9,35.3,1
TRA082-000376,2024-04-01,R6,T1,62.3,142.1,114.2,101.6,1
TRA082-000377,2024-04-01,R5,T2,79.3,50.4,119.0,121.2,1
TRA082-000378,2024-04-01,R4,T3,33.7,4.4,40.2,68.8,1
TRA082-000379,2024-04-02,R1,T1,29.8,109.7,50.3,64.3,1
TRA082-000380,2024-04-02,R4,T2,51.9,37.0,98.1,89.7,1
TRA082-000381,2024-04-02,R3,T3,5.4,127.9,,36.2,0
TRA082-000382,2024-04-02,R3,T1,67.9,113.5,109.4,108.1,1
TRA082-000383,2024-04-03,R4,T2,99.9,101.9,151.5,144.9,1
TRA082-000384,2024-04-03,R2,T3,112.5,12.6,149.9,159.4,1
TRA082-000385,2024-04-03,R2,T1,45.9,144.2,87.9,82.8,1
TRA082-000386,2024-04-03,R1,T2,115.5,144.4,169.5,162.8,1
TRA082-000387,2024-04-04,R1,T3,19.2,26.7,34.3,52.1,1
TRA082-000388,2024-04-04,R6,T1,27.2,68.5,,61.3,0
TRA082-000389,2024-04-04,R2,T2,6.3,60.5,29.8,37.2,1
TRA082-000390,2024-04-04,R3,T3,39.3,60.1,56.7,75.2,1
TRA082-000391,2024-04-05,R4,T1,40.0,117.8,92.0,76.0,1
TRA082-000392,2024-04-05,R1,T2,29.9,78.5,,64.4,0
TRA082-000393,2024-04-05,R5,T3,29.5,132.3,59.2,63.9,1
TRA082-000394,2024-04-05,R3,T1,46.0,81.6,61.1,82.9,1
TRA082-000395,2024-04-06,R6,T2,86.0,124.0,,128.9,0
TRA082-000396,2024-04-06,R5,T3,20.8,83.2,65.0,53.9,1
TRA082-000397,2024-04-06,R2,T1,34.6,6.9,64.2,69.8,1
TRA082-000398,2024-04-06,R4,T2,12.0,116.3,45.5,43.8,1
TRA082-000399,2024-04-06,R3,T3,128.4,54.8,169.3,177.7,1
TRA082-000400,2024-04-07,R2,T1,63.9,82.1,93.5,103.5,1
TRA082-000401,2024-04-07,R6,T2,86.2,31.0,,129.1,0
TRA082-000402,2024-04-07,R4,T3,130.3,136.3,203.4,179.8,1
TRA082-000403,2024-04-07,R4,T1,106.7,90.9,161.7,152.7,1
TRA082-000404,2024-04-08,R2,T2,54.4,33.4,84.0,92.6,1
TRA082-000405,2024-04-08,R5,T3,27.4,113.8,51.1,61.5,1
TRA082-000406,2024-04-08,R2,T1,96.5,80.8,133.7,141.0,1
TRA082-000407,2024-04-08,R1,T2,57.0,40.7,86.1,95.5,1
TRA082-000408,2024-04-09,R1,T3,70.5,24.5,108.0,111.1,1
TRA082-000409,2024-04-09,R2,T1,16.4,12.6,38.4,48.9,1
TRA082-000410,2024-04-09,R1,T2,109.6,22.9,129.9,156.0,1
TRA082-000411,2024-04-09,R5,T3,9.6,127.0,27.0,41.0,1
TRA082-000412,2024-04-10,R6,T1,80.8,131.0,92.3,122.9,1
TRA082-000413,2024-04-10,R2,T2,62.8,37.1,76.5,102.2,1
TRA082-000414,2024-04-10,R5,T3,73.4,33.6,123.1,114.4,1
TRA082-000415,2024-04-10,R3,T1,96.5,105.5,166.1,141.0,1
TRA082-000416,2024-04-11,R2,T2,41.8,32.6,,78.1,1
TRA082-000417,2024-04-11,R1,T3,100.0,128.1,153.0,145.0,1
TRA082-000418,2024-04-11,R4,T1,79.6,118.0,124.9,121.5,1
TRA082-000419,2024-04-11,R3,T2,84.2,75.1,121.9,126.8,1
TRA082-000420,2024-04-12,R5,T3,68.0,149.2,126.8,108.2,1
TRA082-000421,2024-04-12,R5,T1,68.8,145.1,99.0,109.1,1
TRA082-000422,2024-04-12,R5,T2,22.0,96.2,71.8,55.3,1
TRA082-000423,2024-04-12,R2,T3,77.0,32.6,"129,3",118.5,1
TRA082-000424,2024-04-13,R2,T1,116.9,2.9,149.1,164.4,1
TRA082-000425,2024-04-13,R5,T2,41.8,117.0,82.8,78.1,1
TRA082-000426,2024-04-13,R1,T3,62.6,39.1,92.0,102.0,1
TRA082-000427,2024-04-13,R2,T1,47.6,78.6,76.4,84.7,1
TRA082-000428,2024-04-14,R1,T2,15.3,11.8,14.7,47.6,1
TRA082-000429,2024-04-14,R6,T3,103.8,121.2,148.4,149.4,1
TRA082-000430,2024-04-14,R6,T1,39.8,42.7,86.2,75.8,1
TRA082-000431,2024-04-14,R2,T2,81.6,113.1,,123.8,0
TRA082-000432,2024-04-15,R2,T3,84.3,129.0,125.3,126.9,1
TRA082-000433,2024-04-15,R5,T1,140.6,108.6,175.1,191.7,1
TRA082-000434,2024-04-15,R5,T2,38.1,122.6,74.7,73.8,1
TRA082-000435,2024-04-15,R2,T3,62.4,115.7,119.8,101.8,1
TRA082-000436,2024-04-15,R2,T1,122.8,17.4,,171.2,0
TRA082-000437,2024-04-16,R5,T2,4.1,56.4,5,34.7,1
TRA082-000438,2024-04-16,R1,T3,102.2,79.7,153.3,147.5,1
TRA082-000439,2024-04-16,R4,T1,67.4,132.0,114.0,107.5,1
TRA082-000440,2024-04-16,R3,T2,60.1,142.9,103.6,99.1,1
TRA082-000441,2024-04-17,R1,T3,85.4,56.4,147.4,128.2,1
TRA082-000442,2024-04-17,R1,T1,73.9,29.2,96.7,115.0,1
TRA082-000443,2024-04-17,R2,T2,30.2,86.0,33.2,64.7,1
TRA082-000444,2024-04-17,R5,T3,55.1,95.6,,93.4,0
TRA082-000445,2024-04-18,R4,T1,46.4,131.8,95.6,83.4,1
TRA082-000446,2024-04-18,R2,T2,21.8,60.3,37.3,55.1,1
TRA082-000447,2024-04-18,R1,T3,102.2,71.1,,147.5,0
TRA082-000448,2024-04-18,R5,T1,39.4,18.4,85.9,75.3,1
TRA082-000449,2024-04-19,R3,T2,141.0,76.8,176.5,192.1,1
TRA082-000450,2024-04-19,R6,T3,22.6,89.8,61.2,56.0,1
TRA082-000451,2024-04-19,R4,T1,107.5,145.5,,153.6,0
TRA082-000452,2024-04-19,R5,T2,55.3,61.8,66.7,93.6,1
TRA082-000453,2024-04-20,R6,T3,81.8,91.3,160.8,124.1,1
TRA082-000454,2024-04-20,R3,T1,77.7,86.4,106.9,119.4,1
TRA082-000455,2024-04-20,R1,T2,52.3,95.2,,90.1,0
TRA082-000456,2024-04-20,R3,T3,63.9,133.7,132.2,103.5,1
TRA082-000457,2024-04-21,R5,T1,62.8,77.5,109.0,102.2,1
TRA082-000458,2024-04-21,R1,T2,149.6,35.4,185.2,202.0,1
TRA082-000459,2024-04-21,R6,T3,141.0,100.5,200.2,192.1,1
TRA082-000460,2024-04-21,R3,T1,99.0,34.0,158.1,143.8,1
TRA082-000461,2024-04-22,R4,T2,31.1,122.7,74.6,65.8,1
TRA082-000462,2024-04-22,R4,T3,107.6,38.3,174.1,153.7,1
TRA082-000463,2024-04-22,R1,T1,76.9,34.2,109.4,118.4,1
TRA082-000464,2024-04-22,R2,T2,140.6,113.5,193.6,191.7,1
TRA082-000465,2024-04-23,R3,T3,51.2,132.8,116.0,88.9,1
TRA082-000466,2024-04-23,R1,T1,126.0,98.3,152.4,174.9,1
TRA082-000467,2024-04-23,R3,T2,100.4,89.6,130.3,145.5,1
TRA082-000468,2024-04-23,R6,T3,106.3,36.5,180.0,152.2,1
TRA082-000469,2024-04-24,R1,T1,147.6,112.8,178.9,199.7,1
TRA082-000470,2024-04-24,R1,T2,92.3,90.5,140.9,136.1,1
TRA082-000471,2024-04-24,R2,T3,25.9,45.0,35.7,59.8,1
TRA082-000472,2024-04-24,R4,T1,9.9,25.1,9.9,41.4,1
TRA082-000473,2024-04-25,R5,T2,31.3,126.2,67.1,66.0,1
TRA082-000474,2024-04-25,R3,T3,4.9,113.0,55.5,35.6,1
TRA082-000475,2024-04-25,R3,T1,102.1,20.7,117.1,147.4,1
TRA082-000476,2024-04-25,R1,T2,147.1,61.3,206.8,199.2,1
TRA082-000477,2024-04-25,R1,T3,109.8,82.9,167.7,156.3,1
TRA082-000478,2024-04-26,R4,T1,36.8,18.7,37.7,72.3,1
TRA082-000479,2024-04-26,R6,T2,128.4,43.2,,177.7,0
TRA082-000480,2024-04-26,R1,T3,147.3,92.3,205.8,199.4,1
TRA082-000481,2024-04-26,R2,T1,111.2,3.2,154.0,157.9,1
TRA082-000482,2024-04-27,R1,T2,35.0,48.9,38.6,70.2,1
TRA082-000483,2024-04-27,R3,T3,137.2,69.3,190.9,187.8,1
TRA082-000484,2024-04-27,R6,T1,9.2,79.6,12.2,40.6,1
TRA082-000485,2024-04-27,R2,T2,73.0,123.2,154.7,113.9,1
TRA082-000486,2024-04-28,R5,T3,113.7,79.1,150.4,160.8,1
TRA082-000487,2024-04-28,R2,T1,5.3,69.0,17.8,36.1,1
TRA082-000488,2024-04-28,R5,T2,20.6,44.8,,53.7,0
TRA082-000489,2024-04-28,R5,T3,11.0,51.3,34.1,42.6,1
TRA082-000490,2024-04-29,R5,T1,71.3,140.4,123.3,112.0,1
TRA082-000491,2024-04-29,R4,T2,84.6,135.7,136.6,127.3,1
TRA082-000492,2024-04-29,R3,T3,65.1,62.9,86.1,104.9,1
TRA082-000493,2024-04-29,R3,T1,23.1,52.8,37.7,56.6,1
TRA082-000494,2024-04-30,R5,T2,42.7,24.6,72.7,79.1,1
TRA082-000495,2024-04-30,R2,T3,19.7,75.5,43.0,52.7,1
TRA082-000496,2024-04-30,R6,T1,73.2,55.1,102.9,114.2,1
TRA082-000497,2024-04-30,R3,T2,86.7,147.1,139.0,129.7,1
TRA082-000498,2024-05-01,R1,T3,73.6,113.8,110.4,114.6,1
TRA082-000499,2024-05-01,R6,T1,2.5,148.2,,32.9,1
TRA082-000500,2024-05-01,R2,T2,15.2,137.3,50.6,47.5,1
TRA082-000501,2024-05-01,R5,T3,48.3,46.8,60.3,85.5,1
TRA082-000502,2024-05-02,R1,T1,27.8,133.2,35.5,62.0,1
TRA082-000503,2024-05-02,R3,T2,57.5,85.8,112.4,96.1,1
TRA082-000504,2024-05-02,R3,T3,3.1,64.1,14.1,33.6,1
TRA082-000505,2024-05-02,R4,T1,27.7,15.8,38.6,61.9,1
TRA082-000506,2024-05-03,R3,T2,38.5,138.5,95.5,74.3,1
TRA082-000507,2024-05-03,R6,T3,33.7,48.1,80.0,68.8,1
TRA082-000508,2024-05-03,R5,T1,63.5,16.3,,103.0,0
TRA082-000509,2024-05-03,R1,T2,63.1,107.9,94.0,102.6,1
TRA082-000510,2024-05-04,R2,T3,5.3,78.8,43.3,36.1,1
TRA082-000511,2024-05-04,R6,T1,92.3,12.6,120.6,136.1,1
TRA082-000512,2024-05-04,R4,T2,111.2,121.6,135.3,157.9,1
TRA082-000513,2024-05-04,R4,T3,26.3,26.3,33.4,60.2,1
TRA082-000514,2024-05-05,R3,T1,131.5,10.4,152.2,181.2,1
TRA082-000515,2024-05-05,R5,T2,135.1,85.6,183.4,185.4,1
TRA082-000516,2024-05-05,R6,T3,117.4,63.0,200.1,165.0,1
TRA082-000517,2024-05-05,R3,T1,5.4,79.8,38.4,36.2,1
TRA082-000518,2024-05-05,R1,T2,137.8,59.4,194.6,188.5,1
TRA082-000519,2024-05-06,R6,T3,123.5,10.5,160.2,172.0,1
TRA082-000520,2024-05-06,R5,T1,106.7,116.5,139.5,152.7,1
TRA082-000521,2024-05-06,R5,T2,20.8,132.0,48.8,53.9,1
TRA082-000522,2024-05-06,R4,T3,96.9,94.1,151.5,141.4,1
TRA082-000523,2024-05-07,R6,T1,136.8,66.6,180.7,187.3,1
TRA082-000524,2024-05-07,R1,T2,100.3,101.1,130.4,145.3,1
TRA082-000525,2024-05-07,R5,T3,127.5,70.6,185.6,176.6,1
TRA082-000526,2024-05-07,R2,T1,123.5,148.5,177.1,172.0,1
TRA082-000527,2024-05-08,R3,T2,137.3,124.1,201.3,187.9,1
TRA082-000528,2024-05-08,R6,T3,63.9,119.7,79.1,103.5,1
TRA082-000529,2024-05-08,R5,T1,9.7,79.3,32.0,41.2,1
TRA082-000530,2024-05-08,R5,T2,130.2,128.1,192.2,179.7,1
TRA082-000531,2024-05-09,R5,T3,26.7,130.7,58.8,60.7,1
TRA082-000532,2024-05-09,R1,T1,119.5,97.4,173.6,167.4,1
TRA082-000533,2024-05-09,R5,T2,14.8,134.1,46.6,47.0,1
TRA082-000534,2024-05-09,R2,T3,139.0,138.7,204.2,189.8,1
TRA082-000535,2024-05-10,R3,T1,148.1,67.3,191.7,200.3,1
TRA082-000536,2024-05-10,R5,T2,54.9,124.5,84.3,93.1,1
TRA082-000537,2024-05-10,R2,T3,38.9,79.3,81.8,74.7,1
TRA082-000538,2024-05-10,R2,T1,145.4,93.7,172.2,197.2,1
TRA082-000539,2024-05-11,R1,T2,115.6,97.4,190.5,162.9,1
TRA082-000540,2024-05-11,R6,T3,66.9,50.5,74.1,106.9,1
TRA082-000541,2024-05-11,R6,T1,128.7,78.9,146.7,178.0,1
TRA082-000542,2024-05-11,R4,T2,2.8,23.1,27.0,33.2,1
TRA082-000543,2024-05-12,R5,T3,146.8,69.1,204.3,198.8,1
TRA082-000544,2024-05-12,R2,T1,93.9,66.0,,138.0,0
TRA082-000545,2024-05-12,R2,T2,46.2,104.8,76.5,83.1,1
TRA082-000546,2024-05-12,R5,T3,55.4,130.9,107.4,93.7,1
TRA082-000547,2024-05-13,R3,T1,51.2,29.5,79.5,88.9,1
TRA082-000548,2024-05-13,R1,T2,59.9,2.5,106.1,98.9,1
TRA082-000549,2024-05-13,R5,T3,42.5,18.6,60.7,78.9,1
TRA082-000550,2024-05-13,R1,T1,69.9,32.6,101.7,110.4,1
TRA082-000551,2024-05-14,R2,T2,81.9,55.4,110.7,124.2,1
TRA082-000552,2024-05-14,R3,T3,148.9,39.9,221.8,201.2,1
TRA082-000553,2024-05-14,R4,T1,51.5,33.1,49.9,89.2,1
TRA082-000554,2024-05-14,R5,T2,113.4,142.1,212.6,160.4,1
TRA082-000555,2024-05-14,R4,T3,91.2,36.0,153.5,134.9,1
TRA082-000556,2024-05-15,R3,T1,146.4,25.5,170.4,198.4,1
TRA082-000557,2024-05-15,R4,T2,72.7,88.1,137.9,113.6,1
TRA082-000558,2024-05-15,R3,T3,139.2,120.5,190.3,190.1,1
TRA082-000559,2024-05-15,R3,T1,83.7,82.1,120.6,126.3,1
TRA082-000560,2024-05-16,R1,T2,126.9,45.8,169.1,175.9,1
TRA082-000561,2024-05-16,R1,T3,106.7,149.3,183.5,152.7,1
TRA082-000562,2024-05-16,R5,T1,4.7,149.3,32.8,35.4,1
TRA082-000563,2024-05-16,R4,T2,106.7,108.1,141.6,152.7,1
TRA082-000564,2024-05-17,R4,T3,62.1,54.1,78.1,101.4,1
TRA082-000565,2024-05-17,R3,T1,48.6,130.5,63.5,85.9,1
TRA082-000566,2024-05-17,R6,T2,97.6,7.6,116.0,142.2,1
TRA082-000567,2024-05-17,R4,T3,88.9,83.4,139.6,132.2,1
TRA082-000568,2024-05-18,R4,T1,108.1,22.2,133.1,154.3,1
TRA082-000569,2024-05-18,R6,T2,23.8,53.5,28.6,57.4,1
TRA082-000570,2024-05-18,R1,T3,82.8,128.0,147.9,125.2,1
TRA082-000571,2024-05-18,R2,T1,133.5,77.7,179.2,183.5,1
TRA082-000572,2024-05-19,R4,T2,132.1,113.2,178.5,181.9,1
TRA082-000573,2024-05-19,R5,T3,25.6,14.0,30.8,59.4,1
TRA082-000574,2024-05-19,R4,T1,139.0,56.4,,189.8,0
TRA082-000575,2024-05-19,R2,T2,146.4,3.6,167.4,198.4,1
TRA082-000576,2024-05-20,R3,T3,122.8,134.0,163.2,171.2,1
TRA082-000577,2024-05-20,R6,T1,92.6,67.4,100.4,136.5,1
TRA082-000578,2024-05-20,R6,T2,23.6,137.5,100.0,57.1,1
TRA082-000579,2024-05-20,R3,T3,69.2,123.3,118.3,109.6,1
TRA082-000580,2024-05-21,R1,T1,55.3,43.5,88.4,93.6,1
TRA082-000581,2024-05-21,R1,T2,118.8,29.4,173.2,166.6,1
TRA082-000582,2024-05-21,R2,T3,145.3,116.5,,197.1,1
TRA082-000583,2024-05-21,R3,T1,116.0,24.4,158.7,163.4,1
TRA082-000584,2024-05-22,R2,T2,60.8,85.8,70.8,99.9,1
TRA082-000585,2024-05-22,R3,T3,31.7,114.0,66.3,66.5,1
TRA082-000586,2024-05-22,R6,T1,31.9,116.2,66.0,66.7,1
TRA082-000587,2024-05-22,R1,T2,33.7,78.3,,68.8,0
TRA082-000588,2024-05-23,R3,T3,87.8,97.5,121.8,131.0,1
TRA082-000589,2024-05-23,R3,T1,92.4,95.0,146.6,136.3,1
TRA082-000590,2024-05-23,R5,T2,146.2,139.5,192.0,198.1,1
TRA082-000591,2024-05-23,R5,T3,64.6,63.7,,104.3,0
TRA082-000592,2024-05-24,R5,T1,71.0,35.1,129.7,111.6,1
TRA082-000593,2024-05-24,R2,T2,60.1,94.7,90.0,99.1,1
TRA082-000594,2024-05-24,R6,T3,127.4,129.1,180.9,176.5,1
TRA082-000595,2024-05-24,R4,T1,139.9,22.1,174.1,190.9,1
TRA082-000596,2024-05-24,R3,T2,62.4,20.6,69.1,101.8,1
TRA082-000597,2024-05-25,R6,T3,110.1,28.8,175.4,156.6,1
TRA082-000598,2024-05-25,R1,T1,89.2,8.8,107.9,132.6,1
TRA082-000599,2024-05-25,R4,T2,79.5,16.8,106.4,121.4,1
TRA082-000600,2024-05-25,R3,T3,83.3,129.5,151.4,125.8,1
TRA082-000601,2024-05-26,R6,T1,101.0,14.3,137.1,146.1,1
TRA082-000602,2024-05-26,R2,T2,115.4,5.6,145.9,162.7,1
TRA082-000603,2024-05-26,R3,T3,77.1,3.6,92.4,118.7,1
TRA082-000604,2024-05-26,R4,T1,37.5,140.1,75.3,73.1,1
TRA082-000605,2024-05-27,R2,T2,143.2,67.2,162.8,194.7,1
TRA082-000606,2024-05-27,R6,T3,97.5,55.5,125.5,142.1,1
TRA082-000607,2024-05-27,R6,T1,52.3,149.8,69.4,90.1,1
TRA082-000608,2024-05-27,R1,T2,77.3,30.4,97.2,118.9,1
TRA082-000609,2024-05-28,R4,T3,146.8,101.6,181.7,198.8,1
TRA082-000610,2024-05-28,R2,T1,83.4,48.7,90.3,125.9,1
TRA082-000611,2024-05-28,R4,T2,88.5,51.6,132.2,131.8,1
TRA082-000612,2024-05-28,R1,T3,72.8,52.4,120.9,113.7,1
TRA082-000613,2024-05-29,R1,T1,56.9,22.4,55.3,95.4,1
TRA082-000614,2024-05-29,R6,T2,108.6,82.4,148.4,154.9,1
TRA082-000615,2024-05-29,R5,T3,93.8,94.8,170.0,137.9,1
TRA082-000616,2024-05-29,R2,T1,148.9,74.9,181.0,201.2,1
TRA082-000617,2024-05-30,R4,T2,9.1,138.7,53.6,40.5,1
TRA082-000618,2024-05-30,R6,T3,53.1,104.9,85.8,91.1,1
TRA082-000619,2024-05-30,R5,T1,67.7,83.1,116.9,107.9,1
TRA082-000620,2024-05-30,R6,T2,91.0,39.0,149.5,134.6,1
TRA082-000621,2024-05-31,R3,T3,90.9,126.4,178.6,134.5,1
TRA082-000622,2024-05-31,R4,T1,25.2,109.3,65.7,59.0,1
TRA082-000623,2024-05-31,R6,T2,117.8,77.2,151.2,165.5,1
TRA082-000624,2024-05-31,R5,T3,125.6,66.7,185.8,174.4,1
TRA082-000625,2024-06-01,R1,T1,50.1,77.6,84.9,87.6,1
TRA082-000626,2024-06-01,R4,T2,108.3,38.2,129.2,154.5,1
TRA082-000627,2024-06-01,R5,T3,35.8,15.6,61.7,71.2,1
TRA082-000628,2024-06-01,R6,T1,121.7,26.8,152.3,170.0,1
TRA082-000629,2024-06-02,R5,T2,126.4,125.7,163.5,175.4,1
TRA082-000630,2024-06-02,R2,T3,116.5,66.1,174.1,164.0,1
TRA082-000631,2024-06-02,R1,T1,102.4,136.2,143.2,147.8,1
TRA082-000632,2024-06-02,R3,T2,70.8,91.3,137.0,111.4,1
TRA082-000633,2024-06-02,R6,T3,88.9,60.9,118.5,132.2,1
TRA082-000634,2024-06-03,R2,T1,25.0,126.0,"85,5",58.8,1
TRA082-000635,2024-06-03,R3,T2,55.5,118.2,123.6,93.8,1
TRA082-000636,2024-06-03,R5,T3,132.1,30.6,176.4,181.9,1
TRA082-000637,2024-06-03,R4,T1,81.2,49.5,106.9,123.4,1
TRA082-000638,2024-06-04,R5,T2,100.1,45.8,160.6,145.1,1
TRA082-000639,2024-06-04,R4,T3,129.0,82.8,173.2,178.3,1
TRA082-000640,2024-06-04,R2,T1,117.5,110.7,153.5,165.1,1
TRA082-000641,2024-06-04,R6,T2,133.9,53.5,171.2,184.0,1
TRA082-000642,2024-06-05,R4,T3,122.8,28.5,190.4,171.2,1
TRA082-000643,2024-06-05,R4,T1,19.7,140.9,44.6,52.7,1
TRA082-000644,2024-06-05,R1,T2,68.1,129.8,82.6,108.3,1
TRA082-000645,2024-06-05,R6,T3,14.7,23.0,61.4,46.9,1
TRA082-000646,2024-06-06,R3,T1,50.3,9.4,,87.8,0
TRA082-000647,2024-06-06,R3,T2,37.1,73.5,76.4,72.7,1
TRA082-000648,2024-06-06,R3,T3,66.9,119.7,95.7,106.9,1
TRA082-000649,2024-06-06,R2,T1,140.1,77.1,198.8,191.1,1
TRA082-000650,2024-06-07,R4,T2,100.2,84.9,142.6,145.2,1
TRA082-000651,2024-06-07,R2,T3,68.7,139.7,125.1,109.0,1
TRA082-000652,2024-06-07,R3,T1,60.3,71.9,96.0,99.3,1
TRA082-000653,2024-06-07,R5,T2,100.0,12.9,130.2,145.0,1
TRA082-000654,2024-06-08,R6,T3,30.3,27.0,56.6,64.8,1
TRA082-000655,2024-06-08,R1,T1,55.3,98.9,80.1,93.6,1
TRA082-000656,2024-06-08,R2,T2,138.0,8.2,149.7,188.7,1
TRA082-000657,2024-06-08,R1,T3,68.4,122.6,146.7,108.7,1
TRA082-000658,2024-06-09,R4,T1,58.0,68.9,69.1,96.7,1
TRA082-000659,2024-06-09,R2,T2,31.5,90.8,65.9,66.2,1
TRA082-000660,2024-06-09,R2,T3,109.7,145.1,184.5,156.2,1
TRA082-000661,2024-06-09,R6,T1,98.4,115.9,,143.2,0
TRA082-000662,2024-06-10,R5,T2,51.9,67.8,94.9,89.7,1
TRA082-000663,2024-06-10,R1,T3,122.3,28.2,199.8,170.6,1
TRA082-000664,2024-06-10,R4,T1,26.8,147.4,59.3,60.8,1
TRA082-000665,2024-06-10,R3,T2,133.6,89.4,,183.6,1
TRA082-000666,2024-06-11,R1,T3,51.7,85.6,94.6,89.5,1
TRA082-000667,2024-06-11,R6,T1,89.5,73.2,111.4,132.9,1
TRA082-000668,2024-06-11,R3,T2,128.7,125.3,179.2,178.0,1
TRA082-000669,2024-06-11,R1,T3,140.6,30.9,197.6,191.7,1
TRA082-000670,2024-06-12,R6,T1,43.5,96.6,63.5,80.0,1
TRA082-000671,2024-06-12,R6,T2,12.2,40.0,72.8,44.0,1
TRA082-000672,2024-06-12,R3,T3,62.0,131.3,114.4,101.3,1
TRA082-000673,2024-06-12,R6,T1,91.0,124.0,130.0,134.6,1
TRA082-000674,2024-06-12,R5,T2,146.8,36.5,192.1,198.8,1
TRA082-000675,2024-06-13,R4,T3,67.9,40.3,98.5,108.1,1
TRA082-000676,2024-06-13,R3,T1,81.3,35.4,134.6,123.5,1
TRA082-000677,2024-06-13,R5,T2,119.5,27.2,,167.4,0
TRA082-000678,2024-06-13,R4,T3,49.6,126.4,102.7,87.0,1
TRA082-000679,2024-06-14,R1,T1,138.7,121.4,189.5,189.5,1
TRA082-000680,2024-06-14,R6,T2,129.6,109.0,176.1,179.0,1
TRA082-000681,2024-06-14,R5,T3,134.7,39.6,187.1,184.9,1
TRA082-000682,2024-06-14,R4,T1,136.4,147.7,197.7,186.9,1
TRA082-000683,2024-06-15,R2,T2,136.5,129.7,177.9,187.0,1
TRA082-000684,2024-06-15,R4,T3,27.8,53.7,21.7,62.0,1
TRA082-000685,2024-06-15,R3,T1,23.5,113.7,36.5,57.0,1
TRA082-000686,2024-06-15,R2,T2,129.7,87.3,190.9,179.2,1
TRA082-000687,2024-06-16,R5,T3,34.6,110.7,79.5,69.8,1
TRA082-000688,2024-06-16,R6,T1,66.2,80.8,84.1,106.1,1
TRA082-000689,2024-06-16,R4,T2,118.4,145.7,170.7,166.2,1
TRA082-000690,2024-06-16,R6,T3,139.4,84.0,191.8,190.3,1
TRA082-000691,2024-06-17,R2,T1,52.8,4.1,78.5,90.7,1
TRA082-000692,2024-06-17,R4,T2,68.3,133.5,100.3,108.5,1
TRA082-000693,2024-06-17,R1,T3,142.5,15.8,177.5,193.9,1
TRA082-000694,2024-06-17,R6,T1,97.8,24.8,116.0,142.5,1
TRA082-000695,2024-06-18,R4,T2,108.7,33.0,153.5,155.0,1
TRA082-000696,2024-06-18,R6,T3,124.7,76.7,177.7,173.4,1
TRA082-000697,2024-06-18,R6,T1,128.8,41.0,146.8,178.1,1
TRA082-000698,2024-06-18,R5,T2,91.2,41.4,121.7,134.9,1
TRA082-000699,2024-06-19,R1,T3,69.7,11.6,120.1,110.2,1
TRA082-000700,2024-06-19,R6,T1,54.1,146.5,55.9,92.2,1
TRA082-000701,2024-06-19,R6,T2,137.7,10.8,165.3,188.4,1
TRA082-000702,2024-06-19,R6,T3,45.2,132.0,106.4,82.0,1
TRA082-000703,2024-06-20,R2,T1,77.5,30.9,72.4,119.1,1
TRA082-000704,2024-06-20,R2,T2,108.2,119.2,153.5,154.4,1
TRA082-000705,2024-06-20,R1,T3,36.0,124.2,57.3,71.4,1
TRA082-000706,2024-06-20,R5,T1,86.1,125.8,111.9,129.0,1
TRA082-000707,2024-06-21,R6,T2,53.8,104.7,87.3,91.9,1
TRA082-000708,2024-06-21,R5,T3,55.5,79.7,83.4,93.8,1
TRA082-000709,2024-06-21,R6,T1,126.5,59.4,150.3,175.5,1
TRA082-000710,2024-06-21,R3,T2,133.3,85.0,183.3,183.3,1
TRA082-000711,2024-06-22,R5,T3,137.7,77.3,200.9,188.4,1
TRA082-000712,2024-06-22,R1,T1,6.2,71.0,41.5,37.1,1
TRA082-000713,2024-06-22,R1,T2,56.0,23.5,94.2,94.4,1
TRA082-000714,2024-06-22,R6,T3,38.8,142.0,56.2,74.6,1
TRA082-000715,2024-06-22,R5,T1,78.6,42.0,106.1,120.4,1
TRA082-000716,2024-06-23,R1,T2,117.0,107.7,164.8,164.5,1
TRA082-000717,2024-06-23,R6,T3,99.1,95.0,161.0,144.0,1
