registro_id,fecha,zona,canal,invitado,responde,satisfaccion,peso
ENC097-001080,2024-06-24,sur,telefono,1,0,,2.4
ENC097-001081,2024-06-24,norte,telefono,1,1,4,1.6
ENC097-001082,2024-06-24,centro,telefono,1,1,3,4.0
ENC097-001083,2024-06-24,sur,telefono,1,0,,2.4
ENC097-001084,2024-06-24,norte,web,1,1,3,1.6
ENC097-001085,2024-06-25,centro,web,1,0,,4.0
ENC097-001086,2024-06-25,sur,web,1,0,,2.4
ENC097-001087,2024-06-25,norte,web,1,1,4,1.6
ENC097-001088,2024-06-25,centro,web,1,1,3,4.0
ENC097-001089,2024-06-25,sur,web,1,1,4,2.4
ENC097-001090,2024-06-25,norte,web,1,1,4,1.6
ENC097-001091,2024-06-26,centro,web,1,0,,4.0
ENC097-001092,2024-06-26,sur,web,1,1,5,2.4
ENC097-001093,2024-06-26,norte,telefono,1,1,4,1.6
ENC097-001094,2024-06-26,centro,web,1,0,,4.0
ENC097-001095,2024-06-26,sur,telefono,1,0,,2.4
ENC097-001096,2024-06-26,norte,web,1,1,5,1.6
ENC097-001097,2024-06-27,centro,web,1,0,,4.0
ENC097-001098,2024-06-27,sur,telefono,1,1,4,2.4
ENC097-001099,2024-06-27,norte,telefono,1,1,5,1.6
ENC097-001100,2024-06-27,centro,telefono,1,0,,4.0
ENC097-001101,2024-06-27,sur,web,1,1,2,2.4
ENC097-001102,2024-06-27,norte,telefono,1,1,5,1.6
ENC097-001103,2024-06-28,centro,telefono,1,0,,4.0
ENC097-001104,2024-06-28,sur,telefono,1,1,4,2.4
ENC097-001105,2024-06-28,norte,web,1,0,,1.6
ENC097-001106,2024-06-28,centro,telefono,1,0,,4.0
ENC097-001107,2024-06-28,sur,web,1,0,,2.4
ENC097-001108,2024-06-28,norte,telefono,1,1,5,1.6
ENC097-001109,2024-06-28,centro,web,1,1,4,4.0
ENC097-001110,2024-06-29,sur,web,1,1,3,2.4
ENC097-001111,2024-06-29,norte,telefono,1,1,2,1.6
ENC097-001112,2024-06-29,centro,web,1,0,,4.0
ENC097-001113,2024-06-29,sur,telefono,1,0,,2.4
ENC097-001114,2024-06-29,norte,telefono,1,1,4,1.6
ENC097-001115,2024-06-29,centro,web,1,1,3,4.0
ENC097-001116,2024-06-30,sur,web,1,0,,2.4
ENC097-001117,2024-06-30,norte,web,1,1,5,1.6
ENC097-001118,2024-06-30,centro,web,1,0,,4.0
ENC097-001119,2024-06-30,sur,web,1,0,,2.4
ENC097-001120,2024-06-30,norte,telefono,1,1,3,1.6
ENC097-001121,2024-06-30,centro,web,1,0,,4.0
ENC097-001122,2024-07-01,sur,telefono,1,1,3,2.4
ENC097-001123,2024-07-01,norte,web,1,1,5,1.6
ENC097-001124,2024-07-01,centro,web,1,0,,4.0
ENC097-001125,2024-07-01,sur,telefono,1,0,,2.4
ENC097-001126,2024-07-01,norte,web,1,1,4,1.6
ENC097-001127,2024-07-01,centro,web,1,0,,4.0
ENC097-001128,2024-07-02,sur,telefono,1,1,3,2.4
ENC097-001129,2024-07-02,norte,web,1,0,,1.6
ENC097-001130,2024-07-02,centro,telefono,1,0,,4.0
ENC097-001131,2024-07-02,sur,web,1,1,4,2.4
ENC097-001132,2024-07-02,norte,telefono,1,1,4,1.6
ENC097-001133,2024-07-02,centro,web,1,0,,4.0
ENC097-001134,2024-07-03,sur,web,1,1,3,2.4
ENC097-001135,2024-07-03,norte,telefono,1,0,,1.6
ENC097-001136,2024-07-03,centro,web,1,1,3,4.0
ENC097-001137,2024-07-03,sur,telefono,1,0,,2.4
ENC097-001138,2024-07-03,norte,web,1,1,3,1.6
ENC097-001139,2024-07-03,centro,web,1,1,3,4.0
ENC097-001140,2024-07-04,sur,web,1,1,3,2.4
ENC097-001141,2024-07-04,norte,telefono,1,1,4,1.6
ENC097-001142,2024-07-04,centro,telefono,1,1,4,4.0
ENC097-001143,2024-07-04,sur,telefono,1,1,4,2.4
ENC097-001144,2024-07-04,norte,telefono,1,1,5,1.6
ENC097-001145,2024-07-04,centro,web,1,0,,4.0
ENC097-001146,2024-07-04,sur,web,1,1,3,2.4
ENC097-001147,2024-07-05,norte,web,1,1,3,1.6
ENC097-001148,2024-07-05,centro,web,1,1,3,4.0
ENC097-001149,2024-07-05,sur,web,1,1,4,2.4
ENC097-001150,2024-07-05,norte,telefono,1,1,3,1.6
ENC097-001151,2024-07-05,centro,telefono,1,1,2,4.0
ENC097-001152,2024-07-05,sur,telefono,1,1,4,2.4
ENC097-001153,2024-07-06,norte,telefono,1,1,4,1.6
ENC097-001154,2024-07-06,centro,web,1,0,,4.0
ENC097-001155,2024-07-06,sur,web,1,0,,2.4
ENC097-001156,2024-07-06,norte,telefono,1,1,4,1.6
ENC097-001157,2024-07-06,centro,telefono,1,0,,4.0
ENC097-001158,2024-07-06,sur,web,1,0,,2.4
ENC097-001159,2024-07-07,norte,telefono,1,1,2,1.6
ENC097-001160,2024-07-07,centro,web,1,0,,4.0
ENC097-001161,2024-07-07,sur,telefono,1,0,,2.4
ENC097-001162,2024-07-07,norte,telefono,1,1,3,1.6
ENC097-001163,2024-07-07,centro,web,1,0,,4.0
ENC097-001164,2024-07-07,sur,web,1,1,3,2.4
ENC097-001165,2024-07-08, NORTE ,web,1,1,3,1.6
ENC097-001166,2024-07-08,centro,web,1,0,,4.0
ENC097-001167,2024-07-08,sur,telefono,1,0,,2.4
ENC097-001168,2024-07-08,norte,web,1,1,5,1.6
ENC097-001169,2024-07-08,centro,telefono,1,1,4,4.0
ENC097-001170,2024-07-08,sur,web,1,0,,2.4
ENC097-001171,2024-07-09,norte,web,1,1,4,1.6
ENC097-001172,2024-07-09,centro,web,1,0,,4.0
ENC097-001173,2024-07-09,sur,web,1,1,4,2.4
ENC097-001174,2024-07-09,norte,telefono,1,0,,1.6
ENC097-001175,2024-07-09,centro,web,1,1,2,4.0
ENC097-001176,2024-07-09,sur,telefono,1,1,4,2.4
ENC097-001177,2024-07-10,norte,telefono,1,1,5,1.6
ENC097-001178,2024-07-10,centro,web,1,1,2,4.0
ENC097-001179,2024-07-10,sur,web,1,0,,2.4
ENC097-001180,2024-07-10,norte,web,1,1,3,1.6
ENC097-001181,2024-07-10,centro,web,1,0,,4.0
ENC097-001182,2024-07-10,sur,telefono,1,0,,2.4
ENC097-001183,2024-07-11,norte,telefono,1,1,2,1.6
ENC097-001184,2024-07-11,centro,web,1,1,2,4.0
ENC097-001185,2024-07-11,sur,web,1,1,3,2.4
ENC097-001186,2024-07-11,norte,telefono,1,0,,1.6
ENC097-001187,2024-07-11,centro,web,1,0,,4.0
ENC097-001188,2024-07-11,sur,web,1,1,4,2.4
ENC097-001189,2024-07-11,norte,web,1,1,5,1.6
ENC097-001190,2024-07-12,centro,telefono,1,1,2,4.0
ENC097-001191,2024-07-12,sur,telefono,1,1,5,2.4
ENC097-001192,2024-07-12,norte,web,1,0,,1.6
ENC097-001193,2024-07-12,centro,telefono,1,0,,4.0
ENC097-001194,2024-07-12,sur,web,1,1,4,2.4
ENC097-001195,2024-07-12,norte,web,1,1,5,1.6
ENC097-001196,2024-07-13,centro,telefono,1,0,,4.0
ENC097-001197,2024-07-13,sur,web,1,1,2,2.4
ENC097-001198,2024-07-13,norte,web,1,1,3,1.6
ENC097-001199,2024-07-13,centro,web,1,0,,4.0
ENC097-001200,2024-07-13,sur,telefono,1,1,3,2.4
ENC097-001201,2024-07-13,norte,telefono,1,1,4,1.6
ENC097-001202,2024-07-14,centro,telefono,1,1,2,4.0
ENC097-001203,2024-07-14,sur,telefono,1,1,5,2.4
ENC097-001204,2024-07-14,norte,web,1,0,,1.6
ENC097-001205,2024-07-14,centro,web,1,1,3,4.0
ENC097-001206,2024-07-14,sur,web,1,0,,2.4
ENC097-001207,2024-07-14,norte,telefono,1,0,,1.6
ENC097-001208,2024-07-15,centro,web,1,0,,4.0
ENC097-001209,2024-07-15,sur,web,1,0,,2.4
ENC097-001210,2024-07-15,norte,telefono,1,1,3,1.6
ENC097-001211,2024-07-15,centro,web,1,1,3,4.0
ENC097-001212,2024-07-15,sur,telefono,1,1,4,2.4
ENC097-001213,2024-07-15,norte,web,1,1,5,1.6
ENC097-001214,2024-07-16,centro,web,1,1,2,4.0
ENC097-001215,2024-07-16,sur,web,1,0,,2.4
ENC097-001216,2024-07-16,norte,web,1,1,3,1.6
ENC097-001217,2024-07-16,centro,web,1,0,,4.0
ENC097-001218,2024-07-16,sur,web,1,1,5,2.4
ENC097-001219,2024-07-16,norte,web,1,1,4,1.6
ENC097-001220,2024-07-17,centro,web,1,0,,4.0
ENC097-001221,2024-07-17,sur,telefono,1,1,3,2.4
ENC097-001222,2024-07-17,norte,web,1,1,5,1.6
ENC097-001223,2024-07-17,centro,web,1,0,,4.0
ENC097-001224,2024-07-17,sur,telefono,1,1,3,2.4
ENC097-001225,2024-07-17,norte,telefono,1,1,4,1.6
ENC097-001226,2024-07-17,centro,web,1,0,,4.0
ENC097-001227,2024-07-18,sur,telefono,1,0,,2.4
ENC097-001228,2024-07-18,norte,web,1,1,3,1.6
ENC097-001229,2024-07-18,centro,web,1,1,3,4.0
ENC097-001230,2024-07-18,sur,web,1,1,3,2.4
ENC097-001231,2024-07-18,norte,web,1,0,,1.6
ENC097-001232,2024-07-18,centro,web,1,0,,4.0
ENC097-001233,2024-07-19,sur,web,1,1,4,2.4
ENC097-001234,2024-07-19,norte,telefono,1,0,,1.6
ENC097-001235,2024-07-19,centro,telefono,1,0,,4.0
ENC097-001236,2024-07-19,sur,telefono,1,1,3,2.4
ENC097-001237,2024-07-19,norte,web,1,1,4,1.6
ENC097-001238,2024-07-19,centro,telefono,1,1,4,4.0
ENC097-001239,2024-07-20,sur,web,1,0,,2.4
ENC097-001240,2024-07-20,norte,telefono,1,1,5,1.6
ENC097-001241,2024-07-20,centro,telefono,1,1,2,4.0
ENC097-001242,2024-07-20,sur,telefono,1,1,5,2.4
ENC097-001243,2024-07-20,norte,telefono,1,0,,1.6
ENC097-001244,2024-07-20,centro,telefono,1,0,,4.0
ENC097-001245,2024-07-21,sur,telefono,1,1,3,2.4
ENC097-001246,2024-07-21,norte,telefono,1,1,,1.6
ENC097-001247,2024-07-21,centro,web,1,1,4,4.0
ENC097-001248,2024-07-21,sur,web,1,0,,2.4
ENC097-001249,2024-07-21,norte,telefono,1,1,3,1.6
ENC097-001250,2024-07-21,centro,web,1,1,3,4.0
ENC097-001251,2024-07-22,sur,telefono,1,1,4,2.4
ENC097-001252,2024-07-22,norte,telefono,1,1,4,1.6
ENC097-001253,2024-07-22,centro,telefono,1,1,3,4.0
ENC097-001254,2024-07-22,sur,web,1,1,4,2.4
ENC097-001255,2024-07-22,norte,web,1,1,4,1.6
ENC097-001256,2024-07-22,centro,telefono,1,1,3,4.0
ENC097-001257,2024-07-23,sur,web,1,1,3,2.4
ENC097-001258,2024-07-23,norte,web,1,1,4,1.6
ENC097-001259,2024-07-23,centro,web,1,1,3,4.0
ENC097-001260,2024-07-23,sur,telefono,1,1,5,2.4
ENC097-001261,2024-07-23,norte,web,1,1,2,1.6
ENC097-001262,2024-07-23, CENTRO ,telefono,1,1,2,4.0
ENC097-001263,2024-07-24,sur,telefono,1,1,4,2.4
ENC097-001264,2024-07-24,norte,telefono,1,0,,1.6
ENC097-001265,2024-07-24,centro,telefono,1,0,,4.0
ENC097-001266,2024-07-24,sur,web,1,1,2,2.4
ENC097-001267,2024-07-24,norte,web,1,0,,1.6
ENC097-001268,2024-07-24,centro,web,1,0,,4.0
ENC097-001269,2024-07-24,sur,telefono,1,1,4,2.4
ENC097-001270,2024-07-25,norte,web,1,1,3,1.6
ENC097-001271,2024-07-25,centro,web,1,0,,4.0
ENC097-001272,2024-07-25,sur,telefono,1,1,4,2.4
ENC097-001273,2024-07-25,norte,telefono,1,1,4,1.6
ENC097-001274,2024-07-25,centro,web,1,1,3,4.0
ENC097-001275,2024-07-25,sur,web,1,1,5,2.4
ENC097-001276,2024-07-26,norte,telefono,1,1,5,1.6
ENC097-001277,2024-07-26,centro,telefono,1,1,5,4.0
ENC097-001278,2024-07-26,sur,web,1,1,4,2.4
ENC097-001279,2024-07-26,norte,web,1,1,4,1.6
ENC097-001280,2024-07-26,centro,web,1,0,,4.0
ENC097-001281,2024-07-26,sur,web,1,1,5,2.4
ENC097-001282,2024-07-27,norte,telefono,1,1,3,1.6
ENC097-001283,2024-07-27,centro,telefono,1,1,4,4.0
ENC097-001284,2024-07-27,sur,web,1,1,5,2.4
ENC097-001285,2024-07-27,norte,telefono,1,1,5,1.6
ENC097-001286,2024-07-27,centro,web,1,1,1,4.0
ENC097-001287,2024-07-27,sur,telefono,1,1,4,2.4
ENC097-001288,2024-07-28,norte,web,1,1,5,1.6
ENC097-001289,2024-07-28,centro,web,1,0,,4.0
ENC097-001290,2024-07-28,sur,telefono,1,1,4,2.4
ENC097-001291,2024-07-28,norte,telefono,1,1,5,1.6
ENC097-001292,2024-07-28,centro,web,1,1,4,4.0
ENC097-001293,2024-07-28,sur,web,1,0,,2.4
ENC097-001294,2024-07-29,norte,telefono,1,1,4,1.6
ENC097-001295,2024-07-29,centro,telefono,1,0,,4.0
ENC097-001296,2024-07-29,sur,web,1,1,5,2.4
ENC097-001297,2024-07-29,norte,web,1,1,4,1.6
ENC097-001298,2024-07-29,centro,telefono,1,1,1,4.0
ENC097-001299,2024-07-29,sur,telefono,1,0,,2.4
ENC097-001300,2024-07-30,norte,telefono,1,0,,1.6
ENC097-001301,2024-07-30,centro,web,1,1,3,4.0
ENC097-001302,2024-07-30,sur,telefono,1,0,,2.4
ENC097-001303,2024-07-30,norte,telefono,1,1,3,1.6
ENC097-001304,2024-07-30,centro,web,1,0,,4.0
ENC097-001305,2024-07-30,sur,telefono,1,1,4,2.4
ENC097-001306,2024-07-30,norte,web,1,1,4,1.6
ENC097-001307,2024-07-31,centro,telefono,1,1,2,4.0
ENC097-001308,2024-07-31,sur,web,1,1,3,2.4
ENC097-001309,2024-07-31,norte,web,1,1,5,1.6
ENC097-001310,2024-07-31,centro,telefono,1,0,,4.0
ENC097-001311,2024-07-31,sur,web,1,1,3,2.4
ENC097-001312,2024-07-31,norte,web,1,1,3,1.6
ENC097-001313,2024-08-01,centro,web,1,1,2,4.0
ENC097-001314,2024-08-01,sur,web,1,1,3,2.4
ENC097-001315,2024-08-01,norte,web,1,1,3,1.6
ENC097-001316,2024-08-01,centro,web,1,1,3,4.0
ENC097-001317,2024-08-01,sur,web,1,0,,2.4
ENC097-001318,2024-08-01,norte,web,1,1,4,1.6
ENC097-001319,2024-08-02,centro,telefono,1,0,,4.0
ENC097-001320,2024-08-02,sur,telefono,1,1,4,2.4
ENC097-001321,2024-08-02,norte,web,1,0,,1.6
ENC097-001322,2024-08-02,centro,web,1,1,3,4.0
ENC097-001323,2024-08-02,sur,web,1,1,4,2.4
ENC097-001324,2024-08-02,norte,web,1,1,3,1.6
ENC097-001325,2024-08-03,centro,web,1,0,,4.0
ENC097-001326,2024-08-03,sur,web,1,0,,2.4
ENC097-001327,2024-08-03,norte,web,1,1,4,1.6
ENC097-001328,2024-08-03,centro,telefono,1,1,3,4.0
ENC097-001329,2024-08-03,sur,web,1,0,,2.4
ENC097-001330,2024-08-03,norte,telefono,1,1,4,1.6
ENC097-001331,2024-08-04,centro,telefono,1,0,,4.0
ENC097-001332,2024-08-04,sur,telefono,1,1,4,2.4
ENC097-001333,2024-08-04,norte,web,1,1,3,1.6
ENC097-001334,2024-08-04,centro,telefono,1,1,2,4.0
ENC097-001335,2024-08-04,sur,telefono,1,1,4,2.4
ENC097-001336,2024-08-04,norte,telefono,1,1,5,1.6
ENC097-001337,2024-08-05,centro,web,1,0,,4.0
ENC097-001338,2024-08-05,sur,web,1,0,,2.4
ENC097-001339,2024-08-05,norte,telefono,1,1,3,1.6
ENC097-001340,2024-08-05,centro,web,1,0,,4.0
ENC097-001341,2024-08-05,sur,web,1,1,3,2.4
ENC097-001342,2024-08-05,norte,telefono,1,1,5,1.6
ENC097-001343,2024-08-06,centro,web,1,0,,4.0
ENC097-001344,2024-08-06,sur,web,1,1,4,2.4
ENC097-001345,2024-08-06,norte,telefono,1,0,,1.6
ENC097-001346,2024-08-06,centro,telefono,1,0,,4.0
ENC097-001347,2024-08-06,sur,telefono,1,1,5,2.4
ENC097-001348,2024-08-06,norte,telefono,1,0,,1.6
ENC097-001349,2024-08-06,centro,web,1,0,,4.0
ENC097-001350,2024-08-07,sur,telefono,1,1,4,2.4
ENC097-001351,2024-08-07,norte,web,1,1,5,1.6
ENC097-001352,2024-08-07,centro,web,1,0,,4.0
ENC097-001353,2024-08-07,sur,telefono,1,1,3,2.4
ENC097-001354,2024-08-07,norte,telefono,1,1,3,1.6
ENC097-001355,2024-08-07,centro,web,1,1,4,4.0
ENC097-001356,2024-08-08,sur,web,1,0,,2.4
ENC097-001357,2024-08-08,norte,web,1,1,4,1.6
ENC097-001358,2024-08-08,centro,web,1,1,2,4.0
ENC097-001359,2024-08-08, SUR ,telefono,1,1,4,2.4
ENC097-001360,2024-08-08,norte,telefono,1,1,4,1.6
ENC097-001361,2024-08-08,centro,web,1,1,5,4.0
ENC097-001362,2024-08-09,sur,telefono,1,0,,2.4
ENC097-001363,2024-08-09,norte,telefono,1,0,,1.6
ENC097-001364,2024-08-09,centro,web,1,0,,4.0
ENC097-001365,2024-08-09,sur,telefono,1,0,,2.4
ENC097-001366,2024-08-09,norte,telefono,1,1,5,1.6
ENC097-001367,2024-08-09,centro,web,1,1,4,4.0
ENC097-001368,2024-08-10,sur,web,1,1,3,2.4
ENC097-001369,2024-08-10,norte,web,1,1,2,1.6
ENC097-001370,2024-08-10,centro,telefono,1,1,5,4.0
ENC097-001371,2024-08-10,sur,telefono,1,0,,2.4
ENC097-001372,2024-08-10,norte,web,1,1,5,1.6
ENC097-001373,2024-08-10,centro,telefono,1,0,,4.0
ENC097-001374,2024-08-11,sur,web,1,1,3,2.4
ENC097-001375,2024-08-11,norte,web,1,1,3,1.6
ENC097-001376,2024-08-11,centro,telefono,1,0,,4.0
ENC097-001377,2024-08-11,sur,telefono,1,1,5,2.4
ENC097-001378,2024-08-11,norte,web,1,1,5,1.6
ENC097-001379,2024-08-11,centro,web,1,0,,4.0
ENC097-001380,2024-08-12,sur,web,1,0,,2.4
ENC097-001381,2024-08-12,norte,telefono,1,1,2,1.6
ENC097-001382,2024-08-12,centro,telefono,1,0,,4.0
ENC097-001383,2024-08-12,sur,web,1,0,,2.4
ENC097-001384,2024-08-12,norte,telefono,1,0,,1.6
ENC097-001385,2024-08-12,centro,telefono,1,0,,4.0
ENC097-001386,2024-08-12,sur,web,1,1,4,2.4
ENC097-001387,2024-08-13,norte,telefono,1,1,3,1.6
ENC097-001388,2024-08-13,centro,telefono,1,1,2,4.0
ENC097-001389,2024-08-13,sur,telefono,1,1,4,2.4
ENC097-001390,2024-08-13,norte,telefono,1,0,,1.6
ENC097-001391,2024-08-13,centro,web,1,1,5,4.0
ENC097-001392,2024-08-13,sur,web,1,0,,2.4
ENC097-001393,2024-08-14,norte,telefono,1,1,4,1.6
ENC097-001394,2024-08-14,centro,telefono,1,1,5,4.0
ENC097-001395,2024-08-14,sur,web,1,0,,2.4
ENC097-001396,2024-08-14,norte,telefono,1,0,,1.6
ENC097-001397,2024-08-14,centro,web,1,1,2,4.0
ENC097-001398,2024-08-14,sur,web,1,1,3,2.4
ENC097-001399,2024-08-15,norte,telefono,1,1,3,1.6
ENC097-001400,2024-08-15,centro,telefono,1,0,,4.0
ENC097-001401,2024-08-15,sur,telefono,1,1,2,2.4
ENC097-001402,2024-08-15,norte,telefono,1,1,4,1.6
ENC097-001403,2024-08-15,centro,web,1,0,,4.0
ENC097-001404,2024-08-15,sur,telefono,1,1,5,2.4
ENC097-001405,2024-08-16,norte,web,1,0,,1.6
ENC097-001406,2024-08-16,centro,web,1,0,,4.0
ENC097-001407,2024-08-16,sur,telefono,1,1,2,2.4
ENC097-001408,2024-08-16,norte,telefono,1,1,2,1.6
ENC097-001409,2024-08-16,centro,telefono,1,0,,4.0
ENC097-001410,2024-08-16,sur,telefono,1,0,,2.4
ENC097-001411,2024-08-17,norte,telefono,1,1,4,1.6
ENC097-001412,2024-08-17,centro,web,1,0,,4.0
ENC097-001413,2024-08-17,sur,telefono,1,1,4,2.4
ENC097-001414,2024-08-17,norte,web,1,1,5,1.6
ENC097-001415,2024-08-17,centro,telefono,1,0,,4.0
ENC097-001416,2024-08-17,sur,telefono,1,1,4,2.4
ENC097-001417,2024-08-18,norte,web,1,1,4,1.6
ENC097-001418,2024-08-18,centro,web,1,1,3,4.0
ENC097-001419,2024-08-18,sur,web,1,1,3,2.4
ENC097-001420,2024-08-18,norte,web,1,1,4,1.6
ENC097-001421,2024-08-18,centro,web,1,1,3,4.0
ENC097-001422,2024-08-18,sur,web,1,1,4,2.4
ENC097-001423,2024-08-18,norte,telefono,1,1,4,1.6
ENC097-001424,2024-08-19,centro,web,1,1,2,4.0
ENC097-001425,2024-08-19,sur,web,1,0,,2.4
ENC097-001426,2024-08-19,norte,web,1,1,4,1.6
ENC097-001427,2024-08-19,centro,web,1,1,2,4.0
ENC097-001428,2024-08-19,sur,web,1,0,,2.4
ENC097-001429,2024-08-19,norte,telefono,1,1,5,1.6
ENC097-001430,2024-08-20,centro,web,1,0,,4.0
ENC097-001431,2024-08-20,sur,telefono,1,1,3,2.4
ENC097-001432,2024-08-20,norte,telefono,1,1,3,1.6
ENC097-001433,2024-08-20,centro,telefono,1,1,4,4.0
ENC097-001434,2024-08-20,sur,web,1,1,4,2.4
ENC097-001435,2024-08-20,norte,web,1,1,3,1.6
ENC097-001436,2024-08-21,centro,telefono,1,0,,4.0
ENC097-001437,2024-08-21,sur,web,1,1,4,2.4
ENC097-001438,2024-08-21,norte,web,1,1,5,1.6
ENC097-001439,2024-08-21,centro,web,1,1,4,4.0
ENC097-001440,2024-08-21,sur,web,1,0,,2.4
ENC097-001441,2024-08-21,norte,telefono,1,1,4,1.6
ENC097-001442,2024-08-22,centro,telefono,1,1,2,4.0
ENC097-001443,2024-08-22,sur,telefono,1,0,,2.4
ENC097-001444,2024-08-22,norte,web,1,1,5,1.6
ENC097-001445,2024-08-22,centro,telefono,1,0,,4.0
ENC097-001446,2024-08-22,sur,web,1,1,2,2.4
ENC097-001447,2024-08-22,norte,web,1,1,5,1.6
ENC097-001448,2024-08-23,centro,telefono,1,0,,4.0
ENC097-001449,2024-08-23,sur,web,1,1,5,2.4
ENC097-001450,2024-08-23,norte,web,1,1,3,1.6
ENC097-001451,2024-08-23,centro,telefono,1,1,2,4.0
ENC097-001452,2024-08-23,sur,web,1,1,3,2.4
ENC097-001453,2024-08-23,norte,telefono,1,1,4,1.6
ENC097-001454,2024-08-24,centro,web,1,0,,4.0
ENC097-001455,2024-08-24,sur,web,1,1,5,2.4
ENC097-001456,2024-08-24, NORTE ,web,1,1,4,1.6
ENC097-001457,2024-08-24,centro,telefono,1,0,,4.0
ENC097-001458,2024-08-24,sur,telefono,1,0,,2.4
ENC097-001459,2024-08-24,norte,web,1,0,,1.6
ENC097-001460,2024-08-25,centro,telefono,1,1,2,4.0
ENC097-001461,2024-08-25,sur,telefono,1,1,3,2.4
ENC097-001462,2024-08-25,norte,telefono,1,1,3,1.6
ENC097-001463,2024-08-25,centro,web,1,0,,4.0
ENC097-001464,2024-08-25,sur,telefono,1,1,4,2.4
ENC097-001465,2024-08-25,norte,telefono,1,1,3,1.6
ENC097-001466,2024-08-25,centro,telefono,1,0,,4.0
ENC097-001467,2024-08-26,sur,web,1,1,5,2.4
ENC097-001468,2024-08-26,norte,telefono,1,1,2,1.6
ENC097-001469,2024-08-26,centro,telefono,1,0,,4.0
ENC097-001470,2024-08-26,sur,telefono,1,1,4,2.4
ENC097-001471,2024-08-26,norte,telefono,1,1,3,1.6
ENC097-001472,2024-08-26,centro,web,1,0,,4.0
ENC097-001473,2024-08-27,sur,web,1,1,4,2.4
ENC097-001474,2024-08-27,norte,telefono,1,1,4,1.6
ENC097-001475,2024-08-27,centro,telefono,1,0,,4.0
ENC097-001476,2024-08-27,sur,telefono,1,0,,2.4
ENC097-001477,2024-08-27,norte,telefono,1,1,5,1.6
ENC097-001478,2024-08-27,centro,telefono,1,1,2,4.0
ENC097-001479,2024-08-28,sur,web,1,1,4,2.4
ENC097-001480,2024-08-28,norte,telefono,1,1,4,1.6
ENC097-001481,2024-08-28,centro,telefono,1,0,,4.0
ENC097-001482,2024-08-28,sur,web,1,1,3,2.4
ENC097-001483,2024-08-28,norte,telefono,1,1,5,1.6
ENC097-001484,2024-08-28,centro,telefono,1,1,4,4.0
ENC097-001485,2024-08-29,sur,web,1,1,1,2.4
ENC097-001486,2024-08-29,norte,telefono,1,1,5,1.6
ENC097-001487,2024-08-29,centro,web,1,1,4,4.0
ENC097-001488,2024-08-29,sur,telefono,1,0,,2.4
ENC097-001489,2024-08-29,norte,telefono,1,0,,1.6
ENC097-001490,2024-08-29,centro,telefono,1,0,,4.0
ENC097-001491,2024-08-30,sur,web,1,1,3,2.4
ENC097-001492,2024-08-30,norte,web,1,1,3,1.6
ENC097-001493,2024-08-30,centro,telefono,1,0,,4.0
ENC097-001494,2024-08-30,sur,web,1,1,4,2.4
ENC097-001495,2024-08-30,norte,web,1,0,,1.6
ENC097-001496,2024-08-30,centro,telefono,1,0,,4.0
ENC097-001497,2024-08-31,sur,web,1,1,3,2.4
ENC097-001498,2024-08-31,norte,web,1,1,3,1.6
ENC097-001499,2024-08-31,centro,telefono,1,1,2,4.0
ENC097-001500,2024-08-31,sur,telefono,1,1,3,2.4
ENC097-001501,2024-08-31,norte,telefono,1,1,4,1.6
ENC097-001502,2024-08-31,centro,telefono,1,0,,4.0
ENC097-001503,2024-08-31,sur,web,1,1,4,2.4
ENC097-001504,2024-09-01,norte,telefono,1,1,5,1.6
ENC097-001505,2024-09-01,centro,web,1,1,2,4.0
ENC097-001506,2024-09-01,sur,web,1,0,,2.4
ENC097-001507,2024-09-01,norte,telefono,1,1,4,1.6
ENC097-001508,2024-09-01,centro,web,1,0,,4.0
ENC097-001509,2024-09-01,sur,telefono,1,1,4,2.4
ENC097-001510,2024-09-02,norte,web,1,1,4,1.6
ENC097-001511,2024-09-02,centro,web,1,1,3,4.0
ENC097-001512,2024-09-02,sur,telefono,1,1,5,2.4
ENC097-001513,2024-09-02,norte,telefono,1,0,,1.6
ENC097-001514,2024-09-02,centro,telefono,1,0,,4.0
ENC097-001515,2024-09-02,sur,web,1,1,5,2.4
ENC097-001516,2024-09-03,norte,web,1,0,,1.6
ENC097-001517,2024-09-03,centro,telefono,1,0,,4.0
ENC097-001518,2024-09-03,sur,web,1,1,1,2.4
ENC097-001519,2024-09-03,norte,telefono,1,1,5,1.6
ENC097-001520,2024-09-03,centro,telefono,1,0,,4.0
ENC097-001521,2024-09-03,sur,web,1,0,,2.4
ENC097-001522,2024-09-04,norte,telefono,1,0,,1.6
ENC097-001523,2024-09-04,centro,web,1,1,2,4.0
ENC097-001524,2024-09-04,sur,telefono,1,1,4,2.4
ENC097-001525,2024-09-04,norte,web,1,0,,1.6
ENC097-001526,2024-09-04,centro,telefono,1,0,,4.0
ENC097-001527,2024-09-04,sur,web,1,1,4,2.4
ENC097-001528,2024-09-05,norte,web,1,1,3,1.6
ENC097-001529,2024-09-05,centro,telefono,1,0,,4.0
ENC097-001530,2024-09-05,sur,telefono,1,1,1,2.4
ENC097-001531,2024-09-05,norte,web,1,1,5,1.6
ENC097-001532,2024-09-05,centro,telefono,1,1,3,4.0
ENC097-001533,2024-09-05,sur,web,1,1,2,2.4
ENC097-001534,2024-09-06,norte,telefono,1,1,4,1.6
ENC097-001535,2024-09-06,centro,telefono,1,0,,4.0
