registro_id,fecha,maquina,turno,unidades,defectos,horas,parada_min,vibracion,mantenimiento,fallo_7d,reparacion_coste
IND085-000329,2024-03-20,M5,dia,522,18,7.1,21.2,6.07,0,1,2531.11
IND085-000330,2024-03-21,M6,dia,135,8,4.4,37.5,1.84,0,0,0
IND085-000331,2024-03-21,M1,noche,266,3,4.5,17.2,3.41,0,0,0
IND085-000332,2024-03-21,M2,noche,667,25,6.8,15.6,1.56,0,0,0
IND085-000333,2024-03-21,M3,noche,237,5,5.9,0.5,,0,0,0
IND085-000334,2024-03-22,M4,noche,705,24,3.7,0.6,3.34,0,0,0
IND085-000335,2024-03-22,M5,noche,229,8,5.2,15.6,4.82,1,1,2227.16
IND085-000336,2024-03-22,M6,noche,780,30,3.8,14.9,4.36,1,0,0
IND085-000337,2024-03-22,M1,dia,590,13,4.4,18.4,2.29,0,0,0
IND085-000338,2024-03-23,M2,dia,678,14,5.0,0.5,3.65,1,0,0
IND085-000339,2024-03-23,M3,dia,715,12,6.4,37.6,2.86,0,0,0
IND085-000340,2024-03-23,M4,dia,769,19,3.0,13.7,1.85,0,0,0
IND085-000341,2024-03-23,M5,dia,766,21,6.9,13.5,6.39,0,1,525.39
IND085-000342,2024-03-24,M6,dia,726,25,6.5,5.2,4.51,0,0,0
IND085-000343,2024-03-24,M1,noche,410,5,6.7,16.6,2.72,0,0,0
IND085-000344,2024-03-24,M2,noche,679,19,5.3,33.5,3.27,0,0,0
IND085-000345,2024-03-24,M3,noche,214,3,4.7,45.9,3.73,0,0,0
IND085-000346,2024-03-25,M4,noche,353,7,4.0,43.4,2.85,0,0,0
IND085-000347,2024-03-25,M5,noche,798,30,7.1,2.7,4.21,0,1,684.04
IND085-000348,2024-03-25,M6,noche,511,24,7.3,39.5,2.99,0,0,0
IND085-000349,2024-03-25,M1,dia,314,3,7.9,6.1,2.02,0,0,0
IND085-000350,2024-03-26,M2,dia,222,6,6.6,49.1,3.28,0,0,0
IND085-000351,2024-03-26,M3,dia,271,7,6.6,1.9,3.21,0,0,0
IND085-000352,2024-03-26,M4,dia,430,14,5.6,80.0,4.14,0,0,0
IND085-000353,2024-03-26,M5,dia,668,18,8.0,0.8,3.88,0,1,1460.1
IND085-000354,2024-03-27,M6,dia,237,12,6.9,3.6,4.43,0,0,0
IND085-000355,2024-03-27,M1,noche,98,2,8.0,12.7,4.12,0,1,2983.5
IND085-000356,2024-03-27,M2,noche,85,2,3.1,78.7,1.37,1,0,0
IND085-000357,2024-03-27,M3,noche,457,9,6.4,33.5,0.26,0,0,0
IND085-000358,2024-03-27,M4,noche,790,28,6.7,9.4,1.14,0,0,0
IND085-000359,2024-03-28,M5,noche,477,16,6.9,33.5,3.39,0,1,2477.6
IND085-000360,2024-03-28,M6,noche,160,11,6.5,45.5,1.8,0,0,0
IND085-000361,2024-03-28,M1,dia,215,1,3.8,4.2,3.45,1,1,1357.91
IND085-000362,2024-03-28,M2,dia,747,21,4.8,13.2,1.52,0,0,0
IND085-000363,2024-03-29,M3,dia,260,3,5.9,21.9,1.99,1,0,0
IND085-000364,2024-03-29,M4,dia,192,8,5.7,13.0,4.43,1,0,0
IND085-000365,2024-03-29,M5,dia,761,23,3.7,60.1,3.11,0,1,2084.89
IND085-000366,2024-03-29,M6,dia,542,16,7.9,2.6,4.42,0,0,0
IND085-000367,2024-03-30,M1,noche,552,4,4.5,6.6,5.24,0,1,2685.27
IND085-000368,2024-03-30,M2,noche,99,3,6.4,13.9,3.07,0,0,0
IND085-000369,2024-03-30,M3,noche,376,10,4.7,14.4,2.64,0,0,0
IND085-000370,2024-03-30,M4,noche,373,16,5.6,24.2,1.63,0,0,0
IND085-000371,2024-03-31,M5,noche,392,13,6.4,24.7,3.5,1,1,2703.79
IND085-000372,2024-03-31,M6,noche,390,9,5.4,10.6,4.21,0,0,0
IND085-000373,2024-03-31,M1,dia,82,0,6.9,11.8,4.33,0,1,2146.04
IND085-000374,2024-03-31,M2,dia,245,7,5.1,31.6,2.28,0,0,0
IND085-000375,2024-04-01,M3,dia,210,5,6.3,1.3,1.94,0,0,0
IND085-000376,2024-04-01,M4,dia,677,26,5.4,28.4,5.15,0,0,0
IND085-000377,2024-04-01,M5,dia,638,18,4.7,44.6,4.39,0,1,2676.86
IND085-000378,2024-04-01,M6,dia,310,8,3.8,14.4,3.71,1,0,0
IND085-000379,2024-04-02,M1,noche,796,7,6.2,8.6,3.01,0,0,0
IND085-000380,2024-04-02,M2,noche,715,23,5.5,22.9,4.74,0,0,0
IND085-000381,2024-04-02,M3,noche,289,8,7.9,6.4,3.57,0,0,0
IND085-000382,2024-04-02,M4,noche,223,9,4.0,132.0,3.96,1,0,0
IND085-000383,2024-04-03,M5,noche,400,14,3.9,1.4,4.87,0,1,770.14
IND085-000384,2024-04-03,M6,noche,294,11,7.1,10.7,3.11,0,0,0
IND085-000385,2024-04-03,M1,dia,202,4,5.3,69.2,3.59,0,0,0
IND085-000386,2024-04-03,M2,dia,598,16,5.3,1.4,1.78,0,0,0
IND085-000387,2024-04-04,M3,dia,711,14,7.2,3.9,2.92,1,0,0
IND085-000388,2024-04-04,M4,dia,627,16,3.9,10.0,3.33,0,0,0
IND085-000389,2024-04-04,M5, DIA ,682,20,4.6,3.5,5.04,0,1,2254.45
IND085-000390,2024-04-04,M6,dia,476,15,5.1,3.9,3.2,0,0,0
IND085-000391,2024-04-05,M1,noche,460,8,4.9,9.4,1.44,0,0,0
IND085-000392,2024-04-05,M2,noche,223,5,4.8,10.5,2.26,0,0,0
IND085-000393,2024-04-05,M3,noche,485,9,3.3,24.6,3.04,0,0,0
IND085-000394,2024-04-05,M4,noche,680,18,4.6,11.2,3.27,0,0,0
IND085-000395,2024-04-06,M5,noche,341,6,5.1,12.9,1.56,0,0,0
IND085-000396,2024-04-06,M6,noche,476,22,5.8,2.7,4.28,0,0,0
IND085-000397,2024-04-06,M1,dia,474,9,6.6,19.4,4.1,0,0,0
IND085-000398,2024-04-06,M2,dia,635,12,3.7,0.9,2.04,0,0,0
IND085-000399,2024-04-06,M3,dia,386,4,3.7,6.8,2.07,0,0,0
IND085-000400,2024-04-07,M4,dia,490,16,5.9,0.4,2.74,0,0,0
IND085-000401,2024-04-07,M5,dia,477,12,6.6,1.8,2.84,1,0,0
IND085-000402,2024-04-07,M6,dia,483,27,4.5,10.8,3.03,0,0,0
IND085-000403,2024-04-07,M1,noche,465,5,6.2,59.5,0.1,0,0,0
IND085-000404,2024-04-08,M2,noche,123,1,6.3,21.8,2.4,0,0,0
IND085-000405,2024-04-08,M3,noche,372,5,5.3,51.6,4.57,0,0,0
IND085-000406,2024-04-08,M4,noche,483,18,3.9,0.4,2.41,0,0,0
IND085-000407,2024-04-08,M5,noche,552,16,3.8,5.6,4.42,0,0,0
IND085-000408,2024-04-09,M6,noche,186,8,3.6,18.5,4.26,0,0,0
IND085-000409,2024-04-09,M1,dia,757,14,4.3,2.6,1.33,0,0,0
IND085-000410,2024-04-09,M2,dia,664,12,3.7,59.8,3.71,0,0,0
IND085-000411,2024-04-09,M3,dia,557,7,6.5,25.3,4.93,0,0,0
IND085-000412,2024-04-10,M4,dia,717,23,7.4,4.3,3.27,0,0,0
IND085-000413,2024-04-10,M5,dia,165,8,6.3,46.1,2.84,0,0,0
IND085-000414,2024-04-10,M6,dia,534,24,5.6,35.7,4.72,0,0,0
IND085-000415,2024-04-10,M1,noche,176,4,7.2,2.5,3.23,0,0,0
IND085-000416,2024-04-11,M2,noche,124,4,5.7,3.5,,0,0,0
IND085-000417,2024-04-11,M3,noche,250,8,7.0,8.6,3.04,0,0,0
IND085-000418,2024-04-11,M4,noche,329,18,5.6,16.5,2.29,0,0,0
IND085-000419,2024-04-11,M5,noche,266,6,6.6,2.3,2.4,0,0,0
IND085-000420,2024-04-12,M6,noche,432,16,4.3,24.9,3.71,0,0,0
IND085-000421,2024-04-12,M1,dia,305,3,4.6,10.2,3.65,0,0,0
IND085-000422,2024-04-12,M2,dia,620,6,4.4,5.7,4.52,0,0,0
IND085-000423,2024-04-12,M3,dia,598,9,4.9,49.8,"1,13",0,0,0
IND085-000424,2024-04-13,M4,dia,329,13,7.8,22.9,3.29,0,0,0
IND085-000425,2024-04-13,M5,dia,267,9,6.0,15.2,3.75,0,0,0
IND085-000426,2024-04-13,M6,dia,714,26,4.2,9.8,5.38,0,0,0
IND085-000427,2024-04-13,M1,noche,420,4,5.3,8.7,2.47,1,0,0
IND085-000428,2024-04-14,M2,noche,606,15,5.8,10.3,4.43,0,0,0
IND085-000429,2024-04-14,M3,noche,419,12,5.4,4.1,4.01,0,0,0
IND085-000430,2024-04-14,M4,noche,529,15,3.4,3.2,2.76,0,0,0
IND085-000431,2024-04-14,M5,noche,153,2,3.9,26.5,3.79,1,0,0
IND085-000432,2024-04-15,M6,noche,91,2,4.3,24.2,3.66,1,0,0
IND085-000433,2024-04-15,M1,dia,648,10,5.8,1.3,2.09,0,0,0
IND085-000434,2024-04-15,M2,dia,477,15,7.3,27.5,1.7,0,0,0
IND085-000435,2024-04-15,M3,dia,627,10,5.9,17.6,1.4,0,0,0
IND085-000436,2024-04-15,M4,dia,462,9,5.0,25.3,3.11,0,0,0
IND085-000437,2024-04-16,M5,dia,489,7,3.4,3.2,2.78,1,0,0
IND085-000438,2024-04-16,M6,dia,494,22,6.3,42.9,2.82,0,0,0
IND085-000439,2024-04-16,M1,noche,659,5,6.1,4.1,1.66,0,0,0
IND085-000440,2024-04-16,M2,noche,508,11,5.7,16.9,4.25,0,0,0
IND085-000441,2024-04-17,M3,noche,287,5,5.3,1.0,3.57,0,0,0
IND085-000442,2024-04-17,M4,noche,662,18,7.7,9.0,2.15,0,0,0
IND085-000443,2024-04-17,M5,noche,662,23,5.1,6.5,5.62,0,0,0
IND085-000444,2024-04-17,M6,noche,799,33,7.3,9.4,5.65,0,0,0
IND085-000445,2024-04-18,M1,dia,297,3,7.1,4.7,2.7,0,0,0
IND085-000446,2024-04-18,M2,dia,94,6,7.2,6.7,3.49,0,0,0
IND085-000447,2024-04-18,M3,dia,115,1,7.0,4.6,3.64,0,0,0
IND085-000448,2024-04-18,M4,dia,749,27,6.9,11.1,3.98,0,0,0
IND085-000449,2024-04-19,M5,dia,506,15,7.4,21.7,2.68,0,0,0
IND085-000450,2024-04-19,M6,dia,624,22,6.0,18.6,3.78,1,0,0
IND085-000451,2024-04-19,M1,noche,602,6,7.2,10.4,1.66,0,0,0
IND085-000452,2024-04-19,M2,noche,235,7,6.2,2.6,2.46,0,0,0
IND085-000453,2024-04-20,M3,noche,746,16,6.1,147.3,3.36,0,0,0
IND085-000454,2024-04-20,M4,noche,420,15,7.6,9.3,4.23,1,0,0
IND085-000455,2024-04-20,M5,noche,256,6,4.9,11.3,2.47,0,0,0
IND085-000456,2024-04-20,M6,noche,453,24,4.6,15.7,4.77,0,0,0
IND085-000457,2024-04-21,M1,dia,500,7,4.8,4.6,2.12,0,0,0
IND085-000458,2024-04-21,M2,dia,382,11,3.1,27.0,3.14,0,0,0
IND085-000459,2024-04-21,M3,dia,448,9,5.6,15.5,2.99,0,0,0
IND085-000460,2024-04-21,M4,dia,453,16,7.8,3.3,3.97,0,0,0
IND085-000461,2024-04-22,M5,dia,235,6,7.9,8.5,5.06,0,0,0
IND085-000462,2024-04-22,M6,dia,402,20,4.8,26.1,3.24,1,0,0
IND085-000463,2024-04-22,M1,noche,128,0,3.9,6.0,1.24,0,0,0
IND085-000464,2024-04-22,M2,noche,234,5,6.3,8.9,0.58,1,0,0
IND085-000465,2024-04-23,M3,noche,415,10,6.8,4.0,3.92,0,0,0
IND085-000466,2024-04-23,M4,noche,738,27,7.6,2.0,2.3,0,0,0
IND085-000467,2024-04-23,M5,noche,193,7,4.4,37.1,2.74,0,0,0
IND085-000468,2024-04-23,M6,noche,447,14,6.7,14.3,3.45,1,0,0
IND085-000469,2024-04-24,M1,dia,689,8,7.0,0.4,3.4,0,0,0
IND085-000470,2024-04-24,M2,dia,353,6,7.6,0.0,1.18,0,0,0
IND085-000471,2024-04-24,M3,dia,576,8,3.8,9.7,5.18,0,0,0
IND085-000472,2024-04-24,M4,dia,183,9,6.8,5.9,4.38,0,0,0
IND085-000473,2024-04-25,M5,dia,284,6,5.0,120.5,4.43,0,0,0
IND085-000474,2024-04-25,M6,dia,145,8,4.4,17.5,4.3,1,0,0
IND085-000475,2024-04-25,M1,noche,645,8,7.2,12.1,1.98,0,0,0
IND085-000476,2024-04-25,M2,noche,423,10,7.6,11.0,1.7,0,0,0
IND085-000477,2024-04-25,M3,noche,326,8,8.0,4.5,3.71,0,0,0
IND085-000478,2024-04-26,M4,noche,141,6,6.1,28.7,2.09,0,0,0
IND085-000479,2024-04-26,M5,noche,473,15,5.7,10.6,0.91,0,0,0
IND085-000480,2024-04-26,M6,noche,346,10,4.2,25.9,4.22,0,0,0
IND085-000481,2024-04-26,M1,dia,671,11,3.6,0.9,1.45,0,0,0
IND085-000482,2024-04-27,M2,dia,341,8,5.4,14.7,4.73,0,0,0
IND085-000483,2024-04-27,M3,dia,597,18,5.3,19.4,4.03,0,0,0
IND085-000484,2024-04-27,M4,dia,176,4,5.8,3.8,3.15,0,0,0
IND085-000485,2024-04-27,M5,dia,133,4,7.5,4.1,3.88,0,0,0
IND085-000486,2024-04-28,M6, DIA ,572,18,5.4,17.4,1.86,0,0,0
IND085-000487,2024-04-28,M1,noche,406,1,6.5,1.9,3.03,0,0,0
IND085-000488,2024-04-28,M2,noche,518,13,6.6,36.9,4.98,1,0,0
IND085-000489,2024-04-28,M3,noche,269,6,4.8,5.3,4.0,1,0,0
IND085-000490,2024-04-29,M4,noche,531,20,6.4,9.2,6.26,0,1,1488.05
IND085-000491,2024-04-29,M5,noche,520,15,7.0,16.5,3.88,0,0,0
IND085-000492,2024-04-29,M6,noche,383,13,7.9,5.7,1.91,0,0,0
IND085-000493,2024-04-29,M1,dia,774,12,4.4,12.1,3.59,1,0,0
IND085-000494,2024-04-30,M2,dia,308,11,7.8,10.0,1.67,0,0,0
IND085-000495,2024-04-30,M3,dia,491,13,5.6,12.1,3.74,0,0,0
IND085-000496,2024-04-30,M4,dia,748,20,5.4,10.5,4.13,0,1,1567.59
IND085-000497,2024-04-30,M5,dia,744,25,3.5,21.2,2.58,1,0,0
IND085-000498,2024-05-01,M6,dia,91,3,5.9,78.0,4.79,0,0,0
IND085-000499,2024-05-01,M1,noche,494,9,7.9,7.3,,1,0,0
IND085-000500,2024-05-01,M2,noche,302,7,4.0,13.0,3.18,0,0,0
IND085-000501,2024-05-01,M3,noche,517,3,4.5,3.3,4.25,0,0,0
IND085-000502,2024-05-02,M4,noche,166,6,3.7,10.1,6.27,1,1,908.95
IND085-000503,2024-05-02,M5,noche,341,8,3.8,20.7,3.29,0,0,0
IND085-000504,2024-05-02,M6,noche,762,32,6.4,0.1,2.6,0,0,0
IND085-000505,2024-05-02,M1,dia,156,4,7.0,7.9,2.3,0,0,0
IND085-000506,2024-05-03,M2,dia,541,15,7.0,14.6,1.45,0,0,0
IND085-000507,2024-05-03,M3,dia,222,5,7.6,16.5,3.83,0,0,0
IND085-000508,2024-05-03,M4,dia,84,6,4.9,45.2,6.54,0,1,2509.08
IND085-000509,2024-05-03,M5,dia,479,12,7.4,7.2,3.72,0,0,0
IND085-000510,2024-05-04,M6,dia,91,1,6.9,16.9,2.62,0,0,0
IND085-000511,2024-05-04,M1,noche,684,10,3.0,0.8,3.9,0,0,0
IND085-000512,2024-05-04,M2,noche,250,8,7.5,11.2,2.27,1,0,0
IND085-000513,2024-05-04,M3,noche,262,7,7.8,48.9,2.43,0,0,0
IND085-000514,2024-05-05,M4,noche,103,4,6.7,5.6,1.95,1,0,0
IND085-000515,2024-05-05,M5,noche,713,17,6.2,92.9,2.37,0,0,0
IND085-000516,2024-05-05,M6,noche,732,26,7.6,20.2,3.37,1,0,0
IND085-000517,2024-05-05,M1,dia,328,10,5.6,10.6,1.88,1,0,0
IND085-000518,2024-05-05,M2,dia,743,23,7.6,1.8,2.48,0,0,0
IND085-000519,2024-05-06,M3,dia,657,13,4.7,71.1,3.26,0,0,0
IND085-000520,2024-05-06,M4,dia,526,19,5.3,3.1,3.7,0,0,0
IND085-000521,2024-05-06,M5,dia,109,3,7.5,10.9,4.65,0,0,0
IND085-000522,2024-05-06,M6,dia,772,31,7.2,7.3,3.93,1,0,0
IND085-000523,2024-05-07,M1,noche,371,4,4.8,3.0,2.16,0,0,0
IND085-000524,2024-05-07,M2,noche,302,12,3.9,0.5,1.48,1,0,0
IND085-000525,2024-05-07,M3,noche,287,4,7.1,41.3,3.12,0,0,0
IND085-000526,2024-05-07,M4,noche,377,9,7.5,18.0,2.23,0,0,0
IND085-000527,2024-05-08,M5,noche,134,1,3.5,28.5,5.89,0,0,0
IND085-000528,2024-05-08,M6,noche,793,32,6.6,26.3,3.1,0,0,0
IND085-000529,2024-05-08,M1,dia,789,11,5.5,0.4,2.37,0,0,0
IND085-000530,2024-05-08,M2,dia,498,18,6.7,8.4,2.68,0,0,0
IND085-000531,2024-05-09,M3,dia,294,8,3.8,25.6,1.89,0,0,0
IND085-000532,2024-05-09,M4,dia,347,6,4.8,2.3,3.08,0,0,0
IND085-000533,2024-05-09,M5,dia,784,22,3.1,8.8,2.71,1,0,0
IND085-000534,2024-05-09,M6,dia,215,6,3.7,20.2,4.23,0,0,0
IND085-000535,2024-05-10,M1,noche,550,7,4.4,28.9,1.3,0,0,0
IND085-000536,2024-05-10,M2,noche,632,13,4.5,37.8,1.93,0,0,0
IND085-000537,2024-05-10,M3,noche,714,15,5.7,21.4,2.62,0,0,0
IND085-000538,2024-05-10,M4,noche,508,19,7.8,3.4,4.93,0,0,0
IND085-000539,2024-05-11,M5,noche,784,26,5.2,6.5,2.44,0,0,0
IND085-000540,2024-05-11,M6,noche,695,28,4.1,15.1,2.69,0,0,0
IND085-000541,2024-05-11,M1,dia,399,9,7.8,10.7,1.95,1,0,0
IND085-000542,2024-05-11,M2,dia,513,8,6.3,38.7,3.57,0,0,0
IND085-000543,2024-05-12,M3,dia,553,12,7.5,18.9,3.82,0,0,0
IND085-000544,2024-05-12,M4,dia,273,6,5.0,63.0,3.05,1,0,0
IND085-000545,2024-05-12,M5,dia,125,3,3.6,3.1,3.92,0,0,0
IND085-000546,2024-05-12,M6,dia,370,18,6.3,7.5,4.55,0,0,0
IND085-000547,2024-05-13,M1,noche,763,13,5.1,33.6,1.07,0,0,0
IND085-000548,2024-05-13,M2,noche,682,17,6.6,3.4,2.15,0,0,0
IND085-000549,2024-05-13,M3,noche,745,12,6.6,11.5,4.22,0,0,0
IND085-000550,2024-05-13,M4,noche,251,10,7.4,2.2,4.71,0,0,0
IND085-000551,2024-05-14,M5,noche,206,6,3.8,8.9,4.65,0,0,0
IND085-000552,2024-05-14,M6,noche,208,9,5.0,12.4,4.27,0,0,0
IND085-000553,2024-05-14,M1,dia,309,4,4.2,8.0,3.04,0,0,0
IND085-000554,2024-05-14,M2,dia,638,9,6.6,50.6,1.57,0,0,0
IND085-000555,2024-05-14,M3,dia,650,11,5.8,11.6,4.21,0,0,0
IND085-000556,2024-05-15,M4,dia,472,13,6.7,20.7,4.41,0,0,0
IND085-000557,2024-05-15,M5,dia,214,6,6.7,0.1,3.61,1,0,0
IND085-000558,2024-05-15,M6,dia,102,4,3.7,41.0,3.66,0,0,0
IND085-000559,2024-05-15,M1,noche,679,10,7.9,23.4,2.75,0,0,0
IND085-000560,2024-05-16,M2,noche,530,15,5.5,21.0,4.05,0,0,0
IND085-000561,2024-05-16,M3,noche,142,1,4.3,25.5,2.96,0,0,0
IND085-000562,2024-05-16,M4,noche,670,21,6.8,15.6,3.9,0,0,0
IND085-000563,2024-05-16,M5,noche,584,15,5.1,21.5,2.49,0,0,0
IND085-000564,2024-05-17,M6,noche,523,22,3.6,22.6,3.49,0,0,0
IND085-000565,2024-05-17,M1,dia,473,9,6.2,12.7,1.14,0,0,0
IND085-000566,2024-05-17,M2,dia,141,1,3.0,12.1,3.31,0,0,0
IND085-000567,2024-05-17,M3,dia,649,15,6.4,22.2,2.4,0,0,0
IND085-000568,2024-05-18,M4,dia,346,10,4.1,16.8,2.37,0,0,0
IND085-000569,2024-05-18,M5,dia,551,20,3.3,0.4,2.38,0,0,0
IND085-000570,2024-05-18,M6,dia,227,5,3.6,9.9,4.52,0,0,0
IND085-000571,2024-05-18,M1,noche,666,11,4.9,5.1,5.04,0,0,0
IND085-000572,2024-05-19,M2,noche,299,2,5.1,18.2,2.39,0,0,0
IND085-000573,2024-05-19,M3,noche,351,6,6.5,19.5,3.86,0,0,0
IND085-000574,2024-05-19,M4,noche,110,6,4.3,45.4,2.15,0,0,0
IND085-000575,2024-05-19,M5,noche,397,8,7.8,10.6,2.53,0,0,0
IND085-000576,2024-05-20,M6,noche,642,28,3.8,2.8,3.6,1,0,0
IND085-000577,2024-05-20,M1,dia,601,12,7.7,2.1,3.34,0,0,0
IND085-000578,2024-05-20,M2,dia,192,7,6.0,10.6,3.36,0,0,0
IND085-000579,2024-05-20,M3,dia,542,9,3.1,5.3,4.22,0,0,0
IND085-000580,2024-05-21,M4,dia,243,6,6.6,6.7,4.77,0,0,0
IND085-000581,2024-05-21,M5,dia,705,19,4.3,18.4,4.26,0,0,0
IND085-000582,2024-05-21,M6,dia,585,22,4.2,13.3,,0,0,0
IND085-000583,2024-05-21,M1, NOCHE ,593,12,4.7,1.5,1.41,1,0,0
IND085-000584,2024-05-22,M2,noche,305,7,5.4,15.2,1.89,0,0,0
IND085-000585,2024-05-22,M3,noche,298,4,4.4,3.1,2.29,0,0,0
IND085-000586,2024-05-22,M4,noche,97,2,5.5,29.7,2.01,0,0,0
IND085-000587,2024-05-22,M5,noche,666,15,4.0,1.2,3.33,0,0,0
IND085-000588,2024-05-23,M6,noche,356,10,5.2,9.3,5.47,0,0,0
IND085-000589,2024-05-23,M1,dia,796,17,4.2,1.9,3.81,1,0,0
IND085-000590,2024-05-23,M2,dia,369,12,5.6,5.8,2.7,0,0,0
IND085-000591,2024-05-23,M3,dia,661,15,4.0,11.6,3.85,0,0,0
IND085-000592,2024-05-24,M4,dia,264,8,4.8,6.2,2.33,0,0,0
IND085-000593,2024-05-24,M5,dia,627,20,4.0,11.8,2.55,0,0,0
IND085-000594,2024-05-24,M6,dia,745,29,5.1,13.8,3.34,0,0,0
IND085-000595,2024-05-24,M1,noche,383,3,3.3,45.0,3.82,1,0,0
IND085-000596,2024-05-24,M2,noche,130,5,3.2,30.9,3.02,0,0,0
IND085-000597,2024-05-25,M3,noche,182,1,6.3,18.9,3.14,0,0,0
IND085-000598,2024-05-25,M4,noche,562,21,7.1,45.9,4.1,0,0,0
IND085-000599,2024-05-25,M5,noche,666,21,3.4,7.2,2.69,0,0,0
IND085-000600,2024-05-25,M6,noche,206,3,3.4,8.4,3.49,1,0,0
IND085-000601,2024-05-26,M1,dia,409,11,7.2,7.4,2.76,0,0,0
IND085-000602,2024-05-26,M2,dia,246,4,7.2,21.0,2.46,1,0,0
IND085-000603,2024-05-26,M3,dia,498,11,7.4,5.2,3.45,1,0,0
IND085-000604,2024-05-26,M4,dia,307,9,4.3,17.5,2.49,0,0,0
IND085-000605,2024-05-27,M5,dia,628,19,4.2,1.2,3.74,0,0,0
IND085-000606,2024-05-27,M6,dia,194,5,7.9,6.5,2.31,0,0,0
IND085-000607,2024-05-27,M1,noche,300,5,6.8,14.4,1.5,0,0,0
IND085-000608,2024-05-27,M2,noche,263,7,7.1,9.1,2.29,0,0,0
IND085-000609,2024-05-28,M3,noche,675,17,4.3,31.6,4.0,0,0,0
IND085-000610,2024-05-28,M4,noche,252,9,3.2,10.9,2.21,1,0,0
IND085-000611,2024-05-28,M5,noche,475,17,7.2,13.3,2.94,0,0,0
IND085-000612,2024-05-28,M6,noche,81,6,3.2,9.3,3.3,0,0,0
IND085-000613,2024-05-29,M1,dia,195,1,6.8,5.0,4.2,0,1,2491.94
IND085-000614,2024-05-29,M2,dia,387,6,6.3,37.5,1.48,0,0,0
IND085-000615,2024-05-29,M3,dia,115,1,5.6,11.2,2.75,0,0,0
IND085-000616,2024-05-29,M4,dia,252,6,7.3,3.2,2.59,0,0,0
IND085-000617,2024-05-30,M5,dia,531,18,3.1,16.2,3.85,0,0,0
IND085-000618,2024-05-30,M6,dia,735,23,7.6,15.2,1.4,0,0,0
IND085-000619,2024-05-30,M1,noche,338,5,4.4,5.4,5.77,0,1,406.28
IND085-000620,2024-05-30,M2,noche,698,26,5.4,21.6,4.6,0,1,1783.89
IND085-000621,2024-05-31,M3,noche,773,13,5.3,15.6,3.88,1,0,0
IND085-000622,2024-05-31,M4,noche,333,15,4.6,46.0,4.16,0,0,0
IND085-000623,2024-05-31,M5,noche,173,5,5.0,7.3,2.21,1,0,0
IND085-000624,2024-05-31,M6,noche,134,5,4.7,17.4,2.82,0,0,0
IND085-000625,2024-06-01,M1,dia,464,8,3.6,2.0,3.67,0,1,1424.61
IND085-000626,2024-06-01,M2,dia,456,10,7.7,6.6,3.76,0,1,802.05
IND085-000627,2024-06-01,M3,dia,697,14,5.2,17.6,3.42,0,0,0
IND085-000628,2024-06-01,M4,dia,560,16,7.3,5.4,4.22,0,0,0
IND085-000629,2024-06-02,M5,dia,725,22,7.4,13.3,2.57,0,0,0
IND085-000630,2024-06-02,M6,dia,102,2,6.1,8.6,4.4,1,0,0
IND085-000631,2024-06-02,M1,noche,280,5,4.4,52.5,4.11,0,1,1884.59
IND085-000632,2024-06-02,M2,noche,653,25,3.9,4.4,4.36,0,1,587.72
IND085-000633,2024-06-02,M3,noche,124,3,4.1,41.9,3.27,0,0,0
IND085-000634,2024-06-03,M4,noche,175,6,3.0,7.1,"1,58",0,0,0
IND085-000635,2024-06-03,M5,noche,763,24,6.8,18.7,2.77,0,0,0
IND085-000636,2024-06-03,M6,noche,273,7,3.6,1.9,1.49,0,0,0
IND085-000637,2024-06-03,M1,dia,130,0,6.2,6.4,3.54,1,1,598.32
IND085-000638,2024-06-04,M2,dia,255,8,4.6,14.7,2.74,0,1,480.18
IND085-000639,2024-06-04,M3,dia,425,11,3.3,14.5,3.69,0,0,0
IND085-000640,2024-06-04,M4,dia,461,19,4.9,48.4,2.34,0,0,0
IND085-000641,2024-06-04,M5,dia,382,7,6.1,23.6,2.34,0,0,0
IND085-000642,2024-06-05,M6,dia,189,5,3.7,50.0,2.67,0,0,0
IND085-000643,2024-06-05,M1,noche,161,1,6.7,10.1,4.07,0,0,0
IND085-000644,2024-06-05,M2,noche,341,10,6.9,0.9,4.48,0,1,2064.54
IND085-000645,2024-06-05,M3,noche,371,5,6.5,4.9,1.92,0,0,0
IND085-000646,2024-06-06,M4,noche,168,8,7.7,4.0,2.23,0,0,0
IND085-000647,2024-06-06,M5,noche,771,22,5.5,15.0,4.77,1,0,0
IND085-000648,2024-06-06,M6,noche,105,7,5.1,21.3,2.92,0,0,0
IND085-000649,2024-06-06,M1,dia,542,5,4.7,15.6,3.13,0,0,0
IND085-000650,2024-06-07,M2,dia,627,22,5.3,25.0,3.33,0,0,0
IND085-000651,2024-06-07,M3,dia,187,8,7.7,24.5,3.92,0,0,0
IND085-000652,2024-06-07,M4,dia,399,13,7.6,6.1,3.64,0,0,0
IND085-000653,2024-06-07,M5,dia,300,10,7.4,9.9,4.21,0,0,0
IND085-000654,2024-06-08,M6,dia,415,12,5.5,33.0,3.5,1,0,0
IND085-000655,2024-06-08,M1,noche,643,7,5.6,5.2,3.89,0,1,487.54
IND085-000656,2024-06-08,M2,noche,610,15,5.9,13.4,2.2,0,0,0
IND085-000657,2024-06-08,M3,noche,712,16,5.4,9.1,1.52,1,0,0
IND085-000658,2024-06-09,M4,noche,633,17,6.4,5.1,1.74,0,0,0
